candidate_type,model_task,stable_candidate_id,included_fold_ids,p1_promotion_eligible_fold_ids,oof_validation_fold_count,p1_promotion_eligible_oof_validation_fold_count,p1_promotion_eligible_oof_validation_distinct_years,positive_validation_fold_count,candidate_baseline_missing_row_rate,candidate_baseline_missing_weight_share,candidate_weighted_baseline_missing_rate,fold_2024_used_for_p1_promotion,search_bias_pass,candidate_lift_exceeds_null_p95,empirical_p_value,fdr_q_value,candidate_for_p1_refine,p1_rejected_due_to_fold2024_audit_only_dependence,p1_promotion_eligible_oof_event_level_dedup_reject_count,p1_promotion_eligible_oof_nonwinner_precision_lift,p1_promotion_eligible_oof_failure_precision_lift,p1_promotion_eligible_oof_winner_false_reject_from_launch_rate,p1_promotion_eligible_oof_big_winner_false_reject_from_launch_rate,p1_promotion_eligible_oof_winner_false_reject_from_decision_rate,p1_promotion_eligible_oof_big_winner_false_reject_from_decision_rate,secondary_decision_reference_veto_pass,p1_promotion_eligible_oof_pending_winner_coverage_loss_from_launch,p1_promotion_eligible_oof_total_winner_coverage_loss_from_launch,p1_promotion_eligible_oof_median_drawdown_avoided_vs_matched_delay,p1_promotion_eligible_oof_before_12pct_drawdown_rate,p1_promotion_eligible_oof_instrument_year_filter_effect_lift,oof_top1_instrument_contribution,oof_top5_instrument_contribution,oof_top_instrument_year_weight_share,oof_instrument_year_weight_hhi,oof_top1_industry_contribution,oof_top3_industry_contribution,oof_industry_hhi,oof_regime_hhi,oof_top1_regime_contribution,industry_count_with_min_events,industry_regime_ablation_lift_ratio,lift_vs_industry_only_baseline,without_industry_regime_ablation_lift,p1_promotion_eligible_oof_event_count,p1_promotion_eligible_oof_lift_vs_all_launch_baseline,p1_promotion_eligible_oof_lift_vs_candidate_weighted_same_family_baseline,p1_promotion_eligible_oof_winner_episode_coverage,p1_promotion_eligible_oof_false_positive_rate,p1_promotion_eligible_oof_median_drawdown_60d,p1_promotion_eligible_oof_distinct_instrument_year,p1_promotion_eligible_oof_instrument_year_lift
gate,failure_reject_gate,5a79a1c3ae36445193df,fold_2022;fold_2023;fold_2024,fold_2022;fold_2023,3,2,2,1,0.0,0.0,0.0,False,False,False,,,False,True,67.0,1.0415709402532127,1.3437754157285147,0.02197203384855295,0.0,0.02197203384855295,0.0,True,1.0,0.0013019603789247139,0.22464939617582005,0.6964285714285714,1.0415709402532127,0.53125,1.0,0.53125,0.501953125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,5d3dba710eeb784fa85d,fold_2024,,1,0,0,0,0.0,0.0,0.0,False,False,False,,,False,True,0.0,,,,,,,False,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,5d8bf566b52eca30167a,fold_2022;fold_2023;fold_2024,fold_2022;fold_2023,3,2,2,0,0.0,0.0,0.0,False,False,False,,,False,True,32.0,0.9649653180843409,1.8253981934410288,0.09473684210526317,0.0,0.09473684210526317,0.0,True,1.0,0.0011354487910809608,0.30082940320434787,0.8023809523809524,0.9649653180843409,0.8105263157894737,1.0,0.8105263157894737,0.6928531855955677,0.8105263157894737,1.0,0.6928531855955677,0.9097506925207757,0.9526315789473685,0.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,5dc13094bf56f618b85e,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,1,0.0,0.0,0.0,False,False,False,,,False,True,1051.0,0.9483686421744261,1.2921699074448616,0.16039206006525555,0.13835386351020748,0.1545841959329915,0.14094814677261464,True,1.0,0.020754380193389002,0.18835523315342234,0.9645691225340305,0.9483686421744261,0.33502484675972116,0.9268553256641474,0.33502484675972116,0.23774729962876,0.4802022803556003,1.0,0.36719416416569217,1.0,1.0,19.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,5fcc4ae407e765e823b2,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,1,0.0,0.0,0.0,False,False,False,,,False,True,938.0,0.9297793468326473,1.3443690809148585,0.17505959670183735,0.10758501365592535,0.17085829359548155,0.11049848591646869,False,1.0,0.01883713770383055,0.18924061645497825,0.9619208388230127,0.9297793468326473,0.3741716662400459,0.9268553256641474,0.3741716662400459,0.23774729962876,0.4802022803556003,1.0,0.36719416416569217,1.0,1.0,18.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,6083c62ab3245574e241,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,4,0.0,0.0,0.0,False,False,False,,,False,True,1205.0,0.8728788823490601,1.3521978541493342,0.21926337730123066,0.15427618965164114,0.21316478415186735,0.15920722864941989,False,1.0,0.02719639397647241,0.21055370869274004,0.9509483775739493,0.8728788823490601,0.10872504206680222,0.452345595471564,0.10872504206680222,0.05860005140389151,0.2135102269492694,0.49800393558041245,0.11747049414126534,0.5721612679054227,0.7197858652178081,19.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,608712cbfed109fb7ddd,fold_2022;fold_2023;fold_2024,fold_2022;fold_2023,3,2,2,1,0.0,0.0,0.0,False,False,False,,,False,True,50.0,1.0470913699944189,1.055102965276003,0.016826457060031726,0.009060399955401697,0.025886857015433418,0.009060399955401697,True,1.0,0.0004719259369236703,0.21472929392111706,1.0,1.0470913699944189,0.3565621142957898,0.7584716154353519,0.3565621142957898,0.1836330494326592,0.3565621142957899,0.6180409981127024,0.188173640195198,0.8429434757900895,0.9161976452304302,0.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,627dde42392aa9b4e3d5,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,4,0.0,0.0,0.0,False,False,False,,,False,True,606.0,0.8713285628879128,1.3408073622262986,0.22531100920068486,0.13316013274257923,0.19892155117662286,0.13681753486313109,False,1.0,0.015515142021560822,0.19532668596549874,0.9159762539259542,0.8713285628879128,0.18888937374478493,0.555291829406544,0.18888937374478493,0.08710662028818478,0.2501150877542536,0.5724093623376442,0.15254150697646102,0.6097960440414063,0.7526440685705549,10.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,6436f88da55987e01755,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,1,0.0,0.0,0.0,False,False,False,,,False,True,386.0,0.8572454680243831,0.8650964973017867,0.23383592168888337,0.18226322416549215,0.2154760504957119,0.18781237635504416,False,1.0,0.008132396785657898,0.1821812157749682,0.957516339869281,0.8572454680243831,0.5408163265306123,1.0,0.5408163265306123,0.5033319450229071,0.5408163265306123,1.0,0.5033319450229071,1.0,1.0,7.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,64de8c5f2127887c1e8e,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,1,0.0,0.0,0.0,False,False,False,,,False,True,138.0,1.0630254174149893,0.7063492039781589,0.06726852762412774,0.026840368756056738,0.06726852762412774,0.026840368756056738,True,1.0,0.0024297499755823932,0.16702323466737645,0.9298245614035089,1.0630254174149893,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,65553c4aa022fb544a8b,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,1,0.0,0.0,0.0,False,False,False,,,False,True,105.0,0.7640692371457903,0.5399778909094368,0.061204525506344,0.052293521792776666,0.11687507007846591,0.052293521792776666,False,1.0,0.0009055596112466033,0.25716104086843494,0.7103435672514621,0.7640692371457903,0.2187246366057434,0.770822924844765,0.2187246366057434,0.13084244741968676,0.4313835707458255,0.6468676406089416,0.2250389198553922,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,65c5a045837c6761cc13,fold_2024,,1,0,0,0,0.0,0.0,0.0,False,False,False,,,False,True,0.0,,,,,,,False,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,6664da37225e151fdee5,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,4,0.0,0.0,0.0,False,False,False,,,False,True,509.0,1.0448379859666908,1.0431297418745697,0.07870560666508618,0.046275020227402014,0.0842116739767043,0.046275020227402014,True,1.0,0.0061965755900606255,0.20300215868727298,0.947430114455798,1.0448379859666908,0.11578750184467064,0.42436339549420715,0.11578750184467064,0.05430675696938737,0.24903502380877574,0.5404989284819469,0.12787332657328207,0.7947011069879972,0.8872251067059334,6.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,694b63ca4b6d399f855b,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,1,0.0,0.0,0.0,False,False,False,,,False,True,332.0,0.9681452589036288,0.7424075417247542,0.14228036368234792,0.09133410230328347,0.14846523231225547,0.09373401157727067,True,1.0,0.007996918565725215,0.1797410233135962,0.9805692391899289,0.9681452589036288,0.7222222222222222,1.0,0.7222222222222222,0.5987654320987654,0.7222222222222222,1.0,0.5987654320987654,1.0,1.0,6.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,6b1b5115536518fb8601,fold_2021;fold_2022;fold_2023;fold_2024,fold_2021;fold_2022;fold_2023,4,3,3,0,0.0,0.0,0.0,False,False,False,,,False,True,46.0,1.0610909134541882,1.005072129580799,0.024581064708390665,0.0,0.01845134548334861,0.0,True,1.0,0.000350711187717894,0.20261194981275904,1.0,1.0610909134541882,0.6170886075949367,1.0,0.6170886075949367,0.43889200448646043,0.6170886075949367,0.9177215189873418,0.43889200448646043,0.7798784976644801,0.8779067609204058,0.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,6c274770bb75739f56ed,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,3,0.0,0.0,0.0,False,False,False,,,False,True,1334.0,1.0456448516909074,1.1238361941067756,0.07778655528301298,0.0495900305777491,0.0978554542160488,0.05199562851385129,True,1.0,0.01601934799811315,0.18655780677172196,0.8979966756795528,1.0456448516909074,0.061676407753497135,0.1822880495825582,0.061676407753497135,0.019297343807692664,0.17088280910115755,0.4616005562340031,0.09733338108840908,0.6268946943760194,0.7694450324893237,17.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,6c61f28f4a924d1f9318,fold_2022;fold_2023;fold_2024,fold_2022;fold_2023,3,2,2,1,0.0,0.0,0.0,False,False,False,,,False,True,66.0,1.0165163584211392,1.9168097441148197,0.045676322309059256,0.211750271474707,0.045676322309059256,0.2161966060815968,True,1.0,0.001367569717516407,0.2184039007521717,1.0,1.0165163584211392,0.423500542949414,0.8946678136766842,0.423500542949414,0.2566906212164898,0.4799672820093359,0.9394999224357979,0.3553137080703966,0.7087235544198491,0.8328844011338477,2.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,6cc4c2fc79b078a336b7,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,4,0.0,0.0,0.0,False,False,False,,,False,True,3356.0,0.9955793841505265,1.0563977375688243,0.11865963816344208,0.08480245626483954,0.1168468296215199,0.08583627440203326,True,1.0,0.05587456779065993,0.1750867909786885,0.9516454342936516,0.9955793841505265,0.031616357389286184,0.12073703334366442,0.031616357389286184,0.010649590237253382,0.16969604365585508,0.38691591865911773,0.07672241054297221,0.7187407133110933,0.8325111155600513,23.0,1.0,1.0,1.0,,,,,,,,
gate,launch_winner_gate,6d42e7fb86b8088dc581,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,3,0.0,0.0,0.0,False,False,False,,,False,True,,,,,,,,,,,,,,0.2422709574361875,0.7943026390229291,0.2422709574361875,0.1489589865876727,0.3876335318979001,0.738926420180372,0.23113229013153855,1.0,1.0,14.0,1.0,1.0,1.0,763.0,1.4462307232172325,1.187230030245409,0.31111471363427184,0.27588382888423957,-0.07920121630995508,499.0,1.0
gate,launch_winner_gate,6d8c45684291c5cf1d16,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,0,0.0,0.0,0.0,False,False,False,,,False,True,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,300.0,0.4131483600676328,0.39198044838747326,0.0823600912383201,0.4771991986940316,-0.08715472358620013,239.0,1.0
gate,launch_winner_gate,6db11f4309535b20e3bb,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,0,0.0,0.0,0.0,False,False,False,,,False,True,,,,,,,,,,,,,,0.027723852743201254,0.11205787405849237,0.027723852743201254,0.010663757145802888,0.24326407865824842,0.42759457417174984,0.0969086408125121,0.7920714138451656,0.8829440243588754,17.0,1.0,1.0,1.0,1335.0,0.798881399219979,0.6485077080894935,0.41483395753489194,0.3512169444634373,-0.0814505490235482,708.0,1.0
gate,failure_reject_gate,6fdbc0cefaba9968b95a,fold_2021;fold_2022;fold_2023;fold_2024,fold_2021;fold_2022;fold_2023,4,3,3,1,0.0,0.0,0.0,False,False,False,,,False,True,82.0,0.9584916367980977,1.2586209544746163,0.11958044402527,0.04458413130324493,0.06195634558683525,0.047600941668962456,True,1.0,0.002551848298941957,0.18382352747822306,1.0,0.9584916367980977,0.14612108707093424,0.517167491265861,0.14612108707093424,0.07116050688721136,0.25913884490799227,0.5775789145152332,0.13690591023586415,0.6238463624156075,0.7729042841077112,0.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,7004b9c351cb3530651b,fold_2021;fold_2022;fold_2023;fold_2024,fold_2021;fold_2022;fold_2023,4,3,3,2,0.0,0.0,0.0,False,False,False,,,False,True,86.0,1.0497287824809696,1.201312324906036,0.03450770031690536,0.006040266636934465,0.03603174292720613,0.006040266636934465,True,1.0,0.0008376296535446627,0.19149844877464317,0.9848484848484849,1.0497287824809696,0.3565621142957898,0.7584716154353519,0.3565621142957898,0.1836330494326592,0.3565621142957899,0.6180409981127024,0.188173640195198,0.8429434757900895,0.9161976452304302,0.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,709436445f20827cf9b3,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,3,0.0,0.0,0.0,False,False,False,,,False,True,2161.0,0.9798984731497861,1.0721171207598135,0.13131611906939697,0.07857277563653549,0.11804269229385005,0.0809249400835878,True,1.0,0.038015671793408076,0.17865047136561785,0.9699974171250402,0.9798984731497861,0.046731669485031,0.16991155725583065,0.046731669485031,0.014147098096131554,0.18437750321647434,0.4694697108647985,0.09557734855228596,0.738972974920685,0.847230910209436,21.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,70b304998450428c72e1,fold_2022;fold_2023;fold_2024,fold_2022;fold_2023,3,2,2,1,0.0,0.0,0.0,False,False,False,,,False,True,59.0,1.0485172478841673,0.9573824683007377,0.015723270440251572,0.0,0.015723270440251572,0.0,True,1.0,0.0008515865933107206,0.267147781895895,0.8660714285714286,1.0485172478841673,0.4146436320825275,0.81582480857796,0.4146436320825275,0.22019081873378363,0.45610799529078017,0.7337337460646514,0.2711764503330319,0.47231561077798756,0.5387840670859538,0.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,70da3df74f7e8d588f89,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,1,0.0,0.0,0.0,False,False,False,,,False,True,110.0,0.7507722620799061,0.9079511758552085,0.07762831910116129,0.05881866323832858,0.07762831910116129,0.05881866323832858,False,1.0,0.0017198732383901902,0.2161684634494787,0.7115975422427036,0.7507722620799061,0.53125,1.0,0.53125,0.501953125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,714da38dbf07869b4865,fold_2023;fold_2024,fold_2023,2,1,1,0,0.0,0.0,0.0,False,False,False,,,False,True,9.0,0.8205014549074863,2.122967511934533,0.22406639004149376,0.0,0.22406639004149376,0.0,True,1.0,0.0017031731866214413,0.24446823499770187,0.6666666666666666,0.8205014549074863,0.5477178423236514,1.0,0.5477178423236514,0.378283431759095,0.5477178423236514,0.9178423236514522,0.378283431759095,0.6477333379246224,0.7717842323651452,0.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,72fb6818d20a87c58409,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,1,0.0,0.0,0.0,False,False,False,,,False,True,941.0,1.0236396814030462,0.9083074676406369,0.09559366962672004,0.061271325300049626,0.09744329709911488,0.0642122071458745,True,1.0,0.015930555873626157,0.17548883670599535,0.9864583333333333,1.0236396814030462,0.04960982021768849,0.15652148833328283,0.04960982021768849,0.01526056930987385,0.24622357454752197,0.5146613287899907,0.11823091064668471,0.6920464070052524,0.8125005267829823,13.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,73db5eb33d930bb8ab21,fold_2021;fold_2022;fold_2023;fold_2024,fold_2021;fold_2022;fold_2023,4,3,3,2,0.0,0.0,0.0,False,False,False,,,False,True,256.0,0.9665645236186027,1.6635693820940407,0.11089117385585023,0.03729151578765079,0.113481414708732,0.03729151578765079,True,1.0,0.006793059075560895,0.18889560483326984,0.819679633867277,0.9665645236186027,0.5199674275561041,0.8466482619117823,0.5199674275561041,0.30658341102013326,0.5199674275561041,0.8774362492189184,0.3483158630166982,0.4874577949826919,0.6111305479717848,4.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,7798a0bdf8c0a59eb8f5,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,2,0.0,0.0,0.0,False,False,False,,,False,True,284.0,0.9898095492172443,0.8788020024902026,0.12291764929393247,0.06887421866615516,0.11134441324023837,0.06551709294898626,True,1.0,0.005202795312209995,0.17725002718663707,1.0,0.9898095492172443,0.07611026472698282,0.2510175077053376,0.07611026472698282,0.02762908787217748,0.24306005781723722,0.5044817523882954,0.11165916057635526,0.6065820149325352,0.7356593142642002,1.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,77d5b1e91c0aa03e3d8e,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,4,0.0,0.0,0.0,False,False,False,,,False,True,1070.0,0.8836842993022169,1.359098705804405,0.21032657844714253,0.14815783349935094,0.2031998899967029,0.15405000955720977,False,1.0,0.022813170180856747,0.21139961079409195,0.9465596265357471,0.8836842993022169,0.1114396662914515,0.4573247517430248,0.1114396662914515,0.06053389373256586,0.20695420812651874,0.49855109647164086,0.11758359239001726,0.5960437822039656,0.7438088728790344,18.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,78137d6f19d2b2736797,fold_2023;fold_2024,fold_2023,2,1,1,0,0.0,0.0,0.0,False,False,False,,,False,True,4.0,1.0574377039182041,0.0,0.0,0.0,0.0,0.0,True,,0.0,,1.0,1.0574377039182041,0.31889236266190263,1.0,0.31889236266190263,0.2593835257517223,0.31889236266190263,0.8124162572577043,0.2593835257517223,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,785422d5535d7569d5bb,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,2,0.0,0.0,0.0,False,False,False,,,False,True,1182.0,1.0113367834982616,0.9814384417210514,0.10666783791895927,0.051990399530902134,0.10321037552318366,0.05051551741072983,True,1.0,0.022556682555389097,0.17169995915448982,0.9908536585365854,1.0113367834982616,0.02752338457857308,0.11172477339168618,0.02752338457857308,0.011215528981473644,0.2047510673937866,0.4207481226865614,0.08949173157188908,0.7174163726198906,0.8316455138219846,14.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,78de660626099fa5d099,fold_2021;fold_2022;fold_2023;fold_2024,fold_2021;fold_2022;fold_2023,4,3,3,2,0.0,0.0,0.0,False,False,False,,,False,True,256.0,0.9665645236186027,1.6635693820940407,0.11089117385585023,0.03729151578765079,0.113481414708732,0.03729151578765079,True,1.0,0.006793059075560895,0.18889560483326984,0.819679633867277,0.9665645236186027,0.5199674275561041,0.8466482619117823,0.5199674275561041,0.30658341102013326,0.5199674275561041,0.8774362492189184,0.3483158630166982,0.4874577949826919,0.6111305479717848,4.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,794fd3f12c9d1d0815cd,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,1,0.0,0.0,0.0,False,False,False,,,False,True,938.0,0.9297793468326473,1.3443690809148585,0.17505959670183735,0.10758501365592535,0.17085829359548155,0.11049848591646869,False,1.0,0.01883713770383055,0.18924061645497825,0.9619208388230127,0.9297793468326473,0.3741716662400459,0.9268553256641474,0.3741716662400459,0.23774729962876,0.4802022803556003,1.0,0.36719416416569217,1.0,1.0,18.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,7af4ee6348f5ecfd1f9f,fold_2023;fold_2024,fold_2023,2,1,1,0,0.0,0.0,0.0,False,False,False,,,False,True,9.0,0.8205014549074863,2.122967511934533,0.22406639004149376,0.0,0.22406639004149376,0.0,True,1.0,0.0017031731866214413,0.24446823499770187,0.6666666666666666,0.8205014549074863,0.5477178423236514,1.0,0.5477178423236514,0.378283431759095,0.5477178423236514,0.9178423236514522,0.378283431759095,0.6477333379246224,0.7717842323651452,0.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,7b88127bf7342350f30c,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,3,0.0,0.0,0.0,False,False,False,,,False,True,312.0,0.9916347630068858,1.6208537159997758,0.12536429587738693,0.05493248133645813,0.1540626814399572,0.07333201957295911,True,1.0,0.005799498605813652,0.18542148832524596,0.7782212638619961,0.9916347630068858,0.5199674275561041,0.8466482619117823,0.5199674275561041,0.30658341102013326,0.5199674275561041,0.8774362492189184,0.3483158630166982,0.7622660484308854,0.8621229407472588,4.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,7be28bee008006809598,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,2,0.0,0.0,0.0,False,False,False,,,False,True,163.0,0.8835117068749185,1.421644041131802,0.20645844660873372,0.22973850953404293,0.19154662168966616,0.2389487153203982,False,1.0,0.0032461565138906462,0.1910090321359697,0.9715909090909091,0.8835117068749185,0.423500542949414,0.8946678136766842,0.423500542949414,0.2566906212164898,0.4799672820093359,0.9394999224357979,0.3553137080703966,0.7135287605409003,0.8330210701494971,2.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,7c3803b0f00b28d83472,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,4,0.0,0.0,0.0,False,False,False,,,False,True,2266.0,0.9120406659901925,1.4055852315420378,0.18842804194361185,0.11109946957880205,0.19432552479663434,0.11839702569840285,False,1.0,0.04589015294692947,0.19897594804801413,0.9414658237281801,0.9120406659901925,0.07382614291936267,0.2865515916535832,0.07382614291936267,0.03406717958925957,0.22475126542785098,0.4851332713022339,0.10964656416870759,0.5920709663414367,0.7385349332622274,23.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,7f00871fe0af2dcc8ae8,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,3,0.0,0.0,0.0,False,False,False,,,False,True,245.0,0.8283238588878239,1.2381571949619483,0.2566606364207458,0.18070588857677816,0.2712920086712543,0.18070588857677816,False,1.0,0.006477949855376873,0.22376134455369293,0.9020743145743146,0.8283238588878239,0.21373025128450227,0.4360358901192221,0.21373025128450227,0.06785155248478686,0.2675375718367468,0.5525449102490323,0.13832655149770734,0.6929166188059468,0.8132759025414323,2.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,80bb557298661399bbf9,fold_2022;fold_2023;fold_2024,fold_2022;fold_2023,3,2,2,0,0.0,0.0,0.0,False,False,False,,,False,True,30.0,0.8267954997632008,1.5544135698633528,0.22426003404231803,0.04604054426012349,0.22426003404231803,0.04604054426012349,True,1.0,0.0021027390013716924,0.1828100640377504,0.9615384615384616,0.8267954997632008,0.22050052693140626,0.6911641516790389,0.22050052693140626,0.13110066681421514,0.3888201629002685,0.7239356774452904,0.2290227891113142,0.5191105588261891,0.6784367315583658,0.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,80bdefd58a7ff1bdc719,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,1,0.0,0.0,0.0,False,False,False,,,False,True,1051.0,0.9483686421744261,1.2921699074448616,0.16039206006525555,0.13835386351020748,0.1545841959329915,0.14094814677261464,True,1.0,0.020754380193389002,0.18835523315342234,0.9645691225340305,0.9483686421744261,0.33502484675972116,0.9268553256641474,0.33502484675972116,0.23774729962876,0.4802022803556003,1.0,0.36719416416569217,1.0,1.0,19.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,811239664a5442e4f3fd,fold_2023;fold_2024,fold_2023,2,1,1,0,0.0,0.0,0.0,False,False,False,,,False,True,8.0,1.0574377039182041,1.7289754739046046,0.0,0.0,0.0,0.0,True,,0.0,0.2722489798276764,0.875,1.0574377039182041,0.27026004012263904,1.0,0.27026004012263904,0.21647256309989515,0.47878420833491053,1.0,0.3652535966702136,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,813bc2d64620ea8bc3c7,fold_2020;fold_2021;fold_2022;fold_2023;fold_2024,fold_2020;fold_2021;fold_2022;fold_2023,5,4,4,4,0.0,0.0,0.0,False,False,False,,,False,True,604.0,0.8674211826855216,1.3404556984202964,0.22835538471761993,0.13565751162413786,0.20166940563188593,0.1393149137446897,False,1.0,0.015515142021560822,0.19418786286784878,0.9156953550495496,0.8674211826855216,0.18888937374478493,0.555291829406544,0.18888937374478493,0.08710662028818478,0.2501150877542536,0.5724093623376442,0.15254150697646102,0.6097960440414063,0.7526440685705549,10.0,1.0,1.0,1.0,,,,,,,,
gate,failure_reject_gate,82c2b4b74155214a070f,fold_2022;fold_2023;fold_2024,fold_2022;fold_2023,3,2,2,1,0.0,0.0,0.0,False,False,False,,,False,True,57.0,0.9466755023712329,1.785215564872536,0.11203319502074688,0.0,0.11203319502074688,0.0,True,1.0,0.0008515865933107206,0.20511136112207667,0.74822695035461,0.9466755023712329,0.5477178423236514,1.0,0.5477178423236514,0.378283431759095,0.5477178423236514,0.9178423236514522,0.378283431759095,0.6477333379246224,0.7717842323651452,1.0,1.0,1.0,1.0,,,,,,,,
