lead_id,lead_name,primary_combo_family,lifecycle_bucket,formula_or_bin,direction,target_horizon,positive_label,baseline_scope,baseline_stock_day_count,stock_day_count,positive_stock_day_count,baseline_stock_day_precision,stock_day_precision,stock_day_lift,lead_future_50pct_precision,lead_future_100pct_240d_precision,unique_instrument_count,unique_instrument_year_count,positive_unique_instrument_count,positive_unique_instrument_year_count,distinct_year_count,distinct_industry_count,top1_industry_contribution,top1_instrument_contribution,top5_instrument_contribution,top1_episode_contribution,top5_episode_contribution,avg_lead_time_to_50pct_high,median_lead_time_to_50pct_high,avg_lead_time_to_50pct_close,avg_lead_time_to_100pct_high,trend_speed_not_fast_rate,repair_signal_rate,label_horizon_truncated_rate,observed_reference_overlap_rate,false_positive_stock_day_count,false_positive_rate,false_positive_avg_future_drawdown_120d,sparse_diagnostic,generalizable_entry_lead,path_explanation_only,diagnostic_only_not_p1_ready,recommended_next_phase,instrument_year_hit_rate,baseline_instrument_year_hit_rate,instrument_year_hit_lift,mean_trigger_count_per_instrument_year,median_trigger_count_per_instrument_year,p95_trigger_count_per_instrument_year,lead_trigger_event_count,positive_lead_trigger_event_count,dedup_trigger_event_precision,baseline_trigger_event_precision,dedup_trigger_event_lift,winner_episode_coverage,winner_episode_covered_count,winner_episode_denominator_count,stock_day_vs_dedup_lift_gap,qualified_lead,failure_reason,feature_name,bin_value,lead_type
p0_5_uni_industry_ret_rank_jump5_20_p60_80,industry_ret_rank_jump5_20,rank_jump_leadership,early_entry_discovery,industry_ret_rank_jump5_20 == p60_80,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163056,33300,2897,0.0920787950152095,0.08699699699699699,0.9448103331785227,0.08699699699699699,0.04132132132132132,260,1188,174,395,8,24,0.2005105105105105,0.023817742492233344,0.09009319986192613,0.0075940628236106315,0.03348291335864688,70.55954435623059,71.0,78.23155505107832,125.69923995656895,0.9987087087087088,0.7375675675675676,0.0,0.0,30403,0.913003003003003,-0.1358583639101559,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,industry_ret_rank_jump5_20,p60_80,univariate_primitive
p0_5_uni_industry_ret_rank_jump5_20_p80_90,industry_ret_rank_jump5_20,rank_jump_leadership,early_entry_discovery,industry_ret_rank_jump5_20 == p80_90,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163056,18525,1719,0.0920787950152095,0.09279352226720648,1.007762126468737,0.09279352226720648,0.050742240215924425,263,1207,176,364,8,26,0.14488529014844803,0.025596276905177427,0.10529377545084351,0.02210587550901687,0.062245491564863295,71.90110529377544,72.0,79.18302723242559,132.02773246329528,0.9995681511470985,0.7398650472334682,0.0,0.0,16806,0.9072064777327935,-0.14329581200046543,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,industry_ret_rank_jump5_20,p80_90,univariate_primitive
p0_5_uni_industry_ret_rank_jump5_20_p90_100,industry_ret_rank_jump5_20,rank_jump_leadership,early_entry_discovery,industry_ret_rank_jump5_20 == p90_100,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163056,18076,1818,0.0920787950152095,0.1005753485284355,1.092274812152163,0.1005753485284355,0.05261119716751494,263,1208,181,359,8,27,0.1455521132994025,0.020902090209020903,0.0924092409240924,0.006600660066006601,0.0319031903190319,74.38393839383939,76.0,82.8217286914766,132.0890625,0.999944678026112,0.7504425757911042,0.0,0.0,16258,0.8994246514715645,-0.14720146545187224,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,industry_ret_rank_jump5_20,p90_100,univariate_primitive
p0_5_uni_from_industry_below_median_to_top20_false,from_industry_below_median_to_top20,rank_jump_leadership,early_entry_discovery,from_industry_below_median_to_top20 == false,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163035,154587,14053,0.09209065538074647,0.0909067386002704,0.9871440074393956,0.0909067386002704,0.048179989261710236,269,1429,213,558,8,27,0.16919275230129313,0.015655020280367183,0.07251120757133708,0.007898669323276169,0.03031381199743827,71.49690457553547,72.0,78.6262962389723,127.07605279698303,0.9959116872699515,0.7386520211919502,0.0,0.0,140534,0.9090932613997296,-0.13913521267362797,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,from_industry_below_median_to_top20,false,univariate_primitive
p0_5_uni_from_industry_below_median_to_top20_true,from_industry_below_median_to_top20,rank_jump_leadership,early_entry_discovery,from_industry_below_median_to_top20 == true,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163035,8448,961,0.09209065538074647,0.11375473484848485,1.2352473155736463,0.11375473484848485,0.06972064393939394,248,948,120,176,8,27,0.10771780303030302,0.03850156087408949,0.16545265348595214,0.014568158168574402,0.06347554630593132,73.54630593132154,75.0,78.33443344334434,132.3341121495327,0.9950284090909091,0.8940577651515151,0.0,0.0,7487,0.8862452651515151,-0.15990695324105886,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,from_industry_below_median_to_top20,true,univariate_primitive
p0_5_uni_market_top20_industry_lag_false,market_top20_industry_lag,rank_jump_leadership,early_entry_discovery,market_top20_industry_lag == false,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163056,155616,14226,0.0920787950152095,0.09141733497840838,0.9928163695377219,0.09141733497840838,0.0489152786345877,269,1428,213,553,8,27,0.16614615463705532,0.015675523689020105,0.07275411218894981,0.00780261493040911,0.030226346126810067,71.59475608041613,72.0,78.68769089798411,127.08372377266245,0.996221468229488,0.7383238227431627,0.0,0.0,141390,0.9085826650215916,-0.13998007894530218,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,market_top20_industry_lag,false,univariate_primitive
p0_5_uni_market_top20_industry_lag_true,market_top20_industry_lag,rank_jump_leadership,early_entry_discovery,market_top20_industry_lag == true,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163056,7440,788,0.0920787950152095,0.10591397849462365,1.1502537416690657,0.10591397849462365,0.05712365591397849,244,841,110,157,8,27,0.12056451612903225,0.04314720812182741,0.1751269035532995,0.02030456852791878,0.09390862944162437,72.22969543147208,71.5,77.17142857142858,134.6541095890411,0.9884408602150537,0.9198924731182796,0.0,0.0,6652,0.8940860215053763,-0.1446498725346163,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,market_top20_industry_lag,true,univariate_primitive
p0_5_uni_stock_leads_industry_lag_false,stock_leads_industry_lag,rank_jump_leadership,early_entry_discovery,stock_leads_industry_lag == false,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163056,159424,14531,0.0920787950152095,0.09114687876354878,0.9898791437104841,0.09114687876354878,0.04853096146126054,269,1440,213,558,8,27,0.16705765756724208,0.015415318973229647,0.07163994219255385,0.007638841098341477,0.029729543734085748,71.73167710412223,72.0,78.82639252336449,127.5423661071143,0.9971836109995985,0.7452140204737053,0.0,0.0,144893,0.9088531212364512,-0.1395354180799049,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,stock_leads_industry_lag,false,univariate_primitive
p0_5_uni_stock_leads_industry_lag_true,stock_leads_industry_lag,rank_jump_leadership,early_entry_discovery,stock_leads_industry_lag == true,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163056,3632,483,0.0920787950152095,0.13298458149779735,1.4442476302587481,0.13298458149779735,0.08259911894273128,231,539,77,88,8,27,0.0842511013215859,0.08074534161490683,0.2815734989648033,0.024844720496894408,0.09937888198757763,68.51138716356108,72.0,72.17543859649123,126.65482233502539,0.9380506607929515,0.8078193832599119,0.0,0.0,3149,0.8670154185022027,-0.17030453551123642,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,stock_leads_industry_lag,true,univariate_primitive
p0_5_uni_isolated_strength_weak_market_false,isolated_strength_weak_market,rank_jump_leadership,early_entry_discovery,isolated_strength_weak_market == false,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,152547,13939,0.09227356021744593,0.09137511717700118,0.9902632667653927,0.09137511717700118,0.04965027171953562,269,1420,213,550,8,28,0.16611929438140377,0.01528086663318746,0.07037807590214507,0.007963268527154028,0.030633474424277208,71.47571561805007,72.0,78.49781761496493,127.41186127642109,0.9970632001940386,0.7343900568349426,0.0,0.0,138608,0.9086248828229988,-0.13974255580632927,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,isolated_strength_weak_market,false,univariate_primitive
p0_5_uni_isolated_strength_weak_market_true,isolated_strength_weak_market,rank_jump_leadership,early_entry_discovery,isolated_strength_weak_market == true,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,10620,1117,0.09227356021744593,0.1051789077212806,1.1398596463973296,0.1051789077212806,0.04811676082862523,246,897,128,181,8,28,0.13286252354048964,0.051029543419874666,0.17905102954341987,0.017009847806624886,0.07430617726051925,73.52193375111906,73.0,79.72579098753596,135.14864864864865,0.9786252354048964,0.9236346516007533,0.0,0.0,9503,0.8948210922787194,-0.1473175136649551,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,isolated_strength_weak_market,true,univariate_primitive
p0_5_uni_market_turn_front_runner_false,market_turn_front_runner,rank_jump_leadership,early_entry_discovery,market_turn_front_runner == false,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163066,160614,14748,0.09233071271754995,0.09182263065486197,0.9944971499977233,0.09182263065486197,0.0485076020770294,269,1444,214,558,8,28,0.1642135803852715,0.01600216978573366,0.07417954976946027,0.007526444263628967,0.029224301600216978,71.80702468131273,73.0,78.77714033539276,128.17897223862965,0.9964013099729787,0.7452027843151905,0.0,0.0,145866,0.908177369345138,-0.1398732673500538,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,market_turn_front_runner,false,univariate_primitive
p0_5_uni_market_turn_front_runner_true,market_turn_front_runner,rank_jump_leadership,early_entry_discovery,market_turn_front_runner == true,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163066,2452,308,0.09233071271754995,0.12561174551386622,1.3604546289827384,0.12561174551386622,0.1199021207177814,218,503,70,78,7,28,0.1537520391517129,0.09740259740259741,0.3538961038961039,0.03896103896103896,0.12987012987012986,63.032467532467535,58.5,69.4115523465704,121.10975609756098,0.9604404567699837,0.8580750407830342,0.0,0.0,2144,0.8743882544861338,-0.159843302805073,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,market_turn_front_runner,true,univariate_primitive
p0_5_uni_industry_width_improving_front_runner_false,industry_width_improving_front_runner,rank_jump_leadership,early_entry_discovery,industry_width_improving_front_runner == false,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163035,155116,14204,0.09209065538074647,0.0915701797364553,0.9943482252120014,0.0915701797364553,0.04815106114133939,269,1428,213,554,8,27,0.16393537739498182,0.0156998028724303,0.07286679808504647,0.007673894677555618,0.02928752464094621,71.83504646578429,73.0,78.91910920639779,127.63207741404159,0.9977823048557208,0.7386407591737796,0.0,0.0,140912,0.9084298202635447,-0.13970483410517462,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,industry_width_improving_front_runner,false,univariate_primitive
p0_5_uni_industry_width_improving_front_runner_true,industry_width_improving_front_runner,rank_jump_leadership,early_entry_discovery,industry_width_improving_front_runner == true,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163035,7919,810,0.09209065538074647,0.10228564212653113,1.1107059853536034,0.10228564212653113,0.07172622805909837,243,960,122,178,8,27,0.16706654880666752,0.04938271604938271,0.19012345679012346,0.018518518518518517,0.08024691358024691,67.99876543209876,67.0,73.27094240837697,125.76744186046511,0.958328071726228,0.9046596792524308,0.0,0.0,7109,0.8977143578734689,-0.14972060112014032,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,industry_width_improving_front_runner,true,univariate_primitive
p0_5_uni_up_day_money_ratio20_p0_10,up_day_money_ratio20,money_quality,confirmation_continuation,up_day_money_ratio20 == p0_10,high,120d,future_50pct_high_120d,same_horizon_confirmation_continuation_eligible_pit_stock_days,83115,7201,1009,0.14596643205197618,0.14011942785724205,0.9599428162178266,0.14011942785724205,0.0709623663380086,279,1275,184,319,8,28,0.1491459519511179,0.023785926660059464,0.10009910802775025,0.008919722497522299,0.03865213082259663,69.24578790882062,70.0,76.77215189873418,125.04675324675324,0.9895847798916817,0.7916955978336342,0.0,0.0,6192,0.8598805721427579,-0.16373285787447925,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,up_day_money_ratio20,p0_10,univariate_primitive
p0_5_uni_up_day_money_ratio20_p10_20,up_day_money_ratio20,money_quality,confirmation_continuation,up_day_money_ratio20 == p10_20,high,120d,future_50pct_high_120d,same_horizon_confirmation_continuation_eligible_pit_stock_days,83115,7379,1049,0.14596643205197618,0.14216018430681665,0.9739238145945488,0.14216018430681665,0.07860143650901207,275,1315,186,338,8,28,0.10231738717983467,0.020972354623450904,0.0877025738798856,0.0076263107721639654,0.027645376549094377,69.09532888465205,69.0,76.34954407294833,122.87695749440716,0.9796720422821521,0.7757148665130776,0.0,0.0,6330,0.8578398156931833,-0.17021244031556376,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,up_day_money_ratio20,p10_20,univariate_primitive
p0_5_uni_up_day_money_ratio20_p20_40,up_day_money_ratio20,money_quality,confirmation_continuation,up_day_money_ratio20 == p20_40,high,120d,future_50pct_high_120d,same_horizon_confirmation_continuation_eligible_pit_stock_days,83115,15461,2283,0.14596643205197618,0.14766185887070693,1.0116151829903401,0.14766185887070693,0.0815600543302503,283,1379,203,426,8,28,0.1106655455662635,0.021901007446342532,0.09286027157249234,0.00700832238282961,0.024967148488830485,68.23609286027157,68.0,75.5392523364486,125.39936102236422,0.9679192807709721,0.7723303796649634,0.0,0.0,13178,0.8523381411292931,-0.1704949406694583,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,up_day_money_ratio20,p20_40,univariate_primitive
p0_5_uni_up_day_money_ratio20_p40_60,up_day_money_ratio20,money_quality,confirmation_continuation,up_day_money_ratio20 == p40_60,high,120d,future_50pct_high_120d,same_horizon_confirmation_continuation_eligible_pit_stock_days,83115,16183,2439,0.14596643205197618,0.15071371191991595,1.0325230931605518,0.15071371191991595,0.08756102082432182,286,1407,205,429,8,28,0.10826175616387568,0.01968019680196802,0.08487084870848709,0.006150061500615006,0.02214022140221402,66.23739237392374,65.0,73.45085190039319,123.79017013232514,0.9462398813569796,0.7756905394549837,0.0,0.0,13744,0.849286288080084,-0.17147805464758412,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,up_day_money_ratio20,p40_60,univariate_primitive
p0_5_uni_up_day_money_ratio20_p60_80,up_day_money_ratio20,money_quality,confirmation_continuation,up_day_money_ratio20 == p60_80,high,120d,future_50pct_high_120d,same_horizon_confirmation_continuation_eligible_pit_stock_days,83115,17355,2559,0.14596643205197618,0.14745030250648228,1.0101658335662935,0.14745030250648228,0.08614232209737828,285,1426,202,431,8,28,0.11558628637280323,0.016412661195779603,0.07854630715123095,0.0042985541227041815,0.01875732708089097,64.42360296991012,63.0,71.66597767672592,120.48670212765957,0.9121290694324402,0.7806972054163065,0.0,0.0,14796,0.8525496974935177,-0.17243781727817267,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,up_day_money_ratio20,p60_80,univariate_primitive
p0_5_uni_up_day_money_ratio20_p80_90,up_day_money_ratio20,money_quality,confirmation_continuation,up_day_money_ratio20 == p80_90,high,120d,future_50pct_high_120d,same_horizon_confirmation_continuation_eligible_pit_stock_days,83115,9277,1338,0.14596643205197618,0.14422765980381588,0.9880878622316318,0.14422765980381588,0.08785167618842298,283,1385,195,397,8,28,0.10596097876468687,0.01943198804185351,0.08370702541106129,0.0037369207772795215,0.016442451420029897,63.16816143497758,61.0,69.68300395256917,119.70302013422818,0.8967338579282096,0.7733103373935539,0.0,0.0,7939,0.8557723401961841,-0.17635763006199812,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,up_day_money_ratio20,p80_90,univariate_primitive
p0_5_uni_up_day_money_ratio20_p90_100,up_day_money_ratio20,money_quality,confirmation_continuation,up_day_money_ratio20 == p90_100,high,120d,future_50pct_high_120d,same_horizon_confirmation_continuation_eligible_pit_stock_days,83115,10259,1455,0.14596643205197618,0.14182668876108784,0.9716390732259986,0.14182668876108784,0.07261916366117556,283,1376,196,392,8,28,0.1494297689833317,0.01993127147766323,0.09415807560137457,0.006872852233676976,0.026804123711340205,61.16838487972509,59.0,67.60148698884758,115.51219512195122,0.8712350131591773,0.7628423822984697,0.0,0.0,8804,0.8581733112389122,-0.173834699641981,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,up_day_money_ratio20,p90_100,univariate_primitive
p0_5_uni_down_day_money_ratio20_p0_10,down_day_money_ratio20,money_quality,early_entry_discovery,down_day_money_ratio20 == p0_10,low,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,82261,8445,789,0.09316687129988695,0.09342806394316164,1.0028034926968188,0.09342806394316164,0.04937833037300177,262,1131,161,267,8,28,0.17098875074008288,0.029150823827629912,0.12547528517110265,0.01394169835234474,0.059569074778200254,73.71863117870723,75.0,82.23055934515689,134.38245614035088,0.9995263469508585,0.7613972764949675,0.0,0.0,7656,0.9065719360568384,-0.1419631963271632,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,down_day_money_ratio20,p0_10,univariate_primitive
p0_5_uni_down_day_money_ratio20_p10_20,down_day_money_ratio20,money_quality,early_entry_discovery,down_day_money_ratio20 == p10_20,low,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,82261,8580,816,0.09316687129988695,0.0951048951048951,1.0208016409477787,0.0951048951048951,0.04895104895104895,266,1173,175,328,8,28,0.14766899766899766,0.025735294117647058,0.09558823529411764,0.00857843137254902,0.03799019607843137,70.97671568627452,70.0,79.53225806451613,128.77037037037036,0.9994172494172494,0.7425407925407925,0.0,0.0,7764,0.9048951048951049,-0.14424144993837162,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,down_day_money_ratio20,p10_20,univariate_primitive
p0_5_uni_down_day_money_ratio20_p20_40,down_day_money_ratio20,money_quality,early_entry_discovery,down_day_money_ratio20 == p20_40,low,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,82261,16870,1541,0.09316687129988695,0.0913455838767042,0.9804513407204546,0.0913455838767042,0.04712507409602845,266,1244,186,394,8,28,0.14380557202133964,0.018170019467878003,0.08500973393900065,0.008436080467229072,0.03698896820246593,71.48864373783258,72.0,78.31818181818181,124.98418972332016,0.9986959098992294,0.7229401304090101,0.0,0.0,15329,0.9086544161232958,-0.14427932560937565,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,down_day_money_ratio20,p20_40,univariate_primitive
p0_5_uni_down_day_money_ratio20_p40_60,down_day_money_ratio20,money_quality,early_entry_discovery,down_day_money_ratio20 == p40_60,low,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,82261,16776,1591,0.09316687129988695,0.09483786361468764,1.0179354774018554,0.09483786361468764,0.050190748688602765,268,1269,184,391,8,28,0.1484263233190272,0.018227529855436832,0.08045254556882464,0.008170961659333752,0.03331238214959145,72.32055311125079,74.0,78.86477349560514,130.3050847457627,0.9987482117310443,0.7156056270863138,0.0,0.0,15185,0.9051621363853124,-0.1432790121478545,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,down_day_money_ratio20,p40_60,univariate_primitive
p0_5_uni_down_day_money_ratio20_p60_80,down_day_money_ratio20,money_quality,early_entry_discovery,down_day_money_ratio20 == p60_80,low,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,82261,16241,1496,0.09316687129988695,0.0921125546456499,0.9886835670284193,0.0921125546456499,0.05067421956776061,268,1269,195,421,8,28,0.15694846376454652,0.017379679144385027,0.07620320855614973,0.006016042780748663,0.02807486631016043,70.86363636363636,73.0,77.8809869375907,125.78666666666666,0.9976602425958992,0.7046364140139154,0.0,0.0,14745,0.9078874453543501,-0.14327257831416015,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,down_day_money_ratio20,p60_80,univariate_primitive
p0_5_uni_down_day_money_ratio20_p80_90,down_day_money_ratio20,money_quality,early_entry_discovery,down_day_money_ratio20 == p80_90,low,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,82261,7841,746,0.09316687129988695,0.09514092590230838,1.0211883749543045,0.09514092590230838,0.05165157505420227,264,1200,174,323,8,28,0.17089656931513839,0.021447721179624665,0.09115281501340483,0.00804289544235925,0.032171581769437,71.48123324396782,73.0,78.16569767441861,125.95357142857142,0.9969391659227139,0.6840964162734345,0.0,0.0,7095,0.9048590740976916,-0.1398299952756461,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,down_day_money_ratio20,p80_90,univariate_primitive
p0_5_uni_down_day_money_ratio20_p90_100,down_day_money_ratio20,money_quality,early_entry_discovery,down_day_money_ratio20 == p90_100,low,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,82261,7508,685,0.09316687129988695,0.09123601491742142,0.9792752900733303,0.09123601491742142,0.046883324453915826,262,1174,174,323,8,28,0.1631592967501332,0.024817518248175182,0.09343065693430656,0.008759124087591242,0.03941605839416058,72.2963503649635,75.0,78.09508716323296,126.05833333333334,0.9941395844432606,0.6599627064464572,0.0,0.0,6823,0.9087639850825786,-0.14190815866003625,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,down_day_money_ratio20,p90_100,univariate_primitive
p0_5_uni_pullback_volume_contraction_false,pullback_volume_contraction,money_quality,early_entry_discovery,pullback_volume_contraction == false,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,155285,14508,0.09227356021744593,0.0934282126412725,1.0125133615859798,0.0934282126412725,0.05002414914512026,269,1443,214,558,8,28,0.16096210194159127,0.015026192445547284,0.07182244279018472,0.007168458781362007,0.028742762613730356,71.54728425696167,72.0,78.44937182171702,127.65300492610838,0.9957948288630583,0.7362526966545384,0.0,0.0,140777,0.9065717873587275,-0.14065020073365214,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,pullback_volume_contraction,false,univariate_primitive
p0_5_uni_pullback_volume_contraction_true,pullback_volume_contraction,money_quality,early_entry_discovery,pullback_volume_contraction == true,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,7882,548,0.09227356021744593,0.06952550114184217,0.7534715359199629,0.06952550114184217,0.04021821872621162,239,919,99,128,7,28,0.22291296625222023,0.03832116788321168,0.17335766423357665,0.029197080291970802,0.10218978102189781,73.75182481751825,77.0,82.34730538922156,137.16666666666666,0.9972088302461304,0.9526769855366658,0.0,0.0,7334,0.9304744988581578,-0.13213542389970093,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,pullback_volume_contraction,true,univariate_primitive
p0_5_uni_volume_price_hold_3d_false,volume_price_hold_3d,money_quality,confirmation_continuation,volume_price_hold_3d == false,high,120d,future_50pct_high_120d,same_horizon_confirmation_continuation_eligible_pit_stock_days,165295,150577,21413,0.1423576030732932,0.14220631304913764,0.9989372536423103,0.14220631304913764,0.07922192632340928,286,1502,228,579,8,28,0.11539610963161705,0.020548265072619438,0.07173212534441695,0.0031756409657684582,0.014710689767898006,66.6604866202774,66.0,73.70613139413258,122.2060761755836,0.9582207109983596,0.7716251485950709,0.0,0.0,129164,0.8577936869508623,-0.16763767461629642,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,volume_price_hold_3d,false,univariate_primitive
p0_5_uni_volume_price_hold_3d_true,volume_price_hold_3d,money_quality,confirmation_continuation,volume_price_hold_3d == true,high,120d,future_50pct_high_120d,same_horizon_confirmation_continuation_eligible_pit_stock_days,165295,14718,2118,0.1423576030732932,0.14390542193232775,1.0108727516171907,0.14390542193232775,0.08662861801875255,286,1425,199,406,8,28,0.1203288490284006,0.018413597733711047,0.08687440982058546,0.005193578847969783,0.019830028328611898,62.800755429650614,61.0,69.22306143001008,116.54144241119484,0.8419622231281424,0.7366490012229923,0.0,0.0,12600,0.8560945780676723,-0.1755603117399279,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,volume_price_hold_3d,true,univariate_primitive
p0_5_uni_volume_price_hold_5d_false,volume_price_hold_5d,money_quality,confirmation_continuation,volume_price_hold_5d == false,high,120d,future_50pct_high_120d,same_horizon_confirmation_continuation_eligible_pit_stock_days,165295,150378,21300,0.1423576030732932,0.141643059490085,0.9949806433391525,0.141643059490085,0.07901421750522018,286,1512,227,580,8,28,0.11596776124167099,0.020751173708920188,0.07248826291079812,0.0032863849765258214,0.014413145539906103,66.56103286384976,66.0,73.5908840470824,122.09033707865169,0.9595220045485376,0.7708108898908085,0.0,0.0,129078,0.858356940509915,-0.16740279938415262,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,volume_price_hold_5d,false,univariate_primitive
p0_5_uni_volume_price_hold_5d_true,volume_price_hold_5d,money_quality,confirmation_continuation,volume_price_hold_5d == true,high,120d,future_50pct_high_120d,same_horizon_confirmation_continuation_eligible_pit_stock_days,165295,14917,2231,0.1423576030732932,0.14956090366695715,1.0506000412914742,0.14956090366695715,0.08862371790574512,286,1387,196,407,8,28,0.11530468592880606,0.01927386822052891,0.08516360376512774,0.005378753922008068,0.019722097714029583,63.94576423128642,63.0,70.55910390848427,117.89613034623218,0.8303948515116981,0.7453241268351545,0.0,0.0,12686,0.8504390963330428,-0.17789642071218198,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,volume_price_hold_5d,true,univariate_primitive
p0_5_uni_volume_spike_failed_5d_false,volume_spike_failed_5d,money_quality,early_entry_discovery,volume_spike_failed_5d == false,low,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,156425,14421,0.09227356021744593,0.09219114591657344,0.9991068481515369,0.09219114591657344,0.04957008150871024,269,1444,214,559,8,28,0.16409141761227425,0.015879619998613134,0.07308785798488315,0.007419735108522294,0.02919353720269052,71.55308231051939,72.0,78.51990967256305,128.22836059034702,0.9957679399073038,0.7485951734057855,0.0,0.0,142004,0.9078088540834266,-0.1401103607689774,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,volume_spike_failed_5d,false,univariate_primitive
