target_type,target_key,target_name,ts_code,date,open,high,low,close,volume,money,source,ema60,ema120,ema60_slope20,ret60,broad_ret60,close_gt_ema60,close_gt_ema120,ema60_slope20_gt0,ret60_gt_broad,trend_ok,instruments,close_gt_ema60_ratio,ema20_gt_ema60_ratio,width_ok,market_ok
market,growth_board_spread,创业板指,399006.SZ,2023-10-31,1974.7999,1975.3949,1958.3518,1968.2265,158865510.0,244733927.5,tushare.index_daily,2033.9997794701926,2123.307493507461,-0.03957964317310514,-0.12002052870307567,-0.11012832788754312,False,False,False,False,False,279,0.3154121863799283,0.25089605734767023,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-11-01,1969.0784,1971.4133,1949.9935,1959.1272,138782581.0,210375564.2,tushare.index_daily,2031.5449407990386,2120.5937696478336,-0.038834193045005905,-0.11901659316021729,-0.10679692176165045,False,False,False,False,False,279,0.3046594982078853,0.25089605734767023,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-11-02,1964.43,1973.2285,1939.412,1939.7046,145625879.0,213841386.9,tushare.index_daily,2028.533782084316,2117.603866017291,-0.038657196595288545,-0.12569419860239406,-0.10471463351045807,False,False,False,False,False,279,0.2867383512544803,0.25448028673835127,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-11-03,1943.2141,1975.5195,1943.2141,1968.2127,147490449.0,223799899.6,tushare.index_daily,2026.556041688109,2115.1345905459307,-0.03800709743266195,-0.12211086149084438,-0.10508094676735158,False,False,False,False,False,279,0.3118279569892473,0.25448028673835127,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-11-06,1984.332,2034.569,1984.332,2032.3353,175633974.0,283139951.3,tushare.index_daily,2026.7455255671873,2113.766007231122,-0.03629705116583204,-0.10207680288871501,-0.0964962461129979,True,False,False,False,False,279,0.32974910394265233,0.25448028673835127,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-11-07,2025.1031,2031.7918,2012.0582,2022.7657,173475381.0,280931100.0,tushare.index_daily,2026.6150394830172,2112.2618699215163,-0.03462617759817288,-0.0972918788049616,-0.092826964459083,False,False,False,False,False,279,0.35125448028673834,0.25806451612903225,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-11-08,2016.6031,2035.911,2010.0187,2023.1297,196094190.0,303574269.3,tushare.index_daily,2026.5007660573444,2110.7886109145493,-0.03324011782632641,-0.09232292155835331,-0.09263434861270314,False,False,False,True,False,279,0.33691756272401435,0.2724014336917563,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-11-09,2019.6861,2035.4229,2013.5089,2018.3848,174292529.0,278698584.2,tushare.index_daily,2026.2346688095627,2109.2612751969536,-0.03220032148495222,-0.09437935758061433,-0.0894097216096158,False,False,False,False,False,279,0.34767025089605735,0.2616487455197133,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-11-10,2006.0868,2011.9331,2000.4889,2005.2352,144763673.0,227996070.8,tushare.index_daily,2025.5461616354785,2107.5418359375,-0.03105656519453892,-0.10452843791273936,-0.0979011683076203,False,False,False,False,False,279,0.30824372759856633,0.26523297491039427,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-11-13,2018.8269,2022.8446,1998.024,2009.2144,154520934.0,250630432.0,tushare.index_daily,2025.0106940408727,2105.9165890625,-0.02927645053464767,-0.08130720470013253,-0.07848089123321444,False,False,False,False,False,279,0.34050179211469533,0.2616487455197133,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-11-14,2008.2934,2024.6555,1995.7609,2004.8127,154636884.0,256261895.2,tushare.index_daily,2024.3484647280573,2104.24545040031,-0.027695951194923962,-0.07385810125113357,-0.07102032386110235,False,False,False,False,False,279,0.34050179211469533,0.26523297491039427,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-11-15,2032.2618,2033.3889,2008.4824,2015.3643,163400581.0,281003843.3,tushare.index_daily,2024.0539019500882,2102.776340476338,-0.025634389067771268,-0.062042688843695126,-0.06220930173610506,False,False,False,True,False,279,0.37992831541218636,0.2974910394265233,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-11-16,2012.1976,2012.1976,1978.1182,1978.1182,153284922.0,247460902.4,tushare.index_daily,2022.5478133615607,2100.7158753444983,-0.023838766753269014,-0.0725989283953663,-0.06441807156828461,False,False,False,False,False,279,0.33691756272401435,0.2974910394265233,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-11-17,1971.2227,1986.6651,1971.2227,1986.5259,143700695.0,230291354.0,tushare.index_daily,2021.3667670218372,2098.8284377354985,-0.021699715895258542,-0.07476978299454151,-0.06865710763861921,False,False,False,False,False,279,0.3548387096774194,0.2867383512544803,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-11-20,1987.854,1998.0978,1969.9187,1992.9701,162068688.0,259665193.8,tushare.index_daily,2020.4357287588261,2097.078713144829,-0.019016889631475853,-0.05944260873853702,-0.05488379794967435,False,False,False,False,False,279,0.3655913978494624,0.3010752688172043,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-11-21,2001.0686,2014.5945,1981.2853,1984.271,178016493.0,274410869.1,tushare.index_daily,2019.2499999470613,2095.214122844915,-0.01679425339262619,-0.048297257902070956,-0.03981375794163111,False,False,False,False,False,279,0.3763440860215054,0.3046594982078853,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-11-22,1973.6605,1980.0154,1950.0079,1950.0079,156776837.0,243361364.9,tushare.index_daily,2016.9797671619117,2092.8140199879745,-0.014912516798917586,-0.0656141307704623,-0.05689142627916233,False,False,False,False,False,279,0.30824372759856633,0.3154121863799283,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-11-23,1945.901,1961.3513,1940.2095,1961.3513,137840323.0,212620128.7,tushare.index_daily,2015.1558829926685,2090.641082467512,-0.013090549726168854,-0.038070244685615595,-0.03655041414839588,False,False,False,False,False,279,0.35842293906810035,0.3154121863799283,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-11-24,1960.3759,1960.3759,1935.0018,1937.9399,145480335.0,217905113.9,tushare.index_daily,2012.6242114191384,2088.1170959804463,-0.012554965658030826,-0.06133640005242735,-0.049798340470705305,False,False,False,False,False,279,0.3046594982078853,0.31899641577060933,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-11-27,1936.6124,1936.6124,1916.5498,1926.201,135469009.0,209415837.4,tushare.index_daily,2009.7906635037568,2085.4407968733312,-0.01298415536674058,-0.055968372457384286,-0.05316830260676586,False,False,False,False,False,279,0.2724014336917563,0.32616487455197135,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-11-28,1923.3566,1938.7285,1918.3522,1938.4232,124606174.0,195492792.8,tushare.index_daily,2007.450746667568,2083.0107539498053,-0.01305262324538703,-0.05903777958874268,-0.06238207903524662,False,False,False,True,False,279,0.3046594982078853,0.31899641577060933,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-11-29,1934.5542,1937.848,1917.2192,1917.9031,121256652.0,191403583.3,tushare.index_daily,2004.5147582522377,2080.2817018184037,-0.013305234850561343,-0.09455743456182797,-0.07962820677317606,False,False,False,False,False,279,0.3010752688172043,0.3225806451612903,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-11-30,1915.0454,1932.8257,1912.172,1922.5913,122596731.0,196011124.5,tushare.index_daily,2001.8287432275743,2077.6752488957854,-0.013164700086632175,-0.09188600297903926,-0.07715617040653211,False,False,False,False,False,279,0.3154121863799283,0.31899641577060933,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-12-01,1922.3703,1934.0906,1904.6465,1926.2836,138430088.0,219712076.0,tushare.index_daily,1999.3518532856865,2075.172907591723,-0.01342385201435714,-0.08384547519113461,-0.07499771994969395,False,False,False,False,False,279,0.3225806451612903,0.3118279569892473,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-12-04,1923.2158,1926.1658,1908.5341,1908.9168,141369314.0,228051306.2,tushare.index_daily,1996.3867695714016,2072.424872755496,-0.01497906649493641,-0.09110349130506656,-0.08739389926580865,False,False,False,False,False,279,0.34408602150537637,0.3010752688172043,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-12-05,1900.9861,1905.7283,1870.9822,1871.0962,131801367.0,211550517.4,tushare.index_daily,1992.2788820444705,2069.09712609838,-0.016942614541785805,-0.11658808828207035,-0.11813465988674277,False,False,False,True,False,279,0.2078853046594982,0.2831541218637993,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-12-06,1867.4996,1898.6007,1866.9039,1881.9416,133900511.0,206775543.4,tushare.index_daily,1988.6612662397338,2066.003646328159,-0.018672334326934048,-0.10864513171100454,-0.1101268182586086,False,False,False,True,False,279,0.2114695340501792,0.2724014336917563,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-12-07,1877.0322,1888.7512,1864.2371,1877.2115,136143969.0,215996620.4,tushare.index_daily,1985.007175543349,2062.883114983892,-0.02034685019501492,-0.1066843698037565,-0.110373262444038,False,False,False,True,False,279,0.23655913978494625,0.25806451612903225,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-12-08,1881.1037,1896.7798,1870.8816,1892.1781,148165169.0,250378805.7,tushare.index_daily,1981.9635992960261,2060.0615444882906,-0.021516449817298944,-0.08011837742710182,-0.09552092779762678,False,False,False,True,False,279,0.25806451612903225,0.25806451612903225,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-12-11,1880.5784,1919.8354,1866.0928,1915.7366,134838638.0,222977516.3,tushare.index_daily,1979.7922222699267,2057.676008215757,-0.02232999159165594,-0.06538720292326194,-0.08570548814172818,False,False,False,True,False,279,0.32616487455197135,0.26523297491039427,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-12-12,1909.5978,1913.2919,1899.5637,1903.8712,121458611.0,204899174.1,tushare.index_daily,1977.303008425011,2055.133779980786,-0.02323980140907511,-0.07721915332134643,-0.09043945686532073,False,False,False,True,False,279,0.32974910394265233,0.2903225806451613,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-12-13,1899.3386,1899.9342,1871.7749,1872.3413,118993214.0,191352708.7,tushare.index_daily,1973.8616409356664,2052.112416675319,-0.024797887529607654,-0.08712536301117257,-0.10397258440982682,False,False,False,True,False,279,0.2903225806451613,0.2867383512544803,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-12-14,1884.5455,1895.5986,1859.2488,1860.5132,111786646.0,178077800.8,tushare.index_daily,1970.1452986099068,2048.945487474074,-0.02590915992465892,-0.08246470571786868,-0.1029497721663244,False,False,False,True,False,279,0.2831541218637993,0.2831541218637993,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-12-15,1869.514,1877.7751,1844.1809,1848.5008,107658988.0,172364278.9,tushare.index_daily,1966.1569543931887,2045.6323521439242,-0.027313109886530573,-0.08120864477662737,-0.10498331100267988,False,False,False,True,False,279,0.22580645161290322,0.2831541218637993,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-12-18,1839.3158,1845.969,1814.9304,1819.9955,101053589.0,162340642.4,tushare.index_daily,1961.364775560625,2041.9028173977438,-0.02923673955938655,-0.09124175081397734,-0.10230082340359903,False,False,False,True,False,279,0.22580645161290322,0.2724014336917563,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-12-19,1818.8754,1837.944,1813.6008,1827.6723,93122535.0,154728750.9,tushare.index_daily,1956.9814157061783,2038.3618171101778,-0.030837481363137575,-0.09542077108121749,-0.10560630907277946,False,False,False,True,False,279,0.24372759856630824,0.2724014336917563,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-12-20,1830.7213,1832.3132,1802.3555,1802.8812,100591994.0,163655254.9,tushare.index_daily,1951.928949617451,2034.4695755050511,-0.03225159647287568,-0.09975879136226806,-0.11369430486277654,False,False,False,True,False,279,0.20430107526881722,0.26523297491039427,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-12-21,1795.2735,1840.9646,1792.376,1832.6157,111199928.0,183372296.6,tushare.index_daily,1948.017039793928,2031.133147810753,-0.03331694771872129,-0.07783455509395676,-0.10114716023991,False,False,False,True,False,279,0.21505376344086022,0.25448028673835127,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-12-22,1827.6841,1848.3172,1812.7649,1825.8423,130025592.0,201707309.4,tushare.index_daily,1944.0113106203564,2027.7399106568562,-0.034091262745170825,-0.07204939075238181,-0.09127889410345946,False,False,False,True,False,279,0.21863799283154123,0.24014336917562723,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-12-25,1820.2525,1838.1286,1820.2196,1831.5687,92613201.0,142625510.6,tushare.index_daily,1940.3246676491972,2024.4974113071562,-0.034563796675946556,-0.09028535706909924,-0.10470418469955334,False,False,False,True,False,279,0.24372759856630824,0.22939068100358423,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-12-26,1828.5587,1829.8709,1801.3791,1808.4998,94649899.0,145227586.2,tushare.index_daily,1936.0025408410268,2020.9272028557982,-0.03559151124636428,-0.09811988020277917,-0.10494080431783348,False,False,False,True,False,279,0.25089605734767023,0.21863799283154123,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-12-27,1813.0533,1818.0504,1796.6952,1809.832,95517347.0,145352659.1,tushare.index_daily,1931.8658017970586,2017.4380259490908,-0.036242664792611845,-0.09045806974271131,-0.09654642560975513,False,False,False,True,False,279,0.26523297491039427,0.21863799283154123,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-12-28,1806.7874,1887.1471,1804.6968,1879.4965,121707141.0,200538078.8,tushare.index_daily,1930.1487755086303,2015.158000726792,-0.035807242733148836,-0.0631669402736037,-0.07727471595016333,False,False,False,True,False,279,0.2724014336917563,0.22939068100358423,False,False
market,growth_board_spread,创业板指,399006.SZ,2023-12-29,1879.5348,1897.6723,1878.0422,1891.3665,122437199.0,201287292.8,tushare.index_daily,1928.8772254919536,2013.1118602189113,-0.03524873707342535,-0.056161011383756065,-0.07003824240201395,False,False,False,True,False,279,0.34408602150537637,0.24014336917562723,False,False
market,growth_board_spread,创业板指,399006.SZ,2024-01-02,1889.0226,1889.0226,1855.7274,1855.9217,115953945.0,179336679.6,tushare.index_daily,1926.4852410495944,2010.513675752483,-0.035014021124180394,-0.07139256063997357,-0.08097614390557872,False,False,False,True,False,279,0.36917562724014336,0.24372759856630824,False,False
market,growth_board_spread,创业板指,399006.SZ,2024-01-03,1850.1609,1856.439,1825.5453,1834.7319,107536678.0,167194107.3,tushare.index_daily,1923.4769347856732,2007.608191855748,-0.03453429531321084,-0.07706779975370448,-0.07624260351550938,False,False,False,False,False,279,0.37992831541218636,0.25806451612903225,False,False
market,growth_board_spread,创业板指,399006.SZ,2024-01-04,1831.2947,1831.3827,1794.0021,1801.7607,93991270.0,150294363.2,tushare.index_daily,1919.486238563192,2004.2057539738348,-0.03478472118448883,-0.10087366565304401,-0.08738709726058691,False,False,False,False,False,279,0.34050179211469533,0.25448028673835127,False,False
market,growth_board_spread,创业板指,399006.SZ,2024-01-05,1798.8174,1815.0726,1765.7241,1775.5767,101696297.0,159496421.6,tushare.index_daily,1914.76789303653,2000.4267613461682,-0.03538490105840175,-0.12061087144465776,-0.10081913742891613,False,False,False,False,False,279,0.3154121863799283,0.25806451612903225,False,False
market,growth_board_spread,创业板指,399006.SZ,2024-01-08,1769.325,1779.3784,1744.2384,1744.4114,89969738.0,142332496.8,tushare.index_daily,1909.182434248447,1996.1951024809423,-0.036721746591829585,-0.12630959420891896,-0.1030062042734825,False,False,False,False,False,279,0.26881720430107525,0.24372759856630824,False,False
market,growth_board_spread,创业板指,399006.SZ,2024-01-09,1749.765,1774.3189,1737.9953,1750.7751,99765192.0,152590701.4,tushare.index_daily,1903.9887511583338,1992.1385735143153,-0.038288599308002436,-0.10525129595522142,-0.09212431973421253,False,False,False,False,False,279,0.2974910394265233,0.25448028673835127,False,False
market,growth_board_spread,创业板指,399006.SZ,2024-01-10,1741.1261,1771.6803,1726.5562,1743.1977,98601940.0,145099691.6,tushare.index_daily,1898.7169134154374,1988.0238483322605,-0.039744083064016666,-0.11146835807321931,-0.09954185327929443,False,False,False,False,False,279,0.2867383512544803,0.25806451612903225,False,False
market,growth_board_spread,创业板指,399006.SZ,2024-01-11,1744.3012,1790.3265,1739.1582,1777.2723,104955365.0,163904546.8,tushare.index_daily,1894.7351228116524,1984.5403516656118,-0.040087165423867144,-0.08314067362894939,-0.08721736890397602,False,False,False,True,False,279,0.2616487455197133,0.2616487455197133,False,False
market,growth_board_spread,创业板指,399006.SZ,2024-01-12,1770.9683,1785.5133,1760.8746,1761.1599,102317739.0,152978543.8,tushare.index_daily,1890.3556073096308,1980.8481127951059,-0.040499394311969694,-0.07971042929935945,-0.07057440482212685,False,False,False,False,False,279,0.3046594982078853,0.24731182795698925,False,False
market,growth_board_spread,创业板指,399006.SZ,2024-01-15,1751.5243,1766.258,1738.5435,1745.6087,86196863.0,130386882.0,tushare.index_daily,1885.6098070699707,1976.959858038162,-0.040966794203912915,-0.07977920293440166,-0.06542190115168434,False,False,False,False,False,279,0.3118279569892473,0.25806451612903225,False,False
market,growth_board_spread,创业板指,399006.SZ,2024-01-16,1741.368,1755.3843,1724.6364,1752.23,96260258.0,145248422.6,tushare.index_daily,1881.236698641447,1973.2453149300934,-0.040853225222358125,-0.06042044098032473,-0.049900815826454115,False,False,False,False,False,279,0.32616487455197135,0.25806451612903225,False,False
market,growth_board_spread,创业板指,399006.SZ,2024-01-17,1747.7724,1747.7724,1699.6196,1699.6196,86299638.0,132832551.2,tushare.index_daily,1875.2820396695963,1968.7225758403397,-0.041747650427789385,-0.09633843171013745,-0.07400016208170268,False,False,False,False,False,279,0.25089605734767023,0.25806451612903225,False,False
market,growth_board_spread,创业板指,399006.SZ,2024-01-18,1685.9373,1735.0922,1678.4336,1732.3577,120941227.0,182209019.6,tushare.index_daily,1870.595995746003,1964.8157183884332,-0.04166798893340262,-0.07052187736630633,-0.06555336837289749,False,False,False,False,False,279,0.26523297491039427,0.25806451612903225,False,False
market,growth_board_spread,创业板指,399006.SZ,2024-01-19,1726.5473,1743.3018,1714.5068,1715.4361,94103277.0,148549402.5,tushare.index_daily,1865.5087860494125,1960.6937412249881,-0.04235499590560243,-0.0855189693246956,-0.06953854035838247,False,False,False,False,False,279,0.23655913978494625,0.2616487455197133,False,False
market,growth_board_spread,创业板指,399006.SZ,2024-01-22,1710.2901,1714.9285,1657.3536,1666.8795,117732596.0,174689051.0,tushare.index_daily,1858.9963504412349,1955.8373074857323,-0.04373172095999389,-0.13629096217302727,-0.09641953083623656,False,False,False,False,False,279,0.17562724014336917,0.24372759856630824,False,False
market,growth_board_spread,创业板指,399006.SZ,2024-01-23,1663.9823,1700.5684,1655.203,1687.6136,106465501.0,159109087.0,tushare.index_daily,1853.3772438693911,1951.4038577752244,-0.044810760399777494,-0.14667245390268302,-0.0981755869612011,False,False,False,False,False,279,0.2007168458781362,0.22580645161290322,False,False
market,growth_board_spread,创业板指,399006.SZ,2024-01-24,1696.5607,1700.7744,1642.1633,1696.1879,114237798.0,162853578.4,tushare.index_daily,1848.2234948900668,1947.185412192163,-0.04534035679148829,-0.13821508855815123,-0.08268614050597989,False,False,False,False,False,279,0.27598566308243727,0.23297491039426524,False,False
market,growth_board_spread,创业板指,399006.SZ,2024-01-25,1686.5468,1720.8506,1672.068,1720.7833,122868142.0,181545583.1,tushare.index_daily,1844.0451278444907,1943.4432285195655,-0.045458992995722314,-0.12165820575611419,-0.06387739795175995,False,False,False,False,False,279,0.43727598566308246,0.24731182795698925,False,False
market,growth_board_spread,创业板指,399006.SZ,2024-01-26,1703.4752,1714.5341,1679.3411,1682.4777,117351746.0,170491394.1,tushare.index_daily,1838.747835128278,1939.1297487093248,-0.04735434985122655,-0.13261137804179057,-0.062002219409328485,False,False,False,False,False,279,0.43010752688172044,0.26523297491039427,False,False
market,growth_board_spread,创业板指,399006.SZ,2024-01-29,1680.1497,1685.6016,1623.8123,1623.8123,110529710.0,162726679.9,tushare.index_daily,1831.7007684027606,1933.9178900529723,-0.05037980427417221,-0.17498129140209284,-0.07817113210311977,False,False,False,False,False,279,0.4336917562724014,0.2867383512544803,False,False
market,growth_board_spread,创业板指,399006.SZ,2024-01-30,1613.4633,1631.5289,1582.4215,1583.7707,95337139.0,131103400.7,tushare.index_daily,1823.5719137010308,1928.1303331925928,-0.0534202521543814,-0.22071387531378306,-0.10669184710358537,False,False,False,False,False,279,0.36200716845878134,0.2903225806451613,False,False
market,growth_board_spread,创业板指,399006.SZ,2024-01-31,1585.2137,1601.8871,1573.1644,1573.3719,130116295.0,166572423.2,tushare.index_daily,1815.368634563292,1922.2665574373434,-0.05620462521138958,-0.22216799503768525,-0.11172220760645613,False,False,False,False,False,279,0.32616487455197135,0.2831541218637993,False,False
market,growth_board_spread,创业板指,399006.SZ,2024-02-01,1567.8317,1616.4019,1563.3771,1589.0373,118663092.0,150465715.5,tushare.index_daily,1807.9479350694137,1916.7586358268088,-0.05810841528995225,-0.2145647903839284,-0.10893201999860258,False,False,False,False,False,279,0.3225806451612903,0.2867383512544803,False,False
market,growth_board_spread,创业板指,399006.SZ,2024-02-02,1585.9573,1595.9834,1512.0616,1550.3739,139680973.0,165877906.8,tushare.index_daily,1799.502884739269,1910.7026897800847,-0.060197901122348796,-0.23187397170252178,-0.11990576463640124,False,False,False,False,False,279,0.2867383512544803,0.2831541218637993,False,False
market,growth_board_spread,创业板指,399006.SZ,2024-02-05,1534.1891,1600.3305,1482.9858,1562.6096,184791329.0,196172868.1,tushare.index_daily,1791.7358917969977,1904.9490849903314,-0.06151666825788826,-0.22073500405338986,-0.10764496076985375,False,False,False,False,False,279,0.31899641577060933,0.27598566308243727,False,False
market,growth_board_spread,创业板指,399006.SZ,2024-02-06,1544.9599,1668.8917,1544.4974,1667.4452,183716122.0,198499862.8,tushare.index_daily,1787.660787147916,1901.0234009409046,-0.06109698071464298,-0.17010091108246084,-0.07479489450522081,False,False,False,False,False,279,0.45161290322580644,0.2974910394265233,False,False
market,growth_board_spread,创业板指,399006.SZ,2024-02-07,1663.1765,1711.4172,1658.465,1707.0199,189088132.0,210687215.9,tushare.index_daily,1785.0168236348695,1897.816731503865,-0.05988259175299737,-0.14853896326574545,-0.06656175678207821,False,False,False,False,False,279,0.5125448028673835,0.30824372759856633,False,False
market,growth_board_spread,创业板指,399006.SZ,2024-02-08,1716.6282,1764.3906,1713.7691,1726.8587,192337881.0,219535023.8,tushare.index_daily,1783.109999909136,1894.9909789170244,-0.0589133127678938,-0.14315307659265375,-0.06717472007865055,False,False,False,False,False,279,0.5448028673835126,0.32974910394265233,False,False
market,growth_board_spread,创业板指,399006.SZ,2024-02-19,1752.863,1752.863,1722.8389,1746.4222,182448833.0,221972513.0,tushare.index_daily,1781.9071212235904,1892.5352966208754,-0.057369357208078564,-0.11712950217029494,-0.04718340440158375,False,False,False,False,False,279,0.5913978494623656,0.34767025089605735,False,False
market,growth_board_spread,创业板指,399006.SZ,2024-02-20,1739.0348,1749.2696,1722.4911,1746.1764,147868147.0,196270502.3,tushare.index_daily,1780.735622167079,1890.1161413048278,-0.055618179598808104,-0.1209898647684382,-0.044061457900822165,False,False,False,False,False,279,0.5985663082437276,0.3727598566308244,False,False
market,growth_board_spread,创业板指,399006.SZ,2024-02-21,1728.4515,1783.8122,1724.2907,1752.4784,177509093.0,227652468.8,tushare.index_daily,1779.8091558665192,1887.8411373163185,-0.05391535411156645,-0.12066999901303088,-0.033400783424697766,False,False,False,False,False,279,0.6451612903225806,0.3978494623655914,False,False
market,growth_board_spread,创业板指,399006.SZ,2024-02-22,1752.7935,1761.1207,1742.145,1757.8694,156242214.0,204125664.6,tushare.index_daily,1779.0898196086005,1885.6928441375364,-0.05129480154246224,-0.11409812470171665,-0.02635881692704245,False,False,False,False,False,279,0.6917562724014337,0.4444444444444444,False,False
market,growth_board_spread,创业板指,399006.SZ,2024-02-23,1766.9568,1767.2633,1742.4919,1758.1927,184459761.0,243084226.8,tushare.index_daily,1778.4046681460234,1883.5854037385689,-0.049284467522455744,-0.09836637072085708,-0.015425558657586658,False,False,False,False,False,279,0.7204301075268817,0.4551971326164875,True,False
market,growth_board_spread,创业板指,399006.SZ,2024-02-26,1752.7557,1768.0954,1738.3343,1751.7029,192437447.0,254309133.4,tushare.index_daily,1777.5292003379568,1881.4055276437166,-0.0471611746722298,-0.10688977543186684,-0.03036958597794359,False,False,False,False,False,279,0.6810035842293907,0.46953405017921146,True,False
market,growth_board_spread,创业板指,399006.SZ,2024-02-27,1743.49,1793.9788,1740.8334,1793.9788,186627352.0,264736013.4,tushare.index_daily,1778.0685314744171,1879.9604577653083,-0.04353307038370968,-0.07428563703136515,-0.012216278608924713,True,False,False,False,False,279,0.7956989247311828,0.5089605734767025,True,False
market,growth_board_spread,创业板指,399006.SZ,2024-02-28,1799.6075,1829.1432,1748.9697,1748.9697,261460936.0,347604753.3,tushare.index_daily,1777.1144714260754,1877.7953212733198,-0.041148003028297686,-0.09201080261094241,-0.0175636707481307,False,False,False,False,False,279,0.6594982078853047,0.5197132616487455,True,False
market,growth_board_spread,创业板指,399006.SZ,2024-02-29,1739.9726,1809.6633,1739.9726,1807.0344,186859827.0,257163352.2,tushare.index_daily,1778.095452690794,1876.6257192688022,-0.03794348594375163,-0.06778127707097192,-0.0006936432876156751,True,False,False,False,False,279,0.8172043010752689,0.5304659498207885,True,False
market,growth_board_spread,创业板指,399006.SZ,2024-03-01,1808.1959,1830.9388,1795.8515,1824.0345,179223155.0,265744413.3,tushare.index_daily,1779.601650963227,1875.756442917252,-0.034946800329443084,-0.04894334859774718,0.014189260217986055,True,False,False,False,False,279,0.8387096774193549,0.5627240143369175,True,False
market,growth_board_spread,创业板指,399006.SZ,2024-03-04,1827.1288,1847.2466,1817.6594,1834.8331,179182127.0,267809096.6,tushare.index_daily,1781.4125181447605,1875.0800240260576,-0.03118171828031957,-0.04564579065764007,0.012775517484283183,True,False,False,False,False,279,0.7956989247311828,0.5734767025089605,True,False
market,growth_board_spread,创业板指,399006.SZ,2024-03-05,1818.5945,1843.0797,1813.2658,1833.6608,170275839.0,265925759.3,tushare.index_daily,1783.1255765662438,1874.3954087528998,-0.026519174242021104,-0.0480836778135888,0.02372547120684243,True,False,False,False,False,279,0.7956989247311828,0.6200716845878136,True,True
market,growth_board_spread,创业板指,399006.SZ,2024-03-06,1822.5394,1855.6133,1810.8984,1832.5804,150306899.0,227200848.1,tushare.index_daily,1784.7470461870225,1873.7042515834305,-0.021290560148632287,-0.03998938036482258,0.02627354747122812,True,False,False,False,False,279,0.7885304659498208,0.6487455197132617,True,True
market,growth_board_spread,创业板指,399006.SZ,2024-03-07,1830.2576,1838.7138,1789.8664,1789.9361,164771032.0,238945039.1,tushare.index_daily,1784.9171790989233,1872.319654036597,-0.016774254487267992,-0.04337569602247071,0.03990929266966847,True,False,False,False,False,279,0.7634408602150538,0.6594982078853047,True,True
market,growth_board_spread,创业板指,399006.SZ,2024-03-08,1793.5112,1813.0993,1779.7677,1807.294,137115120.0,207854018.4,tushare.index_daily,1785.650845357975,1871.2448498376452,-0.012332816271383717,-0.039665205338996756,0.04274384794908115,True,False,False,False,False,279,0.7670250896057348,0.6738351254480287,True,True
market,growth_board_spread,创业板指,399006.SZ,2024-03-11,1817.0723,1890.8692,1812.7864,1890.4099,160529892.0,256133876.0,tushare.index_daily,1789.0855684609921,1871.5616275262794,-0.0057889967093807115,0.007030854008725385,0.05837945133615108,True,True,False,False,False,279,0.8351254480286738,0.6953405017921147,True,True
market,growth_board_spread,创业板指,399006.SZ,2024-03-12,1896.4513,1915.0939,1885.6388,1906.0366,185203821.0,280641919.1,tushare.index_daily,1792.9200285114514,1872.1314617820433,0.0006608879801286438,0.007324099142675733,0.05825395655276955,True,True,True,False,False,279,0.9068100358422939,0.7240143369175627,True,True
