record_source,record_unit,selection_rule,source_relative_path,episode_id,instrument,episode_low_date,episode_high_date,first_50pct_date,pre120_calendar_start_date,low_to_high_sessions,low_to_high_calendar_days,mfe_120,split,duration_bucket,board_bucket,liquidity_money_20d,total_market_cap_cny,cluster_union_start_date,cluster_union_end_date,lineage_status
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600515_20220808_0004,SH600515,2022-08-08,2022-12-26,2022-12-26,2022-04-10,93,140,0.8129251700680273,validation,long,main_board,63919154.4,35075700478.14,2022-08-08,2022-12-26,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600515_20250623_0005,SH600515,2025-06-23,2025-11-05,2025-11-05,2025-02-23,91,135,0.7987804878048783,robustness,long,main_board,136824791.45,37817774782.62,2025-06-23,2025-11-05,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600517_20201217_0000,SH600517,2020-12-17,2021-03-25,2021-03-25,2020-08-19,64,98,0.57319587628866,train,medium,main_board,141899334.95,30479262515.52,2020-12-17,2021-03-25,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600522_20191030_0001,SH600522,2019-10-30,2020-03-20,2020-03-20,2019-07-02,95,142,0.5628342245989304,train,long,main_board,192198641.9,25295168695.5,2019-10-30,2020-07-10,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600546_20220805_0002,SH600546,2022-08-05,2022-08-25,2022-08-25,2022-04-07,14,20,0.5244821092278722,validation,fast,main_board,965254073.4,28230175433.6,2022-08-05,2022-08-25,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600547_20190429_0001,SH600547,2019-04-29,2019-09-04,2019-09-04,2018-12-30,88,128,1.0142348754448398,train,long,main_board,640897744.4,65335385198.59,2019-04-29,2019-09-04,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600547_20251105_0006,SH600547,2025-11-05,2026-01-29,2026-01-29,2025-07-08,59,85,0.9538002980625933,robustness,medium,main_board,2486799436.05,158258880593.25,2025-11-05,2026-01-29,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600549_20250228_0002,SH600549,2025-02-28,2025-08-22,2025-08-22,2024-10-31,120,175,0.5016077170418005,robustness,long,main_board,300532001.0,31054980232.56,2025-02-28,2025-09-02,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600549_20250923_0003,SH600549,2025-09-23,2026-03-04,2026-03-04,2025-05-26,102,162,2.0196223620881155,robustness,long,main_board,2332503638.8,45325575332.3,2025-09-23,2026-03-04,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600584_20190327_0001,SH600584,2019-03-27,2019-09-16,2019-09-16,2018-11-27,117,173,0.5287175452399684,train,long,main_board,1070853167.75,22440243770.0,2019-03-27,2019-12-17,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600584_20191021_0002,SH600584,2019-10-21,2020-02-25,2020-02-25,2019-06-23,84,127,1.2397394136807818,train,long,main_board,962208471.45,26046711518.75,2019-10-21,2020-02-25,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600597_20200629_0000,SH600597,2020-06-29,2020-09-02,2020-09-02,2020-03-01,47,65,0.5905989385898409,train,medium,main_board,324392180.55,17987721507.21,2020-06-29,2020-09-02,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600598_20200612_0002,SH600598,2020-06-12,2020-08-19,2020-08-19,2020-02-13,46,68,0.6170940170940173,train,medium,main_board,428422375.3,25758581881.41,2020-06-12,2020-08-19,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600621_20191210_0000,SH600621,2019-12-10,2020-04-07,2020-04-07,2019-08-12,77,119,0.5339966832504146,train,medium,main_board,247311493.9,14332749434.92,2019-12-10,2020-04-07,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600623_20180116_0000,SH600623,2018-01-16,2018-05-21,2018-05-21,2017-09-18,80,125,0.6259204712812958,train,medium,main_board,35165107.05,17595850887.030003,2018-01-16,2018-05-21,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600660_20201020_0001,SH600660,2020-10-20,2021-01-25,2021-01-25,2020-06-22,68,97,1.2193857199840448,train,medium,main_board,895021083.45,74656457752.32,2020-10-20,2021-01-25,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600663_20210204_0001,SH600663,2021-02-04,2021-07-16,2021-07-16,2020-10-07,106,162,0.7775202780996522,train,long,main_board,34944186.65,41350523760.0,2021-02-04,2021-07-16,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600663_20240424_0002,SH600663,2024-04-24,2024-10-08,2024-10-08,2023-12-26,108,167,0.5173299101412068,robustness,long,main_board,35732489.35,39610425891.11,2024-04-24,2024-10-08,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600673_20191021_0000,SH600673,2019-10-21,2019-12-31,2019-12-31,2019-06-23,51,71,0.5015243902439024,train,medium,main_board,85264685.85,21850755127.75,2019-10-21,2019-12-31,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600685_20251023_0005,SH600685,2025-10-23,2026-02-27,2026-02-27,2025-06-25,83,127,0.5099882491186838,robustness,long,main_board,311705410.4,37090407358.72,2025-10-23,2026-02-27,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600688_20210802_0001,SH600688,2021-08-02,2021-09-15,2021-09-15,2021-04-04,32,44,0.6078431372549018,train,fast,main_board,149560974.8,34852679470.0,2021-08-02,2021-09-15,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600702_20210802_0000,SH600702,2021-08-02,2021-12-10,2021-12-10,2021-04-04,87,130,0.5699705716611358,train,long,main_board,3359367291.6,60818581657.0,2021-08-02,2021-12-10,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600704_20201228_0001,SH600704,2020-12-28,2021-06-24,2021-06-24,2020-08-30,117,178,1.780281690140845,train,long,main_board,108356261.15,22020491874.0,2020-12-28,2021-06-24,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600733_20240513_0005,SH600733,2024-05-13,2024-07-16,2024-07-16,2024-01-14,45,64,0.7922297297297296,robustness,medium,main_board,1533979109.35,33942634299.21,2024-05-13,2024-07-16,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600739_20200528_0002,SH600739,2020-05-28,2020-08-04,2020-08-04,2020-01-29,46,68,0.9934167215273207,train,medium,main_board,275175851.5,25010755491.6,2020-05-28,2020-08-04,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600754_20210802_0004,SH600754,2021-08-02,2022-01-21,2022-01-21,2021-04-04,116,172,0.5890335087233454,train,long,main_board,273060003.55,43336784551.5,2021-08-02,2022-02-11,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600760_20240411_0005,SH600760,2024-04-11,2024-10-08,2024-10-08,2023-12-13,117,180,0.5140887290167866,robustness,long,main_board,377334687.95,95099190193.63,2024-04-11,2024-11-11,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600763_20200918_0003,SH600763,2020-09-18,2021-02-10,2021-02-10,2020-05-21,96,145,1.248201438848921,train,long,main_board,738678253.7,57715200000.0,2020-09-18,2021-02-10,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600779_20200812_0003,SH600779,2020-08-12,2021-01-06,2021-01-06,2020-04-14,98,147,0.8495001851166233,train,long,main_board,446587053.45,30236093249.22,2020-08-12,2021-06-03,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600779_20210802_0005,SH600779,2021-08-02,2021-10-13,2021-10-13,2021-04-04,45,72,0.5741375371258852,train,medium,main_board,1719136213.45,49937655539.52,2021-08-02,2021-10-13,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600803_20210706_0000,SH600803,2021-07-06,2021-09-16,2021-09-16,2021-03-08,52,72,0.5019215987701768,train,medium,main_board,97379682.05,45476740831.62,2021-07-06,2021-09-16,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600808_20210608_0001,SH600808,2021-06-08,2021-09-09,2021-09-09,2021-02-08,66,93,1.0293159609120526,train,medium,main_board,253113495.25,27491431834.02,2021-06-08,2021-09-09,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600809_20191225_0002,SH600809,2019-12-25,2020-06-29,2020-06-29,2019-08-27,120,187,0.7758973405244558,train,long,main_board,411480621.95,74210631849.90001,2019-12-25,2020-09-11,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600827_20201210_0000,SH600827,2020-12-10,2021-06-03,2021-06-03,2020-08-12,115,175,0.9982713915298184,train,long,main_board,245975946.1,22873035259.94,2020-12-10,2021-06-03,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600871_20250905_0001,SH600871,2025-09-05,2026-03-05,2026-03-05,2025-05-08,115,181,1.21,robustness,long,main_board,215953155.35,38482803040.99,2025-09-05,2026-03-05,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600875_20210705_0000,SH600875,2021-07-05,2021-12-17,2021-12-17,2021-03-07,112,165,1.332613390928726,train,long,main_board,213353417.3,32475308013.3,2021-07-05,2021-12-17,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600875_20250923_0003,SH600875,2025-09-23,2026-03-06,2026-03-06,2025-05-26,104,164,1.481137233460908,robustness,long,main_board,654684811.6,63399738096.2,2025-09-23,2026-03-06,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH600879_20250904_0003,SH600879,2025-09-04,2026-01-13,2026-01-13,2025-05-07,85,131,2.220779220779221,robustness,long,main_board,1782086424.65,34609650013.66,2025-09-04,2026-01-13,frozen_06_risk_on_episode
