bridge_direction,row_id,instrument,event_t0_date,nearest_any_06_episode_id,nearest_any_06_episode_low_date,nearest_any_06_episode_high_date,nearest_any_market_regime_bucket,nearest_any_event_minus_episode_low_days,nearest_any_abs_event_minus_episode_low_days,nearest_any_event_vs_episode_window,inside_any_pre120_calendar_to_high_flag,nearest_risk_on_06_episode_id,nearest_risk_on_event_minus_episode_low_days,nearest_risk_on_abs_event_minus_episode_low_days,nearest_risk_on_event_vs_episode_window,inside_risk_on_pre120_calendar_to_high_flag,episode_id,episode_low_date,episode_high_date,matching_11a2_winner_row_n_pre120_to_high,matching_11a2_row_ids,matching_11a2_event_t0_dates,matching_11a2_event_minus_low_days,episode_has_any_11a2_row_pre120_to_high_flag
06_episode_to_11a2_rows,,SH600426,,,,,,,,,,,,,,,SH600426_20250717_0004,2025-07-17,2026-01-07,2.0,2028;2029,2025-08-25;2025-11-10,39;116,True
06_episode_to_11a2_rows,,SH600436,,,,,,,,,,,,,,,SH600436_20210903_0006,2021-09-03,2021-12-24,0.0,,,,False
06_episode_to_11a2_rows,,SH600460,,,,,,,,,,,,,,,SH600460_20191021_0002,2019-10-21,2020-02-24,0.0,,,,False
06_episode_to_11a2_rows,,SH600460,,,,,,,,,,,,,,,SH600460_20210204_0005,2021-02-04,2021-07-27,1.0,2105,2021-06-04,120,True
06_episode_to_11a2_rows,,SH600482,,,,,,,,,,,,,,,SH600482_20230112_0000,2023-01-12,2023-06-28,0.0,,,,False
06_episode_to_11a2_rows,,SH600482,,,,,,,,,,,,,,,SH600482_20250924_0002,2025-09-24,2026-03-06,0.0,,,,False
06_episode_to_11a2_rows,,SH600486,,,,,,,,,,,,,,,SH600486_20200908_0003,2020-09-08,2021-02-18,0.0,,,,False
06_episode_to_11a2_rows,,SH600489,,,,,,,,,,,,,,,SH600489_20251105_0004,2025-11-05,2026-01-29,1.0,2227,2025-09-29,-37,True
06_episode_to_11a2_rows,,SH600497,,,,,,,,,,,,,,,SH600497_20201216_0001,2020-12-16,2021-02-22,0.0,,,,False
06_episode_to_11a2_rows,,SH600499,,,,,,,,,,,,,,,SH600499_20210616_0000,2021-06-16,2021-11-24,0.0,,,,False
06_episode_to_11a2_rows,,SH600511,,,,,,,,,,,,,,,SH600511_20191025_0000,2019-10-25,2020-04-16,0.0,,,,False
06_episode_to_11a2_rows,,SH600511,,,,,,,,,,,,,,,SH600511_20200528_0001,2020-05-28,2020-08-10,0.0,,,,False
06_episode_to_11a2_rows,,SH600515,,,,,,,,,,,,,,,SH600515_20220808_0004,2022-08-08,2022-12-26,0.0,,,,False
06_episode_to_11a2_rows,,SH600515,,,,,,,,,,,,,,,SH600515_20250623_0005,2025-06-23,2025-11-05,0.0,,,,False
06_episode_to_11a2_rows,,SH600517,,,,,,,,,,,,,,,SH600517_20201217_0000,2020-12-17,2021-03-25,0.0,,,,False
06_episode_to_11a2_rows,,SH600522,,,,,,,,,,,,,,,SH600522_20191030_0001,2019-10-30,2020-03-20,0.0,,,,False
06_episode_to_11a2_rows,,SH600546,,,,,,,,,,,,,,,SH600546_20220805_0002,2022-08-05,2022-08-25,0.0,,,,False
06_episode_to_11a2_rows,,SH600547,,,,,,,,,,,,,,,SH600547_20190429_0001,2019-04-29,2019-09-04,1.0,2525,2019-02-20,-68,True
06_episode_to_11a2_rows,,SH600547,,,,,,,,,,,,,,,SH600547_20251105_0006,2025-11-05,2026-01-29,0.0,,,,False
06_episode_to_11a2_rows,,SH600549,,,,,,,,,,,,,,,SH600549_20250228_0002,2025-02-28,2025-08-22,0.0,,,,False
06_episode_to_11a2_rows,,SH600549,,,,,,,,,,,,,,,SH600549_20250923_0003,2025-09-23,2026-03-04,2.0,2588;2589,2025-10-13;2025-10-30,20;37,True
06_episode_to_11a2_rows,,SH600584,,,,,,,,,,,,,,,SH600584_20190327_0001,2019-03-27,2019-09-16,0.0,,,,False
06_episode_to_11a2_rows,,SH600584,,,,,,,,,,,,,,,SH600584_20191021_0002,2019-10-21,2020-02-25,1.0,2710,2020-02-25,127,True
06_episode_to_11a2_rows,,SH600597,,,,,,,,,,,,,,,SH600597_20200629_0000,2020-06-29,2020-09-02,0.0,,,,False
06_episode_to_11a2_rows,,SH600598,,,,,,,,,,,,,,,SH600598_20200612_0002,2020-06-12,2020-08-19,0.0,,,,False
06_episode_to_11a2_rows,,SH600621,,,,,,,,,,,,,,,SH600621_20191210_0000,2019-12-10,2020-04-07,0.0,,,,False
06_episode_to_11a2_rows,,SH600623,,,,,,,,,,,,,,,SH600623_20180116_0000,2018-01-16,2018-05-21,0.0,,,,False
06_episode_to_11a2_rows,,SH600660,,,,,,,,,,,,,,,SH600660_20201020_0001,2020-10-20,2021-01-25,2.0,3014;3015,2020-11-13;2020-12-21,24;62,True
06_episode_to_11a2_rows,,SH600663,,,,,,,,,,,,,,,SH600663_20210204_0001,2021-02-04,2021-07-16,0.0,,,,False
06_episode_to_11a2_rows,,SH600663,,,,,,,,,,,,,,,SH600663_20240424_0002,2024-04-24,2024-10-08,0.0,,,,False
06_episode_to_11a2_rows,,SH600673,,,,,,,,,,,,,,,SH600673_20191021_0000,2019-10-21,2019-12-31,0.0,,,,False
06_episode_to_11a2_rows,,SH600685,,,,,,,,,,,,,,,SH600685_20251023_0005,2025-10-23,2026-02-27,0.0,,,,False
06_episode_to_11a2_rows,,SH600688,,,,,,,,,,,,,,,SH600688_20210802_0001,2021-08-02,2021-09-15,0.0,,,,False
06_episode_to_11a2_rows,,SH600702,,,,,,,,,,,,,,,SH600702_20210802_0000,2021-08-02,2021-12-10,0.0,,,,False
06_episode_to_11a2_rows,,SH600704,,,,,,,,,,,,,,,SH600704_20201228_0001,2020-12-28,2021-06-24,0.0,,,,False
06_episode_to_11a2_rows,,SH600733,,,,,,,,,,,,,,,SH600733_20240513_0005,2024-05-13,2024-07-16,0.0,,,,False
06_episode_to_11a2_rows,,SH600739,,,,,,,,,,,,,,,SH600739_20200528_0002,2020-05-28,2020-08-04,0.0,,,,False
06_episode_to_11a2_rows,,SH600754,,,,,,,,,,,,,,,SH600754_20210802_0004,2021-08-02,2022-01-21,0.0,,,,False
06_episode_to_11a2_rows,,SH600760,,,,,,,,,,,,,,,SH600760_20240411_0005,2024-04-11,2024-10-08,0.0,,,,False
06_episode_to_11a2_rows,,SH600763,,,,,,,,,,,,,,,SH600763_20200918_0003,2020-09-18,2021-02-10,5.0,3467;3468;3469;3470;3471,2020-08-03;2020-08-31;2020-10-12;2020-11-09;2020-12-10,-46;-18;24;52;83,True
06_episode_to_11a2_rows,,SH600779,,,,,,,,,,,,,,,SH600779_20200812_0003,2020-08-12,2021-01-06,0.0,,,,False
06_episode_to_11a2_rows,,SH600779,,,,,,,,,,,,,,,SH600779_20210802_0005,2021-08-02,2021-10-13,0.0,,,,False
06_episode_to_11a2_rows,,SH600803,,,,,,,,,,,,,,,SH600803_20210706_0000,2021-07-06,2021-09-16,0.0,,,,False
06_episode_to_11a2_rows,,SH600808,,,,,,,,,,,,,,,SH600808_20210608_0001,2021-06-08,2021-09-09,0.0,,,,False
06_episode_to_11a2_rows,,SH600809,,,,,,,,,,,,,,,SH600809_20191225_0002,2019-12-25,2020-06-29,4.0,3673;3674;3675;3676,2020-01-15;2020-03-03;2020-05-08;2020-06-05,21;69;135;163,True
06_episode_to_11a2_rows,,SH600827,,,,,,,,,,,,,,,SH600827_20201210_0000,2020-12-10,2021-06-03,0.0,,,,False
06_episode_to_11a2_rows,,SH600871,,,,,,,,,,,,,,,SH600871_20250905_0001,2025-09-05,2026-03-05,0.0,,,,False
06_episode_to_11a2_rows,,SH600875,,,,,,,,,,,,,,,SH600875_20210705_0000,2021-07-05,2021-12-17,0.0,,,,False
06_episode_to_11a2_rows,,SH600875,,,,,,,,,,,,,,,SH600875_20250923_0003,2025-09-23,2026-03-06,4.0,3938;3939;3940;3941,2025-08-15;2025-10-09;2025-10-27;2025-11-13,-39;16;34;51,True
06_episode_to_11a2_rows,,SH600879,,,,,,,,,,,,,,,SH600879_20250904_0003,2025-09-04,2026-01-13,0.0,,,,False
06_episode_to_11a2_rows,,SH600885,,,,,,,,,,,,,,,SH600885_20250623_0000,2025-06-23,2025-11-07,0.0,,,,False
06_episode_to_11a2_rows,,SH600893,,,,,,,,,,,,,,,SH600893_20250904_0004,2025-09-04,2026-03-10,1.0,4074,2025-09-30,26,True
06_episode_to_11a2_rows,,SH600938,,,,,,,,,,,,,,,SH600938_20250904_0001,2025-09-04,2026-03-09,2.0,4200;4201,2025-09-02;2025-10-22,-2;48,True
06_episode_to_11a2_rows,,SH600958,,,,,,,,,,,,,,,SH600958_20210208_0002,2021-02-08,2021-08-09,3.0,4226;4227;4228,2021-05-25;2021-06-25;2021-07-12,106;137;154,True
06_episode_to_11a2_rows,,SH600958,,,,,,,,,,,,,,,SH600958_20240415_0004,2024-04-15,2024-10-09,0.0,,,,False
06_episode_to_11a2_rows,,SH600968,,,,,,,,,,,,,,,SH600968_20250922_0001,2025-09-22,2026-03-04,0.0,,,,False
06_episode_to_11a2_rows,,SH600985,,,,,,,,,,,,,,,SH600985_20211129_0002,2021-11-29,2022-04-15,0.0,,,,False
06_episode_to_11a2_rows,,SH600988,,,,,,,,,,,,,,,SH600988_20250731_0001,2025-07-31,2026-01-27,3.0,4361;4362;4363,2025-09-09;2025-10-27;2025-11-19,40;88;111,True
06_episode_to_11a2_rows,,SH600989,,,,,,,,,,,,,,,SH600989_20210617_0001,2021-06-17,2021-09-16,0.0,,,,False
06_episode_to_11a2_rows,,SH600989,,,,,,,,,,,,,,,SH600989_20250815_0002,2025-08-15,2026-01-29,2.0,4386;4387,2025-08-26;2025-10-24,11;70,True
06_episode_to_11a2_rows,,SH600995,,,,,,,,,,,,,,,SH600995_20250624_0000,2025-06-24,2025-11-10,0.0,,,,False
06_episode_to_11a2_rows,,SH600998,,,,,,,,,,,,,,,SH600998_20191101_0000,2019-11-01,2020-04-23,0.0,,,,False
06_episode_to_11a2_rows,,SH600999,,,,,,,,,,,,,,,SH600999_20240412_0002,2024-04-12,2024-10-09,1.0,4440,2024-04-18,6,True
06_episode_to_11a2_rows,,SH601012,,,,,,,,,,,,,,,SH601012_20250609_0001,2025-06-09,2025-11-10,1.0,4486,2025-07-02,23,True
06_episode_to_11a2_rows,,SH601058,,,,,,,,,,,,,,,SH601058_20250618_0004,2025-06-18,2025-12-11,0.0,,,,False
06_episode_to_11a2_rows,,SH601066,,,,,,,,,,,,,,,SH601066_20240415_0003,2024-04-15,2024-10-09,0.0,,,,False
06_episode_to_11a2_rows,,SH601100,,,,,,,,,,,,,,,SH601100_20191030_0002,2019-10-30,2020-04-17,1.0,4684,2020-02-27,120,True
06_episode_to_11a2_rows,,SH601100,,,,,,,,,,,,,,,SH601100_20241031_0008,2024-10-31,2025-03-10,0.0,,,,False
06_episode_to_11a2_rows,,SH601111,,,,,,,,,,,,,,,SH601111_20210802_0001,2021-08-02,2022-01-21,1.0,4749,2021-09-02,31,True
06_episode_to_11a2_rows,,SH601117,,,,,,,,,,,,,,,SH601117_20201223_0000,2020-12-23,2021-06-24,0.0,,,,False
06_episode_to_11a2_rows,,SH601179,,,,,,,,,,,,,,,SH601179_20250623_0004,2025-06-23,2025-11-10,1.0,5015,2025-11-07,137,True
06_episode_to_11a2_rows,,SH601211,,,,,,,,,,,,,,,SH601211_20240415_0000,2024-04-15,2024-11-07,0.0,,,,False
06_episode_to_11a2_rows,,SH601216,,,,,,,,,,,,,,,SH601216_20210114_0002,2021-01-14,2021-02-03,0.0,,,,False
06_episode_to_11a2_rows,,SH601225,,,,,,,,,,,,,,,SH601225_20200615_0000,2020-06-15,2020-11-30,1.0,5122,2020-08-28,74,True
06_episode_to_11a2_rows,,SH601318,,,,,,,,,,,,,,,SH601318_20240412_0001,2024-04-12,2024-10-08,0.0,,,,False
06_episode_to_11a2_rows,,SH601336,,,,,,,,,,,,,,,SH601336_20240412_0003,2024-04-12,2024-10-10,1.0,5382,2024-05-06,24,True
06_episode_to_11a2_rows,,SH601360,,,,,,,,,,,,,,,SH601360_20250623_0006,2025-06-23,2025-11-25,0.0,,,,False
06_episode_to_11a2_rows,,SH601555,,,,,,,,,,,,,,,SH601555_20230313_0002,2023-03-13,2023-08-04,0.0,,,,False
06_episode_to_11a2_rows,,SH601555,,,,,,,,,,,,,,,SH601555_20240417_0003,2024-04-17,2024-10-08,0.0,,,,False
06_episode_to_11a2_rows,,SH601598,,,,,,,,,,,,,,,SH601598_20230112_0002,2023-01-12,2023-05-10,0.0,,,,False
06_episode_to_11a2_rows,,SH601600,,,,,,,,,,,,,,,SH601600_20200629_0000,2020-06-29,2020-11-25,1.0,5621,2020-11-09,133,True
06_episode_to_11a2_rows,,SH601600,,,,,,,,,,,,,,,SH601600_20210129_0001,2021-01-29,2021-07-26,5.0,5621;5622;5623;5624;5625,2020-11-09;2020-12-17;2021-02-18;2021-05-25;2021-07-05,-81;-43;20;116;157,True
06_episode_to_11a2_rows,,SH601601,,,,,,,,,,,,,,,SH601601_20240412_0001,2024-04-12,2024-10-08,2.0,5665;5666,2024-04-22;2024-05-23,10;41,True
06_episode_to_11a2_rows,,SH601615,,,,,,,,,,,,,,,SH601615_20210608_0000,2021-06-08,2021-11-05,0.0,,,,False
06_episode_to_11a2_rows,,SH601618,,,,,,,,,,,,,,,SH601618_20210204_0000,2021-02-04,2021-07-26,1.0,5718,2021-07-12,158,True
06_episode_to_11a2_rows,,SH601618,,,,,,,,,,,,,,,SH601618_20250619_0002,2025-06-19,2025-10-10,0.0,,,,False
06_episode_to_11a2_rows,,SH601628,,,,,,,,,,,,,,,SH601628_20240412_0002,2024-04-12,2024-10-08,1.0,5755,2024-04-29,17,True
06_episode_to_11a2_rows,,SH601669,,,,,,,,,,,,,,,SH601669_20210204_0000,2021-02-04,2021-08-03,2.0,5813;5814,2021-07-06;2021-07-21,152;167,True
06_episode_to_11a2_rows,,SH601688,,,,,,,,,,,,,,,SH601688_20240415_0002,2024-04-15,2024-10-09,0.0,,,,False
06_episode_to_11a2_rows,,SH601689,,,,,,,,,,,,,,,SH601689_20201130_0002,2020-11-30,2021-01-25,0.0,,,,False
06_episode_to_11a2_rows,,SH601689,,,,,,,,,,,,,,,SH601689_20211217_0004,2021-12-17,2022-06-20,0.0,,,,False
06_episode_to_11a2_rows,,SH601689,,,,,,,,,,,,,,,SH601689_20230104_0005,2023-01-04,2023-06-21,0.0,,,,False
06_episode_to_11a2_rows,,SH601689,,,,,,,,,,,,,,,SH601689_20240527_0007,2024-05-27,2024-11-12,1.0,5888,2024-11-07,164,True
06_episode_to_11a2_rows,,SH601696,,,,,,,,,,,,,,,SH601696_20240415_0001,2024-04-15,2024-10-09,0.0,,,,False
06_episode_to_11a2_rows,,SH601698,,,,,,,,,,,,,,,SH601698_20250923_0003,2025-09-23,2026-01-12,2.0,5923;5924,2025-08-22;2025-10-29,-32;36,True
06_episode_to_11a2_rows,,SH601699,,,,,,,,,,,,,,,SH601699_20210709_0000,2021-07-09,2021-09-13,0.0,,,,False
06_episode_to_11a2_rows,,SH601699,,,,,,,,,,,,,,,SH601699_20211117_0001,2021-11-17,2022-04-15,0.0,,,,False
06_episode_to_11a2_rows,,SH601699,,,,,,,,,,,,,,,SH601699_20220805_0002,2022-08-05,2023-01-20,0.0,,,,False
06_episode_to_11a2_rows,,SH601717,,,,,,,,,,,,,,,SH601717_20250707_0001,2025-07-07,2025-09-24,0.0,,,,False
06_episode_to_11a2_rows,,SH601799,,,,,,,,,,,,,,,SH601799_20190910_0001,2019-09-10,2020-03-11,0.0,,,,False
06_episode_to_11a2_rows,,SH601808,,,,,,,,,,,,,,,SH601808_20210802_0002,2021-08-02,2021-10-11,0.0,,,,False
06_episode_to_11a2_rows,,SH601808,,,,,,,,,,,,,,,SH601808_20250929_0005,2025-09-29,2026-03-04,0.0,,,,False
06_episode_to_11a2_rows,,SH601828,,,,,,,,,,,,,,,SH601828_20210209_0000,2021-02-09,2021-07-07,0.0,,,,False
06_episode_to_11a2_rows,,SH601857,,,,,,,,,,,,,,,SH601857_20251009_0003,2025-10-09,2026-03-04,1.0,6245,2025-09-02,-37,True
06_episode_to_11a2_rows,,SH601866,,,,,,,,,,,,,,,SH601866_20210209_0002,2021-02-09,2021-07-05,0.0,,,,False
06_episode_to_11a2_rows,,SH601868,,,,,,,,,,,,,,,SH601868_20250905_0000,2025-09-05,2026-03-12,0.0,,,,False
06_episode_to_11a2_rows,,SH601872,,,,,,,,,,,,,,,SH601872_20191107_0002,2019-11-07,2020-01-02,0.0,,,,False
06_episode_to_11a2_rows,,SH601872,,,,,,,,,,,,,,,SH601872_20200228_0003,2020-02-28,2020-04-23,0.0,,,,False
06_episode_to_11a2_rows,,SH601881,,,,,,,,,,,,,,,SH601881_20230103_0000,2023-01-03,2023-05-09,0.0,,,,False
06_episode_to_11a2_rows,,SH601881,,,,,,,,,,,,,,,SH601881_20240417_0001,2024-04-17,2024-10-09,0.0,,,,False
06_episode_to_11a2_rows,,SH601888,,,,,,,,,,,,,,,SH601888_20200820_0003,2020-08-20,2021-02-18,1.0,6425,2020-12-08,110,True
06_episode_to_11a2_rows,,SH601888,,,,,,,,,,,,,,,SH601888_20250623_0007,2025-06-23,2025-11-12,1.0,6440,2025-07-18,25,True
06_episode_to_11a2_rows,,SH601898,,,,,,,,,,,,,,,SH601898_20210520_0001,2021-05-20,2021-09-16,0.0,,,,False
06_episode_to_11a2_rows,,SH601898,,,,,,,,,,,,,,,SH601898_20211129_0002,2021-11-29,2022-04-15,1.0,6459,2021-12-16,17,True
06_episode_to_11a2_rows,,SH601898,,,,,,,,,,,,,,,SH601898_20250904_0004,2025-09-04,2026-03-09,1.0,6471,2025-10-14,40,True
06_episode_to_11a2_rows,,SH601919,,,,,,,,,,,,,,,SH601919_20240329_0000,2024-03-29,2024-06-06,2.0,6535;6536,2024-03-11;2024-04-15,-18;17,True
06_episode_to_11a2_rows,,SH601958,,,,,,,,,,,,,,,SH601958_20250228_0002,2025-02-28,2025-08-22,0.0,,,,False
06_episode_to_11a2_rows,,SH601958,,,,,,,,,,,,,,,SH601958_20251023_0003,2025-10-23,2026-03-03,0.0,,,,False
06_episode_to_11a2_rows,,SH601966,,,,,,,,,,,,,,,SH601966_20200528_0000,2020-05-28,2020-11-17,0.0,,,,False
06_episode_to_11a2_rows,,SH601991,,,,,,,,,,,,,,,SH601991_20250926_0004,2025-09-26,2026-03-13,0.0,,,,False
06_episode_to_11a2_rows,,SH603127,,,,,,,,,,,,,,,SH603127_20210706_0000,2021-07-06,2021-09-22,0.0,,,,False
06_episode_to_11a2_rows,,SH603156,,,,,,,,,,,,,,,SH603156_20210208_0001,2021-02-08,2021-05-27,0.0,,,,False
06_episode_to_11a2_rows,,SH603198,,,,,,,,,,,,,,,SH603198_20210514_0002,2021-05-14,2021-11-01,0.0,,,,False
06_episode_to_11a2_rows,,SH603218,,,,,,,,,,,,,,,SH603218_20210706_0000,2021-07-06,2021-11-08,0.0,,,,False
06_episode_to_11a2_rows,,SH603228,,,,,,,,,,,,,,,SH603228_20250904_0000,2025-09-04,2025-10-29,0.0,,,,False
06_episode_to_11a2_rows,,SH603233,,,,,,,,,,,,,,,SH603233_20220818_0000,2022-08-18,2022-12-05,0.0,,,,False
06_episode_to_11a2_rows,,SH603260,,,,,,,,,,,,,,,SH603260_20250624_0007,2025-06-24,2025-11-20,0.0,,,,False
06_episode_to_11a2_rows,,SH603268,,,,,,,,,,,,,,,SH603268_20250619_0000,2025-06-19,2025-12-04,2.0,7095;7096,2025-10-21;2025-11-18,124;152,True
06_episode_to_11a2_rows,,SH603338,,,,,,,,,,,,,,,SH603338_20210617_0004,2021-06-17,2021-11-24,0.0,,,,False
06_episode_to_11a2_rows,,SH603345,,,,,,,,,,,,,,,SH603345_20201109_0000,2020-11-09,2021-02-18,0.0,,,,False
06_episode_to_11a2_rows,,SH603369,,,,,,,,,,,,,,,SH603369_20200807_0004,2020-08-07,2021-01-06,0.0,,,,False
06_episode_to_11a2_rows,,SH603369,,,,,,,,,,,,,,,SH603369_20210802_0006,2021-08-02,2021-12-14,0.0,,,,False
06_episode_to_11a2_rows,,SH603392,,,,,,,,,,,,,,,SH603392_20210917_0000,2021-09-17,2022-03-21,0.0,,,,False
06_episode_to_11a2_rows,,SH603444,,,,,,,,,,,,,,,SH603444_20210113_0002,2021-01-13,2021-06-07,0.0,,,,False
06_episode_to_11a2_rows,,SH603517,,,,,,,,,,,,,,,SH603517_20201127_0003,2020-11-27,2021-02-18,0.0,,,,False
06_episode_to_11a2_rows,,SH603568,,,,,,,,,,,,,,,SH603568_20250815_0002,2025-08-15,2026-01-26,0.0,,,,False
06_episode_to_11a2_rows,,SH603589,,,,,,,,,,,,,,,SH603589_20210901_0004,2021-09-01,2021-12-16,0.0,,,,False
06_episode_to_11a2_rows,,SH603786,,,,,,,,,,,,,,,SH603786_20210112_0000,2021-01-12,2021-02-08,0.0,,,,False
06_episode_to_11a2_rows,,SH603882,,,,,,,,,,,,,,,SH603882_20200528_0002,2020-05-28,2020-10-16,1.0,7727,2020-10-13,138,True
06_episode_to_11a2_rows,,SH603882,,,,,,,,,,,,,,,SH603882_20201117_0003,2020-11-17,2021-01-25,2.0,7727;7729,2020-10-13;2020-12-24,-35;37,True
06_episode_to_11a2_rows,,SH603885,,,,,,,,,,,,,,,SH603885_20210802_0001,2021-08-02,2022-01-21,0.0,,,,False
06_episode_to_11a2_rows,,SH603893,,,,,,,,,,,,,,,SH603893_20241127_0000,2024-11-27,2025-02-07,0.0,,,,False
06_episode_to_11a2_rows,,SH603993,,,,,,,,,,,,,,,SH603993_20250228_0009,2025-02-28,2025-08-18,6.0,7885;7886;7887;7888;7889;7890,2025-03-10;2025-05-12;2025-06-11;2025-06-27;2025-07-18;2025-08-13,10;73;103;119;140;166,True
06_episode_to_11a2_rows,,SH605117,,,,,,,,,,,,,,,SH605117_20250619_0000,2025-06-19,2025-12-11,3.0,7900;7901;7902,2025-08-25;2025-09-22;2025-10-28,67;95;131,True
06_episode_to_11a2_rows,,SH605499,,,,,,,,,,,,,,,SH605499_20250227_0003,2025-02-27,2025-06-12,0.0,,,,False
06_episode_to_11a2_rows,,SZ000002,,,,,,,,,,,,,,,SZ000002_20240426_0003,2024-04-26,2024-10-08,0.0,,,,False
06_episode_to_11a2_rows,,SZ000009,,,,,,,,,,,,,,,SZ000009_20210524_0001,2021-05-24,2021-08-24,0.0,,,,False
06_episode_to_11a2_rows,,SZ000032,,,,,,,,,,,,,,,SZ000032_20230227_0000,2023-02-27,2023-04-10,0.0,,,,False
06_episode_to_11a2_rows,,SZ000039,,,,,,,,,,,,,,,SZ000039_20210208_0002,2021-02-08,2021-07-05,0.0,,,,False
06_episode_to_11a2_rows,,SZ000039,,,,,,,,,,,,,,,SZ000039_20250923_0004,2025-09-23,2026-03-02,0.0,,,,False
06_episode_to_11a2_rows,,SZ000063,,,,,,,,,,,,,,,SZ000063_20230403_0001,2023-04-03,2023-07-03,0.0,,,,False
06_episode_to_11a2_rows,,SZ000166,,,,,,,,,,,,,,,SZ000166_20240415_0003,2024-04-15,2024-10-09,0.0,,,,False
06_episode_to_11a2_rows,,SZ000301,,,,,,,,,,,,,,,SZ000301_20251017_0001,2025-10-17,2026-03-04,0.0,,,,False
06_episode_to_11a2_rows,,SZ000338,,,,,,,,,,,,,,,SZ000338_20250929_0001,2025-09-29,2026-02-25,1.0,8309,2025-10-31,32,True
06_episode_to_11a2_rows,,SZ000408,,,,,,,,,,,,,,,SZ000408_20251105_0006,2025-11-05,2026-01-26,3.0,8349;8350;8351,2025-10-09;2025-10-24;2025-11-14,-27;-12;9,True
06_episode_to_11a2_rows,,SZ000425,,,,,,,,,,,,,,,SZ000425_20250623_0002,2025-06-23,2025-10-14,0.0,,,,False
06_episode_to_11a2_rows,,SZ000426,,,,,,,,,,,,,,,SZ000426_20251105_0000,2025-11-05,2026-01-29,2.0,8417;8418,2025-09-29;2025-10-29,-37;-7,True
06_episode_to_11a2_rows,,SZ000539,,,,,,,,,,,,,,,SZ000539_20230406_0002,2023-04-06,2023-07-10,0.0,,,,False
06_episode_to_11a2_rows,,SZ000547,,,,,,,,,,,,,,,SZ000547_20201111_0003,2020-11-11,2021-01-06,0.0,,,,False
06_episode_to_11a2_rows,,SZ000596,,,,,,,,,,,,,,,SZ000596_20191024_0002,2019-10-24,2020-01-13,0.0,,,,False
06_episode_to_11a2_rows,,SZ000596,,,,,,,,,,,,,,,SZ000596_20210802_0005,2021-08-02,2021-12-09,0.0,,,,False
06_episode_to_11a2_rows,,SZ000617,,,,,,,,,,,,,,,SZ000617_20230112_0002,2023-01-12,2023-05-10,1.0,8625,2023-02-13,32,True
06_episode_to_11a2_rows,,SZ000617,,,,,,,,,,,,,,,SZ000617_20240412_0003,2024-04-12,2024-10-14,1.0,8628,2024-04-26,14,True
06_episode_to_11a2_rows,,SZ000617,,,,,,,,,,,,,,,SZ000617_20250807_0005,2025-08-07,2025-09-01,0.0,,,,False
06_episode_to_11a2_rows,,SZ000630,,,,,,,,,,,,,,,SZ000630_20200528_0000,2020-05-28,2020-11-23,0.0,,,,False
06_episode_to_11a2_rows,,SZ000630,,,,,,,,,,,,,,,SZ000630_20210204_0001,2021-02-04,2021-07-27,0.0,,,,False
06_episode_to_11a2_rows,,SZ000657,,,,,,,,,,,,,,,SZ000657_20251017_0000,2025-10-17,2026-03-03,0.0,,,,False
06_episode_to_11a2_rows,,SZ000708,,,,,,,,,,,,,,,SZ000708_20250922_0000,2025-09-22,2026-02-27,0.0,,,,False
06_episode_to_11a2_rows,,SZ000710,,,,,,,,,,,,,,,SZ000710_20200720_0002,2020-07-20,2020-07-31,0.0,,,,False
06_episode_to_11a2_rows,,SZ000728,,,,,,,,,,,,,,,SZ000728_20240415_0003,2024-04-15,2024-10-08,0.0,,,,False
06_episode_to_11a2_rows,,SZ000733,,,,,,,,,,,,,,,SZ000733_20210917_0002,2021-09-17,2022-01-19,0.0,,,,False
06_episode_to_11a2_rows,,SZ000739,,,,,,,,,,,,,,,SZ000739_20210528_0003,2021-05-28,2021-11-24,0.0,,,,False
06_episode_to_11a2_rows,,SZ000776,,,,,,,,,,,,,,,SZ000776_20240415_0002,2024-04-15,2024-10-09,0.0,,,,False
06_episode_to_11a2_rows,,SZ000799,,,,,,,,,,,,,,,SZ000799_20200807_0000,2020-08-07,2021-01-13,1.0,9097,2020-12-31,146,True
06_episode_to_11a2_rows,,SZ000799,,,,,,,,,,,,,,,SZ000799_20210802_0002,2021-08-02,2021-09-27,0.0,,,,False
06_episode_to_11a2_rows,,SZ000807,,,,,,,,,,,,,,,SZ000807_20210702_0000,2021-07-02,2021-09-16,0.0,,,,False
06_episode_to_11a2_rows,,SZ000807,,,,,,,,,,,,,,,SZ000807_20211117_0001,2021-11-17,2022-03-07,0.0,,,,False
06_episode_to_11a2_rows,,SZ000830,,,,,,,,,,,,,,,SZ000830_20210201_0000,2021-02-01,2021-07-19,0.0,,,,False
06_episode_to_11a2_rows,,SZ000869,,,,,,,,,,,,,,,SZ000869_20200812_0001,2020-08-12,2020-12-23,0.0,,,,False
06_episode_to_11a2_rows,,SZ000877,,,,,,,,,,,,,,,SZ000877_20250623_0001,2025-06-23,2025-08-26,0.0,,,,False
06_episode_to_11a2_rows,,SZ000895,,,,,,,,,,,,,,,SZ000895_20200602_0001,2020-06-02,2020-08-31,3.0,9351;9352;9353,2020-03-05;2020-05-13;2020-06-19,-89;-20;17,True
06_episode_to_11a2_rows,,SZ000898,,,,,,,,,,,,,,,SZ000898_20210208_0000,2021-02-08,2021-05-10,0.0,,,,False
