arm_id,event_key,source_row_n,canonical_event_id_n,input_event_key_n,sample_id_n,representative_event_key,collapse_status,duplicate_reason,uniqueness_status
10B_keep_9400_retained_after_fast_fail_gate,SZ002025_20210118_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002025_20210118_risk_on_transition_union,1,1,1,1,SZ002025_20210118_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002025_20210118_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002025_20210709_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002025_20210709_risk_on_transition_union,1,1,1,1,SZ002025_20210709_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002025_20210709_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002025_20210806_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002025_20210806_risk_on_transition_union,1,1,1,1,SZ002025_20210806_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002025_20210806_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002025_20211019_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002025_20211019_risk_on_transition_union,1,1,1,1,SZ002025_20211019_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002025_20211019_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002025_20211118_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002025_20211118_risk_on_transition_union,1,1,1,1,SZ002025_20211118_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002025_20211118_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002025_20211230_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002025_20211230_risk_on_transition_union,1,1,1,1,SZ002025_20211230_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002025_20211230_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002025_20220728_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002025_20220728_risk_on_transition_union,1,1,1,1,SZ002025_20220728_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002025_20220728_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002025_20230306_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002025_20230306_risk_on_transition_union,1,1,1,1,SZ002025_20230306_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002025_20230306_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002025_20241018_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002025_20241018_risk_on_transition_union,1,1,1,1,SZ002025_20241018_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002025_20241018_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002027_20190211_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20190211_risk_on_transition_union,1,1,1,1,SZ002027_20190211_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20190211_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002027_20190320_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20190320_risk_on_transition_union,1,1,1,1,SZ002027_20190320_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20190320_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002027_20190408_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20190408_risk_on_transition_union,1,1,1,1,SZ002027_20190408_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20190408_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002027_20190906_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20190906_risk_on_transition_union,1,1,1,1,SZ002027_20190906_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20190906_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002027_20191022_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20191022_risk_on_transition_union,1,1,1,1,SZ002027_20191022_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20191022_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002027_20191119_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20191119_risk_on_transition_union,1,1,1,1,SZ002027_20191119_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20191119_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002027_20191218_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20191218_risk_on_transition_union,1,1,1,1,SZ002027_20191218_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20191218_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002027_20200103_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20200103_risk_on_transition_union,1,1,1,1,SZ002027_20200103_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20200103_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002027_20200506_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20200506_risk_on_transition_union,1,1,1,1,SZ002027_20200506_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20200506_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002027_20200526_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20200526_risk_on_transition_union,1,1,1,1,SZ002027_20200526_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20200526_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002027_20200623_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20200623_risk_on_transition_union,1,1,1,1,SZ002027_20200623_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20200623_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002027_20200722_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20200722_risk_on_transition_union,1,1,1,1,SZ002027_20200722_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20200722_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002027_20200817_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20200817_risk_on_transition_union,1,1,1,1,SZ002027_20200817_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20200817_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002027_20200915_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20200915_risk_on_transition_union,1,1,1,1,SZ002027_20200915_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20200915_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002027_20201013_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20201013_risk_on_transition_union,1,1,1,1,SZ002027_20201013_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20201013_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002027_20210111_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20210111_risk_on_transition_union,1,1,1,1,SZ002027_20210111_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20210111_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002027_20211209_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20211209_risk_on_transition_union,1,1,1,1,SZ002027_20211209_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20211209_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002027_20211224_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20211224_risk_on_transition_union,1,1,1,1,SZ002027_20211224_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20211224_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002027_20221116_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20221116_risk_on_transition_union,1,1,1,1,SZ002027_20221116_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20221116_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002027_20221205_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20221205_risk_on_transition_union,1,1,1,1,SZ002027_20221205_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20221205_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002027_20230105_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20230105_risk_on_transition_union,1,1,1,1,SZ002027_20230105_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20230105_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002027_20230323_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20230323_risk_on_transition_union,1,1,1,1,SZ002027_20230323_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20230323_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002027_20230725_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20230725_risk_on_transition_union,1,1,1,1,SZ002027_20230725_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20230725_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002027_20240304_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20240304_risk_on_transition_union,1,1,1,1,SZ002027_20240304_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20240304_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002027_20240320_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20240320_risk_on_transition_union,1,1,1,1,SZ002027_20240320_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20240320_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002027_20240408_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20240408_risk_on_transition_union,1,1,1,1,SZ002027_20240408_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20240408_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002027_20240926_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20240926_risk_on_transition_union,1,1,1,1,SZ002027_20240926_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20240926_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002027_20241024_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20241024_risk_on_transition_union,1,1,1,1,SZ002027_20241024_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20241024_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002027_20241108_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20241108_risk_on_transition_union,1,1,1,1,SZ002027_20241108_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20241108_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002027_20250317_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20250317_risk_on_transition_union,1,1,1,1,SZ002027_20250317_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20250317_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002027_20250709_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20250709_risk_on_transition_union,1,1,1,1,SZ002027_20250709_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20250709_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002027_20250811_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20250811_risk_on_transition_union,1,1,1,1,SZ002027_20250811_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002027_20250811_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002028_20220708_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002028_20220708_risk_on_transition_union,1,1,1,1,SZ002028_20220708_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002028_20220708_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002028_20220805_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002028_20220805_risk_on_transition_union,1,1,1,1,SZ002028_20220805_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002028_20220805_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002028_20230103_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002028_20230103_risk_on_transition_union,1,1,1,1,SZ002028_20230103_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002028_20230103_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002028_20230209_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002028_20230209_risk_on_transition_union,1,1,1,1,SZ002028_20230209_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002028_20230209_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002028_20230418_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002028_20230418_risk_on_transition_union,1,1,1,1,SZ002028_20230418_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002028_20230418_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002028_20240305_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002028_20240305_risk_on_transition_union,1,1,1,1,SZ002028_20240305_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002028_20240305_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002028_20240408_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002028_20240408_risk_on_transition_union,1,1,1,1,SZ002028_20240408_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002028_20240408_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002028_20240514_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002028_20240514_risk_on_transition_union,1,1,1,1,SZ002028_20240514_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002028_20240514_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002028_20240926_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002028_20240926_risk_on_transition_union,1,1,1,1,SZ002028_20240926_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002028_20240926_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002028_20241031_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002028_20241031_risk_on_transition_union,1,1,1,1,SZ002028_20241031_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002028_20241031_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002028_20250325_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002028_20250325_risk_on_transition_union,1,1,1,1,SZ002028_20250325_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002028_20250325_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002028_20250714_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002028_20250714_risk_on_transition_union,1,1,1,1,SZ002028_20250714_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002028_20250714_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002028_20250815_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002028_20250815_risk_on_transition_union,1,1,1,1,SZ002028_20250815_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002028_20250815_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002028_20250901_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002028_20250901_risk_on_transition_union,1,1,1,1,SZ002028_20250901_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002028_20250901_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002028_20250917_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002028_20250917_risk_on_transition_union,1,1,1,1,SZ002028_20250917_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002028_20250917_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002028_20251023_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002028_20251023_risk_on_transition_union,1,1,1,1,SZ002028_20251023_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002028_20251023_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002030_20200615_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002030_20200615_risk_on_transition_union,1,1,1,1,SZ002030_20200615_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002030_20200615_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002030_20200715_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002030_20200715_risk_on_transition_union,1,1,1,1,SZ002030_20200715_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002030_20200715_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002030_20200730_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002030_20200730_risk_on_transition_union,1,1,1,1,SZ002030_20200730_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002030_20200730_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002030_20201012_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002030_20201012_risk_on_transition_union,1,1,1,1,SZ002030_20201012_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002030_20201012_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002030_20201222_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002030_20201222_risk_on_transition_union,1,1,1,1,SZ002030_20201222_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002030_20201222_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002030_20210121_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002030_20210121_risk_on_transition_union,1,1,1,1,SZ002030_20210121_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002030_20210121_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002030_20210527_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002030_20210527_risk_on_transition_union,1,1,1,1,SZ002030_20210527_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002030_20210527_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002030_20211130_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002030_20211130_risk_on_transition_union,1,1,1,1,SZ002030_20211130_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002030_20211130_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002030_20211220_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002030_20211220_risk_on_transition_union,1,1,1,1,SZ002030_20211220_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002030_20211220_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002030_20220726_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002030_20220726_risk_on_transition_union,1,1,1,1,SZ002030_20220726_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002030_20220726_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002032_20240506_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002032_20240506_risk_on_transition_union,1,1,1,1,SZ002032_20240506_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002032_20240506_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002032_20240927_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002032_20240927_risk_on_transition_union,1,1,1,1,SZ002032_20240927_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002032_20240927_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002032_20241205_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002032_20241205_risk_on_transition_union,1,1,1,1,SZ002032_20241205_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002032_20241205_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002032_20250327_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002032_20250327_risk_on_transition_union,1,1,1,1,SZ002032_20250327_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002032_20250327_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002032_20250605_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002032_20250605_risk_on_transition_union,1,1,1,1,SZ002032_20250605_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002032_20250605_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002038_20180312_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002038_20180312_risk_on_transition_union,1,1,1,1,SZ002038_20180312_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002038_20180312_risk_on_transition_union,unique,,pass
10B_keep_9400_retained_after_fast_fail_gate,SZ002038_20180510_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002038_20180510_risk_on_transition_union,1,1,1,1,SZ002038_20180510_risk_on_transition_union|break_swing_low_20__or_false_repair_20d|risk_on_r_core_horizon_complete|SZ002038_20180510_risk_on_transition_union,unique,,pass
