oracle_id,oracle_variant_id,split_bucket,cost_bps,q_defend,primary_variant,bootstrap_family,bootstrap_primary_role,cluster_key,cluster_n,bootstrap_iterations,random_seed,observed_mean_incremental_return,ci_low,ci_mid,ci_high,ci_alpha,bootstrap_family_status,bootstrap_gate,blocking_reason
O4,O4_high_upside_top20_stress,robustness,100,0.25,False,calendar_quarter,readout_only,calendar_quarter,10,1000,1583475165,0.005085604699209206,-0.002713523634580382,0.00498386549180652,0.013031764587156013,0.05,readout_only_insufficient_clusters,readout_only,
O4,O4_high_upside_top20_stress,validation,100,0.25,False,episode_cluster_id,primary_required,episode_cluster_id,41,1000,3899712376,0.013052804216914177,0.008604810408124124,0.013126534188420472,0.016798626319161774,0.05,pass,pass,
O4,O4_high_upside_top20_stress,validation,100,0.25,False,instrument,primary_required,instrument,41,1000,3260424573,0.013052804216914177,0.008871889822679148,0.013008277332359462,0.01701109695287305,0.05,pass,pass,
O4,O4_high_upside_top20_stress,validation,100,0.25,False,calendar_month,primary_required,calendar_month,52,1000,2808253028,0.013052804216914177,0.006016806160448101,0.013028283886587014,0.02167341198305261,0.05,pass,pass,
O4,O4_high_upside_top20_stress,validation,100,0.25,False,calendar_quarter,readout_only,calendar_quarter,18,1000,2744827050,0.013052804216914177,0.005941806539016772,0.01335285079012397,0.02126403708069387,0.05,readout_only_insufficient_clusters,readout_only,
O4,O4_high_upside_top20_stress,train,100,0.5,False,episode_cluster_id,primary_required,episode_cluster_id,652,1000,4274155508,0.003970963372130616,0.003310485386158667,0.00395876250948559,0.0046402272648080715,0.05,pass,pass,
O4,O4_high_upside_top20_stress,train,100,0.5,False,instrument,primary_required,instrument,590,1000,2592836031,0.003970963372130616,0.0033663412945898487,0.003994084363748656,0.00463751600733468,0.05,pass,pass,
O4,O4_high_upside_top20_stress,train,100,0.5,False,calendar_month,primary_required,calendar_month,100,1000,2813385995,0.003970963372130616,0.0008362312100019951,0.0038931633484557094,0.007504507477957453,0.05,pass,pass,
O4,O4_high_upside_top20_stress,train,100,0.5,False,calendar_quarter,readout_only,calendar_quarter,34,1000,828409766,0.003970963372130616,0.00028311563027747844,0.004138968759050225,0.007734858415677582,0.05,pass,pass,
O4,O4_high_upside_top20_stress,robustness,100,0.5,False,episode_cluster_id,primary_required,episode_cluster_id,204,1000,2956610952,0.0008396552695582746,-0.000756750886908613,0.0008880781027163274,0.0024570213112602153,0.05,pass,fail,bootstrap_ci_low_not_positive
O4,O4_high_upside_top20_stress,robustness,100,0.5,False,instrument,primary_required,instrument,195,1000,3857160699,0.0008396552695582746,-0.0007124902052323299,0.000802824520358019,0.00238869416950271,0.05,pass,fail,bootstrap_ci_low_not_positive
O4,O4_high_upside_top20_stress,robustness,100,0.5,False,calendar_month,primary_required,calendar_month,26,1000,2616574282,0.0008396552695582746,-0.003801745223810719,0.0007643628903779575,0.005677024926738944,0.05,pass,fail,bootstrap_ci_low_not_positive
O4,O4_high_upside_top20_stress,robustness,100,0.5,False,calendar_quarter,readout_only,calendar_quarter,10,1000,530714918,0.0008396552695582746,-0.004040280002932775,0.0008306612616101025,0.005763899842031489,0.05,readout_only_insufficient_clusters,readout_only,
O4,O4_high_upside_top20_stress,validation,100,0.5,False,episode_cluster_id,primary_required,episode_cluster_id,41,1000,2271552869,0.006096447791195797,0.0031112756605570792,0.0061420939974764326,0.008978059618464517,0.05,pass,pass,
O4,O4_high_upside_top20_stress,validation,100,0.5,False,instrument,primary_required,instrument,41,1000,3669938654,0.006096447791195797,0.0029647733228154926,0.006109612753677345,0.008663060304531948,0.05,pass,pass,
O4,O4_high_upside_top20_stress,validation,100,0.5,False,calendar_month,primary_required,calendar_month,52,1000,270236806,0.006096447791195797,0.001087757374994367,0.006093725936923344,0.011618133921355942,0.05,pass,pass,
O4,O4_high_upside_top20_stress,validation,100,0.5,False,calendar_quarter,readout_only,calendar_quarter,18,1000,4135583296,0.006096447791195797,0.0009564889397833024,0.006094310308439292,0.011963815140608687,0.05,readout_only_insufficient_clusters,readout_only,
O4,O4_high_upside_top10_stress,train,0,0.0,False,episode_cluster_id,primary_required,episode_cluster_id,652,1000,3254306861,0.01068589238890605,0.009431921419604722,0.010674835363719723,0.011928719483838045,0.05,pass,pass,
O4,O4_high_upside_top10_stress,train,0,0.0,False,instrument,primary_required,instrument,590,1000,3440786750,0.01068589238890605,0.009371576436254036,0.010696811376296607,0.01192948055464816,0.05,pass,pass,
O4,O4_high_upside_top10_stress,train,0,0.0,False,calendar_month,primary_required,calendar_month,100,1000,1461402458,0.01068589238890605,0.0024748610008756334,0.01078506602010994,0.01937306702504379,0.05,pass,pass,
O4,O4_high_upside_top10_stress,train,0,0.0,False,calendar_quarter,readout_only,calendar_quarter,34,1000,2291715346,0.01068589238890605,0.0008770681596435,0.010746172125629769,0.02015125060004076,0.05,pass,pass,
O4,O4_high_upside_top10_stress,robustness,0,0.0,False,episode_cluster_id,primary_required,episode_cluster_id,204,1000,3632386074,0.0011220243155737985,-0.0019129547175971828,0.001040777652598077,0.004293574063047633,0.05,pass,fail,bootstrap_ci_low_not_positive
O4,O4_high_upside_top10_stress,robustness,0,0.0,False,instrument,primary_required,instrument,195,1000,3589753681,0.0011220243155737985,-0.001960455021625872,0.00110810349932373,0.004341010686493286,0.05,pass,fail,bootstrap_ci_low_not_positive
O4,O4_high_upside_top10_stress,robustness,0,0.0,False,calendar_month,primary_required,calendar_month,26,1000,1449807450,0.0011220243155737985,-0.01257174862734491,0.001069816034952078,0.015508160358714957,0.05,pass,fail,bootstrap_ci_low_not_positive
O4,O4_high_upside_top10_stress,robustness,0,0.0,False,calendar_quarter,readout_only,calendar_quarter,10,1000,3729199490,0.0011220243155737985,-0.011907577715360699,0.0009400584719373347,0.015077760083587848,0.05,readout_only_insufficient_clusters,readout_only,
O4,O4_high_upside_top10_stress,validation,0,0.0,False,episode_cluster_id,primary_required,episode_cluster_id,41,1000,3994724209,0.015459313057513862,0.007558470086226582,0.015156196471964107,0.021219880915562865,0.05,pass,pass,
O4,O4_high_upside_top10_stress,validation,0,0.0,False,instrument,primary_required,instrument,41,1000,2901794818,0.015459313057513862,0.00826036246767923,0.015240735444913032,0.02175306524418226,0.05,pass,pass,
O4,O4_high_upside_top10_stress,validation,0,0.0,False,calendar_month,primary_required,calendar_month,52,1000,2499695275,0.015459313057513862,0.0023134352844271407,0.015390431334511585,0.02908860329449484,0.05,pass,pass,
O4,O4_high_upside_top10_stress,validation,0,0.0,False,calendar_quarter,readout_only,calendar_quarter,18,1000,2497089835,0.015459313057513862,0.002488208470670226,0.015605793886233382,0.030083995461183958,0.05,readout_only_insufficient_clusters,readout_only,
O4,O4_high_upside_top10_stress,train,0,0.25,False,episode_cluster_id,primary_required,episode_cluster_id,652,1000,247905804,0.008014419291679536,0.0069978060351350005,0.008038146845801057,0.00895166980018009,0.05,pass,pass,
O4,O4_high_upside_top10_stress,train,0,0.25,False,instrument,primary_required,instrument,590,1000,2473538091,0.008014419291679536,0.007085795372863222,0.00803150893929287,0.008913749530190161,0.05,pass,pass,
O4,O4_high_upside_top10_stress,train,0,0.25,False,calendar_month,primary_required,calendar_month,100,1000,1594651107,0.008014419291679536,0.002065132497744198,0.008224782485166462,0.014154890382502528,0.05,pass,pass,
O4,O4_high_upside_top10_stress,train,0,0.25,False,calendar_quarter,readout_only,calendar_quarter,34,1000,3115769120,0.008014419291679536,0.0009294039441785174,0.008107784080949008,0.015089307195425915,0.05,pass,pass,
O4,O4_high_upside_top10_stress,robustness,0,0.25,False,episode_cluster_id,primary_required,episode_cluster_id,204,1000,3780281580,0.0008415182366803487,-0.0014399943830209752,0.000866058577001766,0.0033576557616946294,0.05,pass,fail,bootstrap_ci_low_not_positive
O4,O4_high_upside_top10_stress,robustness,0,0.25,False,instrument,primary_required,instrument,195,1000,1914299351,0.0008415182366803487,-0.0014737600958495292,0.0007123276147715885,0.003285179850516191,0.05,pass,fail,bootstrap_ci_low_not_positive
O4,O4_high_upside_top10_stress,robustness,0,0.25,False,calendar_month,primary_required,calendar_month,26,1000,2808505051,0.0008415182366803487,-0.008732922696286586,0.0007112442841947823,0.011795670221517233,0.05,pass,fail,bootstrap_ci_low_not_positive
O4,O4_high_upside_top10_stress,robustness,0,0.25,False,calendar_quarter,readout_only,calendar_quarter,10,1000,1204628198,0.0008415182366803487,-0.008286046251521307,0.0007757080830590314,0.012006682968541191,0.05,readout_only_insufficient_clusters,readout_only,
O4,O4_high_upside_top10_stress,validation,0,0.25,False,episode_cluster_id,primary_required,episode_cluster_id,41,1000,3314483237,0.011594484793135395,0.006308403521472135,0.011742436952186613,0.016102347451719366,0.05,pass,pass,
O4,O4_high_upside_top10_stress,validation,0,0.25,False,instrument,primary_required,instrument,41,1000,2670329681,0.011594484793135395,0.006383020731305635,0.011510899838763092,0.016064986777468756,0.05,pass,pass,
O4,O4_high_upside_top10_stress,validation,0,0.25,False,calendar_month,primary_required,calendar_month,52,1000,3911180910,0.011594484793135395,0.0015388330320274634,0.011354190333861086,0.020988599908281964,0.05,pass,pass,
O4,O4_high_upside_top10_stress,validation,0,0.25,False,calendar_quarter,readout_only,calendar_quarter,18,1000,577692622,0.011594484793135395,0.0017942209020345642,0.011787086900537681,0.022587028886061955,0.05,readout_only_insufficient_clusters,readout_only,
O4,O4_high_upside_top10_stress,train,0,0.5,False,episode_cluster_id,primary_required,episode_cluster_id,652,1000,3060108142,0.005342946194453025,0.004698258365300497,0.005336538029765625,0.005915989881330393,0.05,pass,pass,
O4,O4_high_upside_top10_stress,train,0,0.5,False,instrument,primary_required,instrument,590,1000,2951544619,0.005342946194453025,0.004738175379380121,0.005331680950943201,0.005996285554742342,0.05,pass,pass,
O4,O4_high_upside_top10_stress,train,0,0.5,False,calendar_month,primary_required,calendar_month,100,1000,1502324604,0.005342946194453025,0.0008793886825121122,0.005229021687586816,0.009842194625600058,0.05,pass,pass,
O4,O4_high_upside_top10_stress,train,0,0.5,False,calendar_quarter,readout_only,calendar_quarter,34,1000,232985744,0.005342946194453025,0.0007895460553616261,0.005418935583045136,0.010111342008374118,0.05,pass,pass,
O4,O4_high_upside_top10_stress,robustness,0,0.5,False,episode_cluster_id,primary_required,episode_cluster_id,204,1000,1743812862,0.0005610121577868993,-0.0009452640050955548,0.0005699194276292325,0.002157461630644163,0.05,pass,fail,bootstrap_ci_low_not_positive
O4,O4_high_upside_top10_stress,robustness,0,0.5,False,instrument,primary_required,instrument,195,1000,328409399,0.0005610121577868993,-0.0010236820576368729,0.0006138400268405439,0.0022191684754927664,0.05,pass,fail,bootstrap_ci_low_not_positive
O4,O4_high_upside_top10_stress,robustness,0,0.5,False,calendar_month,primary_required,calendar_month,26,1000,1741023908,0.0005610121577868993,-0.006484101221499475,0.0005890972894845155,0.007810679599495302,0.05,pass,fail,bootstrap_ci_low_not_positive
O4,O4_high_upside_top10_stress,robustness,0,0.5,False,calendar_quarter,readout_only,calendar_quarter,10,1000,3568666460,0.0005610121577868993,-0.005544472996844778,0.0007937064341775515,0.008028777410362854,0.05,readout_only_insufficient_clusters,readout_only,
O4,O4_high_upside_top10_stress,validation,0,0.5,False,episode_cluster_id,primary_required,episode_cluster_id,41,1000,1624375084,0.007729656528756931,0.004074735635171934,0.0076068573925638615,0.011014702331789236,0.05,pass,pass,
O4,O4_high_upside_top10_stress,validation,0,0.5,False,instrument,primary_required,instrument,41,1000,1235438913,0.007729656528756931,0.0041024174359693836,0.0076559380961462595,0.010712259337426169,0.05,pass,pass,
O4,O4_high_upside_top10_stress,validation,0,0.5,False,calendar_month,primary_required,calendar_month,52,1000,2276504535,0.007729656528756931,0.0015109257699493998,0.007800089836541736,0.014734460443078601,0.05,pass,pass,
O4,O4_high_upside_top10_stress,validation,0,0.5,False,calendar_quarter,readout_only,calendar_quarter,18,1000,1742248192,0.007729656528756931,0.0011304159519814011,0.007770722741569612,0.014745605074001607,0.05,readout_only_insufficient_clusters,readout_only,
O4,O4_high_upside_top10_stress,train,25,0.0,False,episode_cluster_id,primary_required,episode_cluster_id,652,1000,2327877182,0.008435954132546452,0.007128823170797374,0.008416366080434255,0.009744783224325416,0.05,pass,pass,
O4,O4_high_upside_top10_stress,train,25,0.0,False,instrument,primary_required,instrument,590,1000,3559751999,0.008435954132546452,0.007110773797983805,0.008456736384736471,0.009679612268693676,0.05,pass,pass,
O4,O4_high_upside_top10_stress,train,25,0.0,False,calendar_month,primary_required,calendar_month,100,1000,1555219176,0.008435954132546452,0.0003669638898261112,0.00803930482981257,0.016568362708393392,0.05,pass,pass,
O4,O4_high_upside_top10_stress,train,25,0.0,False,calendar_quarter,readout_only,calendar_quarter,34,1000,2376321395,0.008435954132546452,-0.0011566026112591595,0.008571033961821281,0.018208862955615517,0.05,pass,fail,
O4,O4_high_upside_top10_stress,robustness,25,0.0,False,episode_cluster_id,primary_required,episode_cluster_id,204,1000,1858399782,-0.0010885125434005622,-0.003928726920733766,-0.0009399597286050492,0.002142764647538854,0.05,pass,fail,bootstrap_ci_low_not_positive
O4,O4_high_upside_top10_stress,robustness,25,0.0,False,instrument,primary_required,instrument,195,1000,1361815835,-0.0010885125434005622,-0.00441309117093959,-0.001035717711025946,0.0021366326619693997,0.05,pass,fail,bootstrap_ci_low_not_positive
O4,O4_high_upside_top10_stress,robustness,25,0.0,False,calendar_month,primary_required,calendar_month,26,1000,254815859,-0.0010885125434005622,-0.014530915718092067,-0.0014468615426206106,0.013391836269863148,0.05,pass,fail,bootstrap_ci_low_not_positive
O4,O4_high_upside_top10_stress,robustness,25,0.0,False,calendar_quarter,readout_only,calendar_quarter,10,1000,633341115,-0.0010885125434005622,-0.013476966621706114,-0.0010885125434005622,0.013095593926038871,0.05,readout_only_insufficient_clusters,readout_only,
O4,O4_high_upside_top10_stress,validation,25,0.0,False,episode_cluster_id,primary_required,episode_cluster_id,41,1000,92776892,0.013275578117754823,0.006127951046789019,0.013389856680758691,0.019714544865680587,0.05,pass,pass,
O4,O4_high_upside_top10_stress,validation,25,0.0,False,instrument,primary_required,instrument,41,1000,463784973,0.013275578117754823,0.006129295967625392,0.013176932545801169,0.019538590730601144,0.05,pass,pass,
O4,O4_high_upside_top10_stress,validation,25,0.0,False,calendar_month,primary_required,calendar_month,52,1000,271040396,0.013275578117754823,0.0008360485097623341,0.013396961788303137,0.026278092886638085,0.05,pass,pass,
O4,O4_high_upside_top10_stress,validation,25,0.0,False,calendar_quarter,readout_only,calendar_quarter,18,1000,3149933704,0.013275578117754823,-0.00010867570394297807,0.013261626768562067,0.02741052545277294,0.05,readout_only_insufficient_clusters,readout_only,
O4,O4_high_upside_top10_stress,train,25,0.25,False,episode_cluster_id,primary_required,episode_cluster_id,652,1000,2006862263,0.00576448103531994,0.004774981630267176,0.005748063755379177,0.006722783550332138,0.05,pass,pass,
O4,O4_high_upside_top10_stress,train,25,0.25,False,instrument,primary_required,instrument,590,1000,1918454390,0.00576448103531994,0.004869778984078661,0.005777625749860158,0.00669002504842839,0.05,pass,pass,
O4,O4_high_upside_top10_stress,train,25,0.25,False,calendar_month,primary_required,calendar_month,100,1000,494831218,0.00576448103531994,-0.0002828775725748736,0.005375542979679588,0.01239101516143278,0.05,pass,fail,bootstrap_ci_low_not_positive
O4,O4_high_upside_top10_stress,train,25,0.25,False,calendar_quarter,readout_only,calendar_quarter,34,1000,3455594658,0.00576448103531994,-0.0010944041506216933,0.00570968004843615,0.012618882725951993,0.05,pass,fail,
O4,O4_high_upside_top10_stress,robustness,25,0.25,False,episode_cluster_id,primary_required,episode_cluster_id,204,1000,3219408886,-0.001369018622294012,-0.003666945739996027,-0.0014472308035517905,0.001039126604787898,0.05,pass,fail,bootstrap_ci_low_not_positive
O4,O4_high_upside_top10_stress,robustness,25,0.25,False,instrument,primary_required,instrument,195,1000,698506133,-0.001369018622294012,-0.0036259128773732632,-0.0013309780449083457,0.0011676043720388282,0.05,pass,fail,bootstrap_ci_low_not_positive
O4,O4_high_upside_top10_stress,robustness,25,0.25,False,calendar_month,primary_required,calendar_month,26,1000,1141320674,-0.001369018622294012,-0.012344357033370158,-0.0012926746086146562,0.009044312891911701,0.05,pass,fail,bootstrap_ci_low_not_positive
O4,O4_high_upside_top10_stress,robustness,25,0.25,False,calendar_quarter,readout_only,calendar_quarter,10,1000,4026052840,-0.001369018622294012,-0.010811083009110116,-0.0009546805204149753,0.008615011226109515,0.05,readout_only_insufficient_clusters,readout_only,
O4,O4_high_upside_top10_stress,validation,25,0.25,False,episode_cluster_id,primary_required,episode_cluster_id,41,1000,116468602,0.009410749853376357,0.003153381585193853,0.009340877555405948,0.013937393908285077,0.05,pass,pass,
O4,O4_high_upside_top10_stress,validation,25,0.25,False,instrument,primary_required,instrument,41,1000,3030459120,0.009410749853376357,0.00422883619222054,0.009342635368003468,0.014142043984774836,0.05,pass,pass,
O4,O4_high_upside_top10_stress,validation,25,0.25,False,calendar_month,primary_required,calendar_month,52,1000,2272817414,0.009410749853376357,-0.0003553669217469728,0.009222337830820573,0.019239633881986268,0.05,pass,fail,bootstrap_ci_low_not_positive
O4,O4_high_upside_top10_stress,validation,25,0.25,False,calendar_quarter,readout_only,calendar_quarter,18,1000,3518171481,0.009410749853376357,-0.0005498921470895159,0.010032280921336224,0.020157404745180213,0.05,readout_only_insufficient_clusters,readout_only,
O4,O4_high_upside_top10_stress,train,25,0.5,False,episode_cluster_id,primary_required,episode_cluster_id,652,1000,1999592746,0.003093007938093427,0.002491596949867665,0.0031056775779422898,0.003760449161293893,0.05,pass,pass,
O4,O4_high_upside_top10_stress,train,25,0.5,False,instrument,primary_required,instrument,590,1000,26703549,0.003093007938093427,0.0024794934214238773,0.00310520076079193,0.003724628363545179,0.05,pass,pass,
O4,O4_high_upside_top10_stress,train,25,0.5,False,calendar_month,primary_required,calendar_month,100,1000,882489390,0.003093007938093427,-0.0009133867190260948,0.0028111411223784846,0.007089711366410435,0.05,pass,fail,bootstrap_ci_low_not_positive
O4,O4_high_upside_top10_stress,train,25,0.5,False,calendar_quarter,readout_only,calendar_quarter,34,1000,693099260,0.003093007938093427,-0.001383465793795125,0.003019438083981714,0.007669623166162155,0.05,pass,fail,
O4,O4_high_upside_top10_stress,robustness,25,0.5,False,episode_cluster_id,primary_required,episode_cluster_id,204,1000,2675211588,-0.0016495247011874615,-0.0030903779486867802,-0.0015861049827249915,0.00011559482902551414,0.05,pass,fail,bootstrap_ci_low_not_positive
O4,O4_high_upside_top10_stress,robustness,25,0.5,False,instrument,primary_required,instrument,195,1000,1915518209,-0.0016495247011874615,-0.003171720237346494,-0.0016403814622880136,-9.137485315405997e-06,0.05,pass,fail,bootstrap_ci_low_not_positive
O4,O4_high_upside_top10_stress,robustness,25,0.5,False,calendar_month,primary_required,calendar_month,26,1000,2241877388,-0.0016495247011874615,-0.008060276632822813,-0.0015600420567200633,0.005511425143516393,0.05,pass,fail,bootstrap_ci_low_not_positive
O4,O4_high_upside_top10_stress,robustness,25,0.5,False,calendar_quarter,readout_only,calendar_quarter,10,1000,220438320,-0.0016495247011874615,-0.008056614869864729,-0.0016012848875669233,0.005909344428449586,0.05,readout_only_insufficient_clusters,readout_only,
O4,O4_high_upside_top10_stress,validation,25,0.5,False,episode_cluster_id,primary_required,episode_cluster_id,41,1000,4163823283,0.005545921588997892,0.00176603783798803,0.005520701809161954,0.008588516255678686,0.05,pass,pass,
O4,O4_high_upside_top10_stress,validation,25,0.5,False,instrument,primary_required,instrument,41,1000,4275138021,0.005545921588997892,0.0019985871868603675,0.005562988656482189,0.008595311568418527,0.05,pass,pass,
O4,O4_high_upside_top10_stress,validation,25,0.5,False,calendar_month,primary_required,calendar_month,52,1000,3750688579,0.005545921588997892,-0.0009044603619320433,0.005382085814629388,0.01229600449792569,0.05,pass,fail,bootstrap_ci_low_not_positive
O4,O4_high_upside_top10_stress,validation,25,0.5,False,calendar_quarter,readout_only,calendar_quarter,18,1000,210530070,0.005545921588997892,-0.0010833372818260267,0.00566808535295423,0.01277412155366949,0.05,readout_only_insufficient_clusters,readout_only,
O4,O4_high_upside_top10_stress,train,50,0.0,False,episode_cluster_id,primary_required,episode_cluster_id,652,1000,2595719650,0.006186015876186854,0.0049598605053303045,0.00619442900265044,0.007513290853763581,0.05,pass,pass,
O4,O4_high_upside_top10_stress,train,50,0.0,False,instrument,primary_required,instrument,590,1000,2682288565,0.006186015876186854,0.004849628916008963,0.006203036382764493,0.007448853621409305,0.05,pass,pass,
O4,O4_high_upside_top10_stress,train,50,0.0,False,calendar_month,primary_required,calendar_month,100,1000,886894532,0.006186015876186854,-0.002114135436351951,0.005993399987775032,0.015083810807524606,0.05,pass,fail,bootstrap_ci_low_not_positive
O4,O4_high_upside_top10_stress,train,50,0.0,False,calendar_quarter,readout_only,calendar_quarter,34,1000,234792896,0.006186015876186854,-0.00316639069346223,0.006400591293232127,0.01627328435002349,0.05,pass,fail,
O4,O4_high_upside_top10_stress,robustness,50,0.0,False,episode_cluster_id,primary_required,episode_cluster_id,204,1000,3580264011,-0.0032990494023749225,-0.006758134791774263,-0.003369860461158801,-0.0002276116851394664,0.05,pass,fail,bootstrap_ci_low_not_positive
O4,O4_high_upside_top10_stress,robustness,50,0.0,False,instrument,primary_required,instrument,195,1000,1438273754,-0.0032990494023749225,-0.006490610161746137,-0.003405078109801337,-0.00021372320841347552,0.05,pass,fail,bootstrap_ci_low_not_positive
O4,O4_high_upside_top10_stress,robustness,50,0.0,False,calendar_month,primary_required,calendar_month,26,1000,3917532729,-0.0032990494023749225,-0.01643971467661461,-0.0037501637201078552,0.012371621813839512,0.05,pass,fail,bootstrap_ci_low_not_positive
O4,O4_high_upside_top10_stress,robustness,50,0.0,False,calendar_quarter,readout_only,calendar_quarter,10,1000,3678818240,-0.0032990494023749225,-0.01630300329082812,-0.003620597060438876,0.011157161211635996,0.05,readout_only_insufficient_clusters,readout_only,
O4,O4_high_upside_top10_stress,validation,50,0.0,False,episode_cluster_id,primary_required,episode_cluster_id,41,1000,3247673029,0.011091843177995784,0.004149287061035997,0.010931063636972226,0.017188824602326888,0.05,pass,pass,
O4,O4_high_upside_top10_stress,validation,50,0.0,False,instrument,primary_required,instrument,41,1000,3745002841,0.011091843177995784,0.004221046480107388,0.011160369462592211,0.01737236512455648,0.05,pass,pass,
O4,O4_high_upside_top10_stress,validation,50,0.0,False,calendar_month,primary_required,calendar_month,52,1000,3221817743,0.011091843177995784,-0.001853199036553396,0.010957321339910911,0.023684268703243073,0.05,pass,fail,bootstrap_ci_low_not_positive
O4,O4_high_upside_top10_stress,validation,50,0.0,False,calendar_quarter,readout_only,calendar_quarter,18,1000,3358088961,0.011091843177995784,-0.003366485570063984,0.01061212388215576,0.02586522165496671,0.05,readout_only_insufficient_clusters,readout_only,
O4,O4_high_upside_top10_stress,train,50,0.25,False,episode_cluster_id,primary_required,episode_cluster_id,652,1000,1209000962,0.0035145427789603436,0.0025067160741011224,0.0035310152837210035,0.004435564622986221,0.05,pass,pass,
O4,O4_high_upside_top10_stress,train,50,0.25,False,instrument,primary_required,instrument,590,1000,1720623179,0.0035145427789603436,0.0024898665770086603,0.00352608353035361,0.004432818886318883,0.05,pass,pass,
O4,O4_high_upside_top10_stress,train,50,0.25,False,calendar_month,primary_required,calendar_month,100,1000,3308688550,0.0035145427789603436,-0.002704068819953972,0.003472215696674521,0.0101852361646633,0.05,pass,fail,bootstrap_ci_low_not_positive
O4,O4_high_upside_top10_stress,train,50,0.25,False,calendar_quarter,readout_only,calendar_quarter,34,1000,1752990922,0.0035145427789603436,-0.0036888289492592744,0.003673971166045568,0.011196903557733059,0.05,pass,fail,
O4,O4_high_upside_top10_stress,robustness,50,0.25,False,episode_cluster_id,primary_required,episode_cluster_id,204,1000,3560280575,-0.003579555481268372,-0.0058628332714276985,-0.003634505937799607,-0.0011097442878933107,0.05,pass,fail,bootstrap_ci_low_not_positive
O4,O4_high_upside_top10_stress,robustness,50,0.25,False,instrument,primary_required,instrument,195,1000,43610489,-0.003579555481268372,-0.005764838143717206,-0.0035972995409328168,-0.0011175417306976878,0.05,pass,fail,bootstrap_ci_low_not_positive
O4,O4_high_upside_top10_stress,robustness,50,0.25,False,calendar_month,primary_required,calendar_month,26,1000,107407783,-0.003579555481268372,-0.012850992890246795,-0.0037483263610992184,0.007224774954857766,0.05,pass,fail,bootstrap_ci_low_not_positive
O4,O4_high_upside_top10_stress,robustness,50,0.25,False,calendar_quarter,readout_only,calendar_quarter,10,1000,3079390708,-0.003579555481268372,-0.013324239410038541,-0.003512541923404409,0.0070312966025935205,0.05,readout_only_insufficient_clusters,readout_only,
O4,O4_high_upside_top10_stress,validation,50,0.25,False,episode_cluster_id,primary_required,episode_cluster_id,41,1000,3026809288,0.007227014913617319,0.0018724600291090763,0.007003978822768436,0.011791789916138414,0.05,pass,pass,
O4,O4_high_upside_top10_stress,validation,50,0.25,False,instrument,primary_required,instrument,41,1000,3411612663,0.007227014913617319,0.0016083230745370554,0.007326167505084257,0.011815064519399742,0.05,pass,pass,
O4,O4_high_upside_top10_stress,validation,50,0.25,False,calendar_month,primary_required,calendar_month,52,1000,1293388386,0.007227014913617319,-0.0022567984058598947,0.00709706478052274,0.016387767546087523,0.05,pass,fail,bootstrap_ci_low_not_positive
O4,O4_high_upside_top10_stress,validation,50,0.25,False,calendar_quarter,readout_only,calendar_quarter,18,1000,3533852469,0.007227014913617319,-0.0025814682387429832,0.0068076463421792785,0.017820032549703595,0.05,readout_only_insufficient_clusters,readout_only,
O4,O4_high_upside_top10_stress,train,50,0.5,False,episode_cluster_id,primary_required,episode_cluster_id,652,1000,1643923821,0.0008430696817338318,0.00021208773438032618,0.0008469010033729725,0.0015142727075600263,0.05,pass,pass,
O4,O4_high_upside_top10_stress,train,50,0.5,False,instrument,primary_required,instrument,590,1000,2625469401,0.0008430696817338318,0.00015311495704944616,0.0008204152009977117,0.001463377267311479,0.05,pass,pass,
O4,O4_high_upside_top10_stress,train,50,0.5,False,calendar_month,primary_required,calendar_month,100,1000,1292359931,0.0008430696817338318,-0.002923691599248045,0.0008793069622619674,0.005087592619374092,0.05,pass,fail,bootstrap_ci_low_not_positive
O4,O4_high_upside_top10_stress,train,50,0.5,False,calendar_quarter,readout_only,calendar_quarter,34,1000,4176463270,0.0008430696817338318,-0.0036695521938384518,0.0008039702519497443,0.005342940356564027,0.05,pass,fail,
O4,O4_high_upside_top10_stress,robustness,50,0.5,False,episode_cluster_id,primary_required,episode_cluster_id,204,1000,1852527742,-0.0038600615601618207,-0.005362798908109596,-0.003885366336668236,-0.0022216074454093873,0.05,pass,fail,bootstrap_ci_low_not_positive
O4,O4_high_upside_top10_stress,robustness,50,0.5,False,instrument,primary_required,instrument,195,1000,3903844491,-0.0038600615601618207,-0.005429104888435213,-0.0038792011969493306,-0.0020611365535697537,0.05,pass,fail,bootstrap_ci_low_not_positive
O4,O4_high_upside_top10_stress,robustness,50,0.5,False,calendar_month,primary_required,calendar_month,26,1000,2346689299,-0.0038600615601618207,-0.010762916595973098,-0.003911239328468598,0.0028314572907846506,0.05,pass,fail,bootstrap_ci_low_not_positive
O4,O4_high_upside_top10_stress,robustness,50,0.5,False,calendar_quarter,readout_only,calendar_quarter,10,1000,4140182967,-0.0038600615601618207,-0.010283626998310029,-0.003745678853098896,0.0032237755307030587,0.05,readout_only_insufficient_clusters,readout_only,
O4,O4_high_upside_top10_stress,validation,50,0.5,False,episode_cluster_id,primary_required,episode_cluster_id,41,1000,2811546125,0.0033621866492388555,-0.0004489900412399824,0.0032903814689839144,0.006251825674529085,0.05,pass,fail,bootstrap_ci_low_not_positive
