target_industry,model_task,fold_id,contract_id,feature_name,importance_gain,feature_set_version,diagnostic_only
电子,industry_failure_reject_score_lgbm,fold_2023,T3_grouped_temporal_inner_validation,industry_breadth_20d,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2023,T3_grouped_temporal_inner_validation,failure_decision_window,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2023,T3_grouped_temporal_inner_validation,market_regime,88.80829620361328,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2023,T3_grouped_temporal_inner_validation,lifecycle_pool,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2023,T3_grouped_temporal_inner_validation,launch_family,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2023,T3_grouped_temporal_inner_validation,launch_variant,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2023,T4_diagnostic_minimal_instrument_gate,ret_rank_20d_market,607.998001165688,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2023,T4_diagnostic_minimal_instrument_gate,ret_rank_20d_industry,792.4491099119186,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2023,T4_diagnostic_minimal_instrument_gate,relative_ret20_vs_benchmark,466.97954964637756,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2023,T4_diagnostic_minimal_instrument_gate,relative_ret20_vs_industry,955.122939825058,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2023,T4_diagnostic_minimal_instrument_gate,money_ratio_20,580.12104845047,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2023,T4_diagnostic_minimal_instrument_gate,atr20_pct,1191.6037595272064,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2023,T4_diagnostic_minimal_instrument_gate,prelaunch_drawdown_120d,1531.4739537835121,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2023,T4_diagnostic_minimal_instrument_gate,launch_gain_from_recent_low_60d,730.2255879566073,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2023,T4_diagnostic_minimal_instrument_gate,launch_gain_from_recent_low_120d,1475.7540271282196,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2023,T4_diagnostic_minimal_instrument_gate,close_location,224.82561016082764,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2023,T4_diagnostic_minimal_instrument_gate,upper_shadow_pct,133.91191959381104,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2023,T4_diagnostic_minimal_instrument_gate,lower_shadow_pct,252.56995058059692,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2023,T4_diagnostic_minimal_instrument_gate,rolling_range_20d,983.876904129982,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2023,T4_diagnostic_minimal_instrument_gate,higher_low_count_20d,630.5654616355896,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2023,T4_diagnostic_minimal_instrument_gate,industry_breadth_20d,890.2108447551727,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2023,T4_diagnostic_minimal_instrument_gate,failure_decision_window,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2023,T4_diagnostic_minimal_instrument_gate,market_regime,1066.9842219352722,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2023,T4_diagnostic_minimal_instrument_gate,lifecycle_pool,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2023,T4_diagnostic_minimal_instrument_gate,launch_family,70.29830169677734,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2023,T4_diagnostic_minimal_instrument_gate,launch_variant,163.72809982299805,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T0_strict_p0_9_reproduction,ret_rank_20d_market,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T0_strict_p0_9_reproduction,ret_rank_20d_industry,106.36310195922852,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T0_strict_p0_9_reproduction,relative_ret20_vs_benchmark,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T0_strict_p0_9_reproduction,relative_ret20_vs_industry,51.9640007019043,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T0_strict_p0_9_reproduction,money_ratio_20,74.98509979248047,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T0_strict_p0_9_reproduction,atr20_pct,234.33179473876953,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T0_strict_p0_9_reproduction,prelaunch_drawdown_120d,99.50260162353516,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T0_strict_p0_9_reproduction,launch_gain_from_recent_low_60d,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T0_strict_p0_9_reproduction,launch_gain_from_recent_low_120d,110.3760986328125,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T0_strict_p0_9_reproduction,close_location,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T0_strict_p0_9_reproduction,upper_shadow_pct,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T0_strict_p0_9_reproduction,lower_shadow_pct,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T0_strict_p0_9_reproduction,rolling_range_20d,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T0_strict_p0_9_reproduction,higher_low_count_20d,40.157798767089844,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T0_strict_p0_9_reproduction,industry_breadth_20d,44.844600677490234,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T0_strict_p0_9_reproduction,failure_decision_window,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T0_strict_p0_9_reproduction,market_regime,54.85309982299805,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T0_strict_p0_9_reproduction,lifecycle_pool,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T0_strict_p0_9_reproduction,launch_family,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T0_strict_p0_9_reproduction,launch_variant,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,ret_rank_20d_market,827.526004076004,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,ret_rank_20d_industry,1026.4719749689102,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_benchmark,411.9501094818115,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_industry,1084.2460899353027,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,money_ratio_20,521.2166798114777,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,atr20_pct,2386.910192221403,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,prelaunch_drawdown_120d,1396.7575515210629,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_60d,1049.4640706777573,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_120d,1172.381353378296,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,close_location,235.80544686317444,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,upper_shadow_pct,223.03700801730156,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,lower_shadow_pct,234.29848170280457,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,rolling_range_20d,858.1575207710266,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,higher_low_count_20d,958.718599319458,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,industry_breadth_20d,1005.6756529808044,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,failure_decision_window,9.254975736141205,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,market_regime,851.2657170295715,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,lifecycle_pool,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,launch_family,22.80769920349121,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,launch_variant,113.01839828491211,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T2_pooled_inner_validation,ret_rank_20d_market,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T2_pooled_inner_validation,ret_rank_20d_industry,55.68050003051758,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T2_pooled_inner_validation,relative_ret20_vs_benchmark,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T2_pooled_inner_validation,relative_ret20_vs_industry,166.83339309692383,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T2_pooled_inner_validation,money_ratio_20,12.49530029296875,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T2_pooled_inner_validation,atr20_pct,52.663270473480225,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T2_pooled_inner_validation,prelaunch_drawdown_120d,140.23509788513184,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T2_pooled_inner_validation,launch_gain_from_recent_low_60d,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T2_pooled_inner_validation,launch_gain_from_recent_low_120d,138.52240371704102,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T2_pooled_inner_validation,close_location,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T2_pooled_inner_validation,upper_shadow_pct,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T2_pooled_inner_validation,lower_shadow_pct,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T2_pooled_inner_validation,rolling_range_20d,86.91490173339844,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T2_pooled_inner_validation,higher_low_count_20d,70.39420318603516,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T2_pooled_inner_validation,industry_breadth_20d,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T2_pooled_inner_validation,failure_decision_window,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T2_pooled_inner_validation,market_regime,53.88970184326172,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T2_pooled_inner_validation,lifecycle_pool,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T2_pooled_inner_validation,launch_family,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T2_pooled_inner_validation,launch_variant,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T3_grouped_temporal_inner_validation,ret_rank_20d_market,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T3_grouped_temporal_inner_validation,ret_rank_20d_industry,55.68050003051758,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T3_grouped_temporal_inner_validation,relative_ret20_vs_benchmark,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T3_grouped_temporal_inner_validation,relative_ret20_vs_industry,166.83339309692383,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T3_grouped_temporal_inner_validation,money_ratio_20,12.49530029296875,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T3_grouped_temporal_inner_validation,atr20_pct,52.663270473480225,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T3_grouped_temporal_inner_validation,prelaunch_drawdown_120d,140.23509788513184,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T3_grouped_temporal_inner_validation,launch_gain_from_recent_low_60d,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T3_grouped_temporal_inner_validation,launch_gain_from_recent_low_120d,138.52240371704102,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T3_grouped_temporal_inner_validation,close_location,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T3_grouped_temporal_inner_validation,upper_shadow_pct,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T3_grouped_temporal_inner_validation,lower_shadow_pct,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T3_grouped_temporal_inner_validation,rolling_range_20d,86.91490173339844,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T3_grouped_temporal_inner_validation,higher_low_count_20d,70.39420318603516,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T3_grouped_temporal_inner_validation,industry_breadth_20d,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T3_grouped_temporal_inner_validation,failure_decision_window,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T3_grouped_temporal_inner_validation,market_regime,53.88970184326172,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T3_grouped_temporal_inner_validation,lifecycle_pool,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T3_grouped_temporal_inner_validation,launch_family,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T3_grouped_temporal_inner_validation,launch_variant,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T4_diagnostic_minimal_instrument_gate,ret_rank_20d_market,827.526004076004,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T4_diagnostic_minimal_instrument_gate,ret_rank_20d_industry,1026.4719749689102,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T4_diagnostic_minimal_instrument_gate,relative_ret20_vs_benchmark,411.9501094818115,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T4_diagnostic_minimal_instrument_gate,relative_ret20_vs_industry,1084.2460899353027,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T4_diagnostic_minimal_instrument_gate,money_ratio_20,521.2166798114777,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T4_diagnostic_minimal_instrument_gate,atr20_pct,2386.910192221403,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T4_diagnostic_minimal_instrument_gate,prelaunch_drawdown_120d,1396.7575515210629,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T4_diagnostic_minimal_instrument_gate,launch_gain_from_recent_low_60d,1049.4640706777573,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T4_diagnostic_minimal_instrument_gate,launch_gain_from_recent_low_120d,1172.381353378296,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T4_diagnostic_minimal_instrument_gate,close_location,235.80544686317444,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T4_diagnostic_minimal_instrument_gate,upper_shadow_pct,223.03700801730156,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T4_diagnostic_minimal_instrument_gate,lower_shadow_pct,234.29848170280457,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T4_diagnostic_minimal_instrument_gate,rolling_range_20d,858.1575207710266,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T4_diagnostic_minimal_instrument_gate,higher_low_count_20d,958.718599319458,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T4_diagnostic_minimal_instrument_gate,industry_breadth_20d,1005.6756529808044,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T4_diagnostic_minimal_instrument_gate,failure_decision_window,9.254975736141205,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T4_diagnostic_minimal_instrument_gate,market_regime,851.2657170295715,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T4_diagnostic_minimal_instrument_gate,lifecycle_pool,0.0,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T4_diagnostic_minimal_instrument_gate,launch_family,22.80769920349121,p0_9a_industry_feature_set_v1,True
电子,industry_failure_reject_score_lgbm,fold_2024,T4_diagnostic_minimal_instrument_gate,launch_variant,113.01839828491211,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,ret_rank_20d_market,220.36135710775852,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,ret_rank_20d_industry,301.5702483654022,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_benchmark,365.8711231648922,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_industry,374.47043204307556,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,money_ratio_20,341.4449941813946,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,atr20_pct,261.76244054734707,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,prelaunch_drawdown_120d,394.0865215882659,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_60d,274.28903889656067,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_120d,790.0446290969849,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,close_location,52.58466053009033,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,upper_shadow_pct,87.92807030677795,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,lower_shadow_pct,38.259044140577316,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,rolling_range_20d,544.7312401309609,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,higher_low_count_20d,79.29655063152313,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,industry_breadth_20d,1323.8913581371307,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,failure_decision_window,26.930999755859375,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,market_regime,224.78378033638,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,lifecycle_pool,0.0,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,launch_family,0.0,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T1_fixed_rounds_no_inner_validation,launch_variant,0.0,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,ret_rank_20d_market,220.36135710775852,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,ret_rank_20d_industry,301.5702483654022,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,relative_ret20_vs_benchmark,365.8711231648922,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,relative_ret20_vs_industry,374.47043204307556,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,money_ratio_20,341.4449941813946,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,atr20_pct,261.76244054734707,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,prelaunch_drawdown_120d,394.0865215882659,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,launch_gain_from_recent_low_60d,274.28903889656067,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,launch_gain_from_recent_low_120d,790.0446290969849,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,close_location,52.58466053009033,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,upper_shadow_pct,87.92807030677795,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,lower_shadow_pct,38.259044140577316,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,rolling_range_20d,544.7312401309609,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,higher_low_count_20d,79.29655063152313,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,industry_breadth_20d,1323.8913581371307,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,failure_decision_window,26.930999755859375,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,market_regime,224.78378033638,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,lifecycle_pool,0.0,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,launch_family,0.0,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,launch_variant,0.0,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,ret_rank_20d_market,375.42183351516724,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,ret_rank_20d_industry,701.6161863803864,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_benchmark,474.1867570877075,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_industry,273.9709697365761,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,money_ratio_20,131.3757597208023,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,atr20_pct,342.32796174287796,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,prelaunch_drawdown_120d,699.3805703371763,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_60d,782.3271503448486,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_120d,1162.071783721447,p0_9a_industry_feature_set_v1,True
汽车,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,close_location,225.1195389032364,p0_9a_industry_feature_set_v1,True
