target_industry,model_task,fold_id,stable_candidate_id,failure_event_dedup_candidate_id,launch_stratum_event_id,raw_window_hit_count,kept_failure_decision_window,kept_failure_decision_effective_date,duplicate_window_hit_count,dedup_policy,dedup_pass,phase
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021515,3,3,2023-01-12,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021516,3,3,2023-01-12,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021517,3,3,2023-01-12,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021518,3,3,2023-01-12,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021519,3,3,2023-01-12,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021520,3,3,2023-01-12,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021521,3,3,2023-01-16,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021522,3,3,2023-01-16,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021523,3,3,2023-01-16,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021524,3,3,2023-02-02,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021525,3,3,2023-02-02,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021526,3,3,2023-03-30,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021527,3,3,2023-03-30,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021528,3,3,2023-03-30,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021529,3,3,2023-04-04,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021530,3,3,2023-04-07,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021531,3,3,2023-04-07,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021532,3,3,2023-04-21,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021533,3,3,2023-05-29,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021534,3,3,2023-05-29,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021535,3,3,2023-05-30,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021536,3,3,2023-05-30,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021537,3,3,2023-05-30,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021538,3,3,2023-05-31,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021539,3,3,2023-05-31,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021540,3,3,2023-06-16,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021541,3,3,2023-06-16,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021542,3,3,2023-06-21,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021543,3,3,2023-06-21,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021544,3,3,2023-06-21,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021545,3,3,2023-06-21,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021546,3,3,2023-07-05,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021547,3,3,2023-07-19,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021548,3,3,2023-11-10,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021549,3,3,2023-11-10,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021550,3,3,2023-11-10,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021551,3,3,2023-11-21,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021552,3,3,2023-11-21,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021553,3,3,2023-11-21,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021554,3,3,2023-11-21,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021555,1,3,2023-12-29,0,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021556,1,3,2023-12-29,0,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021557,1,3,2023-12-29,0,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021558,1,3,2023-12-29,0,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021559,1,3,2023-12-29,0,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021861,3,3,2023-01-04,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021862,3,3,2023-01-11,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021863,3,3,2023-01-11,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021864,3,3,2023-01-11,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021865,3,3,2023-01-12,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021866,3,3,2023-01-13,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021867,3,3,2023-01-13,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021868,3,3,2023-01-16,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021869,3,3,2023-01-17,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021870,3,3,2023-01-17,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021871,3,3,2023-01-31,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021872,3,3,2023-02-07,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021873,3,3,2023-05-10,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021874,3,3,2023-06-19,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021875,3,3,2023-06-19,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021876,3,3,2023-06-21,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021877,3,3,2023-06-21,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021878,3,3,2023-06-21,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021879,3,3,2023-06-21,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021880,3,3,2023-06-21,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021881,2,3,2023-11-10,1,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00021882,2,3,2023-11-10,1,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026087,3,3,2023-01-19,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026088,3,3,2023-01-19,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026089,3,3,2023-04-04,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026090,3,3,2023-04-12,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026091,3,3,2023-04-12,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026092,3,3,2023-04-12,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026093,3,3,2023-05-08,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026094,3,3,2023-05-16,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026095,3,3,2023-05-16,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026096,3,3,2023-05-16,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026097,3,3,2023-05-16,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026098,3,3,2023-05-22,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026099,3,3,2023-05-26,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026100,3,3,2023-07-04,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026101,3,3,2023-07-04,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026102,3,3,2023-07-04,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026103,3,3,2023-07-04,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026104,3,3,2023-07-06,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026105,3,3,2023-07-07,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026106,3,3,2023-07-07,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026107,3,3,2023-07-10,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026108,3,3,2023-07-11,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026109,3,3,2023-07-11,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026110,3,3,2023-11-06,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026111,3,3,2023-11-06,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026112,3,3,2023-11-06,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026302,2,5,2023-01-04,1,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026303,2,5,2023-01-04,1,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026304,2,5,2023-01-04,1,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026305,2,5,2023-01-04,1,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026306,2,5,2023-01-04,1,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026307,3,3,2023-01-03,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026308,3,3,2023-01-03,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026309,3,3,2023-01-03,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026310,3,3,2023-01-04,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026311,3,3,2023-01-05,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026312,3,3,2023-01-06,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026313,3,3,2023-01-12,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026314,3,3,2023-05-05,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026315,3,3,2023-05-05,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026316,3,3,2023-05-30,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026317,3,3,2023-05-30,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026318,3,3,2023-06-16,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026319,3,3,2023-06-21,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026320,3,3,2023-06-21,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026321,3,3,2023-06-21,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026322,3,3,2023-06-21,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026323,3,3,2023-06-27,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026324,3,3,2023-06-27,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026325,3,3,2023-06-27,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026326,3,3,2023-06-27,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026327,3,3,2023-06-27,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026328,3,3,2023-07-05,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026329,3,3,2023-07-05,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026330,3,3,2023-09-01,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026331,1,3,2023-11-15,0,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026332,1,3,2023-11-15,0,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026333,1,3,2023-11-15,0,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026334,1,3,2023-11-15,0,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026335,1,3,2023-11-15,0,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00026992,1,10,2023-07-06,0,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00033837,3,3,2023-03-27,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00033838,3,3,2023-03-27,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00033839,3,3,2023-03-27,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00033840,3,3,2023-03-27,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00034056,2,5,2023-01-04,1,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00034057,2,5,2023-01-04,1,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00034058,3,3,2023-01-12,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00034059,3,3,2023-01-16,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00034060,3,3,2023-01-16,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00034061,3,3,2023-01-18,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00034062,3,3,2023-01-18,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00034063,3,3,2023-01-20,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00034064,3,3,2023-01-30,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00034065,3,3,2023-02-10,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00034066,3,3,2023-02-16,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
电力设备,industry_failure_reject_score_lgbm,fold_2023,,4d725adbb8d7e691e701,P07LSE_00034067,3,3,2023-02-16,2,merge_3d_5d_10d_for_main_p1_metrics,True,p0_9a
