grid_rule_id,min_previous_regime_trading_day_n,min_segment_age_at_event_t0,online_confirmation_trading_day_n,outcome_max_transition_trading_day_n,candidate_event_n,unique_transition_segment_n,censored_event_share,pending_or_censored_event_share,base_direction_agreement,direction_distribution_distance,both_context_all_splits_flag,censored_share_eligible_flag,aggregate_outcome_power_flag,aggregate_outcome_power_labels,low_segment_power_cells,structural_eligible_flag,base_rule_tie_break_rank,selected_rule_flag,base_rule_flag,selection_reason
g_minprev20_age1_confirm3_outmax20,20,1,3,20.0,17468,53,0.9477329974811083,0.9477329974811083,0.052267002518891686,1.8954659949622163,True,False,False,,robustness:transition_continuation;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age1_confirm3_outmax60,20,1,3,60.0,17468,53,0.8252805129379437,0.8252805129379437,0.17471948706205634,1.6505610258758874,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age1_confirm3_outmax120,20,1,3,120.0,17468,53,0.8252805129379437,0.8252805129379437,0.17471948706205634,1.6505610258758874,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age1_confirm3_outmax240,20,1,3,240.0,17468,53,0.8252805129379437,0.8252805129379437,0.17471948706205634,1.6505610258758874,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age1_confirm3_outmaxnull,20,1,3,,17468,53,0.8252805129379437,0.8252805129379437,0.17471948706205634,1.6505610258758874,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age2_confirm0_outmax20,20,2,0,20.0,20804,71,0.9356854451067103,0.9356854451067103,0.06431455489328976,1.8713708902134205,True,False,False,,robustness:transition_continuation;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age2_confirm0_outmax60,20,2,0,60.0,20804,71,0.8278215727744664,0.8278215727744664,0.17217842722553356,1.6556431455489329,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age2_confirm0_outmax120,20,2,0,120.0,20804,71,0.8278215727744664,0.8278215727744664,0.17217842722553356,1.6556431455489329,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age2_confirm0_outmax240,20,2,0,240.0,20804,71,0.8278215727744664,0.8278215727744664,0.17217842722553356,1.6556431455489329,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age2_confirm0_outmaxnull,20,2,0,,20804,71,0.8278215727744664,0.8278215727744664,0.17217842722553356,1.6556431455489329,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age2_confirm1_outmax20,20,2,1,20.0,20804,71,0.9356854451067103,0.9356854451067103,0.06431455489328976,1.8713708902134205,True,False,False,,robustness:transition_continuation;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age2_confirm1_outmax60,20,2,1,60.0,20804,71,0.8278215727744664,0.8278215727744664,0.17217842722553356,1.6556431455489329,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age2_confirm1_outmax120,20,2,1,120.0,20804,71,0.8278215727744664,0.8278215727744664,0.17217842722553356,1.6556431455489329,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age2_confirm1_outmax240,20,2,1,240.0,20804,71,0.8278215727744664,0.8278215727744664,0.17217842722553356,1.6556431455489329,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age2_confirm1_outmaxnull,20,2,1,,20804,71,0.8278215727744664,0.8278215727744664,0.17217842722553356,1.6556431455489329,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age2_confirm2_outmax20,20,2,2,20.0,20804,71,0.9356854451067103,0.9356854451067103,0.06431455489328976,1.8713708902134205,True,False,False,,robustness:transition_continuation;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age2_confirm2_outmax60,20,2,2,60.0,20804,71,0.8278215727744664,0.8278215727744664,0.17217842722553356,1.6556431455489329,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age2_confirm2_outmax120,20,2,2,120.0,20804,71,0.8278215727744664,0.8278215727744664,0.17217842722553356,1.6556431455489329,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age2_confirm2_outmax240,20,2,2,240.0,20804,71,0.8278215727744664,0.8278215727744664,0.17217842722553356,1.6556431455489329,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age2_confirm2_outmaxnull,20,2,2,,20804,71,0.8278215727744664,0.8278215727744664,0.17217842722553356,1.6556431455489329,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age2_confirm3_outmax20,20,2,3,20.0,17468,53,0.9477329974811083,0.9477329974811083,0.052267002518891686,1.8954659949622163,True,False,False,,robustness:transition_continuation;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age2_confirm3_outmax60,20,2,3,60.0,17468,53,0.8252805129379437,0.8252805129379437,0.17471948706205634,1.6505610258758874,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age2_confirm3_outmax120,20,2,3,120.0,17468,53,0.8252805129379437,0.8252805129379437,0.17471948706205634,1.6505610258758874,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age2_confirm3_outmax240,20,2,3,240.0,17468,53,0.8252805129379437,0.8252805129379437,0.17471948706205634,1.6505610258758874,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age2_confirm3_outmaxnull,20,2,3,,17468,53,0.8252805129379437,0.8252805129379437,0.17471948706205634,1.6505610258758874,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age3_confirm0_outmax20,20,3,0,20.0,17468,53,0.9477329974811083,0.9477329974811083,0.052267002518891686,1.8954659949622163,True,False,False,,robustness:transition_continuation;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age3_confirm0_outmax60,20,3,0,60.0,17468,53,0.8252805129379437,0.8252805129379437,0.17471948706205634,1.6505610258758874,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age3_confirm0_outmax120,20,3,0,120.0,17468,53,0.8252805129379437,0.8252805129379437,0.17471948706205634,1.6505610258758874,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age3_confirm0_outmax240,20,3,0,240.0,17468,53,0.8252805129379437,0.8252805129379437,0.17471948706205634,1.6505610258758874,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age3_confirm0_outmaxnull,20,3,0,,17468,53,0.8252805129379437,0.8252805129379437,0.17471948706205634,1.6505610258758874,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age3_confirm1_outmax20,20,3,1,20.0,17468,53,0.9477329974811083,0.9477329974811083,0.052267002518891686,1.8954659949622163,True,False,False,,robustness:transition_continuation;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age3_confirm1_outmax60,20,3,1,60.0,17468,53,0.8252805129379437,0.8252805129379437,0.17471948706205634,1.6505610258758874,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age3_confirm1_outmax120,20,3,1,120.0,17468,53,0.8252805129379437,0.8252805129379437,0.17471948706205634,1.6505610258758874,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age3_confirm1_outmax240,20,3,1,240.0,17468,53,0.8252805129379437,0.8252805129379437,0.17471948706205634,1.6505610258758874,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age3_confirm1_outmaxnull,20,3,1,,17468,53,0.8252805129379437,0.8252805129379437,0.17471948706205634,1.6505610258758874,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age3_confirm2_outmax20,20,3,2,20.0,17468,53,0.9477329974811083,0.9477329974811083,0.052267002518891686,1.8954659949622163,True,False,False,,robustness:transition_continuation;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age3_confirm2_outmax60,20,3,2,60.0,17468,53,0.8252805129379437,0.8252805129379437,0.17471948706205634,1.6505610258758874,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age3_confirm2_outmax120,20,3,2,120.0,17468,53,0.8252805129379437,0.8252805129379437,0.17471948706205634,1.6505610258758874,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age3_confirm2_outmax240,20,3,2,240.0,17468,53,0.8252805129379437,0.8252805129379437,0.17471948706205634,1.6505610258758874,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age3_confirm2_outmaxnull,20,3,2,,17468,53,0.8252805129379437,0.8252805129379437,0.17471948706205634,1.6505610258758874,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age3_confirm3_outmax20,20,3,3,20.0,17468,53,0.9477329974811083,0.9477329974811083,0.052267002518891686,1.8954659949622163,True,False,False,,robustness:transition_continuation;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age3_confirm3_outmax60,20,3,3,60.0,17468,53,0.8252805129379437,0.8252805129379437,0.17471948706205634,1.6505610258758874,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age3_confirm3_outmax120,20,3,3,120.0,17468,53,0.8252805129379437,0.8252805129379437,0.17471948706205634,1.6505610258758874,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age3_confirm3_outmax240,20,3,3,240.0,17468,53,0.8252805129379437,0.8252805129379437,0.17471948706205634,1.6505610258758874,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age3_confirm3_outmaxnull,20,3,3,,17468,53,0.8252805129379437,0.8252805129379437,0.17471948706205634,1.6505610258758874,True,False,False,,robustness:transition_continuation;robustness:transition_conversion;train:transition_continuation;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age5_confirm0_outmax20,20,5,0,20.0,13226,37,0.9715711477393014,0.9715711477393014,0.028428852260698623,1.9431422954786028,False,False,False,,train:transition_conversion,False,1,False,False,
g_minprev20_age5_confirm0_outmax60,20,5,0,60.0,13226,37,0.8217148041735974,0.8217148041735974,0.17828519582640254,1.6434296083471949,False,False,False,,robustness:transition_conversion;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age5_confirm0_outmax120,20,5,0,120.0,13226,37,0.8217148041735974,0.8217148041735974,0.17828519582640254,1.6434296083471949,False,False,False,,robustness:transition_conversion;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age5_confirm0_outmax240,20,5,0,240.0,13226,37,0.8217148041735974,0.8217148041735974,0.17828519582640254,1.6434296083471949,False,False,False,,robustness:transition_conversion;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age5_confirm0_outmaxnull,20,5,0,,13226,37,0.8217148041735974,0.8217148041735974,0.17828519582640254,1.6434296083471949,False,False,False,,robustness:transition_conversion;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age5_confirm1_outmax20,20,5,1,20.0,13226,37,0.9715711477393014,0.9715711477393014,0.028428852260698623,1.9431422954786028,False,False,False,,train:transition_conversion,False,1,False,False,
g_minprev20_age5_confirm1_outmax60,20,5,1,60.0,13226,37,0.8217148041735974,0.8217148041735974,0.17828519582640254,1.6434296083471949,False,False,False,,robustness:transition_conversion;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age5_confirm1_outmax120,20,5,1,120.0,13226,37,0.8217148041735974,0.8217148041735974,0.17828519582640254,1.6434296083471949,False,False,False,,robustness:transition_conversion;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age5_confirm1_outmax240,20,5,1,240.0,13226,37,0.8217148041735974,0.8217148041735974,0.17828519582640254,1.6434296083471949,False,False,False,,robustness:transition_conversion;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age5_confirm1_outmaxnull,20,5,1,,13226,37,0.8217148041735974,0.8217148041735974,0.17828519582640254,1.6434296083471949,False,False,False,,robustness:transition_conversion;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age5_confirm2_outmax20,20,5,2,20.0,13226,37,0.9715711477393014,0.9715711477393014,0.028428852260698623,1.9431422954786028,False,False,False,,train:transition_conversion,False,1,False,False,
g_minprev20_age5_confirm2_outmax60,20,5,2,60.0,13226,37,0.8217148041735974,0.8217148041735974,0.17828519582640254,1.6434296083471949,False,False,False,,robustness:transition_conversion;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age5_confirm2_outmax120,20,5,2,120.0,13226,37,0.8217148041735974,0.8217148041735974,0.17828519582640254,1.6434296083471949,False,False,False,,robustness:transition_conversion;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age5_confirm2_outmax240,20,5,2,240.0,13226,37,0.8217148041735974,0.8217148041735974,0.17828519582640254,1.6434296083471949,False,False,False,,robustness:transition_conversion;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age5_confirm2_outmaxnull,20,5,2,,13226,37,0.8217148041735974,0.8217148041735974,0.17828519582640254,1.6434296083471949,False,False,False,,robustness:transition_conversion;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age5_confirm3_outmax20,20,5,3,20.0,13226,37,0.9715711477393014,0.9715711477393014,0.028428852260698623,1.9431422954786028,False,False,False,,train:transition_conversion,False,1,False,False,
g_minprev20_age5_confirm3_outmax60,20,5,3,60.0,13226,37,0.8217148041735974,0.8217148041735974,0.17828519582640254,1.6434296083471949,False,False,False,,robustness:transition_conversion;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age5_confirm3_outmax120,20,5,3,120.0,13226,37,0.8217148041735974,0.8217148041735974,0.17828519582640254,1.6434296083471949,False,False,False,,robustness:transition_conversion;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age5_confirm3_outmax240,20,5,3,240.0,13226,37,0.8217148041735974,0.8217148041735974,0.17828519582640254,1.6434296083471949,False,False,False,,robustness:transition_conversion;train:transition_conversion;validation:transition_continuation,False,1,False,False,
g_minprev20_age5_confirm3_outmaxnull,20,5,3,,13226,37,0.8217148041735974,0.8217148041735974,0.17828519582640254,1.6434296083471949,False,False,False,,robustness:transition_conversion;train:transition_conversion;validation:transition_continuation,False,1,False,False,
