grid_rule_id,split,universe_binding_status,pit_transition_context,transition_outcome_label,transition_outcome_direction,source_id,window,replay_policy_id,target_episode_denominator_n,bridge_episode_denominator_n,unique_segment_n,effective_contributing_segment_n,top1_segment_episode_share,top1_segment_event_share,source_post_replay_captured_episode_n,source_post_replay_recall,e1_post_replay_captured_episode_n,e1_post_replay_recall,e1_missed_episode_n,source_post_replay_captures_e1_missed_n,source_post_replay_captures_e1_missed_rate,wilson_ci_low,wilson_ci_high,episode_power_status,segment_power_status,contribution_concentration_status
g_base_minprev1_age1_confirm0_outmaxnull,robustness,published_and_reconstructed_transition,transition_from_risk_off,transition_conversion,risk_off_to_risk_on_recovery_conversion,08_T7_gated,low_to_first_50pct,post_replay_executable_horizon_complete,30,30,1,1.0,1.0,1.0,0,0.0,0,0.0,30,0,0.0,0.0,0.113517091390478,sufficient_episode_power,low_segment_power_diagnostic,single_segment_dominated_diagnostic
g_base_minprev1_age1_confirm0_outmaxnull,validation,reconstructed_transition_not_published_transition,transition_from_risk_on,transition_continuation,risk_on_continuation_buffer,07_E1_only,low_to_first_50pct,post_replay_executable_horizon_complete,11,11,1,1.0,1.0,1.0,0,0.0,0,0.0,11,0,0.0,2.7755575615628914e-17,0.2588400172488141,episode_low_power_caution,low_segment_power_diagnostic,single_segment_dominated_diagnostic
g_base_minprev1_age1_confirm0_outmaxnull,validation,reconstructed_transition_not_published_transition,transition_from_risk_on,transition_continuation,risk_on_continuation_buffer,08_R_core_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,11,11,1,1.0,1.0,1.0,11,1.0,0,0.0,11,11,1.0,0.7411599827511859,1.0,episode_low_power_caution,low_segment_power_diagnostic,single_segment_dominated_diagnostic
g_base_minprev1_age1_confirm0_outmaxnull,validation,reconstructed_transition_not_published_transition,transition_from_risk_on,transition_continuation,risk_on_continuation_buffer,08_R6_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,11,11,1,1.0,1.0,1.0,6,0.5454545454545454,0,0.0,11,6,0.5454545454545454,0.28008775568998817,0.7872904245601196,episode_low_power_caution,low_segment_power_diagnostic,single_segment_dominated_diagnostic
g_base_minprev1_age1_confirm0_outmaxnull,validation,reconstructed_transition_not_published_transition,transition_from_risk_on,transition_continuation,risk_on_continuation_buffer,08_selected_T4_T7_union,low_to_first_50pct,post_replay_executable_horizon_complete,11,11,1,1.0,1.0,1.0,0,0.0,0,0.0,11,0,0.0,2.7755575615628914e-17,0.2588400172488141,episode_low_power_caution,low_segment_power_diagnostic,single_segment_dominated_diagnostic
g_base_minprev1_age1_confirm0_outmaxnull,validation,reconstructed_transition_not_published_transition,transition_from_risk_on,transition_continuation,risk_on_continuation_buffer,08_T4_gated,low_to_first_50pct,post_replay_executable_horizon_complete,11,11,1,1.0,1.0,1.0,0,0.0,0,0.0,11,0,0.0,2.7755575615628914e-17,0.2588400172488141,episode_low_power_caution,low_segment_power_diagnostic,single_segment_dominated_diagnostic
g_base_minprev1_age1_confirm0_outmaxnull,validation,reconstructed_transition_not_published_transition,transition_from_risk_on,transition_continuation,risk_on_continuation_buffer,08_T7_gated,low_to_first_50pct,post_replay_executable_horizon_complete,11,11,1,1.0,1.0,1.0,0,0.0,0,0.0,11,0,0.0,2.7755575615628914e-17,0.2588400172488141,episode_low_power_caution,low_segment_power_diagnostic,single_segment_dominated_diagnostic
g_base_minprev1_age1_confirm0_outmaxnull,validation,reconstructed_transition_not_published_transition,transition_from_risk_on,transition_conversion,risk_on_to_risk_off_deterioration_conversion,07_E1_only,low_to_first_50pct,post_replay_executable_horizon_complete,2,2,1,1.0,1.0,1.0,0,0.0,0,0.0,2,0,0.0,0.0,0.6576280471103807,insufficient_episode_power,low_segment_power_diagnostic,single_segment_dominated_diagnostic
g_base_minprev1_age1_confirm0_outmaxnull,validation,reconstructed_transition_not_published_transition,transition_from_risk_on,transition_conversion,risk_on_to_risk_off_deterioration_conversion,08_R_core_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,2,2,1,1.0,1.0,1.0,2,1.0,0,0.0,2,2,1.0,0.34237195288961925,1.0,insufficient_episode_power,low_segment_power_diagnostic,single_segment_dominated_diagnostic
g_base_minprev1_age1_confirm0_outmaxnull,validation,reconstructed_transition_not_published_transition,transition_from_risk_on,transition_conversion,risk_on_to_risk_off_deterioration_conversion,08_R6_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,2,2,1,1.0,1.0,1.0,0,0.0,0,0.0,2,0,0.0,0.0,0.6576280471103807,insufficient_episode_power,low_segment_power_diagnostic,single_segment_dominated_diagnostic
g_base_minprev1_age1_confirm0_outmaxnull,validation,reconstructed_transition_not_published_transition,transition_from_risk_on,transition_conversion,risk_on_to_risk_off_deterioration_conversion,08_selected_T4_T7_union,low_to_first_50pct,post_replay_executable_horizon_complete,2,2,1,1.0,1.0,1.0,0,0.0,0,0.0,2,0,0.0,0.0,0.6576280471103807,insufficient_episode_power,low_segment_power_diagnostic,single_segment_dominated_diagnostic
g_base_minprev1_age1_confirm0_outmaxnull,validation,reconstructed_transition_not_published_transition,transition_from_risk_on,transition_conversion,risk_on_to_risk_off_deterioration_conversion,08_T4_gated,low_to_first_50pct,post_replay_executable_horizon_complete,2,2,1,1.0,1.0,1.0,0,0.0,0,0.0,2,0,0.0,0.0,0.6576280471103807,insufficient_episode_power,low_segment_power_diagnostic,single_segment_dominated_diagnostic
g_base_minprev1_age1_confirm0_outmaxnull,validation,reconstructed_transition_not_published_transition,transition_from_risk_on,transition_conversion,risk_on_to_risk_off_deterioration_conversion,08_T7_gated,low_to_first_50pct,post_replay_executable_horizon_complete,2,2,1,1.0,1.0,1.0,0,0.0,0,0.0,2,0,0.0,0.0,0.6576280471103807,insufficient_episode_power,low_segment_power_diagnostic,single_segment_dominated_diagnostic
