instrument,board_bucket,market_cap_source,price_source,share_source,first_price_date,last_price_date,price_rows,candidate_rows,member_rows,missing_share_asof_rows
SZ000949,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,847
SZ000950,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,1951,0,0,0
SZ000951,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SZ000952,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SZ000953,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-10,2026-05-29,2112,0,0,0
SZ000955,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2271,0,0,0
SZ000957,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2266,0,0,0
SZ000958,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2260,92,92,0
SZ000959,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2249,17,17,668
SZ000960,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,92,92,0
SZ000962,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2240,0,0,1604
SZ000963,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,829,829,1425
SZ000965,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SZ000966,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2270,0,0,0
SZ000967,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2225,2,2,1275
SZ000968,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2280,0,0,0
SZ000969,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2271,0,0,525
SZ000970,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2275,0,0,0
SZ000972,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2182,0,0,0
SZ000973,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2271,5,5,0
SZ000975,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2261,362,362,0
SZ000977,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2269,865,865,18
SZ000978,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SZ000980,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2256,0,0,384
SZ000981,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2120,10,10,0
SZ000983,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2271,484,484,0
SZ000985,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SZ000987,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-09,2026-05-29,2255,62,62,580
SZ000988,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,200,200,0
SZ000989,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2279,0,0,118
SZ000990,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SZ000993,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SZ000995,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,1752,0,0,0
SZ000997,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,481
SZ000998,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2261,0,0,348
SZ000999,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,545,545,1308
SZ001201,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-04-28,2026-05-29,1231,0,0,0
SZ001202,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-04-29,2026-05-29,1230,0,0,0
SZ001203,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-05-10,2026-05-29,1226,71,71,242
SZ001205,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-05-13,2026-05-29,1223,0,0,749
SZ001206,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-05-18,2026-05-29,1211,0,0,0
SZ001207,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-06-23,2026-05-29,1195,0,0,496
SZ001208,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-06-24,2026-05-29,1194,0,0,0
SZ001209,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-07-23,2026-05-29,1173,0,0,0
SZ001210,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-07-29,2026-05-29,1169,0,0,0
SZ001211,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-08-05,2026-05-29,1164,0,0,0
SZ001212,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-08-23,2026-05-29,1150,0,0,875
SZ001213,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-09-08,2026-05-29,1140,0,0,0
SZ001215,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-09-06,2026-05-29,1142,0,0,242
SZ001216,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-10-19,2026-05-29,1118,0,0,0
SZ001217,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-09-29,2026-05-29,1127,0,0,0
SZ001218,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-10-15,2026-05-29,1120,0,0,0
SZ001219,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-10-21,2026-05-29,1116,0,0,270
SZ001220,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2026-02-03,2026-05-29,74,0,0,0
SZ001221,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2025-07-30,2026-05-29,200,0,0,0
SZ001222,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-08-18,2026-05-29,913,0,0,0
SZ001223,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-12-12,2026-05-29,837,0,0,0
SZ001225,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2023-02-22,2026-05-29,791,0,0,0
SZ001226,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-06-22,2026-05-29,954,0,0,0
SZ001227,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-01-17,2026-05-29,1055,0,0,0
SZ001228,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-04-29,2026-05-29,988,0,0,0
SZ001229,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-08-08,2026-05-29,921,0,0,0
SZ001230,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-07-15,2026-05-29,937,0,0,0
SZ001231,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-08-19,2026-05-29,912,0,0,0
SZ001233,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2025-11-25,2026-05-29,122,0,0,0
SZ001234,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-01-11,2026-05-29,1059,0,0,0
SZ001236,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-08-05,2026-05-29,922,0,0,0
SZ001237,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2026-05-22,2026-05-29,6,0,0,0
SZ001238,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-09-19,2026-05-29,892,0,0,0
SZ001239,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2023-12-12,2026-05-29,594,0,0,0
SZ001255,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-09-30,2026-05-29,883,0,0,0
SZ001257,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2026-03-31,2026-05-29,40,3,3,0
SZ001256,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-12-05,2026-05-29,842,0,0,0
SZ001258,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-07-27,2026-05-29,929,0,0,0
SZ001259,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-08-31,2026-05-29,904,0,0,0
SZ001260,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2023-02-16,2026-05-29,795,0,0,0
SZ001266,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-02-28,2026-05-29,1030,0,0,0
SZ001267,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-11-17,2026-05-29,1093,5,5,517
SZ001268,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-06-30,2026-05-29,948,0,0,0
SZ001269,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-09-30,2026-05-29,883,0,0,0
SZ001270,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-06-06,2026-05-29,961,0,0,0
SZ001277,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2024-09-03,2026-05-29,417,0,0,0
SZ001278,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2023-03-08,2026-05-29,781,0,0,0
SZ001279,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2024-10-11,2026-05-29,396,0,0,0
SZ001280,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2025-12-03,2026-05-29,116,116,116,0
SZ001282,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2023-05-24,2026-05-29,730,0,0,0
SZ001283,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-09-05,2026-05-29,901,0,0,438
SZ001285,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2025-09-30,2026-05-29,146,0,0,0
SZ001286,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2023-04-10,2026-05-29,759,1,1,0
SZ001287,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2023-04-10,2026-05-29,759,0,0,0
SZ001288,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-11-01,2026-05-29,1109,0,0,863
SZ001289,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-01-24,2026-05-29,1050,1050,1050,0
SZ001296,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-12-24,2026-05-29,1070,0,0,0
SZ001298,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-10-31,2026-05-29,867,0,0,136
SZ001299,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-10-31,2026-05-29,867,0,0,0
SZ001300,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-10-19,2026-05-29,875,0,0,0
SZ001301,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-12-28,2026-05-29,825,0,0,183
SZ001306,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2023-11-16,2026-05-29,612,0,0,0
SZ001308,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-03-18,2026-05-29,1016,0,0,436
SZ001309,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-07-01,2026-05-29,947,123,123,466
SZ001312,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2026-04-21,2026-05-29,26,0,0,0
SZ001311,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2023-02-27,2026-05-29,788,0,0,0
SZ001313,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-02-16,2026-05-29,1038,0,0,0
SZ001314,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2023-02-14,2026-05-29,788,0,0,0
SZ001316,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-06-24,2026-05-29,952,0,0,0
SZ001317,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-11-30,2026-05-29,1083,0,0,0
SZ001318,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-05-20,2026-05-29,976,0,0,0
SZ001319,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-05-12,2026-05-29,982,0,0,0
SZ001323,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-06-23,2026-05-29,953,0,0,0
SZ001322,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-10-26,2026-05-29,870,0,0,0
SZ001324,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2023-05-22,2026-05-29,732,0,0,0
SZ001325,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2025-12-18,2026-05-29,105,0,0,0
SZ001326,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2023-11-09,2026-05-29,617,0,0,0
SZ001328,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2023-04-10,2026-05-29,759,0,0,0
SZ001330,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-08-18,2026-05-29,913,0,0,0
SZ001332,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-09-20,2026-05-29,891,0,0,0
SZ001331,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-09-08,2026-05-27,888,0,0,0
SZ001333,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-12-08,2026-05-29,839,0,0,0
SZ001335,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2025-04-15,2026-05-29,272,0,0,0
SZ001336,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-07-25,2026-05-29,931,0,0,0
SZ001337,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2023-03-03,2026-05-29,784,0,0,0
SZ001338,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-11-16,2026-05-29,855,0,0,0
SZ001339,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2022-08-15,2026-05-29,916,0,0,588
SZ001356,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2025-01-23,2026-05-29,323,0,0,0
SZ001359,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2024-03-28,2026-05-29,524,0,0,0
SZ001358,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2023-12-21,2026-05-29,587,0,0,0
SZ001360,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2023-04-10,2026-05-29,759,0,0,0
SZ001365,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2026-05-18,2026-05-29,10,0,0,0
SZ001366,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2023-03-07,2026-05-29,782,0,0,0
SZ001367,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2023-04-10,2026-05-29,759,0,0,0
SZ001368,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2023-03-13,2026-05-29,778,0,0,0
SZ001369,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2025-12-30,2026-05-29,97,0,0,0
SZ001373,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2023-06-01,2026-05-29,724,0,0,0
SZ001376,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2023-11-03,2026-05-29,621,0,0,0
SZ001378,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2023-10-30,2026-05-29,625,0,0,0
SZ001379,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2024-01-19,2026-05-29,567,0,0,0
SZ001386,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2025-10-22,2026-05-29,146,0,0,0
SZ001380,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2023-05-16,2026-05-29,736,0,0,0
SZ001382,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2025-03-21,2026-05-29,288,0,0,0
SZ001387,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2024-01-11,2026-05-29,573,0,0,0
SZ001388,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2025-07-01,2026-05-29,221,0,0,0
SZ001390,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2025-05-29,2026-05-29,243,0,0,0
SZ001389,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2024-04-02,2026-05-29,521,53,53,0
SZ001391,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2024-12-30,2026-05-29,340,340,340,0
SZ001393,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2026-05-15,2026-05-29,11,0,0,0
SZ001396,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2025-12-30,2026-05-29,97,0,0,0
SZ001395,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2025-01-27,2026-05-29,321,0,0,0
SZ001400,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2025-04-24,2026-05-29,265,0,0,0
SZ001696,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2205,0,0,0
SZ001872,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2018-12-26,2026-05-29,1797,324,324,884
SZ001896,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2270,0,0,0
SZ001914,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2270,0,0,0
SZ001965,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-12-25,2026-05-29,2042,831,831,640
SZ001979,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2265,1298,1298,967
SZ002001,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,1514,1514,0
SZ002003,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,1605
SZ002004,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2222,0,0,85
SZ002005,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2150,0,0,0
SZ002006,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2170,0,0,0
SZ002007,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,223,223,1007
SZ002008,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,108,108,1216
SZ002009,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,1178
SZ002010,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2267,0,0,1057
SZ002011,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2165,0,0,624
SZ002012,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2087,0,0,0
SZ002014,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,363
SZ002015,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2162,0,0,0
SZ002016,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2277,0,0,0
SZ002017,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2275,0,0,35
SZ002019,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,730
SZ002020,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,262
SZ002021,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2247,0,0,0
SZ002022,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2274,0,0,1274
SZ002023,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SZ002024,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2262,631,631,485
SZ002025,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-07-04,2026-05-29,2161,0,0,0
SZ002026,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2271,0,0,963
SZ002027,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,2281,2281,0
SZ002028,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,487,487,1216
SZ002029,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SZ002030,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
