membership_date,board_bucket,candidate_before_status_exclusion_count,excluded_not_listed_count,excluded_st_count,excluded_suspended_count,final_member_count,status_source
2017-06-27,main_board,84,0,1,0,83,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-06-28,chinext,3,0,0,0,3,stock_info_sz_change_name_asof;daily_bar_presence
2017-06-28,main_board,83,0,1,0,82,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-06-29,chinext,4,0,0,0,4,stock_info_sz_change_name_asof;daily_bar_presence
2017-06-29,main_board,84,0,1,0,83,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-06-30,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-06-30,main_board,83,0,1,0,82,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-03,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-03,main_board,83,0,1,0,82,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-04,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-04,main_board,83,0,1,0,82,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-05,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-05,main_board,84,0,1,0,83,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-06,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-06,main_board,83,0,1,0,82,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-07,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-07,main_board,87,0,1,0,86,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-10,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-10,main_board,86,0,1,0,85,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-11,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-11,main_board,86,0,1,0,85,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-12,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-12,main_board,86,0,1,0,85,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-13,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-13,main_board,87,0,1,0,86,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-14,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-14,main_board,86,0,1,0,85,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-17,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-17,main_board,81,0,1,0,80,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-18,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-18,main_board,84,0,1,0,83,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-19,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-19,main_board,86,0,1,0,85,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-20,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-20,main_board,86,0,1,0,85,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-21,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-21,main_board,87,0,1,0,86,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-24,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-24,main_board,88,0,1,0,87,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-25,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-25,main_board,88,0,1,0,87,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-26,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-26,main_board,89,0,1,0,88,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-27,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-27,main_board,91,0,1,0,90,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-28,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-28,main_board,90,0,1,0,89,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-07-31,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-07-31,main_board,88,0,1,0,87,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-01,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-01,main_board,88,0,1,0,87,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-02,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-02,main_board,89,0,1,0,88,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-03,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-03,main_board,88,0,1,0,87,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-04,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-04,main_board,89,0,1,0,88,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-07,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-07,main_board,89,0,1,0,88,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-08,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-08,main_board,90,0,1,0,89,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-09,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-09,main_board,89,0,1,0,88,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-10,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-10,main_board,90,0,1,0,89,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-11,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-11,main_board,88,0,1,0,87,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-14,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-14,main_board,88,0,1,0,87,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-15,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-15,main_board,89,0,1,0,88,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-16,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-16,main_board,88,0,1,0,87,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-17,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-17,main_board,90,0,1,0,89,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-18,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-18,main_board,89,0,1,0,88,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-21,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-21,main_board,90,0,1,0,89,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-22,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-22,main_board,89,0,1,0,88,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-23,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-23,main_board,89,0,1,0,88,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-24,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-24,main_board,88,0,1,0,87,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-25,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-25,main_board,88,0,1,0,87,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-28,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-28,main_board,89,0,1,0,88,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-29,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-29,main_board,91,0,1,0,90,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-30,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-30,main_board,90,0,1,0,89,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-08-31,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-08-31,main_board,93,0,1,0,92,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-09-01,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-09-01,main_board,94,0,1,0,93,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-09-04,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-09-04,main_board,95,0,1,0,94,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-09-05,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-09-05,main_board,94,0,1,0,93,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-09-06,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-09-06,main_board,94,0,1,0,93,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-09-07,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-09-07,main_board,92,0,1,0,91,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-09-08,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-09-08,main_board,93,0,1,0,92,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-09-11,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-09-11,main_board,94,0,1,0,93,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-09-12,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-09-12,main_board,93,0,1,0,92,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-09-13,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-09-13,main_board,94,0,1,0,93,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-09-14,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-09-14,main_board,93,0,1,0,92,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-09-15,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-09-15,main_board,92,0,1,0,91,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-09-18,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-09-18,main_board,93,0,1,0,92,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-09-19,chinext,5,0,0,0,5,stock_info_sz_change_name_asof;daily_bar_presence
2017-09-19,main_board,92,0,1,0,91,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-09-20,chinext,6,0,0,0,6,stock_info_sz_change_name_asof;daily_bar_presence
2017-09-20,main_board,92,0,1,0,91,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-09-21,chinext,6,0,0,0,6,stock_info_sz_change_name_asof;daily_bar_presence
2017-09-21,main_board,92,0,1,0,91,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-09-22,chinext,6,0,0,0,6,stock_info_sz_change_name_asof;daily_bar_presence
2017-09-22,main_board,92,0,1,0,91,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-09-25,chinext,6,0,0,0,6,stock_info_sz_change_name_asof;daily_bar_presence
2017-09-25,main_board,91,0,1,0,90,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-09-26,chinext,6,0,0,0,6,stock_info_sz_change_name_asof;daily_bar_presence
2017-09-26,main_board,91,0,1,0,90,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-09-27,chinext,6,0,0,0,6,stock_info_sz_change_name_asof;daily_bar_presence
2017-09-27,main_board,92,0,1,0,91,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-09-28,chinext,6,0,0,0,6,stock_info_sz_change_name_asof;daily_bar_presence
2017-09-28,main_board,92,0,1,0,91,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-09-29,chinext,7,0,0,0,7,stock_info_sz_change_name_asof;daily_bar_presence
2017-09-29,main_board,91,0,1,0,90,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-10-09,chinext,7,0,0,0,7,stock_info_sz_change_name_asof;daily_bar_presence
2017-10-09,main_board,92,0,1,0,91,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-10-10,chinext,7,0,0,0,7,stock_info_sz_change_name_asof;daily_bar_presence
2017-10-10,main_board,93,0,1,0,92,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-10-11,chinext,7,0,0,0,7,stock_info_sz_change_name_asof;daily_bar_presence
2017-10-11,main_board,92,0,1,0,91,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-10-12,chinext,7,0,0,0,7,stock_info_sz_change_name_asof;daily_bar_presence
2017-10-12,main_board,91,0,1,0,90,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-10-13,chinext,7,0,0,0,7,stock_info_sz_change_name_asof;daily_bar_presence
2017-10-13,main_board,91,0,1,0,90,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-10-16,chinext,7,0,0,0,7,stock_info_sz_change_name_asof;daily_bar_presence
2017-10-16,main_board,90,0,1,0,89,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-10-17,chinext,7,0,0,0,7,stock_info_sz_change_name_asof;daily_bar_presence
2017-10-17,main_board,90,0,1,0,89,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-10-18,chinext,7,0,0,0,7,stock_info_sz_change_name_asof;daily_bar_presence
2017-10-18,main_board,90,0,1,0,89,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-10-19,chinext,7,0,0,0,7,stock_info_sz_change_name_asof;daily_bar_presence
2017-10-19,main_board,90,0,1,0,89,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-10-20,chinext,7,0,0,0,7,stock_info_sz_change_name_asof;daily_bar_presence
2017-10-20,main_board,90,0,1,0,89,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-10-23,chinext,7,0,0,0,7,stock_info_sz_change_name_asof;daily_bar_presence
2017-10-23,main_board,92,0,1,0,91,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-10-24,chinext,7,0,0,0,7,stock_info_sz_change_name_asof;daily_bar_presence
2017-10-24,main_board,92,0,1,0,91,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-10-25,chinext,7,0,0,0,7,stock_info_sz_change_name_asof;daily_bar_presence
2017-10-25,main_board,93,0,1,0,92,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2017-10-26,chinext,7,0,0,0,7,stock_info_sz_change_name_asof;daily_bar_presence
2017-10-26,main_board,93,0,1,0,92,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
