threshold_id,cluster_split_bucket,instrument,episode_cluster_id,anchor_n,qfq_row_n,cluster_start_pos,cluster_end_pos,available_forward_sessions_min,cluster_start_out_of_bounds_n,cluster_end_out_of_bounds_n,cluster_end_beyond_anchor_available_forward_sessions_n,price_path_status,blocking_reason
up100pct,cross_split,SH601869,up100pct::SH601869::000000,408,1904,133,1835,125,0,0,0,pass,
up100pct,cross_split,SH601872,up100pct::SH601872::000000,851,2181,151,2121,125,0,0,0,pass,
up100pct,train,SH601877,up100pct::SH601877::000000,320,2281,251,1138,1175,0,0,0,pass,
up100pct,robustness,SH601877,up100pct::SH601877::000001,60,2281,1739,2227,383,0,0,0,pass,
up100pct,cross_split,SH601881,up100pct::SH601881::000000,64,2267,1412,2085,763,0,0,0,pass,
up100pct,train,SH601888,up100pct::SH601888::000000,253,2281,251,1002,1326,0,0,0,pass,
up100pct,cross_split,SH601898,up100pct::SH601898::000000,553,2281,251,2229,255,0,0,0,pass,
up100pct,cross_split,SH601899,up100pct::SH601899::000000,342,2277,1328,2200,179,0,0,0,pass,
up100pct,cross_split,SH601928,up100pct::SH601928::000000,152,2281,262,1538,1417,0,0,0,pass,
up100pct,cross_split,SH601933,up100pct::SH601933::000000,155,2275,1128,1925,396,0,0,0,pass,
up100pct,cross_split,SH601939,up100pct::SH601939::000000,455,2281,251,2278,754,0,0,0,pass,
up100pct,train,SH601949,up100pct::SH601949::000000,7,2127,103,1386,2016,0,0,0,pass,
up100pct,cross_split,SH601958,up100pct::SH601958::000000,594,2281,251,2221,185,0,0,0,pass,
up100pct,train,SH601966,up100pct::SH601966::000000,117,2272,738,991,1371,0,0,0,pass,
up100pct,train,SH601969,up100pct::SH601969::000000,6,2263,289,1126,1167,0,0,0,pass,
up100pct,train,SH601975,up100pct::SH601975::000000,31,1789,161,914,1565,0,0,0,pass,
up100pct,cross_split,SH601985,up100pct::SH601985::000000,253,2281,858,1836,762,0,0,0,pass,
up100pct,cross_split,SH601988,up100pct::SH601988::000000,281,2281,251,2156,750,0,0,0,pass,
up100pct,train,SH601990,up100pct::SH601990::000000,60,1930,159,507,1561,0,0,0,pass,
up100pct,cross_split,SH601991,up100pct::SH601991::000000,665,2281,251,2269,125,0,0,0,pass,
up100pct,cross_split,SH603000,up100pct::SH603000::000000,152,2281,519,1621,1358,0,0,0,pass,
up100pct,train,SH603005,up100pct::SH603005::000000,1,2278,744,854,1534,0,0,0,pass,
up100pct,cross_split,SH603019,up100pct::SH603019::000000,617,2268,547,2109,237,0,0,0,pass,
up100pct,train,SH603025,up100pct::SH603025::000000,1,2266,323,959,1943,0,0,0,pass,
up100pct,train,SH603025,up100pct::SH603025::000001,6,2266,980,1061,1278,0,0,0,pass,
up100pct,train,SH603026,up100pct::SH603026::000000,11,2281,1082,1144,1188,0,0,0,pass,
up100pct,train,SH603027,up100pct::SH603027::000000,3,2280,812,989,1464,0,0,0,pass,
up100pct,train,SH603077,up100pct::SH603077::000000,80,2269,239,1133,1621,0,0,0,pass,
up100pct,robustness,SH603083,up100pct::SH603083::000000,6,2073,1934,2069,127,0,0,0,pass,
up100pct,cross_split,SH603129,up100pct::SH603129::000000,13,2128,766,1964,1277,0,0,0,pass,
up100pct,cross_split,SH603156,up100pct::SH603156::000000,549,2008,62,2000,237,0,0,0,pass,
up100pct,cross_split,SH603198,up100pct::SH603198::000000,236,2281,253,1622,1147,0,0,0,pass,
up100pct,train,SH603218,up100pct::SH603218::000000,3,2281,923,989,1341,0,0,0,pass,
up100pct,robustness,SH603228,up100pct::SH603228::000000,60,2278,1962,2273,218,0,0,0,pass,
up100pct,cross_split,SH603236,up100pct::SH603236::000000,7,1665,67,757,1534,0,0,0,pass,
up100pct,train,SH603256,up100pct::SH603256::000000,8,1662,61,1475,1580,0,0,0,pass,
up100pct,robustness,SH603256,up100pct::SH603256::000001,11,1662,1483,1631,139,0,0,0,pass,
up100pct,robustness,SH603259,up100pct::SH603259::000000,70,1956,1461,1780,313,0,0,0,pass,
up100pct,train,SH603260,up100pct::SH603260::000000,398,2082,61,946,1156,0,0,0,pass,
up100pct,train,SH603267,up100pct::SH603267::000000,10,1708,361,620,1330,0,0,0,pass,
up100pct,robustness,SH603268,up100pct::SH603268::000000,85,2209,1968,2190,124,0,0,0,pass,
up100pct,train,SH603288,up100pct::SH603288::000000,180,2281,251,978,1467,0,0,0,pass,
up100pct,robustness,SH603296,up100pct::SH603296::000000,88,678,136,662,347,0,0,0,pass,
up100pct,train,SH603338,up100pct::SH603338::000000,179,2281,510,1002,1445,0,0,0,pass,
up100pct,train,SH603345,up100pct::SH603345::000000,69,2211,631,930,1406,0,0,0,pass,
up100pct,train,SH603369,up100pct::SH603369::000000,171,2281,251,976,1469,0,0,0,pass,
up100pct,cross_split,SH603379,up100pct::SH603379::000000,63,1735,61,1553,1517,0,0,0,pass,
up100pct,train,SH603392,up100pct::SH603392::000000,57,1473,76,307,1307,0,0,0,pass,
up100pct,cross_split,SH603444,up100pct::SH603444::000000,223,2280,250,2121,812,0,0,0,pass,
up100pct,robustness,SH603486,up100pct::SH603486::000000,67,1942,1542,1778,222,0,0,0,pass,
up100pct,train,SH603517,up100pct::SH603517::000000,163,2232,280,954,1466,0,0,0,pass,
up100pct,train,SH603565,up100pct::SH603565::000000,2,1371,80,215,1273,0,0,0,pass,
up100pct,train,SH603589,up100pct::SH603589::000000,45,2281,289,1205,1459,0,0,0,pass,
up100pct,cross_split,SH603613,up100pct::SH603613::000000,84,1655,137,804,1192,0,0,0,pass,
up100pct,train,SH603658,up100pct::SH603658::000000,82,2281,251,843,1616,0,0,0,pass,
up100pct,train,SH603659,up100pct::SH603659::000000,13,2022,793,889,1209,0,0,0,pass,
up100pct,robustness,SH603659,up100pct::SH603659::000001,178,2022,1480,2002,182,0,0,0,pass,
up100pct,train,SH603699,up100pct::SH603699::000000,4,2271,279,2028,1946,0,0,0,pass,
up100pct,train,SH603708,up100pct::SH603708::000000,8,2281,682,847,1524,0,0,0,pass,
up100pct,train,SH603712,up100pct::SH603712::000000,147,2000,229,595,1453,0,0,0,pass,
up100pct,train,SH603730,up100pct::SH603730::000000,3,2128,603,2123,1523,0,0,0,pass,
up100pct,train,SH603737,up100pct::SH603737::000000,105,2281,690,1088,1413,0,0,0,pass,
up100pct,train,SH603766,up100pct::SH603766::000000,16,2280,251,2012,1991,0,0,0,pass,
up100pct,cross_split,SH603786,up100pct::SH603786::000000,7,1606,142,1449,1454,0,0,0,pass,
up100pct,robustness,SH603799,up100pct::SH603799::000000,192,2269,1727,2182,204,0,0,0,pass,
up100pct,train,SH603816,up100pct::SH603816::000000,75,2277,716,999,1429,0,0,0,pass,
up100pct,train,SH603866,up100pct::SH603866::000000,1,2281,747,894,1534,0,0,0,pass,
up100pct,cross_split,SH603868,up100pct::SH603868::000000,68,2281,521,1409,1309,0,0,0,pass,
up100pct,train,SH603882,up100pct::SH603882::000000,179,2113,83,821,1329,0,0,0,pass,
up100pct,cross_split,SH603885,up100pct::SH603885::000000,41,2281,811,1521,1420,0,0,0,pass,
up100pct,robustness,SH603893,up100pct::SH603893::000000,55,1530,1133,1351,339,0,0,0,pass,
up100pct,train,SH603899,up100pct::SH603899::000000,172,2281,251,1002,1505,0,0,0,pass,
up100pct,robustness,SH603979,up100pct::SH603979::000000,5,2281,1739,2204,394,0,0,0,pass,
up100pct,cross_split,SH603986,up100pct::SH603986::000000,288,2145,1458,2140,125,0,0,0,pass,
up100pct,cross_split,SH603993,up100pct::SH603993::000000,839,2281,251,2204,157,0,0,0,pass,
up100pct,robustness,SH605117,up100pct::SH605117::000000,218,1237,836,1231,125,0,0,0,pass,
up100pct,cross_split,SH605499,up100pct::SH605499::000000,243,1213,63,979,486,0,0,0,pass,
up100pct,train,SZ000001,up100pct::SZ000001::000000,41,2281,289,998,1436,0,0,0,pass,
up100pct,train,SZ000009,up100pct::SZ000009::000000,174,2281,251,1130,1199,0,0,0,pass,
up100pct,train,SZ000012,up100pct::SZ000012::000000,18,2281,558,1101,1506,0,0,0,pass,
up100pct,train,SZ000016,up100pct::SZ000016::000000,19,2261,251,774,1925,0,0,0,pass,
up100pct,cross_split,SZ000021,up100pct::SZ000021::000000,420,2280,652,2277,160,0,0,0,pass,
up100pct,train,SZ000027,up100pct::SZ000027::000000,231,2281,527,1030,1270,0,0,0,pass,
up100pct,cross_split,SZ000039,up100pct::SZ000039::000000,255,2276,510,2215,613,0,0,0,pass,
up100pct,train,SZ000062,up100pct::SZ000062::000000,109,2264,254,1847,1538,0,0,0,pass,
up100pct,cross_split,SZ000063,up100pct::SZ000063::000000,126,2232,1283,2080,401,0,0,0,pass,
up100pct,cross_split,SZ000066,up100pct::SZ000066::000000,243,2281,510,2267,384,0,0,0,pass,
up100pct,train,SZ000155,up100pct::SZ000155::000000,2,2026,747,888,1169,0,0,0,pass,
up100pct,cross_split,SZ000157,up100pct::SZ000157::000000,39,2281,1332,2218,799,0,0,0,pass,
up100pct,cross_split,SZ000158,up100pct::SZ000158::000000,25,2272,259,1891,394,0,0,0,pass,
up100pct,cross_split,SZ000338,up100pct::SZ000338::000000,348,2281,1461,2280,125,0,0,0,pass,
up100pct,cross_split,SZ000408,up100pct::SZ000408::000000,523,2243,495,2163,195,0,0,0,pass,
up100pct,cross_split,SZ000415,up100pct::SZ000415::000000,6,2162,692,2098,1461,0,0,0,pass,
up100pct,cross_split,SZ000423,up100pct::SZ000423::000000,197,2281,653,1786,1185,0,0,0,pass,
up100pct,cross_split,SZ000425,up100pct::SZ000425::000000,31,2258,1645,2193,517,0,0,0,pass,
up100pct,cross_split,SZ000426,up100pct::SZ000426::000000,102,2232,466,2155,125,0,0,0,pass,
up100pct,train,SZ000429,up100pct::SZ000429::000000,44,2281,523,1933,1715,0,0,0,pass,
up100pct,train,SZ000488,up100pct::SZ000488::000000,59,2279,509,1003,1588,0,0,0,pass,
up100pct,train,SZ000503,up100pct::SZ000503::000000,7,2121,360,390,1755,0,0,0,pass,
up100pct,train,SZ000519,up100pct::SZ000519::000000,3,2281,328,1133,1628,0,0,0,pass,
up100pct,train,SZ000537,up100pct::SZ000537::000000,73,2275,245,1198,1556,0,0,0,pass,
up100pct,cross_split,SZ000539,up100pct::SZ000539::000000,27,2281,528,2280,1410,0,0,0,pass,
up100pct,train,SZ000547,up100pct::SZ000547::000000,329,2178,407,2088,1064,0,0,0,pass,
up100pct,cross_split,SZ000550,up100pct::SZ000550::000000,45,2281,264,1841,1614,0,0,0,pass,
up100pct,cross_split,SZ000559,up100pct::SZ000559::000000,107,2266,246,2176,158,0,0,0,pass,
up100pct,cross_split,SZ000564,up100pct::SZ000564::000000,46,2114,711,1763,378,0,0,0,pass,
up100pct,cross_split,SZ000596,up100pct::SZ000596::000000,211,2281,251,1468,1433,0,0,0,pass,
up100pct,train,SZ000598,up100pct::SZ000598::000000,11,2281,516,1836,1755,0,0,0,pass,
up100pct,train,SZ000600,up100pct::SZ000600::000000,1,2279,265,2278,2014,0,0,0,pass,
up100pct,cross_split,SZ000617,up100pct::SZ000617::000000,341,2280,860,2103,234,0,0,0,pass,
up100pct,validation,SZ000629,up100pct::SZ000629::000000,1,1949,1000,1016,949,0,0,0,pass,
up100pct,cross_split,SZ000630,up100pct::SZ000630::000000,679,2271,745,2194,159,0,0,0,pass,
up100pct,train,SZ000636,up100pct::SZ000636::000000,71,2281,328,2280,1196,0,0,0,pass,
up100pct,train,SZ000656,up100pct::SZ000656::000000,23,2226,467,843,1734,0,0,0,pass,
up100pct,robustness,SZ000657,up100pct::SZ000657::000000,82,2266,2060,2187,125,0,0,0,pass,
up100pct,robustness,SZ000703,up100pct::SZ000703::000000,16,2218,1716,2184,486,0,0,0,pass,
up100pct,train,SZ000710,up100pct::SZ000710::000000,51,2270,247,859,1462,0,0,0,pass,
up100pct,train,SZ000718,up100pct::SZ000718::000000,15,2281,251,1066,2016,0,0,0,pass,
up100pct,cross_split,SZ000729,up100pct::SZ000729::000000,212,2281,251,2245,1301,0,0,0,pass,
up100pct,cross_split,SZ000733,up100pct::SZ000733::000000,150,2260,854,1308,1178,0,0,0,pass,
up100pct,train,SZ000738,up100pct::SZ000738::000000,124,2281,251,1197,1505,0,0,0,pass,
up100pct,train,SZ000739,up100pct::SZ000739::000000,103,2281,663,1192,1330,0,0,0,pass,
up100pct,train,SZ000768,up100pct::SZ000768::000000,214,2281,251,974,1430,0,0,0,pass,
up100pct,cross_split,SZ000776,up100pct::SZ000776::000000,105,2281,510,2127,486,0,0,0,pass,
up100pct,cross_split,SZ000783,up100pct::SZ000783::000000,1,2281,510,2142,1771,0,0,0,pass,
up100pct,train,SZ000786,up100pct::SZ000786::000000,219,2279,249,1000,1423,0,0,0,pass,
up100pct,train,SZ000792,up100pct::SZ000792::000000,55,1962,505,801,1403,0,0,0,pass,
up100pct,cross_split,SZ000792,up100pct::SZ000792::000001,254,1962,1275,1943,156,0,0,0,pass,
up100pct,train,SZ000799,up100pct::SZ000799::000000,106,2281,835,1082,1270,0,0,0,pass,
up100pct,cross_split,SZ000807,up100pct::SZ000807::000000,572,2254,707,2177,158,0,0,0,pass,
up100pct,cross_split,SZ000818,up100pct::SZ000818::000000,2,2261,807,1953,1451,0,0,0,pass,
up100pct,train,SZ000825,up100pct::SZ000825::000000,311,2173,251,1040,1204,0,0,0,pass,
up100pct,cross_split,SZ000830,up100pct::SZ000830::000000,12,2271,988,2215,1270,0,0,0,pass,
up100pct,cross_split,SZ000831,up100pct::SZ000831::000000,211,2280,605,2128,247,0,0,0,pass,
up100pct,train,SZ000839,up100pct::SZ000839::000000,3,2279,510,538,1767,0,0,0,pass,
up100pct,train,SZ000858,up100pct::SZ000858::000000,211,2281,251,1001,1433,0,0,0,pass,
up100pct,train,SZ000860,up100pct::SZ000860::000000,29,2281,328,858,1747,0,0,0,pass,
up100pct,train,SZ000869,up100pct::SZ000869::000000,26,2281,747,967,1505,0,0,0,pass,
up100pct,cross_split,SZ000878,up100pct::SZ000878::000000,402,2262,251,2185,477,0,0,0,pass,
up100pct,train,SZ000887,up100pct::SZ000887::000000,38,2202,431,1114,1722,0,0,0,pass,
up100pct,cross_split,SZ000893,up100pct::SZ000893::000000,57,2263,1314,2211,229,0,0,0,pass,
up100pct,train,SZ000895,up100pct::SZ000895::000000,158,2266,251,876,1522,0,0,0,pass,
up100pct,train,SZ000898,up100pct::SZ000898::000000,15,2281,993,1142,1271,0,0,0,pass,
up100pct,train,SZ000902,up100pct::SZ000902::000000,11,2281,515,1002,1622,0,0,0,pass,
up100pct,cross_split,SZ000921,up100pct::SZ000921::000000,187,2281,251,1779,755,0,0,0,pass,
up100pct,train,SZ000932,up100pct::SZ000932::000000,184,2251,577,1112,1290,0,0,0,pass,
up100pct,cross_split,SZ000933,up100pct::SZ000933::000000,406,2269,249,2217,156,0,0,0,pass,
up100pct,train,SZ000935,up100pct::SZ000935::000000,7,2108,81,2095,1992,0,0,0,pass,
up100pct,train,SZ000937,up100pct::SZ000937::000000,52,2281,251,1150,1715,0,0,0,pass,
up100pct,cross_split,SZ000938,up100pct::SZ000938::000000,52,2246,475,1536,844,0,0,0,pass,
up100pct,train,SZ000951,up100pct::SZ000951::000000,9,2281,716,1001,1456,0,0,0,pass,
up100pct,cross_split,SZ000958,up100pct::SZ000958::000000,174,2260,726,1879,827,0,0,0,pass,
up100pct,train,SZ000959,up100pct::SZ000959::000000,81,2249,768,1124,1247,0,0,0,pass,
up100pct,cross_split,SZ000960,up100pct::SZ000960::000000,382,2281,251,2220,125,0,0,0,pass,
up100pct,cross_split,SZ000975,up100pct::SZ000975::000000,771,2261,246,2184,125,0,0,0,pass,
up100pct,cross_split,SZ000977,up100pct::SZ000977::000000,583,2269,245,2114,400,0,0,0,pass,
up100pct,cross_split,SZ000981,up100pct::SZ000981::000000,32,2120,369,2032,351,0,0,0,pass,
up100pct,cross_split,SZ000983,up100pct::SZ000983::000000,314,2271,251,1309,1060,0,0,0,pass,
up100pct,train,SZ000987,up100pct::SZ000987::000000,129,2255,628,832,1431,0,0,0,pass,
up100pct,cross_split,SZ000987,up100pct::SZ000987::000001,256,2255,1034,2175,401,0,0,0,pass,
up100pct,cross_split,SZ000988,up100pct::SZ000988::000000,723,2281,251,2277,125,0,0,0,pass,
up100pct,train,SZ000990,up100pct::SZ000990::000000,24,2281,252,550,1749,0,0,0,pass,
up100pct,cross_split,SZ000997,up100pct::SZ000997::000000,154,2281,510,2070,1425,0,0,0,pass,
up100pct,train,SZ000998,up100pct::SZ000998::000000,58,2261,490,1161,1552,0,0,0,pass,
up100pct,cross_split,SZ000999,up100pct::SZ000999::000000,2,2281,1355,1883,919,0,0,0,pass,
up100pct,robustness,SZ001203,up100pct::SZ001203::000000,3,1226,1094,1198,130,0,0,0,pass,
up100pct,robustness,SZ001309,up100pct::SZ001309::000000,32,947,787,930,125,0,0,0,pass,
up100pct,robustness,SZ001389,up100pct::SZ001389::000000,6,521,359,498,157,0,0,0,pass,
up100pct,train,SZ001914,up100pct::SZ001914::000000,15,2270,709,861,1534,0,0,0,pass,
up100pct,cross_split,SZ001965,up100pct::SZ001965::000000,24,2042,905,1701,931,0,0,0,pass,
up100pct,cross_split,SZ002001,up100pct::SZ002001::000000,489,2281,251,2228,401,0,0,0,pass,
up100pct,cross_split,SZ002008,up100pct::SZ002008::000000,211,2281,1218,2257,125,0,0,0,pass,
up100pct,train,SZ002019,up100pct::SZ002019::000000,5,2281,732,874,1534,0,0,0,pass,
up100pct,train,SZ002027,up100pct::SZ002027::000000,195,2281,510,1002,1397,0,0,0,pass,
up100pct,cross_split,SZ002028,up100pct::SZ002028::000000,378,2281,1218,2224,145,0,0,0,pass,
up100pct,train,SZ002030,up100pct::SZ002030::000000,27,2281,255,872,1442,0,0,0,pass,
up100pct,cross_split,SZ002050,up100pct::SZ002050::000000,208,2243,1556,2158,173,0,0,0,pass,
up100pct,cross_split,SZ002056,up100pct::SZ002056::000000,167,2281,251,2279,1144,0,0,0,pass,
up100pct,train,SZ002064,up100pct::SZ002064::000000,146,2266,712,993,1342,0,0,0,pass,
up100pct,cross_split,SZ002064,up100pct::SZ002064::000001,119,2266,1340,2184,208,0,0,0,pass,
up100pct,train,SZ002065,up100pct::SZ002065::000000,91,2271,251,758,1587,0,0,0,pass,
up100pct,cross_split,SZ002065,up100pct::SZ002065::000001,29,2271,961,1963,1173,0,0,0,pass,
up100pct,robustness,SZ002074,up100pct::SZ002074::000000,100,2268,1867,2100,231,0,0,0,pass,
up100pct,train,SZ002075,up100pct::SZ002075::000000,46,1820,61,486,1575,0,0,0,pass,
up100pct,cross_split,SZ002080,up100pct::SZ002080::000000,733,2269,249,2265,125,0,0,0,pass,
up100pct,cross_split,SZ002085,up100pct::SZ002085::000000,64,2233,280,1851,1514,0,0,0,pass,
up100pct,train,SZ002127,up100pct::SZ002127::000000,156,2276,505,850,1505,0,0,0,pass,
up100pct,cross_split,SZ002128,up100pct::SZ002128::000000,325,2155,150,2102,249,0,0,0,pass,
up100pct,cross_split,SZ002129,up100pct::SZ002129::000000,142,2044,629,1097,1198,0,0,0,pass,
up100pct,cross_split,SZ002131,up100pct::SZ002131::000000,208,2278,701,2194,122,0,0,0,pass,
up100pct,cross_split,SZ002138,up100pct::SZ002138::000000,231,2281,289,2280,1290,0,0,0,pass,
up100pct,cross_split,SZ002152,up100pct::SZ002152::000000,119,2281,251,1977,1282,0,0,0,pass,
up100pct,cross_split,SZ002153,up100pct::SZ002153::000000,54,2268,241,1508,906,0,0,0,pass,
up100pct,robustness,SZ002155,up100pct::SZ002155::000000,10,2271,2049,2211,148,0,0,0,pass,
up100pct,cross_split,SZ002156,up100pct::SZ002156::000000,696,2279,249,2276,125,0,0,0,pass,
up100pct,train,SZ002176,up100pct::SZ002176::000000,20,2269,251,1111,1933,0,0,0,pass,
up100pct,cross_split,SZ002185,up100pct::SZ002185::000000,298,2265,647,2263,159,0,0,0,pass,
up100pct,cross_split,SZ002195,up100pct::SZ002195::000000,196,2281,657,2193,181,0,0,0,pass,
up100pct,cross_split,SZ002202,up100pct::SZ002202::000000,844,2275,510,2186,125,0,0,0,pass,
up100pct,train,SZ002221,up100pct::SZ002221::000000,4,2273,504,1139,1763,0,0,0,pass,
up100pct,cross_split,SZ002223,up100pct::SZ002223::000000,146,2281,251,2193,1535,0,0,0,pass,
up100pct,cross_split,SZ002241,up100pct::SZ002241::000000,60,2281,1668,2126,401,0,0,0,pass,
up100pct,train,SZ002242,up100pct::SZ002242::000000,42,2281,606,895,1552,0,0,0,pass,
up100pct,cross_split,SZ002244,up100pct::SZ002244::000000,31,2281,289,2119,1550,0,0,0,pass,
up100pct,robustness,SZ002261,up100pct::SZ002261::000000,4,2281,1891,2102,369,0,0,0,pass,
up100pct,cross_split,SZ002262,up100pct::SZ002262::000000,1,2281,837,1555,1444,0,0,0,pass,
up100pct,train,SZ002266,up100pct::SZ002266::000000,10,2270,830,1139,1431,0,0,0,pass,
up100pct,train,SZ002268,up100pct::SZ002268::000000,5,2281,1109,1182,1156,0,0,0,pass,
up100pct,cross_split,SZ002273,up100pct::SZ002273::000000,142,2281,721,2279,253,0,0,0,pass,
up100pct,robustness,SZ002281,up100pct::SZ002281::000000,259,2281,1741,2263,125,0,0,0,pass,
up100pct,cross_split,SZ002294,up100pct::SZ002294::000000,696,2281,258,2243,279,0,0,0,pass,
up100pct,train,SZ002304,up100pct::SZ002304::000000,247,2281,251,976,1375,0,0,0,pass,
up100pct,train,SZ002311,up100pct::SZ002311::000000,3,2281,814,1002,1444,0,0,0,pass,
up100pct,train,SZ002320,up100pct::SZ002320::000000,26,2281,328,2146,1443,0,0,0,pass,
up100pct,cross_split,SZ002326,up100pct::SZ002326::000000,1,2276,753,1117,1523,0,0,0,pass,
up100pct,cross_split,SZ002353,up100pct::SZ002353::000000,851,2281,510,2219,125,0,0,0,pass,
up100pct,robustness,SZ002371,up100pct::SZ002371::000000,215,2281,1739,2274,172,0,0,0,pass,
up100pct,cross_split,SZ002372,up100pct::SZ002372::000000,128,2281,686,1499,1375,0,0,0,pass,
up100pct,cross_split,SZ002384,up100pct::SZ002384::000000,836,2211,251,2184,125,0,0,0,pass,
up100pct,train,SZ002396,up100pct::SZ002396::000000,5,2246,254,733,1715,0,0,0,pass,
up100pct,cross_split,SZ002409,up100pct::SZ002409::000000,311,2143,609,2138,279,0,0,0,pass,
up100pct,train,SZ002414,up100pct::SZ002414::000000,91,2281,606,979,1444,0,0,0,pass,
up100pct,cross_split,SZ002414,up100pct::SZ002414::000001,262,2281,1351,2201,225,0,0,0,pass,
up100pct,cross_split,SZ002423,up100pct::SZ002423::000000,151,2141,393,1759,1316,0,0,0,pass,
up100pct,cross_split,SZ002429,up100pct::SZ002429::000000,313,2276,251,2264,606,0,0,0,pass,
up100pct,train,SZ002434,up100pct::SZ002434::000000,3,2281,254,1190,2016,0,0,0,pass,
up100pct,cross_split,SZ002436,up100pct::SZ002436::000000,10,2212,1603,2208,148,0,0,0,pass,
up100pct,train,SZ002444,up100pct::SZ002444::000000,25,2281,251,1002,1361,0,0,0,pass,
up100pct,cross_split,SZ002460,up100pct::SZ002460::000000,229,2280,1667,2249,173,0,0,0,pass,
