signal_week_index,J,holding_week_end,skip_week_end,split,pit_member_count,raw_signal_valid_count,imom_signal_valid_count,raw_portfolio_status,imom_portfolio_status,raw_block_reason,imom_block_reason
358,3,2024-03-29,2024-03-22,robustness,214,214,214,complete,complete,,
358,4,2024-03-29,2024-03-22,robustness,214,214,214,complete,complete,,
358,8,2024-03-29,2024-03-22,robustness,214,214,214,complete,complete,,
358,13,2024-03-29,2024-03-22,robustness,214,214,214,complete,complete,,
358,26,2024-03-29,2024-03-22,robustness,214,214,213,complete,complete,,
358,52,2024-03-29,2024-03-22,robustness,214,212,213,complete,complete,,
359,2,2024-04-03,2024-03-29,robustness,213,212,212,complete,complete,,
359,3,2024-04-03,2024-03-29,robustness,213,212,213,complete,complete,,
359,4,2024-04-03,2024-03-29,robustness,213,212,213,complete,complete,,
359,8,2024-04-03,2024-03-29,robustness,213,212,213,complete,complete,,
359,13,2024-04-03,2024-03-29,robustness,213,212,213,complete,complete,,
359,26,2024-04-03,2024-03-29,robustness,213,212,212,complete,complete,,
359,52,2024-04-03,2024-03-29,robustness,213,210,212,complete,complete,,
360,2,2024-04-12,2024-04-03,robustness,219,219,219,complete,complete,,
360,3,2024-04-12,2024-04-03,robustness,219,219,219,complete,complete,,
360,4,2024-04-12,2024-04-03,robustness,219,219,219,complete,complete,,
360,8,2024-04-12,2024-04-03,robustness,219,219,219,complete,complete,,
360,13,2024-04-12,2024-04-03,robustness,219,219,219,complete,complete,,
360,26,2024-04-12,2024-04-03,robustness,219,219,218,complete,complete,,
360,52,2024-04-12,2024-04-03,robustness,219,217,218,complete,complete,,
361,2,2024-04-19,2024-04-12,robustness,220,220,0,complete,blocked_insufficient_portfolio_coverage,,insufficient_signal_eligible_universe
361,3,2024-04-19,2024-04-12,robustness,220,220,220,complete,complete,,
361,4,2024-04-19,2024-04-12,robustness,220,220,220,complete,complete,,
361,8,2024-04-19,2024-04-12,robustness,220,220,220,complete,complete,,
361,13,2024-04-19,2024-04-12,robustness,220,220,220,complete,complete,,
361,26,2024-04-19,2024-04-12,robustness,220,220,219,complete,complete,,
361,52,2024-04-19,2024-04-12,robustness,220,217,219,complete,complete,,
362,2,2024-04-26,2024-04-19,robustness,223,223,0,complete,blocked_insufficient_portfolio_coverage,,insufficient_signal_eligible_universe
362,3,2024-04-26,2024-04-19,robustness,223,223,223,complete,complete,,
362,4,2024-04-26,2024-04-19,robustness,223,223,223,complete,complete,,
362,8,2024-04-26,2024-04-19,robustness,223,223,223,complete,complete,,
362,13,2024-04-26,2024-04-19,robustness,223,223,223,complete,complete,,
362,26,2024-04-26,2024-04-19,robustness,223,223,223,complete,complete,,
362,52,2024-04-26,2024-04-19,robustness,223,221,223,complete,complete,,
363,2,2024-05-10,2024-04-26,robustness,220,220,220,complete,complete,,
363,3,2024-05-10,2024-04-26,robustness,220,220,220,complete,complete,,
363,4,2024-05-10,2024-04-26,robustness,220,220,220,complete,complete,,
363,8,2024-05-10,2024-04-26,robustness,220,220,220,complete,complete,,
363,13,2024-05-10,2024-04-26,robustness,220,220,220,complete,complete,,
363,26,2024-05-10,2024-04-26,robustness,220,220,220,complete,complete,,
363,52,2024-05-10,2024-04-26,robustness,220,217,219,complete,complete,,
364,2,2024-05-17,2024-05-10,robustness,229,229,229,complete,complete,,
364,3,2024-05-17,2024-05-10,robustness,229,229,229,complete,complete,,
364,4,2024-05-17,2024-05-10,robustness,229,229,229,complete,complete,,
364,8,2024-05-17,2024-05-10,robustness,229,229,229,complete,complete,,
364,13,2024-05-17,2024-05-10,robustness,229,229,229,complete,complete,,
364,26,2024-05-17,2024-05-10,robustness,229,229,229,complete,complete,,
364,52,2024-05-17,2024-05-10,robustness,229,226,228,complete,complete,,
365,2,2024-05-24,2024-05-17,robustness,229,229,229,complete,complete,,
365,3,2024-05-24,2024-05-17,robustness,229,229,229,complete,complete,,
365,4,2024-05-24,2024-05-17,robustness,229,229,229,complete,complete,,
365,8,2024-05-24,2024-05-17,robustness,229,229,229,complete,complete,,
365,13,2024-05-24,2024-05-17,robustness,229,229,229,complete,complete,,
365,26,2024-05-24,2024-05-17,robustness,229,229,229,complete,complete,,
365,52,2024-05-24,2024-05-17,robustness,229,226,228,complete,complete,,
366,2,2024-05-31,2024-05-24,robustness,224,224,224,complete,complete,,
366,3,2024-05-31,2024-05-24,robustness,224,224,224,complete,complete,,
366,4,2024-05-31,2024-05-24,robustness,224,224,224,complete,complete,,
366,8,2024-05-31,2024-05-24,robustness,224,224,224,complete,complete,,
366,13,2024-05-31,2024-05-24,robustness,224,224,224,complete,complete,,
366,26,2024-05-31,2024-05-24,robustness,224,224,224,complete,complete,,
366,52,2024-05-31,2024-05-24,robustness,224,221,223,complete,complete,,
367,2,2024-06-07,2024-05-31,robustness,225,225,225,complete,complete,,
367,3,2024-06-07,2024-05-31,robustness,225,225,225,complete,complete,,
367,4,2024-06-07,2024-05-31,robustness,225,225,225,complete,complete,,
367,8,2024-06-07,2024-05-31,robustness,225,225,225,complete,complete,,
367,13,2024-06-07,2024-05-31,robustness,225,225,225,complete,complete,,
367,26,2024-06-07,2024-05-31,robustness,225,225,225,complete,complete,,
367,52,2024-06-07,2024-05-31,robustness,225,222,224,complete,complete,,
368,2,2024-06-14,2024-06-07,robustness,224,224,224,complete,complete,,
368,3,2024-06-14,2024-06-07,robustness,224,224,224,complete,complete,,
368,4,2024-06-14,2024-06-07,robustness,224,224,224,complete,complete,,
368,8,2024-06-14,2024-06-07,robustness,224,224,224,complete,complete,,
368,13,2024-06-14,2024-06-07,robustness,224,224,224,complete,complete,,
368,26,2024-06-14,2024-06-07,robustness,224,224,224,complete,complete,,
368,52,2024-06-14,2024-06-07,robustness,224,221,223,complete,complete,,
369,2,2024-06-21,2024-06-14,robustness,223,223,223,complete,complete,,
369,3,2024-06-21,2024-06-14,robustness,223,223,223,complete,complete,,
369,4,2024-06-21,2024-06-14,robustness,223,223,223,complete,complete,,
369,8,2024-06-21,2024-06-14,robustness,223,223,223,complete,complete,,
369,13,2024-06-21,2024-06-14,robustness,223,222,223,complete,complete,,
369,26,2024-06-21,2024-06-14,robustness,223,222,223,complete,complete,,
369,52,2024-06-21,2024-06-14,robustness,223,219,222,complete,complete,,
370,2,2024-06-28,2024-06-21,robustness,218,218,0,complete,blocked_insufficient_portfolio_coverage,,insufficient_signal_eligible_universe
370,3,2024-06-28,2024-06-21,robustness,218,218,218,complete,complete,,
370,4,2024-06-28,2024-06-21,robustness,218,218,218,complete,complete,,
370,8,2024-06-28,2024-06-21,robustness,218,218,218,complete,complete,,
370,13,2024-06-28,2024-06-21,robustness,218,217,218,complete,complete,,
370,26,2024-06-28,2024-06-21,robustness,218,217,218,complete,complete,,
370,52,2024-06-28,2024-06-21,robustness,218,214,217,complete,complete,,
371,2,2024-07-05,2024-06-28,robustness,212,212,0,complete,blocked_insufficient_portfolio_coverage,,insufficient_signal_eligible_universe
371,3,2024-07-05,2024-06-28,robustness,212,212,212,complete,complete,,
371,4,2024-07-05,2024-06-28,robustness,212,212,212,complete,complete,,
371,8,2024-07-05,2024-06-28,robustness,212,212,212,complete,complete,,
371,13,2024-07-05,2024-06-28,robustness,212,211,212,complete,complete,,
371,26,2024-07-05,2024-06-28,robustness,212,211,212,complete,complete,,
371,52,2024-07-05,2024-06-28,robustness,212,208,211,complete,complete,,
372,2,2024-07-12,2024-07-05,robustness,209,209,209,complete,complete,,
372,3,2024-07-12,2024-07-05,robustness,209,209,209,complete,complete,,
372,4,2024-07-12,2024-07-05,robustness,209,209,209,complete,complete,,
372,8,2024-07-12,2024-07-05,robustness,209,209,209,complete,complete,,
372,13,2024-07-12,2024-07-05,robustness,209,208,209,complete,complete,,
372,26,2024-07-12,2024-07-05,robustness,209,208,209,complete,complete,,
372,52,2024-07-12,2024-07-05,robustness,209,205,208,complete,complete,,
373,2,2024-07-19,2024-07-12,robustness,211,211,211,complete,complete,,
373,3,2024-07-19,2024-07-12,robustness,211,211,211,complete,complete,,
373,4,2024-07-19,2024-07-12,robustness,211,211,211,complete,complete,,
373,8,2024-07-19,2024-07-12,robustness,211,211,211,complete,complete,,
373,13,2024-07-19,2024-07-12,robustness,211,211,211,complete,complete,,
373,26,2024-07-19,2024-07-12,robustness,211,210,211,complete,complete,,
373,52,2024-07-19,2024-07-12,robustness,211,208,210,complete,complete,,
374,2,2024-07-26,2024-07-19,robustness,214,213,213,complete,complete,,
374,3,2024-07-26,2024-07-19,robustness,214,213,214,complete,complete,,
374,4,2024-07-26,2024-07-19,robustness,214,213,214,complete,complete,,
374,8,2024-07-26,2024-07-19,robustness,214,213,214,complete,complete,,
374,13,2024-07-26,2024-07-19,robustness,214,213,214,complete,complete,,
374,26,2024-07-26,2024-07-19,robustness,214,212,214,complete,complete,,
374,52,2024-07-26,2024-07-19,robustness,214,210,213,complete,complete,,
375,2,2024-08-02,2024-07-26,robustness,209,208,208,complete,complete,,
375,3,2024-08-02,2024-07-26,robustness,209,208,209,complete,complete,,
375,4,2024-08-02,2024-07-26,robustness,209,208,209,complete,complete,,
375,8,2024-08-02,2024-07-26,robustness,209,208,209,complete,complete,,
375,13,2024-08-02,2024-07-26,robustness,209,208,209,complete,complete,,
375,26,2024-08-02,2024-07-26,robustness,209,207,209,complete,complete,,
375,52,2024-08-02,2024-07-26,robustness,209,206,208,complete,complete,,
376,2,2024-08-09,2024-08-02,robustness,204,202,202,complete,complete,,
376,3,2024-08-09,2024-08-02,robustness,204,202,203,complete,complete,,
376,4,2024-08-09,2024-08-02,robustness,204,202,204,complete,complete,,
376,8,2024-08-09,2024-08-02,robustness,204,202,204,complete,complete,,
376,13,2024-08-09,2024-08-02,robustness,204,202,204,complete,complete,,
376,26,2024-08-09,2024-08-02,robustness,204,201,204,complete,complete,,
376,52,2024-08-09,2024-08-02,robustness,204,201,204,complete,complete,,
377,2,2024-08-16,2024-08-09,robustness,202,201,201,complete,complete,,
377,3,2024-08-16,2024-08-09,robustness,202,200,201,complete,complete,,
377,4,2024-08-16,2024-08-09,robustness,202,200,201,complete,complete,,
377,8,2024-08-16,2024-08-09,robustness,202,200,202,complete,complete,,
377,13,2024-08-16,2024-08-09,robustness,202,200,202,complete,complete,,
377,26,2024-08-16,2024-08-09,robustness,202,199,202,complete,complete,,
377,52,2024-08-16,2024-08-09,robustness,202,199,202,complete,complete,,
378,2,2024-08-23,2024-08-16,robustness,201,200,200,complete,complete,,
378,3,2024-08-23,2024-08-16,robustness,201,200,200,complete,complete,,
378,4,2024-08-23,2024-08-16,robustness,201,199,200,complete,complete,,
378,8,2024-08-23,2024-08-16,robustness,201,199,201,complete,complete,,
378,13,2024-08-23,2024-08-16,robustness,201,199,201,complete,complete,,
378,26,2024-08-23,2024-08-16,robustness,201,198,201,complete,complete,,
378,52,2024-08-23,2024-08-16,robustness,201,198,201,complete,complete,,
379,2,2024-08-30,2024-08-23,robustness,196,196,196,complete,complete,,
379,3,2024-08-30,2024-08-23,robustness,196,195,196,complete,complete,,
379,4,2024-08-30,2024-08-23,robustness,196,195,195,complete,complete,,
379,8,2024-08-30,2024-08-23,robustness,196,194,196,complete,complete,,
379,13,2024-08-30,2024-08-23,robustness,196,194,196,complete,complete,,
379,26,2024-08-30,2024-08-23,robustness,196,193,196,complete,complete,,
379,52,2024-08-30,2024-08-23,robustness,196,193,196,complete,complete,,
380,2,2024-09-06,2024-08-30,robustness,196,196,196,complete,complete,,
380,3,2024-09-06,2024-08-30,robustness,196,196,196,complete,complete,,
380,4,2024-09-06,2024-08-30,robustness,196,195,196,complete,complete,,
380,8,2024-09-06,2024-08-30,robustness,196,194,196,complete,complete,,
380,13,2024-09-06,2024-08-30,robustness,196,194,196,complete,complete,,
380,26,2024-09-06,2024-08-30,robustness,196,193,196,complete,complete,,
380,52,2024-09-06,2024-08-30,robustness,196,193,196,complete,complete,,
381,2,2024-09-13,2024-09-06,robustness,191,190,190,complete,complete,,
381,3,2024-09-13,2024-09-06,robustness,191,190,190,complete,complete,,
381,4,2024-09-13,2024-09-06,robustness,191,190,191,complete,complete,,
381,8,2024-09-13,2024-09-06,robustness,191,188,191,complete,complete,,
381,13,2024-09-13,2024-09-06,robustness,191,188,191,complete,complete,,
381,26,2024-09-13,2024-09-06,robustness,191,187,191,complete,complete,,
381,52,2024-09-13,2024-09-06,robustness,191,187,191,complete,complete,,
382,2,2024-09-20,2024-09-13,robustness,180,179,179,complete,complete,,
382,3,2024-09-20,2024-09-13,robustness,180,179,179,complete,complete,,
382,4,2024-09-20,2024-09-13,robustness,180,179,179,complete,complete,,
382,8,2024-09-20,2024-09-13,robustness,180,177,180,complete,complete,,
382,13,2024-09-20,2024-09-13,robustness,180,177,180,complete,complete,,
382,26,2024-09-20,2024-09-13,robustness,180,176,180,complete,complete,,
382,52,2024-09-20,2024-09-13,robustness,180,176,180,complete,complete,,
383,2,2024-09-27,2024-09-20,robustness,188,185,185,complete,complete,,
383,3,2024-09-27,2024-09-20,robustness,188,185,185,complete,complete,,
383,4,2024-09-27,2024-09-20,robustness,188,185,185,complete,complete,,
383,8,2024-09-27,2024-09-20,robustness,188,184,188,complete,complete,,
383,13,2024-09-27,2024-09-20,robustness,188,183,188,complete,complete,,
383,26,2024-09-27,2024-09-20,robustness,188,182,188,complete,complete,,
383,52,2024-09-27,2024-09-20,robustness,188,182,188,complete,complete,,
384,2,2024-10-11,2024-09-27,robustness,215,213,0,complete,blocked_insufficient_portfolio_coverage,,insufficient_signal_eligible_universe
384,3,2024-10-11,2024-09-27,robustness,215,212,212,complete,complete,,
384,4,2024-10-11,2024-09-27,robustness,215,212,212,complete,complete,,
384,8,2024-10-11,2024-09-27,robustness,215,211,215,complete,complete,,
384,13,2024-10-11,2024-09-27,robustness,215,210,215,complete,complete,,
384,26,2024-10-11,2024-09-27,robustness,215,209,215,complete,complete,,
384,52,2024-10-11,2024-09-27,robustness,215,209,215,complete,complete,,
385,2,2024-10-18,2024-10-11,robustness,224,220,0,complete,blocked_insufficient_portfolio_coverage,,insufficient_signal_eligible_universe
385,3,2024-10-18,2024-10-11,robustness,224,220,220,complete,complete,,
385,4,2024-10-18,2024-10-11,robustness,224,219,220,complete,complete,,
385,8,2024-10-18,2024-10-11,robustness,224,219,224,complete,complete,,
385,13,2024-10-18,2024-10-11,robustness,224,217,224,complete,complete,,
385,26,2024-10-18,2024-10-11,robustness,224,216,224,complete,complete,,
385,52,2024-10-18,2024-10-11,robustness,224,216,224,complete,complete,,
386,2,2024-10-25,2024-10-18,robustness,224,222,222,complete,complete,,
386,3,2024-10-25,2024-10-18,robustness,224,220,222,complete,complete,,
386,4,2024-10-25,2024-10-18,robustness,224,220,220,complete,complete,,
386,8,2024-10-25,2024-10-18,robustness,224,219,222,complete,complete,,
386,13,2024-10-25,2024-10-18,robustness,224,217,224,complete,complete,,
386,26,2024-10-25,2024-10-18,robustness,224,217,224,complete,complete,,
386,52,2024-10-25,2024-10-18,robustness,224,216,224,complete,complete,,
387,2,2024-11-01,2024-10-25,robustness,231,229,229,complete,complete,,
387,3,2024-11-01,2024-10-25,robustness,231,229,229,complete,complete,,
387,4,2024-11-01,2024-10-25,robustness,231,227,229,complete,complete,,
387,8,2024-11-01,2024-10-25,robustness,231,226,229,complete,complete,,
387,13,2024-11-01,2024-10-25,robustness,231,224,231,complete,complete,,
387,26,2024-11-01,2024-10-25,robustness,231,224,231,complete,complete,,
387,52,2024-11-01,2024-10-25,robustness,231,223,231,complete,complete,,
388,2,2024-11-08,2024-11-01,robustness,234,233,233,complete,complete,,
388,3,2024-11-08,2024-11-01,robustness,234,231,233,complete,complete,,
388,4,2024-11-08,2024-11-01,robustness,234,231,231,complete,complete,,
388,8,2024-11-08,2024-11-01,robustness,234,228,232,complete,complete,,
388,13,2024-11-08,2024-11-01,robustness,234,227,234,complete,complete,,
388,26,2024-11-08,2024-11-01,robustness,234,226,234,complete,complete,,
388,52,2024-11-08,2024-11-01,robustness,234,225,234,complete,complete,,
389,2,2024-11-15,2024-11-08,robustness,248,248,248,complete,complete,,
389,3,2024-11-15,2024-11-08,robustness,248,248,248,complete,complete,,
389,4,2024-11-15,2024-11-08,robustness,248,246,248,complete,complete,,
389,8,2024-11-15,2024-11-08,robustness,248,243,246,complete,complete,,
389,13,2024-11-15,2024-11-08,robustness,248,242,248,complete,complete,,
389,26,2024-11-15,2024-11-08,robustness,248,241,248,complete,complete,,
389,52,2024-11-15,2024-11-08,robustness,248,240,248,complete,complete,,
390,2,2024-11-22,2024-11-15,robustness,233,232,232,complete,complete,,
390,3,2024-11-22,2024-11-15,robustness,233,232,232,complete,complete,,
390,4,2024-11-22,2024-11-15,robustness,233,232,232,complete,complete,,
390,8,2024-11-22,2024-11-15,robustness,233,228,231,complete,complete,,
390,13,2024-11-22,2024-11-15,robustness,233,227,233,complete,complete,,
390,26,2024-11-22,2024-11-15,robustness,233,225,233,complete,complete,,
390,52,2024-11-22,2024-11-15,robustness,233,224,233,complete,complete,,
391,2,2024-11-29,2024-11-22,robustness,225,224,224,complete,complete,,
391,3,2024-11-29,2024-11-22,robustness,225,224,224,complete,complete,,
391,4,2024-11-29,2024-11-22,robustness,225,224,224,complete,complete,,
391,8,2024-11-29,2024-11-22,robustness,225,220,225,complete,complete,,
391,13,2024-11-29,2024-11-22,robustness,225,219,225,complete,complete,,
391,26,2024-11-29,2024-11-22,robustness,225,217,225,complete,complete,,
391,52,2024-11-29,2024-11-22,robustness,225,216,225,complete,complete,,
392,2,2024-12-06,2024-11-29,robustness,225,224,224,complete,complete,,
392,3,2024-12-06,2024-11-29,robustness,225,224,224,complete,complete,,
392,4,2024-12-06,2024-11-29,robustness,225,224,224,complete,complete,,
392,8,2024-12-06,2024-11-29,robustness,225,222,225,complete,complete,,
392,13,2024-12-06,2024-11-29,robustness,225,219,225,complete,complete,,
392,26,2024-12-06,2024-11-29,robustness,225,217,225,complete,complete,,
392,52,2024-12-06,2024-11-29,robustness,225,216,225,complete,complete,,
393,2,2024-12-13,2024-12-06,robustness,231,231,231,complete,complete,,
393,3,2024-12-13,2024-12-06,robustness,231,230,231,complete,complete,,
393,4,2024-12-13,2024-12-06,robustness,231,230,231,complete,complete,,
393,8,2024-12-13,2024-12-06,robustness,231,228,231,complete,complete,,
393,13,2024-12-13,2024-12-06,robustness,231,225,231,complete,complete,,
393,26,2024-12-13,2024-12-06,robustness,231,223,231,complete,complete,,
393,52,2024-12-13,2024-12-06,robustness,231,222,231,complete,complete,,
394,2,2024-12-20,2024-12-13,robustness,230,230,230,complete,complete,,
394,3,2024-12-20,2024-12-13,robustness,230,230,230,complete,complete,,
394,4,2024-12-20,2024-12-13,robustness,230,229,230,complete,complete,,
394,8,2024-12-20,2024-12-13,robustness,230,229,230,complete,complete,,
394,13,2024-12-20,2024-12-13,robustness,230,224,230,complete,complete,,
394,26,2024-12-20,2024-12-13,robustness,230,222,230,complete,complete,,
394,52,2024-12-20,2024-12-13,robustness,230,221,230,complete,complete,,
395,2,2024-12-27,2024-12-20,robustness,225,225,225,complete,complete,,
395,3,2024-12-27,2024-12-20,robustness,225,225,225,complete,complete,,
395,4,2024-12-27,2024-12-20,robustness,225,225,225,complete,complete,,
395,8,2024-12-27,2024-12-20,robustness,225,224,225,complete,complete,,
395,13,2024-12-27,2024-12-20,robustness,225,220,225,complete,complete,,
395,26,2024-12-27,2024-12-20,robustness,225,217,225,complete,complete,,
395,52,2024-12-27,2024-12-20,robustness,225,216,225,complete,complete,,
396,2,2025-01-03,2024-12-27,robustness,229,229,229,complete,complete,,
396,3,2025-01-03,2024-12-27,robustness,229,229,229,complete,complete,,
396,4,2025-01-03,2024-12-27,robustness,229,229,229,complete,complete,,
396,8,2025-01-03,2024-12-27,robustness,229,228,229,complete,complete,,
396,13,2025-01-03,2024-12-27,robustness,229,224,229,complete,complete,,
396,26,2025-01-03,2024-12-27,robustness,229,221,229,complete,complete,,
396,52,2025-01-03,2024-12-27,robustness,229,220,229,complete,complete,,
397,2,2025-01-10,2025-01-03,robustness,218,218,218,complete,complete,,
397,3,2025-01-10,2025-01-03,robustness,218,218,218,complete,complete,,
397,4,2025-01-10,2025-01-03,robustness,218,218,218,complete,complete,,
397,8,2025-01-10,2025-01-03,robustness,218,217,218,complete,complete,,
397,13,2025-01-10,2025-01-03,robustness,218,215,218,complete,complete,,
397,26,2025-01-10,2025-01-03,robustness,218,210,218,complete,complete,,
397,52,2025-01-10,2025-01-03,robustness,218,209,218,complete,complete,,
398,2,2025-01-17,2025-01-10,robustness,218,218,0,complete,blocked_insufficient_portfolio_coverage,,insufficient_signal_eligible_universe
398,3,2025-01-17,2025-01-10,robustness,218,218,218,complete,complete,,
398,4,2025-01-17,2025-01-10,robustness,218,218,218,complete,complete,,
398,8,2025-01-17,2025-01-10,robustness,218,217,218,complete,complete,,
398,13,2025-01-17,2025-01-10,robustness,218,215,218,complete,complete,,
398,26,2025-01-17,2025-01-10,robustness,218,210,218,complete,complete,,
398,52,2025-01-17,2025-01-10,robustness,218,208,218,complete,complete,,
399,2,2025-01-24,2025-01-17,robustness,223,222,0,complete,blocked_insufficient_portfolio_coverage,,insufficient_signal_eligible_universe
399,3,2025-01-24,2025-01-17,robustness,223,222,223,complete,complete,,
399,4,2025-01-24,2025-01-17,robustness,223,222,223,complete,complete,,
399,8,2025-01-24,2025-01-17,robustness,223,222,223,complete,complete,,
399,13,2025-01-24,2025-01-17,robustness,223,221,223,complete,complete,,
399,26,2025-01-24,2025-01-17,robustness,223,214,223,complete,complete,,
399,52,2025-01-24,2025-01-17,robustness,223,212,223,complete,complete,,
400,2,2025-02-07,2025-01-24,robustness,223,223,223,complete,complete,,
400,3,2025-02-07,2025-01-24,robustness,223,223,223,complete,complete,,
400,4,2025-02-07,2025-01-24,robustness,223,223,223,complete,complete,,
400,8,2025-02-07,2025-01-24,robustness,223,223,223,complete,complete,,
400,13,2025-02-07,2025-01-24,robustness,223,222,223,complete,complete,,
400,26,2025-02-07,2025-01-24,robustness,223,215,223,complete,complete,,
400,52,2025-02-07,2025-01-24,robustness,223,213,223,complete,complete,,
401,2,2025-02-14,2025-02-07,robustness,222,221,221,complete,complete,,
401,3,2025-02-14,2025-02-07,robustness,222,221,221,complete,complete,,
401,4,2025-02-14,2025-02-07,robustness,222,221,222,complete,complete,,
401,8,2025-02-14,2025-02-07,robustness,222,221,222,complete,complete,,
401,13,2025-02-14,2025-02-07,robustness,222,220,222,complete,complete,,
401,26,2025-02-14,2025-02-07,robustness,222,216,222,complete,complete,,
401,52,2025-02-14,2025-02-07,robustness,222,213,222,complete,complete,,
402,2,2025-02-21,2025-02-14,robustness,227,226,0,complete,blocked_insufficient_portfolio_coverage,,insufficient_signal_eligible_universe
402,3,2025-02-21,2025-02-14,robustness,227,225,226,complete,complete,,
402,4,2025-02-21,2025-02-14,robustness,227,225,227,complete,complete,,
402,8,2025-02-21,2025-02-14,robustness,227,225,227,complete,complete,,
402,13,2025-02-21,2025-02-14,robustness,227,224,227,complete,complete,,
402,26,2025-02-21,2025-02-14,robustness,227,220,227,complete,complete,,
402,52,2025-02-21,2025-02-14,robustness,227,217,227,complete,complete,,
403,2,2025-02-28,2025-02-21,robustness,227,226,0,complete,blocked_insufficient_portfolio_coverage,,insufficient_signal_eligible_universe
403,3,2025-02-28,2025-02-21,robustness,227,226,227,complete,complete,,
403,4,2025-02-28,2025-02-21,robustness,227,225,227,complete,complete,,
403,8,2025-02-28,2025-02-21,robustness,227,225,227,complete,complete,,
403,13,2025-02-28,2025-02-21,robustness,227,224,227,complete,complete,,
403,26,2025-02-28,2025-02-21,robustness,227,221,227,complete,complete,,
403,52,2025-02-28,2025-02-21,robustness,227,217,227,complete,complete,,
404,2,2025-03-07,2025-02-28,robustness,226,225,225,complete,complete,,
404,3,2025-03-07,2025-02-28,robustness,226,225,226,complete,complete,,
404,4,2025-03-07,2025-02-28,robustness,226,225,226,complete,complete,,
404,8,2025-03-07,2025-02-28,robustness,226,224,226,complete,complete,,
404,13,2025-03-07,2025-02-28,robustness,226,224,226,complete,complete,,
404,26,2025-03-07,2025-02-28,robustness,226,221,226,complete,complete,,
404,52,2025-03-07,2025-02-28,robustness,226,217,226,complete,complete,,
405,2,2025-03-14,2025-03-07,robustness,224,224,224,complete,complete,,
405,3,2025-03-14,2025-03-07,robustness,224,223,224,complete,complete,,
405,4,2025-03-14,2025-03-07,robustness,224,223,224,complete,complete,,
405,8,2025-03-14,2025-03-07,robustness,224,222,224,complete,complete,,
405,13,2025-03-14,2025-03-07,robustness,224,222,224,complete,complete,,
405,26,2025-03-14,2025-03-07,robustness,224,219,224,complete,complete,,
405,52,2025-03-14,2025-03-07,robustness,224,215,224,complete,complete,,
406,2,2025-03-21,2025-03-14,robustness,230,230,230,complete,complete,,
406,3,2025-03-21,2025-03-14,robustness,230,230,230,complete,complete,,
406,4,2025-03-21,2025-03-14,robustness,230,229,230,complete,complete,,
406,8,2025-03-21,2025-03-14,robustness,230,228,230,complete,complete,,
406,13,2025-03-21,2025-03-14,robustness,230,228,230,complete,complete,,
406,26,2025-03-21,2025-03-14,robustness,230,224,230,complete,complete,,
406,52,2025-03-21,2025-03-14,robustness,230,220,230,complete,complete,,
407,2,2025-03-28,2025-03-21,robustness,232,232,232,complete,complete,,
407,3,2025-03-28,2025-03-21,robustness,232,232,232,complete,complete,,
407,4,2025-03-28,2025-03-21,robustness,232,232,232,complete,complete,,
407,8,2025-03-28,2025-03-21,robustness,232,230,232,complete,complete,,
407,13,2025-03-28,2025-03-21,robustness,232,230,232,complete,complete,,
407,26,2025-03-28,2025-03-21,robustness,232,226,232,complete,complete,,
407,52,2025-03-28,2025-03-21,robustness,232,222,232,complete,complete,,
408,2,2025-04-03,2025-03-28,robustness,229,228,228,complete,complete,,
408,3,2025-04-03,2025-03-28,robustness,229,228,229,complete,complete,,
408,4,2025-04-03,2025-03-28,robustness,229,228,229,complete,complete,,
408,8,2025-04-03,2025-03-28,robustness,229,227,229,complete,complete,,
408,13,2025-04-03,2025-03-28,robustness,229,226,229,complete,complete,,
408,26,2025-04-03,2025-03-28,robustness,229,224,229,complete,complete,,
408,52,2025-04-03,2025-03-28,robustness,229,219,229,complete,complete,,
409,2,2025-04-11,2025-04-03,robustness,227,226,226,complete,complete,,
409,3,2025-04-11,2025-04-03,robustness,227,226,226,complete,complete,,
409,4,2025-04-11,2025-04-03,robustness,227,226,227,complete,complete,,
409,8,2025-04-11,2025-04-03,robustness,227,225,227,complete,complete,,
409,13,2025-04-11,2025-04-03,robustness,227,224,227,complete,complete,,
409,26,2025-04-11,2025-04-03,robustness,227,222,227,complete,complete,,
409,52,2025-04-11,2025-04-03,robustness,227,217,227,complete,complete,,
410,2,2025-04-18,2025-04-11,robustness,220,219,0,complete,blocked_insufficient_portfolio_coverage,,insufficient_signal_eligible_universe
410,3,2025-04-18,2025-04-11,robustness,220,219,219,complete,complete,,
410,4,2025-04-18,2025-04-11,robustness,220,219,220,complete,complete,,
410,8,2025-04-18,2025-04-11,robustness,220,218,220,complete,complete,,
410,13,2025-04-18,2025-04-11,robustness,220,217,220,complete,complete,,
410,26,2025-04-18,2025-04-11,robustness,220,217,220,complete,complete,,
410,52,2025-04-18,2025-04-11,robustness,220,210,220,complete,complete,,
411,2,2025-04-25,2025-04-18,robustness,221,221,0,complete,blocked_insufficient_portfolio_coverage,,insufficient_signal_eligible_universe
411,3,2025-04-25,2025-04-18,robustness,221,220,221,complete,complete,,
411,4,2025-04-25,2025-04-18,robustness,221,220,221,complete,complete,,
411,8,2025-04-25,2025-04-18,robustness,221,220,221,complete,complete,,
411,13,2025-04-25,2025-04-18,robustness,221,218,221,complete,complete,,
411,26,2025-04-25,2025-04-18,robustness,221,218,221,complete,complete,,
