instrument,stock_ts_code,industry_target_key,industry_ts_code,industry_name,source,source_trade_date,weight
SH603803,603803.SH,sw_801770,801770.SI,通信,tushare.index_member,20260430,
SH603806,603806.SH,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SH603808,603808.SH,sw_801130,801130.SI,纺织服饰,tushare.index_member,20260430,
SH603809,603809.SH,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SH603810,603810.SH,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SH603811,603811.SH,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SH603813,603813.SH,sw_801170,801170.SI,交通运输,tushare.index_member,20260430,
SH603815,603815.SH,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SH603816,603816.SH,sw_801140,801140.SI,轻工制造,tushare.index_member,20260430,
SH603817,603817.SH,sw_801970,801970.SI,环保,tushare.index_member,20260430,
SH603818,603818.SH,sw_801140,801140.SI,轻工制造,tushare.index_member,20260430,
SH603819,603819.SH,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SH603822,603822.SH,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SH603823,603823.SH,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SH603825,603825.SH,sw_801760,801760.SI,传媒,tushare.index_member,20260430,
SH603826,603826.SH,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SH603828,603828.SH,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SH603829,603829.SH,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SH603833,603833.SH,sw_801140,801140.SI,轻工制造,tushare.index_member,20260430,
SH603836,603836.SH,sw_801170,801170.SI,交通运输,tushare.index_member,20260430,
SH603838,603838.SH,sw_801140,801140.SI,轻工制造,tushare.index_member,20260430,
SH603839,603839.SH,sw_801130,801130.SI,纺织服饰,tushare.index_member,20260430,
SH603843,603843.SH,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SH603848,603848.SH,sw_801140,801140.SI,轻工制造,tushare.index_member,20260430,
SH603855,603855.SH,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SH603856,603856.SH,sw_801710,801710.SI,建筑材料,tushare.index_member,20260430,
SH603858,603858.SH,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SH603859,603859.SH,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SH603860,603860.SH,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SH603861,603861.SH,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SH603863,603863.SH,sw_801140,801140.SI,轻工制造,tushare.index_member,20260430,
SH603866,603866.SH,sw_801120,801120.SI,食品饮料,tushare.index_member,20260430,
SH603867,603867.SH,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SH603868,603868.SH,sw_801110,801110.SI,家用电器,tushare.index_member,20260430,
SH603869,603869.SH,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SH603871,603871.SH,sw_801170,801170.SI,交通运输,tushare.index_member,20260430,
SH603876,603876.SH,sw_801050,801050.SI,有色金属,tushare.index_member,20260430,
SH603877,603877.SH,sw_801130,801130.SI,纺织服饰,tushare.index_member,20260430,
SH603878,603878.SH,sw_801040,801040.SI,钢铁,tushare.index_member,20260430,
SH603879,603879.SH,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SH603880,603880.SH,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SH603881,603881.SH,sw_801770,801770.SI,通信,tushare.index_member,20260430,
SH603882,603882.SH,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SH603883,603883.SH,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SH603885,603885.SH,sw_801170,801170.SI,交通运输,tushare.index_member,20260430,
SH603886,603886.SH,sw_801120,801120.SI,食品饮料,tushare.index_member,20260430,
SH603887,603887.SH,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SH603888,603888.SH,sw_801760,801760.SI,传媒,tushare.index_member,20260430,
SH603889,603889.SH,sw_801130,801130.SI,纺织服饰,tushare.index_member,20260430,
SH603890,603890.SH,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SH603893,603893.SH,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SH603895,603895.SH,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SH603896,603896.SH,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SH603897,603897.SH,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SH603898,603898.SH,sw_801140,801140.SI,轻工制造,tushare.index_member,20260430,
SH603899,603899.SH,sw_801140,801140.SI,轻工制造,tushare.index_member,20260430,
SH603900,603900.SH,sw_801130,801130.SI,纺织服饰,tushare.index_member,20260430,
SH603901,603901.SH,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SH603903,603903.SH,sw_801970,801970.SI,环保,tushare.index_member,20260430,
SH603906,603906.SH,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SH603908,603908.SH,sw_801130,801130.SI,纺织服饰,tushare.index_member,20260430,
SH603909,603909.SH,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SH603912,603912.SH,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SH603915,603915.SH,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SH603916,603916.SH,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SH603917,603917.SH,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SH603918,603918.SH,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SH603919,603919.SH,sw_801120,801120.SI,食品饮料,tushare.index_member,20260430,
SH603920,603920.SH,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SH603922,603922.SH,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SH603926,603926.SH,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SH603927,603927.SH,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SH603928,603928.SH,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SH603929,603929.SH,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SH603931,603931.SH,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SH603933,603933.SH,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SH603936,603936.SH,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SH603937,603937.SH,sw_801050,801050.SI,有色金属,tushare.index_member,20260430,
SH603938,603938.SH,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SH603939,603939.SH,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SH603948,603948.SH,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SH603949,603949.SH,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SH603950,603950.SH,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SH603955,603955.SH,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SH603956,603956.SH,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SH603958,603958.SH,sw_801130,801130.SI,纺织服饰,tushare.index_member,20260430,
SH603959,603959.SH,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SH603960,603960.SH,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SH603966,603966.SH,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SH603967,603967.SH,sw_801170,801170.SI,交通运输,tushare.index_member,20260430,
SH603968,603968.SH,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SH603969,603969.SH,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SH603970,603970.SH,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SH603976,603976.SH,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SH603977,603977.SH,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SH603978,603978.SH,sw_801050,801050.SI,有色金属,tushare.index_member,20260430,
SH603979,603979.SH,sw_801050,801050.SI,有色金属,tushare.index_member,20260430,
SH603980,603980.SH,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SH603982,603982.SH,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SH603983,603983.SH,sw_801980,801980.SI,美容护理,tushare.index_member,20260430,
SH603985,603985.SH,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SH603986,603986.SH,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SH603987,603987.SH,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SH603988,603988.SH,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SH603989,603989.SH,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SH603990,603990.SH,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SH603991,603991.SH,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SH603992,603992.SH,sw_801140,801140.SI,轻工制造,tushare.index_member,20260430,
SH603993,603993.SH,sw_801050,801050.SI,有色金属,tushare.index_member,20260430,
SH603995,603995.SH,sw_801040,801040.SI,钢铁,tushare.index_member,20260430,
SH603997,603997.SH,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SH603998,603998.SH,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SH603999,603999.SH,sw_801760,801760.SI,传媒,tushare.index_member,20260430,
SH605001,605001.SH,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SH605003,605003.SH,sw_801130,801130.SI,纺织服饰,tushare.index_member,20260430,
SH605005,605005.SH,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SH605006,605006.SH,sw_801710,801710.SI,建筑材料,tushare.index_member,20260430,
SH605007,605007.SH,sw_801140,801140.SI,轻工制造,tushare.index_member,20260430,
SH605008,605008.SH,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SH605009,605009.SH,sw_801980,801980.SI,美容护理,tushare.index_member,20260430,
SH605011,605011.SH,sw_801160,801160.SI,公用事业,tushare.index_member,20260430,
SH605016,605016.SH,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SH605018,605018.SH,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SH605020,605020.SH,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SH605028,605028.SH,sw_801160,801160.SI,公用事业,tushare.index_member,20260430,
SH605033,605033.SH,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SH605050,605050.SH,sw_801170,801170.SI,交通运输,tushare.index_member,20260430,
SH605055,605055.SH,sw_801130,801130.SI,纺织服饰,tushare.index_member,20260430,
SH605056,605056.SH,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SH605058,605058.SH,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SH605060,605060.SH,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SH605066,605066.SH,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SH605068,605068.SH,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SH605069,605069.SH,sw_801970,801970.SI,环保,tushare.index_member,20260430,
SH605077,605077.SH,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SH605080,605080.SH,sw_801140,801140.SI,轻工制造,tushare.index_member,20260430,
SH605081,605081.SH,sw_801970,801970.SI,环保,tushare.index_member,20260430,
SH605086,605086.SH,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SH605088,605088.SH,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SH605089,605089.SH,sw_801120,801120.SI,食品饮料,tushare.index_member,20260430,
SH605090,605090.SH,sw_801160,801160.SI,公用事业,tushare.index_member,20260430,
SH605098,605098.SH,sw_801210,801210.SI,社会服务,tushare.index_member,20260430,
SH605099,605099.SH,sw_801140,801140.SI,轻工制造,tushare.index_member,20260430,
SH605100,605100.SH,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SH605108,605108.SH,sw_801210,801210.SI,社会服务,tushare.index_member,20260430,
SH605111,605111.SH,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SH605116,605116.SH,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SH605117,605117.SH,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SH605118,605118.SH,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SH605122,605122.SH,sw_801710,801710.SI,建筑材料,tushare.index_member,20260430,
SH605123,605123.SH,sw_801740,801740.SI,国防军工,tushare.index_member,20260430,
SH605128,605128.SH,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SH605133,605133.SH,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SH605136,605136.SH,sw_801200,801200.SI,商贸零售,tushare.index_member,20260430,
SH605138,605138.SH,sw_801130,801130.SI,纺织服饰,tushare.index_member,20260430,
SH605151,605151.SH,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SH605155,605155.SH,sw_801140,801140.SI,轻工制造,tushare.index_member,20260430,
SH605158,605158.SH,sw_801050,801050.SI,有色金属,tushare.index_member,20260430,
SH605162,605162.SH,sw_801160,801160.SI,公用事业,tushare.index_member,20260430,
SH605166,605166.SH,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SH605167,605167.SH,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SH605168,605168.SH,sw_801760,801760.SI,传媒,tushare.index_member,20260430,
SH605169,605169.SH,sw_801160,801160.SI,公用事业,tushare.index_member,20260430,
SH605177,605177.SH,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SH605178,605178.SH,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SH605179,605179.SH,sw_801120,801120.SI,食品饮料,tushare.index_member,20260430,
SH605180,605180.SH,sw_801130,801130.SI,纺织服饰,tushare.index_member,20260430,
SH605183,605183.SH,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SH605186,605186.SH,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SH605188,605188.SH,sw_801200,801200.SI,商贸零售,tushare.index_member,20260430,
SH605189,605189.SH,sw_801130,801130.SI,纺织服饰,tushare.index_member,20260430,
SH605196,605196.SH,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SH605198,605198.SH,sw_801010,801010.SI,农林牧渔,tushare.index_member,20260430,
SH605199,605199.SH,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SH605208,605208.SH,sw_801050,801050.SI,有色金属,tushare.index_member,20260430,
SH605218,605218.SH,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SH605222,605222.SH,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SH605228,605228.SH,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SH605255,605255.SH,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SH605258,605258.SH,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SH605259,605259.SH,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SH605266,605266.SH,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SH605268,605268.SH,sw_801140,801140.SI,轻工制造,tushare.index_member,20260430,
SH605277,605277.SH,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SH605286,605286.SH,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SH605287,605287.SH,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SH605288,605288.SH,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SH605289,605289.SH,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SH605296,605296.SH,sw_801010,801010.SI,农林牧渔,tushare.index_member,20260430,
SH605298,605298.SH,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SH605299,605299.SH,sw_801140,801140.SI,轻工制造,tushare.index_member,20260430,
SH605300,605300.SH,sw_801120,801120.SI,食品饮料,tushare.index_member,20260430,
SH605303,605303.SH,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SH605305,605305.SH,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SH605318,605318.SH,sw_801710,801710.SI,建筑材料,tushare.index_member,20260430,
SH605319,605319.SH,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SH605333,605333.SH,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SH605336,605336.SH,sw_801110,801110.SI,家用电器,tushare.index_member,20260430,
SH605337,605337.SH,sw_801120,801120.SI,食品饮料,tushare.index_member,20260430,
SH605338,605338.SH,sw_801120,801120.SI,食品饮料,tushare.index_member,20260430,
SH605339,605339.SH,sw_801120,801120.SI,食品饮料,tushare.index_member,20260430,
SH605358,605358.SH,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SH605365,605365.SH,sw_801110,801110.SI,家用电器,tushare.index_member,20260430,
SH605366,605366.SH,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SH605368,605368.SH,sw_801160,801160.SI,公用事业,tushare.index_member,20260430,
SH605369,605369.SH,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SH605376,605376.SH,sw_801050,801050.SI,有色金属,tushare.index_member,20260430,
SH605377,605377.SH,sw_801140,801140.SI,轻工制造,tushare.index_member,20260430,
SH605378,605378.SH,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SH605388,605388.SH,sw_801120,801120.SI,食品饮料,tushare.index_member,20260430,
SH605389,605389.SH,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SH605398,605398.SH,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
