instrument,reason,detail,row_count
SZ002922,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1753.0
SZ002923,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,733.0
SZ002925,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1040.0
SZ002929,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1162.0
SZ002930,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1208.0
SZ002931,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1123.0
SZ002932,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,745.0
SZ002935,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,808.0
SZ002936,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,782.0
SZ002937,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1143.0
SZ002938,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,921.0
SZ002941,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1112.0
SZ002943,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1219.0
SZ002946,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,829.0
SZ002947,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,755.0
SZ002948,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,317.0
SZ002949,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,730.0
SZ002953,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,777.0
SZ002955,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,987.0
SZ002956,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,245.0
SZ002958,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1035.0
SZ002959,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1245.0
SZ002960,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1189.0
SZ002961,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,563.0
SZ002962,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,298.0
SZ002965,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,723.0
SZ002966,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1072.0
SZ002968,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,623.0
SZ002969,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1049.0
SZ002970,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1098.0
SZ002975,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,922.0
SZ002973,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,422.0
SZ002979,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,728.0
SZ002982,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,727.0
SZ002983,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,726.0
SZ002984,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,785.0
SZ002986,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,609.0
SZ002987,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,734.0
SZ002988,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,851.0
SZ002990,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,245.0
SZ002989,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,921.0
SZ002996,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,751.0
SZ002998,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,723.0
SZ003001,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,719.0
SZ003000,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,648.0
SZ003004,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,733.0
SZ003009,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,549.0
SZ003016,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,291.0
SZ003019,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1071.0
SZ003020,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,590.0
SZ003021,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,461.0
SZ003028,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,489.0
SZ003029,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,244.0
SZ003038,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,438.0
SZ003043,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,842.0
SZ300001,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,479.0
SZ300002,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,338.0
SZ300003,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1438.0
SZ300007,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,487.0
SZ300008,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,99.0
SZ300009,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1275.0
SZ300010,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,625.0
SZ300011,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,5.0
SZ300012,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,605.0
SZ300014,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,2154.0
SZ300015,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1515.0
SZ300016,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1427.0
SZ300017,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1578.0
SZ300018,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,230.0
SZ300019,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1088.0
SZ300021,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1834.0
SZ300024,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,118.0
SZ300026,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,594.0
SZ300027,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,117.0
SZ300031,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,110.0
SZ300034,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1410.0
SZ300035,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1041.0
SZ300036,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,614.0
SZ300037,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1817.0
SZ300040,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1758.0
SZ300041,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1317.0
SZ300043,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,81.0
SZ300044,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,823.0
SZ300045,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,563.0
SZ300047,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,440.0
SZ300048,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1398.0
SZ300049,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,234.0
SZ300050,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,832.0
SZ300051,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,542.0
SZ300052,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,658.0
SZ300053,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,308.0
SZ300054,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1718.0
SZ300056,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,667.0
SZ300057,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1571.0
SZ300058,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,675.0
SZ300059,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,847.0
SZ300061,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,723.0
SZ300062,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1216.0
SZ300063,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1050.0
SZ300028,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
SZ300065,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1095.0
SZ300067,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,911.0
SZ300068,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,988.0
SZ300023,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
SZ300070,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,487.0
SZ300071,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,593.0
SZ300072,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,409.0
SZ300073,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,351.0
SZ300075,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1276.0
SZ300074,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,964.0
SZ300038,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
SZ300077,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1076.0
SZ300078,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1141.0
SZ300080,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1113.0
SZ300079,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,327.0
SZ300081,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,712.0
SZ300064,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
SZ300082,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,620.0
SZ300083,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1242.0
SZ300084,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,487.0
SZ300087,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,85.0
SZ300088,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,811.0
SZ300091,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,683.0
SZ300092,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,73.0
SZ300094,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,487.0
SZ300095,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,572.0
SZ300098,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,457.0
SZ300099,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,363.0
SZ300100,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,456.0
SZ300101,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,412.0
SZ300102,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1317.0
SZ300103,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,170.0
SZ300107,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,954.0
SZ300089,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
SZ300090,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
