taxonomy_method,subregime_id,subregime_label,split,source_id,window,replay_policy_id,assignment_grain,readout_grain,denominator_policy,target_episode_n,target_episode_denominator_n,bridge_episode_denominator_n,e1_pre_replay_any_captured_episode_n,e1_post_replay_any_captured_episode_n,e1_pre_replay_bridge_captured_episode_n,e1_post_replay_bridge_captured_episode_n,e1_pre_replay_any_recall,e1_post_replay_any_recall,e1_pre_replay_bridge_recall,e1_post_replay_bridge_recall,source_pre_replay_any_captured_episode_n,source_post_replay_any_captured_episode_n,source_pre_replay_bridge_captured_episode_n,source_post_replay_bridge_captured_episode_n,source_pre_replay_any_recall,source_post_replay_any_recall,source_pre_replay_bridge_recall,source_post_replay_bridge_recall,post_replay_recall_ci_low,post_replay_recall_ci_high,post_replay_bridge_recall_ci_low,post_replay_bridge_recall_ci_high,e1_missed_episode_n,source_post_replay_captures_e1_missed_n,incremental_post_replay_capture_over_e1_n,incremental_post_replay_capture_over_e1_rate,episode_power_status
auto_120d_knn_default_taxonomy,transition_deterioration,transition_deterioration,validation,08_T4_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,124,124,124,34,34,34,34,0.27419354838709675,0.27419354838709675,0.27419354838709675,0.27419354838709675,3,3,3,3,0.024193548387096774,0.024193548387096774,0.024193548387096774,0.024193548387096774,0.008261469015465258,0.06872129715767399,0.008261469015465258,0.06872129715767399,90,2,2,0.022222222222222223,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_boundary_or_mixed,transition_boundary_or_mixed,validation,08_T7_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,273,273,273,60,60,60,60,0.21978021978021978,0.21978021978021978,0.21978021978021978,0.21978021978021978,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.013876527227121935,0.0,0.013876527227121935,213,0,0,0.0,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_recovery,transition_recovery,validation,08_T7_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,102,102,102,26,26,26,26,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2549019607843137,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.03629574760774591,0.0,0.03629574760774591,76,0,0,0.0,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_deterioration,transition_deterioration,validation,08_T7_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,124,124,124,34,34,34,34,0.27419354838709675,0.27419354838709675,0.27419354838709675,0.27419354838709675,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.030049686487027695,0.0,0.030049686487027695,90,0,0,0.0,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_boundary_or_mixed,transition_boundary_or_mixed,robustness,07_E1_only,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,413,413,413,116,116,116,116,0.28087167070217917,0.28087167070217917,0.28087167070217917,0.28087167070217917,116,116,116,116,0.28087167070217917,0.28087167070217917,0.28087167070217917,0.28087167070217917,0.2396991881486885,0.32608311380965727,0.2396991881486885,0.32608311380965727,297,0,0,0.0,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_recovery,transition_recovery,robustness,07_E1_only,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,125,125,125,29,29,29,29,0.232,0.232,0.232,0.232,29,29,29,29,0.232,0.232,0.232,0.232,0.16666666666666669,0.3133149541762909,0.16666666666666669,0.3133149541762909,96,0,0,0.0,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_deterioration,transition_deterioration,robustness,07_E1_only,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,61,61,61,15,15,15,15,0.2459016393442623,0.2459016393442623,0.2459016393442623,0.2459016393442623,15,15,15,15,0.2459016393442623,0.2459016393442623,0.2459016393442623,0.2459016393442623,0.15506522999562844,0.36684662905781873,0.15506522999562844,0.36684662905781873,46,0,0,0.0,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_boundary_or_mixed,transition_boundary_or_mixed,robustness,08_R_core_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,413,413,413,116,116,116,116,0.28087167070217917,0.28087167070217917,0.28087167070217917,0.28087167070217917,396,396,396,396,0.9588377723970944,0.9588377723970944,0.9588377723970944,0.9588377723970944,0.9350741334934308,0.9741441403064971,0.9350741334934308,0.9741441403064971,297,296,296,0.9966329966329966,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_recovery,transition_recovery,robustness,08_R_core_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,125,125,125,29,29,29,29,0.232,0.232,0.232,0.232,116,116,116,116,0.928,0.928,0.928,0.928,0.8688158161825682,0.9616612967995742,0.8688158161825682,0.9616612967995742,96,96,96,1.0,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_deterioration,transition_deterioration,robustness,08_R_core_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,61,61,61,15,15,15,15,0.2459016393442623,0.2459016393442623,0.2459016393442623,0.2459016393442623,58,58,58,58,0.9508196721311475,0.9508196721311475,0.9508196721311475,0.9508196721311475,0.8650865720629857,0.9831343231647693,0.8650865720629857,0.9831343231647693,46,46,46,1.0,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_boundary_or_mixed,transition_boundary_or_mixed,robustness,08_R6_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,413,413,413,116,116,116,116,0.28087167070217917,0.28087167070217917,0.28087167070217917,0.28087167070217917,272,272,272,272,0.6585956416464891,0.6585956416464891,0.6585956416464891,0.6585956416464891,0.6115892861859574,0.7026787715126984,0.6115892861859574,0.7026787715126984,297,191,191,0.6430976430976431,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_recovery,transition_recovery,robustness,08_R6_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,125,125,125,29,29,29,29,0.232,0.232,0.232,0.232,97,97,97,97,0.776,0.776,0.776,0.776,0.6953100627209139,0.8402312531273837,0.6953100627209139,0.8402312531273837,96,81,81,0.84375,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_deterioration,transition_deterioration,robustness,08_R6_event_regime_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,61,61,61,15,15,15,15,0.2459016393442623,0.2459016393442623,0.2459016393442623,0.2459016393442623,29,29,29,29,0.47540983606557374,0.47540983606557374,0.47540983606557374,0.47540983606557374,0.3553028228679598,0.5984305828468899,0.3553028228679598,0.5984305828468899,46,21,21,0.45652173913043476,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_boundary_or_mixed,transition_boundary_or_mixed,robustness,08_selected_T4_T7_union,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,413,413,413,116,116,116,116,0.28087167070217917,0.28087167070217917,0.28087167070217917,0.28087167070217917,17,17,17,17,0.04116222760290557,0.04116222760290557,0.04116222760290557,0.04116222760290557,0.02585585969350294,0.06492586650656922,0.02585585969350294,0.06492586650656922,297,10,10,0.03367003367003367,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_recovery,transition_recovery,robustness,08_selected_T4_T7_union,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,125,125,125,29,29,29,29,0.232,0.232,0.232,0.232,2,2,2,2,0.016,0.016,0.016,0.016,0.004398708009065916,0.05646362217000669,0.004398708009065916,0.05646362217000669,96,2,2,0.020833333333333332,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_deterioration,transition_deterioration,robustness,08_selected_T4_T7_union,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,61,61,61,15,15,15,15,0.2459016393442623,0.2459016393442623,0.2459016393442623,0.2459016393442623,1,1,1,1,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.002899656114363977,0.08719065627768062,0.002899656114363977,0.08719065627768062,46,1,1,0.021739130434782608,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_boundary_or_mixed,transition_boundary_or_mixed,robustness,08_T4_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,413,413,413,116,116,116,116,0.28087167070217917,0.28087167070217917,0.28087167070217917,0.28087167070217917,17,17,17,17,0.04116222760290557,0.04116222760290557,0.04116222760290557,0.04116222760290557,0.02585585969350294,0.06492586650656922,0.02585585969350294,0.06492586650656922,297,10,10,0.03367003367003367,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_recovery,transition_recovery,robustness,08_T4_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,125,125,125,29,29,29,29,0.232,0.232,0.232,0.232,2,2,2,2,0.016,0.016,0.016,0.016,0.004398708009065916,0.05646362217000669,0.004398708009065916,0.05646362217000669,96,2,2,0.020833333333333332,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_deterioration,transition_deterioration,robustness,08_T4_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,61,61,61,15,15,15,15,0.2459016393442623,0.2459016393442623,0.2459016393442623,0.2459016393442623,1,1,1,1,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.002899656114363977,0.08719065627768062,0.002899656114363977,0.08719065627768062,46,1,1,0.021739130434782608,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_boundary_or_mixed,transition_boundary_or_mixed,robustness,08_T7_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,413,413,413,116,116,116,116,0.28087167070217917,0.28087167070217917,0.28087167070217917,0.28087167070217917,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.009215970766833252,0.0,0.009215970766833252,297,0,0,0.0,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_recovery,transition_recovery,robustness,08_T7_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,125,125,125,29,29,29,29,0.232,0.232,0.232,0.232,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0298164567965626,0.0,0.0298164567965626,96,0,0,0.0,sufficient_episode_power
auto_120d_knn_default_taxonomy,transition_deterioration,transition_deterioration,robustness,08_T7_gated,low_to_first_50pct,post_replay_executable_horizon_complete,market_date,unique_target_episode,unique_target_episode_within_taxonomy_method_split_subregime_window,61,61,61,15,15,15,15,0.2459016393442623,0.2459016393442623,0.2459016393442623,0.2459016393442623,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.05924591620194442,0.0,0.05924591620194442,46,0,0,0.0,sufficient_episode_power
