scope_id,filter_id_or_state_id,source_phase,split_bucket,cost_buffer_return,cost_tier_label,treated_n,treated_positive_n,winner_rate,lower_first_rate,fast_fail_rate,self_utility_proxy_per_entry,self_utility_proxy_total_indexed,self_utility_margin_vs_100bps,self_utility_positive,lower_first_uplift_vs_native,fast_fail_uplift_vs_native,bootstrap_ci_low,bootstrap_ci_high,ci_status
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__close_position_20d__top_40pct,13A2_filter,train,0.01,100bps,10951,2633,0.24043466350105014,0.4541137795635102,0.14126563784129303,-0.0084431855624376,-0.00042649393015606595,0.0,False,0.1095101466216391,0.057933073286923445,-0.0005527210963335411,-0.0002829534060755789,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__close_position_20d__top_40pct,13A2_filter,validation,0.0,0bps,7990,1409,0.17634543178973716,0.4612015018773467,0.10725907384230288,-0.005863660873408821,-0.000764197406145081,0.0013032769504298038,False,0.06191593905417808,0.028752541146199656,-0.0010736224343195098,-0.00036931800827541946,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__close_position_20d__top_40pct,13A2_filter,validation,0.0025,25bps,7990,1409,0.17634543178973716,0.4612015018773467,0.10725907384230288,-0.008363660873408821,-0.001090016643752532,0.0009774577128223527,False,0.06191593905417808,0.028752541146199656,-0.0014038964540182782,-0.000701932706852619,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__close_position_20d__top_40pct,13A2_filter,validation,0.005,50bps,7990,1409,0.17634543178973716,0.4612015018773467,0.10725907384230288,-0.010863660873408822,-0.001415835881359983,0.0006516384752149017,False,0.06191593905417808,0.028752541146199656,-0.0017272995557315947,-0.001028753787020649,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__close_position_20d__top_40pct,13A2_filter,validation,0.0075,75bps,7990,1409,0.17634543178973716,0.4612015018773467,0.10725907384230288,-0.01336366087340882,-0.0017416551189674342,0.0003258192376074506,False,0.06191593905417808,0.028752541146199656,-0.0020525505241289856,-0.0013587407369021996,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__close_position_20d__top_40pct,13A2_filter,validation,0.01,100bps,7990,1409,0.17634543178973716,0.4612015018773467,0.10725907384230288,-0.01586366087340882,-0.0020674743565748848,0.0,False,0.06191593905417808,0.028752541146199656,-0.0023783761920647146,-0.0016822851297796345,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__close_position_20d__top_40pct,13A2_filter,robustness,0.0,0bps,14775,3180,0.2152284263959391,0.3408460236886633,0.10098138747884941,0.004890624225633421,0.0005532253275585603,0.0011311957370572832,True,0.07122714669232294,0.033645573553849034,0.0002958125911216635,0.0007655109224725528,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__close_position_20d__top_40pct,13A2_filter,robustness,0.0025,25bps,14775,3180,0.2152284263959391,0.3408460236886633,0.10098138747884941,0.0023906242256334213,0.0002704263932942395,0.0008483968027929625,True,0.07122714669232294,0.033645573553849034,1.6431980057673538e-05,0.00047627603953504237,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__close_position_20d__top_40pct,13A2_filter,robustness,0.005,50bps,14775,3180,0.2152284263959391,0.3408460236886633,0.10098138747884941,-0.00010937577436657877,-1.2372540970081318e-05,0.0005655978685286416,False,0.07122714669232294,0.033645573553849034,-0.00026520660948644464,0.0001952551006763218,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__close_position_20d__top_40pct,13A2_filter,robustness,0.0075,75bps,14775,3180,0.2152284263959391,0.3408460236886633,0.10098138747884941,-0.0026093757743665784,-0.00029517147523440207,0.00028279893426432087,False,0.07122714669232294,0.033645573553849034,-0.0005475829130299836,-8.550634143554983e-05,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__close_position_20d__top_40pct,13A2_filter,robustness,0.01,100bps,14775,3180,0.2152284263959391,0.3408460236886633,0.10098138747884941,-0.005109375774366579,-0.0005779704094987229,0.0,False,0.07122714669232294,0.033645573553849034,-0.0008264347320460478,-0.000372247945822906,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_30pct__AND__close_position_20d__top_30pct,13A2_filter,train,0.0,0bps,7312,1788,0.24452954048140044,0.46293763676148797,0.14920678336980306,0.0015472583433893475,5.218572934150811e-05,0.00033727870697528527,True,0.1183340038196169,0.06587421881543347,-4.409830741214346e-05,0.000154699266770481,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_30pct__AND__close_position_20d__top_30pct,13A2_filter,train,0.0025,25bps,7312,1788,0.24452954048140044,0.46293763676148797,0.14920678336980306,-0.0009527416566106526,-3.2133947402313216e-05,0.00025295903023146395,False,0.1183340038196169,0.06587421881543347,-0.00012754205809286092,7.050772124545226e-05,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_30pct__AND__close_position_20d__top_30pct,13A2_filter,train,0.005,50bps,7312,1788,0.24452954048140044,0.46293763676148797,0.14920678336980306,-0.0034527416566106526,-0.00011645362414613453,0.00016863935348764264,False,0.1183340038196169,0.06587421881543347,-0.0002090185980340032,-1.4653768463672523e-05,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_30pct__AND__close_position_20d__top_30pct,13A2_filter,train,0.0075,75bps,7312,1788,0.24452954048140044,0.46293763676148797,0.14920678336980306,-0.005952741656610652,-0.00020077330088995584,8.431967674382135e-05,False,0.1183340038196169,0.06587421881543347,-0.00029063992524841123,-9.849581931946149e-05,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_30pct__AND__close_position_20d__top_30pct,13A2_filter,train,0.01,100bps,7312,1788,0.24452954048140044,0.46293763676148797,0.14920678336980306,-0.008452741656610653,-0.0002850929776337772,0.0,False,0.1183340038196169,0.06587421881543347,-0.0003772740110625943,-0.00018140055838050564,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_30pct__AND__close_position_20d__top_30pct,13A2_filter,validation,0.0,0bps,5759,1013,0.175898593505817,0.45858656016669563,0.1022747004688314,-0.00578186918826519,-0.0005431318553382033,0.0009393707080757501,False,0.05930099734352701,0.02376816777272818,-0.0008355399159926411,-0.00027289063951139005,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_30pct__AND__close_position_20d__top_30pct,13A2_filter,validation,0.0025,25bps,5759,1013,0.175898593505817,0.45858656016669563,0.1022747004688314,-0.00828186918826519,-0.0007779745323571409,0.0007045280310568126,False,0.05930099734352701,0.02376816777272818,-0.0010655904930241761,-0.0005087804325949831,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_30pct__AND__close_position_20d__top_30pct,13A2_filter,validation,0.005,50bps,5759,1013,0.175898593505817,0.45858656016669563,0.1022747004688314,-0.010781869188265191,-0.0010128172093760784,0.00046968535403787504,False,0.05930099734352701,0.02376816777272818,-0.0012956498044343883,-0.0007455298668517417,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_30pct__AND__close_position_20d__top_30pct,13A2_filter,validation,0.0075,75bps,5759,1013,0.175898593505817,0.45858656016669563,0.1022747004688314,-0.01328186918826519,-0.0012476598863950157,0.00023484267701893774,False,0.05930099734352701,0.02376816777272818,-0.0015284465663176984,-0.0009820423013499721,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_30pct__AND__close_position_20d__top_30pct,13A2_filter,validation,0.01,100bps,5759,1013,0.175898593505817,0.45858656016669563,0.1022747004688314,-0.015781869188265192,-0.0014825025634139534,0.0,False,0.05930099734352701,0.02376816777272818,-0.0017652570140453661,-0.0012198808493630242,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_30pct__AND__close_position_20d__top_30pct,13A2_filter,robustness,0.0,0bps,10429,2172,0.20826541375011987,0.349506184677342,0.10346150158212676,0.003672277217708849,0.0002932164936644279,0.0007984595831993507,True,0.07988730768100166,0.036125687657126385,0.00011718172747519017,0.000505997704553242,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_30pct__AND__close_position_20d__top_30pct,13A2_filter,robustness,0.0025,25bps,10429,2172,0.20826541375011987,0.349506184677342,0.10346150158212676,0.001172277217708849,9.36015978645902e-05,0.000598844687399513,True,0.07988730768100166,0.036125687657126385,-8.404670133029777e-05,0.00030479511524428586,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_30pct__AND__close_position_20d__top_30pct,13A2_filter,robustness,0.005,50bps,10429,2172,0.20826541375011987,0.349506184677342,0.10346150158212676,-0.001327722782291151,-0.00010601329793524748,0.0003992297915996753,False,0.07988730768100166,0.036125687657126385,-0.0002827722658778642,0.00010202150558570541,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_30pct__AND__close_position_20d__top_30pct,13A2_filter,robustness,0.0075,75bps,10429,2172,0.20826541375011987,0.349506184677342,0.10346150158212676,-0.0038277227822911507,-0.0003056281937350851,0.0001996148957998377,False,0.07988730768100166,0.036125687657126385,-0.0004801436361006846,-0.00010100777489210414,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_30pct__AND__close_position_20d__top_30pct,13A2_filter,robustness,0.01,100bps,10429,2172,0.20826541375011987,0.349506184677342,0.10346150158212676,-0.006327722782291151,-0.0005052430895349228,0.0,False,0.07988730768100166,0.036125687657126385,-0.0006799231632422375,-0.00030399454452842466,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__distance_to_20d_high__top_40pct,13A2_filter,train,0.0,0bps,10058,2386,0.23722410021873136,0.44084310996221915,0.13571286538079141,0.0018669294680111193,8.661483523185992e-05,0.0004639427290423167,True,0.09623947702034807,0.052380300826421825,-1.6477319246770978e-05,0.00019133422108245018,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__distance_to_20d_high__top_40pct,13A2_filter,train,0.0025,25bps,10058,2386,0.23722410021873136,0.44084310996221915,0.13571286538079141,-0.0006330705319888808,-2.937084702871926e-05,0.00034795704678173753,False,0.09623947702034807,0.052380300826421825,-0.0001319244570169376,7.332991745781113e-05,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__distance_to_20d_high__top_40pct,13A2_filter,train,0.005,50bps,10058,2386,0.23722410021873136,0.44084310996221915,0.13571286538079141,-0.003133070531988881,-0.00014535652928929845,0.00023197136452115835,False,0.09623947702034807,0.052380300826421825,-0.00024689606513964056,-4.3108940600191195e-05,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__distance_to_20d_high__top_40pct,13A2_filter,train,0.0075,75bps,10058,2386,0.23722410021873136,0.44084310996221915,0.13571286538079141,-0.0056330705319888805,-0.00026134221154987757,0.00011598568226057923,False,0.09623947702034807,0.052380300826421825,-0.0003637905770700184,-0.0001565271604016822,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__distance_to_20d_high__top_40pct,13A2_filter,train,0.01,100bps,10058,2386,0.23722410021873136,0.44084310996221915,0.13571286538079141,-0.008133070531988881,-0.0003773278938104568,0.0,False,0.09623947702034807,0.052380300826421825,-0.000480820074689274,-0.00027212784996185686,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__distance_to_20d_high__top_40pct,13A2_filter,validation,0.0,0bps,7638,1361,0.17818800733176224,0.4558785022257135,0.10879811468970935,-0.005106403451377705,-0.0006361868883100284,0.0012458609946661883,False,0.056592939402544895,0.030291581993606126,-0.0009529409916475479,-0.0003276781018802113,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__distance_to_20d_high__top_40pct,13A2_filter,validation,0.0025,25bps,7638,1361,0.17818800733176224,0.4558785022257135,0.10879811468970935,-0.0076064034513777055,-0.0009476521369765755,0.0009343957459996412,False,0.056592939402544895,0.030291581993606126,-0.0012588377923762261,-0.0006442900237752026,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__distance_to_20d_high__top_40pct,13A2_filter,validation,0.005,50bps,7638,1361,0.17818800733176224,0.4558785022257135,0.10879811468970935,-0.010106403451377706,-0.0012591173856431226,0.000622930497333094,False,0.056592939402544895,0.030291581993606126,-0.0015701338107754301,-0.0009545541203302153,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__distance_to_20d_high__top_40pct,13A2_filter,validation,0.0075,75bps,7638,1361,0.17818800733176224,0.4558785022257135,0.10879811468970935,-0.012606403451377705,-0.0015705826343096695,0.0003114652486665471,False,0.056592939402544895,0.030291581993606126,-0.0018816238684845087,-0.0012707346228399666,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__distance_to_20d_high__top_40pct,13A2_filter,validation,0.01,100bps,7638,1361,0.17818800733176224,0.4558785022257135,0.10879811468970935,-0.015106403451377705,-0.0018820478829762166,0.0,False,0.056592939402544895,0.030291581993606126,-0.002191459021172297,-0.001579802184498469,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__distance_to_20d_high__top_40pct,13A2_filter,robustness,0.0,0bps,14406,3123,0.21678467305289462,0.34922948771345275,0.10634457864778564,0.004410341937944873,0.00048643626225392255,0.0011029445541825532,True,0.0796106107171124,0.039008764722785264,0.00025114524058591424,0.0006962644474780226,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__distance_to_20d_high__top_40pct,13A2_filter,robustness,0.0025,25bps,14406,3123,0.21678467305289462,0.34922948771345275,0.10634457864778564,0.0019103419379448727,0.00021070012370828423,0.0008272084156369149,True,0.0796106107171124,0.039008764722785264,-2.2982789332365435e-05,0.00042292730809275413,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__distance_to_20d_high__top_40pct,13A2_filter,robustness,0.005,50bps,14406,3123,0.21678467305289462,0.34922948771345275,0.10634457864778564,-0.0005896580620551274,-6.503601483735407e-05,0.0005514722770912766,False,0.0796106107171124,0.039008764722785264,-0.00029097579528456396,0.00014895338308522807,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__distance_to_20d_high__top_40pct,13A2_filter,robustness,0.0075,75bps,14406,3123,0.21678467305289462,0.34922948771345275,0.10634457864778564,-0.003089658062055127,-0.0003407721533829923,0.00027573613854563834,False,0.0796106107171124,0.039008764722785264,-0.0005622609556170371,-0.00012294113443764174,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__distance_to_20d_high__top_40pct,13A2_filter,robustness,0.01,100bps,14406,3123,0.21678467305289462,0.34922948771345275,0.10634457864778564,-0.0055896580620551275,-0.0006165082919286307,0.0,False,0.0796106107171124,0.039008764722785264,-0.0008371664022000987,-0.0003965200842458627,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_30pct__AND__distance_to_20d_high__top_30pct,13A2_filter,train,0.0,0bps,6378,1566,0.24553151458137348,0.43728441517717154,0.138758231420508,0.0030224703452383893,8.891996947300408e-05,0.0002941963338468777,True,0.09268078223530046,0.05542566686613841,-7.816143089245091e-06,0.00016526670711090397,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_30pct__AND__distance_to_20d_high__top_30pct,13A2_filter,train,0.0025,25bps,6378,1566,0.24553151458137348,0.43728441517717154,0.138758231420508,0.0005224703452383892,1.537088601128466e-05,0.00022064725038515828,True,0.09268078223530046,0.05542566686613841,-8.167910127457316e-05,9.20917484740968e-05,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_30pct__AND__distance_to_20d_high__top_30pct,13A2_filter,train,0.005,50bps,6378,1566,0.24553151458137348,0.43728441517717154,0.138758231420508,-0.001977529654761611,-5.8178197450434764e-05,0.00014709816692343885,False,0.09268078223530046,0.05542566686613841,-0.00015482363575202343,1.9112583398958594e-05,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_30pct__AND__distance_to_20d_high__top_30pct,13A2_filter,train,0.0075,75bps,6378,1566,0.24553151458137348,0.43728441517717154,0.138758231420508,-0.0044775296547616104,-0.00013172728091215418,7.354908346171943e-05,False,0.09268078223530046,0.05542566686613841,-0.00022942267908348095,-5.35864361462786e-05,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_30pct__AND__distance_to_20d_high__top_30pct,13A2_filter,train,0.01,100bps,6378,1566,0.24553151458137348,0.43728441517717154,0.138758231420508,-0.006977529654761611,-0.0002052763643738736,0.0,False,0.09268078223530046,0.05542566686613841,-0.00030192882905414036,-0.00012750294422859645,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_30pct__AND__distance_to_20d_high__top_30pct,13A2_filter,validation,0.0,0bps,5413,984,0.1817845926473305,0.45002771106595235,0.104193607980787,-0.004419798895999551,-0.0003902388214077605,0.0008829334333762866,False,0.050742148242783724,0.02568707528468378,-0.0006463122018657157,-0.00016380858219135566,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_30pct__AND__distance_to_20d_high__top_30pct,13A2_filter,validation,0.0025,25bps,5413,984,0.1817845926473305,0.45002771106595235,0.104193607980787,-0.006919798895999552,-0.0006109721797518322,0.0006622000750322149,False,0.050742148242783724,0.02568707528468378,-0.0008606553771177436,-0.00038607421954390495,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_30pct__AND__distance_to_20d_high__top_30pct,13A2_filter,validation,0.005,50bps,5413,984,0.1817845926473305,0.45002771106595235,0.104193607980787,-0.009419798895999552,-0.0008317055380959038,0.00044146671668814324,False,0.050742148242783724,0.02568707528468378,-0.001074918491668841,-0.000607547705442742,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_30pct__AND__distance_to_20d_high__top_30pct,13A2_filter,validation,0.0075,75bps,5413,984,0.1817845926473305,0.45002771106595235,0.104193607980787,-0.011919798895999551,-0.0010524388964399754,0.00022073335834407173,False,0.050742148242783724,0.02568707528468378,-0.0012912437073864587,-0.0008313561469091907,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_30pct__AND__distance_to_20d_high__top_30pct,13A2_filter,validation,0.01,100bps,5413,984,0.1817845926473305,0.45002771106595235,0.104193607980787,-0.014419798895999552,-0.001273172254784047,0.0,False,0.050742148242783724,0.02568707528468378,-0.0015089596356219943,-0.0010566097884183168,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_30pct__AND__distance_to_20d_high__top_30pct,13A2_filter,robustness,0.0,0bps,9889,2121,0.21448073617150368,0.3552431995146122,0.10587521488522601,0.0038481421630977217,0.0002913491497915489,0.0007571163887485262,True,0.08562432251827184,0.03853940096022564,0.0001290289067355304,0.00045488834333709386,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_30pct__AND__distance_to_20d_high__top_30pct,13A2_filter,robustness,0.0025,25bps,9889,2121,0.21448073617150368,0.3552431995146122,0.10587521488522601,0.0013481421630977216,0.00010207005260441735,0.0005678372915613947,True,0.08562432251827184,0.03853940096022564,-6.118694138048097e-05,0.0002675639066510238,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_30pct__AND__distance_to_20d_high__top_30pct,13A2_filter,robustness,0.005,50bps,9889,2121,0.21448073617150368,0.3552431995146122,0.10587521488522601,-0.0011518578369022784,-8.720904458271419e-05,0.0003785581943742631,False,0.08562432251827184,0.03853940096022564,-0.0002501222298860195,7.090506138625886e-05,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_30pct__AND__distance_to_20d_high__top_30pct,13A2_filter,robustness,0.0075,75bps,9889,2121,0.21448073617150368,0.3552431995146122,0.10587521488522601,-0.003651857836902278,-0.0002764881417698457,0.00018927909718713154,False,0.08562432251827184,0.03853940096022564,-0.0004392862827254853,-0.00011874836675153578,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_30pct__AND__distance_to_20d_high__top_30pct,13A2_filter,robustness,0.01,100bps,9889,2121,0.21448073617150368,0.3552431995146122,0.10587521488522601,-0.0061518578369022785,-0.00046576723895697727,0.0,False,0.08562432251827184,0.03853940096022564,-0.0006253847038505893,-0.0003091033909885082,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__distance_from_20d_low__top_40pct,13A2_filter,train,0.0,0bps,10983,2604,0.23709369024856597,0.46990803969771466,0.14750068287353182,0.00025827135752317515,1.308428424991943e-05,0.0005066099615303007,True,0.1253044067558436,0.06416811831916223,-0.00013419743026965285,0.00015870958406125735,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__distance_from_20d_low__top_40pct,13A2_filter,train,0.0025,25bps,10983,2604,0.23709369024856597,0.46990803969771466,0.14750068287353182,-0.002241728642476825,-0.00011356820613265574,0.00037995747114772554,False,0.1253044067558436,0.06416811831916223,-0.0002627881327963293,3.192126962728789e-05,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__distance_from_20d_low__top_40pct,13A2_filter,train,0.005,50bps,10983,2604,0.23709369024856597,0.46990803969771466,0.14750068287353182,-0.004741728642476825,-0.0002402206965152309,0.0002533049807651504,False,0.1253044067558436,0.06416811831916223,-0.0003896034338857656,-9.408851746510145e-05,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__distance_from_20d_low__top_40pct,13A2_filter,train,0.0075,75bps,10983,2604,0.23709369024856597,0.46990803969771466,0.14750068287353182,-0.007241728642476825,-0.0003668731868978061,0.0001266524903825752,False,0.1253044067558436,0.06416811831916223,-0.0005176572975145305,-0.00022077002621616993,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__distance_from_20d_low__top_40pct,13A2_filter,train,0.01,100bps,10983,2604,0.23709369024856597,0.46990803969771466,0.14750068287353182,-0.009741728642476825,-0.0004935256772803813,0.0,False,0.1253044067558436,0.06416811831916223,-0.0006465815297349795,-0.0003474859408632543,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__distance_from_20d_low__top_40pct,13A2_filter,validation,0.0,0bps,7571,1258,0.16616034869898297,0.46929071456874916,0.1046096948883899,-0.00783835824289145,-0.0009679842474257616,0.0012349323894498177,False,0.07000515174558053,0.026103162192286686,-0.0013470569599422538,-0.0006572398347275591,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__distance_from_20d_low__top_40pct,13A2_filter,validation,0.0025,25bps,7571,1258,0.16616034869898297,0.46929071456874916,0.1046096948883899,-0.01033835824289145,-0.0012767173447882161,0.0009261992920873631,False,0.07000515174558053,0.026103162192286686,-0.0016580830643913131,-0.0009641542164457969,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__distance_from_20d_low__top_40pct,13A2_filter,validation,0.005,50bps,7571,1258,0.16616034869898297,0.46929071456874916,0.1046096948883899,-0.012838358242891451,-0.0015854504421506706,0.0006174661947249086,False,0.07000515174558053,0.026103162192286686,-0.001964675296925934,-0.001271517538448321,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__distance_from_20d_low__top_40pct,13A2_filter,validation,0.0075,75bps,7571,1258,0.16616034869898297,0.46929071456874916,0.1046096948883899,-0.01533835824289145,-0.0018941835395131252,0.0003087330973624541,False,0.07000515174558053,0.026103162192286686,-0.0022712675294605544,-0.0015791231136681166,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__distance_from_20d_low__top_40pct,13A2_filter,validation,0.01,100bps,7571,1258,0.16616034869898297,0.46929071456874916,0.1046096948883899,-0.01783835824289145,-0.0022029166368755793,0.0,False,0.07000515174558053,0.026103162192286686,-0.0025778597619951758,-0.0018863469450621675,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__distance_from_20d_low__top_40pct,13A2_filter,robustness,0.0,0bps,14117,2858,0.20245094566834312,0.34136147906779063,0.09980874123397322,0.00364239418747132,0.00039367662535817467,0.0010808182890042416,True,0.07174260207145028,0.032472927308972846,0.00018463740946285878,0.000622465504732999,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__distance_from_20d_low__top_40pct,13A2_filter,robustness,0.0025,25bps,14117,2858,0.20245094566834312,0.34136147906779063,0.09980874123397322,0.0011423941874713199,0.00012347205310711426,0.0008106137167531813,True,0.07174260207145028,0.032472927308972846,-7.864983386480899e-05,0.00035373952589458954,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__distance_from_20d_low__top_40pct,13A2_filter,robustness,0.005,50bps,14117,2858,0.20245094566834312,0.34136147906779063,0.09980874123397322,-0.0013576058125286802,-0.00014673251914394612,0.0005404091445021208,False,0.07174260207145028,0.032472927308972846,-0.0003475657021305236,8.501354705618015e-05,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__distance_from_20d_low__top_40pct,13A2_filter,robustness,0.0075,75bps,14117,2858,0.20245094566834312,0.34136147906779063,0.09980874123397322,-0.00385760581252868,-0.00041693709139500645,0.0002702045722510605,False,0.07174260207145028,0.032472927308972846,-0.0006186661317182585,-0.00018662075000408585,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_40pct__AND__distance_from_20d_low__top_40pct,13A2_filter,robustness,0.01,100bps,14117,2858,0.20245094566834312,0.34136147906779063,0.09980874123397322,-0.00635760581252868,-0.000687141663646067,0.0,False,0.07174260207145028,0.032472927308972846,-0.000887937696254968,-0.0004549308839361146,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_30pct__AND__distance_from_20d_low__top_30pct,13A2_filter,train,0.0,0bps,7859,1883,0.23959791322051152,0.47601476014760147,0.1532001526911821,0.0001954757655245297,7.086192612605878e-06,0.0003625100325654769,True,0.1314111272057304,0.0698675881368125,-0.00010068062463990495,0.00010816364403881683,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_30pct__AND__distance_from_20d_low__top_30pct,13A2_filter,train,0.0025,25bps,7859,1883,0.23959791322051152,0.47601476014760147,0.1532001526911821,-0.0023045242344754704,-8.354131552876335e-05,0.0002718825244241077,False,0.1314111272057304,0.0698675881368125,-0.00019243110309856437,1.986393225165167e-05,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_30pct__AND__distance_from_20d_low__top_30pct,13A2_filter,train,0.005,50bps,7859,1883,0.23959791322051152,0.47601476014760147,0.1532001526911821,-0.00480452423447547,-0.00017416882367013258,0.00018125501628273846,False,0.1314111272057304,0.0698675881368125,-0.0002840925525981507,-7.166708336686177e-05,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_30pct__AND__distance_from_20d_low__top_30pct,13A2_filter,train,0.0075,75bps,7859,1883,0.23959791322051152,0.47601476014760147,0.1532001526911821,-0.00730452423447547,-0.0002647963318115018,9.062750814136923e-05,False,0.1314111272057304,0.0698675881368125,-0.0003745712677997818,-0.00016274762339474767,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_30pct__AND__distance_from_20d_low__top_30pct,13A2_filter,train,0.01,100bps,7859,1883,0.23959791322051152,0.47601476014760147,0.1532001526911821,-0.00980452423447547,-0.00035542383995287104,0.0,False,0.1314111272057304,0.0698675881368125,-0.0004651122883077294,-0.000253013414184345,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_30pct__AND__distance_from_20d_low__top_30pct,13A2_filter,validation,0.0,0bps,5662,933,0.16478276227481456,0.4637937124690922,0.09837513246202755,-0.007822962298859242,-0.000722488664200516,0.000923548697538617,False,0.06450814964592355,0.019868599765924325,-0.0009999338176833064,-0.0003954199472029009,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_30pct__AND__distance_from_20d_low__top_30pct,13A2_filter,validation,0.0025,25bps,5662,933,0.16478276227481456,0.4637937124690922,0.09837513246202755,-0.010322962298859243,-0.0009533758385851703,0.0006926615231539627,False,0.06450814964592355,0.019868599765924325,-0.0012325353628265187,-0.0006321371579257571,pass
all_13a2_candidate_grid,stock_vs_board_20d__top_30pct__AND__distance_from_20d_low__top_30pct,13A2_filter,validation,0.005,50bps,5662,933,0.16478276227481456,0.4637937124690922,0.09837513246202755,-0.012822962298859243,-0.0011842630129698245,0.00046177434876930844,False,0.06450814964592355,0.019868599765924325,-0.0014723142624627754,-0.0008624971191215683,pass
