policy_id,decision_date,vol_proxy,realized_capital_weight
F_MIX403030_XD7_R050_C020,2025-08-29,middle,0.288192698513
F_MIX403030_XD7_R050_C020,2025-08-29,missing,0.0244513812252
F_MIX403030_XD7_R050_C020,2025-09-30,high,0
F_MIX403030_XD7_R050_C020,2025-09-30,low,0.426682067157
F_MIX403030_XD7_R050_C020,2025-09-30,middle,0.263742673357
F_MIX403030_XD7_R050_C020,2025-09-30,missing,0.0265415182465
F_MIX403030_XD7_R050_C020,2025-10-31,high,0
F_MIX403030_XD7_R050_C020,2025-10-31,low,0.415164126551
F_MIX403030_XD7_R050_C020,2025-10-31,middle,0.258519981819
F_MIX403030_XD7_R050_C020,2025-10-31,missing,0.016456720313
F_MIX403030_XD7_R050_C020,2025-11-28,high,0
F_MIX403030_XD7_R050_C020,2025-11-28,low,0.405960602141
F_MIX403030_XD7_R050_C020,2025-11-28,middle,0.264728179617
F_MIX403030_XD7_R050_C020,2025-11-28,missing,0.015161659789
F_MIX403030_XD7_R050_C020,2025-12-31,high,0.00631417325073
F_MIX403030_XD7_R050_C020,2025-12-31,low,0.413068769516
F_MIX403030_XD7_R050_C020,2025-12-31,middle,0.228130933685
F_MIX403030_XD7_R050_C020,2025-12-31,missing,0.0143126408473
F_MIX403030_XD7_R050_C020,2026-01-30,high,0.00465294413459
F_MIX403030_XD7_R050_C020,2026-01-30,low,0.400043901946
F_MIX403030_XD7_R050_C020,2026-01-30,middle,0.220818876016
F_MIX403030_XD7_R050_C020,2026-01-30,missing,0.0255502608705
F_MIX403030_XD7_R050_C020,2026-02-27,high,0.00284195745814
F_MIX403030_XD7_R050_C020,2026-02-27,low,0.412654392355
F_MIX403030_XD7_R050_C020,2026-02-27,middle,0.224717147436
F_MIX403030_XD7_R050_C020,2026-02-27,missing,0.011121682607
F_MIX403030_XD7_R050_C020,2026-03-31,high,0.00153007846112
F_MIX403030_XD7_R050_C020,2026-03-31,low,0.394171686299
F_MIX403030_XD7_R050_C020,2026-03-31,middle,0.218163265042
F_MIX403030_XD7_R050_C020,2026-03-31,missing,0.0133103315491
F_MIX403030_XD7_R050_C030,2024-07-31,high,0
F_MIX403030_XD7_R050_C030,2024-07-31,low,0.55190523122
F_MIX403030_XD7_R050_C030,2024-07-31,middle,0.43066896482
F_MIX403030_XD7_R050_C030,2024-07-31,missing,0
F_MIX403030_XD7_R050_C030,2024-08-30,high,0
F_MIX403030_XD7_R050_C030,2024-08-30,low,0.528801809886
F_MIX403030_XD7_R050_C030,2024-08-30,middle,0.367345295083
F_MIX403030_XD7_R050_C030,2024-08-30,missing,0.0186268660033
F_MIX403030_XD7_R050_C030,2024-09-30,high,0
F_MIX403030_XD7_R050_C030,2024-09-30,low,0.504949914167
F_MIX403030_XD7_R050_C030,2024-09-30,middle,0.350094038221
F_MIX403030_XD7_R050_C030,2024-09-30,missing,0.0115788446237
F_MIX403030_XD7_R050_C030,2024-10-31,high,0
F_MIX403030_XD7_R050_C030,2024-10-31,low,0.515006782581
F_MIX403030_XD7_R050_C030,2024-10-31,middle,0.314383575387
F_MIX403030_XD7_R050_C030,2024-10-31,missing,0.0176482600845
F_MIX403030_XD7_R050_C030,2024-11-29,high,0
F_MIX403030_XD7_R050_C030,2024-11-29,low,0.515560913418
F_MIX403030_XD7_R050_C030,2024-11-29,middle,0.290465835329
F_MIX403030_XD7_R050_C030,2024-11-29,missing,0.0105474694465
F_MIX403030_XD7_R050_C030,2024-12-31,high,0
F_MIX403030_XD7_R050_C030,2024-12-31,low,0.495551302557
F_MIX403030_XD7_R050_C030,2024-12-31,middle,0.297098305502
F_MIX403030_XD7_R050_C030,2024-12-31,missing,0.00866486764809
F_MIX403030_XD7_R050_C030,2025-01-27,high,0
F_MIX403030_XD7_R050_C030,2025-01-27,low,0.441156592187
F_MIX403030_XD7_R050_C030,2025-01-27,middle,0.342980262727
F_MIX403030_XD7_R050_C030,2025-01-27,missing,0.00673369293816
F_MIX403030_XD7_R050_C030,2025-02-28,high,0
F_MIX403030_XD7_R050_C030,2025-02-28,low,0.440769272092
F_MIX403030_XD7_R050_C030,2025-02-28,middle,0.311015024578
F_MIX403030_XD7_R050_C030,2025-02-28,missing,0.0165685139138
F_MIX403030_XD7_R050_C030,2025-03-31,high,0
F_MIX403030_XD7_R050_C030,2025-03-31,low,0.454193654234
F_MIX403030_XD7_R050_C030,2025-03-31,middle,0.291600205356
F_MIX403030_XD7_R050_C030,2025-03-31,missing,0.00668751785332
F_MIX403030_XD7_R050_C030,2025-04-30,high,0
F_MIX403030_XD7_R050_C030,2025-04-30,low,0.437315729161
F_MIX403030_XD7_R050_C030,2025-04-30,middle,0.302404738425
F_MIX403030_XD7_R050_C030,2025-04-30,missing,0.0059347813352
F_MIX403030_XD7_R050_C030,2025-05-30,high,0
F_MIX403030_XD7_R050_C030,2025-05-30,low,0.415901579556
F_MIX403030_XD7_R050_C030,2025-05-30,middle,0.311095322056
F_MIX403030_XD7_R050_C030,2025-05-30,missing,0.00285609307517
F_MIX403030_XD7_R050_C030,2025-06-30,high,0
F_MIX403030_XD7_R050_C030,2025-06-30,low,0.412121837213
F_MIX403030_XD7_R050_C030,2025-06-30,middle,0.306892513705
F_MIX403030_XD7_R050_C030,2025-06-30,missing,0.00405487904122
F_MIX403030_XD7_R050_C030,2025-07-31,high,0
F_MIX403030_XD7_R050_C030,2025-07-31,low,0.40581510004
F_MIX403030_XD7_R050_C030,2025-07-31,middle,0.287760237843
F_MIX403030_XD7_R050_C030,2025-07-31,missing,0.00863138823326
F_MIX403030_XD7_R050_C030,2025-08-29,high,0
F_MIX403030_XD7_R050_C030,2025-08-29,low,0.418446490993
F_MIX403030_XD7_R050_C030,2025-08-29,middle,0.293596822931
F_MIX403030_XD7_R050_C030,2025-08-29,missing,0.0221983473472
F_MIX403030_XD7_R050_C030,2025-09-30,high,0
F_MIX403030_XD7_R050_C030,2025-09-30,low,0.432722490011
F_MIX403030_XD7_R050_C030,2025-09-30,middle,0.267407192214
F_MIX403030_XD7_R050_C030,2025-09-30,missing,0.023499476651
F_MIX403030_XD7_R050_C030,2025-10-31,high,0
F_MIX403030_XD7_R050_C030,2025-10-31,low,0.41668226554
F_MIX403030_XD7_R050_C030,2025-10-31,middle,0.260036936207
F_MIX403030_XD7_R050_C030,2025-10-31,missing,0.0120455393655
F_MIX403030_XD7_R050_C030,2025-11-28,high,0
F_MIX403030_XD7_R050_C030,2025-11-28,low,0.409889188338
F_MIX403030_XD7_R050_C030,2025-11-28,middle,0.273868052625
F_MIX403030_XD7_R050_C030,2025-11-28,missing,0.0131372272199
F_MIX403030_XD7_R050_C030,2025-12-31,high,0.00611414734747
F_MIX403030_XD7_R050_C030,2025-12-31,low,0.421613128406
F_MIX403030_XD7_R050_C030,2025-12-31,middle,0.239163150215
F_MIX403030_XD7_R050_C030,2025-12-31,missing,0.0109416333901
F_MIX403030_XD7_R050_C030,2026-01-30,high,0.00353654934114
F_MIX403030_XD7_R050_C030,2026-01-30,low,0.411315831903
F_MIX403030_XD7_R050_C030,2026-01-30,middle,0.235882470285
F_MIX403030_XD7_R050_C030,2026-01-30,missing,0.0193102086538
F_MIX403030_XD7_R050_C030,2026-02-27,high,0.00174168911149
F_MIX403030_XD7_R050_C030,2026-02-27,low,0.421008720229
F_MIX403030_XD7_R050_C030,2026-02-27,middle,0.252391858602
F_MIX403030_XD7_R050_C030,2026-02-27,missing,0.00682665683519
F_MIX403030_XD7_R050_C030,2026-03-31,high,0.000759498748931
F_MIX403030_XD7_R050_C030,2026-03-31,low,0.390083922563
F_MIX403030_XD7_R050_C030,2026-03-31,middle,0.262262462695
F_MIX403030_XD7_R050_C030,2026-03-31,missing,0.0092609387738
F_MIX403030_XD7_R050_C040,2024-07-31,high,0
F_MIX403030_XD7_R050_C040,2024-07-31,low,0.55190523122
F_MIX403030_XD7_R050_C040,2024-07-31,middle,0.43066896482
F_MIX403030_XD7_R050_C040,2024-07-31,missing,0
F_MIX403030_XD7_R050_C040,2024-08-30,high,0
F_MIX403030_XD7_R050_C040,2024-08-30,low,0.528801809886
F_MIX403030_XD7_R050_C040,2024-08-30,middle,0.367345295083
F_MIX403030_XD7_R050_C040,2024-08-30,missing,0.0186268660033
F_MIX403030_XD7_R050_C040,2024-09-30,high,0
F_MIX403030_XD7_R050_C040,2024-09-30,low,0.504949914167
F_MIX403030_XD7_R050_C040,2024-09-30,middle,0.350094038221
F_MIX403030_XD7_R050_C040,2024-09-30,missing,0.0115788446237
F_MIX403030_XD7_R050_C040,2024-10-31,high,0
F_MIX403030_XD7_R050_C040,2024-10-31,low,0.515006782581
F_MIX403030_XD7_R050_C040,2024-10-31,middle,0.314383575387
F_MIX403030_XD7_R050_C040,2024-10-31,missing,0.0176482600845
F_MIX403030_XD7_R050_C040,2024-11-29,high,0
F_MIX403030_XD7_R050_C040,2024-11-29,low,0.515560913418
F_MIX403030_XD7_R050_C040,2024-11-29,middle,0.290465835329
F_MIX403030_XD7_R050_C040,2024-11-29,missing,0.0105474694465
F_MIX403030_XD7_R050_C040,2024-12-31,high,0
F_MIX403030_XD7_R050_C040,2024-12-31,low,0.495551302557
F_MIX403030_XD7_R050_C040,2024-12-31,middle,0.297098305502
F_MIX403030_XD7_R050_C040,2024-12-31,missing,0.00866486764809
F_MIX403030_XD7_R050_C040,2025-01-27,high,0
F_MIX403030_XD7_R050_C040,2025-01-27,low,0.441156592187
F_MIX403030_XD7_R050_C040,2025-01-27,middle,0.342980262727
F_MIX403030_XD7_R050_C040,2025-01-27,missing,0.00673369293816
F_MIX403030_XD7_R050_C040,2025-02-28,high,0
F_MIX403030_XD7_R050_C040,2025-02-28,low,0.440769272092
F_MIX403030_XD7_R050_C040,2025-02-28,middle,0.311015024578
F_MIX403030_XD7_R050_C040,2025-02-28,missing,0.0165685139138
F_MIX403030_XD7_R050_C040,2025-03-31,high,0
F_MIX403030_XD7_R050_C040,2025-03-31,low,0.454193654234
F_MIX403030_XD7_R050_C040,2025-03-31,middle,0.291600205356
F_MIX403030_XD7_R050_C040,2025-03-31,missing,0.00668751785332
F_MIX403030_XD7_R050_C040,2025-04-30,high,0
F_MIX403030_XD7_R050_C040,2025-04-30,low,0.437315729161
F_MIX403030_XD7_R050_C040,2025-04-30,middle,0.302404738425
F_MIX403030_XD7_R050_C040,2025-04-30,missing,0.0059347813352
F_MIX403030_XD7_R050_C040,2025-05-30,high,0
F_MIX403030_XD7_R050_C040,2025-05-30,low,0.415901579556
F_MIX403030_XD7_R050_C040,2025-05-30,middle,0.311095322056
F_MIX403030_XD7_R050_C040,2025-05-30,missing,0.00285609307517
F_MIX403030_XD7_R050_C040,2025-06-30,high,0
F_MIX403030_XD7_R050_C040,2025-06-30,low,0.412121837213
F_MIX403030_XD7_R050_C040,2025-06-30,middle,0.306892513705
F_MIX403030_XD7_R050_C040,2025-06-30,missing,0.00405487904122
F_MIX403030_XD7_R050_C040,2025-07-31,high,0
F_MIX403030_XD7_R050_C040,2025-07-31,low,0.40581510004
F_MIX403030_XD7_R050_C040,2025-07-31,middle,0.287760237843
F_MIX403030_XD7_R050_C040,2025-07-31,missing,0.00863138823326
F_MIX403030_XD7_R050_C040,2025-08-29,high,0
F_MIX403030_XD7_R050_C040,2025-08-29,low,0.418446490993
F_MIX403030_XD7_R050_C040,2025-08-29,middle,0.293596822931
F_MIX403030_XD7_R050_C040,2025-08-29,missing,0.0221983473472
F_MIX403030_XD7_R050_C040,2025-09-30,high,0
F_MIX403030_XD7_R050_C040,2025-09-30,low,0.432722490011
F_MIX403030_XD7_R050_C040,2025-09-30,middle,0.267407192214
F_MIX403030_XD7_R050_C040,2025-09-30,missing,0.023499476651
F_MIX403030_XD7_R050_C040,2025-10-31,high,0
F_MIX403030_XD7_R050_C040,2025-10-31,low,0.41668226554
F_MIX403030_XD7_R050_C040,2025-10-31,middle,0.260036936207
F_MIX403030_XD7_R050_C040,2025-10-31,missing,0.0120455393655
F_MIX403030_XD7_R050_C040,2025-11-28,high,0
F_MIX403030_XD7_R050_C040,2025-11-28,low,0.409889188338
F_MIX403030_XD7_R050_C040,2025-11-28,middle,0.273868052625
F_MIX403030_XD7_R050_C040,2025-11-28,missing,0.0131372272199
F_MIX403030_XD7_R050_C040,2025-12-31,high,0.00611414734747
F_MIX403030_XD7_R050_C040,2025-12-31,low,0.421613128406
F_MIX403030_XD7_R050_C040,2025-12-31,middle,0.239163150215
F_MIX403030_XD7_R050_C040,2025-12-31,missing,0.0109416333901
F_MIX403030_XD7_R050_C040,2026-01-30,high,0.00353654934114
F_MIX403030_XD7_R050_C040,2026-01-30,low,0.411315831903
F_MIX403030_XD7_R050_C040,2026-01-30,middle,0.235882470285
F_MIX403030_XD7_R050_C040,2026-01-30,missing,0.0193102086538
F_MIX403030_XD7_R050_C040,2026-02-27,high,0.00174168911149
F_MIX403030_XD7_R050_C040,2026-02-27,low,0.421008720229
F_MIX403030_XD7_R050_C040,2026-02-27,middle,0.252391858602
F_MIX403030_XD7_R050_C040,2026-02-27,missing,0.00682665683519
F_MIX403030_XD7_R050_C040,2026-03-31,high,0.000759498748931
F_MIX403030_XD7_R050_C040,2026-03-31,low,0.390083922563
F_MIX403030_XD7_R050_C040,2026-03-31,middle,0.262262462695
F_MIX403030_XD7_R050_C040,2026-03-31,missing,0.0092609387738
F_MIX403030_XD7_R050_CNONE,2024-07-31,high,0
F_MIX403030_XD7_R050_CNONE,2024-07-31,low,0.55190523122
F_MIX403030_XD7_R050_CNONE,2024-07-31,middle,0.43066896482
F_MIX403030_XD7_R050_CNONE,2024-07-31,missing,0
F_MIX403030_XD7_R050_CNONE,2024-08-30,high,0
F_MIX403030_XD7_R050_CNONE,2024-08-30,low,0.528801809886
F_MIX403030_XD7_R050_CNONE,2024-08-30,middle,0.367345295083
F_MIX403030_XD7_R050_CNONE,2024-08-30,missing,0.0186268660033
F_MIX403030_XD7_R050_CNONE,2024-09-30,high,0
F_MIX403030_XD7_R050_CNONE,2024-09-30,low,0.504949914167
F_MIX403030_XD7_R050_CNONE,2024-09-30,middle,0.350094038221
F_MIX403030_XD7_R050_CNONE,2024-09-30,missing,0.0115788446237
F_MIX403030_XD7_R050_CNONE,2024-10-31,high,0
F_MIX403030_XD7_R050_CNONE,2024-10-31,low,0.515006782581
F_MIX403030_XD7_R050_CNONE,2024-10-31,middle,0.314383575387
F_MIX403030_XD7_R050_CNONE,2024-10-31,missing,0.0176482600845
F_MIX403030_XD7_R050_CNONE,2024-11-29,high,0
F_MIX403030_XD7_R050_CNONE,2024-11-29,low,0.515560913418
F_MIX403030_XD7_R050_CNONE,2024-11-29,middle,0.290465835329
F_MIX403030_XD7_R050_CNONE,2024-11-29,missing,0.0105474694465
F_MIX403030_XD7_R050_CNONE,2024-12-31,high,0
F_MIX403030_XD7_R050_CNONE,2024-12-31,low,0.495551302557
F_MIX403030_XD7_R050_CNONE,2024-12-31,middle,0.297098305502
F_MIX403030_XD7_R050_CNONE,2024-12-31,missing,0.00866486764809
F_MIX403030_XD7_R050_CNONE,2025-01-27,high,0
F_MIX403030_XD7_R050_CNONE,2025-01-27,low,0.441156592187
F_MIX403030_XD7_R050_CNONE,2025-01-27,middle,0.342980262727
F_MIX403030_XD7_R050_CNONE,2025-01-27,missing,0.00673369293816
F_MIX403030_XD7_R050_CNONE,2025-02-28,high,0
F_MIX403030_XD7_R050_CNONE,2025-02-28,low,0.440769272092
F_MIX403030_XD7_R050_CNONE,2025-02-28,middle,0.311015024578
F_MIX403030_XD7_R050_CNONE,2025-02-28,missing,0.0165685139138
F_MIX403030_XD7_R050_CNONE,2025-03-31,high,0
F_MIX403030_XD7_R050_CNONE,2025-03-31,low,0.454193654234
F_MIX403030_XD7_R050_CNONE,2025-03-31,middle,0.291600205356
F_MIX403030_XD7_R050_CNONE,2025-03-31,missing,0.00668751785332
F_MIX403030_XD7_R050_CNONE,2025-04-30,high,0
F_MIX403030_XD7_R050_CNONE,2025-04-30,low,0.437315729161
F_MIX403030_XD7_R050_CNONE,2025-04-30,middle,0.302404738425
F_MIX403030_XD7_R050_CNONE,2025-04-30,missing,0.0059347813352
F_MIX403030_XD7_R050_CNONE,2025-05-30,high,0
F_MIX403030_XD7_R050_CNONE,2025-05-30,low,0.415901579556
F_MIX403030_XD7_R050_CNONE,2025-05-30,middle,0.311095322056
F_MIX403030_XD7_R050_CNONE,2025-05-30,missing,0.00285609307517
F_MIX403030_XD7_R050_CNONE,2025-06-30,high,0
F_MIX403030_XD7_R050_CNONE,2025-06-30,low,0.412121837213
F_MIX403030_XD7_R050_CNONE,2025-06-30,middle,0.306892513705
F_MIX403030_XD7_R050_CNONE,2025-06-30,missing,0.00405487904122
F_MIX403030_XD7_R050_CNONE,2025-07-31,high,0
F_MIX403030_XD7_R050_CNONE,2025-07-31,low,0.40581510004
F_MIX403030_XD7_R050_CNONE,2025-07-31,middle,0.287760237843
F_MIX403030_XD7_R050_CNONE,2025-07-31,missing,0.00863138823326
F_MIX403030_XD7_R050_CNONE,2025-08-29,high,0
F_MIX403030_XD7_R050_CNONE,2025-08-29,low,0.418446490993
F_MIX403030_XD7_R050_CNONE,2025-08-29,middle,0.293596822931
F_MIX403030_XD7_R050_CNONE,2025-08-29,missing,0.0221983473472
F_MIX403030_XD7_R050_CNONE,2025-09-30,high,0
F_MIX403030_XD7_R050_CNONE,2025-09-30,low,0.432722490011
F_MIX403030_XD7_R050_CNONE,2025-09-30,middle,0.267407192214
F_MIX403030_XD7_R050_CNONE,2025-09-30,missing,0.023499476651
F_MIX403030_XD7_R050_CNONE,2025-10-31,high,0
F_MIX403030_XD7_R050_CNONE,2025-10-31,low,0.41668226554
F_MIX403030_XD7_R050_CNONE,2025-10-31,middle,0.260036936207
F_MIX403030_XD7_R050_CNONE,2025-10-31,missing,0.0120455393655
F_MIX403030_XD7_R050_CNONE,2025-11-28,high,0
F_MIX403030_XD7_R050_CNONE,2025-11-28,low,0.409889188338
F_MIX403030_XD7_R050_CNONE,2025-11-28,middle,0.273868052625
F_MIX403030_XD7_R050_CNONE,2025-11-28,missing,0.0131372272199
F_MIX403030_XD7_R050_CNONE,2025-12-31,high,0.00611414734747
F_MIX403030_XD7_R050_CNONE,2025-12-31,low,0.421613128406
F_MIX403030_XD7_R050_CNONE,2025-12-31,middle,0.239163150215
F_MIX403030_XD7_R050_CNONE,2025-12-31,missing,0.0109416333901
F_MIX403030_XD7_R050_CNONE,2026-01-30,high,0.00353654934114
F_MIX403030_XD7_R050_CNONE,2026-01-30,low,0.411315831903
F_MIX403030_XD7_R050_CNONE,2026-01-30,middle,0.235882470285
F_MIX403030_XD7_R050_CNONE,2026-01-30,missing,0.0193102086538
F_MIX403030_XD7_R050_CNONE,2026-02-27,high,0.00174168911149
F_MIX403030_XD7_R050_CNONE,2026-02-27,low,0.421008720229
F_MIX403030_XD7_R050_CNONE,2026-02-27,middle,0.252391858602
F_MIX403030_XD7_R050_CNONE,2026-02-27,missing,0.00682665683519
F_MIX403030_XD7_R050_CNONE,2026-03-31,high,0.000759498748931
F_MIX403030_XD7_R050_CNONE,2026-03-31,low,0.390083922563
F_MIX403030_XD7_R050_CNONE,2026-03-31,middle,0.262262462695
F_MIX403030_XD7_R050_CNONE,2026-03-31,missing,0.0092609387738
F_MIX403030_XD7_R100_C020,2024-07-31,high,0
F_MIX403030_XD7_R100_C020,2024-07-31,low,0.55190523122
F_MIX403030_XD7_R100_C020,2024-07-31,middle,0.43066896482
F_MIX403030_XD7_R100_C020,2024-07-31,missing,0
F_MIX403030_XD7_R100_C020,2024-08-30,high,0
F_MIX403030_XD7_R100_C020,2024-08-30,low,0.530974738595
F_MIX403030_XD7_R100_C020,2024-08-30,middle,0.332098439113
F_MIX403030_XD7_R100_C020,2024-08-30,missing,0.0111011526099
F_MIX403030_XD7_R100_C020,2024-09-30,high,0
F_MIX403030_XD7_R100_C020,2024-09-30,low,0.509013648516
F_MIX403030_XD7_R100_C020,2024-09-30,middle,0.313782707019
F_MIX403030_XD7_R100_C020,2024-09-30,missing,0.00673905711952
F_MIX403030_XD7_R100_C020,2024-10-31,high,0
F_MIX403030_XD7_R100_C020,2024-10-31,low,0.521625299773
F_MIX403030_XD7_R100_C020,2024-10-31,middle,0.312542661822
F_MIX403030_XD7_R100_C020,2024-10-31,missing,0.00741344427237
F_MIX403030_XD7_R100_C020,2024-11-29,high,0
F_MIX403030_XD7_R100_C020,2024-11-29,low,0.520693499637
F_MIX403030_XD7_R100_C020,2024-11-29,middle,0.307327472029
F_MIX403030_XD7_R100_C020,2024-11-29,missing,0.0034264918513
F_MIX403030_XD7_R100_C020,2024-12-31,high,0
F_MIX403030_XD7_R100_C020,2024-12-31,low,0.511392887918
F_MIX403030_XD7_R100_C020,2024-12-31,middle,0.311627219345
F_MIX403030_XD7_R100_C020,2024-12-31,missing,0.00678402578336
F_MIX403030_XD7_R100_C020,2025-01-27,high,0
F_MIX403030_XD7_R100_C020,2025-01-27,low,0.455183747989
F_MIX403030_XD7_R100_C020,2025-01-27,middle,0.364014779688
F_MIX403030_XD7_R100_C020,2025-01-27,missing,0.00441978215747
F_MIX403030_XD7_R100_C020,2025-02-28,high,0
F_MIX403030_XD7_R100_C020,2025-02-28,low,0.45647622092
F_MIX403030_XD7_R100_C020,2025-02-28,middle,0.335508291644
F_MIX403030_XD7_R100_C020,2025-02-28,missing,0.01154756027
F_MIX403030_XD7_R100_C020,2025-03-31,high,0
F_MIX403030_XD7_R100_C020,2025-03-31,low,0.467712492573
F_MIX403030_XD7_R100_C020,2025-03-31,middle,0.302747678198
F_MIX403030_XD7_R100_C020,2025-03-31,missing,0.00403708814714
F_MIX403030_XD7_R100_C020,2025-04-30,high,0
F_MIX403030_XD7_R100_C020,2025-04-30,low,0.448217422652
F_MIX403030_XD7_R100_C020,2025-04-30,middle,0.313522502895
F_MIX403030_XD7_R100_C020,2025-04-30,missing,0.00465397606084
F_MIX403030_XD7_R100_C020,2025-05-30,high,0
F_MIX403030_XD7_R100_C020,2025-05-30,low,0.419856020435
F_MIX403030_XD7_R100_C020,2025-05-30,middle,0.322832804538
F_MIX403030_XD7_R100_C020,2025-05-30,missing,0.00369720898921
F_MIX403030_XD7_R100_C020,2025-06-30,high,0
F_MIX403030_XD7_R100_C020,2025-06-30,low,0.415310404899
F_MIX403030_XD7_R100_C020,2025-06-30,middle,0.315920283983
F_MIX403030_XD7_R100_C020,2025-06-30,missing,0.0031609114406
F_MIX403030_XD7_R100_C020,2025-07-31,high,0
F_MIX403030_XD7_R100_C020,2025-07-31,low,0.417833257304
F_MIX403030_XD7_R100_C020,2025-07-31,middle,0.306305884679
F_MIX403030_XD7_R100_C020,2025-07-31,missing,0.00532248338474
F_MIX403030_XD7_R100_C020,2025-08-29,high,0
F_MIX403030_XD7_R100_C020,2025-08-29,low,0.42795995023
F_MIX403030_XD7_R100_C020,2025-08-29,middle,0.301751692297
F_MIX403030_XD7_R100_C020,2025-08-29,missing,0.0228758115132
F_MIX403030_XD7_R100_C020,2025-09-30,high,0
F_MIX403030_XD7_R100_C020,2025-09-30,low,0.435326990826
F_MIX403030_XD7_R100_C020,2025-09-30,middle,0.249583564144
F_MIX403030_XD7_R100_C020,2025-09-30,missing,0.030319661489
F_MIX403030_XD7_R100_C020,2025-10-31,high,0
F_MIX403030_XD7_R100_C020,2025-10-31,low,0.412627958762
F_MIX403030_XD7_R100_C020,2025-10-31,middle,0.257436804136
F_MIX403030_XD7_R100_C020,2025-10-31,missing,0.0152897557746
F_MIX403030_XD7_R100_C020,2025-11-28,high,0
F_MIX403030_XD7_R100_C020,2025-11-28,low,0.411923563974
F_MIX403030_XD7_R100_C020,2025-11-28,middle,0.250648939168
F_MIX403030_XD7_R100_C020,2025-11-28,missing,0.0156699645783
F_MIX403030_XD7_R100_C020,2025-12-31,high,0.0062718419025
F_MIX403030_XD7_R100_C020,2025-12-31,low,0.41689953291
F_MIX403030_XD7_R100_C020,2025-12-31,middle,0.224928585744
F_MIX403030_XD7_R100_C020,2025-12-31,missing,0.0146493829202
F_MIX403030_XD7_R100_C020,2026-01-30,high,0.00459019343181
F_MIX403030_XD7_R100_C020,2026-01-30,low,0.399751803616
F_MIX403030_XD7_R100_C020,2026-01-30,middle,0.215698417312
F_MIX403030_XD7_R100_C020,2026-01-30,missing,0.0271419841056
F_MIX403030_XD7_R100_C020,2026-02-27,high,0.00279858355585
F_MIX403030_XD7_R100_C020,2026-02-27,low,0.408773554143
F_MIX403030_XD7_R100_C020,2026-02-27,middle,0.217705890257
F_MIX403030_XD7_R100_C020,2026-02-27,missing,0.0153649303516
F_MIX403030_XD7_R100_C020,2026-03-31,high,0.00150800968311
F_MIX403030_XD7_R100_C020,2026-03-31,low,0.385062865691
F_MIX403030_XD7_R100_C020,2026-03-31,middle,0.222596377221
F_MIX403030_XD7_R100_C020,2026-03-31,missing,0.0152529520249
F_MIX403030_XD7_R100_C030,2024-07-31,high,0
F_MIX403030_XD7_R100_C030,2024-07-31,low,0.55190523122
F_MIX403030_XD7_R100_C030,2024-07-31,middle,0.43066896482
F_MIX403030_XD7_R100_C030,2024-07-31,missing,0
F_MIX403030_XD7_R100_C030,2024-08-30,high,0
F_MIX403030_XD7_R100_C030,2024-08-30,low,0.574814519599
F_MIX403030_XD7_R100_C030,2024-08-30,middle,0.407502665842
F_MIX403030_XD7_R100_C030,2024-08-30,missing,0.00722103478442
F_MIX403030_XD7_R100_C030,2024-09-30,high,0
F_MIX403030_XD7_R100_C030,2024-09-30,low,0.554938727723
F_MIX403030_XD7_R100_C030,2024-09-30,middle,0.341187988904
F_MIX403030_XD7_R100_C030,2024-09-30,missing,0.00525799624608
F_MIX403030_XD7_R100_C030,2024-10-31,high,0
F_MIX403030_XD7_R100_C030,2024-10-31,low,0.588183128897
F_MIX403030_XD7_R100_C030,2024-10-31,middle,0.399468494885
F_MIX403030_XD7_R100_C030,2024-10-31,missing,0.00648201815519
F_MIX403030_XD7_R100_C030,2024-11-29,high,0
F_MIX403030_XD7_R100_C030,2024-11-29,low,0.571642882389
F_MIX403030_XD7_R100_C030,2024-11-29,middle,0.417187273535
F_MIX403030_XD7_R100_C030,2024-11-29,missing,0
F_MIX403030_XD7_R100_C030,2024-12-31,high,0
F_MIX403030_XD7_R100_C030,2024-12-31,low,0.551404525401
F_MIX403030_XD7_R100_C030,2024-12-31,middle,0.439499795615
F_MIX403030_XD7_R100_C030,2024-12-31,missing,0.00619332718692
F_MIX403030_XD7_R100_C030,2025-01-27,high,0
F_MIX403030_XD7_R100_C030,2025-01-27,low,0.50919550163
F_MIX403030_XD7_R100_C030,2025-01-27,middle,0.479350380923
F_MIX403030_XD7_R100_C030,2025-01-27,missing,0
F_MIX403030_XD7_R100_C030,2025-02-28,high,0
F_MIX403030_XD7_R100_C030,2025-02-28,low,0.489843747935
F_MIX403030_XD7_R100_C030,2025-02-28,middle,0.50147823074
F_MIX403030_XD7_R100_C030,2025-02-28,missing,0
F_MIX403030_XD7_R100_C030,2025-03-31,high,0
F_MIX403030_XD7_R100_C030,2025-03-31,low,0.501979104491
F_MIX403030_XD7_R100_C030,2025-03-31,middle,0.48668716905
F_MIX403030_XD7_R100_C030,2025-03-31,missing,0
F_MIX403030_XD7_R100_C030,2025-04-30,high,0
F_MIX403030_XD7_R100_C030,2025-04-30,low,0.534677952198
F_MIX403030_XD7_R100_C030,2025-04-30,middle,0.447547554649
F_MIX403030_XD7_R100_C030,2025-04-30,missing,0
F_MIX403030_XD7_R100_C030,2025-05-30,high,0
F_MIX403030_XD7_R100_C030,2025-05-30,low,0.469869373791
F_MIX403030_XD7_R100_C030,2025-05-30,middle,0.517651440512
F_MIX403030_XD7_R100_C030,2025-05-30,missing,0
