instrument_id,signal_date,split,open,high,low,close,volume,money,vwap,avg_money20_D,industry_id,industry_name,liquidity_quintile,beta_bucket,market_state,base_eligible,candidate_row_id,included_factor_count,valid_included_factor_count,eligible_after_factor_coverage,active_factor_count,score_raw,eligible_count,selected_flag,canonical_unit_id,event_key,unit_role
SZ002142,2024-09-20,robustness,18.0,18.47,17.95,18.39,29447112.0,560420200.0,19.031416,518566603.2,sw_801780,银行,q3,low_beta,risk_off,True,75278,125,125,True,124,-0.03282735447940086,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ002142_2024-09-20,nonselected_baseline
SZ002352,2024-09-20,robustness,35.06,36.08,34.87,35.68,22236378.0,834230100.0,37.516457,461143488.0,sw_801170,交通运输,q3,mid_beta,risk_off,True,78527,125,125,True,124,-0.034567739589199904,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ002352_2024-09-20,nonselected_baseline
SH601816,2024-09-20,robustness,5.15,5.23,5.14,5.18,114912420.0,612859900.0,5.333278,564631307.2,sw_801170,交通运输,q4,low_beta,risk_off,True,46994,125,125,True,124,-0.03587841993618396,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601816_2024-09-20,nonselected_baseline
SH601881,2024-09-20,robustness,10.91,10.98,10.8,10.92,50001390.0,557598200.0,11.151653,831364522.4,sw_801790,非银金融,q4,high_beta,risk_off,True,49591,125,125,True,124,-0.03667505892113813,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601881_2024-09-20,nonselected_baseline
SH601868,2024-09-20,robustness,2.03,2.03,2.0,2.02,116561280.0,238177810.0,2.0433698,277378067.2,sw_801720,建筑装饰,q2,low_beta,risk_off,True,48606,125,125,True,124,-0.036927689174791015,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601868_2024-09-20,nonselected_baseline
SH600795,2024-09-20,robustness,4.55,4.62,4.54,4.61,101088690.0,491752220.0,4.8645625,518112792.0,sw_801160,公用事业,q3,low_beta,risk_off,True,22343,125,125,True,124,-0.0373432022940007,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600795_2024-09-20,nonselected_baseline
SH600919,2024-09-20,robustness,6.89,6.99,6.88,6.93,100640856.0,756881500.0,7.5206184,815861648.0,sw_801780,银行,q4,low_beta,risk_off,True,26366,125,125,True,124,-0.037452951178795865,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600919_2024-09-20,nonselected_baseline
SH601336,2024-09-20,robustness,30.98,31.27,30.83,31.13,10181397.0,333402370.0,32.74623,463507710.4,sw_801790,非银金融,q3,high_beta,risk_off,True,38181,125,125,True,124,-0.03757845376047396,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601336_2024-09-20,nonselected_baseline
SH600233,2024-09-20,robustness,14.95,15.26,14.78,15.17,12579799.0,195306690.0,15.525422,224252755.2,sw_801170,交通运输,q2,low_beta,risk_off,True,11447,125,125,True,124,-0.03772400852833544,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600233_2024-09-20,nonselected_baseline
SH601225,2024-09-20,robustness,21.5,22.07,21.49,21.96,22418800.0,524863550.0,23.41176,516168145.6,sw_801950,煤炭,q3,low_beta,risk_off,True,35022,125,125,True,124,-0.03892611604814808,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601225_2024-09-20,nonselected_baseline
SH600010,2024-09-20,robustness,1.4,1.4,1.38,1.39,110864570.0,154218880.0,1.3910565,139093390.8,sw_801040,钢铁,q1,mid_beta,risk_off,True,1200,125,125,True,124,-0.03918157824345173,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600010_2024-09-20,nonselected_baseline
SH603392,2024-09-20,robustness,69.96,70.6,69.42,70.6,1987533.0,139192000.0,70.03255,175914275.6,sw_801150,医药生物,q1,mid_beta,risk_off,True,57306,125,124,True,123,-0.04025740809435767,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH603392_2024-09-20,nonselected_baseline
SH600660,2024-09-20,robustness,49.78,50.27,49.57,49.94,10477065.0,546306050.0,52.143044,483042958.4,sw_801880,汽车,q3,low_beta,risk_off,True,19450,125,125,True,124,-0.04463624832550845,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600660_2024-09-20,nonselected_baseline
SZ002050,2024-09-20,robustness,17.42,17.97,17.38,17.62,58605736.0,1052764860.0,17.963512,725387424.0,sw_801110,家用电器,q4,high_beta,risk_off,True,74227,125,125,True,124,-0.04532203427515924,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ002050_2024-09-20,nonselected_baseline
SZ002230,2024-09-20,robustness,34.52,34.71,34.3,34.62,18352544.0,634556160.0,34.575924,598418406.4,sw_801750,计算机,q4,high_beta,risk_off,True,76268,125,125,True,124,-0.045396350504409884,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ002230_2024-09-20,nonselected_baseline
SZ000776,2024-09-20,robustness,11.94,12.0,11.86,11.96,20287344.0,250362910.0,12.340842,261518635.2,sw_801790,非银金融,q2,mid_beta,risk_off,True,68343,125,125,True,124,-0.04608860825969567,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000776_2024-09-20,nonselected_baseline
SH600031,2024-09-20,robustness,15.21,15.43,15.05,15.33,39899180.0,629534900.0,15.778142,663115668.8,sw_801890,机械设备,q4,high_beta,risk_off,True,6058,125,125,True,124,-0.0475104671242016,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600031_2024-09-20,nonselected_baseline
SH600362,2024-09-20,robustness,18.76,19.17,18.66,19.09,26342028.0,519817300.0,19.733383,297162288.0,sw_801050,有色金属,q2,high_beta,risk_off,True,13680,125,125,True,124,-0.04832485087606455,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600362_2024-09-20,nonselected_baseline
SH601668,2024-09-20,robustness,4.66,4.71,4.62,4.69,168832750.0,824684000.0,4.884621,928052716.8,sw_801720,建筑装饰,q5,mid_beta,risk_off,True,42983,125,125,True,124,-0.04868184276781375,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601668_2024-09-20,nonselected_baseline
SH601995,2024-09-20,robustness,28.35,28.55,28.16,28.52,9577300.0,273858800.0,28.594574,263390014.4,sw_801790,非银金融,q2,high_beta,risk_off,True,54309,125,125,True,124,-0.04885058698710054,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601995_2024-09-20,nonselected_baseline
SZ000166,2024-09-20,robustness,4.15,4.18,4.09,4.16,58374710.0,246283440.0,4.219009,247887587.2,sw_801790,非银金融,q2,mid_beta,risk_off,True,62813,125,125,True,124,-0.0512346857858281,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000166_2024-09-20,nonselected_baseline
SH601633,2024-09-20,robustness,23.43,23.72,23.3,23.6,12279733.0,294804100.0,24.00737,305646008.8,sw_801880,汽车,q2,high_beta,risk_off,True,42257,125,125,True,124,-0.05398214944157629,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601633_2024-09-20,nonselected_baseline
SH600050,2024-09-20,robustness,4.25,4.3,4.23,4.27,149519700.0,669379800.0,4.4768667,552388964.8,sw_801770,通信,q4,low_beta,risk_off,True,7528,125,125,True,124,-0.05543899791495454,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600050_2024-09-20,nonselected_baseline
SH601688,2024-09-20,robustness,12.62,12.64,12.52,12.58,35307936.0,459481820.0,13.0135565,472625744.0,sw_801790,非银金融,q3,high_beta,risk_off,True,43843,125,125,True,124,-0.057833899052873734,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601688_2024-09-20,nonselected_baseline
SH601398,2024-09-20,robustness,5.33,5.36,5.29,5.34,282832320.0,1602117600.0,5.6645494,2246700627.2,sw_801780,银行,q5,low_beta,risk_off,True,39633,125,125,True,124,-0.0582132495098537,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601398_2024-09-20,nonselected_baseline
SH601319,2024-09-20,robustness,5.85,5.9,5.8,5.86,48100030.0,290230900.0,6.0339026,438492884.0,sw_801790,非银金融,q3,mid_beta,risk_off,True,37321,125,125,True,124,-0.059474690171379234,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601319_2024-09-20,nonselected_baseline
SH601166,2024-09-20,robustness,14.91,15.12,14.9,15.07,57809670.0,935535700.0,16.183031,869512377.6,sw_801780,银行,q4,low_beta,risk_off,True,33260,125,125,True,124,-0.05972919060337928,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601166_2024-09-20,nonselected_baseline
SH601857,2024-09-20,robustness,7.47,7.59,7.42,7.49,133488080.0,1058130240.0,7.926777,1223905072.0,sw_801960,石油石化,q5,low_beta,risk_off,True,48216,125,125,True,124,-0.06007033952271506,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601857_2024-09-20,nonselected_baseline
SH601916,2024-09-20,robustness,2.39,2.42,2.38,2.42,80026510.0,201072600.0,2.512575,235557634.8,sw_801780,银行,q2,low_beta,risk_off,True,51514,125,124,True,123,-0.06030265064682902,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601916_2024-09-20,nonselected_baseline
SH600309,2024-09-20,robustness,74.51,74.74,73.52,74.68,13333965.0,1002325440.0,75.170845,768590278.4,sw_801030,基础化工,q4,high_beta,risk_off,True,12501,125,125,True,124,-0.06100776342434749,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600309_2024-09-20,nonselected_baseline
SH601985,2024-09-20,robustness,9.63,9.81,9.59,9.78,139113730.0,1381442800.0,9.930313,1191041958.4,sw_801160,公用事业,q5,low_beta,risk_off,True,52995,125,125,True,124,-0.06166656115542977,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601985_2024-09-20,nonselected_baseline
SH601988,2024-09-20,robustness,4.32,4.36,4.29,4.36,163674260.0,756507800.0,4.6220326,908194011.2,sw_801780,银行,q5,low_beta,risk_off,True,53425,125,124,True,123,-0.06178674684852604,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601988_2024-09-20,nonselected_baseline
SH603259,2024-09-20,robustness,39.69,39.92,39.37,39.59,28698646.0,1164320600.0,40.570576,1425915936.0,sw_801150,医药生物,q5,high_beta,risk_off,True,55909,125,125,True,124,-0.062021715476387934,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH603259_2024-09-20,nonselected_baseline
SZ000617,2024-09-20,robustness,4.98,5.02,4.96,5.01,29301980.0,149404690.0,5.0987916,157595255.2,sw_801790,非银金融,q1,high_beta,risk_off,True,65672,125,125,True,124,-0.06240317897660838,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000617_2024-09-20,nonselected_baseline
SH601169,2024-09-20,robustness,4.71,4.77,4.7,4.75,93957550.0,467384640.0,4.9744234,452326483.2,sw_801780,银行,q3,low_beta,risk_off,True,33705,125,125,True,124,-0.06488048003595923,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601169_2024-09-20,nonselected_baseline
SZ000100,2024-09-20,robustness,3.66,3.7,3.64,3.7,159384270.0,592607900.0,3.7181077,576152446.4,sw_801080,电子,q4,high_beta,risk_off,True,62096,125,124,True,123,-0.07001704309226536,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000100_2024-09-20,nonselected_baseline
SZ000651,2024-09-20,robustness,37.22,37.68,37.06,37.56,31839792.0,1302790800.0,40.917065,1254135196.8,sw_801110,家用电器,q5,mid_beta,risk_off,True,66464,125,125,True,124,-0.07226046636670587,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000651_2024-09-20,nonselected_baseline
SH601727,2024-09-20,robustness,3.8,3.87,3.78,3.81,47454310.0,181372350.0,3.8220415,105990233.0,sw_801730,电力设备,q1,mid_beta,risk_off,True,44834,125,125,True,124,-0.07295258600084532,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601727_2024-09-20,nonselected_baseline
SH601066,2024-09-20,robustness,19.35,19.58,19.23,19.56,9656994.0,190521360.0,19.728848,141372771.2,sw_801790,非银金融,q1,high_beta,risk_off,True,30465,125,125,True,124,-0.07331808848727134,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601066_2024-09-20,nonselected_baseline
SZ002027,2024-09-20,robustness,5.04,5.21,5.02,5.2,134079960.0,737081340.0,5.497327,502393493.6,sw_801760,传媒,q3,mid_beta,risk_off,True,73344,125,125,True,124,-0.07688957735926154,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ002027_2024-09-20,nonselected_baseline
SH601788,2024-09-20,robustness,14.26,14.59,14.22,14.42,20855724.0,305229660.0,14.635295,177571833.2,sw_801790,非银金融,q1,high_beta,risk_off,True,45852,125,125,True,124,-0.07726864823921313,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601788_2024-09-20,nonselected_baseline
SH600030,2024-09-20,robustness,18.79,18.84,18.62,18.78,62919700.0,1211200800.0,19.249945,1202929484.8,sw_801790,非银金融,q5,high_beta,risk_off,True,5628,125,125,True,124,-0.07952463412807594,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600030_2024-09-20,nonselected_baseline
SH601825,2024-09-20,robustness,6.14,6.34,6.14,6.32,25576200.0,174550640.0,6.8247294,162562954.0,sw_801780,银行,q1,low_beta,risk_off,True,47611,125,125,True,124,-0.07980929073997803,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601825_2024-09-20,nonselected_baseline
SH601728,2024-09-20,robustness,5.66,5.82,5.66,5.81,98833970.0,587582400.0,5.945146,571031387.2,sw_801770,通信,q4,low_beta,risk_off,True,45031,125,125,True,124,-0.08072170956931528,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601728_2024-09-20,nonselected_baseline
SH601901,2024-09-20,robustness,6.73,6.81,6.71,6.79,39485940.0,272667420.0,6.905431,328160460.8,sw_801790,非银金融,q3,high_beta,risk_off,True,51235,125,125,True,124,-0.08125567968724476,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601901_2024-09-20,nonselected_baseline
SZ000425,2024-09-20,robustness,6.41,6.43,6.29,6.41,79575590.0,518489900.0,6.51569,480780034.4,sw_801890,机械设备,q3,high_beta,risk_off,True,64205,125,125,True,124,-0.08302428135498156,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000425_2024-09-20,nonselected_baseline
SH601318,2024-09-20,robustness,41.37,41.66,41.14,41.53,53292372.0,2347055900.0,44.041122,2020259859.2,sw_801790,非银金融,q5,mid_beta,risk_off,True,36982,125,125,True,124,-0.08689119754689595,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601318_2024-09-20,nonselected_baseline
SZ000333,2024-09-20,robustness,60.94,62.33,60.79,62.09,39801300.0,2608979200.0,65.5501,2091316416.0,sw_801110,家用电器,q5,low_beta,risk_off,True,63466,125,125,True,124,-0.09104712178269701,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000333_2024-09-20,nonselected_baseline
SH601360,2024-09-20,robustness,6.83,7.06,6.81,6.99,71064260.0,503099170.0,7.079497,229272225.6,sw_801750,计算机,q2,high_beta,risk_off,True,38556,125,125,True,124,-0.09177779732272029,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601360_2024-09-20,nonselected_baseline
SZ000725,2024-09-20,robustness,3.7,3.75,3.67,3.73,296515420.0,1115046700.0,3.7605014,1021320790.4,sw_801080,电子,q5,high_beta,risk_off,True,67537,125,125,True,124,-0.09321094813546346,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000725_2024-09-20,nonselected_baseline
SH600958,2024-09-20,robustness,8.33,8.36,8.25,8.35,26234540.0,223929000.0,8.535655,269179772.8,sw_801790,非银金融,q2,mid_beta,risk_off,True,27487,125,125,True,124,-0.09412696871215538,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600958_2024-09-20,nonselected_baseline
SH600690,2024-09-20,robustness,25.69,26.17,25.51,26.02,47276596.0,1281146000.0,27.098948,959512649.6,sw_801110,家用电器,q5,mid_beta,risk_off,True,20289,125,125,True,124,-0.0943744718172257,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600690_2024-09-20,nonselected_baseline
SH601818,2024-09-20,robustness,2.83,2.86,2.83,2.85,145276100.0,447649440.0,3.0813704,425292587.2,sw_801780,银行,q3,low_beta,risk_off,True,47424,125,125,True,124,-0.09575326080554195,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601818_2024-09-20,nonselected_baseline
SZ000001,2024-09-20,robustness,9.12,9.2,9.09,9.2,79729710.0,785121200.0,9.847285,901260136.0,sw_801780,银行,q5,mid_beta,risk_off,True,60515,125,124,True,123,-0.10093640880583506,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000001_2024-09-20,nonselected_baseline
SH601009,2024-09-20,robustness,9.36,9.53,9.34,9.51,36612324.0,374910940.0,10.240021,278733255.2,sw_801780,银行,q2,low_beta,risk_off,True,29114,125,125,True,124,-0.10679798380982491,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601009_2024-09-20,nonselected_baseline
SH601899,2024-09-20,robustness,15.15,15.53,14.97,15.53,192733010.0,3031915800.0,15.731171,2088947811.2,sw_801050,有色金属,q5,high_beta,risk_off,True,50832,125,124,True,123,-0.10706437067166577,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601899_2024-09-20,nonselected_baseline
SH601919,2024-09-20,robustness,11.04,11.34,10.97,11.3,113164560.0,1458143500.0,12.88516,823073092.8,sw_801170,交通运输,q4,mid_beta,risk_off,True,51889,125,125,True,124,-0.107424849403962,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601919_2024-09-20,nonselected_baseline
SH600028,2024-09-20,robustness,6.06,6.21,6.06,6.13,141769490.0,906064000.0,6.391107,887847027.2,sw_801960,石油石化,q5,low_beta,risk_off,True,4783,125,125,True,124,-0.11184418968285524,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600028_2024-09-20,nonselected_baseline
SH601658,2024-09-20,robustness,4.32,4.4,4.3,4.39,147025600.0,689933000.0,4.6926045,733770459.2,sw_801780,银行,q4,low_beta,risk_off,True,42553,125,125,True,124,-0.11577245847682559,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601658_2024-09-20,nonselected_baseline
SH601288,2024-09-20,robustness,4.25,4.29,4.24,4.28,432598880.0,1957951600.0,4.526021,2036378899.2,sw_801780,银行,q5,low_beta,risk_off,True,36458,125,125,True,124,-0.11740631575606042,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601288_2024-09-20,nonselected_baseline
SH600016,2024-09-20,robustness,3.17,3.19,3.15,3.17,138474750.0,474130180.0,3.4239469,482395360.0,sw_801780,银行,q3,low_beta,risk_off,True,2487,125,125,True,124,-0.12177897237932249,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600016_2024-09-20,nonselected_baseline
SH603993,2024-09-20,robustness,6.98,7.25,6.93,7.21,208721470.0,1533169700.0,7.345529,852603897.6,sw_801050,有色金属,q4,high_beta,risk_off,True,59722,125,125,True,124,-0.1268141110532827,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH603993_2024-09-20,nonselected_baseline
SH601600,2024-09-20,robustness,6.62,6.78,6.57,6.76,162073800.0,1134747000.0,7.001422,781103830.4,sw_801050,有色金属,q4,high_beta,risk_off,True,40076,125,125,True,124,-0.12997765989313204,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601600_2024-09-20,nonselected_baseline
SZ001979,2024-09-20,robustness,9.01,9.45,9.0,9.37,68180030.0,645275200.0,9.464284,436950072.0,sw_801180,房地产,q3,high_beta,risk_off,True,72225,125,125,True,124,-0.1429261415746183,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ001979_2024-09-20,nonselected_baseline
SH600048,2024-09-20,robustness,7.55,7.9,7.53,7.88,184298620.0,1464732500.0,7.947604,886051486.4,sw_801180,房地产,q5,high_beta,risk_off,True,7104,125,125,True,124,-0.15859183376925368,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600048_2024-09-20,nonselected_baseline
SZ000002,2024-09-20,robustness,6.64,6.92,6.6,6.89,216053890.0,1465358100.0,6.782373,848464835.2,sw_801180,房地产,q4,high_beta,risk_off,True,60943,125,125,True,124,-0.18098312977611297,185,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000002_2024-09-20,nonselected_baseline
SH601006,2024-09-27,robustness,6.22,6.26,6.07,6.17,132891480.0,862845760.0,6.49286,595947412.8,sw_801170,交通运输,q3,low_beta,risk_on,True,28689,125,125,True,124,0.06365767699636278,212,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601006_2024-09-27,nonselected_baseline
SH600023,2024-09-27,robustness,5.92,6.0,5.79,5.96,63920210.0,401092740.0,6.274897,265043364.4,sw_801160,公用事业,q2,low_beta,risk_on,True,3644,125,125,True,124,0.06285560877633191,212,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600023_2024-09-27,nonselected_baseline
SH601100,2024-09-27,robustness,53.28,57.47,53.28,56.51,5438101.0,306957440.0,56.445705,289873349.6,sw_801890,机械设备,q2,mid_beta,risk_on,True,31316,125,125,True,124,0.061688610547853094,212,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601100_2024-09-27,nonselected_baseline
SH600795,2024-09-27,robustness,4.78,4.82,4.73,4.81,131046430.0,665214300.0,5.0761724,596023835.2,sw_801160,公用事业,q3,low_beta,risk_on,True,22344,125,125,True,124,0.06165045278988058,212,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600795_2024-09-27,nonselected_baseline
SH603392,2024-09-27,robustness,73.5,75.35,73.0,74.87,4247003.0,315510620.0,74.290184,159864545.6,sw_801150,医药生物,q1,low_beta,risk_on,True,57307,125,125,True,124,0.06150774626181491,212,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH603392_2024-09-27,nonselected_baseline
SH601988,2024-09-27,robustness,4.72,4.74,4.53,4.57,306440320.0,1494576300.0,4.8772182,996302433.6,sw_801780,银行,q4,low_beta,risk_on,True,53426,125,125,True,124,0.06145731012727464,212,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601988_2024-09-27,nonselected_baseline
SH600660,2024-09-27,robustness,50.65,52.21,50.62,51.9,10907916.0,590328800.0,54.119305,590374716.8,sw_801880,汽车,q3,low_beta,risk_on,True,19451,125,125,True,124,0.0609110597851536,212,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600660_2024-09-27,nonselected_baseline
SH600233,2024-09-27,robustness,16.41,16.61,16.21,16.39,11147507.0,187973170.0,16.86235,255394151.2,sw_801170,交通运输,q1,low_beta,risk_on,True,11448,125,125,True,124,0.0594133484297462,212,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600233_2024-09-27,nonselected_baseline
SH601916,2024-09-27,robustness,2.69,2.73,2.61,2.66,145690940.0,405792100.0,2.7852938,278478684.4,sw_801780,银行,q2,low_beta,risk_on,True,51515,125,125,True,124,0.05871793755420273,212,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601916_2024-09-27,nonselected_baseline
SH600028,2024-09-27,robustness,6.53,6.53,6.27,6.4,225603170.0,1489254900.0,6.6012144,946859606.4,sw_801960,石油石化,q4,low_beta,risk_on,True,4784,125,125,True,124,0.05809234183341745,212,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600028_2024-09-27,nonselected_baseline
SZ002028,2024-09-27,robustness,68.1,69.43,66.68,69.24,17480614.0,1198482800.0,68.560684,424231753.6,sw_801730,电力设备,q3,low_beta,risk_on,True,73433,125,125,True,124,0.05661770198193769,212,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ002028_2024-09-27,nonselected_baseline
SH600027,2024-09-27,robustness,5.24,5.31,5.18,5.3,74594110.0,413035550.0,5.5371065,343596274.4,sw_801160,公用事业,q2,low_beta,risk_on,True,4354,125,122,True,121,0.05628540956469114,212,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600027_2024-09-27,nonselected_baseline
SH601658,2024-09-27,robustness,4.84,4.93,4.67,4.7,130864090.0,668309700.0,5.1068993,815294443.2,sw_801780,银行,q4,low_beta,risk_on,True,42554,125,125,True,124,0.05559134701146714,212,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601658_2024-09-27,nonselected_baseline
SH601225,2024-09-27,robustness,25.49,25.75,24.08,24.96,19365946.0,513839740.0,26.53316,602682310.4,sw_801950,煤炭,q3,low_beta,risk_on,True,35023,125,125,True,124,0.05398561915142402,212,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601225_2024-09-27,nonselected_baseline
SH605499,2024-09-27,robustness,179.88,186.14,178.89,185.57,1456980.0,356593660.0,244.74849,243991072.4,sw_801120,食品饮料,q1,low_beta,risk_on,True,60086,125,125,True,124,0.05389639823847721,212,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH605499_2024-09-27,nonselected_baseline
SH600845,2024-09-27,robustness,28.2,29.73,28.18,29.59,28546174.0,850932200.0,29.808977,270230342.4,sw_801750,计算机,q2,low_beta,risk_on,True,23672,125,125,True,124,0.052387729197019534,212,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600845_2024-09-27,nonselected_baseline
