threshold_id,split_bucket,phase_scheme,episode_cluster_id,cluster_anchor_n,cluster_subtype_set,cluster_phase_resolved,cluster_single_subtype_after_phase,cluster_residual_mixed_share,cluster_sparse_phase_anchor_share,cluster_outcome_only_descriptor_flag
up50pct,train,pit,up50pct::SZ300079::000000,168,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9523809523809523,0.047619047619047616,False
up100pct,train,pit,up100pct::SZ300081::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,False
up50pct,train,pit,up50pct::SZ300081::000000,24,mixed_episode_winner|sparse_phase_subgroup,False,False,0.8333333333333334,0.16666666666666666,False
up100pct,train,pit,up100pct::SZ300082::000000,2,sparse_phase_subgroup,False,False,0.0,1.0,False
up50pct,train,pit,up50pct::SZ300082::000000,2,sparse_phase_subgroup,False,False,0.0,1.0,False
up100pct,train,pit,up100pct::SZ300085::000000,375,late_rescue_winner|mixed_episode_winner|sparse_phase_subgroup,True,True,0.49066666666666664,0.005333333333333333,False
up150pct,train,pit,up150pct::SZ300085::000000,368,late_rescue_winner|mixed_episode_winner|sparse_phase_subgroup,True,True,0.4945652173913043,0.005434782608695652,False
up50pct,train,pit,up50pct::SZ300085::000000,357,mixed_episode_winner,False,False,1.0,0.0,False
up50pct,robustness,pit,up50pct::SZ300085::000001,58,mixed_episode_winner|sparse_phase_subgroup,False,False,0.896551724137931,0.10344827586206896,False
up100pct,train,pit,up100pct::SZ300087::000000,15,mixed_episode_winner|sparse_phase_subgroup,False,False,0.8666666666666667,0.13333333333333333,False
up150pct,train,pit,up150pct::SZ300087::000000,5,sparse_phase_subgroup,False,False,0.0,1.0,False
up50pct,train,pit,up50pct::SZ300087::000000,54,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9259259259259259,0.07407407407407407,False
up100pct,train,pit,up100pct::SZ300088::000000,3,sparse_phase_subgroup,False,False,0.0,1.0,False
up50pct,train,pit,up50pct::SZ300088::000000,123,jump_repricing_winner|mixed_episode_winner,True,True,0.7479674796747967,0.0,False
up100pct,train,pit,up100pct::SZ300101::000000,161,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9627329192546584,0.037267080745341616,False
up150pct,train,pit,up150pct::SZ300101::000000,73,mixed_episode_winner|sparse_phase_subgroup,False,False,0.863013698630137,0.136986301369863,False
up50pct,train,pit,up50pct::SZ300101::000000,188,mixed_episode_winner,False,False,1.0,0.0,False
up100pct,train,pit,up100pct::SZ300110::000000,2,sparse_phase_subgroup,False,False,0.0,1.0,False
up50pct,train,pit,up50pct::SZ300110::000000,6,sparse_phase_subgroup,False,False,0.0,1.0,False
up100pct,train,pit,up100pct::SZ300113::000000,28,mixed_episode_winner|sparse_phase_subgroup,False,False,0.75,0.25,False
up100pct,train,pit,up100pct::SZ300113::000001,49,late_rescue_winner|mixed_episode_winner,True,True,0.5102040816326531,0.0,False
up150pct,train,pit,up150pct::SZ300113::000000,10,sparse_phase_subgroup,False,False,0.0,1.0,False
up150pct,train,pit,up150pct::SZ300113::000001,1,sparse_phase_subgroup,False,False,0.0,1.0,False
up50pct,train,pit,up50pct::SZ300113::000000,105,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9428571428571428,0.05714285714285714,False
up50pct,train,pit,up50pct::SZ300113::000001,129,late_rescue_winner|mixed_episode_winner,True,True,0.6976744186046512,0.0,False
up100pct,robustness,pit,up100pct::SZ300115::000000,103,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9805825242718447,0.019417475728155338,False
up150pct,robustness,pit,up150pct::SZ300115::000000,41,mixed_episode_winner|sparse_phase_subgroup|stair_step_winner,True,True,0.5121951219512195,0.14634146341463414,False
up50pct,robustness,pit,up50pct::SZ300115::000000,159,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9748427672955975,0.025157232704402517,False
up100pct,train,pit,up100pct::SZ300118::000000,324,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9598765432098766,0.040123456790123455,False
up100pct,robustness,pit,up100pct::SZ300118::000001,5,sparse_phase_subgroup,False,False,0.0,1.0,False
up150pct,train,pit,up150pct::SZ300118::000000,217,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9539170506912442,0.04608294930875576,False
up50pct,train,pit,up50pct::SZ300118::000000,364,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9642857142857143,0.03571428571428571,False
up50pct,validation,pit,up50pct::SZ300118::000001,1,sparse_phase_subgroup,False,False,0.0,1.0,False
up50pct,robustness,pit,up50pct::SZ300118::000002,44,choppy_reversal_winner|mixed_episode_winner,True,True,0.4090909090909091,0.0,False
up100pct,train,pit,up100pct::SZ300122::000000,219,mixed_episode_winner|smooth_trend_winner|sparse_phase_subgroup,True,True,0.8904109589041096,0.0045662100456621,False
up150pct,train,pit,up150pct::SZ300122::000000,203,mixed_episode_winner|sparse_phase_subgroup|stair_step_winner,True,True,0.8719211822660099,0.0049261083743842365,False
up50pct,train,pit,up50pct::SZ300122::000000,296,mixed_episode_winner|smooth_trend_winner,True,True,0.9527027027027027,0.0,False
up50pct,validation,pit,up50pct::SZ300122::000001,9,sparse_phase_subgroup,False,False,0.0,1.0,False
up100pct,train,pit,up100pct::SZ300123::000000,175,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9771428571428571,0.022857142857142857,False
up150pct,train,pit,up150pct::SZ300123::000000,137,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9708029197080292,0.029197080291970802,False
up50pct,train,pit,up50pct::SZ300123::000000,193,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9740932642487047,0.025906735751295335,False
up50pct,train,pit,up50pct::SZ300123::000001,9,sparse_phase_subgroup,False,False,0.0,1.0,False
up100pct,train,pit,up100pct::SZ300127::000000,61,late_rescue_winner|mixed_episode_winner|sparse_phase_subgroup,True,True,0.6229508196721312,0.03278688524590164,False
up150pct,train,pit,up150pct::SZ300127::000000,49,late_rescue_winner|mixed_episode_winner|sparse_phase_subgroup,True,True,0.6326530612244898,0.02040816326530612,False
up50pct,train,pit,up50pct::SZ300127::000000,16,mixed_episode_winner|sparse_phase_subgroup,False,False,0.75,0.25,False
up50pct,train,pit,up50pct::SZ300127::000001,45,mixed_episode_winner|sparse_phase_subgroup,False,False,0.7555555555555555,0.24444444444444444,False
up100pct,train,pit,up100pct::SZ300128::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,False
up50pct,train,pit,up50pct::SZ300128::000000,35,late_rescue_winner|sparse_phase_subgroup,True,True,0.0,0.05714285714285714,False
up100pct,train,pit,up100pct::SZ300131::000000,172,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9418604651162791,0.05813953488372093,False
up150pct,train,pit,up150pct::SZ300131::000000,157,late_rescue_winner|mixed_episode_winner|sparse_phase_subgroup,True,True,0.46496815286624205,0.06369426751592357,False
up50pct,train,pit,up50pct::SZ300131::000000,122,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9344262295081968,0.06557377049180328,False
up50pct,train,pit,up50pct::SZ300131::000001,50,late_rescue_winner|mixed_episode_winner|sparse_phase_subgroup,True,True,0.54,0.06,False
up100pct,train,pit,up100pct::SZ300132::000000,42,mixed_episode_winner|sparse_phase_subgroup|stair_step_winner,True,True,0.38095238095238093,0.023809523809523808,False
up150pct,train,pit,up150pct::SZ300132::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,False
up50pct,train,pit,up50pct::SZ300132::000000,105,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9714285714285714,0.02857142857142857,False
up50pct,train,pit,up50pct::SZ300132::000001,1,sparse_phase_subgroup,False,False,0.0,1.0,False
up100pct,train,pit,up100pct::SZ300134::000000,4,sparse_phase_subgroup,False,False,0.0,1.0,False
up50pct,train,pit,up50pct::SZ300134::000000,20,mixed_episode_winner|sparse_phase_subgroup,False,False,0.5,0.5,False
up50pct,train,pit,up50pct::SZ300134::000001,4,sparse_phase_subgroup,False,False,0.0,1.0,False
up50pct,train,pit,up50pct::SZ300134::000002,27,late_rescue_winner|mixed_episode_winner,True,True,0.48148148148148145,0.0,False
up100pct,train,pit,up100pct::SZ300137::000000,51,late_rescue_winner|mixed_episode_winner|sparse_phase_subgroup,True,True,0.27450980392156865,0.1568627450980392,False
up150pct,train,pit,up150pct::SZ300137::000000,11,mixed_episode_winner,False,False,1.0,0.0,False
up50pct,train,pit,up50pct::SZ300137::000000,77,late_rescue_winner|mixed_episode_winner|sparse_phase_subgroup,True,True,0.38961038961038963,0.19480519480519481,False
up100pct,train,pit,up100pct::SZ300143::000000,21,smooth_trend_winner|sparse_phase_subgroup,True,True,0.0,0.3333333333333333,False
up150pct,train,pit,up150pct::SZ300143::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,False
up50pct,train,pit,up50pct::SZ300143::000000,43,smooth_trend_winner|sparse_phase_subgroup,True,True,0.0,0.16279069767441862,False
up50pct,train,pit,up50pct::SZ300143::000001,27,mixed_episode_winner,False,False,1.0,0.0,False
up100pct,train,pit,up100pct::SZ300147::000000,29,late_rescue_winner|sparse_phase_subgroup,True,True,0.0,0.3448275862068966,False
up50pct,train,pit,up50pct::SZ300147::000000,59,mixed_episode_winner|sparse_phase_subgroup,False,False,0.7627118644067796,0.23728813559322035,False
up100pct,train,pit,up100pct::SZ300149::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,False
up50pct,train,pit,up50pct::SZ300149::000000,77,mixed_episode_winner|sparse_phase_subgroup,False,False,0.7402597402597403,0.2597402597402597,False
up100pct,train,pit,up100pct::SZ300158::000000,43,late_rescue_winner|sparse_phase_subgroup,True,True,0.0,0.13953488372093023,False
up150pct,train,pit,up150pct::SZ300158::000000,42,late_rescue_winner|sparse_phase_subgroup,True,True,0.0,0.14285714285714285,False
up50pct,train,pit,up50pct::SZ300158::000000,43,mixed_episode_winner|sparse_phase_subgroup,False,False,0.8604651162790697,0.13953488372093023,False
up100pct,train,pit,up100pct::SZ300159::000000,2,sparse_phase_subgroup,False,False,0.0,1.0,False
up50pct,train,pit,up50pct::SZ300159::000000,46,mixed_episode_winner|sparse_phase_subgroup,False,False,0.6739130434782609,0.32608695652173914,False
up100pct,train,pit,up100pct::SZ300171::000000,217,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9953917050691244,0.004608294930875576,False
up150pct,train,pit,up150pct::SZ300171::000000,213,mixed_episode_winner|sparse_phase_subgroup|stair_step_winner,True,True,0.8685446009389671,0.004694835680751174,False
up50pct,train,pit,up50pct::SZ300171::000000,257,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9961089494163424,0.0038910505836575876,False
up100pct,train,pit,up100pct::SZ300177::000000,7,sparse_phase_subgroup,False,False,0.0,1.0,False
up50pct,train,pit,up50pct::SZ300177::000000,77,late_rescue_winner|mixed_episode_winner|sparse_phase_subgroup,True,True,0.4935064935064935,0.19480519480519481,False
up100pct,train,pit,up100pct::SZ300180::000000,23,late_rescue_winner|sparse_phase_subgroup,True,True,0.0,0.17391304347826086,False
up50pct,train,pit,up50pct::SZ300180::000000,118,late_rescue_winner|mixed_episode_winner,True,True,0.3644067796610169,0.0,False
up100pct,train,pit,up100pct::SZ300181::000000,19,mixed_episode_winner|sparse_phase_subgroup,False,False,0.7368421052631579,0.2631578947368421,False
up150pct,train,pit,up150pct::SZ300181::000000,19,mixed_episode_winner|sparse_phase_subgroup,False,False,0.7368421052631579,0.2631578947368421,False
up50pct,train,pit,up50pct::SZ300181::000000,19,mixed_episode_winner|sparse_phase_subgroup,False,False,0.7368421052631579,0.2631578947368421,False
up100pct,train,pit,up100pct::SZ300183::000000,127,mixed_episode_winner|sparse_phase_subgroup,False,False,0.8740157480314961,0.12598425196850394,False
up50pct,train,pit,up50pct::SZ300183::000000,211,late_rescue_winner|mixed_episode_winner,True,True,0.9052132701421801,0.0,False
up100pct,train,pit,up100pct::SZ300184::000000,136,late_rescue_winner|mixed_episode_winner|sparse_phase_subgroup,True,True,0.5220588235294118,0.03676470588235294,False
up150pct,train,pit,up150pct::SZ300184::000000,82,late_rescue_winner|mixed_episode_winner|sparse_phase_subgroup,True,True,0.4024390243902439,0.012195121951219513,False
up50pct,train,pit,up50pct::SZ300184::000000,141,late_rescue_winner|mixed_episode_winner|sparse_phase_subgroup,True,True,0.5035460992907801,0.07092198581560284,False
up100pct,train,pit,up100pct::SZ300191::000000,133,late_rescue_winner|mixed_episode_winner|sparse_phase_subgroup,True,True,0.5714285714285714,0.03759398496240601,False
up150pct,train,pit,up150pct::SZ300191::000000,96,late_rescue_winner|mixed_episode_winner|sparse_phase_subgroup,True,True,0.28125,0.13541666666666666,False
up50pct,train,pit,up50pct::SZ300191::000000,63,jump_repricing_winner|mixed_episode_winner|sparse_phase_subgroup,True,True,0.7619047619047619,0.07936507936507936,False
up50pct,train,pit,up50pct::SZ300191::000001,70,late_rescue_winner|mixed_episode_winner|sparse_phase_subgroup,True,True,0.7857142857142857,0.02857142857142857,False
up100pct,train,pit,up100pct::SZ300194::000000,3,sparse_phase_subgroup,False,False,0.0,1.0,False
up50pct,train,pit,up50pct::SZ300194::000001,3,sparse_phase_subgroup,False,False,0.0,1.0,False
up100pct,train,pit,up100pct::SZ300199::000000,85,late_rescue_winner|mixed_episode_winner|sparse_phase_subgroup,True,True,0.6470588235294118,0.08235294117647059,False
up50pct,train,pit,up50pct::SZ300199::000000,85,late_rescue_winner|mixed_episode_winner|sparse_phase_subgroup,True,True,0.6470588235294118,0.08235294117647059,False
up100pct,train,pit,up100pct::SZ300203::000000,111,mixed_episode_winner|sparse_phase_subgroup,False,False,0.8738738738738738,0.12612612612612611,False
up150pct,train,pit,up150pct::SZ300203::000000,79,late_rescue_winner|mixed_episode_winner|sparse_phase_subgroup,True,True,0.5822784810126582,0.13924050632911392,False
up50pct,train,pit,up50pct::SZ300203::000000,180,mixed_episode_winner,False,False,1.0,0.0,False
up100pct,train,pit,up100pct::SZ300205::000000,5,sparse_phase_subgroup,False,False,0.0,1.0,False
up50pct,train,pit,up50pct::SZ300205::000000,47,mixed_episode_winner|sparse_phase_subgroup,False,False,0.7446808510638298,0.2553191489361702,False
up100pct,train,pit,up100pct::SZ300206::000000,13,sparse_phase_subgroup,False,False,0.0,1.0,False
up150pct,train,pit,up150pct::SZ300206::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,False
up50pct,train,pit,up50pct::SZ300206::000000,35,mixed_episode_winner|smooth_trend_winner|sparse_phase_subgroup,True,True,0.34285714285714286,0.11428571428571428,False
up150pct,robustness,pit,up150pct::SZ300207::000000,50,mixed_episode_winner|sparse_phase_subgroup,False,False,0.72,0.28,False
up100pct,train,pit,up100pct::SZ300209::000000,6,sparse_phase_subgroup,False,False,0.0,1.0,False
up50pct,train,pit,up50pct::SZ300209::000000,6,sparse_phase_subgroup,False,False,0.0,1.0,False
up100pct,train,pit,up100pct::SZ300215::000000,5,sparse_phase_subgroup,False,False,0.0,1.0,False
up50pct,train,pit,up50pct::SZ300215::000000,36,mixed_episode_winner|sparse_phase_subgroup,False,False,0.75,0.25,False
up100pct,train,pit,up100pct::SZ300219::000000,40,mixed_episode_winner|sparse_phase_subgroup,False,False,0.95,0.05,False
up150pct,train,pit,up150pct::SZ300219::000000,2,sparse_phase_subgroup,False,False,0.0,1.0,False
up50pct,train,pit,up50pct::SZ300219::000000,47,mixed_episode_winner|sparse_phase_subgroup,False,False,0.851063829787234,0.14893617021276595,False
up100pct,train,pit,up100pct::SZ300222::000000,2,sparse_phase_subgroup,False,False,0.0,1.0,False
up50pct,train,pit,up50pct::SZ300222::000000,52,mixed_episode_winner,False,False,1.0,0.0,False
up100pct,train,pit,up100pct::SZ300223::000000,114,mixed_episode_winner|smooth_trend_winner|sparse_phase_subgroup,True,True,0.8421052631578947,0.008771929824561403,False
up150pct,train,pit,up150pct::SZ300223::000000,47,jump_repricing_winner|mixed_episode_winner|sparse_phase_subgroup,True,True,0.5957446808510638,0.02127659574468085,False
up50pct,train,pit,up50pct::SZ300223::000000,122,jump_repricing_winner|mixed_episode_winner|smooth_trend_winner|sparse_phase_subgroup,True,False,0.4672131147540984,0.00819672131147541,False
up100pct,train,pit,up100pct::SZ300233::000000,22,mixed_episode_winner|sparse_phase_subgroup,False,False,0.8636363636363636,0.13636363636363635,False
up50pct,train,pit,up50pct::SZ300233::000000,57,mixed_episode_winner,False,False,1.0,0.0,False
up50pct,train,pit,up50pct::SZ300233::000001,2,sparse_phase_subgroup,False,False,0.0,1.0,False
up100pct,train,pit,up100pct::SZ300236::000000,274,late_rescue_winner|mixed_episode_winner|sparse_phase_subgroup,True,True,0.5583941605839416,0.010948905109489052,False
up150pct,train,pit,up150pct::SZ300236::000000,129,late_rescue_winner|mixed_episode_winner|sparse_phase_subgroup,True,True,0.7984496124031008,0.023255813953488372,False
up50pct,train,pit,up50pct::SZ300236::000000,335,late_rescue_winner|mixed_episode_winner|sparse_phase_subgroup,True,True,0.5194029850746269,0.008955223880597015,False
up100pct,train,pit,up100pct::SZ300238::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,False
up50pct,train,pit,up50pct::SZ300238::000000,41,mixed_episode_winner|sparse_phase_subgroup,False,False,0.926829268292683,0.07317073170731707,False
up100pct,train,pit,up100pct::SZ300244::000000,147,mixed_episode_winner|sparse_phase_subgroup|stair_step_winner,True,True,0.4897959183673469,0.034013605442176874,False
up150pct,train,pit,up150pct::SZ300244::000000,41,mixed_episode_winner|sparse_phase_subgroup|stair_step_winner,True,True,0.4634146341463415,0.17073170731707318,False
up50pct,train,pit,up50pct::SZ300244::000000,221,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9592760180995475,0.04072398190045249,False
up100pct,train,pit,up100pct::SZ300245::000000,7,sparse_phase_subgroup,False,False,0.0,1.0,False
