threshold_id,split_bucket,phase_scheme,entry_phase_value,episode_cluster_id,anchor_n,eligible_phase_subgroup,sparse_phase_subgroup,distinct_path_type_n,path_type_distribution_vector,dominant_path_type,dominant_share,internal_entropy,subgroup_earliest_anchor_path_type,subgroup_shortest_duration_anchor_path_type,subgroup_medoid_anchor_path_type,subgroup_representative_disagreement,subtype_0p70,subtype_0p75,subtype_assignment_status
up150pct,train,pit,undetermined_pit,up150pct::SH600056::000000,32,True,False,2,"{""late_rescue_winner"": 0.9375, ""unclassified_mixed_path"": 0.0625}",late_rescue_winner,0.9375,0.3372900666170139,unclassified_mixed_path,unclassified_mixed_path,late_rescue_winner,True,mixed_episode_winner,mixed_episode_winner,pass_undetermined_pit_residual
up150pct,train,pit,breakout_pit,up150pct::SH600056::000000,5,False,True,1,"{""late_rescue_winner"": 1.0}",late_rescue_winner,1.0,0.0,late_rescue_winner,late_rescue_winner,late_rescue_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up150pct,train,pit,mid_trend_pit,up150pct::SH600056::000000,41,True,False,2,"{""late_rescue_winner"": 0.7073170731707317, ""unclassified_mixed_path"": 0.2926829268292683}",late_rescue_winner,0.7073170731707317,0.8721617883411699,late_rescue_winner,unclassified_mixed_path,late_rescue_winner,True,late_rescue_winner,mixed_episode_winner,pass
up150pct,train,pit,late_chase_pit,up150pct::SH600056::000000,6,False,True,2,"{""late_rescue_winner"": 0.5, ""unclassified_mixed_path"": 0.5}",late_rescue_winner,0.5,1.0,late_rescue_winner,unclassified_mixed_path,unclassified_mixed_path,True,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,pit,early_base_pit,up50pct::SH600056::000000,19,True,False,2,"{""late_rescue_winner"": 0.8421052631578947, ""unclassified_mixed_path"": 0.15789473684210525}",late_rescue_winner,0.8421052631578947,0.6292492238560345,late_rescue_winner,unclassified_mixed_path,late_rescue_winner,True,late_rescue_winner,late_rescue_winner,pass
up50pct,train,pit,undetermined_pit,up50pct::SH600056::000000,37,True,False,1,"{""late_rescue_winner"": 1.0}",late_rescue_winner,1.0,0.0,late_rescue_winner,late_rescue_winner,late_rescue_winner,False,mixed_episode_winner,mixed_episode_winner,pass_undetermined_pit_residual
up50pct,train,pit,breakout_pit,up50pct::SH600056::000000,5,False,True,1,"{""late_rescue_winner"": 1.0}",late_rescue_winner,1.0,0.0,late_rescue_winner,late_rescue_winner,late_rescue_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,pit,mid_trend_pit,up50pct::SH600056::000000,41,True,False,2,"{""late_rescue_winner"": 0.7317073170731707, ""unclassified_mixed_path"": 0.2682926829268293}",late_rescue_winner,0.7317073170731707,0.8390040613676977,late_rescue_winner,unclassified_mixed_path,late_rescue_winner,True,late_rescue_winner,mixed_episode_winner,pass
up50pct,train,pit,late_chase_pit,up50pct::SH600056::000000,6,False,True,3,"{""late_rescue_winner"": 0.5, ""stair_step_winner"": 0.16666666666666666, ""unclassified_mixed_path"": 0.3333333333333333}",late_rescue_winner,0.5,0.9206198357143047,late_rescue_winner,unclassified_mixed_path,late_rescue_winner,True,sparse_phase_subgroup,sparse_phase_subgroup,pass
up100pct,train,pit,undetermined_pit,up100pct::SH600062::000000,18,True,False,2,"{""late_rescue_winner"": 0.5555555555555556, ""unclassified_mixed_path"": 0.4444444444444444}",late_rescue_winner,0.5555555555555556,0.9910760598382222,late_rescue_winner,late_rescue_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass_undetermined_pit_residual
up100pct,train,pit,early_base_pit,up100pct::SH600062::000000,1,False,True,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up100pct,train,pit,mid_trend_pit,up100pct::SH600062::000000,3,False,True,2,"{""late_rescue_winner"": 0.6666666666666666, ""unclassified_mixed_path"": 0.3333333333333333}",late_rescue_winner,0.6666666666666666,0.9182958340544894,late_rescue_winner,unclassified_mixed_path,late_rescue_winner,True,sparse_phase_subgroup,sparse_phase_subgroup,pass
up150pct,train,pit,early_base_pit,up150pct::SH600062::000000,1,False,True,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up150pct,train,pit,undetermined_pit,up150pct::SH600062::000000,10,True,False,2,"{""late_rescue_winner"": 0.1, ""unclassified_mixed_path"": 0.9}",unclassified_mixed_path,0.9,0.46899559358928117,unclassified_mixed_path,late_rescue_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass_undetermined_pit_residual
up150pct,train,pit,mid_trend_pit,up150pct::SH600062::000000,3,False,True,2,"{""late_rescue_winner"": 0.3333333333333333, ""unclassified_mixed_path"": 0.6666666666666666}",unclassified_mixed_path,0.6666666666666666,0.9182958340544894,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,pit,breakout_pit,up50pct::SH600062::000000,3,False,True,1,"{""late_rescue_winner"": 1.0}",late_rescue_winner,1.0,0.0,late_rescue_winner,late_rescue_winner,late_rescue_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,pit,mid_trend_pit,up50pct::SH600062::000000,7,False,True,2,"{""late_rescue_winner"": 0.8571428571428571, ""unclassified_mixed_path"": 0.14285714285714285}",late_rescue_winner,0.8571428571428571,0.5916727785823274,late_rescue_winner,unclassified_mixed_path,late_rescue_winner,True,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,pit,undetermined_pit,up50pct::SH600062::000000,22,True,False,1,"{""late_rescue_winner"": 1.0}",late_rescue_winner,1.0,0.0,late_rescue_winner,late_rescue_winner,late_rescue_winner,False,mixed_episode_winner,mixed_episode_winner,pass_undetermined_pit_residual
up50pct,train,pit,late_chase_pit,up50pct::SH600062::000000,1,False,True,1,"{""late_rescue_winner"": 1.0}",late_rescue_winner,1.0,0.0,late_rescue_winner,late_rescue_winner,late_rescue_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,pit,early_base_pit,up50pct::SH600062::000000,1,False,True,1,"{""late_rescue_winner"": 1.0}",late_rescue_winner,1.0,0.0,late_rescue_winner,late_rescue_winner,late_rescue_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up100pct,train,pit,undetermined_pit,up100pct::SH600095::000000,1,False,True,1,"{""jump_repricing_winner"": 1.0}",jump_repricing_winner,1.0,0.0,jump_repricing_winner,jump_repricing_winner,jump_repricing_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,pit,undetermined_pit,up50pct::SH600095::000000,5,False,True,2,"{""jump_repricing_winner"": 0.2, ""smooth_trend_winner"": 0.8}",smooth_trend_winner,0.8,0.7219280948873623,smooth_trend_winner,smooth_trend_winner,smooth_trend_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,pit,mid_trend_pit,up50pct::SH600095::000000,9,False,True,2,"{""jump_repricing_winner"": 0.2222222222222222, ""smooth_trend_winner"": 0.7777777777777778}",smooth_trend_winner,0.7777777777777778,0.7642045065086203,smooth_trend_winner,smooth_trend_winner,smooth_trend_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,pit,late_chase_pit,up50pct::SH600095::000000,9,False,True,2,"{""jump_repricing_winner"": 0.7777777777777778, ""smooth_trend_winner"": 0.2222222222222222}",jump_repricing_winner,0.7777777777777778,0.7642045065086203,jump_repricing_winner,jump_repricing_winner,smooth_trend_winner,True,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,pit,early_base_pit,up50pct::SH600095::000001,6,False,True,1,"{""jump_repricing_winner"": 1.0}",jump_repricing_winner,1.0,0.0,jump_repricing_winner,jump_repricing_winner,jump_repricing_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,pit,undetermined_pit,up50pct::SH600095::000001,8,False,True,1,"{""jump_repricing_winner"": 1.0}",jump_repricing_winner,1.0,0.0,jump_repricing_winner,jump_repricing_winner,jump_repricing_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,pit,early_base_pit,up50pct::SH600120::000000,14,True,False,1,"{""late_rescue_winner"": 1.0}",late_rescue_winner,1.0,0.0,late_rescue_winner,late_rescue_winner,late_rescue_winner,False,late_rescue_winner,late_rescue_winner,pass
up50pct,train,pit,undetermined_pit,up50pct::SH600120::000000,14,True,False,2,"{""late_rescue_winner"": 0.8571428571428571, ""unclassified_mixed_path"": 0.14285714285714285}",late_rescue_winner,0.8571428571428571,0.5916727785823274,late_rescue_winner,unclassified_mixed_path,late_rescue_winner,True,mixed_episode_winner,mixed_episode_winner,pass_undetermined_pit_residual
up50pct,train,pit,breakout_pit,up50pct::SH600120::000000,2,False,True,1,"{""late_rescue_winner"": 1.0}",late_rescue_winner,1.0,0.0,late_rescue_winner,late_rescue_winner,late_rescue_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,pit,mid_trend_pit,up50pct::SH600120::000000,15,True,False,1,"{""late_rescue_winner"": 1.0}",late_rescue_winner,1.0,0.0,late_rescue_winner,late_rescue_winner,late_rescue_winner,False,late_rescue_winner,late_rescue_winner,pass
up50pct,train,pit,late_chase_pit,up50pct::SH600120::000000,18,True,False,1,"{""late_rescue_winner"": 1.0}",late_rescue_winner,1.0,0.0,late_rescue_winner,late_rescue_winner,late_rescue_winner,False,late_rescue_winner,late_rescue_winner,pass
up100pct,train,pit,late_chase_pit,up100pct::SH600132::000000,55,True,False,3,"{""smooth_trend_winner"": 0.36363636363636365, ""stair_step_winner"": 0.32727272727272727, ""unclassified_mixed_path"": 0.3090909090909091}",smooth_trend_winner,0.36363636363636365,0.9979095172663072,stair_step_winner,smooth_trend_winner,stair_step_winner,True,mixed_episode_winner,mixed_episode_winner,pass
up100pct,train,pit,mid_trend_pit,up100pct::SH600132::000000,118,True,False,3,"{""smooth_trend_winner"": 0.1694915254237288, ""stair_step_winner"": 0.7627118644067796, ""unclassified_mixed_path"": 0.06779661016949153}",stair_step_winner,0.7627118644067796,0.6279704751814892,stair_step_winner,stair_step_winner,stair_step_winner,False,stair_step_winner,stair_step_winner,pass
up100pct,train,pit,breakout_pit,up100pct::SH600132::000000,17,True,False,2,"{""smooth_trend_winner"": 0.058823529411764705, ""stair_step_winner"": 0.9411764705882353}",stair_step_winner,0.9411764705882353,0.3227569588973983,stair_step_winner,stair_step_winner,stair_step_winner,False,stair_step_winner,stair_step_winner,pass
up100pct,train,pit,undetermined_pit,up100pct::SH600132::000000,40,True,False,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,mixed_episode_winner,mixed_episode_winner,pass_undetermined_pit_residual
up100pct,train,pit,early_base_pit,up100pct::SH600132::000000,25,True,False,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,stair_step_winner,stair_step_winner,pass
up150pct,train,pit,late_chase_pit,up150pct::SH600132::000000,41,True,False,2,"{""stair_step_winner"": 0.43902439024390244, ""unclassified_mixed_path"": 0.5609756097560976}",unclassified_mixed_path,0.5609756097560976,0.9892452969285004,stair_step_winner,stair_step_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up150pct,train,pit,mid_trend_pit,up150pct::SH600132::000000,110,True,False,3,"{""smooth_trend_winner"": 0.05454545454545454, ""stair_step_winner"": 0.7727272727272727, ""unclassified_mixed_path"": 0.17272727272727273}",stair_step_winner,0.7727272727272727,0.6018550258703246,stair_step_winner,smooth_trend_winner,stair_step_winner,True,stair_step_winner,stair_step_winner,pass
up150pct,train,pit,breakout_pit,up150pct::SH600132::000000,17,True,False,2,"{""stair_step_winner"": 0.9411764705882353, ""unclassified_mixed_path"": 0.058823529411764705}",stair_step_winner,0.9411764705882353,0.3227569588973983,stair_step_winner,stair_step_winner,stair_step_winner,False,stair_step_winner,stair_step_winner,pass
up150pct,train,pit,undetermined_pit,up150pct::SH600132::000000,40,True,False,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,mixed_episode_winner,mixed_episode_winner,pass_undetermined_pit_residual
up150pct,train,pit,early_base_pit,up150pct::SH600132::000000,25,True,False,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,stair_step_winner,stair_step_winner,pass
up50pct,train,pit,late_chase_pit,up50pct::SH600132::000000,78,True,False,3,"{""smooth_trend_winner"": 0.5, ""stair_step_winner"": 0.16666666666666666, ""unclassified_mixed_path"": 0.3333333333333333}",smooth_trend_winner,0.5,0.9206198357143047,stair_step_winner,smooth_trend_winner,smooth_trend_winner,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,pit,mid_trend_pit,up50pct::SH600132::000000,157,True,False,4,"{""jump_repricing_winner"": 0.12101910828025478, ""smooth_trend_winner"": 0.16560509554140126, ""stair_step_winner"": 0.27388535031847133, ""unclassified_mixed_path"": 0.4394904458598726}",unclassified_mixed_path,0.4394904458598726,0.91565551012422,stair_step_winner,jump_repricing_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,pit,breakout_pit,up50pct::SH600132::000000,22,True,False,4,"{""jump_repricing_winner"": 0.045454545454545456, ""smooth_trend_winner"": 0.18181818181818182, ""stair_step_winner"": 0.22727272727272727, ""unclassified_mixed_path"": 0.5454545454545454}",unclassified_mixed_path,0.5454545454545454,0.806325116521133,stair_step_winner,jump_repricing_winner,stair_step_winner,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,pit,undetermined_pit,up50pct::SH600132::000000,41,True,False,2,"{""stair_step_winner"": 0.17073170731707318, ""unclassified_mixed_path"": 0.8292682926829268}",unclassified_mixed_path,0.8292682926829268,0.6593758812786993,stair_step_winner,unclassified_mixed_path,stair_step_winner,True,mixed_episode_winner,mixed_episode_winner,pass_undetermined_pit_residual
up50pct,train,pit,early_base_pit,up50pct::SH600132::000000,25,True,False,2,"{""stair_step_winner"": 0.36, ""unclassified_mixed_path"": 0.64}",unclassified_mixed_path,0.64,0.9426831892554923,stair_step_winner,unclassified_mixed_path,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up100pct,train,pit,undetermined_pit,up100pct::SH600143::000000,51,True,False,3,"{""smooth_trend_winner"": 0.0196078431372549, ""stair_step_winner"": 0.6274509803921569, ""unclassified_mixed_path"": 0.35294117647058826}",stair_step_winner,0.6274509803921569,0.6709510185406162,unclassified_mixed_path,smooth_trend_winner,stair_step_winner,True,mixed_episode_winner,mixed_episode_winner,pass_undetermined_pit_residual
up100pct,train,pit,breakout_pit,up100pct::SH600143::000000,16,True,False,2,"{""stair_step_winner"": 0.8125, ""unclassified_mixed_path"": 0.1875}",stair_step_winner,0.8125,0.6962122601251459,unclassified_mixed_path,stair_step_winner,stair_step_winner,True,stair_step_winner,stair_step_winner,pass
up100pct,train,pit,early_base_pit,up100pct::SH600143::000000,5,False,True,2,"{""stair_step_winner"": 0.6, ""unclassified_mixed_path"": 0.4}",stair_step_winner,0.6,0.9709505944546688,stair_step_winner,unclassified_mixed_path,stair_step_winner,True,sparse_phase_subgroup,sparse_phase_subgroup,pass
up100pct,train,pit,mid_trend_pit,up100pct::SH600143::000000,71,True,False,3,"{""smooth_trend_winner"": 0.014084507042253521, ""stair_step_winner"": 0.9295774647887324, ""unclassified_mixed_path"": 0.056338028169014086}",stair_step_winner,0.9295774647887324,0.2639422076668416,stair_step_winner,smooth_trend_winner,stair_step_winner,True,stair_step_winner,stair_step_winner,pass
up100pct,train,pit,late_chase_pit,up100pct::SH600143::000000,66,True,False,2,"{""stair_step_winner"": 0.9545454545454546, ""unclassified_mixed_path"": 0.045454545454545456}",stair_step_winner,0.9545454545454546,0.26676498780302604,stair_step_winner,stair_step_winner,stair_step_winner,False,stair_step_winner,stair_step_winner,pass
up150pct,train,pit,undetermined_pit,up150pct::SH600143::000000,46,True,False,2,"{""late_rescue_winner"": 0.2608695652173913, ""stair_step_winner"": 0.7391304347826086}",stair_step_winner,0.7391304347826086,0.828055725379504,late_rescue_winner,stair_step_winner,stair_step_winner,True,mixed_episode_winner,mixed_episode_winner,pass_undetermined_pit_residual
up150pct,train,pit,breakout_pit,up150pct::SH600143::000000,16,True,False,2,"{""late_rescue_winner"": 0.1875, ""stair_step_winner"": 0.8125}",stair_step_winner,0.8125,0.6962122601251459,late_rescue_winner,stair_step_winner,stair_step_winner,True,stair_step_winner,stair_step_winner,pass
up150pct,train,pit,early_base_pit,up150pct::SH600143::000000,3,False,True,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up150pct,train,pit,mid_trend_pit,up150pct::SH600143::000000,52,True,False,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,stair_step_winner,stair_step_winner,pass
up150pct,train,pit,late_chase_pit,up150pct::SH600143::000000,46,True,False,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,stair_step_winner,stair_step_winner,pass
up50pct,train,pit,undetermined_pit,up50pct::SH600143::000000,93,True,False,5,"{""choppy_reversal_winner"": 0.043010752688172046, ""jump_repricing_winner"": 0.03225806451612903, ""smooth_trend_winner"": 0.6451612903225806, ""stair_step_winner"": 0.010752688172043012, ""unclassified_mixed_path"": 0.26881720430107525}",smooth_trend_winner,0.6451612903225806,0.5782969289685619,unclassified_mixed_path,smooth_trend_winner,smooth_trend_winner,True,mixed_episode_winner,mixed_episode_winner,pass_undetermined_pit_residual
