classification_year,snapshot_trade_date,classification_first_open_trade_date,source_snapshot_year,source_snapshot_trade_date,snapshot_policy,dataset_id,api,idx_type,board_ts_code,board_name,output_path,status,rows,cols,elapsed_seconds,attempts,error_type,error_message
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0806.DC,精准医疗,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0806.DC.csv,ok_cached,44,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0805.DC,钛白粉,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0805.DC.csv,ok_cached,12,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0804.DC,深股通,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0804.DC.csv,ok_cached,1723,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0803.DC,股权转让,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0803.DC.csv,ok_cached,40,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0802.DC,无人驾驶,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0802.DC.csv,ok_cached,261,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0801.DC,增强现实,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0801.DC.csv,ok_cached,45,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0800.DC,人工智能,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0800.DC.csv,ok_cached,679,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0743.DC,深证100R,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0743.DC.csv,ok_cached,100,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0742.DC,创业板综,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0742.DC.csv,ok_cached,1348,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0724.DC,海绵城市,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0724.DC.csv,ok_cached,36,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0722.DC,虚拟现实,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0722.DC.csv,ok_cached,220,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0721.DC,PPP模式,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0721.DC.csv,ok_cached,149,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0718.DC,证金持股,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0718.DC.csv,ok_cached,217,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0715.DC,航母概念,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0715.DC.csv,ok_cached,32,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0714.DC,5G概念,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0714.DC.csv,ok_cached,326,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0712.DC,一带一路,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0712.DC.csv,ok_cached,501,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0711.DC,券商概念,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0711.DC.csv,ok_cached,55,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0710.DC,量子科技,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0710.DC.csv,ok_cached,52,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0708.DC,体育产业,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0708.DC.csv,ok_cached,74,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0707.DC,沪股通,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0707.DC.csv,ok_cached,1535,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0706.DC,人脑工程,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0706.DC.csv,ok_cached,40,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0705.DC,上证380,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0705.DC.csv,ok_cached,380,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0704.DC,无人机,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0704.DC.csv,ok_cached,209,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0703.DC,超级电容,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0703.DC.csv,ok_cached,32,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0701.DC,中证500,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0701.DC.csv,ok_cached,500,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0700.DC,充电桩,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0700.DC.csv,ok_cached,254,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0699.DC,全息技术,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0699.DC.csv,ok_cached,11,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0698.DC,免疫治疗,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0698.DC.csv,ok_cached,44,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0697.DC,IPO受益,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0697.DC.csv,ok_cached,55,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0696.DC,国产软件,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0696.DC.csv,ok_cached,237,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0695.DC,小金属概念,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0695.DC.csv,ok_cached,110,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0693.DC,基因测序,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0693.DC.csv,ok_cached,46,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0692.DC,旅游概念,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0692.DC.csv,ok_cached,51,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0690.DC,氟化工,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0690.DC.csv,ok_cached,34,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0689.DC,阿里概念,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0689.DC.csv,ok_cached,158,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0685.DC,举牌,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0685.DC.csv,ok_cached,5,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0684.DC,京津冀,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0684.DC.csv,ok_cached,58,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0683.DC,央国企改革,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0683.DC.csv,ok_cached,1421,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0682.DC,燃料电池,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0682.DC.csv,ok_cached,143,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0680.DC,智能家居,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0680.DC.csv,ok_cached,161,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0679.DC,超导概念,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0679.DC.csv,ok_cached,18,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0677.DC,粤港自贸,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0677.DC.csv,ok_cached,76,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0676.DC,独家药品,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0676.DC.csv,ok_cached,44,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0675.DC,病毒防治,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0675.DC.csv,ok_cached,115,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0674.DC,蓝宝石,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0674.DC.csv,ok_cached,18,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0672.DC,沪企改革,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0672.DC.csv,ok_cached,40,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0671.DC,彩票概念,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0671.DC.csv,ok_cached,20,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0669.DC,生态农业,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0669.DC.csv,ok_cached,39,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0668.DC,医疗器械概念,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0668.DC.csv,ok_cached,326,13,0.000,0,,
2026,20260105,20260105,2026,20260105,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0667.DC,国家安防,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2026/members/dc_member_20260105_BK0667.DC.csv,ok_cached,114,13,0.000,0,,
