instrument,candidate_rows,member_rows,is_sh_lifetime_st_excluded,interval_rows,executable_rows_total
SZ002176,5,5,False,5697,470682
SZ002177,0,0,False,5697,470682
SZ002178,0,0,False,5697,470682
SZ002179,782,782,False,5697,470682
SZ002180,31,31,False,5697,470682
SZ002181,0,0,False,5697,470682
SZ002182,0,0,False,5697,470682
SZ002183,0,0,False,5697,470682
SZ002184,0,0,False,5697,470682
SZ002185,9,9,False,5697,470682
SZ002186,0,0,False,5697,470682
SZ002187,0,0,False,5697,470682
SZ002188,0,0,False,5697,470682
SZ002189,0,0,False,5697,470682
SZ002190,0,0,False,5697,470682
SZ002191,0,0,False,5697,470682
SZ002192,0,0,False,5697,470682
SZ002193,0,0,False,5697,470682
SZ002194,0,0,False,5697,470682
SZ002195,78,78,False,5697,470682
SZ002196,0,0,False,5697,470682
SZ002197,0,0,False,5697,470682
SZ002198,0,0,False,5697,470682
SZ002199,0,0,False,5697,470682
SZ002200,0,0,False,5697,470682
SZ002201,0,0,False,5697,470682
SZ002202,774,774,False,5697,470682
SZ002203,4,4,False,5697,470682
SZ002204,0,0,False,5697,470682
SZ002205,0,0,False,5697,470682
SZ002206,0,0,False,5697,470682
SZ002207,0,0,False,5697,470682
SZ002208,0,0,False,5697,470682
SZ002210,0,0,False,5697,470682
SZ002209,0,0,False,5697,470682
SZ002211,0,0,False,5697,470682
SZ002212,0,0,False,5697,470682
SZ002214,0,0,False,5697,470682
SZ002213,0,0,False,5697,470682
SZ002216,0,0,False,5697,470682
SZ002215,0,0,False,5697,470682
SZ002217,0,0,False,5697,470682
SZ002218,0,0,False,5697,470682
SZ002219,0,0,False,5697,470682
SZ002221,0,0,False,5697,470682
SZ002222,8,8,False,5697,470682
SZ002223,0,0,False,5697,470682
SZ002224,0,0,False,5697,470682
SZ002226,0,0,False,5697,470682
SZ002225,0,0,False,5697,470682
SZ002227,0,0,False,5697,470682
SZ002228,0,0,False,5697,470682
SZ002229,0,0,False,5697,470682
SZ002230,750,750,False,5697,470682
SZ002232,0,0,False,5697,470682
SZ002233,0,0,False,5697,470682
SZ002234,0,0,False,5697,470682
SZ002235,0,0,False,5697,470682
SZ002236,383,383,False,5697,470682
SZ002237,0,0,False,5697,470682
SZ002238,0,0,False,5697,470682
SZ002239,0,0,False,5697,470682
SZ002240,32,32,False,5697,470682
SZ002241,625,625,False,5697,470682
SZ002242,0,0,False,5697,470682
SZ002243,0,0,False,5697,470682
SZ002244,0,0,False,5697,470682
SZ002245,0,0,False,5697,470682
SZ002246,0,0,False,5697,470682
SZ002247,0,0,False,5697,470682
SZ002248,0,0,False,5697,470682
SZ002249,0,0,False,5697,470682
SZ002250,0,0,False,5697,470682
SZ002251,0,0,False,5697,470682
SZ002252,552,552,False,5697,470682
SZ002253,0,0,False,5697,470682
SZ002254,0,0,False,5697,470682
SZ002255,0,0,False,5697,470682
SZ002256,0,0,False,5697,470682
SZ002258,0,0,False,5697,470682
SZ002259,0,0,False,5697,470682
SZ002261,13,13,False,5697,470682
SZ002262,0,0,False,5697,470682
SZ002263,0,0,False,5697,470682
SZ002264,0,0,False,5697,470682
SZ002265,0,0,False,5697,470682
SZ002266,0,0,False,5697,470682
SZ002267,0,0,False,5697,470682
SZ002268,9,9,False,5697,470682
SZ002269,0,0,False,5697,470682
SZ002270,0,0,False,5697,470682
SZ002271,484,484,False,5697,470682
SZ002272,0,0,False,5697,470682
SZ002273,16,16,False,5697,470682
SZ002274,0,0,False,5697,470682
SZ002275,0,0,False,5697,470682
SZ002276,0,0,False,5697,470682
SZ002277,0,0,False,5697,470682
SZ002278,0,0,False,5697,470682
SZ002279,0,0,False,5697,470682
SZ002281,149,149,False,5697,470682
SZ002282,0,0,False,5697,470682
SZ002283,0,0,False,5697,470682
SZ002284,0,0,False,5697,470682
SZ002285,0,0,False,5697,470682
SZ002286,0,0,False,5697,470682
SZ002287,0,0,False,5697,470682
SZ002289,0,0,False,5697,470682
SZ002290,0,0,False,5697,470682
SZ002291,0,0,False,5697,470682
SZ002292,0,0,False,5697,470682
SZ002293,0,0,False,5697,470682
SZ002294,229,229,False,5697,470682
SZ002295,0,0,False,5697,470682
SZ002296,0,0,False,5697,470682
SZ002297,0,0,False,5697,470682
SZ002298,0,0,False,5697,470682
SZ002299,0,0,False,5697,470682
SZ002300,0,0,False,5697,470682
SZ002301,0,0,False,5697,470682
SZ002302,0,0,False,5697,470682
SZ002303,0,0,False,5697,470682
SZ002304,2281,2281,False,5697,470682
SZ002306,0,0,False,5697,470682
SZ002305,0,0,False,5697,470682
SZ002307,0,0,False,5697,470682
SZ002309,0,0,False,5697,470682
SZ002310,0,0,False,5697,470682
SZ002311,1469,1469,False,5697,470682
SZ002312,0,0,False,5697,470682
SZ002313,0,0,False,5697,470682
SZ002314,0,0,False,5697,470682
SZ002315,0,0,False,5697,470682
SZ002316,0,0,False,5697,470682
SZ002317,0,0,False,5697,470682
SZ002318,0,0,False,5697,470682
SZ002319,0,0,False,5697,470682
SZ002320,0,0,False,5697,470682
SZ002321,0,0,False,5697,470682
SZ002322,0,0,False,5697,470682
SZ002323,0,0,False,5697,470682
SZ002324,0,0,False,5697,470682
SZ002326,50,50,False,5697,470682
SZ002327,0,0,False,5697,470682
SZ002328,0,0,False,5697,470682
SZ002329,0,0,False,5697,470682
SZ002330,0,0,False,5697,470682
SZ002331,0,0,False,5697,470682
SZ002332,0,0,False,5697,470682
SZ002333,0,0,False,5697,470682
SZ002334,0,0,False,5697,470682
SZ002335,0,0,False,5697,470682
SZ002337,0,0,False,5697,470682
SZ002338,0,0,False,5697,470682
SZ002339,0,0,False,5697,470682
SZ002340,4,4,False,5697,470682
SZ002342,0,0,False,5697,470682
SZ002343,0,0,False,5697,470682
SZ002344,0,0,False,5697,470682
SZ002345,0,0,False,5697,470682
SZ002346,0,0,False,5697,470682
SZ002347,0,0,False,5697,470682
SZ002348,0,0,False,5697,470682
SZ002349,0,0,False,5697,470682
SZ002350,0,0,False,5697,470682
SZ002351,0,0,False,5697,470682
SZ002352,705,705,False,5697,470682
SZ002353,170,170,False,5697,470682
SZ002354,0,0,False,5697,470682
SZ002355,0,0,False,5697,470682
SZ002356,0,0,False,5697,470682
SZ002357,0,0,False,5697,470682
SZ002358,0,0,False,5697,470682
SZ002360,0,0,False,5697,470682
SZ002361,0,0,False,5697,470682
SZ002362,0,0,False,5697,470682
SZ002363,0,0,False,5697,470682
SZ002364,0,0,False,5697,470682
SZ002365,0,0,False,5697,470682
SZ002366,0,0,False,5697,470682
SZ002367,0,0,False,5697,470682
SZ002368,0,0,False,5697,470682
SZ002369,0,0,False,5697,470682
SZ002370,0,0,False,5697,470682
SZ002371,580,580,False,5697,470682
SZ002372,0,0,False,5697,470682
SZ002373,0,0,False,5697,470682
SZ002374,0,0,False,5697,470682
SZ002375,0,0,False,5697,470682
SZ002376,0,0,False,5697,470682
SZ002377,0,0,False,5697,470682
SZ002378,8,8,False,5697,470682
SZ002379,89,89,False,5697,470682
SZ002380,0,0,False,5697,470682
SZ002381,0,0,False,5697,470682
SZ002383,0,0,False,5697,470682
SZ002382,0,0,False,5697,470682
SZ002385,0,0,False,5697,470682
SZ002384,362,362,False,5697,470682
SZ002387,0,0,False,5697,470682
SZ002386,0,0,False,5697,470682
SZ002389,0,0,False,5697,470682
SZ002388,0,0,False,5697,470682
SZ002391,0,0,False,5697,470682
SZ002390,0,0,False,5697,470682
SZ002393,0,0,False,5697,470682
SZ002392,0,0,False,5697,470682
SZ002394,0,0,False,5697,470682
SZ002395,0,0,False,5697,470682
SZ002396,0,0,False,5697,470682
SZ002397,0,0,False,5697,470682
SZ002398,0,0,False,5697,470682
SZ002399,0,0,False,5697,470682
SZ002400,0,0,False,5697,470682
SZ002401,0,0,False,5697,470682
SZ002402,8,8,False,5697,470682
SZ002403,0,0,False,5697,470682
SZ002404,0,0,False,5697,470682
SZ002405,0,0,False,5697,470682
SZ002406,0,0,False,5697,470682
SZ002407,1,1,False,5697,470682
SZ002408,0,0,False,5697,470682
SZ002409,12,12,False,5697,470682
SZ002410,201,201,False,5697,470682
SZ002412,0,0,False,5697,470682
SZ002413,0,0,False,5697,470682
SZ002414,586,586,False,5697,470682
SZ002415,1297,1297,False,5697,470682
SZ002416,0,0,False,5697,470682
SZ002418,0,0,False,5697,470682
SZ002419,0,0,False,5697,470682
SZ002420,0,0,False,5697,470682
SZ002421,0,0,False,5697,470682
SZ002422,367,367,False,5697,470682
SZ002423,0,0,False,5697,470682
SZ002424,0,0,False,5697,470682
SZ002425,0,0,False,5697,470682
SZ002426,0,0,False,5697,470682
SZ002427,0,0,False,5697,470682
SZ002428,20,20,False,5697,470682
SZ002429,30,30,False,5697,470682
SZ002430,0,0,False,5697,470682
SZ002431,0,0,False,5697,470682
SZ002432,0,0,False,5697,470682
SZ002434,0,0,False,5697,470682
SZ002437,0,0,False,5697,470682
SZ002436,18,18,False,5697,470682
SZ002438,0,0,False,5697,470682
SZ002439,0,0,False,5697,470682
SZ002440,0,0,False,5697,470682
SZ002441,0,0,False,5697,470682
SZ002442,0,0,False,5697,470682
SZ002443,0,0,False,5697,470682
SZ002444,0,0,False,5697,470682
SZ002445,0,0,False,5697,470682
SZ002446,0,0,False,5697,470682
SZ002448,0,0,False,5697,470682
SZ002449,0,0,False,5697,470682
SZ002451,0,0,False,5697,470682
SZ002452,0,0,False,5697,470682
SZ002453,0,0,False,5697,470682
SZ002454,0,0,False,5697,470682
SZ002455,0,0,False,5697,470682
SZ002456,16,16,False,5697,470682
SZ002457,0,0,False,5697,470682
SZ002458,0,0,False,5697,470682
SZ002459,159,159,False,5697,470682
SZ002460,904,904,False,5697,470682
SZ002461,0,0,False,5697,470682
SZ002462,0,0,False,5697,470682
SZ002463,544,544,False,5697,470682
SZ002465,6,6,False,5697,470682
SZ002466,1214,1214,False,5697,470682
SZ002467,0,0,False,5697,470682
SZ002468,0,0,False,5697,470682
SZ002469,0,0,False,5697,470682
SZ002470,0,0,False,5697,470682
SZ002471,0,0,False,5697,470682
SZ002472,0,0,False,5697,470682
SZ002474,0,0,False,5697,470682
SZ002475,386,386,False,5697,470682
SZ002476,0,0,False,5697,470682
SZ002478,0,0,False,5697,470682
SZ002479,0,0,False,5697,470682
SZ002480,0,0,False,5697,470682
SZ002481,0,0,False,5697,470682
SZ002482,0,0,False,5697,470682
SZ002483,0,0,False,5697,470682
SZ002484,6,6,False,5697,470682
SZ002485,0,0,False,5697,470682
SZ002486,0,0,False,5697,470682
SZ002487,22,22,False,5697,470682
SZ002488,0,0,False,5697,470682
SZ002489,0,0,False,5697,470682
SZ002490,0,0,False,5697,470682
SZ002491,0,0,False,5697,470682
SZ002492,0,0,False,5697,470682
SZ002493,2056,2056,False,5697,470682
SZ002494,0,0,False,5697,470682
SZ002495,0,0,False,5697,470682
SZ002496,0,0,False,5697,470682
SZ002497,1,1,False,5697,470682
SZ002498,0,0,False,5697,470682
SZ002500,0,0,False,5697,470682
SZ002501,0,0,False,5697,470682
SZ002506,0,0,False,5697,470682
SZ002507,0,0,False,5697,470682
SZ002508,9,9,False,5697,470682
SZ002510,0,0,False,5697,470682
SZ002511,0,0,False,5697,470682
SZ002512,0,0,False,5697,470682
SZ002513,0,0,False,5697,470682
SZ002514,0,0,False,5697,470682
SZ002515,0,0,False,5697,470682
SZ002516,0,0,False,5697,470682
SZ002517,60,60,False,5697,470682
SZ002518,0,0,False,5697,470682
SZ002519,0,0,False,5697,470682
SZ002520,0,0,False,5697,470682
SZ002521,0,0,False,5697,470682
SZ002522,0,0,False,5697,470682
SZ002523,0,0,False,5697,470682
SZ002524,0,0,False,5697,470682
SZ002526,0,0,False,5697,470682
SZ002527,0,0,False,5697,470682
SZ002528,0,0,False,5697,470682
SZ002529,0,0,False,5697,470682
SZ002530,0,0,False,5697,470682
SZ002531,0,0,False,5697,470682
SZ002532,223,223,False,5697,470682
SZ002533,0,0,False,5697,470682
SZ002534,0,0,False,5697,470682
SZ002535,0,0,False,5697,470682
SZ002536,0,0,False,5697,470682
SZ002537,0,0,False,5697,470682
SZ002538,0,0,False,5697,470682
SZ002539,0,0,False,5697,470682
SZ002540,0,0,False,5697,470682
SZ002541,0,0,False,5697,470682
SZ002542,0,0,False,5697,470682
SZ002543,0,0,False,5697,470682
SZ002544,0,0,False,5697,470682
SZ002545,0,0,False,5697,470682
SZ002546,0,0,False,5697,470682
SZ002547,0,0,False,5697,470682
SZ002548,0,0,False,5697,470682
SZ002549,0,0,False,5697,470682
SZ002550,0,0,False,5697,470682
SZ002551,0,0,False,5697,470682
SZ002552,0,0,False,5697,470682
SZ002553,0,0,False,5697,470682
SZ002554,0,0,False,5697,470682
SZ002555,696,696,False,5697,470682
SZ002556,0,0,False,5697,470682
SZ002557,0,0,False,5697,470682
SZ002558,547,547,False,5697,470682
SZ002559,0,0,False,5697,470682
SZ002560,0,0,False,5697,470682
SZ002561,0,0,False,5697,470682
SZ002562,0,0,False,5697,470682
SZ002563,0,0,False,5697,470682
SZ002564,0,0,False,5697,470682
SZ002565,0,0,False,5697,470682
SZ002566,0,0,False,5697,470682
SZ002567,0,0,False,5697,470682
SZ002568,81,81,False,5697,470682
SZ002569,0,0,False,5697,470682
SZ002570,0,0,False,5697,470682
SZ002571,0,0,False,5697,470682
SZ002572,0,0,False,5697,470682
SZ002573,0,0,False,5697,470682
SZ002574,0,0,False,5697,470682
SZ002575,0,0,False,5697,470682
SZ002576,0,0,False,5697,470682
SZ002577,0,0,False,5697,470682
SZ002578,0,0,False,5697,470682
SZ002579,0,0,False,5697,470682
SZ002580,0,0,False,5697,470682
SZ002581,0,0,False,5697,470682
SZ002582,0,0,False,5697,470682
SZ002583,1,1,False,5697,470682
SZ002584,0,0,False,5697,470682
SZ002585,0,0,False,5697,470682
SZ002586,0,0,False,5697,470682
SZ002587,0,0,False,5697,470682
SZ002588,0,0,False,5697,470682
SZ002589,0,0,False,5697,470682
SZ002590,0,0,False,5697,470682
SZ002591,0,0,False,5697,470682
SZ002592,0,0,False,5697,470682
SZ002593,0,0,False,5697,470682
SZ002594,2146,2146,False,5697,470682
SZ002595,156,156,False,5697,470682
SZ002596,0,0,False,5697,470682
SZ002597,0,0,False,5697,470682
SZ002598,0,0,False,5697,470682
SZ002599,0,0,False,5697,470682
SZ002600,446,446,False,5697,470682
SZ002601,74,74,False,5697,470682
SZ002602,612,450,False,5697,470682
SZ002603,99,99,False,5697,470682
SZ002605,0,0,False,5697,470682
SZ002606,0,0,False,5697,470682
SZ002607,700,700,False,5697,470682
SZ002608,0,0,False,5697,470682
SZ002609,0,0,False,5697,470682
SZ002611,0,0,False,5697,470682
SZ002613,0,0,False,5697,470682
SZ002612,0,0,False,5697,470682
SZ002614,0,0,False,5697,470682
SZ002615,0,0,False,5697,470682
SZ002616,0,0,False,5697,470682
SZ002617,0,0,False,5697,470682
SZ002620,0,0,False,5697,470682
SZ002622,0,0,False,5697,470682
SZ002623,0,0,False,5697,470682
SZ002624,273,273,False,5697,470682
SZ002625,473,473,False,5697,470682
SZ002626,0,0,False,5697,470682
SZ002627,0,0,False,5697,470682
SZ002628,0,0,False,5697,470682
SZ002629,0,0,False,5697,470682
SZ002630,0,0,False,5697,470682
SZ002631,0,0,False,5697,470682
SZ002632,0,0,False,5697,470682
SZ002633,0,0,False,5697,470682
SZ002634,0,0,False,5697,470682
SZ002635,0,0,False,5697,470682
SZ002636,0,0,False,5697,470682
SZ002637,0,0,False,5697,470682
SZ002638,0,0,False,5697,470682
SZ002639,0,0,False,5697,470682
SZ002640,0,0,False,5697,470682
SZ002641,0,0,False,5697,470682
SZ002642,0,0,False,5697,470682
SZ002644,0,0,False,5697,470682
SZ002643,0,0,False,5697,470682
SZ002645,0,0,False,5697,470682
SZ002646,0,0,False,5697,470682
SZ002647,0,0,False,5697,470682
SZ002648,878,878,False,5697,470682
SZ002649,0,0,False,5697,470682
SZ002650,0,0,False,5697,470682
SZ002651,0,0,False,5697,470682
SZ002652,0,0,False,5697,470682
SZ002653,226,226,False,5697,470682
SZ002654,0,0,False,5697,470682
SZ002655,0,0,False,5697,470682
SZ002656,0,0,False,5697,470682
SZ002657,0,0,False,5697,470682
SZ002658,0,0,False,5697,470682
SZ002659,0,0,False,5697,470682
SZ002661,0,0,False,5697,470682
SZ002660,0,0,False,5697,470682
SZ002662,0,0,False,5697,470682
SZ002663,0,0,False,5697,470682
SZ002664,0,0,False,5697,470682
SZ002666,0,0,False,5697,470682
SZ002667,0,0,False,5697,470682
SZ002668,0,0,False,5697,470682
SZ002669,0,0,False,5697,470682
SZ002670,0,0,False,5697,470682
SZ002671,0,0,False,5697,470682
SZ002672,0,0,False,5697,470682
SZ002673,145,145,False,5697,470682
SZ002674,0,0,False,5697,470682
SZ002675,0,0,False,5697,470682
SZ002676,0,0,False,5697,470682
SZ002677,0,0,False,5697,470682
SZ002678,0,0,False,5697,470682
SZ002679,0,0,False,5697,470682
SZ002681,0,0,False,5697,470682
SZ002682,0,0,False,5697,470682
SZ002683,0,0,False,5697,470682
SZ002685,0,0,False,5697,470682
SZ002686,0,0,False,5697,470682
SZ002687,0,0,False,5697,470682
SZ002688,0,0,False,5697,470682
SZ002689,0,0,False,5697,470682
SZ002690,0,0,False,5697,470682
SZ002691,0,0,False,5697,470682
SZ002692,0,0,False,5697,470682
SZ002693,0,0,False,5697,470682
SZ002694,0,0,False,5697,470682
SZ002695,0,0,False,5697,470682
SZ002696,0,0,False,5697,470682
SZ002697,0,0,False,5697,470682
SZ002698,0,0,False,5697,470682
SZ002700,0,0,False,5697,470682
SZ002701,0,0,False,5697,470682
SZ002702,0,0,False,5697,470682
SZ002703,0,0,False,5697,470682
SZ002705,0,0,False,5697,470682
SZ002706,0,0,False,5697,470682
SZ002707,0,0,False,5697,470682
SZ002708,0,0,False,5697,470682
SZ002709,172,172,False,5697,470682
SZ002712,0,0,False,5697,470682
SZ002713,0,0,False,5697,470682
SZ002714,323,323,False,5697,470682
SZ002715,0,0,False,5697,470682
SZ002716,4,4,False,5697,470682
SZ002717,0,0,False,5697,470682
SZ002718,0,0,False,5697,470682
SZ002719,0,0,False,5697,470682
SZ002721,0,0,False,5697,470682
SZ002722,0,0,False,5697,470682
SZ002723,0,0,False,5697,470682
SZ002724,0,0,False,5697,470682
SZ002725,0,0,False,5697,470682
SZ002726,0,0,False,5697,470682
SZ002727,0,0,False,5697,470682
SZ002728,0,0,False,5697,470682
SZ002729,0,0,False,5697,470682
SZ002730,0,0,False,5697,470682
SZ002731,0,0,False,5697,470682
SZ002732,0,0,False,5697,470682
SZ002734,0,0,False,5697,470682
SZ002733,0,0,False,5697,470682
SZ002735,0,0,False,5697,470682
SZ002736,2271,2271,False,5697,470682
SZ002737,0,0,False,5697,470682
SZ002738,90,90,False,5697,470682
SZ002739,4,4,False,5697,470682
SZ002741,0,0,False,5697,470682
SZ002742,0,0,False,5697,470682
SZ002743,0,0,False,5697,470682
SZ002745,0,0,False,5697,470682
SZ002746,0,0,False,5697,470682
SZ002747,0,0,False,5697,470682
SZ002748,0,0,False,5697,470682
SZ002749,0,0,False,5697,470682
SZ002752,0,0,False,5697,470682
SZ002753,0,0,False,5697,470682
SZ002755,0,0,False,5697,470682
SZ002756,176,176,False,5697,470682
SZ002757,0,0,False,5697,470682
SZ002758,0,0,False,5697,470682
SZ002759,0,0,False,5697,470682
SZ002760,0,0,False,5697,470682
SZ002761,0,0,False,5697,470682
SZ002762,0,0,False,5697,470682
SZ002763,0,0,False,5697,470682
SZ002765,0,0,False,5697,470682
SZ002766,0,0,False,5697,470682
SZ002767,0,0,False,5697,470682
SZ002768,0,0,False,5697,470682
SZ002769,0,0,False,5697,470682
SZ002771,0,0,False,5697,470682
SZ002772,0,0,False,5697,470682
SZ002773,0,0,False,5697,470682
SZ002774,0,0,False,5697,470682
SZ002775,0,0,False,5697,470682
SZ002778,0,0,False,5697,470682
SZ002777,0,0,False,5697,470682
SZ002779,0,0,False,5697,470682
SZ002780,0,0,False,5697,470682
SZ002782,0,0,False,5697,470682
SZ002783,0,0,False,5697,470682
SZ002785,0,0,False,5697,470682
SZ002786,0,0,False,5697,470682
SZ002787,0,0,False,5697,470682
SZ002788,0,0,False,5697,470682
SZ002789,0,0,False,5697,470682
SZ002790,0,0,False,5697,470682
SZ002791,194,194,False,5697,470682
SZ002792,0,0,False,5697,470682
SZ002793,0,0,False,5697,470682
SZ002795,0,0,False,5697,470682
SZ002796,0,0,False,5697,470682
SZ002797,82,82,False,5697,470682
SZ002798,0,0,False,5697,470682
SZ002799,0,0,False,5697,470682
SZ002800,0,0,False,5697,470682
SZ002801,0,0,False,5697,470682
SZ002802,0,0,False,5697,470682
SZ002803,0,0,False,5697,470682
SZ002805,0,0,False,5697,470682
SZ002806,0,0,False,5697,470682
SZ002807,0,0,False,5697,470682
SZ002808,0,0,False,5697,470682
SZ002809,0,0,False,5697,470682
SZ002810,0,0,False,5697,470682
SZ002811,0,0,False,5697,470682
SZ002812,115,115,False,5697,470682
SZ002813,0,0,False,5697,470682
SZ002815,0,0,False,5697,470682
SZ002816,0,0,False,5697,470682
SZ002817,0,0,False,5697,470682
SZ002818,0,0,False,5697,470682
SZ002819,0,0,False,5697,470682
SZ002820,0,0,False,5697,470682
SZ002821,50,50,False,5697,470682
SZ002822,0,0,False,5697,470682
SZ002823,0,0,False,5697,470682
SZ002824,0,0,False,5697,470682
SZ002825,0,0,False,5697,470682
SZ002826,0,0,False,5697,470682
SZ002827,0,0,False,5697,470682
SZ002828,0,0,False,5697,470682
SZ002829,0,0,False,5697,470682
SZ002830,0,0,False,5697,470682
SZ002831,0,0,False,5697,470682
SZ002832,0,0,False,5697,470682
SZ002833,0,0,False,5697,470682
SZ002835,0,0,False,5697,470682
SZ002836,0,0,False,5697,470682
SZ002837,191,191,False,5697,470682
SZ002838,0,0,False,5697,470682
SZ002840,0,0,False,5697,470682
SZ002839,0,0,False,5697,470682
SZ002842,0,0,False,5697,470682
SZ002841,379,379,False,5697,470682
SZ002843,0,0,False,5697,470682
SZ002845,0,0,False,5697,470682
SZ002846,0,0,False,5697,470682
SZ002847,0,0,False,5697,470682
SZ002848,0,0,False,5697,470682
SZ002849,0,0,False,5697,470682
SZ002850,39,39,False,5697,470682
SZ002851,97,97,False,5697,470682
SZ002852,0,0,False,5697,470682
SZ002853,0,0,False,5697,470682
SZ002855,0,0,False,5697,470682
SZ002857,0,0,False,5697,470682
SZ002856,0,0,False,5697,470682
SZ002858,0,0,False,5697,470682
SZ002859,0,0,False,5697,470682
SZ002860,0,0,False,5697,470682
SZ002861,0,0,False,5697,470682
SZ002862,0,0,False,5697,470682
SZ002863,0,0,False,5697,470682
SZ002865,0,0,False,5697,470682
SZ002864,0,0,False,5697,470682
SZ002866,0,0,False,5697,470682
SZ002867,0,0,False,5697,470682
SZ002868,0,0,False,5697,470682
SZ002869,0,0,False,5697,470682
SZ002870,0,0,False,5697,470682
SZ002871,0,0,False,5697,470682
SZ002872,0,0,False,5697,470682
SZ002873,0,0,False,5697,470682
SZ002875,0,0,False,5697,470682
SZ002876,0,0,False,5697,470682
SZ002877,0,0,False,5697,470682
SZ002878,0,0,False,5697,470682
SZ002879,0,0,False,5697,470682
SZ002880,0,0,False,5697,470682
SZ002881,0,0,False,5697,470682
SZ002882,0,0,False,5697,470682
SZ002883,0,0,False,5697,470682
SZ002884,0,0,False,5697,470682
SZ002885,0,0,False,5697,470682
SZ002887,0,0,False,5697,470682
SZ002886,0,0,False,5697,470682
SZ002888,0,0,False,5697,470682
SZ002889,0,0,False,5697,470682
SZ002890,0,0,False,5697,470682
SZ002891,0,0,False,5697,470682
SZ002892,0,0,False,5697,470682
SZ002893,0,0,False,5697,470682
SZ002895,0,0,False,5697,470682
SZ002896,0,0,False,5697,470682
SZ002897,0,0,False,5697,470682
SZ002898,0,0,False,5697,470682
SZ002899,0,0,False,5697,470682
SZ002900,0,0,False,5697,470682
SZ002901,0,0,False,5697,470682
SZ002902,0,0,False,5697,470682
SZ002903,0,0,False,5697,470682
SZ002905,0,0,False,5697,470682
SZ002906,0,0,False,5697,470682
SZ002907,0,0,False,5697,470682
SZ002908,0,0,False,5697,470682
SZ002909,0,0,False,5697,470682
SZ002910,0,0,False,5697,470682
SZ002911,0,0,False,5697,470682
SZ002912,0,0,False,5697,470682
SZ002913,0,0,False,5697,470682
SZ002915,0,0,False,5697,470682
SZ002916,561,561,False,5697,470682
SZ002917,0,0,False,5697,470682
SZ002918,0,0,False,5697,470682
SZ002919,0,0,False,5697,470682
SZ002921,0,0,False,5697,470682
SZ002920,1205,1205,False,5697,470682
SZ002922,0,0,False,5697,470682
SZ002923,0,0,False,5697,470682
SZ002925,0,0,False,5697,470682
SZ002926,0,0,False,5697,470682
SZ002927,0,0,False,5697,470682
SZ002928,0,0,False,5697,470682
SZ002929,0,0,False,5697,470682
SZ002930,0,0,False,5697,470682
SZ002931,0,0,False,5697,470682
SZ002932,0,0,False,5697,470682
SZ002933,0,0,False,5697,470682
SZ002935,0,0,False,5697,470682
SZ002936,0,0,False,5697,470682
SZ002937,0,0,False,5697,470682
SZ002938,833,833,False,5697,470682
SZ002939,28,28,False,5697,470682
SZ002940,0,0,False,5697,470682
SZ002941,0,0,False,5697,470682
SZ002943,0,0,False,5697,470682
SZ002942,0,0,False,5697,470682
SZ002945,20,20,False,5697,470682
SZ002946,0,0,False,5697,470682
SZ002947,0,0,False,5697,470682
SZ002948,0,0,False,5697,470682
SZ002949,0,0,False,5697,470682
SZ002950,0,0,False,5697,470682
SZ002951,0,0,False,5697,470682
SZ002952,0,0,False,5697,470682
SZ002953,0,0,False,5697,470682
SZ002955,0,0,False,5697,470682
SZ002956,0,0,False,5697,470682
SZ002957,0,0,False,5697,470682
SZ002958,0,0,False,5697,470682
SZ002959,0,0,False,5697,470682
SZ002960,0,0,False,5697,470682
SZ002961,0,0,False,5697,470682
SZ002962,0,0,False,5697,470682
SZ002963,0,0,False,5697,470682
SZ002965,0,0,False,5697,470682
SZ002966,0,0,False,5697,470682
SZ002967,0,0,False,5697,470682
SZ002968,0,0,False,5697,470682
SZ002969,0,0,False,5697,470682
SZ002970,0,0,False,5697,470682
SZ002971,0,0,False,5697,470682
SZ002972,0,0,False,5697,470682
SZ002975,0,0,False,5697,470682
SZ002973,0,0,False,5697,470682
SZ002976,0,0,False,5697,470682
SZ002977,0,0,False,5697,470682
SZ002978,0,0,False,5697,470682
SZ002979,0,0,False,5697,470682
SZ002980,0,0,False,5697,470682
SZ002981,0,0,False,5697,470682
SZ002982,0,0,False,5697,470682
SZ002983,0,0,False,5697,470682
SZ002984,0,0,False,5697,470682
SZ002986,0,0,False,5697,470682
SZ002985,0,0,False,5697,470682
SZ002987,0,0,False,5697,470682
SZ002988,0,0,False,5697,470682
SZ002990,0,0,False,5697,470682
SZ002989,0,0,False,5697,470682
SZ002991,0,0,False,5697,470682
SZ002992,0,0,False,5697,470682
SZ002995,0,0,False,5697,470682
SZ002993,0,0,False,5697,470682
SZ002996,0,0,False,5697,470682
SZ002997,0,0,False,5697,470682
SZ002998,0,0,False,5697,470682
SZ002999,0,0,False,5697,470682
SZ003001,0,0,False,5697,470682
SZ003000,0,0,False,5697,470682
SZ003002,0,0,False,5697,470682
SZ003004,0,0,False,5697,470682
SZ003003,0,0,False,5697,470682
SZ003005,0,0,False,5697,470682
SZ003006,0,0,False,5697,470682
SZ003007,0,0,False,5697,470682
SZ003008,0,0,False,5697,470682
SZ003009,0,0,False,5697,470682
SZ003011,0,0,False,5697,470682
SZ003010,0,0,False,5697,470682
SZ003012,0,0,False,5697,470682
SZ003013,0,0,False,5697,470682
SZ003015,0,0,False,5697,470682
SZ003016,0,0,False,5697,470682
SZ003018,0,0,False,5697,470682
