population_id,baseline_role,scope_id,slice_type,split,board_bucket,primary_family_id,calendar_year,horizon_sessions,lower_barrier_pct,event_n,entry_blocked_n,censored_n,complete_executable_event_n,fast_fail_n,fast_fail_rate,no_fast_fail_n,no_fast_fail_rate,median_time_to_fast_fail_sessions,p75_time_to_fast_fail_sessions,label_status,diagnostic_only_flag,seed
matched_random_risk_on_seed_120665,matched_random,risk_on_split,split,train,all,all,all,10,-0.1,8303.0,0.0,0.0,8303.0,1895.0,0.22823075996627726,6408.0,0.7717692400337227,5.0,8.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_split,split,train,all,all,all,10,-0.12,8303.0,0.0,0.0,8303.0,1351.0,0.162712272672528,6952.0,0.837287727327472,6.0,8.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_split,split,train,all,all,all,10,-0.15,8303.0,0.0,0.0,8303.0,799.0,0.09623027821269421,7504.0,0.9037697217873057,7.0,9.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_split,split,train,all,all,all,10,-0.2,8303.0,0.0,0.0,8303.0,267.0,0.032157051668071784,8036.0,0.9678429483319282,7.0,9.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_split,split,train,all,all,all,20,-0.06,8303.0,0.0,0.0,8303.0,4722.0,0.5687101047814043,3581.0,0.43128989521859573,6.0,10.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_split,split,train,all,all,all,20,-0.08,8303.0,0.0,0.0,8303.0,3880.0,0.46730097555100564,4423.0,0.5326990244489944,7.0,12.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_split,split,train,all,all,all,20,-0.1,8303.0,0.0,0.0,8303.0,3134.0,0.37745393231362157,5169.0,0.6225460676863784,9.0,14.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_split,split,train,all,all,all,20,-0.12,8303.0,0.0,0.0,8303.0,2474.0,0.2979645911116464,5829.0,0.7020354088883536,10.0,15.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_split,split,train,all,all,all,20,-0.15,8303.0,0.0,0.0,8303.0,1701.0,0.20486571118872696,6602.0,0.795134288811273,11.0,16.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_split,split,train,all,all,all,20,-0.2,8303.0,0.0,0.0,8303.0,783.0,0.09430326388052511,7520.0,0.9056967361194749,13.0,16.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_split,split,validation,all,all,all,10,-0.06,2151.0,0.0,0.0,2151.0,846.0,0.39330543933054396,1305.0,0.606694560669456,5.0,8.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_split,split,validation,all,all,all,10,-0.08,2151.0,0.0,0.0,2151.0,547.0,0.25430032543003256,1604.0,0.7456996745699674,6.0,8.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_split,split,validation,all,all,all,10,-0.1,2151.0,0.0,0.0,2151.0,337.0,0.15667131566713158,1814.0,0.8433286843328685,6.0,8.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_split,split,validation,all,all,all,10,-0.12,2151.0,0.0,0.0,2151.0,203.0,0.09437470943747095,1948.0,0.905625290562529,7.0,9.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_split,split,validation,all,all,all,10,-0.15,2151.0,0.0,0.0,2151.0,87.0,0.040446304044630406,2064.0,0.9595536959553695,7.0,9.5,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_split,split,validation,all,all,all,10,-0.2,2151.0,0.0,0.0,2151.0,19.0,0.008833100883310088,2132.0,0.9911668991166899,8.0,8.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_split,split,validation,all,all,all,20,-0.06,2151.0,0.0,0.0,2151.0,1217.0,0.5657833565783357,934.0,0.43421664342166433,7.0,12.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_split,split,validation,all,all,all,20,-0.08,2151.0,0.0,0.0,2151.0,946.0,0.4397954439795444,1205.0,0.5602045560204556,9.0,14.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_split,split,validation,all,all,all,20,-0.1,2151.0,0.0,0.0,2151.0,667.0,0.3100883310088331,1484.0,0.6899116689911668,10.0,15.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_split,split,validation,all,all,all,20,-0.12,2151.0,0.0,0.0,2151.0,502.0,0.23337982333798232,1649.0,0.7666201766620176,12.0,16.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_split,split,validation,all,all,all,20,-0.15,2151.0,0.0,0.0,2151.0,273.0,0.12691771269177127,1878.0,0.8730822873082287,13.0,17.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_split,split,validation,all,all,all,20,-0.2,2151.0,0.0,0.0,2151.0,97.0,0.04509530450953045,2054.0,0.9549046954904695,15.0,18.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_board,board,all,chinext,all,all,10,-0.06,3115.0,0.0,0.0,3115.0,1570.0,0.5040128410914928,1545.0,0.4959871589085072,4.0,6.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_board,board,all,chinext,all,all,10,-0.08,3115.0,0.0,0.0,3115.0,1179.0,0.37849117174959873,1936.0,0.6215088282504013,4.0,7.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_board,board,all,chinext,all,all,10,-0.1,3115.0,0.0,0.0,3115.0,860.0,0.27608346709470305,2255.0,0.723916532905297,5.0,8.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_board,board,all,chinext,all,all,10,-0.12,3115.0,0.0,0.0,3115.0,598.0,0.19197431781701443,2517.0,0.8080256821829855,6.0,8.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_board,board,all,chinext,all,all,10,-0.15,3115.0,0.0,0.0,3115.0,339.0,0.1088282504012841,2776.0,0.8911717495987159,6.0,8.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_board,board,all,chinext,all,all,10,-0.2,3115.0,0.0,0.0,3115.0,120.0,0.038523274478330656,2995.0,0.9614767255216693,7.0,9.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_board,board,all,chinext,all,all,20,-0.06,3115.0,0.0,0.0,3115.0,1996.0,0.6407704654895666,1119.0,0.3592295345104334,5.0,9.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_board,board,all,chinext,all,all,20,-0.08,3115.0,0.0,0.0,3115.0,1683.0,0.5402889245585875,1432.0,0.45971107544141254,7.0,12.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_board,board,all,chinext,all,all,20,-0.1,3115.0,0.0,0.0,3115.0,1356.0,0.4353130016051364,1759.0,0.5646869983948636,8.0,13.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_board,board,all,chinext,all,all,20,-0.12,3115.0,0.0,0.0,3115.0,1082.0,0.3473515248796148,2033.0,0.6526484751203852,10.0,14.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_board,board,all,chinext,all,all,20,-0.15,3115.0,0.0,0.0,3115.0,746.0,0.23948635634028892,2369.0,0.7605136436597111,11.0,16.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_board,board,all,chinext,all,all,20,-0.2,3115.0,0.0,0.0,3115.0,348.0,0.11171749598715891,2767.0,0.888282504012841,13.0,17.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_board,board,all,main_board,all,all,10,-0.06,11998.0,0.0,0.0,11998.0,4356.0,0.36306051008501417,7642.0,0.6369394899149858,4.0,7.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_board,board,all,main_board,all,all,10,-0.08,11998.0,0.0,0.0,11998.0,2966.0,0.24720786797799632,9032.0,0.7527921320220037,5.0,8.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_board,board,all,main_board,all,all,10,-0.1,11998.0,0.0,0.0,11998.0,2031.0,0.16927821303550591,9967.0,0.8307217869644941,6.0,8.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_board,board,all,main_board,all,all,10,-0.12,11998.0,0.0,0.0,11998.0,1392.0,0.11601933655609269,10606.0,0.8839806634439074,6.0,8.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_board,board,all,main_board,all,all,10,-0.15,11998.0,0.0,0.0,11998.0,776.0,0.06467744624104017,11222.0,0.9353225537589598,7.0,9.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_board,board,all,main_board,all,all,10,-0.2,11998.0,0.0,0.0,11998.0,240.0,0.020003333888981498,11758.0,0.9799966661110185,7.0,9.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_board,board,all,main_board,all,all,20,-0.06,11998.0,0.0,0.0,11998.0,6058.0,0.5049174862477079,5940.0,0.49508251375229206,6.0,11.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_board,board,all,main_board,all,all,20,-0.08,11998.0,0.0,0.0,11998.0,4732.0,0.3943990665110852,7266.0,0.6056009334889147,8.0,13.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_board,board,all,main_board,all,all,20,-0.1,11998.0,0.0,0.0,11998.0,3568.0,0.2973828971495249,8430.0,0.7026171028504751,9.0,14.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_board,board,all,main_board,all,all,20,-0.12,11998.0,0.0,0.0,11998.0,2691.0,0.22428738123020503,9307.0,0.7757126187697949,10.0,15.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_board,board,all,main_board,all,all,20,-0.15,11998.0,0.0,0.0,11998.0,1716.0,0.1430238373062177,10282.0,0.8569761626937823,11.0,16.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_board,board,all,main_board,all,all,20,-0.2,11998.0,0.0,0.0,11998.0,716.0,0.0596766127687948,11282.0,0.9403233872312052,13.0,16.25,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2018,10,-0.06,344.0,0.0,0.0,344.0,209.0,0.6075581395348837,135.0,0.3924418604651163,5.0,7.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2018,10,-0.08,344.0,0.0,0.0,344.0,179.0,0.5203488372093024,165.0,0.47965116279069764,6.0,8.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2018,10,-0.1,344.0,0.0,0.0,344.0,146.0,0.42441860465116277,198.0,0.5755813953488372,7.0,8.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2018,10,-0.12,344.0,0.0,0.0,344.0,115.0,0.33430232558139533,229.0,0.6656976744186047,7.0,9.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2018,10,-0.15,344.0,0.0,0.0,344.0,79.0,0.22965116279069767,265.0,0.7703488372093024,7.0,9.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2018,10,-0.2,344.0,0.0,0.0,344.0,31.0,0.09011627906976744,313.0,0.9098837209302326,8.0,9.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2018,20,-0.06,344.0,0.0,0.0,344.0,312.0,0.9069767441860465,32.0,0.09302325581395354,7.0,12.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2018,20,-0.08,344.0,0.0,0.0,344.0,286.0,0.8313953488372093,58.0,0.16860465116279066,8.0,13.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2018,20,-0.1,344.0,0.0,0.0,344.0,256.0,0.7441860465116279,88.0,0.2558139534883721,9.0,14.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2018,20,-0.12,344.0,0.0,0.0,344.0,210.0,0.6104651162790697,134.0,0.38953488372093026,10.0,14.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2018,20,-0.15,344.0,0.0,0.0,344.0,148.0,0.43023255813953487,196.0,0.5697674418604651,10.0,16.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2018,20,-0.2,344.0,0.0,0.0,344.0,72.0,0.20930232558139536,272.0,0.7906976744186046,11.0,16.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2019,10,-0.06,2189.0,0.0,0.0,2189.0,716.0,0.327089995431704,1473.0,0.6729100045682961,4.0,6.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2019,10,-0.08,2189.0,0.0,0.0,2189.0,459.0,0.2096847875742348,1730.0,0.7903152124257652,5.0,7.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2019,10,-0.1,2189.0,0.0,0.0,2189.0,303.0,0.13841936957514847,1886.0,0.8615806304248516,6.0,8.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2019,10,-0.12,2189.0,0.0,0.0,2189.0,196.0,0.08953860210141618,1993.0,0.9104613978985838,6.0,9.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2019,10,-0.15,2189.0,0.0,0.0,2189.0,117.0,0.053449063499314754,2072.0,0.9465509365006852,7.0,9.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2019,10,-0.2,2189.0,0.0,0.0,2189.0,38.0,0.01735952489721334,2151.0,0.9826404751027866,7.0,9.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2019,20,-0.06,2189.0,0.0,0.0,2189.0,1045.0,0.47738693467336685,1144.0,0.5226130653266332,6.0,13.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2019,20,-0.08,2189.0,0.0,0.0,2189.0,795.0,0.3631795340338054,1394.0,0.6368204659661947,9.0,15.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2019,20,-0.1,2189.0,0.0,0.0,2189.0,623.0,0.28460484239378714,1566.0,0.7153951576062129,11.0,16.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2019,20,-0.12,2189.0,0.0,0.0,2189.0,487.0,0.2224760164458657,1702.0,0.7775239835541343,13.0,17.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2019,20,-0.15,2189.0,0.0,0.0,2189.0,338.0,0.15440840566468708,1851.0,0.845591594335313,13.0,17.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2019,20,-0.2,2189.0,0.0,0.0,2189.0,160.0,0.07309273640931932,2029.0,0.9269072635906807,15.0,18.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2020,10,-0.06,3083.0,0.0,0.0,3083.0,1373.0,0.44534544275056764,1710.0,0.5546545572494324,4.0,7.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2020,10,-0.08,3083.0,0.0,0.0,3083.0,1023.0,0.3318196561790464,2060.0,0.6681803438209536,5.0,7.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2020,10,-0.1,3083.0,0.0,0.0,3083.0,751.0,0.24359390204346415,2332.0,0.7564060979565359,6.0,8.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2020,10,-0.12,3083.0,0.0,0.0,3083.0,548.0,0.17774894583198184,2535.0,0.8222510541680181,6.0,8.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2020,10,-0.15,3083.0,0.0,0.0,3083.0,317.0,0.10282192669477781,2766.0,0.8971780733052221,7.0,9.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2020,10,-0.2,3083.0,0.0,0.0,3083.0,106.0,0.03438209536166072,2977.0,0.9656179046383393,7.0,9.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2020,20,-0.06,3083.0,0.0,0.0,3083.0,1726.0,0.5598443074927019,1357.0,0.44015569250729814,5.0,9.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2020,20,-0.08,3083.0,0.0,0.0,3083.0,1411.0,0.4576710995783328,1672.0,0.5423289004216671,7.0,11.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2020,20,-0.1,3083.0,0.0,0.0,3083.0,1137.0,0.36879662666234186,1946.0,0.6312033733376581,8.0,12.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2020,20,-0.12,3083.0,0.0,0.0,3083.0,894.0,0.2899772948426857,2189.0,0.7100227051573142,9.0,13.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2020,20,-0.15,3083.0,0.0,0.0,3083.0,597.0,0.1936425559519948,2486.0,0.8063574440480052,10.0,14.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2020,20,-0.2,3083.0,0.0,0.0,3083.0,264.0,0.08563087901394745,2819.0,0.9143691209860525,12.0,15.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2021,10,-0.06,2687.0,0.0,0.0,2687.0,1251.0,0.46557499069594344,1436.0,0.5344250093040566,3.0,6.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2021,10,-0.08,2687.0,0.0,0.0,2687.0,937.0,0.34871604019352437,1750.0,0.6512839598064757,4.0,7.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2021,10,-0.1,2687.0,0.0,0.0,2687.0,695.0,0.25865277260885744,1992.0,0.7413472273911426,5.0,7.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2021,10,-0.12,2687.0,0.0,0.0,2687.0,492.0,0.18310383327130628,2195.0,0.8168961667286937,6.0,8.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2021,10,-0.15,2687.0,0.0,0.0,2687.0,286.0,0.10643840714551545,2401.0,0.8935615928544846,6.5,8.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2021,10,-0.2,2687.0,0.0,0.0,2687.0,92.0,0.03423892817268329,2595.0,0.9657610718273167,7.0,9.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2021,20,-0.06,2687.0,0.0,0.0,2687.0,1639.0,0.6099739486416077,1048.0,0.3900260513583923,5.0,10.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2021,20,-0.08,2687.0,0.0,0.0,2687.0,1388.0,0.5165612206922218,1299.0,0.48343877930777823,7.0,12.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2021,20,-0.1,2687.0,0.0,0.0,2687.0,1118.0,0.4160774097506513,1569.0,0.5839225902493488,8.0,13.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2021,20,-0.12,2687.0,0.0,0.0,2687.0,883.0,0.3286192780052103,1804.0,0.6713807219947897,9.0,14.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2021,20,-0.15,2687.0,0.0,0.0,2687.0,618.0,0.22999627837737252,2069.0,0.7700037216226274,11.0,15.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2021,20,-0.2,2687.0,0.0,0.0,2687.0,287.0,0.106810569408262,2400.0,0.893189430591738,13.0,16.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2022,10,-0.06,749.0,0.0,0.0,749.0,380.0,0.507343124165554,369.0,0.49265687583444595,5.0,7.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2022,10,-0.08,749.0,0.0,0.0,749.0,251.0,0.33511348464619495,498.0,0.664886515353805,5.0,8.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2022,10,-0.1,749.0,0.0,0.0,749.0,160.0,0.2136181575433912,589.0,0.7863818424566088,6.0,8.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2022,10,-0.12,749.0,0.0,0.0,749.0,101.0,0.1348464619492657,648.0,0.8651535380507342,7.0,9.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2022,10,-0.15,749.0,0.0,0.0,749.0,42.0,0.056074766355140186,707.0,0.9439252336448598,7.0,10.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2022,10,-0.2,749.0,0.0,0.0,749.0,10.0,0.01335113484646195,739.0,0.986648865153538,8.0,8.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2022,20,-0.06,749.0,0.0,0.0,749.0,495.0,0.6608811748998665,254.0,0.33911882510013347,6.0,10.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2022,20,-0.08,749.0,0.0,0.0,749.0,389.0,0.5193591455273698,360.0,0.48064085447263016,8.0,13.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2022,20,-0.1,749.0,0.0,0.0,749.0,272.0,0.36315086782376504,477.0,0.636849132176235,9.0,14.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2022,20,-0.12,749.0,0.0,0.0,749.0,201.0,0.2683578104138852,548.0,0.7316421895861148,10.0,16.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2022,20,-0.15,749.0,0.0,0.0,749.0,121.0,0.16154873164218958,628.0,0.8384512683578105,12.0,17.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2022,20,-0.2,749.0,0.0,0.0,749.0,47.0,0.06275033377837116,702.0,0.9372496662216289,14.0,18.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2023,10,-0.06,1402.0,0.0,0.0,1402.0,466.0,0.33238231098430815,936.0,0.6676176890156919,5.0,8.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2023,10,-0.08,1402.0,0.0,0.0,1402.0,296.0,0.21112696148359486,1106.0,0.7888730385164051,6.0,9.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2023,10,-0.1,1402.0,0.0,0.0,1402.0,177.0,0.1262482168330956,1225.0,0.8737517831669044,6.0,9.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2023,10,-0.12,1402.0,0.0,0.0,1402.0,102.0,0.07275320970042796,1300.0,0.927246790299572,7.0,9.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2023,10,-0.15,1402.0,0.0,0.0,1402.0,45.0,0.03209700427960057,1357.0,0.9679029957203994,8.0,9.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2023,10,-0.2,1402.0,0.0,0.0,1402.0,9.0,0.006419400855920114,1393.0,0.9935805991440799,8.0,8.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2023,20,-0.06,1402.0,0.0,0.0,1402.0,722.0,0.514978601997147,680.0,0.48502139800285304,8.0,13.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2023,20,-0.08,1402.0,0.0,0.0,1402.0,557.0,0.39728958630527816,845.0,0.6027104136947219,10.0,15.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2023,20,-0.1,1402.0,0.0,0.0,1402.0,395.0,0.2817403708987161,1007.0,0.7182596291012839,11.0,15.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2023,20,-0.12,1402.0,0.0,0.0,1402.0,301.0,0.21469329529243938,1101.0,0.7853067047075606,12.0,17.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2023,20,-0.15,1402.0,0.0,0.0,1402.0,152.0,0.10841654778887304,1250.0,0.891583452211127,14.0,17.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2023,20,-0.2,1402.0,0.0,0.0,1402.0,50.0,0.03566333808844508,1352.0,0.9643366619115549,16.0,18.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2024,10,-0.06,2039.0,0.0,0.0,2039.0,797.0,0.3908778813143698,1242.0,0.6091221186856302,4.0,7.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2024,10,-0.08,2039.0,0.0,0.0,2039.0,522.0,0.2560078469838156,1517.0,0.7439921530161844,4.0,7.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2024,10,-0.1,2039.0,0.0,0.0,2039.0,351.0,0.17214320745463463,1688.0,0.8278567925453654,5.0,7.5,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2024,10,-0.12,2039.0,0.0,0.0,2039.0,231.0,0.11329082883766552,1808.0,0.8867091711623345,4.0,8.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2024,10,-0.15,2039.0,0.0,0.0,2039.0,115.0,0.05640019617459539,1924.0,0.9435998038254046,4.0,7.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2024,10,-0.2,2039.0,0.0,0.0,2039.0,31.0,0.015203531142717018,2008.0,0.984796468857283,4.0,7.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2024,20,-0.06,2039.0,0.0,0.0,2039.0,1095.0,0.537027954879843,944.0,0.462972045120157,6.0,11.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2024,20,-0.08,2039.0,0.0,0.0,2039.0,833.0,0.4085335948994605,1206.0,0.5914664051005395,8.0,14.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2024,20,-0.1,2039.0,0.0,0.0,2039.0,602.0,0.295242766061795,1437.0,0.704757233938205,9.0,15.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2024,20,-0.12,2039.0,0.0,0.0,2039.0,428.0,0.2099068170671898,1611.0,0.7900931829328102,10.0,14.0,ok,False,120665
matched_random_risk_on_seed_120665,matched_random,risk_on_year,year,all,all,all,2024,20,-0.15,2039.0,0.0,0.0,2039.0,249.0,0.12211868563021089,1790.0,0.8778813143697891,12.0,16.0,ok,False,120665
