population_id,scope_id,slice_type,split,board_bucket,primary_family_id,calendar_year,complete_executable_event_n,fast_fail_n,fast_fail_rate,no_fast_fail_n,no_fast_fail_rate,retention_after_no_fast_fail,diagnostic_only_flag
matched_random_risk_on_seed_120649,risk_on_all,all,all,all,all,all,15113.0,4952.0,0.3276649242374115,10161.0,0.6723350757625886,0.6723350757625886,False
matched_random_risk_on_seed_120649,risk_on_split,split,robustness,all,all,all,4659.0,1112.0,0.2386778278600558,3547.0,0.7613221721399441,0.7613221721399441,False
matched_random_risk_on_seed_120649,risk_on_split,split,train,all,all,all,8303.0,3190.0,0.3841984824762134,5113.0,0.6158015175237865,0.6158015175237865,False
matched_random_risk_on_seed_120649,risk_on_split,split,validation,all,all,all,2151.0,650.0,0.302185030218503,1501.0,0.697814969781497,0.697814969781497,False
matched_random_risk_on_seed_120649,risk_on_board,board,all,chinext,all,all,3115.0,1398.0,0.44879614767255216,1717.0,0.5512038523274478,0.5512038523274478,False
matched_random_risk_on_seed_120649,risk_on_board,board,all,main_board,all,all,11998.0,3554.0,0.296216036006001,8444.0,0.703783963993999,0.703783963993999,False
matched_random_risk_on_seed_120649,risk_on_year,year,all,all,all,2018,344.0,250.0,0.7267441860465116,94.0,0.2732558139534884,0.2732558139534884,False
matched_random_risk_on_seed_120649,risk_on_year,year,all,all,all,2019,2189.0,620.0,0.2832343535861124,1569.0,0.7167656464138876,0.7167656464138876,False
matched_random_risk_on_seed_120649,risk_on_year,year,all,all,all,2020,3083.0,1207.0,0.39150178397664614,1876.0,0.6084982160233539,0.6084982160233539,False
matched_random_risk_on_seed_120649,risk_on_year,year,all,all,all,2021,2687.0,1113.0,0.4142165984369185,1574.0,0.5857834015630815,0.5857834015630815,False
matched_random_risk_on_seed_120649,risk_on_year,year,all,all,all,2022,749.0,261.0,0.3484646194926569,488.0,0.6515353805073432,0.6515353805073432,False
matched_random_risk_on_seed_120649,risk_on_year,year,all,all,all,2023,1402.0,389.0,0.27746077032810273,1013.0,0.7225392296718973,0.7225392296718973,False
matched_random_risk_on_seed_120649,risk_on_year,year,all,all,all,2024,2039.0,599.0,0.2937714565963708,1440.0,0.7062285434036293,0.7062285434036293,False
matched_random_risk_on_seed_120649,risk_on_year,year,all,all,all,2025,2620.0,513.0,0.19580152671755724,2107.0,0.8041984732824428,0.8041984732824428,False
matched_random_risk_on_seed_120650,risk_on_all,all,all,all,all,all,15113.0,4919.0,0.32548137365182295,10194.0,0.674518626348177,0.674518626348177,False
matched_random_risk_on_seed_120650,risk_on_split,split,robustness,all,all,all,4659.0,1157.0,0.24833655290834944,3502.0,0.7516634470916506,0.7516634470916506,False
matched_random_risk_on_seed_120650,risk_on_split,split,train,all,all,all,8303.0,3137.0,0.3778152475009033,5166.0,0.6221847524990967,0.6221847524990967,False
matched_random_risk_on_seed_120650,risk_on_split,split,validation,all,all,all,2151.0,625.0,0.2905625290562529,1526.0,0.7094374709437471,0.7094374709437471,False
matched_random_risk_on_seed_120650,risk_on_board,board,all,chinext,all,all,3115.0,1376.0,0.44173354735152487,1739.0,0.5582664526484751,0.5582664526484751,False
matched_random_risk_on_seed_120650,risk_on_board,board,all,main_board,all,all,11998.0,3543.0,0.29529921653608937,8455.0,0.7047007834639106,0.7047007834639106,False
matched_random_risk_on_seed_120650,risk_on_year,year,all,all,all,2018,344.0,264.0,0.7674418604651163,80.0,0.2325581395348837,0.2325581395348837,False
matched_random_risk_on_seed_120650,risk_on_year,year,all,all,all,2019,2189.0,607.0,0.27729556875285516,1582.0,0.7227044312471449,0.7227044312471449,False
matched_random_risk_on_seed_120650,risk_on_year,year,all,all,all,2020,3083.0,1124.0,0.3645799545896854,1959.0,0.6354200454103146,0.6354200454103146,False
matched_random_risk_on_seed_120650,risk_on_year,year,all,all,all,2021,2687.0,1142.0,0.42500930405656867,1545.0,0.5749906959434313,0.5749906959434313,False
matched_random_risk_on_seed_120650,risk_on_year,year,all,all,all,2022,749.0,254.0,0.3391188251001335,495.0,0.6608811748998664,0.6608811748998664,False
matched_random_risk_on_seed_120650,risk_on_year,year,all,all,all,2023,1402.0,371.0,0.26462196861626247,1031.0,0.7353780313837375,0.7353780313837375,False
matched_random_risk_on_seed_120650,risk_on_year,year,all,all,all,2024,2039.0,612.0,0.30014713094654244,1427.0,0.6998528690534576,0.6998528690534576,False
matched_random_risk_on_seed_120650,risk_on_year,year,all,all,all,2025,2620.0,545.0,0.20801526717557253,2075.0,0.7919847328244275,0.7919847328244275,False
matched_random_risk_on_seed_120651,risk_on_all,all,all,all,all,all,15113.0,4869.0,0.32217296367365844,10244.0,0.6778270363263416,0.6778270363263416,False
matched_random_risk_on_seed_120651,risk_on_split,split,robustness,all,all,all,4659.0,1115.0,0.23932174286327537,3544.0,0.7606782571367247,0.7606782571367247,False
matched_random_risk_on_seed_120651,risk_on_split,split,train,all,all,all,8303.0,3113.0,0.37492472600264964,5190.0,0.6250752739973504,0.6250752739973504,False
matched_random_risk_on_seed_120651,risk_on_split,split,validation,all,all,all,2151.0,641.0,0.29800092980009296,1510.0,0.701999070199907,0.701999070199907,False
matched_random_risk_on_seed_120651,risk_on_board,board,all,chinext,all,all,3115.0,1373.0,0.4407704654895666,1742.0,0.5592295345104334,0.5592295345104334,False
matched_random_risk_on_seed_120651,risk_on_board,board,all,main_board,all,all,11998.0,3496.0,0.29138189698283046,8502.0,0.7086181030171695,0.7086181030171695,False
matched_random_risk_on_seed_120651,risk_on_year,year,all,all,all,2018,344.0,251.0,0.7296511627906976,93.0,0.27034883720930236,0.27034883720930236,False
matched_random_risk_on_seed_120651,risk_on_year,year,all,all,all,2019,2189.0,622.0,0.28414801279122887,1567.0,0.7158519872087712,0.7158519872087712,False
matched_random_risk_on_seed_120651,risk_on_year,year,all,all,all,2020,3083.0,1154.0,0.37431073629581574,1929.0,0.6256892637041842,0.6256892637041842,False
matched_random_risk_on_seed_120651,risk_on_year,year,all,all,all,2021,2687.0,1086.0,0.4041682173427614,1601.0,0.5958317826572386,0.5958317826572386,False
matched_random_risk_on_seed_120651,risk_on_year,year,all,all,all,2022,749.0,277.0,0.369826435246996,472.0,0.630173564753004,0.630173564753004,False
matched_random_risk_on_seed_120651,risk_on_year,year,all,all,all,2023,1402.0,364.0,0.25962910128388017,1038.0,0.7403708987161198,0.7403708987161198,False
matched_random_risk_on_seed_120651,risk_on_year,year,all,all,all,2024,2039.0,576.0,0.28249141736145167,1463.0,0.7175085826385483,0.7175085826385483,False
matched_random_risk_on_seed_120651,risk_on_year,year,all,all,all,2025,2620.0,539.0,0.20572519083969465,2081.0,0.7942748091603054,0.7942748091603054,False
matched_random_risk_on_seed_120652,risk_on_all,all,all,all,all,all,15113.0,4929.0,0.3261430556474558,10184.0,0.6738569443525442,0.6738569443525442,False
matched_random_risk_on_seed_120652,risk_on_split,split,robustness,all,all,all,4659.0,1141.0,0.24490233955784504,3518.0,0.755097660442155,0.755097660442155,False
matched_random_risk_on_seed_120652,risk_on_split,split,train,all,all,all,8303.0,3108.0,0.3743225340238468,5195.0,0.6256774659761533,0.6256774659761533,False
matched_random_risk_on_seed_120652,risk_on_split,split,validation,all,all,all,2151.0,680.0,0.31613203161320313,1471.0,0.6838679683867969,0.6838679683867969,False
matched_random_risk_on_seed_120652,risk_on_board,board,all,chinext,all,all,3115.0,1352.0,0.43402889245585874,1763.0,0.5659711075441413,0.5659711075441413,False
matched_random_risk_on_seed_120652,risk_on_board,board,all,main_board,all,all,11998.0,3577.0,0.29813302217036175,8421.0,0.7018669778296382,0.7018669778296382,False
matched_random_risk_on_seed_120652,risk_on_year,year,all,all,all,2018,344.0,267.0,0.7761627906976745,77.0,0.22383720930232553,0.22383720930232553,False
matched_random_risk_on_seed_120652,risk_on_year,year,all,all,all,2019,2189.0,638.0,0.2914572864321608,1551.0,0.7085427135678393,0.7085427135678393,False
matched_random_risk_on_seed_120652,risk_on_year,year,all,all,all,2020,3083.0,1137.0,0.36879662666234186,1946.0,0.6312033733376581,0.6312033733376581,False
matched_random_risk_on_seed_120652,risk_on_year,year,all,all,all,2021,2687.0,1066.0,0.3967249720878303,1621.0,0.6032750279121697,0.6032750279121697,False
matched_random_risk_on_seed_120652,risk_on_year,year,all,all,all,2022,749.0,276.0,0.3684913217623498,473.0,0.6315086782376502,0.6315086782376502,False
matched_random_risk_on_seed_120652,risk_on_year,year,all,all,all,2023,1402.0,404.0,0.28815977175463625,998.0,0.7118402282453637,0.7118402282453637,False
matched_random_risk_on_seed_120652,risk_on_year,year,all,all,all,2024,2039.0,613.0,0.3006375674350172,1426.0,0.6993624325649828,0.6993624325649828,False
matched_random_risk_on_seed_120652,risk_on_year,year,all,all,all,2025,2620.0,528.0,0.2015267175572519,2092.0,0.7984732824427481,0.7984732824427481,False
matched_random_risk_on_seed_120653,risk_on_all,all,all,all,all,all,15113.0,5097.0,0.3372593131740885,10016.0,0.6627406868259115,0.6627406868259115,False
matched_random_risk_on_seed_120653,risk_on_split,split,robustness,all,all,all,4659.0,1218.0,0.26142949130714743,3441.0,0.7385705086928526,0.7385705086928526,False
matched_random_risk_on_seed_120653,risk_on_split,split,train,all,all,all,8303.0,3206.0,0.38612549680838254,5097.0,0.6138745031916175,0.6138745031916175,False
matched_random_risk_on_seed_120653,risk_on_split,split,validation,all,all,all,2151.0,673.0,0.31287773128777313,1478.0,0.6871222687122269,0.6871222687122269,False
matched_random_risk_on_seed_120653,risk_on_board,board,all,chinext,all,all,3115.0,1426.0,0.45778491171749597,1689.0,0.5422150882825041,0.5422150882825041,False
matched_random_risk_on_seed_120653,risk_on_board,board,all,main_board,all,all,11998.0,3671.0,0.30596766127687947,8327.0,0.6940323387231205,0.6940323387231205,False
matched_random_risk_on_seed_120653,risk_on_year,year,all,all,all,2018,344.0,236.0,0.686046511627907,108.0,0.313953488372093,0.313953488372093,False
matched_random_risk_on_seed_120653,risk_on_year,year,all,all,all,2019,2189.0,644.0,0.29419826404751026,1545.0,0.7058017359524897,0.7058017359524897,False
matched_random_risk_on_seed_120653,risk_on_year,year,all,all,all,2020,3083.0,1201.0,0.38955562763542007,1882.0,0.6104443723645799,0.6104443723645799,False
matched_random_risk_on_seed_120653,risk_on_year,year,all,all,all,2021,2687.0,1125.0,0.41868254558987716,1562.0,0.5813174544101228,0.5813174544101228,False
matched_random_risk_on_seed_120653,risk_on_year,year,all,all,all,2022,749.0,285.0,0.38050734312416556,464.0,0.6194926568758344,0.6194926568758344,False
matched_random_risk_on_seed_120653,risk_on_year,year,all,all,all,2023,1402.0,388.0,0.2767475035663338,1014.0,0.7232524964336662,0.7232524964336662,False
matched_random_risk_on_seed_120653,risk_on_year,year,all,all,all,2024,2039.0,663.0,0.3251593918587543,1376.0,0.6748406081412457,0.6748406081412457,False
matched_random_risk_on_seed_120653,risk_on_year,year,all,all,all,2025,2620.0,555.0,0.21183206106870228,2065.0,0.7881679389312977,0.7881679389312977,False
matched_random_risk_on_seed_120654,risk_on_all,all,all,all,all,all,15113.0,4912.0,0.32501819625487993,10201.0,0.6749818037451201,0.6749818037451201,False
matched_random_risk_on_seed_120654,risk_on_split,split,robustness,all,all,all,4659.0,1120.0,0.240394934535308,3539.0,0.759605065464692,0.759605065464692,False
matched_random_risk_on_seed_120654,risk_on_split,split,train,all,all,all,8303.0,3099.0,0.3732385884620017,5204.0,0.6267614115379982,0.6267614115379982,False
matched_random_risk_on_seed_120654,risk_on_split,split,validation,all,all,all,2151.0,693.0,0.32217573221757323,1458.0,0.6778242677824268,0.6778242677824268,False
matched_random_risk_on_seed_120654,risk_on_board,board,all,chinext,all,all,3115.0,1352.0,0.43402889245585874,1763.0,0.5659711075441413,0.5659711075441413,False
matched_random_risk_on_seed_120654,risk_on_board,board,all,main_board,all,all,11998.0,3560.0,0.29671611935322556,8438.0,0.7032838806467745,0.7032838806467745,False
matched_random_risk_on_seed_120654,risk_on_year,year,all,all,all,2018,344.0,266.0,0.7732558139534884,78.0,0.2267441860465116,0.2267441860465116,False
matched_random_risk_on_seed_120654,risk_on_year,year,all,all,all,2019,2189.0,607.0,0.27729556875285516,1582.0,0.7227044312471449,0.7227044312471449,False
matched_random_risk_on_seed_120654,risk_on_year,year,all,all,all,2020,3083.0,1115.0,0.3616607200778463,1968.0,0.6383392799221537,0.6383392799221537,False
matched_random_risk_on_seed_120654,risk_on_year,year,all,all,all,2021,2687.0,1111.0,0.4134722739114254,1576.0,0.5865277260885746,0.5865277260885746,False
matched_random_risk_on_seed_120654,risk_on_year,year,all,all,all,2022,749.0,277.0,0.369826435246996,472.0,0.630173564753004,0.630173564753004,False
matched_random_risk_on_seed_120654,risk_on_year,year,all,all,all,2023,1402.0,416.0,0.2967189728958631,986.0,0.703281027104137,0.703281027104137,False
matched_random_risk_on_seed_120654,risk_on_year,year,all,all,all,2024,2039.0,606.0,0.297204512015694,1433.0,0.702795487984306,0.702795487984306,False
matched_random_risk_on_seed_120654,risk_on_year,year,all,all,all,2025,2620.0,514.0,0.19618320610687023,2106.0,0.8038167938931298,0.8038167938931298,False
matched_random_risk_on_seed_120655,risk_on_all,all,all,all,all,all,15113.0,5041.0,0.3335538939985443,10072.0,0.6664461060014557,0.6664461060014557,False
matched_random_risk_on_seed_120655,risk_on_split,split,robustness,all,all,all,4659.0,1156.0,0.24812191457394292,3503.0,0.751878085426057,0.751878085426057,False
matched_random_risk_on_seed_120655,risk_on_split,split,train,all,all,all,8303.0,3194.0,0.38468023605925566,5109.0,0.6153197639407444,0.6153197639407444,False
matched_random_risk_on_seed_120655,risk_on_split,split,validation,all,all,all,2151.0,691.0,0.32124593212459324,1460.0,0.6787540678754067,0.6787540678754067,False
matched_random_risk_on_seed_120655,risk_on_board,board,all,chinext,all,all,3115.0,1368.0,0.4391653290529695,1747.0,0.5608346709470304,0.5608346709470304,False
matched_random_risk_on_seed_120655,risk_on_board,board,all,main_board,all,all,11998.0,3673.0,0.3061343557259543,8325.0,0.6938656442740456,0.6938656442740456,False
matched_random_risk_on_seed_120655,risk_on_year,year,all,all,all,2018,344.0,262.0,0.7616279069767442,82.0,0.2383720930232558,0.2383720930232558,False
matched_random_risk_on_seed_120655,risk_on_year,year,all,all,all,2019,2189.0,617.0,0.28186386477843767,1572.0,0.7181361352215623,0.7181361352215623,False
matched_random_risk_on_seed_120655,risk_on_year,year,all,all,all,2020,3083.0,1152.0,0.37366201751540706,1931.0,0.6263379824845929,0.6263379824845929,False
matched_random_risk_on_seed_120655,risk_on_year,year,all,all,all,2021,2687.0,1163.0,0.43282471157424635,1524.0,0.5671752884257537,0.5671752884257537,False
matched_random_risk_on_seed_120655,risk_on_year,year,all,all,all,2022,749.0,300.0,0.40053404539385845,449.0,0.5994659546061416,0.5994659546061416,False
matched_random_risk_on_seed_120655,risk_on_year,year,all,all,all,2023,1402.0,391.0,0.2788873038516405,1011.0,0.7211126961483595,0.7211126961483595,False
matched_random_risk_on_seed_120655,risk_on_year,year,all,all,all,2024,2039.0,641.0,0.31436978911230995,1398.0,0.68563021088769,0.68563021088769,False
matched_random_risk_on_seed_120655,risk_on_year,year,all,all,all,2025,2620.0,515.0,0.1965648854961832,2105.0,0.8034351145038168,0.8034351145038168,False
matched_random_risk_on_seed_120656,risk_on_all,all,all,all,all,all,15113.0,4995.0,0.33051015681863294,10118.0,0.6694898431813671,0.6694898431813671,False
matched_random_risk_on_seed_120656,risk_on_split,split,robustness,all,all,all,4659.0,1150.0,0.24683408456750375,3509.0,0.7531659154324962,0.7531659154324962,False
matched_random_risk_on_seed_120656,risk_on_split,split,train,all,all,all,8303.0,3151.0,0.37950138504155123,5152.0,0.6204986149584488,0.6204986149584488,False
matched_random_risk_on_seed_120656,risk_on_split,split,validation,all,all,all,2151.0,694.0,0.32264063226406325,1457.0,0.6773593677359367,0.6773593677359367,False
matched_random_risk_on_seed_120656,risk_on_board,board,all,chinext,all,all,3115.0,1381.0,0.44333868378812197,1734.0,0.5566613162118781,0.5566613162118781,False
matched_random_risk_on_seed_120656,risk_on_board,board,all,main_board,all,all,11998.0,3614.0,0.3012168694782464,8384.0,0.6987831305217536,0.6987831305217536,False
matched_random_risk_on_seed_120656,risk_on_year,year,all,all,all,2018,344.0,256.0,0.7441860465116279,88.0,0.2558139534883721,0.2558139534883721,False
matched_random_risk_on_seed_120656,risk_on_year,year,all,all,all,2019,2189.0,631.0,0.2882594792142531,1558.0,0.7117405207857469,0.7117405207857469,False
matched_random_risk_on_seed_120656,risk_on_year,year,all,all,all,2020,3083.0,1147.0,0.37204022056438535,1936.0,0.6279597794356147,0.6279597794356147,False
matched_random_risk_on_seed_120656,risk_on_year,year,all,all,all,2021,2687.0,1117.0,0.4157052474879047,1570.0,0.5842947525120953,0.5842947525120953,False
matched_random_risk_on_seed_120656,risk_on_year,year,all,all,all,2022,749.0,276.0,0.3684913217623498,473.0,0.6315086782376502,0.6315086782376502,False
matched_random_risk_on_seed_120656,risk_on_year,year,all,all,all,2023,1402.0,418.0,0.29814550641940085,984.0,0.7018544935805991,0.7018544935805991,False
matched_random_risk_on_seed_120656,risk_on_year,year,all,all,all,2024,2039.0,625.0,0.30652280529671405,1414.0,0.693477194703286,0.693477194703286,False
matched_random_risk_on_seed_120656,risk_on_year,year,all,all,all,2025,2620.0,525.0,0.20038167938931298,2095.0,0.799618320610687,0.799618320610687,False
matched_random_risk_on_seed_120657,risk_on_all,all,all,all,all,all,15113.0,4946.0,0.3272679150400318,10167.0,0.6727320849599683,0.6727320849599683,False
matched_random_risk_on_seed_120657,risk_on_split,split,robustness,all,all,all,4659.0,1152.0,0.24726336123631681,3507.0,0.7527366387636831,0.7527366387636831,False
matched_random_risk_on_seed_120657,risk_on_split,split,train,all,all,all,8303.0,3109.0,0.3744429724196074,5194.0,0.6255570275803926,0.6255570275803926,False
matched_random_risk_on_seed_120657,risk_on_split,split,validation,all,all,all,2151.0,685.0,0.3184565318456532,1466.0,0.6815434681543469,0.6815434681543469,False
matched_random_risk_on_seed_120657,risk_on_board,board,all,chinext,all,all,3115.0,1352.0,0.43402889245585874,1763.0,0.5659711075441413,0.5659711075441413,False
matched_random_risk_on_seed_120657,risk_on_board,board,all,main_board,all,all,11998.0,3594.0,0.29954992498749794,8404.0,0.700450075012502,0.700450075012502,False
matched_random_risk_on_seed_120657,risk_on_year,year,all,all,all,2018,344.0,257.0,0.747093023255814,87.0,0.25290697674418605,0.25290697674418605,False
matched_random_risk_on_seed_120657,risk_on_year,year,all,all,all,2019,2189.0,596.0,0.2722704431247145,1593.0,0.7277295568752855,0.7277295568752855,False
matched_random_risk_on_seed_120657,risk_on_year,year,all,all,all,2020,3083.0,1169.0,0.37917612714888094,1914.0,0.6208238728511191,0.6208238728511191,False
matched_random_risk_on_seed_120657,risk_on_year,year,all,all,all,2021,2687.0,1087.0,0.404540379605508,1600.0,0.595459620394492,0.595459620394492,False
matched_random_risk_on_seed_120657,risk_on_year,year,all,all,all,2022,749.0,284.0,0.37917222963951935,465.0,0.6208277703604806,0.6208277703604806,False
matched_random_risk_on_seed_120657,risk_on_year,year,all,all,all,2023,1402.0,401.0,0.2860199714693295,1001.0,0.7139800285306706,0.7139800285306706,False
matched_random_risk_on_seed_120657,risk_on_year,year,all,all,all,2024,2039.0,632.0,0.30995586071603726,1407.0,0.6900441392839627,0.6900441392839627,False
matched_random_risk_on_seed_120657,risk_on_year,year,all,all,all,2025,2620.0,520.0,0.1984732824427481,2100.0,0.8015267175572519,0.8015267175572519,False
matched_random_risk_on_seed_120658,risk_on_all,all,all,all,all,all,15113.0,4878.0,0.32276847746972803,10235.0,0.677231522530272,0.677231522530272,False
matched_random_risk_on_seed_120658,risk_on_split,split,robustness,all,all,all,4659.0,1122.0,0.24082421120412106,3537.0,0.759175788795879,0.759175788795879,False
matched_random_risk_on_seed_120658,risk_on_split,split,train,all,all,all,8303.0,3051.0,0.3674575454654944,5252.0,0.6325424545345055,0.6325424545345055,False
matched_random_risk_on_seed_120658,risk_on_split,split,validation,all,all,all,2151.0,705.0,0.3277545327754533,1446.0,0.6722454672245467,0.6722454672245467,False
matched_random_risk_on_seed_120658,risk_on_board,board,all,chinext,all,all,3115.0,1362.0,0.437239165329053,1753.0,0.562760834670947,0.562760834670947,False
matched_random_risk_on_seed_120658,risk_on_board,board,all,main_board,all,all,11998.0,3516.0,0.2930488414735789,8482.0,0.7069511585264211,0.7069511585264211,False
matched_random_risk_on_seed_120658,risk_on_year,year,all,all,all,2018,344.0,249.0,0.7238372093023255,95.0,0.27616279069767447,0.27616279069767447,False
matched_random_risk_on_seed_120658,risk_on_year,year,all,all,all,2019,2189.0,602.0,0.27501142074006396,1587.0,0.724988579259936,0.724988579259936,False
matched_random_risk_on_seed_120658,risk_on_year,year,all,all,all,2020,3083.0,1113.0,0.36101200129743755,1970.0,0.6389879987025624,0.6389879987025624,False
matched_random_risk_on_seed_120658,risk_on_year,year,all,all,all,2021,2687.0,1087.0,0.404540379605508,1600.0,0.595459620394492,0.595459620394492,False
matched_random_risk_on_seed_120658,risk_on_year,year,all,all,all,2022,749.0,304.0,0.40587449933244324,445.0,0.5941255006675568,0.5941255006675568,False
matched_random_risk_on_seed_120658,risk_on_year,year,all,all,all,2023,1402.0,401.0,0.2860199714693295,1001.0,0.7139800285306706,0.7139800285306706,False
matched_random_risk_on_seed_120658,risk_on_year,year,all,all,all,2024,2039.0,629.0,0.308484551250613,1410.0,0.691515448749387,0.691515448749387,False
matched_random_risk_on_seed_120658,risk_on_year,year,all,all,all,2025,2620.0,493.0,0.1881679389312977,2127.0,0.8118320610687023,0.8118320610687023,False
matched_random_risk_on_seed_120659,risk_on_all,all,all,all,all,all,15113.0,4919.0,0.32548137365182295,10194.0,0.674518626348177,0.674518626348177,False
matched_random_risk_on_seed_120659,risk_on_split,split,robustness,all,all,all,4659.0,1159.0,0.24876582957716248,3500.0,0.7512341704228376,0.7512341704228376,False
matched_random_risk_on_seed_120659,risk_on_split,split,train,all,all,all,8303.0,3112.0,0.37480428760688905,5191.0,0.6251957123931109,0.6251957123931109,False
matched_random_risk_on_seed_120659,risk_on_split,split,validation,all,all,all,2151.0,648.0,0.301255230125523,1503.0,0.698744769874477,0.698744769874477,False
matched_random_risk_on_seed_120659,risk_on_board,board,all,chinext,all,all,3115.0,1349.0,0.4330658105939005,1766.0,0.5669341894060995,0.5669341894060995,False
matched_random_risk_on_seed_120659,risk_on_board,board,all,main_board,all,all,11998.0,3570.0,0.2975495915985998,8428.0,0.7024504084014003,0.7024504084014003,False
matched_random_risk_on_seed_120659,risk_on_year,year,all,all,all,2018,344.0,251.0,0.7296511627906976,93.0,0.27034883720930236,0.27034883720930236,False
matched_random_risk_on_seed_120659,risk_on_year,year,all,all,all,2019,2189.0,631.0,0.2882594792142531,1558.0,0.7117405207857469,0.7117405207857469,False
matched_random_risk_on_seed_120659,risk_on_year,year,all,all,all,2020,3083.0,1128.0,0.36587739215050274,1955.0,0.6341226078494973,0.6341226078494973,False
matched_random_risk_on_seed_120659,risk_on_year,year,all,all,all,2021,2687.0,1102.0,0.4101228135467064,1585.0,0.5898771864532937,0.5898771864532937,False
matched_random_risk_on_seed_120659,risk_on_year,year,all,all,all,2022,749.0,259.0,0.34579439252336447,490.0,0.6542056074766356,0.6542056074766356,False
matched_random_risk_on_seed_120659,risk_on_year,year,all,all,all,2023,1402.0,389.0,0.27746077032810273,1013.0,0.7225392296718973,0.7225392296718973,False
matched_random_risk_on_seed_120659,risk_on_year,year,all,all,all,2024,2039.0,631.0,0.3094654242275625,1408.0,0.6905345757724375,0.6905345757724375,False
matched_random_risk_on_seed_120659,risk_on_year,year,all,all,all,2025,2620.0,528.0,0.2015267175572519,2092.0,0.7984732824427481,0.7984732824427481,False
matched_random_risk_on_seed_120660,risk_on_all,all,all,all,all,all,15113.0,4948.0,0.32740025143915835,10165.0,0.6725997485608417,0.6725997485608417,False
matched_random_risk_on_seed_120660,risk_on_split,split,robustness,all,all,all,4659.0,1126.0,0.24168276454174717,3533.0,0.7583172354582528,0.7583172354582528,False
matched_random_risk_on_seed_120660,risk_on_split,split,train,all,all,all,8303.0,3150.0,0.3793809466457907,5153.0,0.6206190533542093,0.6206190533542093,False
matched_random_risk_on_seed_120660,risk_on_split,split,validation,all,all,all,2151.0,672.0,0.3124128312412831,1479.0,0.687587168758717,0.687587168758717,False
matched_random_risk_on_seed_120660,risk_on_board,board,all,chinext,all,all,3115.0,1382.0,0.4436597110754414,1733.0,0.5563402889245586,0.5563402889245586,False
matched_random_risk_on_seed_120660,risk_on_board,board,all,main_board,all,all,11998.0,3566.0,0.29721620270045007,8432.0,0.7027837972995499,0.7027837972995499,False
matched_random_risk_on_seed_120660,risk_on_year,year,all,all,all,2018,344.0,271.0,0.7877906976744186,73.0,0.21220930232558144,0.21220930232558144,False
matched_random_risk_on_seed_120660,risk_on_year,year,all,all,all,2019,2189.0,617.0,0.28186386477843767,1572.0,0.7181361352215623,0.7181361352215623,False
matched_random_risk_on_seed_120660,risk_on_year,year,all,all,all,2020,3083.0,1135.0,0.3681479078819332,1948.0,0.6318520921180668,0.6318520921180668,False
matched_random_risk_on_seed_120660,risk_on_year,year,all,all,all,2021,2687.0,1127.0,0.4194268701153703,1560.0,0.5805731298846297,0.5805731298846297,False
matched_random_risk_on_seed_120660,risk_on_year,year,all,all,all,2022,749.0,272.0,0.36315086782376504,477.0,0.636849132176235,0.636849132176235,False
matched_random_risk_on_seed_120660,risk_on_year,year,all,all,all,2023,1402.0,400.0,0.28530670470756064,1002.0,0.7146932952924394,0.7146932952924394,False
matched_random_risk_on_seed_120660,risk_on_year,year,all,all,all,2024,2039.0,608.0,0.29818538499264347,1431.0,0.7018146150073565,0.7018146150073565,False
matched_random_risk_on_seed_120660,risk_on_year,year,all,all,all,2025,2620.0,518.0,0.19770992366412213,2102.0,0.8022900763358779,0.8022900763358779,False
matched_random_risk_on_seed_120661,risk_on_all,all,all,all,all,all,15113.0,4996.0,0.3305763250181963,10117.0,0.6694236749818037,0.6694236749818037,False
matched_random_risk_on_seed_120661,risk_on_split,split,robustness,all,all,all,4659.0,1140.0,0.2446877012234385,3519.0,0.7553122987765615,0.7553122987765615,False
matched_random_risk_on_seed_120661,risk_on_split,split,train,all,all,all,8303.0,3181.0,0.3831145369143683,5122.0,0.6168854630856317,0.6168854630856317,False
matched_random_risk_on_seed_120661,risk_on_split,split,validation,all,all,all,2151.0,675.0,0.3138075313807531,1476.0,0.6861924686192469,0.6861924686192469,False
matched_random_risk_on_seed_120661,risk_on_board,board,all,chinext,all,all,3115.0,1395.0,0.4478330658105939,1720.0,0.5521669341894061,0.5521669341894061,False
matched_random_risk_on_seed_120661,risk_on_board,board,all,main_board,all,all,11998.0,3601.0,0.30013335555925985,8397.0,0.6998666444407402,0.6998666444407402,False
matched_random_risk_on_seed_120661,risk_on_year,year,all,all,all,2018,344.0,255.0,0.7412790697674418,89.0,0.25872093023255816,0.25872093023255816,False
matched_random_risk_on_seed_120661,risk_on_year,year,all,all,all,2019,2189.0,615.0,0.2809502055733212,1574.0,0.7190497944266788,0.7190497944266788,False
matched_random_risk_on_seed_120661,risk_on_year,year,all,all,all,2020,3083.0,1175.0,0.381122283490107,1908.0,0.618877716509893,0.618877716509893,False
matched_random_risk_on_seed_120661,risk_on_year,year,all,all,all,2021,2687.0,1136.0,0.42277633048008934,1551.0,0.5772236695199107,0.5772236695199107,False
matched_random_risk_on_seed_120661,risk_on_year,year,all,all,all,2022,749.0,266.0,0.35514018691588783,483.0,0.6448598130841121,0.6448598130841121,False
matched_random_risk_on_seed_120661,risk_on_year,year,all,all,all,2023,1402.0,409.0,0.2917261055634807,993.0,0.7082738944365192,0.7082738944365192,False
