split,event_scope,event_stage,family_group,family_id,component_id,non_null_event_count,null_event_count,weighted_non_null_event_count,component_true_rate,component_true_count
robustness,r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,large_bearish_engulf_flag,664,25,481.0,0.23492723492723494,162
robustness,r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,volatility_up_no_price_flag,649,40,469.0,0.16204690831556504,106
robustness,r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,low_upside_efficiency_flag,649,40,469.0,0.19829424307036247,140
robustness,r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,lower_low_lower_high_flag,664,25,481.0,0.09771309771309772,66
robustness,r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,gap_up_fade_flag,664,25,481.0,0.10810810810810811,77
robustness,r03_clean_fresh_family_event,fresh_4plus,all_families_dedup_weighted,ALL,volume_stall_flag,205,3,161.0,0.13043478260869565,23
robustness,r03_clean_fresh_family_event,fresh_4plus,all_families_dedup_weighted,ALL,failed_breakout_flag,80,128,65.0,0.8461538461538461,68
robustness,r03_clean_fresh_family_event,fresh_4plus,all_families_dedup_weighted,ALL,dense_upper_shadow_flag,205,3,161.0,0.7391304347826086,153
robustness,r03_clean_fresh_family_event,fresh_4plus,all_families_dedup_weighted,ALL,down_volume_dominance_flag,205,3,161.0,0.17391304347826086,35
robustness,r03_clean_fresh_family_event,fresh_4plus,all_families_dedup_weighted,ALL,ma20_break_no_reclaim_flag,121,87,100.0,0.13,14
robustness,r03_clean_fresh_family_event,fresh_4plus,all_families_dedup_weighted,ALL,large_bearish_engulf_flag,205,3,161.0,0.20496894409937888,43
robustness,r03_clean_fresh_family_event,fresh_4plus,all_families_dedup_weighted,ALL,volatility_up_no_price_flag,201,7,159.0,0.1761006289308176,34
robustness,r03_clean_fresh_family_event,fresh_4plus,all_families_dedup_weighted,ALL,low_upside_efficiency_flag,201,7,159.0,0.24528301886792453,48
robustness,r03_clean_fresh_family_event,fresh_4plus,all_families_dedup_weighted,ALL,lower_low_lower_high_flag,205,3,161.0,0.08074534161490683,13
robustness,r03_clean_fresh_family_event,fresh_4plus,all_families_dedup_weighted,ALL,gap_up_fade_flag,205,3,161.0,0.11180124223602485,19
robustness,r03_seed_family_event,seed_family,all_families_dedup_weighted,ALL,volume_stall_flag,7167,328,2851.0,0.13328656611715187,906
robustness,r03_seed_family_event,seed_family,all_families_dedup_weighted,ALL,failed_breakout_flag,1913,5582,587.0,0.8807495741056218,1735
robustness,r03_seed_family_event,seed_family,all_families_dedup_weighted,ALL,dense_upper_shadow_flag,7183,312,2855.0,0.7323992994746059,5292
robustness,r03_seed_family_event,seed_family,all_families_dedup_weighted,ALL,down_volume_dominance_flag,7179,316,2854.0,0.18780658724597057,1261
robustness,r03_seed_family_event,seed_family,all_families_dedup_weighted,ALL,ma20_break_no_reclaim_flag,6014,1481,2494.0,0.30874097834803527,1509
robustness,r03_seed_family_event,seed_family,all_families_dedup_weighted,ALL,large_bearish_engulf_flag,7183,312,2855.0,0.18528896672504377,1420
robustness,r03_seed_family_event,seed_family,all_families_dedup_weighted,ALL,volatility_up_no_price_flag,6985,510,2778.0,0.12095032397408208,824
robustness,r03_seed_family_event,seed_family,all_families_dedup_weighted,ALL,low_upside_efficiency_flag,6985,510,2778.0,0.1378689704823614,1065
robustness,r03_seed_family_event,seed_family,all_families_dedup_weighted,ALL,lower_low_lower_high_flag,7183,312,2855.0,0.14816112084063046,847
robustness,r03_seed_family_event,seed_family,all_families_dedup_weighted,ALL,gap_up_fade_flag,7183,312,2855.0,0.1394045534150613,1208
all,r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,volume_stall_flag,11498,381,11498.0,0.14759088537136894,1697
all,r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,failed_breakout_flag,3112,8767,3112.0,0.8766066838046273,2728
all,r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,dense_upper_shadow_flag,11521,358,11521.0,0.7171252495443103,8262
all,r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,down_volume_dominance_flag,11519,360,11519.0,0.16346905113291085,1883
all,r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,ma20_break_no_reclaim_flag,9422,2457,9422.0,0.26735300360857567,2519
all,r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,large_bearish_engulf_flag,11521,358,11521.0,0.19598993142956342,2258
all,r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,volatility_up_no_price_flag,9854,2025,9854.0,0.1570935660645423,1548
all,r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,low_upside_efficiency_flag,9854,2025,9854.0,0.17434544347473108,1718
all,r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,lower_low_lower_high_flag,11521,358,11521.0,0.1387032375661835,1598
all,r02_signal_episode_start,r02_episode_start,per_family,momentum_rps,gap_up_fade_flag,11521,358,11521.0,0.25336342331394845,2919
all,r02_signal_episode_start,r02_episode_start,per_family,oscillator,volume_stall_flag,13055,460,13055.0,0.13611643048640368,1777
all,r02_signal_episode_start,r02_episode_start,per_family,oscillator,failed_breakout_flag,3603,9912,3603.0,0.8764918123785734,3158
all,r02_signal_episode_start,r02_episode_start,per_family,oscillator,dense_upper_shadow_flag,13085,430,13085.0,0.6970576996560948,9121
all,r02_signal_episode_start,r02_episode_start,per_family,oscillator,down_volume_dominance_flag,13082,433,13082.0,0.17413239565815625,2278
all,r02_signal_episode_start,r02_episode_start,per_family,oscillator,ma20_break_no_reclaim_flag,10145,3370,10145.0,0.21764415968457368,2208
all,r02_signal_episode_start,r02_episode_start,per_family,oscillator,large_bearish_engulf_flag,13085,430,13085.0,0.1868551776843714,2445
all,r02_signal_episode_start,r02_episode_start,per_family,oscillator,volatility_up_no_price_flag,11378,2137,11378.0,0.14404992089998242,1639
all,r02_signal_episode_start,r02_episode_start,per_family,oscillator,low_upside_efficiency_flag,11378,2137,11378.0,0.1697134821585516,1931
all,r02_signal_episode_start,r02_episode_start,per_family,oscillator,lower_low_lower_high_flag,13085,430,13085.0,0.1388612915552159,1817
all,r02_signal_episode_start,r02_episode_start,per_family,oscillator,gap_up_fade_flag,13085,430,13085.0,0.19969430645777608,2613
all,r02_signal_episode_start,r02_episode_start,per_family,price_trend,volume_stall_flag,12215,358,12215.0,0.16479738027015964,2013
all,r02_signal_episode_start,r02_episode_start,per_family,price_trend,failed_breakout_flag,3280,9293,3280.0,0.8847560975609756,2902
all,r02_signal_episode_start,r02_episode_start,per_family,price_trend,dense_upper_shadow_flag,12249,324,12249.0,0.7126296024165238,8729
all,r02_signal_episode_start,r02_episode_start,per_family,price_trend,down_volume_dominance_flag,12246,327,12246.0,0.16797321574391638,2057
all,r02_signal_episode_start,r02_episode_start,per_family,price_trend,ma20_break_no_reclaim_flag,9964,2609,9964.0,0.27498996386993174,2740
all,r02_signal_episode_start,r02_episode_start,per_family,price_trend,large_bearish_engulf_flag,12249,324,12249.0,0.21422156910768225,2624
all,r02_signal_episode_start,r02_episode_start,per_family,price_trend,volatility_up_no_price_flag,10493,2080,10493.0,0.16315638997426857,1712
all,r02_signal_episode_start,r02_episode_start,per_family,price_trend,low_upside_efficiency_flag,10493,2080,10493.0,0.19069856094539217,2001
all,r02_signal_episode_start,r02_episode_start,per_family,price_trend,lower_low_lower_high_flag,12249,324,12249.0,0.13984815086945873,1713
all,r02_signal_episode_start,r02_episode_start,per_family,price_trend,gap_up_fade_flag,12249,324,12249.0,0.2519389337905135,3086
all,r02_signal_episode_start,r02_episode_start,per_family,pullback_drawdown,volume_stall_flag,12502,387,12502.0,0.1543752999520077,1930
all,r02_signal_episode_start,r02_episode_start,per_family,pullback_drawdown,failed_breakout_flag,3001,9888,3001.0,0.8747084305231589,2625
all,r02_signal_episode_start,r02_episode_start,per_family,pullback_drawdown,dense_upper_shadow_flag,12539,350,12539.0,0.711779248743919,8925
all,r02_signal_episode_start,r02_episode_start,per_family,pullback_drawdown,down_volume_dominance_flag,12537,352,12537.0,0.1639148121560182,2055
all,r02_signal_episode_start,r02_episode_start,per_family,pullback_drawdown,ma20_break_no_reclaim_flag,10586,2303,10586.0,0.2813149442660117,2978
all,r02_signal_episode_start,r02_episode_start,per_family,pullback_drawdown,large_bearish_engulf_flag,12539,350,12539.0,0.1983411755323391,2487
all,r02_signal_episode_start,r02_episode_start,per_family,pullback_drawdown,volatility_up_no_price_flag,10769,2120,10769.0,0.1524746958863404,1642
all,r02_signal_episode_start,r02_episode_start,per_family,pullback_drawdown,low_upside_efficiency_flag,10769,2120,10769.0,0.17160367722165476,1848
all,r02_signal_episode_start,r02_episode_start,per_family,pullback_drawdown,lower_low_lower_high_flag,12539,350,12539.0,0.14450913150968978,1812
all,r02_signal_episode_start,r02_episode_start,per_family,pullback_drawdown,gap_up_fade_flag,12539,350,12539.0,0.2340697025281123,2935
all,r02_signal_episode_start,r02_episode_start,per_family,range_breakout,volume_stall_flag,17646,603,17646.0,0.15895953757225434,2805
all,r02_signal_episode_start,r02_episode_start,per_family,range_breakout,failed_breakout_flag,3126,15123,3126.0,0.8800383877159309,2751
all,r02_signal_episode_start,r02_episode_start,per_family,range_breakout,dense_upper_shadow_flag,17679,570,17679.0,0.7012274449912326,12397
all,r02_signal_episode_start,r02_episode_start,per_family,range_breakout,down_volume_dominance_flag,17677,572,17677.0,0.17723595632743114,3133
all,r02_signal_episode_start,r02_episode_start,per_family,range_breakout,ma20_break_no_reclaim_flag,15704,2545,15704.0,0.3467906265919511,5446
all,r02_signal_episode_start,r02_episode_start,per_family,range_breakout,large_bearish_engulf_flag,17679,570,17679.0,0.18134509870467785,3206
all,r02_signal_episode_start,r02_episode_start,per_family,range_breakout,volatility_up_no_price_flag,15321,2928,15321.0,0.14796684289537237,2267
all,r02_signal_episode_start,r02_episode_start,per_family,range_breakout,low_upside_efficiency_flag,15321,2928,15321.0,0.1528620847203185,2342
all,r02_signal_episode_start,r02_episode_start,per_family,range_breakout,lower_low_lower_high_flag,17679,570,17679.0,0.1854742915323265,3279
all,r02_signal_episode_start,r02_episode_start,per_family,range_breakout,gap_up_fade_flag,17679,570,17679.0,0.18643588438260084,3296
all,r02_signal_episode_start,r02_episode_start,per_family,volatility_band,volume_stall_flag,12359,397,12359.0,0.18100169916659925,2237
all,r02_signal_episode_start,r02_episode_start,per_family,volatility_band,failed_breakout_flag,3502,9254,3502.0,0.8849229011993147,3099
all,r02_signal_episode_start,r02_episode_start,per_family,volatility_band,dense_upper_shadow_flag,12386,370,12386.0,0.7016793153560471,8691
all,r02_signal_episode_start,r02_episode_start,per_family,volatility_band,down_volume_dominance_flag,12381,375,12381.0,0.16040707535740248,1986
all,r02_signal_episode_start,r02_episode_start,per_family,volatility_band,ma20_break_no_reclaim_flag,10054,2702,10054.0,0.23085339168490154,2321
all,r02_signal_episode_start,r02_episode_start,per_family,volatility_band,large_bearish_engulf_flag,12386,370,12386.0,0.22137897626352332,2742
all,r02_signal_episode_start,r02_episode_start,per_family,volatility_band,volatility_up_no_price_flag,10733,2023,10733.0,0.19155874406037454,2056
all,r02_signal_episode_start,r02_episode_start,per_family,volatility_band,low_upside_efficiency_flag,10733,2023,10733.0,0.21699431659368304,2329
all,r02_signal_episode_start,r02_episode_start,per_family,volatility_band,lower_low_lower_high_flag,12386,370,12386.0,0.11827870176005167,1465
all,r02_signal_episode_start,r02_episode_start,per_family,volatility_band,gap_up_fade_flag,12386,370,12386.0,0.20046827062812853,2483
all,r02_signal_episode_start,r02_episode_start,per_family,volume_money,volume_stall_flag,15469,506,15469.0,0.1593509599844851,2465
all,r02_signal_episode_start,r02_episode_start,per_family,volume_money,failed_breakout_flag,3415,12560,3415.0,0.8840409956076135,3019
all,r02_signal_episode_start,r02_episode_start,per_family,volume_money,dense_upper_shadow_flag,15502,473,15502.0,0.7039736808153787,10913
all,r02_signal_episode_start,r02_episode_start,per_family,volume_money,down_volume_dominance_flag,15498,477,15498.0,0.14337333849528971,2222
all,r02_signal_episode_start,r02_episode_start,per_family,volume_money,ma20_break_no_reclaim_flag,12874,3101,12874.0,0.283827870125835,3654
all,r02_signal_episode_start,r02_episode_start,per_family,volume_money,large_bearish_engulf_flag,15502,473,15502.0,0.1792026835247065,2778
all,r02_signal_episode_start,r02_episode_start,per_family,volume_money,volatility_up_no_price_flag,13373,2602,13373.0,0.1574814925596351,2106
all,r02_signal_episode_start,r02_episode_start,per_family,volume_money,low_upside_efficiency_flag,13373,2602,13373.0,0.16922156584162118,2263
all,r02_signal_episode_start,r02_episode_start,per_family,volume_money,lower_low_lower_high_flag,15502,473,15502.0,0.1737195200619275,2693
all,r02_signal_episode_start,r02_episode_start,per_family,volume_money,gap_up_fade_flag,15502,473,15502.0,0.18462133918204102,2862
all,r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,volume_stall_flag,1835,55,1835.0,0.11771117166212534,216
all,r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,failed_breakout_flag,485,1405,485.0,0.8577319587628865,416
all,r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,dense_upper_shadow_flag,1838,52,1838.0,0.735038084874864,1351
all,r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,down_volume_dominance_flag,1838,52,1838.0,0.132208922742111,243
all,r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,ma20_break_no_reclaim_flag,1557,333,1557.0,0.17341040462427745,270
all,r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,large_bearish_engulf_flag,1838,52,1838.0,0.1719260065288357,316
all,r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,volatility_up_no_price_flag,1578,312,1578.0,0.12610899873257286,199
all,r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,low_upside_efficiency_flag,1578,312,1578.0,0.15272496831432192,241
all,r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,lower_low_lower_high_flag,1838,52,1838.0,0.12241566920565833,225
all,r03_clean_fresh_family_event,fresh_1,per_family,momentum_rps,gap_up_fade_flag,1838,52,1838.0,0.22742110990206746,418
all,r03_clean_fresh_family_event,fresh_1,per_family,oscillator,volume_stall_flag,1740,70,1740.0,0.1103448275862069,192
all,r03_clean_fresh_family_event,fresh_1,per_family,oscillator,failed_breakout_flag,447,1363,447.0,0.8635346756152126,386
all,r03_clean_fresh_family_event,fresh_1,per_family,oscillator,dense_upper_shadow_flag,1746,64,1746.0,0.7016036655211912,1225
all,r03_clean_fresh_family_event,fresh_1,per_family,oscillator,down_volume_dominance_flag,1745,65,1745.0,0.16905444126074498,295
all,r03_clean_fresh_family_event,fresh_1,per_family,oscillator,ma20_break_no_reclaim_flag,1387,423,1387.0,0.14708002883922133,204
all,r03_clean_fresh_family_event,fresh_1,per_family,oscillator,large_bearish_engulf_flag,1746,64,1746.0,0.1620847651775487,283
all,r03_clean_fresh_family_event,fresh_1,per_family,oscillator,volatility_up_no_price_flag,1520,290,1520.0,0.13223684210526315,201
all,r03_clean_fresh_family_event,fresh_1,per_family,oscillator,low_upside_efficiency_flag,1520,290,1520.0,0.13289473684210526,202
all,r03_clean_fresh_family_event,fresh_1,per_family,oscillator,lower_low_lower_high_flag,1746,64,1746.0,0.12371134020618557,216
all,r03_clean_fresh_family_event,fresh_1,per_family,oscillator,gap_up_fade_flag,1746,64,1746.0,0.1575028636884307,275
all,r03_clean_fresh_family_event,fresh_1,per_family,price_trend,volume_stall_flag,1247,35,1247.0,0.11467522052927025,143
all,r03_clean_fresh_family_event,fresh_1,per_family,price_trend,failed_breakout_flag,381,901,381.0,0.868766404199475,331
all,r03_clean_fresh_family_event,fresh_1,per_family,price_trend,dense_upper_shadow_flag,1252,30,1252.0,0.7276357827476039,911
all,r03_clean_fresh_family_event,fresh_1,per_family,price_trend,down_volume_dominance_flag,1252,30,1252.0,0.13977635782747605,175
all,r03_clean_fresh_family_event,fresh_1,per_family,price_trend,ma20_break_no_reclaim_flag,1011,271,1011.0,0.13056379821958458,132
all,r03_clean_fresh_family_event,fresh_1,per_family,price_trend,large_bearish_engulf_flag,1252,30,1252.0,0.19488817891373802,244
all,r03_clean_fresh_family_event,fresh_1,per_family,price_trend,volatility_up_no_price_flag,1069,213,1069.0,0.13470533208606175,144
all,r03_clean_fresh_family_event,fresh_1,per_family,price_trend,low_upside_efficiency_flag,1069,213,1069.0,0.17773620205799812,190
all,r03_clean_fresh_family_event,fresh_1,per_family,price_trend,lower_low_lower_high_flag,1252,30,1252.0,0.09824281150159744,123
all,r03_clean_fresh_family_event,fresh_1,per_family,price_trend,gap_up_fade_flag,1252,30,1252.0,0.22284345047923323,279
all,r03_clean_fresh_family_event,fresh_1,per_family,pullback_drawdown,volume_stall_flag,2577,85,2577.0,0.11719053162592162,302
all,r03_clean_fresh_family_event,fresh_1,per_family,pullback_drawdown,failed_breakout_flag,601,2061,601.0,0.8502495840266223,511
all,r03_clean_fresh_family_event,fresh_1,per_family,pullback_drawdown,dense_upper_shadow_flag,2587,75,2587.0,0.7209122535755702,1865
all,r03_clean_fresh_family_event,fresh_1,per_family,pullback_drawdown,down_volume_dominance_flag,2587,75,2587.0,0.13374565133359104,346
all,r03_clean_fresh_family_event,fresh_1,per_family,pullback_drawdown,ma20_break_no_reclaim_flag,2285,377,2285.0,0.17199124726477025,393
all,r03_clean_fresh_family_event,fresh_1,per_family,pullback_drawdown,large_bearish_engulf_flag,2587,75,2587.0,0.1666022419791264,431
all,r03_clean_fresh_family_event,fresh_1,per_family,pullback_drawdown,volatility_up_no_price_flag,2223,439,2223.0,0.12595591542959964,280
all,r03_clean_fresh_family_event,fresh_1,per_family,pullback_drawdown,low_upside_efficiency_flag,2223,439,2223.0,0.14394961763382816,320
all,r03_clean_fresh_family_event,fresh_1,per_family,pullback_drawdown,lower_low_lower_high_flag,2587,75,2587.0,0.11403169694626981,295
all,r03_clean_fresh_family_event,fresh_1,per_family,pullback_drawdown,gap_up_fade_flag,2587,75,2587.0,0.20680324700425204,535
all,r03_clean_fresh_family_event,fresh_1,per_family,range_breakout,volume_stall_flag,1134,32,1134.0,0.1384479717813051,157
all,r03_clean_fresh_family_event,fresh_1,per_family,range_breakout,failed_breakout_flag,249,917,249.0,0.8755020080321285,218
all,r03_clean_fresh_family_event,fresh_1,per_family,range_breakout,dense_upper_shadow_flag,1134,32,1134.0,0.7072310405643739,802
all,r03_clean_fresh_family_event,fresh_1,per_family,range_breakout,down_volume_dominance_flag,1134,32,1134.0,0.15343915343915343,174
all,r03_clean_fresh_family_event,fresh_1,per_family,range_breakout,ma20_break_no_reclaim_flag,1002,164,1002.0,0.23652694610778444,237
all,r03_clean_fresh_family_event,fresh_1,per_family,range_breakout,large_bearish_engulf_flag,1134,32,1134.0,0.1675485008818342,190
all,r03_clean_fresh_family_event,fresh_1,per_family,range_breakout,volatility_up_no_price_flag,967,199,967.0,0.11271975180972078,109
all,r03_clean_fresh_family_event,fresh_1,per_family,range_breakout,low_upside_efficiency_flag,967,199,967.0,0.12926577042399173,125
all,r03_clean_fresh_family_event,fresh_1,per_family,range_breakout,lower_low_lower_high_flag,1134,32,1134.0,0.14814814814814814,168
all,r03_clean_fresh_family_event,fresh_1,per_family,range_breakout,gap_up_fade_flag,1134,32,1134.0,0.21781305114638447,247
all,r03_clean_fresh_family_event,fresh_1,per_family,volatility_band,volume_stall_flag,1648,55,1648.0,0.1571601941747573,259
all,r03_clean_fresh_family_event,fresh_1,per_family,volatility_band,failed_breakout_flag,472,1231,472.0,0.8771186440677966,414
all,r03_clean_fresh_family_event,fresh_1,per_family,volatility_band,dense_upper_shadow_flag,1650,53,1650.0,0.6981818181818182,1152
all,r03_clean_fresh_family_event,fresh_1,per_family,volatility_band,down_volume_dominance_flag,1650,53,1650.0,0.15272727272727274,252
all,r03_clean_fresh_family_event,fresh_1,per_family,volatility_band,ma20_break_no_reclaim_flag,1349,354,1349.0,0.15048183839881393,203
all,r03_clean_fresh_family_event,fresh_1,per_family,volatility_band,large_bearish_engulf_flag,1650,53,1650.0,0.1896969696969697,313
all,r03_clean_fresh_family_event,fresh_1,per_family,volatility_band,volatility_up_no_price_flag,1448,255,1448.0,0.18162983425414364,263
all,r03_clean_fresh_family_event,fresh_1,per_family,volatility_band,low_upside_efficiency_flag,1448,255,1448.0,0.19060773480662985,276
all,r03_clean_fresh_family_event,fresh_1,per_family,volatility_band,lower_low_lower_high_flag,1650,53,1650.0,0.10121212121212121,167
all,r03_clean_fresh_family_event,fresh_1,per_family,volatility_band,gap_up_fade_flag,1650,53,1650.0,0.17212121212121212,284
all,r03_clean_fresh_family_event,fresh_1,per_family,volume_money,volume_stall_flag,1725,65,1725.0,0.1426086956521739,246
all,r03_clean_fresh_family_event,fresh_1,per_family,volume_money,failed_breakout_flag,400,1390,400.0,0.9025,361
all,r03_clean_fresh_family_event,fresh_1,per_family,volume_money,dense_upper_shadow_flag,1731,59,1731.0,0.6961294049682265,1205
all,r03_clean_fresh_family_event,fresh_1,per_family,volume_money,down_volume_dominance_flag,1730,60,1730.0,0.16936416184971098,293
all,r03_clean_fresh_family_event,fresh_1,per_family,volume_money,ma20_break_no_reclaim_flag,1416,374,1416.0,0.19491525423728814,276
all,r03_clean_fresh_family_event,fresh_1,per_family,volume_money,large_bearish_engulf_flag,1731,59,1731.0,0.1756210283073368,304
all,r03_clean_fresh_family_event,fresh_1,per_family,volume_money,volatility_up_no_price_flag,1489,301,1489.0,0.15715245130960376,234
all,r03_clean_fresh_family_event,fresh_1,per_family,volume_money,low_upside_efficiency_flag,1489,301,1489.0,0.1544660846205507,230
all,r03_clean_fresh_family_event,fresh_1,per_family,volume_money,lower_low_lower_high_flag,1731,59,1731.0,0.15713460427498555,272
all,r03_clean_fresh_family_event,fresh_1,per_family,volume_money,gap_up_fade_flag,1731,59,1731.0,0.1340265742345465,232
all,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,volume_stall_flag,709,21,709.0,0.1466854724964739,104
all,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,failed_breakout_flag,190,540,190.0,0.9,171
all,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,dense_upper_shadow_flag,711,19,711.0,0.7116736990154712,506
all,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,down_volume_dominance_flag,711,19,711.0,0.12658227848101267,90
all,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,ma20_break_no_reclaim_flag,553,177,553.0,0.12839059674502712,71
all,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,large_bearish_engulf_flag,711,19,711.0,0.18143459915611815,129
all,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,volatility_up_no_price_flag,623,107,623.0,0.16051364365971107,100
all,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,low_upside_efficiency_flag,623,107,623.0,0.18619582664526485,116
all,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,lower_low_lower_high_flag,711,19,711.0,0.10407876230661041,74
all,r03_clean_fresh_family_event,fresh_2,per_family,momentum_rps,gap_up_fade_flag,711,19,711.0,0.1420534458509142,101
all,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,volume_stall_flag,1314,51,1314.0,0.14840182648401826,195
all,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,failed_breakout_flag,337,1028,337.0,0.8961424332344213,302
all,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,dense_upper_shadow_flag,1317,48,1317.0,0.7069096431283219,931
all,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,down_volume_dominance_flag,1317,48,1317.0,0.1480637813211845,195
all,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,ma20_break_no_reclaim_flag,982,383,982.0,0.17922606924643583,176
all,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,large_bearish_engulf_flag,1317,48,1317.0,0.18375094912680334,242
all,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,volatility_up_no_price_flag,1152,213,1152.0,0.1519097222222222,175
all,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,low_upside_efficiency_flag,1152,213,1152.0,0.16666666666666666,192
all,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,lower_low_lower_high_flag,1317,48,1317.0,0.14578587699316628,192
all,r03_clean_fresh_family_event,fresh_2,per_family,oscillator,gap_up_fade_flag,1317,48,1317.0,0.1548974943052392,204
all,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,volume_stall_flag,768,21,768.0,0.14453125,111
all,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,failed_breakout_flag,234,555,234.0,0.8504273504273504,199
all,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,dense_upper_shadow_flag,768,21,768.0,0.7408854166666666,569
all,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,down_volume_dominance_flag,768,21,768.0,0.1328125,102
all,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,ma20_break_no_reclaim_flag,567,222,567.0,0.14991181657848324,85
all,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,large_bearish_engulf_flag,768,21,768.0,0.203125,156
all,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,volatility_up_no_price_flag,644,145,644.0,0.17236024844720496,111
all,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,low_upside_efficiency_flag,644,145,644.0,0.18788819875776397,121
all,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,lower_low_lower_high_flag,768,21,768.0,0.10807291666666667,83
all,r03_clean_fresh_family_event,fresh_2,per_family,price_trend,gap_up_fade_flag,768,21,768.0,0.1640625,126
all,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,volume_stall_flag,670,23,670.0,0.13432835820895522,90
all,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,failed_breakout_flag,164,529,164.0,0.8780487804878049,144
all,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,dense_upper_shadow_flag,672,21,672.0,0.6919642857142857,465
all,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,down_volume_dominance_flag,672,21,672.0,0.10714285714285714,72
all,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,ma20_break_no_reclaim_flag,533,160,533.0,0.12195121951219512,65
all,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,large_bearish_engulf_flag,672,21,672.0,0.1875,126
all,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,volatility_up_no_price_flag,578,115,578.0,0.17647058823529413,102
all,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,low_upside_efficiency_flag,578,115,578.0,0.18685121107266436,108
all,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,lower_low_lower_high_flag,672,21,672.0,0.10714285714285714,72
all,r03_clean_fresh_family_event,fresh_2,per_family,pullback_drawdown,gap_up_fade_flag,672,21,672.0,0.10714285714285714,72
all,r03_clean_fresh_family_event,fresh_2,per_family,range_breakout,volume_stall_flag,252,3,252.0,0.10714285714285714,27
all,r03_clean_fresh_family_event,fresh_2,per_family,range_breakout,failed_breakout_flag,63,192,63.0,0.9365079365079365,59
all,r03_clean_fresh_family_event,fresh_2,per_family,range_breakout,dense_upper_shadow_flag,252,3,252.0,0.7222222222222222,182
all,r03_clean_fresh_family_event,fresh_2,per_family,range_breakout,down_volume_dominance_flag,252,3,252.0,0.12698412698412698,32
all,r03_clean_fresh_family_event,fresh_2,per_family,range_breakout,ma20_break_no_reclaim_flag,218,37,218.0,0.1651376146788991,36
all,r03_clean_fresh_family_event,fresh_2,per_family,range_breakout,large_bearish_engulf_flag,252,3,252.0,0.18253968253968253,46
