event_scope,event_stage,family_group,family_id,outcome_anchor,filter_policy,metric,validation_value,robustness_value,robustness_minus_validation,primary_decision_grain
r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,signal_anchor_retention_audit,drop_score_ge5,p_good_minus_p_bad,0.34285714285714286,0.23636363636363633,-0.10649350649350653,False
r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,signal_anchor_retention_audit,drop_score_ge5,big_winner_rate,0.14285714285714285,0.10909090909090909,-0.033766233766233764,False
r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,signal_anchor_retention_audit,drop_score_ge7,p_bad,0.32432432432432434,0.423728813559322,0.09940448923499767,False
r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,signal_anchor_retention_audit,drop_score_ge7,p_good,0.6486486486486487,0.576271186440678,-0.0723774622079707,False
r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,signal_anchor_retention_audit,drop_score_ge7,p_good_minus_p_bad,0.32432432432432434,0.15254237288135597,-0.17178195144296837,False
r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,signal_anchor_retention_audit,drop_score_ge7,big_winner_rate,0.13513513513513514,0.1016949152542373,-0.03344021988089785,False
r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,p_bad,0.34210526315789475,0.423728813559322,0.08162355040142727,False
r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,p_good,0.631578947368421,0.576271186440678,-0.05530776092774303,False
r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,p_good_minus_p_bad,0.28947368421052627,0.15254237288135597,-0.1369313113291703,False
r03_clean_fresh_family_event,fresh_2,per_family,volatility_band,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,big_winner_rate,0.13157894736842105,0.1016949152542373,-0.02988403211418375,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,filter_decision_close_anchor,drop_score_ge3,p_bad,0.875,0.8,-0.07499999999999996,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,filter_decision_close_anchor,drop_score_ge3,p_good,0.0625,0.2,0.1375,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,filter_decision_close_anchor,drop_score_ge3,p_good_minus_p_bad,-0.8125,-0.6000000000000001,0.2124999999999999,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,filter_decision_close_anchor,drop_score_ge3,big_winner_rate,0.1875,0.0,-0.1875,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,filter_decision_close_anchor,drop_score_ge5,p_bad,0.9354838709677419,0.7317073170731707,-0.20377655389457117,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,filter_decision_close_anchor,drop_score_ge5,p_good,0.03225806451612903,0.2682926829268293,0.23603461841070025,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,filter_decision_close_anchor,drop_score_ge5,p_good_minus_p_bad,-0.9032258064516129,-0.46341463414634143,0.43981117230527145,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,filter_decision_close_anchor,drop_score_ge5,big_winner_rate,0.12903225806451613,0.0,-0.12903225806451613,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,filter_decision_close_anchor,drop_score_ge7,p_bad,0.9411764705882353,0.75,-0.19117647058823528,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,filter_decision_close_anchor,drop_score_ge7,p_good,0.029411764705882353,0.25,0.22058823529411764,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,filter_decision_close_anchor,drop_score_ge7,p_good_minus_p_bad,-0.9117647058823529,-0.5,0.4117647058823529,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,filter_decision_close_anchor,drop_score_ge7,big_winner_rate,0.11764705882352941,0.0,-0.11764705882352941,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,filter_decision_close_anchor,no_badshape_filter_t10_survivor,p_bad,0.918918918918919,0.7450980392156863,-0.17382087970323268,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,filter_decision_close_anchor,no_badshape_filter_t10_survivor,p_good,0.05405405405405406,0.2549019607843137,0.20084790673025965,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,filter_decision_close_anchor,no_badshape_filter_t10_survivor,p_good_minus_p_bad,-0.8648648648648649,-0.4901960784313726,0.37466878643349233,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,filter_decision_close_anchor,no_badshape_filter_t10_survivor,big_winner_rate,0.10810810810810811,0.0196078431372549,-0.08850026497085321,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,filter_decision_next_open_anchor,drop_score_ge3,p_bad,0.875,0.8,-0.07499999999999996,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,filter_decision_next_open_anchor,drop_score_ge3,p_good,0.0625,0.2,0.1375,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,filter_decision_next_open_anchor,drop_score_ge3,p_good_minus_p_bad,-0.8125,-0.6000000000000001,0.2124999999999999,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,filter_decision_next_open_anchor,drop_score_ge3,big_winner_rate,0.1875,0.0,-0.1875,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,filter_decision_next_open_anchor,drop_score_ge5,p_bad,0.9354838709677419,0.7317073170731707,-0.20377655389457117,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,filter_decision_next_open_anchor,drop_score_ge5,p_good,0.03225806451612903,0.2682926829268293,0.23603461841070025,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,filter_decision_next_open_anchor,drop_score_ge5,p_good_minus_p_bad,-0.9032258064516129,-0.46341463414634143,0.43981117230527145,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,filter_decision_next_open_anchor,drop_score_ge5,big_winner_rate,0.12903225806451613,0.0,-0.12903225806451613,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,filter_decision_next_open_anchor,drop_score_ge7,p_bad,0.9411764705882353,0.75,-0.19117647058823528,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,filter_decision_next_open_anchor,drop_score_ge7,p_good,0.029411764705882353,0.25,0.22058823529411764,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,filter_decision_next_open_anchor,drop_score_ge7,p_good_minus_p_bad,-0.9117647058823529,-0.5,0.4117647058823529,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,filter_decision_next_open_anchor,drop_score_ge7,big_winner_rate,0.11764705882352941,0.0,-0.11764705882352941,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,p_bad,0.918918918918919,0.7450980392156863,-0.17382087970323268,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,p_good,0.05405405405405406,0.2549019607843137,0.20084790673025965,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,p_good_minus_p_bad,-0.8648648648648649,-0.4901960784313726,0.37466878643349233,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,big_winner_rate,0.10810810810810811,0.0196078431372549,-0.08850026497085321,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,signal_anchor_retention_audit,drop_score_ge3,p_bad,0.3125,0.25,-0.0625,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,signal_anchor_retention_audit,drop_score_ge3,p_good,0.5,0.75,0.25,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,signal_anchor_retention_audit,drop_score_ge3,p_good_minus_p_bad,0.1875,0.5,0.3125,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,signal_anchor_retention_audit,drop_score_ge3,big_winner_rate,0.25,0.1,-0.15,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,signal_anchor_retention_audit,drop_score_ge5,p_bad,0.4838709677419355,0.3902439024390244,-0.0936270653029111,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,signal_anchor_retention_audit,drop_score_ge5,p_good,0.41935483870967744,0.6097560975609756,0.19040125885129816,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,signal_anchor_retention_audit,drop_score_ge5,p_good_minus_p_bad,-0.06451612903225806,0.2195121951219512,0.28402832415420926,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,signal_anchor_retention_audit,drop_score_ge5,big_winner_rate,0.16129032258064516,0.07317073170731707,-0.08811959087332809,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,signal_anchor_retention_audit,drop_score_ge7,p_bad,0.5294117647058824,0.4166666666666667,-0.11274509803921567,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,signal_anchor_retention_audit,drop_score_ge7,p_good,0.38235294117647056,0.5625,0.18014705882352944,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,signal_anchor_retention_audit,drop_score_ge7,p_good_minus_p_bad,-0.1470588235294118,0.14583333333333331,0.2928921568627451,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,signal_anchor_retention_audit,drop_score_ge7,big_winner_rate,0.14705882352941177,0.0625,-0.08455882352941177,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,p_bad,0.5405405405405406,0.45098039215686275,-0.08956014838367782,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,p_good,0.3783783783783784,0.5294117647058824,0.15103338632750396,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,p_good_minus_p_bad,-0.16216216216216217,0.0784313725490196,0.24059353471118178,False
r03_clean_fresh_family_event,fresh_2,per_family,volume_money,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,big_winner_rate,0.13513513513513514,0.058823529411764705,-0.07631160572337044,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,filter_decision_close_anchor,drop_score_ge3,p_bad,0.9696969696969697,0.7843137254901961,-0.18538324420677366,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,filter_decision_close_anchor,drop_score_ge3,p_good,0.030303030303030304,0.21568627450980393,0.18538324420677363,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,filter_decision_close_anchor,drop_score_ge3,p_good_minus_p_bad,-0.9393939393939394,-0.5686274509803921,0.3707664884135473,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,filter_decision_close_anchor,drop_score_ge3,big_winner_rate,0.030303030303030304,0.0392156862745098,0.0089126559714795,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,filter_decision_close_anchor,drop_score_ge5,p_bad,0.9137931034482759,0.7777777777777778,-0.13601532567049812,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,filter_decision_close_anchor,drop_score_ge5,p_good,0.08620689655172414,0.2222222222222222,0.13601532567049807,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,filter_decision_close_anchor,drop_score_ge5,p_good_minus_p_bad,-0.8275862068965518,-0.5555555555555556,0.27203065134099624,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,filter_decision_close_anchor,drop_score_ge5,big_winner_rate,0.05172413793103448,0.044444444444444446,-0.007279693486590036,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,filter_decision_close_anchor,drop_score_ge7,p_bad,0.8676470588235294,0.7669902912621359,-0.10065676756139352,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,filter_decision_close_anchor,drop_score_ge7,p_good,0.10294117647058823,0.22330097087378636,0.12035979440319813,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,filter_decision_close_anchor,drop_score_ge7,p_good_minus_p_bad,-0.7647058823529412,-0.5436893203883495,0.22101656196459174,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,filter_decision_close_anchor,drop_score_ge7,big_winner_rate,0.04411764705882353,0.038834951456310676,-0.005282695602512856,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,filter_decision_close_anchor,no_badshape_filter_t10_survivor,p_bad,0.8714285714285714,0.7636363636363637,-0.10779220779220777,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,filter_decision_close_anchor,no_badshape_filter_t10_survivor,p_good,0.1,0.22727272727272727,0.12727272727272726,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,filter_decision_close_anchor,no_badshape_filter_t10_survivor,p_good_minus_p_bad,-0.7714285714285715,-0.5363636363636364,0.2350649350649351,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,filter_decision_close_anchor,no_badshape_filter_t10_survivor,big_winner_rate,0.04285714285714286,0.03636363636363636,-0.006493506493506496,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,drop_score_ge3,p_bad,0.9696969696969697,0.7843137254901961,-0.18538324420677366,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,drop_score_ge3,p_good,0.030303030303030304,0.21568627450980393,0.18538324420677363,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,drop_score_ge3,p_good_minus_p_bad,-0.9393939393939394,-0.5686274509803921,0.3707664884135473,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,drop_score_ge3,big_winner_rate,0.030303030303030304,0.0392156862745098,0.0089126559714795,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,drop_score_ge5,p_bad,0.9137931034482759,0.7777777777777778,-0.13601532567049812,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,drop_score_ge5,p_good,0.08620689655172414,0.2222222222222222,0.13601532567049807,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,drop_score_ge5,p_good_minus_p_bad,-0.8275862068965518,-0.5555555555555556,0.27203065134099624,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,drop_score_ge5,big_winner_rate,0.05172413793103448,0.055555555555555546,0.0038314176245210635,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,drop_score_ge7,p_bad,0.8676470588235294,0.7669902912621359,-0.10065676756139352,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,drop_score_ge7,p_good,0.10294117647058823,0.22330097087378636,0.12035979440319813,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,drop_score_ge7,p_good_minus_p_bad,-0.7647058823529412,-0.5436893203883495,0.22101656196459174,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,drop_score_ge7,big_winner_rate,0.04411764705882353,0.04854368932038834,0.0044260422615648096,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,p_bad,0.8714285714285714,0.7636363636363637,-0.10779220779220777,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,p_good,0.1,0.22727272727272727,0.12727272727272726,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,p_good_minus_p_bad,-0.7714285714285715,-0.5363636363636364,0.2350649350649351,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,big_winner_rate,0.04285714285714286,0.04545454545454545,0.0025974025974025913,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,drop_score_ge3,p_bad,0.30303030303030304,0.35294117647058826,0.04991087344028522,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,drop_score_ge3,p_good,0.6060606060606061,0.6078431372549019,0.0017825311942958333,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,drop_score_ge3,p_good_minus_p_bad,0.30303030303030304,0.25490196078431365,-0.048128342245989386,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,drop_score_ge3,big_winner_rate,0.09090909090909091,0.0392156862745098,-0.05169340463458111,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,drop_score_ge5,p_bad,0.43103448275862066,0.36666666666666664,-0.06436781609195402,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,drop_score_ge5,p_good,0.5,0.6,0.09999999999999998,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,drop_score_ge5,p_good_minus_p_bad,0.06896551724137934,0.23333333333333334,0.164367816091954,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,drop_score_ge5,big_winner_rate,0.1206896551724138,0.06666666666666667,-0.05402298850574713,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,drop_score_ge7,p_bad,0.4852941176470588,0.42718446601941745,-0.05810965162764137,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,drop_score_ge7,p_good,0.4411764705882353,0.5436893203883495,0.10251284980011421,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,drop_score_ge7,p_good_minus_p_bad,-0.04411764705882354,0.11650485436893204,0.16062250142775558,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,drop_score_ge7,big_winner_rate,0.10294117647058823,0.05825242718446602,-0.04468874928612221,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,p_bad,0.5,0.4636363636363636,-0.036363636363636376,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,p_good,0.42857142857142855,0.509090909090909,0.08051948051948049,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,p_good_minus_p_bad,-0.07142857142857145,0.045454545454545414,0.11688311688311687,False
r03_clean_fresh_family_event,fresh_3,all_families_dedup_weighted,ALL,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,big_winner_rate,0.1,0.05454545454545454,-0.04545454545454546,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge3,p_bad,1.0,0.6428571428571429,-0.3571428571428571,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge3,p_good,0.0,0.35714285714285715,0.35714285714285715,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge3,p_good_minus_p_bad,-1.0,-0.28571428571428575,0.7142857142857142,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge3,big_winner_rate,0.16666666666666666,0.0,-0.16666666666666666,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge5,p_bad,0.9090909090909091,0.7407407407407407,-0.16835016835016836,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge5,p_good,0.09090909090909091,0.25925925925925924,0.16835016835016833,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge5,p_good_minus_p_bad,-0.8181818181818181,-0.48148148148148145,0.33670033670033667,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge5,big_winner_rate,0.18181818181818182,0.037037037037037035,-0.1447811447811448,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge7,p_bad,0.9166666666666666,0.7142857142857143,-0.20238095238095233,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge7,p_good,0.08333333333333333,0.2857142857142857,0.20238095238095238,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge7,p_good_minus_p_bad,-0.8333333333333333,-0.4285714285714286,0.40476190476190466,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge7,big_winner_rate,0.16666666666666666,0.03571428571428571,-0.13095238095238093,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,filter_decision_close_anchor,no_badshape_filter_t10_survivor,p_bad,0.9230769230769231,0.7096774193548387,-0.21339950372208438,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,filter_decision_close_anchor,no_badshape_filter_t10_survivor,p_good,0.07692307692307693,0.2903225806451613,0.21339950372208438,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,filter_decision_close_anchor,no_badshape_filter_t10_survivor,p_good_minus_p_bad,-0.8461538461538463,-0.41935483870967744,0.4267990074441688,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,filter_decision_close_anchor,no_badshape_filter_t10_survivor,big_winner_rate,0.15384615384615385,0.03225806451612903,-0.12158808933002482,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge3,p_bad,1.0,0.6428571428571429,-0.3571428571428571,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge3,p_good,0.0,0.35714285714285715,0.35714285714285715,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge3,p_good_minus_p_bad,-1.0,-0.28571428571428575,0.7142857142857142,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge3,big_winner_rate,0.16666666666666666,0.0,-0.16666666666666666,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge5,p_bad,0.9090909090909091,0.7407407407407407,-0.16835016835016836,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge5,p_good,0.09090909090909091,0.25925925925925924,0.16835016835016833,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge5,p_good_minus_p_bad,-0.8181818181818181,-0.48148148148148145,0.33670033670033667,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge5,big_winner_rate,0.18181818181818182,0.037037037037037035,-0.1447811447811448,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge7,p_bad,0.9166666666666666,0.7142857142857143,-0.20238095238095233,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge7,p_good,0.08333333333333333,0.2857142857142857,0.20238095238095238,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge7,p_good_minus_p_bad,-0.8333333333333333,-0.4285714285714286,0.40476190476190466,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge7,big_winner_rate,0.16666666666666666,0.03571428571428571,-0.13095238095238093,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,p_bad,0.9230769230769231,0.7096774193548387,-0.21339950372208438,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,p_good,0.07692307692307693,0.2903225806451613,0.21339950372208438,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,p_good_minus_p_bad,-0.8461538461538463,-0.41935483870967744,0.4267990074441688,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,big_winner_rate,0.15384615384615385,0.03225806451612903,-0.12158808933002482,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge3,p_bad,0.3333333333333333,0.2857142857142857,-0.047619047619047616,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge3,p_good,0.5,0.6428571428571429,0.1428571428571429,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge3,p_good_minus_p_bad,0.16666666666666669,0.3571428571428572,0.19047619047619052,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge3,big_winner_rate,0.16666666666666666,0.0,-0.16666666666666666,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge5,p_bad,0.45454545454545453,0.3333333333333333,-0.12121212121212122,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge5,p_good,0.45454545454545453,0.5925925925925926,0.13804713804713803,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge5,p_good_minus_p_bad,0.0,0.25925925925925924,0.25925925925925924,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge5,big_winner_rate,0.18181818181818182,0.07407407407407407,-0.10774410774410775,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge7,p_bad,0.5,0.35714285714285715,-0.14285714285714285,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge7,p_good,0.4166666666666667,0.5714285714285714,0.1547619047619047,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge7,p_good_minus_p_bad,-0.08333333333333331,0.21428571428571425,0.29761904761904756,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge7,big_winner_rate,0.16666666666666666,0.07142857142857142,-0.09523809523809523,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,p_bad,0.5384615384615384,0.41935483870967744,-0.119106699751861,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,p_good,0.38461538461538464,0.5161290322580645,0.13151364764267987,False
r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,p_good_minus_p_bad,-0.1538461538461538,0.09677419354838707,0.25062034739454087,False
