split,event_scope,event_stage,family_group,family_id,outcome_anchor,filter_policy,denominator_policy,baseline_event_count,baseline_weighted_event_count,passed_event_count,dropped_event_count,dropped_p_bad,event_count,weighted_event_count,unique_instrument_count,unique_signal_date_count,p_good,p_bad,p_neutral,big_winner_rate,p_good_minus_p_bad,delta_p_bad_vs_parent,delta_p_good_vs_parent,delta_p_good_minus_p_bad_vs_parent,delta_big_winner_rate_vs_parent
robustness,r03_clean_fresh_family_event,fresh_3,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge7,baseline_1,31,31.0,28,3,0.6666666666666666,28,28.0,27,24,0.2857142857142857,0.7142857142857143,0.0,0.03571428571428571,-0.4285714285714286,0.004608294930875556,-0.004608294930875612,-0.009216589861751168,0.003456221198156681
robustness,r03_clean_fresh_family_event,fresh_3,per_family,oscillator,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,baseline_1,23,23.0,23,0,,23,23.0,21,21,0.5652173913043478,0.43478260869565216,0.0,0.043478260869565216,0.13043478260869562,0.0,0.0,0.0,0.0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,oscillator,signal_anchor_retention_audit,drop_score_ge3,baseline_1,23,23.0,11,12,0.5833333333333334,11,11.0,11,11,0.7272727272727273,0.2727272727272727,0.0,0.0,0.4545454545454546,-0.16205533596837945,0.1620553359683795,0.32411067193675897,-0.043478260869565216
robustness,r03_clean_fresh_family_event,fresh_3,per_family,oscillator,signal_anchor_retention_audit,drop_score_ge5,baseline_1,23,23.0,18,5,1.0,18,18.0,16,16,0.7222222222222222,0.2777777777777778,0.0,0.05555555555555555,0.4444444444444444,-0.15700483091787437,0.15700483091787443,0.3140096618357488,0.012077294685990336
robustness,r03_clean_fresh_family_event,fresh_3,per_family,oscillator,signal_anchor_retention_audit,drop_score_ge7,baseline_1,23,23.0,22,1,1.0,22,22.0,20,20,0.5909090909090909,0.4090909090909091,0.0,0.045454545454545456,0.18181818181818182,-0.025691699604743046,0.025691699604743157,0.0513833992094862,0.0019762845849802396
robustness,r03_clean_fresh_family_event,fresh_3,per_family,oscillator,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,baseline_1,23,23.0,23,0,,23,23.0,21,21,0.13043478260869565,0.8695652173913043,0.0,0.043478260869565216,-0.7391304347826086,0.0,0.0,0.0,0.0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,oscillator,filter_decision_next_open_anchor,drop_score_ge3,baseline_1,23,23.0,11,12,0.8333333333333334,11,11.0,11,11,0.09090909090909091,0.9090909090909091,0.0,0.0,-0.8181818181818181,0.03952569169960474,-0.03952569169960474,-0.07905138339920947,-0.043478260869565216
robustness,r03_clean_fresh_family_event,fresh_3,per_family,oscillator,filter_decision_next_open_anchor,drop_score_ge5,baseline_1,23,23.0,18,5,1.0,18,18.0,16,16,0.16666666666666666,0.8333333333333334,0.0,0.05555555555555555,-0.6666666666666667,-0.03623188405797095,0.03623188405797101,0.0724637681159419,0.012077294685990336
robustness,r03_clean_fresh_family_event,fresh_3,per_family,oscillator,filter_decision_next_open_anchor,drop_score_ge7,baseline_1,23,23.0,22,1,1.0,22,22.0,20,20,0.13636363636363635,0.8636363636363636,0.0,0.045454545454545456,-0.7272727272727273,-0.005928853754940677,0.005928853754940705,0.011857707509881354,0.0019762845849802396
robustness,r03_clean_fresh_family_event,fresh_3,per_family,oscillator,filter_decision_close_anchor,no_badshape_filter_t10_survivor,baseline_1,23,23.0,23,0,,23,23.0,21,21,0.13043478260869565,0.8695652173913043,0.0,0.0,-0.7391304347826086,0.0,0.0,0.0,0.0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,oscillator,filter_decision_close_anchor,drop_score_ge3,baseline_1,23,23.0,11,12,0.8333333333333334,11,11.0,11,11,0.09090909090909091,0.9090909090909091,0.0,0.0,-0.8181818181818181,0.03952569169960474,-0.03952569169960474,-0.07905138339920947,0.0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,oscillator,filter_decision_close_anchor,drop_score_ge5,baseline_1,23,23.0,18,5,1.0,18,18.0,16,16,0.16666666666666666,0.8333333333333334,0.0,0.0,-0.6666666666666667,-0.03623188405797095,0.03623188405797101,0.0724637681159419,0.0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,oscillator,filter_decision_close_anchor,drop_score_ge7,baseline_1,23,23.0,22,1,1.0,22,22.0,20,20,0.13636363636363635,0.8636363636363636,0.0,0.0,-0.7272727272727273,-0.005928853754940677,0.005928853754940705,0.011857707509881354,0.0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,baseline_1,26,26.0,26,0,,26,26.0,24,21,0.6538461538461539,0.34615384615384615,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,signal_anchor_retention_audit,drop_score_ge3,baseline_1,26,26.0,11,15,0.3333333333333333,11,11.0,11,9,0.6363636363636364,0.36363636363636365,0.0,0.0,0.2727272727272727,0.0174825174825175,-0.0174825174825175,-0.034965034965035,0.0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,signal_anchor_retention_audit,drop_score_ge5,baseline_1,26,26.0,22,4,0.75,22,22.0,22,18,0.7272727272727273,0.2727272727272727,0.0,0.0,0.4545454545454546,-0.07342657342657344,0.07342657342657344,0.14685314685314688,0.0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,signal_anchor_retention_audit,drop_score_ge7,baseline_1,26,26.0,25,1,1.0,25,25.0,23,20,0.68,0.32,0.0,0.0,0.36000000000000004,-0.02615384615384614,0.026153846153846194,0.05230769230769233,0.0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,baseline_1,26,26.0,26,0,,26,26.0,24,21,0.2692307692307692,0.6923076923076923,0.038461538461538464,0.0,-0.4230769230769231,0.0,0.0,0.0,0.0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,filter_decision_next_open_anchor,drop_score_ge3,baseline_1,26,26.0,11,15,0.5333333333333333,11,11.0,11,9,0.09090909090909091,0.9090909090909091,0.0,0.0,-0.8181818181818181,0.21678321678321677,-0.1783216783216783,-0.39510489510489505,0.0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,filter_decision_next_open_anchor,drop_score_ge5,baseline_1,26,26.0,22,4,0.5,22,22.0,22,18,0.2727272727272727,0.7272727272727273,0.0,0.0,-0.4545454545454546,0.034965034965035,0.003496503496503489,-0.03146853146853151,0.0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,filter_decision_next_open_anchor,drop_score_ge7,baseline_1,26,26.0,25,1,1.0,25,25.0,23,20,0.28,0.68,0.04,0.0,-0.4,-0.012307692307692242,0.010769230769230809,0.02307692307692305,0.0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,filter_decision_close_anchor,no_badshape_filter_t10_survivor,baseline_1,26,26.0,26,0,,26,26.0,24,21,0.2692307692307692,0.6923076923076923,0.038461538461538464,0.0,-0.4230769230769231,0.0,0.0,0.0,0.0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,filter_decision_close_anchor,drop_score_ge3,baseline_1,26,26.0,11,15,0.5333333333333333,11,11.0,11,9,0.09090909090909091,0.9090909090909091,0.0,0.0,-0.8181818181818181,0.21678321678321677,-0.1783216783216783,-0.39510489510489505,0.0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,filter_decision_close_anchor,drop_score_ge5,baseline_1,26,26.0,22,4,0.5,22,22.0,22,18,0.2727272727272727,0.7272727272727273,0.0,0.0,-0.4545454545454546,0.034965034965035,0.003496503496503489,-0.03146853146853151,0.0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,price_trend,filter_decision_close_anchor,drop_score_ge7,baseline_1,26,26.0,25,1,1.0,25,25.0,23,20,0.28,0.68,0.04,0.0,-0.4,-0.012307692307692242,0.010769230769230809,0.02307692307692305,0.0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,baseline_1,28,28.0,28,0,,28,28.0,24,25,0.6071428571428571,0.35714285714285715,0.03571428571428571,0.03571428571428571,0.24999999999999994,0.0,0.0,0.0,0.0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,signal_anchor_retention_audit,drop_score_ge3,baseline_1,28,28.0,15,13,0.46153846153846156,15,15.0,15,13,0.6666666666666666,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.39999999999999997,-0.09047619047619049,0.059523809523809534,0.15000000000000002,0.030952380952380953
robustness,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,signal_anchor_retention_audit,drop_score_ge5,baseline_1,28,28.0,24,4,1.0,24,24.0,22,21,0.7083333333333334,0.25,0.041666666666666664,0.041666666666666664,0.45833333333333337,-0.10714285714285715,0.10119047619047628,0.20833333333333343,0.005952380952380952
robustness,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,signal_anchor_retention_audit,drop_score_ge7,baseline_1,28,28.0,25,3,1.0,25,25.0,22,22,0.68,0.28,0.04,0.04,0.4,-0.07714285714285712,0.07285714285714295,0.15000000000000008,0.0042857142857142885
robustness,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,baseline_1,28,28.0,28,0,,28,28.0,24,25,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,filter_decision_next_open_anchor,drop_score_ge3,baseline_1,28,28.0,15,13,0.38461538461538464,15,15.0,15,13,0.4,0.6,0.0,0.0,-0.19999999999999996,0.09999999999999998,-0.09999999999999998,-0.19999999999999996,0.0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,filter_decision_next_open_anchor,drop_score_ge5,baseline_1,28,28.0,24,4,0.25,24,24.0,22,21,0.4583333333333333,0.5416666666666666,0.0,0.0,-0.08333333333333331,0.04166666666666663,-0.041666666666666685,-0.08333333333333331,0.0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,filter_decision_next_open_anchor,drop_score_ge7,baseline_1,28,28.0,25,3,0.3333333333333333,25,25.0,22,22,0.48,0.52,0.0,0.0,-0.040000000000000036,0.020000000000000018,-0.020000000000000018,-0.040000000000000036,0.0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,filter_decision_close_anchor,no_badshape_filter_t10_survivor,baseline_1,28,28.0,28,0,,28,28.0,24,25,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,filter_decision_close_anchor,drop_score_ge3,baseline_1,28,28.0,15,13,0.38461538461538464,15,15.0,15,13,0.4,0.6,0.0,0.0,-0.19999999999999996,0.09999999999999998,-0.09999999999999998,-0.19999999999999996,0.0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,filter_decision_close_anchor,drop_score_ge5,baseline_1,28,28.0,24,4,0.25,24,24.0,22,21,0.4583333333333333,0.5416666666666666,0.0,0.0,-0.08333333333333331,0.04166666666666663,-0.041666666666666685,-0.08333333333333331,0.0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,pullback_drawdown,filter_decision_close_anchor,drop_score_ge7,baseline_1,28,28.0,25,3,0.3333333333333333,25,25.0,22,22,0.48,0.52,0.0,0.0,-0.040000000000000036,0.020000000000000018,-0.020000000000000018,-0.040000000000000036,0.0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,baseline_1,0,0.0,0,0,,0,0.0,0,0,,,,,,0.0,0.0,0.0,0.0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,signal_anchor_retention_audit,drop_score_ge3,baseline_1,0,0.0,0,0,,0,0.0,0,0,,,,,,,,,
robustness,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,signal_anchor_retention_audit,drop_score_ge5,baseline_1,0,0.0,0,0,,0,0.0,0,0,,,,,,,,,
robustness,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,signal_anchor_retention_audit,drop_score_ge7,baseline_1,0,0.0,0,0,,0,0.0,0,0,,,,,,,,,
robustness,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,baseline_1,0,0.0,0,0,,0,0.0,0,0,,,,,,0.0,0.0,0.0,0.0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,filter_decision_next_open_anchor,drop_score_ge3,baseline_1,0,0.0,0,0,,0,0.0,0,0,,,,,,,,,
robustness,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,filter_decision_next_open_anchor,drop_score_ge5,baseline_1,0,0.0,0,0,,0,0.0,0,0,,,,,,,,,
robustness,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,filter_decision_next_open_anchor,drop_score_ge7,baseline_1,0,0.0,0,0,,0,0.0,0,0,,,,,,,,,
robustness,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,filter_decision_close_anchor,no_badshape_filter_t10_survivor,baseline_1,0,0.0,0,0,,0,0.0,0,0,,,,,,0.0,0.0,0.0,0.0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,filter_decision_close_anchor,drop_score_ge3,baseline_1,0,0.0,0,0,,0,0.0,0,0,,,,,,,,,
robustness,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,filter_decision_close_anchor,drop_score_ge5,baseline_1,0,0.0,0,0,,0,0.0,0,0,,,,,,,,,
robustness,r03_clean_fresh_family_event,fresh_3,per_family,range_breakout,filter_decision_close_anchor,drop_score_ge7,baseline_1,0,0.0,0,0,,0,0.0,0,0,,,,,,,,,
robustness,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,baseline_1,19,19.0,19,0,,19,19.0,18,19,0.47368421052631576,0.5263157894736842,0.0,0.10526315789473684,-0.05263157894736842,0.0,0.0,0.0,0.0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,signal_anchor_retention_audit,drop_score_ge3,baseline_1,19,19.0,5,14,0.5,5,5.0,5,5,0.4,0.6,0.0,0.0,-0.19999999999999996,0.0736842105263158,-0.07368421052631574,-0.14736842105263154,-0.10526315789473684
robustness,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,signal_anchor_retention_audit,drop_score_ge5,baseline_1,19,19.0,16,3,1.0,16,16.0,16,16,0.5625,0.4375,0.0,0.125,0.125,-0.08881578947368418,0.08881578947368424,0.17763157894736842,0.019736842105263164
robustness,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,signal_anchor_retention_audit,drop_score_ge7,baseline_1,19,19.0,18,1,1.0,18,18.0,18,18,0.5,0.5,0.0,0.1111111111111111,0.0,-0.02631578947368418,0.026315789473684237,0.05263157894736842,0.005847953216374269
robustness,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,baseline_1,19,19.0,19,0,,19,19.0,18,19,0.15789473684210525,0.8421052631578947,0.0,0.10526315789473684,-0.6842105263157894,0.0,0.0,0.0,0.0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,filter_decision_next_open_anchor,drop_score_ge3,baseline_1,19,19.0,5,14,0.8571428571428571,5,5.0,5,5,0.2,0.8,0.0,0.0,-0.6000000000000001,-0.042105263157894646,0.04210526315789476,0.08421052631578929,-0.10526315789473684
robustness,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,filter_decision_next_open_anchor,drop_score_ge5,baseline_1,19,19.0,16,3,1.0,16,16.0,16,16,0.1875,0.8125,0.0,0.125,-0.625,-0.02960526315789469,0.029605263157894746,0.05921052631578938,0.019736842105263164
robustness,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,filter_decision_next_open_anchor,drop_score_ge7,baseline_1,19,19.0,18,1,1.0,18,18.0,18,18,0.16666666666666666,0.8333333333333334,0.0,0.1111111111111111,-0.6666666666666667,-0.00877192982456132,0.008771929824561403,0.01754385964912264,0.005847953216374269
robustness,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,filter_decision_close_anchor,no_badshape_filter_t10_survivor,baseline_1,19,19.0,19,0,,19,19.0,18,19,0.15789473684210525,0.8421052631578947,0.0,0.05263157894736842,-0.6842105263157894,0.0,0.0,0.0,0.0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,filter_decision_close_anchor,drop_score_ge3,baseline_1,19,19.0,5,14,0.8571428571428571,5,5.0,5,5,0.2,0.8,0.0,0.0,-0.6000000000000001,-0.042105263157894646,0.04210526315789476,0.08421052631578929,-0.05263157894736842
robustness,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,filter_decision_close_anchor,drop_score_ge5,baseline_1,19,19.0,16,3,1.0,16,16.0,16,16,0.1875,0.8125,0.0,0.0625,-0.625,-0.02960526315789469,0.029605263157894746,0.05921052631578938,0.009868421052631582
robustness,r03_clean_fresh_family_event,fresh_3,per_family,volatility_band,filter_decision_close_anchor,drop_score_ge7,baseline_1,19,19.0,18,1,1.0,18,18.0,18,18,0.16666666666666666,0.8333333333333334,0.0,0.05555555555555555,-0.6666666666666667,-0.00877192982456132,0.008771929824561403,0.01754385964912264,0.0029239766081871343
robustness,r03_clean_fresh_family_event,fresh_3,per_family,volume_money,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,baseline_1,32,32.0,32,0,,32,32.0,29,29,0.40625,0.59375,0.0,0.0625,-0.1875,0.0,0.0,0.0,0.0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,volume_money,signal_anchor_retention_audit,drop_score_ge3,baseline_1,32,32.0,14,18,0.6666666666666666,14,14.0,14,13,0.5,0.5,0.0,0.07142857142857142,0.0,-0.09375,0.09375,0.1875,0.008928571428571425
robustness,r03_clean_fresh_family_event,fresh_3,per_family,volume_money,signal_anchor_retention_audit,drop_score_ge5,baseline_1,32,32.0,23,9,0.8888888888888888,23,23.0,22,21,0.5217391304347826,0.4782608695652174,0.0,0.08695652173913043,0.04347826086956519,-0.1154891304347826,0.1154891304347826,0.2309782608695652,0.024456521739130432
robustness,r03_clean_fresh_family_event,fresh_3,per_family,volume_money,signal_anchor_retention_audit,drop_score_ge7,baseline_1,32,32.0,30,2,1.0,30,30.0,28,27,0.43333333333333335,0.5666666666666667,0.0,0.06666666666666667,-0.1333333333333333,-0.027083333333333348,0.027083333333333348,0.054166666666666696,0.004166666666666666
robustness,r03_clean_fresh_family_event,fresh_3,per_family,volume_money,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,baseline_1,32,32.0,32,0,,32,32.0,29,29,0.125,0.875,0.0,0.09375,-0.75,0.0,0.0,0.0,0.0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,volume_money,filter_decision_next_open_anchor,drop_score_ge3,baseline_1,32,32.0,14,18,0.8888888888888888,14,14.0,14,13,0.14285714285714285,0.8571428571428571,0.0,0.14285714285714285,-0.7142857142857142,-0.017857142857142905,0.01785714285714285,0.03571428571428581,0.04910714285714285
robustness,r03_clean_fresh_family_event,fresh_3,per_family,volume_money,filter_decision_next_open_anchor,drop_score_ge5,baseline_1,32,32.0,23,9,0.7777777777777778,23,23.0,22,21,0.08695652173913043,0.9130434782608695,0.0,0.13043478260869565,-0.826086956521739,0.03804347826086951,-0.03804347826086957,-0.07608695652173902,0.03668478260869565
robustness,r03_clean_fresh_family_event,fresh_3,per_family,volume_money,filter_decision_next_open_anchor,drop_score_ge7,baseline_1,32,32.0,30,2,1.0,30,30.0,28,27,0.13333333333333333,0.8666666666666667,0.0,0.1,-0.7333333333333334,-0.008333333333333304,0.008333333333333331,0.016666666666666607,0.0062500000000000056
robustness,r03_clean_fresh_family_event,fresh_3,per_family,volume_money,filter_decision_close_anchor,no_badshape_filter_t10_survivor,baseline_1,32,32.0,32,0,,32,32.0,29,29,0.125,0.875,0.0,0.0625,-0.75,0.0,0.0,0.0,0.0
robustness,r03_clean_fresh_family_event,fresh_3,per_family,volume_money,filter_decision_close_anchor,drop_score_ge3,baseline_1,32,32.0,14,18,0.8888888888888888,14,14.0,14,13,0.14285714285714285,0.8571428571428571,0.0,0.14285714285714285,-0.7142857142857142,-0.017857142857142905,0.01785714285714285,0.03571428571428581,0.08035714285714285
robustness,r03_clean_fresh_family_event,fresh_3,per_family,volume_money,filter_decision_close_anchor,drop_score_ge5,baseline_1,32,32.0,23,9,0.7777777777777778,23,23.0,22,21,0.08695652173913043,0.9130434782608695,0.0,0.08695652173913043,-0.826086956521739,0.03804347826086951,-0.03804347826086957,-0.07608695652173902,0.024456521739130432
robustness,r03_clean_fresh_family_event,fresh_3,per_family,volume_money,filter_decision_close_anchor,drop_score_ge7,baseline_1,32,32.0,30,2,1.0,30,30.0,28,27,0.13333333333333333,0.8666666666666667,0.0,0.06666666666666667,-0.7333333333333334,-0.008333333333333304,0.008333333333333331,0.016666666666666607,0.004166666666666666
robustness,r03_clean_fresh_family_event,fresh_4plus,per_family,momentum_rps,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,baseline_1,11,11.0,11,0,,11,11.0,9,11,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
robustness,r03_clean_fresh_family_event,fresh_4plus,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge3,baseline_1,11,11.0,6,5,0.4,6,6.0,6,6,0.5,0.5,0.0,0.0,0.0,0.04545454545454547,0.04545454545454547,0.0,0.0
robustness,r03_clean_fresh_family_event,fresh_4plus,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge5,baseline_1,11,11.0,10,1,0.0,10,10.0,8,10,0.4,0.5,0.1,0.0,-0.09999999999999998,0.04545454545454547,-0.05454545454545451,-0.09999999999999998,0.0
robustness,r03_clean_fresh_family_event,fresh_4plus,per_family,momentum_rps,signal_anchor_retention_audit,drop_score_ge7,baseline_1,11,11.0,11,0,,11,11.0,9,11,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
robustness,r03_clean_fresh_family_event,fresh_4plus,per_family,momentum_rps,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,baseline_1,11,11.0,11,0,,11,11.0,9,11,0.36363636363636365,0.6363636363636364,0.0,0.0,-0.2727272727272727,0.0,0.0,0.0,0.0
robustness,r03_clean_fresh_family_event,fresh_4plus,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge3,baseline_1,11,11.0,6,5,0.4,6,6.0,6,6,0.16666666666666666,0.8333333333333334,0.0,0.0,-0.6666666666666667,0.19696969696969702,-0.196969696969697,-0.39393939393939403,0.0
robustness,r03_clean_fresh_family_event,fresh_4plus,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge5,baseline_1,11,11.0,10,1,1.0,10,10.0,8,10,0.4,0.6,0.0,0.0,-0.19999999999999996,-0.036363636363636376,0.036363636363636376,0.07272727272727275,0.0
robustness,r03_clean_fresh_family_event,fresh_4plus,per_family,momentum_rps,filter_decision_next_open_anchor,drop_score_ge7,baseline_1,11,11.0,11,0,,11,11.0,9,11,0.36363636363636365,0.6363636363636364,0.0,0.0,-0.2727272727272727,0.0,0.0,0.0,0.0
robustness,r03_clean_fresh_family_event,fresh_4plus,per_family,momentum_rps,filter_decision_close_anchor,no_badshape_filter_t10_survivor,baseline_1,11,11.0,11,0,,11,11.0,9,11,0.36363636363636365,0.6363636363636364,0.0,0.0,-0.2727272727272727,0.0,0.0,0.0,0.0
robustness,r03_clean_fresh_family_event,fresh_4plus,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge3,baseline_1,11,11.0,6,5,0.4,6,6.0,6,6,0.16666666666666666,0.8333333333333334,0.0,0.0,-0.6666666666666667,0.19696969696969702,-0.196969696969697,-0.39393939393939403,0.0
robustness,r03_clean_fresh_family_event,fresh_4plus,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge5,baseline_1,11,11.0,10,1,1.0,10,10.0,8,10,0.4,0.6,0.0,0.0,-0.19999999999999996,-0.036363636363636376,0.036363636363636376,0.07272727272727275,0.0
robustness,r03_clean_fresh_family_event,fresh_4plus,per_family,momentum_rps,filter_decision_close_anchor,drop_score_ge7,baseline_1,11,11.0,11,0,,11,11.0,9,11,0.36363636363636365,0.6363636363636364,0.0,0.0,-0.2727272727272727,0.0,0.0,0.0,0.0
robustness,r03_clean_fresh_family_event,fresh_4plus,per_family,oscillator,signal_anchor_retention_audit,no_badshape_filter_t10_survivor,baseline_1,5,5.0,5,0,,5,5.0,5,5,0.4,0.6,0.0,0.0,-0.19999999999999996,0.0,0.0,0.0,0.0
robustness,r03_clean_fresh_family_event,fresh_4plus,per_family,oscillator,signal_anchor_retention_audit,drop_score_ge3,baseline_1,5,5.0,3,2,0.5,3,3.0,3,3,0.3333333333333333,0.6666666666666666,0.0,0.0,-0.3333333333333333,0.06666666666666665,-0.06666666666666671,-0.13333333333333336,0.0
robustness,r03_clean_fresh_family_event,fresh_4plus,per_family,oscillator,signal_anchor_retention_audit,drop_score_ge5,baseline_1,5,5.0,5,0,,5,5.0,5,5,0.4,0.6,0.0,0.0,-0.19999999999999996,0.0,0.0,0.0,0.0
robustness,r03_clean_fresh_family_event,fresh_4plus,per_family,oscillator,signal_anchor_retention_audit,drop_score_ge7,baseline_1,5,5.0,5,0,,5,5.0,5,5,0.4,0.6,0.0,0.0,-0.19999999999999996,0.0,0.0,0.0,0.0
robustness,r03_clean_fresh_family_event,fresh_4plus,per_family,oscillator,filter_decision_next_open_anchor,no_badshape_filter_t10_survivor,baseline_1,5,5.0,5,0,,5,5.0,5,5,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
robustness,r03_clean_fresh_family_event,fresh_4plus,per_family,oscillator,filter_decision_next_open_anchor,drop_score_ge3,baseline_1,5,5.0,3,2,1.0,3,3.0,3,3,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
robustness,r03_clean_fresh_family_event,fresh_4plus,per_family,oscillator,filter_decision_next_open_anchor,drop_score_ge5,baseline_1,5,5.0,5,0,,5,5.0,5,5,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
robustness,r03_clean_fresh_family_event,fresh_4plus,per_family,oscillator,filter_decision_next_open_anchor,drop_score_ge7,baseline_1,5,5.0,5,0,,5,5.0,5,5,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
robustness,r03_clean_fresh_family_event,fresh_4plus,per_family,oscillator,filter_decision_close_anchor,no_badshape_filter_t10_survivor,baseline_1,5,5.0,5,0,,5,5.0,5,5,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
robustness,r03_clean_fresh_family_event,fresh_4plus,per_family,oscillator,filter_decision_close_anchor,drop_score_ge3,baseline_1,5,5.0,3,2,1.0,3,3.0,3,3,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
robustness,r03_clean_fresh_family_event,fresh_4plus,per_family,oscillator,filter_decision_close_anchor,drop_score_ge5,baseline_1,5,5.0,5,0,,5,5.0,5,5,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
robustness,r03_clean_fresh_family_event,fresh_4plus,per_family,oscillator,filter_decision_close_anchor,drop_score_ge7,baseline_1,5,5.0,5,0,,5,5.0,5,5,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
