split,event_scope,event_stage,family_group,family_id,filter_policy,denominator_policy,baseline_event_count,baseline_weighted_event_count,passed_event_count,dropped_event_count,dropped_weighted_event_count,dropped_event_rate,signal_anchor_big_winner_weight,signal_anchor_big_winner_dropped_weight,signal_anchor_big_winner_retention_rate,dropped_p_bad,event_count,weighted_event_count,unique_instrument_count,unique_signal_date_count,p_good,p_bad,p_neutral,p_good_minus_p_bad,big_winner_rate,delta_p_bad_vs_parent,delta_p_good_vs_parent,delta_p_good_minus_p_bad_vs_parent,delta_big_winner_rate_vs_parent
validation,r03_seed_family_event,seed_family,per_family,volume_money,drop_lower_low_lower_high,component_non_null:lower_low_lower_high_flag,65,65.0,55,10,10.0,0.15384615384615385,5.0,0.0,1.0,0.6,55,55.0,53,44,0.09090909090909091,0.8909090909090909,0.01818181818181818,-0.7999999999999999,0.05454545454545454,0.04475524475524473,-0.04755244755244756,-0.09230769230769231,-0.006993006993006999
validation,r03_seed_family_event,seed_family,per_family,volume_money,drop_ma20_break_no_reclaim,component_non_null:ma20_break_no_reclaim_flag,44,44.0,36,8,8.0,0.18181818181818182,2.0,0.0,1.0,0.75,36,36.0,35,28,0.16666666666666666,0.8055555555555556,0.027777777777777776,-0.638888888888889,0.05555555555555555,-0.040598290598290565,0.028205128205128188,0.06880341880341867,-0.005982905982905989
validation,r03_seed_family_event,seed_family,per_family,volume_money,drop_volatility_up_no_price,component_non_null:volatility_up_no_price_flag,65,65.0,48,17,17.0,0.26153846153846155,5.0,0.0,1.0,0.6470588235294118,48,48.0,46,38,0.0625,0.9166666666666666,0.020833333333333332,-0.8541666666666666,0.08333333333333333,0.07051282051282048,-0.07596153846153847,-0.146474358974359,0.021794871794871787
validation,r03_seed_family_event,seed_family,per_family,volume_money,drop_volume_stall,component_non_null:volume_stall_flag,65,65.0,55,10,10.0,0.15384615384615385,5.0,0.0,1.0,0.6,55,55.0,53,45,0.09090909090909091,0.8909090909090909,0.01818181818181818,-0.7999999999999999,0.05454545454545454,0.04475524475524473,-0.04755244755244756,-0.09230769230769231,-0.006993006993006999
validation,r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,no_badshape_filter_t10_survivor,baseline_1,2557,1188.0,2557,0,0.0,0.0,106.0,0.0,1.0,,2557,1188.0,164,280,0.1111111111111111,0.8695286195286195,0.01936026936026936,-0.7584175084175084,0.07744107744107744,0.0,0.0,0.0,0.0
validation,r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,drop_score_ge3,baseline_1,2557,1188.0,1063,1494,693.0,0.5833333333333334,106.0,56.000000000000014,0.47169811320754707,0.8643578643578643,1063,495.0,126,202,0.10707070707070708,0.8767676767676768,0.016161616161616158,-0.7696969696969697,0.05454545454545454,0.007239057239057267,-0.004040404040404025,-0.011279461279461223,-0.022895622895622893
validation,r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,drop_score_ge5,baseline_1,2557,1188.0,1994,563,258.0,0.21717171717171718,106.0,13.000000000000002,0.8773584905660378,0.8565891472868217,1994,930.0,153,253,0.11505376344086021,0.8731182795698925,0.011827956989247313,-0.7580645161290323,0.07096774193548387,0.003589660041273035,0.003942652329749108,0.0003529922884761838,-0.006473335505593564
validation,r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,drop_score_ge7,baseline_1,2557,1188.0,2341,216,104.0,0.08754208754208755,106.0,3.0000000000000004,0.9716981132075472,0.8461538461538461,2341,1084.0,160,272,0.1088560885608856,0.8717712177121771,0.01937269372693727,-0.7629151291512916,0.07380073800738007,0.0022425981835576536,-0.0022550225502254995,-0.004497620733783125,-0.003640339433697362
validation,r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,drop_dense_upper_shadow,component_non_null:dense_upper_shadow_flag,2557,1188.0,687,1870,859.0,0.7230639730639731,106.0,63.999999999999986,0.39622641509433976,0.8649592549476135,687,329.0,93,184,0.09422492401215804,0.8814589665653495,0.0243161094224924,-0.7872340425531914,0.0911854103343465,0.011930347036730016,-0.016886187098953065,-0.02881653413568297,0.013744332893269068
validation,r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,drop_down_volume_dominance,component_non_null:down_volume_dominance_flag,2557,1188.0,2216,341,180.0,0.15151515151515152,106.0,22.0,0.7924528301886793,0.9,2216,1008.0,159,266,0.11706349206349206,0.8640873015873016,0.018849206349206348,-0.7470238095238095,0.06845238095238096,-0.005441317941317858,0.005952380952380959,0.0113936988936989,-0.008988696488696477
validation,r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,drop_failed_breakout,component_non_null:failed_breakout_flag,2557,1188.0,307,2250,1053.0,0.8863636363636364,106.0,90.00000000000001,0.15094339622641495,0.8651471984805318,307,135.0,60,87,0.08888888888888889,0.9037037037037037,0.007407407407407408,-0.8148148148148148,0.06666666666666664,0.03417508417508419,-0.022222222222222213,-0.056397306397306335,-0.010774410774410798
validation,r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,drop_gap_up_fade,component_non_null:gap_up_fade_flag,2557,1188.0,2130,427,194.0,0.1632996632996633,106.0,23.999999999999996,0.7735849056603774,0.9948453608247423,2130,994.0,152,254,0.1317907444668008,0.8450704225352113,0.023138832997987926,-0.7132796780684104,0.06941649899396378,-0.024458196993408232,0.020679633355689703,0.04513783034909802,-0.008024578447113656
validation,r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,drop_large_bearish_engulf,component_non_null:large_bearish_engulf_flag,2557,1188.0,1947,610,282.0,0.23737373737373738,106.0,21.0,0.8018867924528301,0.8865248226950354,1947,906.0,144,263,0.12472406181015452,0.8642384105960265,0.011037527593818985,-0.739514348785872,0.0706401766004415,-0.005290208932593021,0.013612950699043419,0.018903159631636468,-0.0068009008406359345
validation,r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,drop_low_upside_efficiency,component_non_null:low_upside_efficiency_flag,2557,1188.0,1864,693,314.0,0.26430976430976433,106.0,9.0,0.9150943396226415,0.856687898089172,1864,874.0,148,256,0.11556064073226545,0.8741418764302059,0.010297482837528604,-0.7585812356979404,0.08695652173913043,0.004613256901586427,0.004449529621154344,-0.00016372728043201334,0.009515444298052997
validation,r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,drop_lower_low_lower_high,component_non_null:lower_low_lower_high_flag,2557,1188.0,2258,299,132.0,0.1111111111111111,106.0,8.0,0.9245283018867925,0.8787878787878788,2258,1056.0,161,263,0.11174242424242424,0.8683712121212122,0.019886363636363636,-0.756628787878788,0.06912878787878787,-0.0011574074074073293,0.0006313131313131354,0.0017887205387204785,-0.008312289562289563
validation,r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,drop_ma20_break_no_reclaim,component_non_null:ma20_break_no_reclaim_flag,1726,794.0,1462,264,121.0,0.15239294710327456,78.0,5.999999999999999,0.9230769230769231,0.8760330578512396,1462,673.0,133,229,0.12035661218424963,0.8573551263001485,0.022288261515601784,-0.7369985141158989,0.07726597325408618,-0.012173493228470944,0.009245501073138526,0.02141899430160954,-0.0001751041869912512
validation,r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,drop_volatility_up_no_price,component_non_null:volatility_up_no_price_flag,2557,1188.0,1975,582,268.0,0.2255892255892256,106.0,7.999999999999999,0.9245283018867925,0.8171641791044776,1975,920.0,153,259,0.1,0.8847826086956522,0.015217391304347827,-0.7847826086956522,0.08152173913043478,0.015253989167032689,-0.0111111111111111,-0.02636510027814376,0.004080661689357348
validation,r02_signal_episode_start,r02_episode_start,all_families_dedup_weighted,ALL,drop_volume_stall,component_non_null:volume_stall_flag,2557,1188.0,2185,372,179.0,0.15067340067340068,106.0,4.0,0.9622641509433962,0.7988826815642458,2185,1009.0,153,264,0.10703666997026759,0.8820614469772051,0.010901883052527254,-0.7750247770069375,0.0802775024777007,0.012532827448585637,-0.0040744411408435155,-0.01660726858942907,0.0028364250366232635
validation,r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,no_badshape_filter_t10_survivor,baseline_1,357,168.0,357,0,0.0,0.0,10.0,0.0,1.0,,357,168.0,102,102,0.19047619047619047,0.7619047619047619,0.047619047619047616,-0.5714285714285714,0.06547619047619048,0.0,0.0,0.0,0.0
validation,r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,drop_score_ge3,baseline_1,357,168.0,143,214,98.0,0.5833333333333334,10.0,5.0,0.5,0.7551020408163267,143,70.00000000000003,55,55,0.18571428571428564,0.7714285714285714,0.04285714285714284,-0.5857142857142857,0.04285714285714284,0.00952380952380949,-0.004761904761904828,-0.014285714285714346,-0.022619047619047643
validation,r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,drop_score_ge5,baseline_1,357,168.0,295,62,25.999999999999996,0.15476190476190474,10.0,0.0,1.0,0.5769230769230771,295,142.00000000000003,93,89,0.17605633802816895,0.7957746478873238,0.028169014084507036,-0.6197183098591548,0.0704225352112676,0.03386988598256191,-0.01441985244802152,-0.04828973843058337,0.004946344735077116
validation,r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,drop_score_ge7,baseline_1,357,168.0,331,26,11.000000000000002,0.0654761904761905,10.0,0.0,1.0,0.5454545454545453,331,157.0,97,98,0.17834394904458598,0.7770700636942676,0.044585987261146494,-0.5987261146496816,0.06369426751592357,0.015165301789505703,-0.01213224143160449,-0.02729754322111022,-0.0017819229602669129
validation,r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,drop_dense_upper_shadow,component_non_null:dense_upper_shadow_flag,357,168.0,89,268,126.00000000000001,0.7500000000000001,10.0,7.0,0.30000000000000004,0.761904761904762,89,42.0,32,39,0.16666666666666666,0.7619047619047619,0.07142857142857142,-0.5952380952380952,0.047619047619047616,0.0,-0.023809523809523808,-0.023809523809523836,-0.017857142857142863
validation,r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,drop_down_volume_dominance,component_non_null:down_volume_dominance_flag,357,168.0,318,39,16.0,0.09523809523809523,10.0,1.0,0.9,0.75,318,152.00000000000003,99,94,0.19078947368421048,0.7631578947368419,0.04605263157894736,-0.5723684210526314,0.05921052631578946,0.0012531328320800617,0.0003132832080200154,-0.0009398496240600185,-0.006265664160401016
validation,r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,drop_failed_breakout,component_non_null:failed_breakout_flag,357,168.0,41,316,150.00000000000003,0.892857142857143,10.0,8.0,0.19999999999999996,0.7533333333333331,41,18.0,17,18,0.16666666666666666,0.8333333333333331,0.0,-0.6666666666666665,0.1111111111111111,0.07142857142857129,-0.023809523809523808,-0.09523809523809512,0.045634920634920625
validation,r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,drop_gap_up_fade,component_non_null:gap_up_fade_flag,357,168.0,302,55,23.999999999999993,0.14285714285714282,10.0,1.0,0.9,0.9166666666666667,302,144.0,87,90,0.20833333333333334,0.7361111111111112,0.05555555555555555,-0.5277777777777778,0.06944444444444445,-0.025793650793650702,0.017857142857142877,0.04365079365079361,0.003968253968253968
validation,r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,drop_large_bearish_engulf,component_non_null:large_bearish_engulf_flag,357,168.0,281,76,34.00000000000001,0.2023809523809524,10.0,1.0,0.9,0.8823529411764703,281,134.0,86,88,0.22388059701492538,0.7313432835820896,0.04477611940298508,-0.5074626865671642,0.05970149253731343,-0.03056147832267231,0.033404406538734915,0.0639658848614072,-0.005774697938877048
validation,r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,drop_low_upside_efficiency,component_non_null:low_upside_efficiency_flag,357,168.0,265,92,41.000000000000014,0.24404761904761912,10.0,0.0,1.0,0.7317073170731705,265,127.0,84,83,0.19685039370078738,0.7716535433070866,0.031496062992125984,-0.5748031496062992,0.06299212598425197,0.009748781402324713,0.006374203224596919,-0.003374578177727794,-0.002484064491938512
validation,r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,drop_lower_low_lower_high,component_non_null:lower_low_lower_high_flag,357,168.0,322,35,14.000000000000002,0.08333333333333334,10.0,0.0,1.0,0.5714285714285712,322,154.0,97,95,0.1688311688311688,0.7792207792207793,0.051948051948051945,-0.6103896103896105,0.07142857142857142,0.017316017316017396,-0.02164502164502166,-0.038961038961039085,0.005952380952380945
validation,r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,drop_ma20_break_no_reclaim,component_non_null:ma20_break_no_reclaim_flag,223,107.0,190,33,12.0,0.11214953271028037,8.0,0.0,1.0,0.5,190,95.0,68,67,0.18947368421052632,0.7578947368421053,0.05263157894736842,-0.5684210526315789,0.08421052631578947,-0.004010025062656575,-0.0010025062656641437,0.003007518796992459,0.018734335839598992
validation,r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,drop_volatility_up_no_price,component_non_null:volatility_up_no_price_flag,357,168.0,287,70,29.999999999999996,0.17857142857142855,10.0,0.0,1.0,0.5333333333333334,287,138.0,91,93,0.15217391304347827,0.8115942028985508,0.036231884057971016,-0.6594202898550725,0.06521739130434782,0.049689440993788914,-0.038302277432712195,-0.08799171842650111,-0.0002587991718426552
validation,r03_clean_fresh_family_event,fresh_1,all_families_dedup_weighted,ALL,drop_volume_stall,component_non_null:volume_stall_flag,357,168.0,307,50,23.0,0.13690476190476192,10.0,0.0,1.0,0.6521739130434784,307,145.0,92,93,0.18620689655172415,0.7793103448275862,0.03448275862068966,-0.593103448275862,0.06896551724137931,0.017405582922824347,-0.004269293924466316,-0.021674876847290636,0.00348932676518883
validation,r03_clean_fresh_family_event,fresh_2,all_families_dedup_weighted,ALL,no_badshape_filter_t10_survivor,baseline_1,209,128.0,209,0,0.0,0.0,14.000000000000002,0.0,1.0,,209,128.0,86,78,0.1328125,0.828125,0.0390625,-0.6953125,0.0703125,0.0,0.0,0.0,0.0
validation,r03_clean_fresh_family_event,fresh_2,all_families_dedup_weighted,ALL,drop_score_ge3,baseline_1,209,128.0,92,117,75.0,0.5859375,14.000000000000002,7.0,0.5,0.8266666666666667,92,53.00000000000001,44,42,0.13207547169811318,0.830188679245283,0.037735849056603765,-0.6981132075471698,0.07547169811320753,0.0020636792452829456,-0.0007370283018868218,-0.0028007075471697673,0.00515919811320753
validation,r03_clean_fresh_family_event,fresh_2,all_families_dedup_weighted,ALL,drop_score_ge5,baseline_1,209,128.0,185,24,17.0,0.1328125,14.000000000000002,0.0,1.0,0.7647058823529411,185,111.0,78,70,0.13513513513513514,0.8378378378378378,0.02702702702702703,-0.7027027027027026,0.08108108108108109,0.009712837837837829,0.0023226351351351426,-0.007390202702702631,0.010768581081081086
validation,r03_clean_fresh_family_event,fresh_2,all_families_dedup_weighted,ALL,drop_score_ge7,baseline_1,209,128.0,199,10,6.999999999999999,0.05468749999999999,14.000000000000002,0.0,1.0,0.7142857142857144,199,121.0,82,74,0.12396694214876033,0.8347107438016529,0.04132231404958678,-0.7107438016528925,0.0743801652892562,0.006585743801652888,-0.008845557851239666,-0.015431301652892526,0.0040676652892562
validation,r03_clean_fresh_family_event,fresh_2,all_families_dedup_weighted,ALL,drop_dense_upper_shadow,component_non_null:dense_upper_shadow_flag,209,128.0,59,150,93.0,0.7265625,14.000000000000002,9.0,0.3571428571428572,0.8279569892473119,59,35.0,27,29,0.11428571428571428,0.8285714285714286,0.05714285714285714,-0.7142857142857143,0.11428571428571428,0.00044642857142862535,-0.018526785714285718,-0.0189732142857143,0.04397321428571428
