condition_group_id,family_id,kind,n_terms,condition_text,coverage_t0_t30,covered_events_t0_t30,uncovered_events_t0_t30,eligible_day_density,eligible_day_trigger_count,eligible_day_denominator,global_eligible_day_denominator,feature_eligible_day_denominator,feature_eligible_day_density,feature_eligible_ratio,low_feature_coverage_warning,median_earliest_hit_offset,median_closest_hit_offset,offset_bucket_first_hit_distribution,market_context_decomposition_status,coverage_by_split_train,coverage_by_split_validation,coverage_by_split_robustness,coverage_by_year_min,coverage_by_year_max,rank_score,worker_id,chunk_id,chunk_sequence,result_hash
volume_money__and3__580a3390cb68,volume_money,same_family_and3,3,turnover_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 2.0 AND money_price_coherence5_r02 == 1.0,0.9171597633136095,775,70,0.06909450511651904,27319,395386,395386,395386,0.06909450511651904,1.0,False,9.0,9.0,"{""D0-D5"": 263, ""D11-D20"": 234, ""D21-D30"": 106, ""D6-D10"": 172}",decomposition_only,0.9035874439461884,0.930379746835443,0.9336099585062241,0.8773584905660378,0.9629629629629629,0.8480652581970904,258559,153,140,9831458266136b06
volume_money__and4__05f6e2b46930,volume_money,same_family_and4,4,turnover_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 1.0 AND money_zscore5_r02 >= 2.0 AND money_price_coherence5_r02 == 1.0,0.9171597633136095,775,70,0.06909450511651904,27319,395386,395386,395386,0.06909450511651904,1.0,False,9.0,9.0,"{""D0-D5"": 263, ""D11-D20"": 234, ""D21-D30"": 106, ""D6-D10"": 172}",decomposition_only,0.9035874439461884,0.930379746835443,0.9336099585062241,0.8773584905660378,0.9629629629629629,0.8480652581970904,258551,156,167,c18155de0664d9f6
volume_money__and4__158055b3d970,volume_money,same_family_and4,4,volume_ratio5_r02 >= 1.0 AND volume_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 2.0 AND money_price_coherence5_r02 == 1.0,0.9171597633136095,775,70,0.06909450511651904,27319,395386,395386,395386,0.06909450511651904,1.0,False,9.0,9.0,"{""D0-D5"": 263, ""D11-D20"": 234, ""D21-D30"": 106, ""D6-D10"": 172}",decomposition_only,0.9035874439461884,0.930379746835443,0.9336099585062241,0.8773584905660378,0.9629629629629629,0.8480652581970904,258552,157,351,009fbbf85201fdf6
volume_money__and4__1c94bbacbace,volume_money,same_family_and4,4,volume_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 1.0 AND money_zscore5_r02 >= 2.0 AND money_price_coherence5_r02 == 1.0,0.9171597633136095,775,70,0.06909450511651904,27319,395386,395386,395386,0.06909450511651904,1.0,False,9.0,9.0,"{""D0-D5"": 263, ""D11-D20"": 234, ""D21-D30"": 106, ""D6-D10"": 172}",decomposition_only,0.9035874439461884,0.930379746835443,0.9336099585062241,0.8773584905660378,0.9629629629629629,0.8480652581970904,258549,158,156,1cf1f16df5d0fc68
volume_money__and4__1ec312e128d2,volume_money,same_family_and4,4,turnover_ratio5_r02 >= 1.2 AND volume_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 2.0 AND money_price_coherence5_r02 == 1.0,0.9171597633136095,775,70,0.06909450511651904,27319,395386,395386,395386,0.06909450511651904,1.0,False,9.0,9.0,"{""D0-D5"": 263, ""D11-D20"": 234, ""D21-D30"": 106, ""D6-D10"": 172}",decomposition_only,0.9035874439461884,0.930379746835443,0.9336099585062241,0.8773584905660378,0.9629629629629629,0.8480652581970904,258549,158,265,244dfbf60de4c23a
volume_money__and4__241f338f8473,volume_money,same_family_and4,4,volume_ratio5_r02 >= 1.5 AND turnover_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 2.0 AND money_price_coherence5_r02 == 1.0,0.9171597633136095,775,70,0.06909450511651904,27319,395386,395386,395386,0.06909450511651904,1.0,False,9.0,9.0,"{""D0-D5"": 263, ""D11-D20"": 234, ""D21-D30"": 106, ""D6-D10"": 172}",decomposition_only,0.9035874439461884,0.930379746835443,0.9336099585062241,0.8773584905660378,0.9629629629629629,0.8480652581970904,258549,158,479,fd2de8aa84206927
volume_money__and4__2f6bf28e9657,volume_money,same_family_and4,4,turnover_ratio5_r02 >= 1.2 AND turnover_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 2.0 AND money_price_coherence5_r02 == 1.0,0.9171597633136095,775,70,0.06909450511651904,27319,395386,395386,395386,0.06909450511651904,1.0,False,9.0,9.0,"{""D0-D5"": 263, ""D11-D20"": 234, ""D21-D30"": 106, ""D6-D10"": 172}",decomposition_only,0.9035874439461884,0.930379746835443,0.9336099585062241,0.8773584905660378,0.9629629629629629,0.8480652581970904,258553,159,474,8948c4250526c7f7
volume_money__and4__5e13e5608b43,volume_money,same_family_and4,4,volume_ratio5_r02 >= 1.2 AND volume_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 2.0 AND money_price_coherence5_r02 == 1.0,0.9171597633136095,775,70,0.06909450511651904,27319,395386,395386,395386,0.06909450511651904,1.0,False,9.0,9.0,"{""D0-D5"": 263, ""D11-D20"": 234, ""D21-D30"": 106, ""D6-D10"": 172}",decomposition_only,0.9035874439461884,0.930379746835443,0.9336099585062241,0.8773584905660378,0.9629629629629629,0.8480652581970904,258557,163,392,1199f0b5379b60c8
volume_money__and4__617cf65893a9,volume_money,same_family_and4,4,amount_ratio5_r02 >= 1.0 AND turnover_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 2.0 AND money_price_coherence5_r02 == 1.0,0.9171597633136095,775,70,0.06909450511651904,27319,395386,395386,395386,0.06909450511651904,1.0,False,9.0,9.0,"{""D0-D5"": 263, ""D11-D20"": 234, ""D21-D30"": 106, ""D6-D10"": 172}",decomposition_only,0.9035874439461884,0.930379746835443,0.9336099585062241,0.8773584905660378,0.9629629629629629,0.8480652581970904,258554,164,41,e0bf6cb58ca005ad
volume_money__and4__694acd6ea29a,volume_money,same_family_and4,4,volume_ratio5_r02 >= 1.0 AND turnover_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 2.0 AND money_price_coherence5_r02 == 1.0,0.9171597633136095,775,70,0.06909450511651904,27319,395386,395386,395386,0.06909450511651904,1.0,False,9.0,9.0,"{""D0-D5"": 263, ""D11-D20"": 234, ""D21-D30"": 106, ""D6-D10"": 172}",decomposition_only,0.9035874439461884,0.930379746835443,0.9336099585062241,0.8773584905660378,0.9629629629629629,0.8480652581970904,258554,164,360,1dd727be5c6415ff
volume_money__and4__719f3700a29e,volume_money,same_family_and4,4,amount_ratio5_r02 >= 1.2 AND turnover_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 2.0 AND money_price_coherence5_r02 == 1.0,0.9171597633136095,775,70,0.06909450511651904,27319,395386,395386,395386,0.06909450511651904,1.0,False,9.0,9.0,"{""D0-D5"": 263, ""D11-D20"": 234, ""D21-D30"": 106, ""D6-D10"": 172}",decomposition_only,0.9035874439461884,0.930379746835443,0.9336099585062241,0.8773584905660378,0.9629629629629629,0.8480652581970904,258548,165,201,1a5ac12b8b2aa464
volume_money__and4__76f3c01e0cbe,volume_money,same_family_and4,4,amount_ratio5_r02 >= 1.2 AND volume_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 2.0 AND money_price_coherence5_r02 == 1.0,0.9171597633136095,775,70,0.06909450511651904,27319,395386,395386,395386,0.06909450511651904,1.0,False,9.0,9.0,"{""D0-D5"": 263, ""D11-D20"": 234, ""D21-D30"": 106, ""D6-D10"": 172}",decomposition_only,0.9035874439461884,0.930379746835443,0.9336099585062241,0.8773584905660378,0.9629629629629629,0.8480652581970904,258548,165,422,cde28bc536543f44
volume_money__and4__81262ce24d7e,volume_money,same_family_and4,4,amount_ratio5_r02 >= 1.0 AND volume_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 2.0 AND money_price_coherence5_r02 == 1.0,0.9171597633136095,775,70,0.06909450511651904,27319,395386,395386,395386,0.06909450511651904,1.0,False,9.0,9.0,"{""D0-D5"": 263, ""D11-D20"": 234, ""D21-D30"": 106, ""D6-D10"": 172}",decomposition_only,0.9035874439461884,0.930379746835443,0.9336099585062241,0.8773584905660378,0.9629629629629629,0.8480652581970904,258550,166,342,a6ddb526044a4e57
volume_money__and4__926604321a71,volume_money,same_family_and4,4,turnover_ratio5_r02 >= 1.0 AND turnover_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 2.0 AND money_price_coherence5_r02 == 1.0,0.9171597633136095,775,70,0.06909450511651904,27319,395386,395386,395386,0.06909450511651904,1.0,False,9.0,9.0,"{""D0-D5"": 263, ""D11-D20"": 234, ""D21-D30"": 106, ""D6-D10"": 172}",decomposition_only,0.9035874439461884,0.930379746835443,0.9336099585062241,0.8773584905660378,0.9629629629629629,0.8480652581970904,258551,168,24,d2a192e8a64b0774
volume_money__and4__d1dc506c728a,volume_money,same_family_and4,4,volume_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 0.0 AND money_zscore5_r02 >= 2.0 AND money_price_coherence5_r02 == 1.0,0.9171597633136095,775,70,0.06909450511651904,27319,395386,395386,395386,0.06909450511651904,1.0,False,9.0,9.0,"{""D0-D5"": 263, ""D11-D20"": 234, ""D21-D30"": 106, ""D6-D10"": 172}",decomposition_only,0.9035874439461884,0.930379746835443,0.9336099585062241,0.8773584905660378,0.9629629629629629,0.8480652581970904,258556,173,183,42e2e377ca0f9f31
volume_money__and4__f45021e1cd1f,volume_money,same_family_and4,4,volume_ratio5_r02 >= 1.2 AND turnover_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 2.0 AND money_price_coherence5_r02 == 1.0,0.9171597633136095,775,70,0.06909450511651904,27319,395386,395386,395386,0.06909450511651904,1.0,False,9.0,9.0,"{""D0-D5"": 263, ""D11-D20"": 234, ""D21-D30"": 106, ""D6-D10"": 172}",decomposition_only,0.9035874439461884,0.930379746835443,0.9336099585062241,0.8773584905660378,0.9629629629629629,0.8480652581970904,258554,176,85,287200010b1a5a0e
volume_money__and4__fa0e4fe0aa7d,volume_money,same_family_and4,4,turnover_ratio5_r02 >= 1.0 AND volume_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 2.0 AND money_price_coherence5_r02 == 1.0,0.9171597633136095,775,70,0.06909450511651904,27319,395386,395386,395386,0.06909450511651904,1.0,False,9.0,9.0,"{""D0-D5"": 263, ""D11-D20"": 234, ""D21-D30"": 106, ""D6-D10"": 172}",decomposition_only,0.9035874439461884,0.930379746835443,0.9336099585062241,0.8773584905660378,0.9629629629629629,0.8480652581970904,258554,176,303,42b77071bbd7c41a
volume_money__and4__fc14040faa18,volume_money,same_family_and4,4,turnover_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 0.0 AND money_zscore5_r02 >= 2.0 AND money_price_coherence5_r02 == 1.0,0.9171597633136095,775,70,0.06909450511651904,27319,395386,395386,395386,0.06909450511651904,1.0,False,9.0,9.0,"{""D0-D5"": 263, ""D11-D20"": 234, ""D21-D30"": 106, ""D6-D10"": 172}",decomposition_only,0.9035874439461884,0.930379746835443,0.9336099585062241,0.8773584905660378,0.9629629629629629,0.8480652581970904,258554,176,384,e1a7835be807392f
oscillator__and3__16a2088e60fa,oscillator,same_family_and3,3,cci5_r02 >= 50 AND cci5_r02 >= 100 AND cci10_r02 >= 150,0.8899408284023669,752,93,0.06913497190087661,27335,395386,395386,395383,0.06913549646798167,0.9999924124779329,False,10.0,10.0,"{""D0-D5"": 254, ""D11-D20"": 229, ""D21-D30"": 129, ""D6-D10"": 140}",decomposition_only,0.8811659192825112,0.879746835443038,0.9128630705394191,0.8207547169811321,0.9710144927536232,0.8208058565014903,258553,25,327,238773c0addd3484
oscillator__and3__3365dbaf6cda,oscillator,same_family_and3,3,cci5_r02 >= 100 AND cci10_r02 >= 50 AND cci10_r02 >= 150,0.8899408284023669,752,93,0.06913497190087661,27335,395386,395386,395383,0.06913549646798167,0.9999924124779329,False,10.0,10.0,"{""D0-D5"": 254, ""D11-D20"": 229, ""D21-D30"": 129, ""D6-D10"": 140}",decomposition_only,0.8811659192825112,0.879746835443038,0.9128630705394191,0.8207547169811321,0.9710144927536232,0.8208058565014903,258551,26,26,83cdfc34b01a5aa9
oscillator__and3__85b096fd1de8,oscillator,same_family_and3,3,cci5_r02 >= 100 AND cci10_r02 >= 100 AND cci10_r02 >= 150,0.8899408284023669,752,93,0.06913497190087661,27335,395386,395386,395383,0.06913549646798167,0.9999924124779329,False,10.0,10.0,"{""D0-D5"": 254, ""D11-D20"": 229, ""D21-D30"": 129, ""D6-D10"": 140}",decomposition_only,0.8811659192825112,0.879746835443038,0.9128630705394191,0.8207547169811321,0.9710144927536232,0.8208058565014903,258559,27,199,405757506d86fa50
oscillator__and4__28fe08972b9e,oscillator,same_family_and4,4,cci5_r02 >= 50 AND cci5_r02 >= 100 AND cci10_r02 >= 100 AND cci10_r02 >= 150,0.8899408284023669,752,93,0.06913497190087661,27335,395386,395386,395383,0.06913549646798167,0.9999924124779329,False,10.0,10.0,"{""D0-D5"": 254, ""D11-D20"": 229, ""D21-D30"": 129, ""D6-D10"": 140}",decomposition_only,0.8811659192825112,0.879746835443038,0.9128630705394191,0.8207547169811321,0.9710144927536232,0.8208058565014903,258552,32,414,12b680562927f261
oscillator__and4__6dcf8aef46ba,oscillator,same_family_and4,4,cci5_r02 >= 100 AND cci10_r02 >= 50 AND cci10_r02 >= 100 AND cci10_r02 >= 150,0.8899408284023669,752,93,0.06913497190087661,27335,395386,395386,395383,0.06913549646798167,0.9999924124779329,False,10.0,10.0,"{""D0-D5"": 254, ""D11-D20"": 229, ""D21-D30"": 129, ""D6-D10"": 140}",decomposition_only,0.8811659192825112,0.879746835443038,0.9128630705394191,0.8207547169811321,0.9710144927536232,0.8208058565014903,258551,38,210,62098562e5c63db4
oscillator__and4__f009b9051b4e,oscillator,same_family_and4,4,cci5_r02 >= 50 AND cci5_r02 >= 100 AND cci10_r02 >= 50 AND cci10_r02 >= 150,0.8899408284023669,752,93,0.06913497190087661,27335,395386,395386,395383,0.06913549646798167,0.9999924124779329,False,10.0,10.0,"{""D0-D5"": 254, ""D11-D20"": 229, ""D21-D30"": 129, ""D6-D10"": 140}",decomposition_only,0.8811659192825112,0.879746835443038,0.9128630705394191,0.8207547169811321,0.9710144927536232,0.8208058565014903,258553,49,117,5daaf80fd9b2e23e
oscillator__and4__01e2342558a7,oscillator,same_family_and4,4,rsi5_r02 >= 55 AND rsi10_r02 >= 55 AND cci10_r02 >= 150 AND macd_hist10_r02 >= 0.0,0.8579881656804734,725,120,0.069145088596966,27339,395386,395386,395386,0.069145088596966,1.0,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 226, ""D21-D30"": 143, ""D6-D10"": 118}",decomposition_only,0.8587443946188341,0.8354430379746836,0.8713692946058091,0.7924528301886793,0.9420289855072463,0.7888430770835074,258550,29,251,43024f93e2a5ec60
oscillator__and4__7e5e05b1c3be,oscillator,same_family_and4,4,rsi5_r02 >= 55 AND macd_hist5_r02 >= 0.0 AND rsi10_r02 >= 55 AND cci10_r02 >= 150,0.8579881656804734,725,120,0.069145088596966,27339,395386,395386,395386,0.069145088596966,1.0,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 226, ""D21-D30"": 143, ""D6-D10"": 118}",decomposition_only,0.8587443946188341,0.8354430379746836,0.8713692946058091,0.7924528301886793,0.9420289855072463,0.7888430770835074,258556,39,405,2e91eef2009ebdb5
oscillator__and4__861fe4564905,oscillator,same_family_and4,4,rsi5_r02 >= 55 AND rsi10_r02 >= 55 AND cci10_r02 >= 150 AND macd_hist60_r02 >= 0.0,0.8579881656804734,725,120,0.069145088596966,27339,395386,395386,395386,0.069145088596966,1.0,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 226, ""D21-D30"": 143, ""D6-D10"": 118}",decomposition_only,0.8587443946188341,0.8354430379746836,0.8713692946058091,0.7924528301886793,0.9420289855072463,0.7888430770835074,258554,40,212,317ced3d9974fc2d
oscillator__and4__9d20438ba30a,oscillator,same_family_and4,4,rsi5_r02 >= 55 AND rsi10_r02 >= 55 AND cci10_r02 >= 150 AND macd_hist30_r02 >= 0.0,0.8579881656804734,725,120,0.069145088596966,27339,395386,395386,395386,0.069145088596966,1.0,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 226, ""D21-D30"": 143, ""D6-D10"": 118}",decomposition_only,0.8587443946188341,0.8354430379746836,0.8713692946058091,0.7924528301886793,0.9420289855072463,0.7888430770835074,258549,42,137,affb5a89003485be
oscillator__and3__2a9db831b392,oscillator,same_family_and3,3,rsi10_r02 >= 55 AND cci10_r02 >= 150 AND macd_hist10_r02 >= 0.0,0.8579881656804734,725,120,0.06914761777098835,27340,395386,395386,395386,0.06914761777098835,1.0,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 226, ""D21-D30"": 143, ""D6-D10"": 118}",decomposition_only,0.8587443946188341,0.8354430379746836,0.8713692946058091,0.7924528301886793,0.9420289855072463,0.7888405479094851,258553,25,470,a93b26406c9491a0
oscillator__and3__3e2d7ea7ef69,oscillator,same_family_and3,3,rsi10_r02 >= 55 AND cci10_r02 >= 150 AND macd_hist30_r02 >= 0.0,0.8579881656804734,725,120,0.06914761777098835,27340,395386,395386,395386,0.06914761777098835,1.0,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 226, ""D21-D30"": 143, ""D6-D10"": 118}",decomposition_only,0.8587443946188341,0.8354430379746836,0.8713692946058091,0.7924528301886793,0.9420289855072463,0.7888405479094851,258551,26,107,08b5de7a263f8ac2
oscillator__and3__5e72f06a273c,oscillator,same_family_and3,3,macd_hist5_r02 >= 0.0 AND rsi10_r02 >= 55 AND cci10_r02 >= 150,0.8579881656804734,725,120,0.06914761777098835,27340,395386,395386,395386,0.06914761777098835,1.0,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 226, ""D21-D30"": 143, ""D6-D10"": 118}",decomposition_only,0.8587443946188341,0.8354430379746836,0.8713692946058091,0.7924528301886793,0.9420289855072463,0.7888405479094851,258551,26,396,e8693056db396bc8
oscillator__and3__f3f288fd353e,oscillator,same_family_and3,3,rsi10_r02 >= 55 AND cci10_r02 >= 150 AND macd_hist60_r02 >= 0.0,0.8579881656804734,725,120,0.06914761777098835,27340,395386,395386,395386,0.06914761777098835,1.0,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 226, ""D21-D30"": 143, ""D6-D10"": 118}",decomposition_only,0.8587443946188341,0.8354430379746836,0.8713692946058091,0.7924528301886793,0.9420289855072463,0.7888405479094851,258550,29,73,d0e82a9d8880dbd0
oscillator__and4__0b269468e65c,oscillator,same_family_and4,4,macd_hist5_r02 >= 0.0 AND rsi10_r02 >= 55 AND cci10_r02 >= 150 AND macd_hist10_r02 >= 0.0,0.8579881656804734,725,120,0.06914761777098835,27340,395386,395386,395386,0.06914761777098835,1.0,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 226, ""D21-D30"": 143, ""D6-D10"": 118}",decomposition_only,0.8587443946188341,0.8354430379746836,0.8713692946058091,0.7924528301886793,0.9420289855072463,0.7888405479094851,258554,30,182,e149e4e7f5cc716b
oscillator__and4__0ef17b9e86e7,oscillator,same_family_and4,4,rsi10_r02 >= 55 AND cci10_r02 >= 100 AND cci10_r02 >= 150 AND macd_hist60_r02 >= 0.0,0.8579881656804734,725,120,0.06914761777098835,27340,395386,395386,395386,0.06914761777098835,1.0,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 226, ""D21-D30"": 143, ""D6-D10"": 118}",decomposition_only,0.8587443946188341,0.8354430379746836,0.8713692946058091,0.7924528301886793,0.9420289855072463,0.7888405479094851,258554,30,313,82b1412acb7203d8
oscillator__and4__1f84bbb9f651,oscillator,same_family_and4,4,cci5_r02 >= 50 AND rsi10_r02 >= 55 AND cci10_r02 >= 150 AND macd_hist60_r02 >= 0.0,0.8579881656804734,725,120,0.06914761777098835,27340,395386,395386,395383,0.06914814243404496,0.9999924124779329,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 226, ""D21-D30"": 143, ""D6-D10"": 118}",decomposition_only,0.8587443946188341,0.8354430379746836,0.8713692946058091,0.7924528301886793,0.9420289855072463,0.7888405479094851,258552,32,10,87ac41cd880a78fd
oscillator__and4__214dac1734cc,oscillator,same_family_and4,4,rsi10_r02 >= 55 AND cci10_r02 >= 100 AND cci10_r02 >= 150 AND macd_hist30_r02 >= 0.0,0.8579881656804734,725,120,0.06914761777098835,27340,395386,395386,395386,0.06914761777098835,1.0,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 226, ""D21-D30"": 143, ""D6-D10"": 118}",decomposition_only,0.8587443946188341,0.8354430379746836,0.8713692946058091,0.7924528301886793,0.9420289855072463,0.7888405479094851,258552,32,81,5a0d8a6714672308
oscillator__and4__525d31cb70ca,oscillator,same_family_and4,4,rsi10_r02 >= 55 AND cci10_r02 >= 100 AND cci10_r02 >= 150 AND macd_hist10_r02 >= 0.0,0.8579881656804734,725,120,0.06914761777098835,27340,395386,395386,395386,0.06914761777098835,1.0,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 226, ""D21-D30"": 143, ""D6-D10"": 118}",decomposition_only,0.8587443946188341,0.8354430379746836,0.8713692946058091,0.7924528301886793,0.9420289855072463,0.7888405479094851,258555,36,119,73686b880a48b675
oscillator__and4__53d0e80ad255,oscillator,same_family_and4,4,rsi10_r02 >= 55 AND cci10_r02 >= 150 AND macd_hist10_r02 >= 0.0 AND macd_hist60_r02 >= 0.0,0.8579881656804734,725,120,0.06914761777098835,27340,395386,395386,395386,0.06914761777098835,1.0,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 226, ""D21-D30"": 143, ""D6-D10"": 118}",decomposition_only,0.8587443946188341,0.8354430379746836,0.8713692946058091,0.7924528301886793,0.9420289855072463,0.7888405479094851,258555,36,189,37c964bd1a9144df
oscillator__and4__5964e43e19f7,oscillator,same_family_and4,4,cci5_r02 >= 50 AND rsi10_r02 >= 55 AND cci10_r02 >= 150 AND macd_hist30_r02 >= 0.0,0.8579881656804734,725,120,0.06914761777098835,27340,395386,395386,395383,0.06914814243404496,0.9999924124779329,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 226, ""D21-D30"": 143, ""D6-D10"": 118}",decomposition_only,0.8587443946188341,0.8354430379746836,0.8713692946058091,0.7924528301886793,0.9420289855072463,0.7888405479094851,258555,36,391,25cd1bd94024c007
oscillator__and4__780fc5d20bba,oscillator,same_family_and4,4,macd_hist5_r02 >= 0.0 AND rsi10_r02 >= 55 AND cci10_r02 >= 50 AND cci10_r02 >= 150,0.8579881656804734,725,120,0.06914761777098835,27340,395386,395386,395386,0.06914761777098835,1.0,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 226, ""D21-D30"": 143, ""D6-D10"": 118}",decomposition_only,0.8587443946188341,0.8354430379746836,0.8713692946058091,0.7924528301886793,0.9420289855072463,0.7888405479094851,258556,39,138,9be3dd2d8c59b7f2
oscillator__and4__86c7d7b65713,oscillator,same_family_and4,4,rsi10_r02 >= 55 AND cci10_r02 >= 150 AND macd_hist10_r02 >= 0.0 AND macd_hist30_r02 >= 0.0,0.8579881656804734,725,120,0.06914761777098835,27340,395386,395386,395386,0.06914761777098835,1.0,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 226, ""D21-D30"": 143, ""D6-D10"": 118}",decomposition_only,0.8587443946188341,0.8354430379746836,0.8713692946058091,0.7924528301886793,0.9420289855072463,0.7888405479094851,258554,40,234,aa99307e4d69659f
oscillator__and4__93f483acb06d,oscillator,same_family_and4,4,cci5_r02 >= 50 AND rsi10_r02 >= 55 AND cci10_r02 >= 150 AND macd_hist10_r02 >= 0.0,0.8579881656804734,725,120,0.06914761777098835,27340,395386,395386,395383,0.06914814243404496,0.9999924124779329,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 226, ""D21-D30"": 143, ""D6-D10"": 118}",decomposition_only,0.8587443946188341,0.8354430379746836,0.8713692946058091,0.7924528301886793,0.9420289855072463,0.7888405479094851,258552,41,274,ffd86444e8b6f7ea
oscillator__and4__a49f60067bb6,oscillator,same_family_and4,4,rsi10_r02 >= 55 AND cci10_r02 >= 150 AND macd_hist30_r02 >= 0.0 AND macd_hist60_r02 >= 0.0,0.8579881656804734,725,120,0.06914761777098835,27340,395386,395386,395386,0.06914761777098835,1.0,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 226, ""D21-D30"": 143, ""D6-D10"": 118}",decomposition_only,0.8587443946188341,0.8354430379746836,0.8713692946058091,0.7924528301886793,0.9420289855072463,0.7888405479094851,258549,42,453,df2454e6c425c647
oscillator__and4__bb15f54a678b,oscillator,same_family_and4,4,macd_hist5_r02 >= 0.0 AND rsi10_r02 >= 55 AND cci10_r02 >= 150 AND macd_hist30_r02 >= 0.0,0.8579881656804734,725,120,0.06914761777098835,27340,395386,395386,395386,0.06914761777098835,1.0,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 226, ""D21-D30"": 143, ""D6-D10"": 118}",decomposition_only,0.8587443946188341,0.8354430379746836,0.8713692946058091,0.7924528301886793,0.9420289855072463,0.7888405479094851,258550,44,402,4b46be605d04fa6e
oscillator__and4__bcfca0d7708a,oscillator,same_family_and4,4,cci5_r02 >= 50 AND macd_hist5_r02 >= 0.0 AND rsi10_r02 >= 55 AND cci10_r02 >= 150,0.8579881656804734,725,120,0.06914761777098835,27340,395386,395386,395383,0.06914814243404496,0.9999924124779329,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 226, ""D21-D30"": 143, ""D6-D10"": 118}",decomposition_only,0.8587443946188341,0.8354430379746836,0.8713692946058091,0.7924528301886793,0.9420289855072463,0.7888405479094851,258550,44,469,14ac469b51ac5fb8
oscillator__and4__dab765187652,oscillator,same_family_and4,4,macd_hist5_r02 >= 0.0 AND rsi10_r02 >= 55 AND cci10_r02 >= 150 AND macd_hist60_r02 >= 0.0,0.8579881656804734,725,120,0.06914761777098835,27340,395386,395386,395386,0.06914761777098835,1.0,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 226, ""D21-D30"": 143, ""D6-D10"": 118}",decomposition_only,0.8587443946188341,0.8354430379746836,0.8713692946058091,0.7924528301886793,0.9420289855072463,0.7888405479094851,258557,47,238,0eaf7466f3308e2f
oscillator__and4__e84b573cebcc,oscillator,same_family_and4,4,rsi10_r02 >= 55 AND cci10_r02 >= 50 AND cci10_r02 >= 150 AND macd_hist60_r02 >= 0.0,0.8579881656804734,725,120,0.06914761777098835,27340,395386,395386,395386,0.06914761777098835,1.0,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 226, ""D21-D30"": 143, ""D6-D10"": 118}",decomposition_only,0.8587443946188341,0.8354430379746836,0.8713692946058091,0.7924528301886793,0.9420289855072463,0.7888405479094851,258555,48,307,9aa0206ca18547fb
oscillator__and4__ecd87a5c36b9,oscillator,same_family_and4,4,rsi10_r02 >= 55 AND cci10_r02 >= 50 AND cci10_r02 >= 150 AND macd_hist10_r02 >= 0.0,0.8579881656804734,725,120,0.06914761777098835,27340,395386,395386,395386,0.06914761777098835,1.0,False,11.0,11.0,"{""D0-D5"": 238, ""D11-D20"": 226, ""D21-D30"": 143, ""D6-D10"": 118}",decomposition_only,0.8587443946188341,0.8354430379746836,0.8713692946058091,0.7924528301886793,0.9420289855072463,0.7888405479094851,258555,48,487,8ff6de2eac251702
