condition_group_id,family_id,kind,n_terms,condition_text,coverage_t0_t30,covered_events_t0_t30,uncovered_events_t0_t30,eligible_day_density,eligible_day_trigger_count,eligible_day_denominator,global_eligible_day_denominator,feature_eligible_day_denominator,feature_eligible_day_density,feature_eligible_ratio,low_feature_coverage_warning,median_earliest_hit_offset,median_closest_hit_offset,offset_bucket_first_hit_distribution,market_context_decomposition_status,coverage_by_split_train,coverage_by_split_validation,coverage_by_split_robustness,coverage_by_year_min,coverage_by_year_max,rank_score,worker_id,chunk_id,chunk_sequence,result_hash
momentum_rps__and3__1e2c36731626,momentum_rps,same_family_and3,3,market_relative_ret5_r02 >= 0.0 AND rps5_r02 >= 0.5 AND rps5_r02 >= 0.6,0.9928994082840237,839,6,0.39530231217089123,156297,395386,395386,395386,0.39530231217089123,1.0,False,3.0,3.0,"{""D0-D5"": 564, ""D11-D20"": 98, ""D21-D30"": 13, ""D6-D10"": 164}",decomposition_only,0.9955156950672646,0.9873417721518988,0.991701244813278,0.9565217391304348,1.0,0.5975970961131325,258548,0,231,52669903365d0aa6
momentum_rps__and3__54fe18a5430b,momentum_rps,same_family_and3,3,ret5_r02 >= 0.0 AND roc5_r02 >= 0.0 AND rps5_r02 >= 0.5,0.9928994082840237,839,6,0.41567733809492496,164353,395386,395386,395386,0.41567733809492496,1.0,False,3.0,3.0,"{""D0-D5"": 584, ""D11-D20"": 75, ""D21-D30"": 6, ""D6-D10"": 174}",decomposition_only,0.9932735426008968,0.9936708860759493,0.991701244813278,0.9782608695652174,1.0,0.5772220701890987,258549,1,168,e51b9c32cadd4c3c
momentum_rps__and3__6d45c059ade8,momentum_rps,same_family_and3,3,ret5_r02 >= 0.0 AND market_relative_ret5_r02 >= 0.0 AND rps5_r02 >= 0.5,0.991715976331361,838,7,0.3743936305281421,148030,395386,395386,395386,0.3743936305281421,1.0,False,4.0,4.0,"{""D0-D5"": 554, ""D11-D20"": 94, ""D21-D30"": 10, ""D6-D10"": 180}",decomposition_only,0.9932735426008968,0.9873417721518988,0.991701244813278,0.9565217391304348,1.0,0.6173223458032189,258549,1,365,825df8a7f9fd7826
momentum_rps__and3__ac34cbdda386,momentum_rps,same_family_and3,3,roc5_r02 >= 0.0 AND market_relative_ret5_r02 >= 0.0 AND rps5_r02 >= 0.5,0.991715976331361,838,7,0.3743936305281421,148030,395386,395386,395386,0.3743936305281421,1.0,False,4.0,4.0,"{""D0-D5"": 554, ""D11-D20"": 94, ""D21-D30"": 10, ""D6-D10"": 180}",decomposition_only,0.9932735426008968,0.9873417721518988,0.991701244813278,0.9565217391304348,1.0,0.6173223458032189,258550,2,372,79e5aa307b72dbd4
momentum_rps__and4__81e56b56d8c6,momentum_rps,same_family_and4,4,ret5_r02 >= 0.0 AND roc5_r02 >= 0.0 AND market_relative_ret5_r02 >= 0.0 AND rps5_r02 >= 0.5,0.991715976331361,838,7,0.3743936305281421,148030,395386,395386,395386,0.3743936305281421,1.0,False,4.0,4.0,"{""D0-D5"": 554, ""D11-D20"": 94, ""D21-D30"": 10, ""D6-D10"": 180}",decomposition_only,0.9932735426008968,0.9873417721518988,0.991701244813278,0.9565217391304348,1.0,0.6173223458032189,258550,15,39,b3d78f1dc62f8803
momentum_rps__and3__577dc6c4aa1e,momentum_rps,same_family_and3,3,ret5_r02 >= 0.0 AND roc5_r02 >= 0.0 AND market_relative_ret5_r02 >= 0.0,0.991715976331361,838,7,0.37571385936780766,148552,395386,395386,395386,0.37571385936780766,1.0,False,4.0,4.0,"{""D0-D5"": 555, ""D11-D20"": 92, ""D21-D30"": 10, ""D6-D10"": 181}",decomposition_only,0.9932735426008968,0.9873417721518988,0.991701244813278,0.9565217391304348,1.0,0.6160021169635533,258549,1,190,f44d16d6b297f452
momentum_rps__and3__23accf222317,momentum_rps,same_family_and3,3,roc5_r02 >= 0.0 AND market_relative_ret5_r02 >= 0.0 AND rps5_r02 >= 0.6,0.9893491124260355,836,9,0.3517094687217049,139061,395386,395386,395386,0.3517094687217049,1.0,False,4.0,4.0,"{""D0-D5"": 538, ""D11-D20"": 107, ""D21-D30"": 13, ""D6-D10"": 178}",decomposition_only,0.9910313901345291,0.9873417721518988,0.9875518672199171,0.9565217391304348,1.0,0.6376396437043306,258548,0,281,6f56962e401f9f46
momentum_rps__and3__377e79723c50,momentum_rps,same_family_and3,3,ret5_r02 >= 0.0 AND market_relative_ret5_r02 >= 0.0 AND rps5_r02 >= 0.6,0.9893491124260355,836,9,0.3517094687217049,139061,395386,395386,395386,0.3517094687217049,1.0,False,4.0,4.0,"{""D0-D5"": 538, ""D11-D20"": 107, ""D21-D30"": 13, ""D6-D10"": 178}",decomposition_only,0.9910313901345291,0.9873417721518988,0.9875518672199171,0.9565217391304348,1.0,0.6376396437043306,258548,0,447,fe2e8f9534bf0ee1
momentum_rps__and4__3e2cea8a55bf,momentum_rps,same_family_and4,4,ret5_r02 >= 0.0 AND market_relative_ret5_r02 >= 0.0 AND rps5_r02 >= 0.5 AND rps5_r02 >= 0.6,0.9893491124260355,836,9,0.3517094687217049,139061,395386,395386,395386,0.3517094687217049,1.0,False,4.0,4.0,"{""D0-D5"": 538, ""D11-D20"": 107, ""D21-D30"": 13, ""D6-D10"": 178}",decomposition_only,0.9910313901345291,0.9873417721518988,0.9875518672199171,0.9565217391304348,1.0,0.6376396437043306,258557,9,173,9ecd7c47ca5d75cd
momentum_rps__and4__ab635d8c1569,momentum_rps,same_family_and4,4,roc5_r02 >= 0.0 AND market_relative_ret5_r02 >= 0.0 AND rps5_r02 >= 0.5 AND rps5_r02 >= 0.6,0.9893491124260355,836,9,0.3517094687217049,139061,395386,395386,395386,0.3517094687217049,1.0,False,4.0,4.0,"{""D0-D5"": 538, ""D11-D20"": 107, ""D21-D30"": 13, ""D6-D10"": 178}",decomposition_only,0.9910313901345291,0.9873417721518988,0.9875518672199171,0.9565217391304348,1.0,0.6376396437043306,258549,18,216,9b2ce963a71a06f3
momentum_rps__and4__e0bc1724d6f6,momentum_rps,same_family_and4,4,ret5_r02 >= 0.0 AND roc5_r02 >= 0.0 AND market_relative_ret5_r02 >= 0.0 AND rps5_r02 >= 0.6,0.9893491124260355,836,9,0.3517094687217049,139061,395386,395386,395386,0.3517094687217049,1.0,False,4.0,4.0,"{""D0-D5"": 538, ""D11-D20"": 107, ""D21-D30"": 13, ""D6-D10"": 178}",decomposition_only,0.9910313901345291,0.9873417721518988,0.9875518672199171,0.9565217391304348,1.0,0.6376396437043306,258552,22,394,0ed945f8d6c239cb
momentum_rps__and3__0c555e99a554,momentum_rps,same_family_and3,3,ret5_r02 >= 0.0 AND rps5_r02 >= 0.5 AND rps5_r02 >= 0.6,0.9893491124260355,836,9,0.3571396053476856,141208,395386,395386,395386,0.3571396053476856,1.0,False,4.0,4.0,"{""D0-D5"": 543, ""D11-D20"": 99, ""D21-D30"": 11, ""D6-D10"": 183}",decomposition_only,0.9910313901345291,0.9873417721518988,0.9875518672199171,0.9565217391304348,1.0,0.63220950707835,258548,0,104,3eca94eff95c8225
momentum_rps__and3__42a84eb892fb,momentum_rps,same_family_and3,3,roc5_r02 >= 0.0 AND rps5_r02 >= 0.5 AND rps5_r02 >= 0.6,0.9893491124260355,836,9,0.3571396053476856,141208,395386,395386,395386,0.3571396053476856,1.0,False,4.0,4.0,"{""D0-D5"": 543, ""D11-D20"": 99, ""D21-D30"": 11, ""D6-D10"": 183}",decomposition_only,0.9910313901345291,0.9873417721518988,0.9875518672199171,0.9565217391304348,1.0,0.63220950707835,258549,1,32,dbcfed33821d468b
momentum_rps__and3__be484032df60,momentum_rps,same_family_and3,3,ret5_r02 >= 0.0 AND roc5_r02 >= 0.0 AND rps5_r02 >= 0.6,0.9893491124260355,836,9,0.3571396053476856,141208,395386,395386,395386,0.3571396053476856,1.0,False,4.0,4.0,"{""D0-D5"": 543, ""D11-D20"": 99, ""D21-D30"": 11, ""D6-D10"": 183}",decomposition_only,0.9910313901345291,0.9873417721518988,0.9875518672199171,0.9565217391304348,1.0,0.63220950707835,258551,3,11,bb0d80c95ab8a23c
momentum_rps__and4__969a56357460,momentum_rps,same_family_and4,4,ret5_r02 >= 0.0 AND roc5_r02 >= 0.0 AND rps5_r02 >= 0.5 AND rps5_r02 >= 0.6,0.9893491124260355,836,9,0.3571396053476856,141208,395386,395386,395386,0.3571396053476856,1.0,False,4.0,4.0,"{""D0-D5"": 543, ""D11-D20"": 99, ""D21-D30"": 11, ""D6-D10"": 183}",decomposition_only,0.9910313901345291,0.9873417721518988,0.9875518672199171,0.9565217391304348,1.0,0.63220950707835,258557,16,376,c1a82bfdcb45580a
momentum_rps__and3__4f98bb1b7d72,momentum_rps,same_family_and3,3,roc5_r02 >= 0.0 AND ret10_r02 >= 0.0 AND roc10_r02 >= 0.0,0.9893491124260355,836,9,0.38064069036334114,150500,395386,395386,395386,0.38064069036334114,1.0,False,4.5,4.5,"{""D0-D5"": 457, ""D11-D20"": 169, ""D21-D30"": 25, ""D6-D10"": 185}",decomposition_only,0.9887892376681614,0.9810126582278481,0.995850622406639,0.9716981132075472,1.0,0.6087084220626944,258549,1,134,102f7d233286e109
momentum_rps__and3__7ced984c2a2a,momentum_rps,same_family_and3,3,ret5_r02 >= 0.0 AND ret10_r02 >= 0.0 AND roc10_r02 >= 0.0,0.9893491124260355,836,9,0.38064069036334114,150500,395386,395386,395386,0.38064069036334114,1.0,False,4.5,4.5,"{""D0-D5"": 457, ""D11-D20"": 169, ""D21-D30"": 25, ""D6-D10"": 185}",decomposition_only,0.9887892376681614,0.9810126582278481,0.995850622406639,0.9716981132075472,1.0,0.6087084220626944,258549,1,496,39b18b37de32243d
momentum_rps__and3__b7317438e173,momentum_rps,same_family_and3,3,ret5_r02 >= 0.0 AND roc5_r02 >= 0.0 AND roc10_r02 >= 0.0,0.9893491124260355,836,9,0.38064069036334114,150500,395386,395386,395386,0.38064069036334114,1.0,False,4.5,4.5,"{""D0-D5"": 457, ""D11-D20"": 169, ""D21-D30"": 25, ""D6-D10"": 185}",decomposition_only,0.9887892376681614,0.9810126582278481,0.995850622406639,0.9716981132075472,1.0,0.6087084220626944,258550,2,454,034e74cf79335e37
momentum_rps__and3__ebbb039c0f96,momentum_rps,same_family_and3,3,ret5_r02 >= 0.0 AND roc5_r02 >= 0.0 AND ret10_r02 >= 0.0,0.9893491124260355,836,9,0.38064069036334114,150500,395386,395386,395386,0.38064069036334114,1.0,False,4.5,4.5,"{""D0-D5"": 457, ""D11-D20"": 169, ""D21-D30"": 25, ""D6-D10"": 185}",decomposition_only,0.9887892376681614,0.9810126582278481,0.995850622406639,0.9716981132075472,1.0,0.6087084220626944,258551,3,373,db93ccb28df03429
momentum_rps__and4__94e54f28fce6,momentum_rps,same_family_and4,4,ret5_r02 >= 0.0 AND roc5_r02 >= 0.0 AND ret10_r02 >= 0.0 AND roc10_r02 >= 0.0,0.9893491124260355,836,9,0.38064069036334114,150500,395386,395386,395386,0.38064069036334114,1.0,False,4.5,4.5,"{""D0-D5"": 457, ""D11-D20"": 169, ""D21-D30"": 25, ""D6-D10"": 185}",decomposition_only,0.9887892376681614,0.9810126582278481,0.995850622406639,0.9716981132075472,1.0,0.6087084220626944,258557,16,312,70714a02a26fd6ae
momentum_rps__and3__d34b58b69f9d,momentum_rps,same_family_and3,3,ret10_r02 >= 0.0 AND roc10_r02 >= 0.0 AND rps10_r02 >= 0.5,0.9846153846153847,832,13,0.42522749920331016,168129,395386,395386,395386,0.42522749920331016,1.0,False,4.0,4.0,"{""D0-D5"": 461, ""D11-D20"": 164, ""D21-D30"": 23, ""D6-D10"": 184}",decomposition_only,0.9865470852017937,0.9746835443037974,0.9875518672199171,0.9565217391304348,1.0,0.5593878854120745,258551,3,172,4088b8f5643177ed
momentum_rps__and3__49ca3a43c093,momentum_rps,same_family_and3,3,ret5_r02 >= 0.0 AND market_relative_ret5_r02 >= 0.0 AND rps5_r02 >= 0.7,0.9822485207100592,830,15,0.2828881143995994,111850,395386,395386,395386,0.2828881143995994,1.0,False,5.0,5.0,"{""D0-D5"": 486, ""D11-D20"": 133, ""D21-D30"": 20, ""D6-D10"": 191}",decomposition_only,0.9798206278026906,0.9873417721518988,0.983402489626556,0.9565217391304348,1.0,0.6993604063104598,258549,1,91,0fb5245e31d7329b
momentum_rps__and3__f5cdd07473d3,momentum_rps,same_family_and3,3,roc5_r02 >= 0.0 AND market_relative_ret5_r02 >= 0.0 AND rps5_r02 >= 0.7,0.9822485207100592,830,15,0.2828881143995994,111850,395386,395386,395386,0.2828881143995994,1.0,False,5.0,5.0,"{""D0-D5"": 486, ""D11-D20"": 133, ""D21-D30"": 20, ""D6-D10"": 191}",decomposition_only,0.9798206278026906,0.9873417721518988,0.983402489626556,0.9565217391304348,1.0,0.6993604063104598,258551,3,438,456621b4495e166e
momentum_rps__and4__070e3abc145a,momentum_rps,same_family_and4,4,roc5_r02 >= 0.0 AND market_relative_ret5_r02 >= 0.0 AND rps5_r02 >= 0.5 AND rps5_r02 >= 0.7,0.9822485207100592,830,15,0.2828881143995994,111850,395386,395386,395386,0.2828881143995994,1.0,False,5.0,5.0,"{""D0-D5"": 486, ""D11-D20"": 133, ""D21-D30"": 20, ""D6-D10"": 191}",decomposition_only,0.9798206278026906,0.9873417721518988,0.983402489626556,0.9565217391304348,1.0,0.6993604063104598,258552,4,313,7b675dd88f865d30
momentum_rps__and4__2419bc13ddf9,momentum_rps,same_family_and4,4,ret5_r02 >= 0.0 AND market_relative_ret5_r02 >= 0.0 AND rps5_r02 >= 0.5 AND rps5_r02 >= 0.7,0.9822485207100592,830,15,0.2828881143995994,111850,395386,395386,395386,0.2828881143995994,1.0,False,5.0,5.0,"{""D0-D5"": 486, ""D11-D20"": 133, ""D21-D30"": 20, ""D6-D10"": 191}",decomposition_only,0.9798206278026906,0.9873417721518988,0.983402489626556,0.9565217391304348,1.0,0.6993604063104598,258555,7,69,9dac3401236f423f
momentum_rps__and4__4c354f7a03f0,momentum_rps,same_family_and4,4,roc5_r02 >= 0.0 AND market_relative_ret5_r02 >= 0.0 AND rps5_r02 >= 0.6 AND rps5_r02 >= 0.7,0.9822485207100592,830,15,0.2828881143995994,111850,395386,395386,395386,0.2828881143995994,1.0,False,5.0,5.0,"{""D0-D5"": 486, ""D11-D20"": 133, ""D21-D30"": 20, ""D6-D10"": 191}",decomposition_only,0.9798206278026906,0.9873417721518988,0.983402489626556,0.9565217391304348,1.0,0.6993604063104598,258558,10,271,b73dbc7b944a2d56
momentum_rps__and4__62e1d6f2b7b2,momentum_rps,same_family_and4,4,ret5_r02 >= 0.0 AND market_relative_ret5_r02 >= 0.0 AND rps5_r02 >= 0.6 AND rps5_r02 >= 0.7,0.9822485207100592,830,15,0.2828881143995994,111850,395386,395386,395386,0.2828881143995994,1.0,False,5.0,5.0,"{""D0-D5"": 486, ""D11-D20"": 133, ""D21-D30"": 20, ""D6-D10"": 191}",decomposition_only,0.9798206278026906,0.9873417721518988,0.983402489626556,0.9565217391304348,1.0,0.6993604063104598,258559,12,234,4fcd6c774c6c9404
momentum_rps__and4__f333973f9dbd,momentum_rps,same_family_and4,4,ret5_r02 >= 0.0 AND roc5_r02 >= 0.0 AND market_relative_ret5_r02 >= 0.0 AND rps5_r02 >= 0.7,0.9822485207100592,830,15,0.2828881143995994,111850,395386,395386,395386,0.2828881143995994,1.0,False,5.0,5.0,"{""D0-D5"": 486, ""D11-D20"": 133, ""D21-D30"": 20, ""D6-D10"": 191}",decomposition_only,0.9798206278026906,0.9873417721518988,0.983402489626556,0.9565217391304348,1.0,0.6993604063104598,258555,24,112,04d2ded58e1e09a7
momentum_rps__and3__3a4864e149de,momentum_rps,same_family_and3,3,roc5_r02 >= 0.0 AND rps5_r02 >= 0.5 AND rps5_r02 >= 0.7,0.9822485207100592,830,15,0.2829058186177558,111857,395386,395386,395386,0.2829058186177558,1.0,False,5.0,5.0,"{""D0-D5"": 486, ""D11-D20"": 133, ""D21-D30"": 20, ""D6-D10"": 191}",decomposition_only,0.9798206278026906,0.9873417721518988,0.983402489626556,0.9565217391304348,1.0,0.6993427020923033,258548,0,470,4b6a1185c7a67d8f
momentum_rps__and3__576ccc0ba8d8,momentum_rps,same_family_and3,3,roc5_r02 >= 0.0 AND rps5_r02 >= 0.6 AND rps5_r02 >= 0.7,0.9822485207100592,830,15,0.2829058186177558,111857,395386,395386,395386,0.2829058186177558,1.0,False,5.0,5.0,"{""D0-D5"": 486, ""D11-D20"": 133, ""D21-D30"": 20, ""D6-D10"": 191}",decomposition_only,0.9798206278026906,0.9873417721518988,0.983402489626556,0.9565217391304348,1.0,0.6993427020923033,258549,1,189,d2076dee2ae3364f
momentum_rps__and3__6703893fb43d,momentum_rps,same_family_and3,3,ret5_r02 >= 0.0 AND rps5_r02 >= 0.5 AND rps5_r02 >= 0.7,0.9822485207100592,830,15,0.2829058186177558,111857,395386,395386,395386,0.2829058186177558,1.0,False,5.0,5.0,"{""D0-D5"": 486, ""D11-D20"": 133, ""D21-D30"": 20, ""D6-D10"": 191}",decomposition_only,0.9798206278026906,0.9873417721518988,0.983402489626556,0.9565217391304348,1.0,0.6993427020923033,258549,1,304,b5512301c734ad66
momentum_rps__and3__7d2b31513734,momentum_rps,same_family_and3,3,ret5_r02 >= 0.0 AND roc5_r02 >= 0.0 AND rps5_r02 >= 0.7,0.9822485207100592,830,15,0.2829058186177558,111857,395386,395386,395386,0.2829058186177558,1.0,False,5.0,5.0,"{""D0-D5"": 486, ""D11-D20"": 133, ""D21-D30"": 20, ""D6-D10"": 191}",decomposition_only,0.9798206278026906,0.9873417721518988,0.983402489626556,0.9565217391304348,1.0,0.6993427020923033,258549,1,499,6cf8d63e58a815e8
momentum_rps__and3__b325de3c6507,momentum_rps,same_family_and3,3,ret5_r02 >= 0.0 AND rps5_r02 >= 0.6 AND rps5_r02 >= 0.7,0.9822485207100592,830,15,0.2829058186177558,111857,395386,395386,395386,0.2829058186177558,1.0,False,5.0,5.0,"{""D0-D5"": 486, ""D11-D20"": 133, ""D21-D30"": 20, ""D6-D10"": 191}",decomposition_only,0.9798206278026906,0.9873417721518988,0.983402489626556,0.9565217391304348,1.0,0.6993427020923033,258550,2,415,5e97572a805aabaf
momentum_rps__and4__02e0ed8c4935,momentum_rps,same_family_and4,4,ret5_r02 >= 0.0 AND roc5_r02 >= 0.0 AND rps5_r02 >= 0.6 AND rps5_r02 >= 0.7,0.9822485207100592,830,15,0.2829058186177558,111857,395386,395386,395386,0.2829058186177558,1.0,False,5.0,5.0,"{""D0-D5"": 486, ""D11-D20"": 133, ""D21-D30"": 20, ""D6-D10"": 191}",decomposition_only,0.9798206278026906,0.9873417721518988,0.983402489626556,0.9565217391304348,1.0,0.6993427020923033,258552,4,146,5effd65f581041f5
momentum_rps__and4__069a4a8ebcd1,momentum_rps,same_family_and4,4,ret5_r02 >= 0.0 AND rps5_r02 >= 0.5 AND rps5_r02 >= 0.6 AND rps5_r02 >= 0.7,0.9822485207100592,830,15,0.2829058186177558,111857,395386,395386,395386,0.2829058186177558,1.0,False,5.0,5.0,"{""D0-D5"": 486, ""D11-D20"": 133, ""D21-D30"": 20, ""D6-D10"": 191}",decomposition_only,0.9798206278026906,0.9873417721518988,0.983402489626556,0.9565217391304348,1.0,0.6993427020923033,258552,4,293,f661de7787c86851
momentum_rps__and4__c967f2290012,momentum_rps,same_family_and4,4,roc5_r02 >= 0.0 AND rps5_r02 >= 0.5 AND rps5_r02 >= 0.6 AND rps5_r02 >= 0.7,0.9822485207100592,830,15,0.2829058186177558,111857,395386,395386,395386,0.2829058186177558,1.0,False,5.0,5.0,"{""D0-D5"": 486, ""D11-D20"": 133, ""D21-D30"": 20, ""D6-D10"": 191}",decomposition_only,0.9798206278026906,0.9873417721518988,0.983402489626556,0.9565217391304348,1.0,0.6993427020923033,258556,20,478,fc3701681475ac9d
momentum_rps__and4__d9df574ffb6f,momentum_rps,same_family_and4,4,ret5_r02 >= 0.0 AND roc5_r02 >= 0.0 AND rps5_r02 >= 0.5 AND rps5_r02 >= 0.7,0.9822485207100592,830,15,0.2829058186177558,111857,395386,395386,395386,0.2829058186177558,1.0,False,5.0,5.0,"{""D0-D5"": 486, ""D11-D20"": 133, ""D21-D30"": 20, ""D6-D10"": 191}",decomposition_only,0.9798206278026906,0.9873417721518988,0.983402489626556,0.9565217391304348,1.0,0.6993427020923033,258552,22,123,9e0fc32b9a609ab6
momentum_rps__and3__09abde6d3644,momentum_rps,same_family_and3,3,market_relative_ret5_r02 >= 0.0 AND rps5_r02 >= 0.5 AND rps5_r02 >= 0.7,0.9822485207100592,830,15,0.3016874649077104,119283,395386,395386,395386,0.3016874649077104,1.0,False,4.0,4.0,"{""D0-D5"": 496, ""D11-D20"": 128, ""D21-D30"": 20, ""D6-D10"": 186}",decomposition_only,0.9798206278026906,0.9873417721518988,0.983402489626556,0.9565217391304348,1.0,0.6805610558023487,258548,0,79,2d81f74606eafca6
momentum_rps__and3__7315dbd15498,momentum_rps,same_family_and3,3,market_relative_ret5_r02 >= 0.0 AND rps5_r02 >= 0.6 AND rps5_r02 >= 0.7,0.9822485207100592,830,15,0.3016874649077104,119283,395386,395386,395386,0.3016874649077104,1.0,False,4.0,4.0,"{""D0-D5"": 496, ""D11-D20"": 128, ""D21-D30"": 20, ""D6-D10"": 186}",decomposition_only,0.9798206278026906,0.9873417721518988,0.983402489626556,0.9565217391304348,1.0,0.6805610558023487,258549,1,402,71cd3e08a401e45c
momentum_rps__and4__8bdee85ec41b,momentum_rps,same_family_and4,4,market_relative_ret5_r02 >= 0.0 AND rps5_r02 >= 0.5 AND rps5_r02 >= 0.6 AND rps5_r02 >= 0.7,0.9822485207100592,830,15,0.3016874649077104,119283,395386,395386,395386,0.3016874649077104,1.0,False,4.0,4.0,"{""D0-D5"": 496, ""D11-D20"": 128, ""D21-D30"": 20, ""D6-D10"": 186}",decomposition_only,0.9798206278026906,0.9873417721518988,0.983402489626556,0.9565217391304348,1.0,0.6805610558023487,258550,15,453,3a1a3548093801d3
momentum_rps__and3__46941ace28f1,momentum_rps,same_family_and3,3,rps5_r02 >= 0.5 AND rps5_r02 >= 0.6 AND rps5_r02 >= 0.7,0.9822485207100592,830,15,0.30170769829988925,119291,395386,395386,395386,0.30170769829988925,1.0,False,4.0,4.0,"{""D0-D5"": 496, ""D11-D20"": 128, ""D21-D30"": 20, ""D6-D10"": 186}",decomposition_only,0.9798206278026906,0.9873417721518988,0.983402489626556,0.9565217391304348,1.0,0.6805408224101699,258549,1,62,db0db81d1be151f6
momentum_rps__and3__278f2bed6fdc,momentum_rps,same_family_and3,3,ret5_r02 >= 0.0 AND roc5_r02 >= 0.0 AND rps10_r02 >= 0.5,0.9822485207100592,830,15,0.3530246392133257,139581,395386,395386,395386,0.3530246392133257,1.0,False,5.0,5.0,"{""D0-D5"": 448, ""D11-D20"": 177, ""D21-D30"": 32, ""D6-D10"": 173}",decomposition_only,0.9775784753363229,0.9810126582278481,0.991701244813278,0.9516129032258065,1.0,0.6292238814967335,258548,0,318,ab8788bd32648e37
momentum_rps__and3__e199c2eff486,momentum_rps,same_family_and3,3,market_relative_ret5_r02 >= 0.0 AND rps5_r02 >= 0.5 AND rps10_r02 >= 0.5,0.9810650887573964,829,16,0.34736940609935607,137345,395386,395386,395386,0.34736940609935607,1.0,False,4.0,4.0,"{""D0-D5"": 455, ""D11-D20"": 175, ""D21-D30"": 36, ""D6-D10"": 163}",decomposition_only,0.9798206278026906,0.9810126582278481,0.983402489626556,0.9565217391304348,1.0,0.6336956826580403,258551,3,300,de165eec5277686f
momentum_rps__and3__01d0000ce091,momentum_rps,same_family_and3,3,ret5_r02 >= 0.0 AND rps5_r02 >= 0.5 AND rps10_r02 >= 0.5,0.9798816568047337,828,17,0.32327396518844875,127818,395386,395386,395386,0.32327396518844875,1.0,False,5.0,5.0,"{""D0-D5"": 437, ""D11-D20"": 185, ""D21-D30"": 32, ""D6-D10"": 174}",decomposition_only,0.9753363228699552,0.9810126582278481,0.9875518672199171,0.9516129032258065,1.0,0.656607691616285,258548,0,18,5436826de201ac46
momentum_rps__and3__3e85a8e8de5f,momentum_rps,same_family_and3,3,roc5_r02 >= 0.0 AND rps5_r02 >= 0.5 AND rps10_r02 >= 0.5,0.9798816568047337,828,17,0.32327396518844875,127818,395386,395386,395386,0.32327396518844875,1.0,False,5.0,5.0,"{""D0-D5"": 437, ""D11-D20"": 185, ""D21-D30"": 32, ""D6-D10"": 174}",decomposition_only,0.9753363228699552,0.9810126582278481,0.9875518672199171,0.9516129032258065,1.0,0.656607691616285,258549,1,6,560ba0280036965e
momentum_rps__and4__0b1c47f047db,momentum_rps,same_family_and4,4,ret5_r02 >= 0.0 AND roc5_r02 >= 0.0 AND rps5_r02 >= 0.5 AND rps10_r02 >= 0.5,0.9798816568047337,828,17,0.32327396518844875,127818,395386,395386,395386,0.32327396518844875,1.0,False,5.0,5.0,"{""D0-D5"": 437, ""D11-D20"": 185, ""D21-D30"": 32, ""D6-D10"": 174}",decomposition_only,0.9753363228699552,0.9810126582278481,0.9875518672199171,0.9516129032258065,1.0,0.656607691616285,258552,4,481,e9787d50f822a1e4
momentum_rps__and3__e47631e287eb,momentum_rps,same_family_and3,3,rps5_r02 >= 0.5 AND ret10_r02 >= 0.0 AND roc10_r02 >= 0.0,0.9798816568047337,828,17,0.358851856160815,141885,395386,395386,395386,0.358851856160815,1.0,False,5.0,5.0,"{""D0-D5"": 443, ""D11-D20"": 168, ""D21-D30"": 24, ""D6-D10"": 193}",decomposition_only,0.9775784753363229,0.9746835443037974,0.9875518672199171,0.9528301886792453,1.0,0.6210298006439188,258551,3,319,8d96a22c4d61cc05
momentum_rps__and4__01e0b77b786e,momentum_rps,same_family_and4,4,roc5_r02 >= 0.0 AND market_relative_ret5_r02 >= 0.0 AND rps5_r02 >= 0.5 AND rps10_r02 >= 0.5,0.978698224852071,827,18,0.302949522744862,119782,395386,395386,395386,0.302949522744862,1.0,False,5.0,5.0,"{""D0-D5"": 428, ""D11-D20"": 190, ""D21-D30"": 39, ""D6-D10"": 170}",decomposition_only,0.9753363228699552,0.9810126582278481,0.983402489626556,0.9516129032258065,1.0,0.675748702107209,258552,4,103,d30d9b7f9d14846a
momentum_rps__and4__487261cbd9dd,momentum_rps,same_family_and4,4,ret5_r02 >= 0.0 AND market_relative_ret5_r02 >= 0.0 AND rps5_r02 >= 0.5 AND rps10_r02 >= 0.5,0.978698224852071,827,18,0.302949522744862,119782,395386,395386,395386,0.302949522744862,1.0,False,5.0,5.0,"{""D0-D5"": 428, ""D11-D20"": 190, ""D21-D30"": 39, ""D6-D10"": 170}",decomposition_only,0.9753363228699552,0.9810126582278481,0.983402489626556,0.9516129032258065,1.0,0.675748702107209,258558,10,124,ff67d3855ab59476
momentum_rps__and3__35f8e8acf47f,momentum_rps,same_family_and3,3,roc5_r02 >= 0.0 AND market_relative_ret5_r02 >= 0.0 AND rps10_r02 >= 0.5,0.978698224852071,827,18,0.30355146616218076,120020,395386,395386,395386,0.30355146616218076,1.0,False,5.0,5.0,"{""D0-D5"": 428, ""D11-D20"": 190, ""D21-D30"": 39, ""D6-D10"": 170}",decomposition_only,0.9753363228699552,0.9810126582278481,0.983402489626556,0.9516129032258065,1.0,0.6751467586898903,258548,0,438,ec2c6d6f5702ab2e
