code,name,instrument,exchange,base_date,price_date,close,shares_date,total_shares,shares_source,market_cap,included,reason
601133,柏诚股份,SH601133,SH,2025-12-31,2025-12-31,15.4,2025-08-20,528018424.0,stock_zh_a_gbjg_em,8131483729.6,False,below_threshold
601136,首创证券,SH601136,SH,2025-12-31,2025-12-31,18.79,2025-12-22,2733333800.0,stock_zh_a_gbjg_em,51359342102.0,True,
601137,博威合金,SH601137,SH,2025-12-31,2025-12-31,21.37,2025-12-31,871628761.0,stock_zh_a_gbjg_em,18626706622.57,False,below_threshold
601138,工业富联,SH601138,SH,2025-12-31,2025-12-31,62.05,2025-12-31,19858195781.0,stock_zh_a_gbjg_em,1232201048211.05,True,
601139,深圳燃气,SH601139,SH,2025-12-31,2025-12-31,6.6,2025-12-31,2876742427.0,stock_zh_a_gbjg_em,18986500018.2,False,below_threshold
601155,新城控股,SH601155,SH,2025-12-31,2025-12-31,13.95,2022-11-24,2255622856.0,stock_zh_a_gbjg_em,31465938841.199997,False,below_threshold
601156,东航物流,SH601156,SH,2025-12-31,2025-12-31,18.41,2024-09-05,1587555556.0,stock_zh_a_gbjg_em,29226897785.96,False,below_threshold
601158,重庆水务,SH601158,SH,2025-12-31,2025-12-31,4.47,2025-12-31,4800023077.0,stock_zh_a_gbjg_em,21456103154.19,False,below_threshold
601162,天风证券,SH601162,SH,2025-12-31,2025-12-31,4.16,2025-12-31,10073985234.0,stock_zh_a_gbjg_em,41907778573.44,False,below_threshold
601163,三角轮胎,SH601163,SH,2025-12-31,2025-12-31,14.29,2019-09-09,800000000.0,stock_zh_a_gbjg_em,11432000000.0,False,below_threshold
601166,兴业银行,SH601166,SH,2025-12-31,2025-12-31,21.06,2025-12-31,21162855196.0,stock_zh_a_gbjg_em,445689730427.75995,True,
601168,西部矿业,SH601168,SH,2025-12-31,2025-12-31,27.64,2010-07-12,2383000000.0,stock_zh_a_gbjg_em,65866120000.0,True,
601169,北京银行,SH601169,SH,2025-12-31,2025-12-31,5.48,2020-12-28,21142984272.0,stock_zh_a_gbjg_em,115863553810.56001,True,
601177,杭齿前进,SH601177,SH,2025-12-31,2025-12-31,17.35,2024-06-14,407975000.0,stock_zh_a_gbjg_em,7078366250.000001,False,below_threshold
601179,中国西电,SH601179,SH,2025-12-31,2025-12-31,9.1,2016-08-26,5125882352.0,stock_zh_a_gbjg_em,46645529403.2,False,below_threshold
601186,中国铁建,SH601186,SH,2025-12-31,2025-12-31,7.67,2016-07-18,13579541500.0,stock_zh_a_gbjg_em,104155083305.0,True,
601187,厦门银行,SH601187,SH,2025-12-31,2025-12-31,7.34,2025-10-27,2639127888.0,stock_zh_a_gbjg_em,19371198697.92,False,below_threshold
601188,龙江交通,SH601188,SH,2025-12-31,2025-12-31,3.54,2025-10-15,1305469915.0,stock_zh_a_gbjg_em,4621363499.1,False,below_threshold
601198,东兴证券,SH601198,SH,2025-12-31,2025-12-31,13.88,2022-04-22,3232445520.0,stock_zh_a_gbjg_em,44866343817.600006,False,below_threshold
601199,江南水务,SH601199,SH,2025-12-31,2025-12-31,5.57,2019-02-13,935210292.0,stock_zh_a_gbjg_em,5209121326.440001,False,below_threshold
601200,上海环境,SH601200,SH,2025-12-31,2025-12-31,8.05,2024-07-26,1346230251.0,stock_zh_a_gbjg_em,10837153520.550001,False,below_threshold
601208,东材科技,SH601208,SH,2025-12-31,2025-12-31,27.09,2025-09-05,1018117834.0,stock_zh_a_gbjg_em,27580812123.06,False,below_threshold
601211,国泰海通,SH601211,SH,2025-12-31,2025-12-31,20.55,2025-08-15,17628925829.0,stock_zh_a_gbjg_em,362274425785.95,True,
601212,白银有色,SH601212,SH,2025-12-31,2025-12-31,5.85,2020-06-22,7404774511.0,stock_zh_a_gbjg_em,43317930889.35,False,below_threshold
601216,君正集团,SH601216,SH,2025-12-31,2025-12-31,4.82,2017-01-09,8438017390.0,stock_zh_a_gbjg_em,40671243819.8,False,below_threshold
601218,吉鑫科技,SH601218,SH,2025-12-31,2025-12-31,5.06,2024-12-30,969033512.0,stock_zh_a_gbjg_em,4903309570.719999,False,below_threshold
601222,林洋能源,SH601222,SH,2025-12-31,2025-12-31,5.47,2021-09-28,2060169156.0,stock_zh_a_gbjg_em,11269125283.32,False,below_threshold
601225,陕西煤业,SH601225,SH,2025-12-31,2025-12-31,21.32,2021-07-29,9695000000.0,stock_zh_a_gbjg_em,206697400000.0,True,
601226,华电科工,SH601226,SH,2025-12-31,2025-12-31,7.84,2025-12-30,1162223700.0,stock_zh_a_gbjg_em,9111833808.0,False,below_threshold
601228,广州港,SH601228,SH,2025-12-31,2025-12-31,3.24,2024-03-21,7544531351.0,stock_zh_a_gbjg_em,24444281577.24,False,below_threshold
601229,上海银行,SH601229,SH,2025-12-31,2025-12-31,10.1,2025-12-31,14209010070.0,stock_zh_a_gbjg_em,143511001707.0,True,
601231,环旭电子,SH601231,SH,2025-12-31,2025-12-31,30.0,2025-12-31,2279344030.0,stock_zh_a_gbjg_em,68380320900.0,True,
601233,桐昆股份,SH601233,SH,2025-12-31,2025-12-31,17.21,2025-01-27,2404779773.0,stock_zh_a_gbjg_em,41386259893.33,False,below_threshold
601236,红塔证券,SH601236,SH,2025-12-31,2025-12-31,8.19,2022-07-05,4716787742.0,stock_zh_a_gbjg_em,38630491606.979996,False,below_threshold
601238,广汽集团,SH601238,SH,2025-12-31,2025-12-31,8.16,2025-02-27,10197065900.0,stock_zh_a_gbjg_em,83208057744.0,True,
601279,英利汽车,SH601279,SH,2025-12-31,2025-12-31,5.2,2024-06-24,1585785985.0,stock_zh_a_gbjg_em,8246087122.0,False,below_threshold
601288,农业银行,SH601288,SH,2025-12-31,2025-12-31,7.68,2023-07-03,349983033873.0,stock_zh_a_gbjg_em,2687869700144.64,True,
601298,青岛港,SH601298,SH,2025-12-31,2025-12-31,8.34,2022-01-21,6491100000.0,stock_zh_a_gbjg_em,54135774000.0,True,
601311,骆驼股份,SH601311,SH,2025-12-31,2025-12-31,9.17,2021-09-02,1173146118.0,stock_zh_a_gbjg_em,10757749902.06,False,below_threshold
601318,中国平安,SH601318,SH,2025-12-31,2025-12-31,68.4,2025-09-03,18107641995.0,stock_zh_a_gbjg_em,1238562712458.0,True,
601319,中国人保,SH601319,SH,2025-12-31,2025-12-31,8.95,2022-09-26,44223990583.0,stock_zh_a_gbjg_em,395804715717.85,True,
601326,秦港股份,SH601326,SH,2025-12-31,2025-12-31,3.49,2020-08-17,5587412000.0,stock_zh_a_gbjg_em,19500067880.0,False,below_threshold
601328,交通银行,SH601328,SH,2025-12-31,2025-12-31,7.25,2025-06-30,88363784223.0,stock_zh_a_gbjg_em,640637435616.75,True,
601330,绿色动力,SH601330,SH,2025-12-31,2025-12-31,6.73,2025-12-23,1430584350.0,stock_zh_a_gbjg_em,9627832675.5,False,below_threshold
601333,广深铁路,SH601333,SH,2025-12-31,2025-12-31,3.04,2012-12-24,7083537000.0,stock_zh_a_gbjg_em,21533952480.0,False,below_threshold
601336,新华保险,SH601336,SH,2025-12-31,2025-12-31,69.7,2014-12-16,3119546600.0,stock_zh_a_gbjg_em,217432398020.0,True,
601339,百隆东方,SH601339,SH,2025-12-31,2025-12-31,5.79,2024-10-29,1499569000.0,stock_zh_a_gbjg_em,8682504510.0,False,below_threshold
601360,三六零,SH601360,SH,2025-12-31,2025-12-31,11.17,2024-11-12,6999557879.0,stock_zh_a_gbjg_em,78185061508.43,True,
601366,利群股份,SH601366,SH,2025-12-31,2025-12-31,4.88,2025-12-31,933060765.0,stock_zh_a_gbjg_em,4553336533.2,False,below_threshold
601368,绿城水务,SH601368,SH,2025-12-31,2025-12-31,4.96,2022-07-25,882973077.0,stock_zh_a_gbjg_em,4379546461.92,False,below_threshold
601369,陕鼓动力,SH601369,SH,2025-12-31,2025-12-31,10.01,2025-11-19,1723474492.0,stock_zh_a_gbjg_em,17251979664.92,False,below_threshold
601375,中原证券,SH601375,SH,2025-12-31,2025-12-31,4.3,2021-02-01,4642884700.0,stock_zh_a_gbjg_em,19964404210.0,False,below_threshold
601377,兴业证券,SH601377,SH,2025-12-31,2025-12-31,7.42,2022-08-25,8635987294.0,stock_zh_a_gbjg_em,64079025721.479996,True,
601388,怡球资源,SH601388,SH,2025-12-31,2025-12-31,3.01,2023-11-24,2201222616.0,stock_zh_a_gbjg_em,6625680074.16,False,below_threshold
601390,中国中铁,SH601390,SH,2025-12-31,2025-12-31,5.41,2025-11-24,24686285629.0,stock_zh_a_gbjg_em,133552805252.89,True,
601398,工商银行,SH601398,SH,2025-12-31,2025-12-31,7.93,2015-02-12,356406257089.0,stock_zh_a_gbjg_em,2826301618715.77,True,
601399,国机重装,SH601399,SH,2025-12-31,2025-12-31,4.78,2023-06-08,7213555890.0,stock_zh_a_gbjg_em,34480797154.200005,False,below_threshold
601456,国联民生,SH601456,SH,2025-12-31,2025-12-31,10.17,2025-09-10,5680592806.0,stock_zh_a_gbjg_em,57771628837.02,True,
601500,通用股份,SH601500,SH,2025-12-31,2025-12-31,4.82,2025-07-15,1589315735.0,stock_zh_a_gbjg_em,7660501842.700001,False,below_threshold
601512,中新集团,SH601512,SH,2025-12-31,2025-12-31,9.0,2022-12-20,1498890000.0,stock_zh_a_gbjg_em,13490010000.0,False,below_threshold
601515,衢州东峰,SH601515,SH,2025-12-31,2025-12-31,4.3,2025-12-23,1924470671.0,stock_zh_a_gbjg_em,8275223885.299999,False,below_threshold
601518,吉林高速,SH601518,SH,2025-12-31,2025-12-31,2.82,2023-06-29,1890553169.0,stock_zh_a_gbjg_em,5331359936.58,False,below_threshold
601519,大智慧,SH601519,SH,2025-12-31,2025-12-31,12.87,2025-06-25,1989160000.0,stock_zh_a_gbjg_em,25600489200.0,False,below_threshold
601528,瑞丰银行,SH601528,SH,2025-12-31,2025-12-31,5.7,2025-06-25,1962161395.0,stock_zh_a_gbjg_em,11184319951.5,False,below_threshold
601555,东吴证券,SH601555,SH,2025-12-31,2025-12-31,9.06,2024-03-22,4968702837.0,stock_zh_a_gbjg_em,45016447703.22,False,below_threshold
601566,九牧王,SH601566,SH,2025-12-31,2025-12-31,13.11,2014-07-15,574637150.0,stock_zh_a_gbjg_em,7533493036.5,False,below_threshold
601567,三星电气,SH601567,SH,2025-12-31,2025-12-31,23.02,2025-09-12,1405209400.0,stock_zh_a_gbjg_em,32347920388.0,False,below_threshold
601568,北元集团,SH601568,SH,2025-12-31,2025-12-31,3.72,2024-04-22,3972222224.0,stock_zh_a_gbjg_em,14776666673.28,False,below_threshold
601577,长沙银行,SH601577,SH,2025-12-31,2025-12-31,9.7,2024-09-26,4021553754.0,stock_zh_a_gbjg_em,39009071413.799995,False,below_threshold
601579,会稽山,SH601579,SH,2025-12-31,2025-12-31,20.27,2023-03-03,479463409.0,stock_zh_a_gbjg_em,9718723300.43,False,below_threshold
601588,北辰实业,SH601588,SH,2025-12-31,2025-12-31,1.74,2009-10-16,3367020000.0,stock_zh_a_gbjg_em,5858614800.0,False,below_threshold
601595,上海电影,SH601595,SH,2025-12-31,2025-12-31,28.63,2020-07-24,448200000.0,stock_zh_a_gbjg_em,12831966000.0,False,below_threshold
601598,中国外运,SH601598,SH,2025-12-31,2025-12-31,6.06,2025-12-31,7173751227.0,stock_zh_a_gbjg_em,43472932435.619995,False,below_threshold
601599,浙文影业,SH601599,SH,2025-12-31,2025-12-31,3.98,2024-06-04,1160542453.0,stock_zh_a_gbjg_em,4618958962.94,False,below_threshold
601600,中国铝业,SH601600,SH,2025-12-31,2025-12-31,12.22,2025-12-23,17155632078.0,stock_zh_a_gbjg_em,209641823993.16,True,
601601,中国太保,SH601601,SH,2025-12-31,2025-12-31,41.91,2020-07-06,9620341455.0,stock_zh_a_gbjg_em,403188510379.05,True,
601606,长城军工,SH601606,SH,2025-12-31,2025-12-31,48.12,2021-08-06,724228400.0,stock_zh_a_gbjg_em,34849870608.0,False,below_threshold
601607,上海医药,SH601607,SH,2025-12-31,2025-12-31,17.86,2025-04-08,3708361809.0,stock_zh_a_gbjg_em,66231341908.74,True,
601608,中信重工,SH601608,SH,2025-12-31,2025-12-31,6.59,2025-01-20,4579553437.0,stock_zh_a_gbjg_em,30179257149.829998,False,below_threshold
601609,金田股份,SH601609,SH,2025-12-31,2025-12-31,10.8,2025-11-03,1728638193.0,stock_zh_a_gbjg_em,18669292484.4,False,below_threshold
601611,中国核建,SH601611,SH,2025-12-31,2025-12-31,13.48,2025-04-07,3013834212.0,stock_zh_a_gbjg_em,40626485177.76,False,below_threshold
601615,明阳智能,SH601615,SH,2025-12-31,2025-12-31,14.48,2025-12-09,2261496706.0,stock_zh_a_gbjg_em,32746472302.88,False,below_threshold
601616,广电电气,SH601616,SH,2025-12-31,2025-12-31,3.86,2024-03-18,853675319.0,stock_zh_a_gbjg_em,3295186731.3399997,False,below_threshold
601618,中国中冶,SH601618,SH,2025-12-31,2025-12-31,2.97,2018-01-08,20723619170.0,stock_zh_a_gbjg_em,61549148934.9,True,
601619,嘉泽新能,SH601619,SH,2025-12-31,2025-12-31,4.44,2025-12-31,2912746746.0,stock_zh_a_gbjg_em,12932595552.240002,False,below_threshold
601628,中国人寿,SH601628,SH,2025-12-31,2025-12-31,45.5,2010-01-11,28264705000.0,stock_zh_a_gbjg_em,1286044077500.0,True,
601633,长城汽车,SH601633,SH,2025-12-31,2025-12-31,22.63,2025-12-31,8557872087.0,stock_zh_a_gbjg_em,193664645328.81,True,
601636,旗滨集团,SH601636,SH,2025-12-31,2025-12-31,5.93,2025-12-02,2958653728.0,stock_zh_a_gbjg_em,17544816607.04,False,below_threshold
601658,邮储银行,SH601658,SH,2025-12-31,2025-12-31,5.45,2025-06-30,120095053492.0,stock_zh_a_gbjg_em,654518041531.4,True,
601665,齐鲁银行,SH601665,SH,2025-12-31,2025-12-31,5.74,2025-08-13,6153842525.0,stock_zh_a_gbjg_em,35323056093.5,False,below_threshold
601666,平煤股份,SH601666,SH,2025-12-31,2025-12-31,7.87,2025-12-31,2469360728.0,stock_zh_a_gbjg_em,19433868929.36,False,below_threshold
601668,中国建筑,SH601668,SH,2025-12-31,2025-12-31,5.13,2025-01-07,41320390444.0,stock_zh_a_gbjg_em,211973602977.72,True,
601669,中国电建,SH601669,SH,2025-12-31,2025-12-31,5.2,2023-07-13,17226159334.0,stock_zh_a_gbjg_em,89576028536.8,True,
601677,明泰铝业,SH601677,SH,2025-12-31,2025-12-31,14.79,2025-07-31,1243523627.0,stock_zh_a_gbjg_em,18391714443.329998,False,below_threshold
601678,滨化股份,SH601678,SH,2025-12-31,2025-12-31,4.24,2025-12-19,2056836276.0,stock_zh_a_gbjg_em,8720985810.24,False,below_threshold
601686,友发集团,SH601686,SH,2025-12-31,2025-12-31,6.28,2025-12-31,1471109747.0,stock_zh_a_gbjg_em,9238569211.16,False,below_threshold
601688,华泰证券,SH601688,SH,2025-12-31,2025-12-31,23.59,2025-09-11,9026863786.0,stock_zh_a_gbjg_em,212943716711.74,True,
601689,拓普集团,SH601689,SH,2025-12-31,2025-12-31,77.18,2025-03-13,1737835580.0,stock_zh_a_gbjg_em,134126150064.40001,True,
601696,中银证券,SH601696,SH,2025-12-31,2025-12-31,14.99,2023-02-27,2778000000.0,stock_zh_a_gbjg_em,41642220000.0,False,below_threshold
601698,中国卫通,SH601698,SH,2025-12-31,2025-12-31,35.73,2023-04-24,4224385412.0,stock_zh_a_gbjg_em,150937290770.75998,True,
601699,潞安环能,SH601699,SH,2025-12-31,2025-12-31,11.8,2015-06-11,2991409200.0,stock_zh_a_gbjg_em,35298628560.0,False,below_threshold
601700,风范股份,SH601700,SH,2025-12-31,2025-12-31,5.66,2023-03-31,1142246700.0,stock_zh_a_gbjg_em,6465116322.0,False,below_threshold
601702,华峰铝业,SH601702,SH,2025-12-31,2025-12-31,20.47,2023-09-07,998530600.0,stock_zh_a_gbjg_em,20439921382.0,False,below_threshold
601717,中创智领,SH601717,SH,2025-12-31,2025-12-31,24.55,2024-09-19,1785399930.0,stock_zh_a_gbjg_em,43831568281.5,False,below_threshold
601718,际华集团,SH601718,SH,2025-12-31,2025-12-31,3.35,2025-12-19,4361069503.0,stock_zh_a_gbjg_em,14609582835.050001,False,below_threshold
601727,上海电气,SH601727,SH,2025-12-31,2025-12-31,8.61,2025-08-15,15540121636.0,stock_zh_a_gbjg_em,133800447285.95999,True,
601728,中国电信,SH601728,SH,2025-12-31,2025-12-31,6.3,2025-02-20,91507138699.0,stock_zh_a_gbjg_em,576494973803.7,True,
601766,中国中车,SH601766,SH,2025-12-31,2025-12-31,6.82,2020-01-17,28698864088.0,stock_zh_a_gbjg_em,195726253080.16,True,
601777,千里科技,SH601777,SH,2025-12-31,2025-12-31,10.63,2024-06-12,4521100071.0,stock_zh_a_gbjg_em,48059293754.73,False,below_threshold
601778,晶科科技,SH601778,SH,2025-12-31,2025-12-31,3.72,2025-12-31,3571000639.0,stock_zh_a_gbjg_em,13284122377.08,False,below_threshold
601788,光大证券,SH601788,SH,2025-12-31,2025-12-31,17.55,2016-09-09,4610787639.0,stock_zh_a_gbjg_em,80919323064.45,True,
601789,宁波建工,SH601789,SH,2025-12-31,2025-12-31,4.99,2022-04-11,1086798590.0,stock_zh_a_gbjg_em,5423124964.1,False,below_threshold
601798,蓝科高新,SH601798,SH,2025-12-31,2025-12-31,8.87,2014-08-11,354528198.0,stock_zh_a_gbjg_em,3144665116.2599998,False,below_threshold
601799,星宇股份,SH601799,SH,2025-12-31,2025-12-31,123.37,2021-08-02,285679419.0,stock_zh_a_gbjg_em,35244269922.03,False,below_threshold
601800,中国交建,SH601800,SH,2025-12-31,2025-12-31,8.24,2025-11-28,16274644225.0,stock_zh_a_gbjg_em,134103068414.0,True,
601801,皖新传媒,SH601801,SH,2025-12-31,2025-12-31,6.58,2024-08-07,1957931237.0,stock_zh_a_gbjg_em,12883187539.460001,False,below_threshold
601808,中海油服,SH601808,SH,2025-12-31,2025-12-31,14.04,2014-04-14,4771592000.0,stock_zh_a_gbjg_em,66993151679.99999,True,
601811,新华文轩,SH601811,SH,2025-12-31,2025-12-31,13.42,2019-08-08,1233841000.0,stock_zh_a_gbjg_em,16558146220.0,False,below_threshold
601816,京沪高铁,SH601816,SH,2025-12-31,2025-12-31,5.15,2025-06-03,48925679370.0,stock_zh_a_gbjg_em,251967248755.50003,True,
601818,光大银行,SH601818,SH,2025-12-31,2025-12-31,3.49,2023-03-16,59085551061.0,stock_zh_a_gbjg_em,206208573202.89,True,
601825,沪农商行,SH601825,SH,2025-12-31,2025-12-31,9.29,2025-12-31,9644444445.0,stock_zh_a_gbjg_em,89596888894.04999,True,
601827,三峰环境,SH601827,SH,2025-12-31,2025-12-31,8.47,2024-12-02,1671933300.0,stock_zh_a_gbjg_em,14161275051.000002,False,below_threshold
601828,美凯龙,SH601828,SH,2025-12-31,2025-12-31,2.7,2022-04-20,4354732673.0,stock_zh_a_gbjg_em,11757778217.1,False,below_threshold
601838,成都银行,SH601838,SH,2025-12-31,2025-12-31,16.12,2025-02-05,4238435356.0,stock_zh_a_gbjg_em,68323577938.72,True,
601857,中国石油,SH601857,SH,2025-12-31,2025-12-31,10.41,2013-11-08,183020977818.0,stock_zh_a_gbjg_em,1905248379085.3801,True,
601858,中国科传,SH601858,SH,2025-12-31,2025-12-31,18.15,2020-02-03,790500000.0,stock_zh_a_gbjg_em,14347574999.999998,False,below_threshold
601860,紫金银行,SH601860,SH,2025-12-31,2025-12-31,2.76,2025-12-31,3661004219.0,stock_zh_a_gbjg_em,10104371644.439999,False,below_threshold
601865,福莱特,SH601865,SH,2025-12-31,2025-12-31,15.67,2025-11-30,2342880233.0,stock_zh_a_gbjg_em,36712933251.11,False,below_threshold
601866,中远海发,SH601866,SH,2025-12-31,2025-12-31,2.52,2025-07-15,13197655820.0,stock_zh_a_gbjg_em,33258092666.4,False,below_threshold
601868,中国能建,SH601868,SH,2025-12-31,2025-12-31,2.35,2024-09-30,41691163636.0,stock_zh_a_gbjg_em,97974234544.6,True,
601869,长飞光纤,SH601869,SH,2025-12-31,2025-12-31,116.36,2025-12-17,827905108.0,stock_zh_a_gbjg_em,96335038366.88,True,
601872,招商轮船,SH601872,SH,2025-12-31,2025-12-31,8.98,2025-05-22,8074538502.0,stock_zh_a_gbjg_em,72509355747.96,True,
601877,正泰电器,SH601877,SH,2025-12-31,2025-12-31,27.89,2023-09-21,2148968976.0,stock_zh_a_gbjg_em,59934744740.64,True,
601878,浙商证券,SH601878,SH,2025-12-31,2025-12-31,10.81,2024-11-27,4573796639.0,stock_zh_a_gbjg_em,49442741667.590004,False,below_threshold
601880,辽港股份,SH601880,SH,2025-12-31,2025-12-31,1.6,2025-09-02,23571767213.0,stock_zh_a_gbjg_em,37714827540.8,False,below_threshold
601881,中国银河,SH601881,SH,2025-12-31,2025-12-31,15.72,2023-12-18,10934402256.0,stock_zh_a_gbjg_em,171888803464.32,True,
601882,XD海天精,SH601882,SH,2025-12-31,2025-12-31,19.46,2019-11-07,522000000.0,stock_zh_a_gbjg_em,10158120000.0,False,below_threshold
601886,XD江河集,SH601886,SH,2025-12-31,2025-12-31,8.16,2022-06-20,1133002060.0,stock_zh_a_gbjg_em,9245296809.6,False,below_threshold
601888,中国中免,SH601888,SH,2025-12-31,2025-12-31,94.56,2022-09-21,2068859044.0,stock_zh_a_gbjg_em,195631311200.64,True,
601890,亚星锚链,SH601890,SH,2025-12-31,2025-12-31,10.29,2015-06-09,959400000.0,stock_zh_a_gbjg_em,9872226000.0,False,below_threshold
601898,中煤能源,SH601898,SH,2025-12-31,2025-12-31,12.44,2014-02-07,13258663400.0,stock_zh_a_gbjg_em,164937772696.0,True,
601899,紫金矿业,SH601899,SH,2025-12-31,2025-12-31,34.47,2025-12-18,26589733140.0,stock_zh_a_gbjg_em,916548101335.7999,True,
601900,南方传媒,SH601900,SH,2025-12-31,2025-12-31,13.41,2025-07-15,881970094.0,stock_zh_a_gbjg_em,11827218960.54,False,below_threshold
601901,方正证券,SH601901,SH,2025-12-31,2025-12-31,7.8,2017-08-08,8232101395.0,stock_zh_a_gbjg_em,64210390881.0,True,
601908,京运通,SH601908,SH,2025-12-31,2025-12-31,3.91,2021-07-20,2414602861.0,stock_zh_a_gbjg_em,9441097186.51,False,below_threshold
601916,浙商银行,SH601916,SH,2025-12-31,2025-12-31,3.04,2023-07-28,27464635963.0,stock_zh_a_gbjg_em,83492493327.52,True,
601918,新集能源,SH601918,SH,2025-12-31,2025-12-31,6.61,2013-08-15,2590541800.0,stock_zh_a_gbjg_em,17123481298.0,False,below_threshold
601919,中远海控,SH601919,SH,2025-12-31,2025-12-31,15.18,2025-12-31,15489882673.0,stock_zh_a_gbjg_em,235136418976.13998,True,
601921,浙版传媒,SH601921,SH,2025-12-31,2025-12-31,7.82,2025-01-23,2222222223.0,stock_zh_a_gbjg_em,17377777783.86,False,below_threshold
601928,凤凰传媒,SH601928,SH,2025-12-31,2025-12-31,10.04,2014-12-11,2544900000.0,stock_zh_a_gbjg_em,25550795999.999996,False,below_threshold
601929,吉视传媒,SH601929,SH,2025-12-31,2025-12-31,3.44,2023-12-26,3489788168.0,stock_zh_a_gbjg_em,12004871297.92,False,below_threshold
601933,永辉超市,SH601933,SH,2025-12-31,2025-12-31,4.69,2021-09-29,9075036993.0,stock_zh_a_gbjg_em,42561923497.170006,False,below_threshold
601939,建设银行,SH601939,SH,2025-12-31,2025-12-31,9.28,2025-06-24,261600381459.0,stock_zh_a_gbjg_em,2427651539939.52,True,
601949,中国出版,SH601949,SH,2025-12-31,2025-12-31,6.45,2025-02-07,1903968054.0,stock_zh_a_gbjg_em,12280593948.300001,False,below_threshold
601952,苏垦农发,SH601952,SH,2025-12-31,2025-12-31,9.12,2020-05-15,1378000000.0,stock_zh_a_gbjg_em,12567359999.999998,False,below_threshold
