date,instrument,missing_fields,missing_field_count
2017-07-28,SH600383,"open,high,low,close,volume,money,factor",7
2017-07-28,SH600390,"open,high,low,close,volume,money,factor",7
2017-07-28,SH600516,"open,high,low,close,volume,money,factor",7
2017-07-28,SH600518,"open,high,low,close,volume,money,factor",7
2017-07-28,SH600606,"open,high,low,close,volume,money,factor",7
2017-07-28,SH600637,"open,high,low,close,volume,money,factor",7
2017-07-28,SH600663,"open,high,low,close,volume,money,factor",7
2017-07-28,SH600688,"open,high,low,close,volume,money,factor",7
2017-07-28,SH600705,"open,high,low,close,volume,money,factor",7
2017-07-28,SH600816,"open,high,low,close,volume,money,factor",7
2017-07-28,SH600837,"open,high,low,close,volume,money,factor",7
2017-07-28,SH601198,"open,high,low,close,volume,money,factor",7
2017-07-28,SH601933,"open,high,low,close,volume,money,factor",7
2017-07-28,SH601992,"open,high,low,close,volume,money,factor",7
2017-07-28,SZ000069,"open,high,low,close,volume,money,factor",7
2017-07-28,SZ000333,"open,high,low,close,volume,money,factor",7
2017-07-28,SZ000413,"open,high,low,close,volume,money,factor",7
2017-07-28,SZ000709,"open,high,low,close,volume,money,factor",7
2017-07-28,SZ000783,"open,high,low,close,volume,money,factor",7
2017-07-28,SZ002024,"open,high,low,close,volume,money,factor",7
2017-07-28,SZ002450,"open,high,low,close,volume,money,factor",7
2017-07-28,SZ002456,"open,high,low,close,volume,money,factor",7
2017-07-28,SZ002673,"open,high,low,close,volume,money,factor",7
2017-07-31,SH600061,"open,high,low,close,volume,money,factor",7
2017-07-31,SH600068,"open,high,low,close,volume,money,factor",7
2017-07-31,SH600297,"open,high,low,close,volume,money,factor",7
2017-07-31,SH600340,"open,high,low,close,volume,money,factor",7
2017-07-31,SH600383,"open,high,low,close,volume,money,factor",7
2017-07-31,SH600390,"open,high,low,close,volume,money,factor",7
2017-07-31,SH600518,"open,high,low,close,volume,money,factor",7
2017-07-31,SH600606,"open,high,low,close,volume,money,factor",7
2017-07-31,SH600637,"open,high,low,close,volume,money,factor",7
2017-07-31,SH600663,"open,high,low,close,volume,money,factor",7
2017-07-31,SH600688,"open,high,low,close,volume,money,factor",7
2017-07-31,SH600705,"open,high,low,close,volume,money,factor",7
2017-07-31,SH600816,"open,high,low,close,volume,money,factor",7
2017-07-31,SH600837,"open,high,low,close,volume,money,factor",7
2017-07-31,SH601933,"open,high,low,close,volume,money,factor",7
2017-07-31,SH601992,"open,high,low,close,volume,money,factor",7
2017-07-31,SZ000069,"open,high,low,close,volume,money,factor",7
2017-07-31,SZ000333,"open,high,low,close,volume,money,factor",7
2017-07-31,SZ000413,"open,high,low,close,volume,money,factor",7
2017-07-31,SZ000709,"open,high,low,close,volume,money,factor",7
2017-07-31,SZ000783,"open,high,low,close,volume,money,factor",7
2017-07-31,SZ002024,"open,high,low,close,volume,money,factor",7
2017-07-31,SZ002450,"open,high,low,close,volume,money,factor",7
2017-07-31,SZ002456,"open,high,low,close,volume,money,factor",7
2017-07-31,SZ002673,"open,high,low,close,volume,money,factor",7
2017-08-01,SH600061,"open,high,low,close,volume,money,factor",7
2017-08-01,SH600068,"open,high,low,close,volume,money,factor",7
2017-08-01,SH600297,"open,high,low,close,volume,money,factor",7
2017-08-01,SH600340,"open,high,low,close,volume,money,factor",7
2017-08-01,SH600383,"open,high,low,close,volume,money,factor",7
2017-08-01,SH600390,"open,high,low,close,volume,money,factor",7
2017-08-01,SH600518,"open,high,low,close,volume,money,factor",7
2017-08-01,SH600606,"open,high,low,close,volume,money,factor",7
2017-08-01,SH600637,"open,high,low,close,volume,money,factor",7
2017-08-01,SH600663,"open,high,low,close,volume,money,factor",7
2017-08-01,SH600688,"open,high,low,close,volume,money,factor",7
2017-08-01,SH600705,"open,high,low,close,volume,money,factor",7
2017-08-01,SH600816,"open,high,low,close,volume,money,factor",7
2017-08-01,SH600837,"open,high,low,close,volume,money,factor",7
2017-08-01,SH601198,"open,high,low,close,volume,money,factor",7
2017-08-01,SH601933,"open,high,low,close,volume,money,factor",7
2017-08-01,SH601992,"open,high,low,close,volume,money,factor",7
2017-08-01,SZ000069,"open,high,low,close,volume,money,factor",7
2017-08-01,SZ000333,"open,high,low,close,volume,money,factor",7
2017-08-01,SZ000413,"open,high,low,close,volume,money,factor",7
2017-08-01,SZ000709,"open,high,low,close,volume,money,factor",7
2017-08-01,SZ000783,"open,high,low,close,volume,money,factor",7
2017-08-01,SZ002024,"open,high,low,close,volume,money,factor",7
2017-08-01,SZ002450,"open,high,low,close,volume,money,factor",7
2017-08-01,SZ002456,"open,high,low,close,volume,money,factor",7
2017-08-01,SZ002673,"open,high,low,close,volume,money,factor",7
2017-08-02,SH600061,"open,high,low,close,volume,money,factor",7
2017-08-02,SH600068,"open,high,low,close,volume,money,factor",7
2017-08-02,SH600297,"open,high,low,close,volume,money,factor",7
2017-08-02,SH600340,"open,high,low,close,volume,money,factor",7
2017-08-02,SH600383,"open,high,low,close,volume,money,factor",7
2017-08-02,SH600390,"open,high,low,close,volume,money,factor",7
2017-08-02,SH600516,"open,high,low,close,volume,money,factor",7
2017-08-02,SH600518,"open,high,low,close,volume,money,factor",7
2017-08-02,SH600606,"open,high,low,close,volume,money,factor",7
2017-08-02,SH600637,"open,high,low,close,volume,money,factor",7
2017-08-02,SH600663,"open,high,low,close,volume,money,factor",7
2017-08-02,SH600688,"open,high,low,close,volume,money,factor",7
2017-08-02,SH600705,"open,high,low,close,volume,money,factor",7
2017-08-02,SH600816,"open,high,low,close,volume,money,factor",7
2017-08-02,SH600837,"open,high,low,close,volume,money,factor",7
2017-08-02,SH601198,"open,high,low,close,volume,money,factor",7
2017-08-02,SH601933,"open,high,low,close,volume,money,factor",7
2017-08-02,SH601992,"open,high,low,close,volume,money,factor",7
2017-08-02,SZ000069,"open,high,low,close,volume,money,factor",7
2017-08-02,SZ000333,"open,high,low,close,volume,money,factor",7
2017-08-02,SZ000413,"open,high,low,close,volume,money,factor",7
2017-08-02,SZ000709,"open,high,low,close,volume,money,factor",7
2017-08-02,SZ000783,"open,high,low,close,volume,money,factor",7
2017-08-02,SZ002024,"open,high,low,close,volume,money,factor",7
2017-08-02,SZ002450,"open,high,low,close,volume,money,factor",7
2017-08-02,SZ002456,"open,high,low,close,volume,money,factor",7
2017-08-02,SZ002673,"open,high,low,close,volume,money,factor",7
2017-08-03,SH600061,"open,high,low,close,volume,money,factor",7
2017-08-03,SH600297,"open,high,low,close,volume,money,factor",7
2017-08-03,SH600340,"open,high,low,close,volume,money,factor",7
2017-08-03,SH600383,"open,high,low,close,volume,money,factor",7
2017-08-03,SH600390,"open,high,low,close,volume,money,factor",7
2017-08-03,SH600516,"open,high,low,close,volume,money,factor",7
2017-08-03,SH600518,"open,high,low,close,volume,money,factor",7
2017-08-03,SH600606,"open,high,low,close,volume,money,factor",7
2017-08-03,SH600637,"open,high,low,close,volume,money,factor",7
2017-08-03,SH600663,"open,high,low,close,volume,money,factor",7
2017-08-03,SH600688,"open,high,low,close,volume,money,factor",7
2017-08-03,SH600705,"open,high,low,close,volume,money,factor",7
2017-08-03,SH600816,"open,high,low,close,volume,money,factor",7
2017-08-03,SH600837,"open,high,low,close,volume,money,factor",7
2017-08-03,SH601933,"open,high,low,close,volume,money,factor",7
2017-08-03,SH601992,"open,high,low,close,volume,money,factor",7
2017-08-03,SZ000069,"open,high,low,close,volume,money,factor",7
2017-08-03,SZ000333,"open,high,low,close,volume,money,factor",7
2017-08-03,SZ000413,"open,high,low,close,volume,money,factor",7
2017-08-03,SZ000709,"open,high,low,close,volume,money,factor",7
2017-08-03,SZ000783,"open,high,low,close,volume,money,factor",7
2017-08-03,SZ002024,"open,high,low,close,volume,money,factor",7
2017-08-03,SZ002450,"open,high,low,close,volume,money,factor",7
2017-08-03,SZ002456,"open,high,low,close,volume,money,factor",7
2017-08-03,SZ002673,"open,high,low,close,volume,money,factor",7
2017-08-04,SH600061,"open,high,low,close,volume,money,factor",7
2017-08-04,SH600297,"open,high,low,close,volume,money,factor",7
2017-08-04,SH600340,"open,high,low,close,volume,money,factor",7
2017-08-04,SH600383,"open,high,low,close,volume,money,factor",7
2017-08-04,SH600390,"open,high,low,close,volume,money,factor",7
2017-08-04,SH600516,"open,high,low,close,volume,money,factor",7
2017-08-04,SH600518,"open,high,low,close,volume,money,factor",7
2017-08-04,SH600606,"open,high,low,close,volume,money,factor",7
2017-08-04,SH600637,"open,high,low,close,volume,money,factor",7
2017-08-04,SH600663,"open,high,low,close,volume,money,factor",7
2017-08-04,SH600688,"open,high,low,close,volume,money,factor",7
2017-08-04,SH600705,"open,high,low,close,volume,money,factor",7
2017-08-04,SH600816,"open,high,low,close,volume,money,factor",7
2017-08-04,SH600837,"open,high,low,close,volume,money,factor",7
2017-08-04,SH601933,"open,high,low,close,volume,money,factor",7
2017-08-04,SH601992,"open,high,low,close,volume,money,factor",7
2017-08-04,SZ000069,"open,high,low,close,volume,money,factor",7
2017-08-04,SZ000333,"open,high,low,close,volume,money,factor",7
2017-08-04,SZ000413,"open,high,low,close,volume,money,factor",7
2017-08-04,SZ000709,"open,high,low,close,volume,money,factor",7
2017-08-04,SZ000783,"open,high,low,close,volume,money,factor",7
2017-08-04,SZ000898,"open,high,low,close,volume,money,factor",7
2017-08-04,SZ002024,"open,high,low,close,volume,money,factor",7
2017-08-04,SZ002450,"open,high,low,close,volume,money,factor",7
2017-08-04,SZ002673,"open,high,low,close,volume,money,factor",7
2017-08-07,SH600061,"open,high,low,close,volume,money,factor",7
2017-08-07,SH600297,"open,high,low,close,volume,money,factor",7
2017-08-07,SH600340,"open,high,low,close,volume,money,factor",7
2017-08-07,SH600383,"open,high,low,close,volume,money,factor",7
2017-08-07,SH600390,"open,high,low,close,volume,money,factor",7
2017-08-07,SH600516,"open,high,low,close,volume,money,factor",7
2017-08-07,SH600518,"open,high,low,close,volume,money,factor",7
2017-08-07,SH600606,"open,high,low,close,volume,money,factor",7
2017-08-07,SH600637,"open,high,low,close,volume,money,factor",7
2017-08-07,SH600663,"open,high,low,close,volume,money,factor",7
2017-08-07,SH600688,"open,high,low,close,volume,money,factor",7
2017-08-07,SH600705,"open,high,low,close,volume,money,factor",7
2017-08-07,SH600816,"open,high,low,close,volume,money,factor",7
2017-08-07,SH600837,"open,high,low,close,volume,money,factor",7
2017-08-07,SH601933,"open,high,low,close,volume,money,factor",7
2017-08-07,SH601992,"open,high,low,close,volume,money,factor",7
2017-08-07,SZ000069,"open,high,low,close,volume,money,factor",7
2017-08-07,SZ000333,"open,high,low,close,volume,money,factor",7
2017-08-07,SZ000413,"open,high,low,close,volume,money,factor",7
2017-08-07,SZ000709,"open,high,low,close,volume,money,factor",7
2017-08-07,SZ000783,"open,high,low,close,volume,money,factor",7
2017-08-07,SZ000898,"open,high,low,close,volume,money,factor",7
2017-08-07,SZ002024,"open,high,low,close,volume,money,factor",7
2017-08-07,SZ002673,"open,high,low,close,volume,money,factor",7
2017-08-08,SH600061,"open,high,low,close,volume,money,factor",7
2017-08-08,SH600297,"open,high,low,close,volume,money,factor",7
2017-08-08,SH600340,"open,high,low,close,volume,money,factor",7
2017-08-08,SH600383,"open,high,low,close,volume,money,factor",7
2017-08-08,SH600390,"open,high,low,close,volume,money,factor",7
2017-08-08,SH600516,"open,high,low,close,volume,money,factor",7
2017-08-08,SH600518,"open,high,low,close,volume,money,factor",7
2017-08-08,SH600606,"open,high,low,close,volume,money,factor",7
2017-08-08,SH600637,"open,high,low,close,volume,money,factor",7
2017-08-08,SH600663,"open,high,low,close,volume,money,factor",7
2017-08-08,SH600688,"open,high,low,close,volume,money,factor",7
2017-08-08,SH600705,"open,high,low,close,volume,money,factor",7
2017-08-08,SH600816,"open,high,low,close,volume,money,factor",7
2017-08-08,SH600837,"open,high,low,close,volume,money,factor",7
2017-08-08,SH601198,"open,high,low,close,volume,money,factor",7
2017-08-08,SH601933,"open,high,low,close,volume,money,factor",7
2017-08-08,SH601992,"open,high,low,close,volume,money,factor",7
2017-08-08,SZ000069,"open,high,low,close,volume,money,factor",7
2017-08-08,SZ000333,"open,high,low,close,volume,money,factor",7
2017-08-08,SZ000413,"open,high,low,close,volume,money,factor",7
2017-08-08,SZ000709,"open,high,low,close,volume,money,factor",7
2017-08-08,SZ000783,"open,high,low,close,volume,money,factor",7
2017-08-08,SZ000898,"open,high,low,close,volume,money,factor",7
2017-08-08,SZ002010,"open,high,low,close,volume,money,factor",7
2017-08-08,SZ002024,"open,high,low,close,volume,money,factor",7
2017-08-08,SZ002456,"open,high,low,close,volume,money,factor",7
2017-08-08,SZ002673,"open,high,low,close,volume,money,factor",7
2017-08-09,SH600061,"open,high,low,close,volume,money,factor",7
2017-08-09,SH600297,"open,high,low,close,volume,money,factor",7
2017-08-09,SH600340,"open,high,low,close,volume,money,factor",7
2017-08-09,SH600383,"open,high,low,close,volume,money,factor",7
2017-08-09,SH600390,"open,high,low,close,volume,money,factor",7
2017-08-09,SH600516,"open,high,low,close,volume,money,factor",7
2017-08-09,SH600518,"open,high,low,close,volume,money,factor",7
2017-08-09,SH600606,"open,high,low,close,volume,money,factor",7
2017-08-09,SH600637,"open,high,low,close,volume,money,factor",7
2017-08-09,SH600663,"open,high,low,close,volume,money,factor",7
2017-08-09,SH600688,"open,high,low,close,volume,money,factor",7
2017-08-09,SH600705,"open,high,low,close,volume,money,factor",7
2017-08-09,SH600816,"open,high,low,close,volume,money,factor",7
2017-08-09,SH600837,"open,high,low,close,volume,money,factor",7
2017-08-09,SH601212,"open,high,low,close,volume,money,factor",7
2017-08-09,SH601933,"open,high,low,close,volume,money,factor",7
2017-08-09,SH601992,"open,high,low,close,volume,money,factor",7
2017-08-09,SZ000069,"open,high,low,close,volume,money,factor",7
2017-08-09,SZ000333,"open,high,low,close,volume,money,factor",7
2017-08-09,SZ000413,"open,high,low,close,volume,money,factor",7
2017-08-09,SZ000709,"open,high,low,close,volume,money,factor",7
2017-08-09,SZ000783,"open,high,low,close,volume,money,factor",7
2017-08-09,SZ000898,"open,high,low,close,volume,money,factor",7
2017-08-09,SZ002024,"open,high,low,close,volume,money,factor",7
2017-08-09,SZ002456,"open,high,low,close,volume,money,factor",7
2017-08-09,SZ002673,"open,high,low,close,volume,money,factor",7
2017-08-10,SH600061,"open,high,low,close,volume,money,factor",7
2017-08-10,SH600297,"open,high,low,close,volume,money,factor",7
2017-08-10,SH600340,"open,high,low,close,volume,money,factor",7
2017-08-10,SH600383,"open,high,low,close,volume,money,factor",7
2017-08-10,SH600390,"open,high,low,close,volume,money,factor",7
2017-08-10,SH600516,"open,high,low,close,volume,money,factor",7
2017-08-10,SH600518,"open,high,low,close,volume,money,factor",7
2017-08-10,SH600606,"open,high,low,close,volume,money,factor",7
2017-08-10,SH600637,"open,high,low,close,volume,money,factor",7
2017-08-10,SH600663,"open,high,low,close,volume,money,factor",7
2017-08-10,SH600688,"open,high,low,close,volume,money,factor",7
2017-08-10,SH600705,"open,high,low,close,volume,money,factor",7
2017-08-10,SH600816,"open,high,low,close,volume,money,factor",7
2017-08-10,SH600837,"open,high,low,close,volume,money,factor",7
2017-08-10,SH601212,"open,high,low,close,volume,money,factor",7
2017-08-10,SH601866,"open,high,low,close,volume,money,factor",7
2017-08-10,SH601933,"open,high,low,close,volume,money,factor",7
2017-08-10,SH601992,"open,high,low,close,volume,money,factor",7
2017-08-10,SZ000069,"open,high,low,close,volume,money,factor",7
2017-08-10,SZ000333,"open,high,low,close,volume,money,factor",7
2017-08-10,SZ000413,"open,high,low,close,volume,money,factor",7
2017-08-10,SZ000709,"open,high,low,close,volume,money,factor",7
2017-08-10,SZ000783,"open,high,low,close,volume,money,factor",7
2017-08-10,SZ000898,"open,high,low,close,volume,money,factor",7
2017-08-10,SZ002024,"open,high,low,close,volume,money,factor",7
2017-08-10,SZ002456,"open,high,low,close,volume,money,factor",7
2017-08-10,SZ002673,"open,high,low,close,volume,money,factor",7
2017-08-11,SH600061,"open,high,low,close,volume,money,factor",7
2017-08-11,SH600297,"open,high,low,close,volume,money,factor",7
2017-08-11,SH600340,"open,high,low,close,volume,money,factor",7
