threshold_id,cluster_split_bucket,episode_cluster_id,cluster_anchor_n,cluster_mean_membership_vector,cluster_top1_prototype,cluster_top2_prototype,cluster_membership_entropy,cluster_within_membership_dispersion,cluster_sharp_anchor_share,cluster_out_of_prototype_residual_share
up50pct,train,up50pct::SZ002176::000000,23,"{""choppy_reversal_winner"": 0.3137116640949394, ""jump_repricing_winner"": 0.06455064709331784, ""late_rescue_winner"": 0.45873988426083384, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.07536810036259098, ""stair_step_winner"": 0.08762970418831802}",late_rescue_winner,choppy_reversal_winner,0.729033362878182,0.10447882000067739,0.043478260869565216,0.043478260869565216
up50pct,robustness,up50pct::SZ002179::000000,3,"{""choppy_reversal_winner"": 0.10388659796625982, ""jump_repricing_winner"": 0.28824855709971975, ""late_rescue_winner"": 0.05445578821207877, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.1564892824205449, ""stair_step_winner"": 0.3969197743013968}",stair_step_winner,jump_repricing_winner,0.7865497755766088,0.006507491867014252,0.0,0.0
up50pct,robustness,up50pct::SZ002180::000000,6,"{""choppy_reversal_winner"": 0.2027452012039932, ""jump_repricing_winner"": 0.19031773613282332, ""late_rescue_winner"": 0.10685044133168166, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.0907742273314761, ""stair_step_winner"": 0.40931239400002584}",stair_step_winner,choppy_reversal_winner,0.8157756994951824,0.0037570554980738157,0.0,0.0
up50pct,train,up50pct::SZ002191::000000,16,"{""choppy_reversal_winner"": 0.4571853682720693, ""jump_repricing_winner"": 0.015794549925327177, ""late_rescue_winner"": 0.26488095868203293, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.009712276420636441, ""stair_step_winner"": 0.2524268466999341}",choppy_reversal_winner,late_rescue_winner,0.6517270144372497,0.007525250631683853,0.0,0.0
up50pct,train,up50pct::SZ002192::000000,8,"{""choppy_reversal_winner"": 0.03827241762544929, ""jump_repricing_winner"": 0.3605521618670289, ""late_rescue_winner"": 0.022226390253118088, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.4323520168625484, ""stair_step_winner"": 0.14659701339185527}",smooth_trend_winner,jump_repricing_winner,0.6816227425776561,0.06777060642421161,0.25,0.125
up50pct,robustness,up50pct::SZ002195::000001,147,"{""choppy_reversal_winner"": 0.07818990782575574, ""jump_repricing_winner"": 0.3668822032225683, ""late_rescue_winner"": 0.06036228983772998, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.3417473843446684, ""stair_step_winner"": 0.15281821476927754}",jump_repricing_winner,smooth_trend_winner,0.7761159181467959,0.10719352262676506,0.3741496598639456,0.1360544217687075
up50pct,train,up50pct::SZ002216::000000,36,"{""choppy_reversal_winner"": 0.023227695720519373, ""jump_repricing_winner"": 0.44610019009352697, ""late_rescue_winner"": 0.012727568871183806, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.4156813582928316, ""stair_step_winner"": 0.10226318702193829}",jump_repricing_winner,smooth_trend_winner,0.6145431949576978,0.042505502442239114,0.3611111111111111,0.0
up50pct,train,up50pct::SZ002217::000000,28,"{""choppy_reversal_winner"": 0.0972295486347806, ""jump_repricing_winner"": 0.27814732965471567, ""late_rescue_winner"": 0.049221687117596516, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.256953563857265, ""stair_step_winner"": 0.3184478707356422}",stair_step_winner,jump_repricing_winner,0.8060900324292611,0.1085045741806685,0.07142857142857142,0.0
up50pct,train,up50pct::SZ002221::000000,64,"{""choppy_reversal_winner"": 0.3045735153697173, ""jump_repricing_winner"": 0.07546679139363643, ""late_rescue_winner"": 0.2422891570301544, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.13585068895720798, ""stair_step_winner"": 0.2418198472492839}",choppy_reversal_winner,late_rescue_winner,0.845559387682045,0.12415531509779709,0.171875,0.140625
up50pct,robustness,up50pct::SZ002230::000000,24,"{""choppy_reversal_winner"": 0.3208805734034033, ""jump_repricing_winner"": 0.038846441000218224, ""late_rescue_winner"": 0.2508243715604608, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.026269918003457498, ""stair_step_winner"": 0.3631786960324601}",stair_step_winner,choppy_reversal_winner,0.7262492992179679,0.029845077183812962,0.0,0.25
up50pct,train,up50pct::SZ002233::000000,42,"{""choppy_reversal_winner"": 0.37077725248541804, ""jump_repricing_winner"": 0.022198292860245335, ""late_rescue_winner"": 0.23012285314951567, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.014107476719270283, ""stair_step_winner"": 0.3627941247855506}",choppy_reversal_winner,stair_step_winner,0.6800205855609035,0.02230618776158459,0.0,0.07142857142857142
up50pct,validation,up50pct::SZ002240::000000,75,"{""choppy_reversal_winner"": 0.35336189128928325, ""jump_repricing_winner"": 0.008056432772054407, ""late_rescue_winner"": 0.5561524620702886, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.00484612560541457, ""stair_step_winner"": 0.07758308826295923}",late_rescue_winner,choppy_reversal_winner,0.5340532255569043,0.008881094343168472,0.8266666666666667,0.0
up50pct,train,up50pct::SZ002242::000000,100,"{""choppy_reversal_winner"": 0.14158857007338668, ""jump_repricing_winner"": 0.09276070489142603, ""late_rescue_winner"": 0.0760493893642553, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.07111512740708094, ""stair_step_winner"": 0.618486208263851}",stair_step_winner,choppy_reversal_winner,0.6576961786780746,0.03645407976051355,0.0,0.0
up50pct,train,up50pct::SZ002243::000000,1,"{""choppy_reversal_winner"": 0.1823209187312673, ""jump_repricing_winner"": 0.1872409804209574, ""late_rescue_winner"": 0.08803990176306231, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.08995183658980999, ""stair_step_winner"": 0.45244636249490305}",stair_step_winner,jump_repricing_winner,0.7888412119310982,0.0,0.0,0.0
up50pct,train,up50pct::SZ002250::000000,36,"{""choppy_reversal_winner"": 0.15547034452476932, ""jump_repricing_winner"": 0.21825333594596075, ""late_rescue_winner"": 0.0896895450339334, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.17701794143859317, ""stair_step_winner"": 0.3595688330567433}",stair_step_winner,jump_repricing_winner,0.8439468517496763,0.08940779572084646,0.027777777777777776,0.05555555555555555
up50pct,train,up50pct::SZ002252::000000,5,"{""choppy_reversal_winner"": 0.008918302710071, ""jump_repricing_winner"": 0.3789055795149115, ""late_rescue_winner"": 0.006692920247337811, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.5755637117733101, ""stair_step_winner"": 0.029919485754369524}",smooth_trend_winner,jump_repricing_winner,0.4834666004152099,0.010378507123707836,0.6,0.4
up50pct,train,up50pct::SZ002252::000001,24,"{""choppy_reversal_winner"": 0.23676000997029403, ""jump_repricing_winner"": 0.12556300628982384, ""late_rescue_winner"": 0.1322632121178219, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.06952297318748973, ""stair_step_winner"": 0.4358907984345705}",stair_step_winner,choppy_reversal_winner,0.7905664972122745,0.05973645720800482,0.041666666666666664,0.0
up50pct,robustness,up50pct::SZ002261::000000,22,"{""choppy_reversal_winner"": 0.18000416948148482, ""jump_repricing_winner"": 0.24956225670876708, ""late_rescue_winner"": 0.13335697296041585, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.15706433947587375, ""stair_step_winner"": 0.2800122613734586}",stair_step_winner,jump_repricing_winner,0.8767493935599241,0.034360965544464404,0.0,0.5
up50pct,robustness,up50pct::SZ002261::000001,25,"{""choppy_reversal_winner"": 0.04630973711034548, ""jump_repricing_winner"": 0.38382268702305533, ""late_rescue_winner"": 0.03333781491796836, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.40198856873605393, ""stair_step_winner"": 0.13454119221257685}",smooth_trend_winner,jump_repricing_winner,0.702897957753677,0.08514518233215895,0.36,0.24
up50pct,robustness,up50pct::SZ002265::000000,3,"{""choppy_reversal_winner"": 0.0066550450064138955, ""jump_repricing_winner"": 0.4064593383172605, ""late_rescue_winner"": 0.004177854597591287, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.5581417142126338, ""stair_step_winner"": 0.024566047866100543}",smooth_trend_winner,jump_repricing_winner,0.468084523038529,0.032755002472186066,1.0,0.0
up50pct,train,up50pct::SZ002266::000000,183,"{""choppy_reversal_winner"": 0.1776412167386352, ""jump_repricing_winner"": 0.13747924637246486, ""late_rescue_winner"": 0.10932416691753429, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.15540464532900722, ""stair_step_winner"": 0.4201507246423585}",stair_step_winner,choppy_reversal_winner,0.8234323188166662,0.11150765121302642,0.060109289617486336,0.060109289617486336
up50pct,train,up50pct::SZ002268::000000,16,"{""choppy_reversal_winner"": 0.028485256068925033, ""jump_repricing_winner"": 0.4092700245302621, ""late_rescue_winner"": 0.015405681144678298, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.460623626851605, ""stair_step_winner"": 0.08621541140452951}",smooth_trend_winner,jump_repricing_winner,0.6137276377386526,0.07633901552081436,0.375,0.125
up50pct,validation,up50pct::SZ002268::000001,1,"{""choppy_reversal_winner"": 0.022495279168281757, ""jump_repricing_winner"": 0.5217222860706539, ""late_rescue_winner"": 0.01233547477715116, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.35644237000710377, ""stair_step_winner"": 0.08700458997680947}",jump_repricing_winner,smooth_trend_winner,0.5911312454932879,0.0,0.0,0.0
up50pct,robustness,up50pct::SZ002271::000000,115,"{""choppy_reversal_winner"": 0.256632633164753, ""jump_repricing_winner"": 0.04832124077339612, ""late_rescue_winner"": 0.19717072133739705, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.03876527872110849, ""stair_step_winner"": 0.45911012600334533}",stair_step_winner,choppy_reversal_winner,0.7249839250056934,0.07935868584758161,0.034782608695652174,0.14782608695652175
up50pct,robustness,up50pct::SZ002281::000000,259,"{""choppy_reversal_winner"": 0.19609784768334992, ""jump_repricing_winner"": 0.17620643398716698, ""late_rescue_winner"": 0.13474927961276068, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.1441766363567186, ""stair_step_winner"": 0.3487698023600039}",stair_step_winner,choppy_reversal_winner,0.8606455201857836,0.1208346081196664,0.11196911196911197,0.13127413127413126
up50pct,train,up50pct::SZ002302::000000,10,"{""choppy_reversal_winner"": 0.006529381025917208, ""jump_repricing_winner"": 0.3119195441218119, ""late_rescue_winner"": 0.004253367690924133, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.6537673665154, ""stair_step_winner"": 0.023530340645946855}",smooth_trend_winner,jump_repricing_winner,0.4384209565359991,0.006953253574674855,1.0,0.0
up50pct,train,up50pct::SZ002304::000000,286,"{""choppy_reversal_winner"": 0.21662366513853318, ""jump_repricing_winner"": 0.17234973913127397, ""late_rescue_winner"": 0.15762939353107008, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.17698006600349006, ""stair_step_winner"": 0.2764171361956327}",stair_step_winner,choppy_reversal_winner,0.8860046465657337,0.14059891619940715,0.11538461538461539,0.006993006993006993
up50pct,train,up50pct::SZ002311::000000,66,"{""choppy_reversal_winner"": 0.07902365960083084, ""jump_repricing_winner"": 0.3050371522448039, ""late_rescue_winner"": 0.04486517372881956, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.40673194842640903, ""stair_step_winner"": 0.1643420659991367}",smooth_trend_winner,jump_repricing_winner,0.7616378325251438,0.1036686279218318,0.3484848484848485,0.0
up50pct,train,up50pct::SZ002320::000000,29,"{""choppy_reversal_winner"": 0.29291016708875217, ""jump_repricing_winner"": 0.03671406828418648, ""late_rescue_winner"": 0.4934008284415371, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.023775723259745727, ""stair_step_winner"": 0.15319921292577848}",late_rescue_winner,choppy_reversal_winner,0.6729949068804277,0.04552639258717775,0.0,0.0
up50pct,train,up50pct::SZ002326::000001,9,"{""choppy_reversal_winner"": 0.021250627715966083, ""jump_repricing_winner"": 0.40761087010498886, ""late_rescue_winner"": 0.012493207039354748, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.5007167062644378, ""stair_step_winner"": 0.0579285888752526}",smooth_trend_winner,jump_repricing_winner,0.5657951991394736,0.05884027780581182,0.3333333333333333,0.2222222222222222
up50pct,robustness,up50pct::SZ002340::000000,102,"{""choppy_reversal_winner"": 0.1534511112971137, ""jump_repricing_winner"": 0.12944519569509103, ""late_rescue_winner"": 0.08789314391937572, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.1222798975171171, ""stair_step_winner"": 0.5069306515713023}",stair_step_winner,choppy_reversal_winner,0.7631394011303272,0.08942038160667724,0.0,0.00980392156862745
up50pct,train,up50pct::SZ002351::000000,1,"{""choppy_reversal_winner"": 0.28477501671249844, ""jump_repricing_winner"": 0.02616763418167328, ""late_rescue_winner"": 0.5194758697349622, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.020926979958399927, ""stair_step_winner"": 0.1486544994124662}",late_rescue_winner,choppy_reversal_winner,0.6460267380495924,0.0,0.0,0.0
up50pct,robustness,up50pct::SZ002352::000000,13,"{""choppy_reversal_winner"": 0.1871288256225667, ""jump_repricing_winner"": 0.052644331085147315, ""late_rescue_winner"": 0.10871511641004951, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.03829376908985672, ""stair_step_winner"": 0.6132179577923798}",stair_step_winner,choppy_reversal_winner,0.6332735983345369,0.0038076222712443513,0.0,0.0
up50pct,robustness,up50pct::SZ002371::000000,271,"{""choppy_reversal_winner"": 0.1515889936933218, ""jump_repricing_winner"": 0.1413205794968111, ""late_rescue_winner"": 0.09588738513023573, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.09667797173661077, ""stair_step_winner"": 0.5145250699430206}",stair_step_winner,choppy_reversal_winner,0.756300915755438,0.06673576315445537,0.0036900369003690036,0.11070110701107011
up50pct,train,up50pct::SZ002385::000000,24,"{""choppy_reversal_winner"": 0.09774414264075848, ""jump_repricing_winner"": 0.3169514801654487, ""late_rescue_winner"": 0.04890464337925269, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.18654812265199713, ""stair_step_winner"": 0.349851611162543}",stair_step_winner,jump_repricing_winner,0.7923603643434598,0.06234184492882272,0.041666666666666664,0.0
up50pct,train,up50pct::SZ002396::000000,50,"{""choppy_reversal_winner"": 0.14735559744714852, ""jump_repricing_winner"": 0.1566311013458129, ""late_rescue_winner"": 0.08668544318521093, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.12873390303205176, ""stair_step_winner"": 0.48059395498977586}",stair_step_winner,jump_repricing_winner,0.781680565658445,0.07176518018097623,0.02,0.0
up50pct,train,up50pct::SZ002399::000000,42,"{""choppy_reversal_winner"": 0.09770026400669363, ""jump_repricing_winner"": 0.30269532246772807, ""late_rescue_winner"": 0.04991801920986936, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.3318151290518609, ""stair_step_winner"": 0.21787126526384823}",smooth_trend_winner,jump_repricing_winner,0.801805715053328,0.10890466399473948,0.07142857142857142,0.0
up50pct,robustness,up50pct::SZ002402::000000,8,"{""choppy_reversal_winner"": 0.007436289215466354, ""jump_repricing_winner"": 0.34119042285609313, ""late_rescue_winner"": 0.005219894083482694, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.6201365125749085, ""stair_step_winner"": 0.026016881270049204}",smooth_trend_winner,jump_repricing_winner,0.45877469148773214,0.027361124157568417,0.625,0.25
up50pct,train,up50pct::SZ002414::000000,143,"{""choppy_reversal_winner"": 0.07617736681156485, ""jump_repricing_winner"": 0.32273227417969047, ""late_rescue_winner"": 0.0481565760097548, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.3749613885988763, ""stair_step_winner"": 0.17797239440011356}",smooth_trend_winner,jump_repricing_winner,0.771425721767897,0.11314338300584333,0.3776223776223776,0.0979020979020979
up50pct,validation,up50pct::SZ002415::000000,23,"{""choppy_reversal_winner"": 0.13383196065444264, ""jump_repricing_winner"": 0.10561856277656749, ""late_rescue_winner"": 0.06848814819750003, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.08778493233417065, ""stair_step_winner"": 0.6042763960373193}",stair_step_winner,choppy_reversal_winner,0.6742877481483994,0.04796713454331517,0.0,0.0
up50pct,train,up50pct::SZ002419::000000,2,"{""choppy_reversal_winner"": 0.11000707568865326, ""jump_repricing_winner"": 0.21293800021374687, ""late_rescue_winner"": 0.05386728570653951, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.1256978485861319, ""stair_step_winner"": 0.4974897898049284}",stair_step_winner,jump_repricing_winner,0.7465005614335894,0.003225922643882455,0.0,0.0
up50pct,robustness,up50pct::SZ002422::000000,16,"{""choppy_reversal_winner"": 0.2136642128652379, ""jump_repricing_winner"": 0.08155325424600693, ""late_rescue_winner"": 0.146780127549087, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.05175427885635167, ""stair_step_winner"": 0.5062481264833165}",stair_step_winner,choppy_reversal_winner,0.7331849230509618,0.0871951070077045,0.0,0.0
up50pct,train,up50pct::SZ002434::000000,5,"{""choppy_reversal_winner"": 0.4241774338769947, ""jump_repricing_winner"": 0.010803913507316585, ""late_rescue_winner"": 0.398274558902966, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.006745422564938609, ""stair_step_winner"": 0.1599986711477842}",choppy_reversal_winner,late_rescue_winner,0.6174283275367254,0.0009609802527004522,0.0,0.0
up50pct,train,up50pct::SZ002440::000000,24,"{""choppy_reversal_winner"": 0.31049742065376473, ""jump_repricing_winner"": 0.01672680037246246, ""late_rescue_winner"": 0.5287977354308876, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.012518975091177732, ""stair_step_winner"": 0.1314590684517075}",late_rescue_winner,choppy_reversal_winner,0.6083837843091544,0.03721372194223133,0.041666666666666664,0.041666666666666664
up50pct,train,up50pct::SZ002444::000000,74,"{""choppy_reversal_winner"": 0.16555841048756673, ""jump_repricing_winner"": 0.21440563498946305, ""late_rescue_winner"": 0.10372334709646625, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.2455623317371025, ""stair_step_winner"": 0.27075027568940163}",stair_step_winner,smooth_trend_winner,0.8714988589890026,0.14688079443381194,0.10810810810810811,0.0
up50pct,train,up50pct::SZ002458::000000,8,"{""choppy_reversal_winner"": 0.06515049163486009, ""jump_repricing_winner"": 0.37089296485430834, ""late_rescue_winner"": 0.03856931428551349, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.3770466059611002, ""stair_step_winner"": 0.14834062326421796}",smooth_trend_winner,jump_repricing_winner,0.7379269743977959,0.12798069104378562,0.625,0.0
up50pct,robustness,up50pct::SZ002459::000000,4,"{""choppy_reversal_winner"": 0.018634918530508283, ""jump_repricing_winner"": 0.32188553205107084, ""late_rescue_winner"": 0.015129062443647204, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.5836860794418788, ""stair_step_winner"": 0.06066440753289487}",smooth_trend_winner,jump_repricing_winner,0.55072105734432,0.016274400296394795,0.5,0.0
up50pct,robustness,up50pct::SZ002459::000001,28,"{""choppy_reversal_winner"": 0.07270393674204016, ""jump_repricing_winner"": 0.3007263263815685, ""late_rescue_winner"": 0.038286677834193206, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.233503939946374, ""stair_step_winner"": 0.35477911909582416}",stair_step_winner,jump_repricing_winner,0.7724956767370426,0.0732038347782882,0.0,0.0
up50pct,train,up50pct::SZ002461::000000,104,"{""choppy_reversal_winner"": 0.17712927627071698, ""jump_repricing_winner"": 0.17283974055096668, ""late_rescue_winner"": 0.11900167004221658, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.16719257031041104, ""stair_step_winner"": 0.3638367428256887}",stair_step_winner,choppy_reversal_winner,0.8540199315423326,0.130248387448796,0.14423076923076922,0.16346153846153846
up50pct,robustness,up50pct::SZ002463::000000,271,"{""choppy_reversal_winner"": 0.23569924626984926, ""jump_repricing_winner"": 0.15363474169760008, ""late_rescue_winner"": 0.14550329977801674, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.1444011634108898, ""stair_step_winner"": 0.32076154884364416}",stair_step_winner,choppy_reversal_winner,0.866771915060145,0.1319434911041696,0.0996309963099631,0.014760147601476014
up50pct,train,up50pct::SZ002468::000000,8,"{""choppy_reversal_winner"": 0.13505027010061516, ""jump_repricing_winner"": 0.1715096473463764, ""late_rescue_winner"": 0.06676442853216355, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.1008790116550825, ""stair_step_winner"": 0.5257966423657624}",stair_step_winner,jump_repricing_winner,0.7383152609115192,0.0033138189342612305,0.0,0.0
up50pct,robustness,up50pct::SZ002472::000000,12,"{""choppy_reversal_winner"": 0.1317456309945789, ""jump_repricing_winner"": 0.2574167061680173, ""late_rescue_winner"": 0.08911147243790245, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.18409013009309824, ""stair_step_winner"": 0.33763606030640325}",stair_step_winner,jump_repricing_winner,0.8427270805470213,0.07230518826134248,0.0,0.16666666666666666
up50pct,robustness,up50pct::SZ002475::000000,167,"{""choppy_reversal_winner"": 0.18806710926100192, ""jump_repricing_winner"": 0.19132420319142127, ""late_rescue_winner"": 0.11307688388140771, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.2841226928647364, ""stair_step_winner"": 0.22340911080143264}",smooth_trend_winner,stair_step_winner,0.8759510227934181,0.1427897258586133,0.30538922155688625,0.03592814371257485
up50pct,train,up50pct::SZ002481::000000,3,"{""choppy_reversal_winner"": 0.09180228783374832, ""jump_repricing_winner"": 0.17703255959930683, ""late_rescue_winner"": 0.05488271483953581, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.2864277771758286, ""stair_step_winner"": 0.3898546605515804}",stair_step_winner,smooth_trend_winner,0.7871594624019045,0.11879997277748316,0.3333333333333333,0.0
up50pct,train,up50pct::SZ002491::000000,21,"{""choppy_reversal_winner"": 0.32468112148523953, ""jump_repricing_winner"": 0.007249004630491972, ""late_rescue_winner"": 0.5922956513983872, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.004473434661551718, ""stair_step_winner"": 0.07130078782432958}",late_rescue_winner,choppy_reversal_winner,0.5155051044657148,0.005551571943516975,1.0,0.0
up50pct,train,up50pct::SZ002493::000000,303,"{""choppy_reversal_winner"": 0.1424243700853914, ""jump_repricing_winner"": 0.20132910716459876, ""late_rescue_winner"": 0.09693732384433956, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.27336459583105027, ""stair_step_winner"": 0.28594460307462005}",stair_step_winner,smooth_trend_winner,0.8589447308656958,0.13247486747194281,0.25412541254125415,0.09570957095709572
up50pct,train,up50pct::SZ002497::000000,81,"{""choppy_reversal_winner"": 0.11969071687462937, ""jump_repricing_winner"": 0.26361939971446136, ""late_rescue_winner"": 0.0736568711449844, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.20664900283166954, ""stair_step_winner"": 0.3363840094342553}",stair_step_winner,jump_repricing_winner,0.8315839703324293,0.12192566673896894,0.12345679012345678,0.0
up50pct,train,up50pct::SZ002498::000000,21,"{""choppy_reversal_winner"": 0.2579125140607889, ""jump_repricing_winner"": 0.054914970961887064, ""late_rescue_winner"": 0.4410273768068625, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.052325205048057696, ""stair_step_winner"": 0.1938199331224039}",late_rescue_winner,choppy_reversal_winner,0.7491589843065459,0.011580391755202396,0.0,0.8571428571428571
up50pct,train,up50pct::SZ002500::000000,23,"{""choppy_reversal_winner"": 0.02597718016553547, ""jump_repricing_winner"": 0.40211572487503483, ""late_rescue_winner"": 0.017129831790443507, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.5118602601247383, ""stair_step_winner"": 0.04291700304424779}",smooth_trend_winner,jump_repricing_winner,0.5629932291120286,0.07391996451025089,0.6956521739130435,0.13043478260869565
up50pct,train,up50pct::SZ002507::000000,201,"{""choppy_reversal_winner"": 0.1869801372670552, ""jump_repricing_winner"": 0.1675601124002817, ""late_rescue_winner"": 0.10340464661814838, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.15670634105888726, ""stair_step_winner"": 0.3853487626556275}",stair_step_winner,choppy_reversal_winner,0.8401768584328103,0.12395986110280467,0.07462686567164178,0.0
up50pct,train,up50pct::SZ002508::000000,167,"{""choppy_reversal_winner"": 0.3305820130831775, ""jump_repricing_winner"": 0.034090860076330394, ""late_rescue_winner"": 0.20735591623671973, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.022465768531295144, ""stair_step_winner"": 0.40550544207247735}",stair_step_winner,choppy_reversal_winner,0.7024572479057195,0.03647828371281992,0.0,0.029940119760479042
up50pct,train,up50pct::SZ002531::000001,4,"{""choppy_reversal_winner"": 0.032743520833319, ""jump_repricing_winner"": 0.48869773519877546, ""late_rescue_winner"": 0.019277332164930924, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.3472583769432611, ""stair_step_winner"": 0.11202303485971365}",jump_repricing_winner,smooth_trend_winner,0.6421074255922495,0.007878216032980627,0.0,0.0
up50pct,train,up50pct::SZ002555::000000,81,"{""choppy_reversal_winner"": 0.07776008668088098, ""jump_repricing_winner"": 0.2577228706188217, ""late_rescue_winner"": 0.040696594846595324, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.37591614069709167, ""stair_step_winner"": 0.2479043071566103}",smooth_trend_winner,jump_repricing_winner,0.7768286719643032,0.11309302036462703,0.345679012345679,0.012345679012345678
up50pct,train,up50pct::SZ002563::000000,105,"{""choppy_reversal_winner"": 0.1914089856905389, ""jump_repricing_winner"": 0.10243379805794453, ""late_rescue_winner"": 0.12146781530628249, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.09524064831207214, ""stair_step_winner"": 0.48944875263316207}",stair_step_winner,choppy_reversal_winner,0.7699549999461136,0.09358601985771764,0.0,0.08571428571428572
up50pct,validation,up50pct::SZ002568::000000,19,"{""choppy_reversal_winner"": 0.14141523663175615, ""jump_repricing_winner"": 0.1803121566025309, ""late_rescue_winner"": 0.07681513717856718, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.13548453975122887, ""stair_step_winner"": 0.465972929835917}",stair_step_winner,jump_repricing_winner,0.7865380058780547,0.08667599856564552,0.0,0.0
up50pct,train,up50pct::SZ002572::000000,239,"{""choppy_reversal_winner"": 0.22521228151513872, ""jump_repricing_winner"": 0.08779088842627708, ""late_rescue_winner"": 0.1524757156538634, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.08784974834084143, ""stair_step_winner"": 0.4466713660638794}",stair_step_winner,choppy_reversal_winner,0.7867804704131575,0.09774745127648769,0.07112970711297072,0.012552301255230125
up50pct,train,up50pct::SZ002583::000000,26,"{""choppy_reversal_winner"": 0.3563456322735699, ""jump_repricing_winner"": 0.00917614518334595, ""late_rescue_winner"": 0.542588461748869, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.005752993376075688, ""stair_step_winner"": 0.08613676741813946}",late_rescue_winner,choppy_reversal_winner,0.5488181426752323,0.008554666961438981,0.34615384615384615,0.0
