structure_candidate_id,matched_background_coverage,matched_background_coverage_ci90_upper,action_time_background_signal_rate,winner_vs_background_coverage_lift,winner_vs_background_coverage_lift_ci90_lower,generic_strength_proxy_flag,generic_strength_proxy_reason,background_control_policy,non_default_background_policy_reason
r02v2_volume_money_confirmation_persistence_101ad0_77ac31_60f76f_4e0740_f5ca38,0.9705357142857143,0.9764132545428924,0.05601814299193829,1.0119595216191353,0.995326894965184,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_persistence_101ad0_77ac31_60f76f_ef2d12_f5ca38,0.9705357142857143,0.9764132545428924,0.1649202381543589,1.0119595216191353,0.995326894965184,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_persistence_101ad0_77ac31_a96cae_4e0740_f5ca38,0.23794642857142856,0.2527468553893945,0.05601814299193829,1.228893058161351,1.0170599349909248,False,,both,
r02v2_volume_money_confirmation_persistence_101ad0_77ac31_a96cae_ef2d12_f5ca38,0.23794642857142856,0.2527468553893945,0.1649202381543589,1.228893058161351,1.0170599349909248,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_persistence_101ad0_9f29a1_156070_4e0740_f5ca38,0.11607142857142858,0.12720445253558565,0.015361949378403881,1.1346153846153846,0.8287049262980586,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_persistence_101ad0_9f29a1_156070_ef2d12_f5ca38,0.11607142857142858,0.12720445253558565,0.04965595634204616,1.1346153846153846,0.8287049262980586,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_persistence_101ad0_9f29a1_23e5f3_4e0740_f5ca38,0.29151785714285716,0.3073135590341258,0.015361949378403881,1.0566615620214395,0.8855916546376901,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_persistence_101ad0_9f29a1_23e5f3_ef2d12_f5ca38,0.29151785714285716,0.3073135590341258,0.04965595634204616,1.0566615620214395,0.8855916546376901,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_persistence_101ad0_9f29a1_60f76f_4e0740_f5ca38,0.6808035714285714,0.6970060634970262,0.015361949378403881,1.0721311475409836,0.9977001579649627,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_persistence_101ad0_9f29a1_60f76f_ef2d12_f5ca38,0.6808035714285714,0.6970060634970262,0.04965595634204616,1.0721311475409836,0.9977001579649627,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_persistence_101ad0_9f29a1_a96cae_4e0740_f5ca38,0.06785714285714285,0.07659854129194618,0.015361949378403881,1.2500000000000002,0.8246593597752553,False,,both,
r02v2_volume_money_confirmation_persistence_101ad0_9f29a1_a96cae_ef2d12_f5ca38,0.06785714285714285,0.07659854129194618,0.04965595634204616,1.2500000000000002,0.8246593597752553,False,,both,
r02v2_volume_money_confirmation_persistence_101ad0_b05e24_156070_4e0740_f5ca38,0.5183035714285714,0.5356704075827947,0.08950101254228122,1.1627906976744187,1.0540946429379567,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_persistence_101ad0_b05e24_156070_ef2d12_f5ca38,0.5183035714285714,0.5356704075827947,0.2465305942271295,1.1627906976744187,1.0540946429379567,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_persistence_101ad0_b05e24_23e5f3_4e0740_f5ca38,0.8330357142857143,0.8459981165719203,0.08950101254228122,0.9967845659163987,0.9470325649410334,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_persistence_101ad0_b05e24_23e5f3_ef2d12_f5ca38,0.8330357142857143,0.8459981165719203,0.2465305942271295,0.9967845659163987,0.9470325649410334,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_persistence_101ad0_b05e24_60f76f_4e0740_f5ca38,0.9924107142857143,0.9954271082758138,0.08950101254228122,1.007647323436797,1.004593899127488,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_persistence_101ad0_b05e24_60f76f_ef2d12_f5ca38,0.9924107142857143,0.9954271082758138,0.2465305942271295,1.007647323436797,1.004593899127488,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_persistence_101ad0_b05e24_a96cae_4e0740_f5ca38,0.34910714285714284,0.36567536898520353,0.08950101254228122,1.1508951406649617,0.9945523480128625,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_persistence_101ad0_b05e24_a96cae_ef2d12_f5ca38,0.34910714285714284,0.36567536898520353,0.2465305942271295,1.1508951406649617,0.9945523480128625,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_persistence_e071ce_77ac31_156070_4e0740_f5ca38,0.37410714285714286,0.3909257447598053,0.09089153382222295,1.2649164677804294,1.1112356261546388,False,,both,
r02v2_volume_money_confirmation_persistence_e071ce_77ac31_156070_ef2d12_f5ca38,0.37410714285714286,0.3909257447598053,0.2080870951900103,1.2649164677804294,1.1112356261546388,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_persistence_e071ce_77ac31_23e5f3_4e0740_f5ca38,0.6178571428571429,0.6347459432244271,0.09089153382222295,1.0621387283236994,0.9757237579341987,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_persistence_e071ce_77ac31_23e5f3_ef2d12_f5ca38,0.6178571428571429,0.6347459432244271,0.2080870951900103,1.0621387283236994,0.9757237579341987,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_persistence_e071ce_77ac31_60f76f_4e0740_f5ca38,0.9004464285714285,0.9108527983839811,0.09089153382222295,1.0337134357957363,1.0002488301212165,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_persistence_e071ce_77ac31_60f76f_ef2d12_f5ca38,0.9004464285714285,0.9108527983839811,0.2080870951900103,1.0337134357957363,1.0002488301212165,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_persistence_e071ce_77ac31_a96cae_4e0740_f5ca38,0.2611607142857143,0.27642831546884394,0.09089153382222295,1.2393162393162394,1.039322527732042,False,,both,
r02v2_volume_money_confirmation_persistence_e071ce_77ac31_a96cae_ef2d12_f5ca38,0.2611607142857143,0.27642831546884394,0.2080870951900103,1.2393162393162394,1.039322527732042,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_persistence_e071ce_9f29a1_156070_4e0740_f5ca38,0.14419642857142856,0.15640616228567772,0.03367047956430333,1.4241486068111455,1.1122427155183745,False,,both,
r02v2_volume_money_confirmation_persistence_e071ce_9f29a1_156070_ef2d12_f5ca38,0.14419642857142856,0.15640616228567772,0.08636682172082526,1.4241486068111455,1.1122427155183745,False,,both,
r02v2_volume_money_confirmation_persistence_e071ce_9f29a1_23e5f3_4e0740_f5ca38,0.31473214285714285,0.33087359575657616,0.03367047956430333,1.219858156028369,1.0461115003542492,False,,both,
r02v2_volume_money_confirmation_persistence_e071ce_9f29a1_23e5f3_ef2d12_f5ca38,0.31473214285714285,0.33087359575657616,0.08636682172082526,1.219858156028369,1.0461115003542492,False,,both,
r02v2_volume_money_confirmation_persistence_e071ce_9f29a1_60f76f_4e0740_f5ca38,0.61875,0.6356312431485143,0.03367047956430333,1.222943722943723,1.1380010600996293,False,,both,
r02v2_volume_money_confirmation_persistence_e071ce_9f29a1_60f76f_ef2d12_f5ca38,0.61875,0.6356312431485143,0.08636682172082526,1.222943722943723,1.1380010600996293,False,,both,
r02v2_volume_money_confirmation_persistence_e071ce_9f29a1_a96cae_4e0740_f5ca38,0.09955357142857142,0.10995994124112406,0.03367047956430333,1.6816143497757847,1.2585943040653162,False,,both,
r02v2_volume_money_confirmation_persistence_e071ce_9f29a1_a96cae_ef2d12_f5ca38,0.09955357142857142,0.10995994124112406,0.08636682172082526,1.6816143497757847,1.2585943040653162,False,,both,
r02v2_volume_money_confirmation_persistence_e071ce_d0ff59_156070_4e0740_f5ca38,0.609375,0.6263325937595668,0.1846579152113096,1.0695970695970696,0.9815233594444095,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_persistence_e071ce_d0ff59_156070_ef2d12_f5ca38,0.609375,0.6263325937595668,0.3724500212440751,1.0695970695970696,0.9815233594444095,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_persistence_e071ce_d0ff59_23e5f3_4e0740_f5ca38,0.7946428571428571,0.8086833641885406,0.1846579152113096,1.053370786516854,0.9995885858044445,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_persistence_e071ce_d0ff59_23e5f3_ef2d12_f5ca38,0.7946428571428571,0.8086833641885406,0.3724500212440751,1.053370786516854,0.9995885858044445,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_persistence_e071ce_d0ff59_60f76f_4e0740_f5ca38,0.9732142857142857,0.9788260283689527,0.1846579152113096,1.0183486238532111,1.0050412516280856,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_persistence_e071ce_d0ff59_60f76f_ef2d12_f5ca38,0.9732142857142857,0.9788260283689527,0.3724500212440751,1.0183486238532111,1.0050412516280856,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_persistence_e071ce_d0ff59_a96cae_4e0740_f5ca38,0.45223214285714286,0.46953113808332536,0.1846579152113096,1.1352418558736426,1.0106834011907377,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_persistence_e071ce_d0ff59_a96cae_ef2d12_f5ca38,0.45223214285714286,0.46953113808332536,0.3724500212440751,1.1352418558736426,1.0106834011907377,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_point_in_window_existence_101ad0_77ac31_156070_6b86b2_f5ca38,0.825,0.8382065047449401,0.24952131856732165,1.047077922077922,0.998781157434089,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_point_in_window_existence_101ad0_77ac31_23e5f3_6b86b2_f5ca38,0.9549107142857143,0.9621227846286354,0.24952131856732165,0.9981299672744273,0.9735737241712714,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_point_in_window_existence_101ad0_77ac31_60f76f_6b86b2_f5ca38,0.9995535714285714,1.0002877824872813,0.24952131856732165,1.0004466279589104,0.9997123003076517,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_point_in_window_existence_101ad0_77ac31_a96cae_6b86b2_f5ca38,0.7183035714285714,0.733938164295077,0.24952131856732165,1.0658794282162836,0.9983166206555674,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_point_in_window_existence_101ad0_9f29a1_156070_6b86b2_f5ca38,0.5433035714285714,0.5606167568690813,0.12297836415103709,1.1092851273623663,1.0071894928129586,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_point_in_window_existence_101ad0_9f29a1_23e5f3_6b86b2_f5ca38,0.7732142857142857,0.7877688656205286,0.12297836415103709,1.0075057736720554,0.9479577596429564,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_point_in_window_existence_101ad0_9f29a1_60f76f_6b86b2_f5ca38,0.9535714285714286,0.9608846911804725,0.12297836415103709,0.997191011235955,0.9721233414161925,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_point_in_window_existence_101ad0_9f29a1_a96cae_6b86b2_f5ca38,0.46651785714285715,0.48385733329126224,0.12297836415103709,1.0861244019138756,0.9668974907317454,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_point_in_window_existence_101ad0_b05e24_156070_6b86b2_f5ca38,0.9111607142857143,0.921049476076469,0.31892046990790557,1.0313571778539932,1.000202945170413,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_point_in_window_existence_101ad0_b05e24_23e5f3_6b86b2_f5ca38,0.9852678571428571,0.9894553300608591,0.31892046990790557,0.9900317172632533,0.973685831367123,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_point_in_window_existence_101ad0_b05e24_60f76f_6b86b2_f5ca38,1.0,1.0,0.31892046990790557,1.0,1.0,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_point_in_window_existence_101ad0_b05e24_a96cae_6b86b2_f5ca38,0.7959821428571429,0.8099885790257773,0.31892046990790557,1.06842400448682,1.0157294648572237,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_point_in_window_existence_e071ce_77ac31_156070_6b86b2_f5ca38,0.7276785714285714,0.7431507900912353,0.2665827939545432,1.0766871165644172,1.0111971336707144,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_point_in_window_existence_e071ce_77ac31_23e5f3_6b86b2_f5ca38,0.871875,0.8834917848169639,0.2665827939545432,1.0291858678955454,0.9889517297267342,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_point_in_window_existence_e071ce_77ac31_60f76f_6b86b2_f5ca38,0.9799107142857143,0.984787317201118,0.2665827939545432,1.0091116173120729,0.9958238219638432,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_point_in_window_existence_e071ce_77ac31_a96cae_6b86b2_f5ca38,0.6477678571428571,0.6643700740121824,0.2665827939545432,1.078566505858029,0.9979380448646954,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_point_in_window_existence_e071ce_9f29a1_156070_6b86b2_f5ca38,0.5022321428571429,0.5196104540438685,0.14442108515839253,1.1999999999999997,1.0866742626501216,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_point_in_window_existence_e071ce_9f29a1_23e5f3_6b86b2_f5ca38,0.6995535714285714,0.7154879784035535,0.14442108515839253,1.0689215060625399,0.9979412991571478,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_point_in_window_existence_e071ce_9f29a1_60f76f_6b86b2_f5ca38,0.90625,0.9163809819387829,0.14442108515839253,1.0394088669950738,1.0080880790661413,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_point_in_window_existence_e071ce_9f29a1_a96cae_6b86b2_f5ca38,0.4361607142857143,0.45339696616358083,0.14442108515839253,1.09007164790174,0.963027704394645,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_point_in_window_existence_e071ce_d0ff59_156070_6b86b2_f5ca38,0.8517857142857143,0.8641352918403701,0.4063412184718613,1.0613207547169812,1.0196602874243283,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_point_in_window_existence_e071ce_d0ff59_23e5f3_6b86b2_f5ca38,0.95,0.9575751057129587,0.4063412184718613,1.0103383458646618,0.9864073793013113,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_point_in_window_existence_e071ce_d0ff59_60f76f_6b86b2_f5ca38,0.9959821428571428,0.998180837481751,0.4063412184718613,1.004034065441506,1.0018224779017382,True,too_dense_or_no_background_enrichment,both,
r02v2_volume_money_confirmation_point_in_window_existence_e071ce_d0ff59_a96cae_6b86b2_f5ca38,0.7991071428571429,0.8130331510763411,0.4063412184718613,1.0502793296089385,0.9971820867920911,True,too_dense_or_no_background_enrichment,both,
