structure_candidate_id,split,action_time_denominator_n,effective_label_n,signal_n,signal_rate,winner_base_rate,winner_given_signal,signal_given_winner,signal_given_non_winner,primary_LR,primary_LR_ci90_lower,primary_LR_ci90_upper,precision_lift,failed_seed_rate_given_signal,continuation_h20_rate_given_signal,continuation_h60_rate_given_signal,executable_entry_available_rate,buyable_signal_n,EV_R,unit_return_R_p25,unit_return_R_p50,unit_return_R_p75,group,formula_hash,shared_feature_family
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_4e0740_f5ca38,robustness,109510,77866,1406,0.012839010136060633,0.09895204582231013,0.06752411575562701,0.0081765087605451,0.012400051310557146,0.6593931392512699,,,0.682392316343628,0.19772403982930298,0.1287339971550498,0.08108108108108109,0.9324324324324325,1311,0.33877554057231185,-1.7301924068323962,-0.6603225718746444,1.529893243338212,near_high_persistence,92bc72efc046f23a,near_high
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,train,181227,149755,3078,0.016984224205002566,0.14530399652766185,0.1701705672352241,0.019715073529411764,0.01634438845267393,1.2062288892911373,1.1296405740669864,1.2877948622510955,1.171134802220174,0.30344379467186483,0.16211825860948667,0.11630929174788823,0.9684860298895387,2981,-0.06306662169928044,-2.226324551638266,-0.9800966995434524,1.4178111571744851,near_high_persistence,59f80ce78f34baf0,near_high
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,validation,108970,81744,1493,0.013701018628980453,0.05115971814445097,0.056265984654731455,0.015781922525107604,0.014272453005337665,1.1057610432632303,,,1.099810294025913,0.22572002679169456,0.09845947756195579,0.04956463496316142,0.9698593436034829,1448,-0.5631688242811719,-2.13726715495704,-1.1579550710832913,0.5127380145174886,near_high_persistence,59f80ce78f34baf0,near_high
r02v2_near_high_persistence_persistence_4b3435_8aed64_23e5f3_ef2d12_f5ca38,robustness,109510,77866,1918,0.01751438224819651,0.09895204582231013,0.07320872274143302,0.012199870214146659,0.016960989723635637,0.7192899950375998,,,0.7398404159616383,0.2059436913451512,0.12304483837330553,0.07559958289885298,0.9483837330552659,1819,0.23672917276667288,-1.666647938840545,-0.6539325302743157,1.4201656359713342,near_high_persistence,59f80ce78f34baf0,near_high
r02v2_near_high_persistence_persistence_4b3435_8aed64_60f76f_4e0740_f5ca38,train,181227,149755,2336,0.01288991154739636,0.14530399652766185,0.1671018276762402,0.014705882352941176,0.012461424274385718,1.1801124838650194,1.1064996930345645,1.298502625343302,1.1500153586238673,0.3103595890410959,0.16481164383561644,0.11772260273972603,0.9738869863013698,2275,-0.05622618876939347,-2.1993332628844535,-0.985008142453972,1.4012613009150763,near_high_persistence,4477c6bf2c895228,near_high
r02v2_near_high_persistence_persistence_4b3435_8aed64_60f76f_4e0740_f5ca38,validation,108970,81744,1078,0.009892630999357622,0.05115971814445097,0.04964539007092199,0.010043041606886656,0.010365900827724917,0.9688537227777896,,,0.9703999918597433,0.21614100185528756,0.09369202226345083,0.04916512059369202,0.9730983302411874,1049,-0.5165746368889305,-2.0195857387274403,-1.1376045299786623,0.38075829591638666,near_high_persistence,4477c6bf2c895228,near_high
r02v2_near_high_persistence_persistence_4b3435_8aed64_60f76f_4e0740_f5ca38,robustness,109510,77866,1406,0.012839010136060633,0.09895204582231013,0.06752411575562701,0.0081765087605451,0.012400051310557146,0.6593931392512699,,,0.682392316343628,0.19772403982930298,0.1287339971550498,0.08108108108108109,0.9324324324324325,1311,0.33877554057231185,-1.7301924068323962,-0.6603225718746444,1.529893243338212,near_high_persistence,4477c6bf2c895228,near_high
r02v2_near_high_persistence_persistence_4b3435_8aed64_60f76f_ef2d12_f5ca38,train,181227,149755,3078,0.016984224205002566,0.14530399652766185,0.1701705672352241,0.019715073529411764,0.01634438845267393,1.2062288892911373,1.1296405740669864,1.2877948622510955,1.171134802220174,0.30344379467186483,0.16211825860948667,0.11630929174788823,0.9684860298895387,2981,-0.06306662169928044,-2.226324551638266,-0.9800966995434524,1.4178111571744851,near_high_persistence,184a50a181a36d32,near_high
r02v2_near_high_persistence_persistence_4b3435_8aed64_60f76f_ef2d12_f5ca38,validation,108970,81744,1493,0.013701018628980453,0.05115971814445097,0.056265984654731455,0.015781922525107604,0.014272453005337665,1.1057610432632303,,,1.099810294025913,0.22572002679169456,0.09845947756195579,0.04956463496316142,0.9698593436034829,1448,-0.5631688242811719,-2.13726715495704,-1.1579550710832913,0.5127380145174886,near_high_persistence,184a50a181a36d32,near_high
r02v2_near_high_persistence_persistence_4b3435_8aed64_60f76f_ef2d12_f5ca38,robustness,109510,77866,1918,0.01751438224819651,0.09895204582231013,0.07320872274143302,0.012199870214146659,0.016960989723635637,0.7192899950375998,,,0.7398404159616383,0.2059436913451512,0.12304483837330553,0.07559958289885298,0.9483837330552659,1819,0.23672917276667288,-1.666647938840545,-0.6539325302743157,1.4201656359713342,near_high_persistence,184a50a181a36d32,near_high
r02v2_relative_strength_confirmation_persistence_59f3c8_1e9d7c_156070_4e0740_f5ca38,train,181227,149755,3805,0.020995767738802715,0.14530399652766185,0.18551746235181032,0.02660845588235294,0.019860150787140124,1.3397912315742582,1.2695303089538246,1.4110670913696226,1.2767540245632056,0.31300919842312747,0.17608409986859397,0.1316688567674113,0.9863337713534822,3753,-0.14613084406379323,-2.3138256565889517,-1.0105536744583732,1.3293461268925413,relative_strength_confirmation,2ea3270dd4ca16af,relative_strength
r02v2_relative_strength_confirmation_persistence_59f3c8_1e9d7c_156070_4e0740_f5ca38,validation,108970,81744,2337,0.021446269615490503,0.05115971814445097,0.05959885386819484,0.024868483978957436,0.021157267734199736,1.175410941118767,,,1.164956650072147,0.2973898160034232,0.09242618741976893,0.04792468977321352,0.9845956354300385,2301,-0.7441232094334141,-2.364556513348192,-1.1785609592812714,0.4605542784689062,relative_strength_confirmation,2ea3270dd4ca16af,relative_strength
r02v2_relative_strength_confirmation_persistence_59f3c8_1e9d7c_156070_4e0740_f5ca38,robustness,109510,77866,2329,0.021267464158524336,0.09895204582231013,0.1015531660692951,0.022063595068137574,0.021436410541468907,1.0292579079625002,,,1.0262866747763442,0.21983683984542723,0.1464147702876771,0.0957492486045513,0.9845427221983684,2293,0.020675149212025967,-2.0326992916632967,-0.7735795408351382,1.2861998565776187,relative_strength_confirmation,2ea3270dd4ca16af,relative_strength
r02v2_relative_strength_confirmation_persistence_59f3c8_1e9d7c_23e5f3_4e0740_f5ca38,train,181227,149755,3805,0.020995767738802715,0.14530399652766185,0.18551746235181032,0.02660845588235294,0.019860150787140124,1.3397912315742582,1.2695303089538246,1.4110670913696226,1.2767540245632056,0.31300919842312747,0.17608409986859397,0.1316688567674113,0.9863337713534822,3753,-0.14613084406379323,-2.3138256565889517,-1.0105536744583732,1.3293461268925413,relative_strength_confirmation,23f790bcaada1abd,relative_strength
r02v2_relative_strength_confirmation_persistence_59f3c8_1e9d7c_23e5f3_4e0740_f5ca38,validation,108970,81744,2337,0.021446269615490503,0.05115971814445097,0.05959885386819484,0.024868483978957436,0.021157267734199736,1.175410941118767,,,1.164956650072147,0.2973898160034232,0.09242618741976893,0.04792468977321352,0.9845956354300385,2301,-0.7441232094334141,-2.364556513348192,-1.1785609592812714,0.4605542784689062,relative_strength_confirmation,23f790bcaada1abd,relative_strength
r02v2_relative_strength_confirmation_persistence_59f3c8_1e9d7c_23e5f3_4e0740_f5ca38,robustness,109510,77866,2329,0.021267464158524336,0.09895204582231013,0.1015531660692951,0.022063595068137574,0.021436410541468907,1.0292579079625002,,,1.0262866747763442,0.21983683984542723,0.1464147702876771,0.0957492486045513,0.9845427221983684,2293,0.020675149212025967,-2.0326992916632967,-0.7735795408351382,1.2861998565776187,relative_strength_confirmation,23f790bcaada1abd,relative_strength
r02v2_volume_money_confirmation_persistence_e071ce_77ac31_156070_4e0740_f5ca38,train,181227,149755,4025,0.022209714887958195,0.14530399652766185,0.14520048602673147,0.02196691176470588,0.021985233798195242,0.9991666209394204,0.9550507271682394,1.0559145553940341,0.9992876279840611,0.25590062111801243,0.15403726708074533,0.10434782608695652,0.9759006211180125,3928,-0.0942519642436647,-2.027553675273331,-0.8646962501300566,1.148993934102791,volume_money_confirmation,0e30df5a7965fbc7,volume_money
r02v2_volume_money_confirmation_persistence_e071ce_77ac31_156070_4e0740_f5ca38,validation,108970,81744,2152,0.019748554648068274,0.05115971814445097,0.05761067313523347,0.02271640363462458,0.020035584435677264,1.1338028949219767,,,1.1260944200780785,0.25092936802973975,0.09897769516728624,0.048327137546468404,0.979089219330855,2107,-0.5608328660432654,-2.0417749085541317,-1.00824820351839,0.6121450495299862,volume_money_confirmation,0e30df5a7965fbc7,volume_money
r02v2_volume_money_confirmation_persistence_e071ce_77ac31_156070_4e0740_f5ca38,robustness,109510,77866,2490,0.022737649529723312,0.09895204582231013,0.09286128845037725,0.020765736534717714,0.022277333561380255,0.9321464113962441,,,0.9384473830599708,0.21084337349397592,0.13815261044176708,0.0891566265060241,0.9730923694779117,2423,0.3975836844462364,-1.4390280661213333,-0.23456859773738925,1.5215452569751542,volume_money_confirmation,0e30df5a7965fbc7,volume_money
r02v2_volume_money_confirmation_persistence_e071ce_77ac31_a96cae_4e0740_f5ca38,train,181227,149755,4025,0.022209714887958195,0.14530399652766185,0.14520048602673147,0.02196691176470588,0.021985233798195242,0.9991666209394204,0.9550507271682394,1.0559145553940341,0.9992876279840611,0.25590062111801243,0.15403726708074533,0.10434782608695652,0.9759006211180125,3928,-0.0942519642436647,-2.027553675273331,-0.8646962501300566,1.148993934102791,volume_money_confirmation,be5642ffaa1c3d57,volume_money
r02v2_volume_money_confirmation_persistence_e071ce_77ac31_a96cae_4e0740_f5ca38,validation,108970,81744,2152,0.019748554648068274,0.05115971814445097,0.05761067313523347,0.02271640363462458,0.020035584435677264,1.1338028949219767,,,1.1260944200780785,0.25092936802973975,0.09897769516728624,0.048327137546468404,0.979089219330855,2107,-0.5608328660432654,-2.0417749085541317,-1.00824820351839,0.6121450495299862,volume_money_confirmation,be5642ffaa1c3d57,volume_money
r02v2_volume_money_confirmation_persistence_e071ce_77ac31_a96cae_4e0740_f5ca38,robustness,109510,77866,2490,0.022737649529723312,0.09895204582231013,0.09286128845037725,0.020765736534717714,0.022277333561380255,0.9321464113962441,,,0.9384473830599708,0.21084337349397592,0.13815261044176708,0.0891566265060241,0.9730923694779117,2423,0.3975836844462364,-1.4390280661213333,-0.23456859773738925,1.5215452569751542,volume_money_confirmation,be5642ffaa1c3d57,volume_money
r02v2_volume_money_confirmation_persistence_e071ce_9f29a1_23e5f3_4e0740_f5ca38,train,181227,149755,2193,0.012100845900445297,0.14530399652766185,0.14745011086474502,0.012224264705882353,0.012016094378686667,1.0173242919567047,0.9399054313476571,1.1180855784390165,1.0147698231870355,0.26903784769721845,0.16051071591427268,0.10031919744642043,0.9744642042863657,2137,-0.022315135273858346,-1.9772852392899902,-0.8561597439353491,1.257572900275712,volume_money_confirmation,78effbd271dca50b,volume_money
r02v2_volume_money_confirmation_persistence_e071ce_9f29a1_23e5f3_4e0740_f5ca38,validation,108970,81744,1031,0.009461319629255758,0.05115971814445097,0.07320099255583126,0.014108082257293162,0.00963100487352054,1.4648608782331622,,,1.4308326005461192,0.26285160038797284,0.0892337536372454,0.06013579049466537,0.9747817652764307,1005,-0.5573590996831598,-2.0539524567632927,-0.9891718768860462,0.6198543274249626,volume_money_confirmation,78effbd271dca50b,volume_money
r02v2_volume_money_confirmation_persistence_e071ce_9f29a1_23e5f3_4e0740_f5ca38,robustness,109510,77866,1352,0.012345904483608804,0.09895204582231013,0.09565217391304348,0.011421155094094743,0.011858439874004076,0.9631245944192083,,,0.9666518071269362,0.22189349112426035,0.15384615384615385,0.09689349112426035,0.9644970414201184,1304,0.3933534422962879,-1.3643271619027784,-0.335572000286807,1.4061284002223613,volume_money_confirmation,78effbd271dca50b,volume_money
r02v2_volume_money_confirmation_persistence_e071ce_9f29a1_23e5f3_ef2d12_f5ca38,train,181227,149755,2935,0.016195158558051505,0.14530399652766185,0.14671654197838738,0.016222426470588237,0.01603968905035353,1.0113928281066447,0.9656858604205762,1.0901590058358124,1.0097213117634836,0.2626916524701874,0.15775127768313457,0.10494037478705281,0.9747870528109029,2861,0.0038953324899992704,-1.9880349971649844,-0.7781371371958354,1.297150943844396,volume_money_confirmation,f3656f98b232fd69,volume_money
r02v2_volume_money_confirmation_persistence_e071ce_9f29a1_23e5f3_ef2d12_f5ca38,validation,108970,81744,1479,0.013572542901716068,0.05115971814445097,0.06631299734748011,0.017934002869440458,0.013614914519996905,1.3172321312116864,,,1.2961955177361104,0.26031102096010816,0.09263015551048005,0.05747126436781609,0.9682217714672076,1432,-0.5200321116032615,-1.9393177853211307,-0.9505685145832345,0.597314481160421,volume_money_confirmation,f3656f98b232fd69,volume_money
r02v2_volume_money_confirmation_persistence_e071ce_9f29a1_23e5f3_ef2d12_f5ca38,robustness,109510,77866,1733,0.015825038809241167,0.09895204582231013,0.09560723514211886,0.014406229720960416,0.014965579167913799,0.962624269954575,,,0.9661976601656361,0.20427005193306405,0.14945181765724178,0.09636468551644548,0.9590305828043855,1662,0.479809023849985,-1.3866044431314808,-0.17532631362481568,1.4642019861965656,volume_money_confirmation,f3656f98b232fd69,volume_money
r02v2_volume_money_confirmation_persistence_e071ce_9f29a1_60f76f_4e0740_f5ca38,train,181227,149755,2193,0.012100845900445297,0.14530399652766185,0.14745011086474502,0.012224264705882353,0.012016094378686667,1.0173242919567047,0.9399054313476571,1.1180855784390165,1.0147698231870355,0.26903784769721845,0.16051071591427268,0.10031919744642043,0.9744642042863657,2137,-0.022315135273858346,-1.9772852392899902,-0.8561597439353491,1.257572900275712,volume_money_confirmation,8467a6812a506c17,volume_money
r02v2_volume_money_confirmation_persistence_e071ce_9f29a1_60f76f_4e0740_f5ca38,validation,108970,81744,1031,0.009461319629255758,0.05115971814445097,0.07320099255583126,0.014108082257293162,0.00963100487352054,1.4648608782331622,,,1.4308326005461192,0.26285160038797284,0.0892337536372454,0.06013579049466537,0.9747817652764307,1005,-0.5573590996831598,-2.0539524567632927,-0.9891718768860462,0.6198543274249626,volume_money_confirmation,8467a6812a506c17,volume_money
r02v2_volume_money_confirmation_persistence_e071ce_9f29a1_60f76f_4e0740_f5ca38,robustness,109510,77866,1352,0.012345904483608804,0.09895204582231013,0.09565217391304348,0.011421155094094743,0.011858439874004076,0.9631245944192083,,,0.9666518071269362,0.22189349112426035,0.15384615384615385,0.09689349112426035,0.9644970414201184,1304,0.3933534422962879,-1.3643271619027784,-0.335572000286807,1.4061284002223613,volume_money_confirmation,8467a6812a506c17,volume_money
r02v2_volume_money_confirmation_persistence_e071ce_9f29a1_60f76f_ef2d12_f5ca38,train,181227,149755,2935,0.016195158558051505,0.14530399652766185,0.14671654197838738,0.016222426470588237,0.01603968905035353,1.0113928281066447,0.9656858604205762,1.0901590058358124,1.0097213117634836,0.2626916524701874,0.15775127768313457,0.10494037478705281,0.9747870528109029,2861,0.0038953324899992704,-1.9880349971649844,-0.7781371371958354,1.297150943844396,volume_money_confirmation,d35caef9ad579f58,volume_money
r02v2_volume_money_confirmation_persistence_e071ce_9f29a1_60f76f_ef2d12_f5ca38,validation,108970,81744,1479,0.013572542901716068,0.05115971814445097,0.06631299734748011,0.017934002869440458,0.013614914519996905,1.3172321312116864,,,1.2961955177361104,0.26031102096010816,0.09263015551048005,0.05747126436781609,0.9682217714672076,1432,-0.5200321116032615,-1.9393177853211307,-0.9505685145832345,0.597314481160421,volume_money_confirmation,d35caef9ad579f58,volume_money
r02v2_volume_money_confirmation_persistence_e071ce_9f29a1_60f76f_ef2d12_f5ca38,robustness,109510,77866,1733,0.015825038809241167,0.09895204582231013,0.09560723514211886,0.014406229720960416,0.014965579167913799,0.962624269954575,,,0.9661976601656361,0.20427005193306405,0.14945181765724178,0.09636468551644548,0.9590305828043855,1662,0.479809023849985,-1.3866044431314808,-0.17532631362481568,1.4642019861965656,volume_money_confirmation,d35caef9ad579f58,volume_money
