version,period,datetime,industry_name,exposure_value,exposure_weight,account_value,fold,candidate_type,train_start,train_end,valid_start,valid_end,valid_executable_end
risk_unit_with_industry_cap,WF5,2024-07-10,通信,28547.999382019043,0.028921136701423128,987098.1101726295,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-07-10,UNKNOWN,0.0,0.0,987098.1101726295,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-07-11,通信,28674.000549316406,0.029045077222028266,987224.1113399268,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-07-11,UNKNOWN,0.0,0.0,987224.1113399268,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-07-12,通信,28530.000686645508,0.028903429777293096,987080.1114772559,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-07-12,UNKNOWN,0.0,0.0,987080.1114772559,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-07-15,通信,28152.000617980957,0.02853140810430806,986702.1114085914,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-07-15,UNKNOWN,0.0,0.0,986702.1114085914,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-07-16,通信,27486.00082397461,0.027875247671170635,986036.111614585,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-07-16,UNKNOWN,0.0,0.0,986036.111614585,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-07-17,通信,26747.999382019043,0.027147113250153957,985298.1101726295,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-07-17,UNKNOWN,0.0,0.0,985298.1101726295,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-07-18,通信,26550.0,0.026951575488801643,985100.1107906104,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-07-18,UNKNOWN,0.0,0.0,985100.1107906104,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-07-19,通信,26675.999450683594,0.027076017549058168,985226.110241294,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-07-19,UNKNOWN,0.0,0.0,985226.110241294,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-07-22,通信,27881.999588012695,0.028265502810234676,986432.1103786231,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-07-22,UNKNOWN,0.0,0.0,986432.1103786231,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-07-23,通信,27306.0001373291,0.02769775409884842,985856.1109279395,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-07-23,UNKNOWN,0.0,0.0,985856.1109279395,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-07-24,通信,27612.000274658203,0.027999453603861604,986162.1110652686,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-07-24,UNKNOWN,0.0,0.0,986162.1110652686,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-07-25,通信,28169.999313354492,0.028549128597760497,986720.1101039649,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-07-25,UNKNOWN,0.0,0.0,986720.1101039649,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-07-26,通信,28619.999313354492,0.02899196300659908,987170.1101039649,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-07-26,UNKNOWN,0.0,0.0,987170.1101039649,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-07-29,通信,27486.00082397461,0.027875247671170635,986036.111614585,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-07-29,UNKNOWN,0.0,0.0,986036.111614585,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-07-30,通信,27287.999725341797,0.02768000083812974,985838.1105159522,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-07-30,UNKNOWN,0.0,0.0,985838.1105159522,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-07-31,通信,27575.999450683594,0.02796396846640239,986126.110241294,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-07-31,UNKNOWN,0.0,0.0,986126.110241294,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-08-01,通信,27881.999588012695,0.028265502810234676,986432.1103786231,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-08-01,UNKNOWN,0.0,0.0,986432.1103786231,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-08-02,通信,27306.0001373291,0.02769775409884842,985856.1109279395,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-08-02,UNKNOWN,0.0,0.0,985856.1109279395,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-08-05,通信,26297.999382019043,0.026702594146633826,984848.1101726295,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-08-05,UNKNOWN,0.0,0.0,984848.1101726295,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-08-06,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-08-07,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-08-08,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-08-09,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-08-12,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-08-13,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-08-14,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-08-15,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-08-16,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-08-19,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-08-20,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-08-21,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-08-22,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-08-23,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-08-26,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-08-27,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-08-28,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-08-29,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-08-30,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-09-02,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-09-03,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-09-04,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-09-05,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-09-06,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-09-09,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-09-10,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-09-11,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-09-12,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-09-13,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-09-18,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-09-19,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-09-20,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-09-23,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-09-24,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-09-25,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-09-26,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-09-27,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-09-30,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-08,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-09,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-10,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-11,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-14,UNKNOWN,0.0,0.0,985078.2592019797,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-15,传媒,28575.999927520752,0.029002007665257845,985311.0949195625,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-15,UNKNOWN,0.0,0.0,985311.0949195625,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-16,传媒,28595.00036239624,0.029020731729614117,985330.095354438,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-16,UNKNOWN,0.0,0.0,985330.095354438,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-17,传媒,28385.99920272827,0.02883807952559407,984323.4941333533,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-17,非银金融,28420.000553131104,0.028872622387372218,984323.4941333533,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-17,UNKNOWN,0.0,0.0,984323.4941333533,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-18,传媒,29165.00072479248,0.02956254315226953,986552.4956554176,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-18,非银金融,29870.000553131104,0.030277152695546046,986552.4956554176,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-18,UNKNOWN,0.0,0.0,986552.4956554176,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-21,传媒,30096.000289916992,0.030481511653876966,987352.6166176558,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-21,非银金融,58948.99978637695,0.059704100434064544,987352.6166176558,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-21,家用电器,52590.000343322754,0.05326364609583832,987352.6166176558,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-21,UNKNOWN,0.0,0.0,987352.6166176558,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-22,传媒,30152.999782562256,0.0304847156790767,989118.6160301925,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-22,非银金融,59361.999797821045,0.06001504656344375,989118.6160301925,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-22,家用电器,53886.00025177002,0.054478805047710445,989118.6160301925,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-22,UNKNOWN,0.0,0.0,989118.6160301925,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-23,传媒,29601.999855041504,0.029957395957968536,988136.6156315566,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-23,非银金融,59365.99841117859,0.0600787355432988,988136.6156315566,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-23,家用电器,53451.00116729736,0.05409272394296891,988136.6156315566,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-23,UNKNOWN,0.0,0.0,988136.6156315566,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-24,传媒,29013.000869750977,0.029404563264068272,986683.618090129,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-24,非银金融,59080.99937438965,0.05987836251781457,986683.618090129,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-24,家用电器,52872.00164794922,0.05358556753003637,986683.618090129,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-24,UNKNOWN,0.0,0.0,986683.618090129,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-25,传媒,29621.000289916992,0.030025637242769722,986523.6181473495,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-25,非银金融,58898.00024032593,0.05970257493777385,986523.6181473495,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-25,家用电器,52287.00141906738,0.05300126672817039,986523.6181473495,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-25,UNKNOWN,0.0,0.0,986523.6181473495,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-28,传媒,30172.000217437744,0.03059591977154813,986144.5723065139,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-28,非银金融,58606.00218772888,0.05942942225058755,986144.5723065139,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-28,家用电器,51953.998374938965,0.052683957133610425,986144.5723065139,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-28,基础化工,17791.99981689453,0.01804197915451733,986144.5723065139,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-28,UNKNOWN,0.0,0.0,986144.5723065139,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-29,传媒,29621.000289916992,0.030122137474796046,983363.1598920107,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-29,非银金融,58134.99889373779,0.0591185446688098,983363.1598920107,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-29,家用电器,51819.00043487549,0.052695690207233366,983363.1598920107,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-29,基础化工,17519.99969482422,0.01781640843322644,983363.1598920107,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-29,商贸零售,28269.000720977783,0.028747264361705577,983363.1598920107,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-29,建筑装饰,28449.001216888428,0.028930310161316794,983363.1598920107,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-29,有色金属,28800.0,0.029287247249696346,983363.1598920107,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-29,UNKNOWN,0.0,0.0,983363.1598920107,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-30,传媒,29278.999710083008,0.029934710655519434,978095.2970288516,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-30,非银金融,82450.00114440918,0.08429649073548004,978095.2970288516,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-30,家用电器,50834.999084472656,0.05197346233939937,978095.2970288516,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-30,基础化工,17432.000732421875,0.017822395001156694,978095.2970288516,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-30,商贸零售,28134.000205993652,0.028764068584580634,978095.2970288516,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-30,建筑装饰,28420.000553131104,0.029056473985165046,978095.2970288516,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-30,有色金属,26496.000480651855,0.02708938542199154,978095.2970288516,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-30,汽车,28055.00030517578,0.028683299460081364,978095.2970288516,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-30,UNKNOWN,0.0,0.0,978095.2970288516,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-31,传媒,28899.000072479248,0.029602884908218143,976222.4243373156,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-31,非银金融,82562.00113296509,0.0845729406277573,976222.4243373156,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-31,家用电器,48995.999336242676,0.05018938114385397,976222.4243373156,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-31,基础化工,17216.000366210938,0.017635325656340656,976222.4243373156,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-31,商贸零售,28269.000720977783,0.028957540839289257,976222.4243373156,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-31,建筑装饰,28449.001216888428,0.029141925556770865,976222.4243373156,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-31,汽车,27270.000457763672,0.027934208206982374,976222.4243373156,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
risk_unit_with_industry_cap,WF5,2024-10-31,电子,27818.001174926758,0.028495556423845027,976222.4243373156,WF5,candidate_baseline,2017-01-01,2022-12-31,2023-01-01,2024-12-31,2024-12-30
