oracle_id,oracle_name,oracle_variant_id,oracle_variant_name,primary_variant,split_bucket,denominator_scope,action_intensity_id,q_defend,cost_bps,cell_id,label_class,oracle_action,step_n,mean_baseline_net_return,mean_oracle_policy_net_return,mean_incremental_return,sum_incremental_return,cell_contribution_to_total,six_cell_gate,blocking_reason
O2,Perfect Deep Drawdown Oracle,O2_dd_20pct_stress,Signed drawdown <= -20%,False,validation,labelable_full,partial_defend_50pct,0.5,100,continued_negative,negative,continue,147,-0.09261736537030693,-0.09261736537030693,0.0,0.0,0.0,pass,
O2,Perfect Deep Drawdown Oracle,O2_dd_20pct_stress,Signed drawdown <= -20%,False,validation,labelable_full,partial_defend_50pct,0.5,100,defended_negative,negative,defend,33,-0.17735092635345565,-0.09867546317672783,0.07867546317672783,2.596290284832018,1.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,train,binary_primary,full_defend_exit_cash,0.0,0,continued_positive,positive,continue,10078,0.11353662849304257,0.11353662849304257,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,train,binary_primary,full_defend_exit_cash,0.0,0,defended_negative,negative,defend,4884,-0.1063372643210283,0.0,0.1063372643210283,519.3511989439022,1.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,robustness,binary_primary,full_defend_exit_cash,0.0,0,continued_positive,positive,continue,1346,0.11936340200557977,0.11936340200557977,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,robustness,binary_primary,full_defend_exit_cash,0.0,0,defended_negative,negative,defend,526,-0.09283845897284096,0.0,0.09283845897284096,48.83302941971434,1.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,validation,binary_primary,full_defend_exit_cash,0.0,0,continued_positive,positive,continue,325,0.13543839495863402,0.13543839495863402,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,validation,binary_primary,full_defend_exit_cash,0.0,0,defended_negative,negative,defend,180,-0.10815185155055088,0.0,0.10815185155055088,19.467333279099158,1.0000000000000002,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,train,binary_primary,partial_defend_25pct,0.25,0,continued_positive,positive,continue,10078,0.11353662849304257,0.11353662849304257,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,train,binary_primary,partial_defend_25pct,0.25,0,defended_negative,negative,defend,4884,-0.1063372643210283,-0.026584316080257075,0.07975294824077123,389.5133992079267,1.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,robustness,binary_primary,partial_defend_25pct,0.25,0,continued_positive,positive,continue,1346,0.11936340200557977,0.11936340200557977,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,robustness,binary_primary,partial_defend_25pct,0.25,0,defended_negative,negative,defend,526,-0.09283845897284096,-0.02320961474321024,0.06962884422963073,36.62477206478576,1.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,validation,binary_primary,partial_defend_25pct,0.25,0,continued_positive,positive,continue,325,0.13543839495863402,0.13543839495863402,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,validation,binary_primary,partial_defend_25pct,0.25,0,defended_negative,negative,defend,180,-0.10815185155055088,-0.02703796288763772,0.08111388866291315,14.600499959324367,1.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,train,binary_primary,partial_defend_50pct,0.5,0,continued_positive,positive,continue,10078,0.11353662849304257,0.11353662849304257,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,train,binary_primary,partial_defend_50pct,0.5,0,defended_negative,negative,defend,4884,-0.1063372643210283,-0.05316863216051415,0.05316863216051415,259.6755994719511,1.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,robustness,binary_primary,partial_defend_50pct,0.5,0,continued_positive,positive,continue,1346,0.11936340200557977,0.11936340200557977,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,robustness,binary_primary,partial_defend_50pct,0.5,0,defended_negative,negative,defend,526,-0.09283845897284096,-0.04641922948642048,0.04641922948642048,24.41651470985717,1.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,validation,binary_primary,partial_defend_50pct,0.5,0,continued_positive,positive,continue,325,0.13543839495863402,0.13543839495863402,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,validation,binary_primary,partial_defend_50pct,0.5,0,defended_negative,negative,defend,180,-0.10815185155055088,-0.05407592577527544,0.05407592577527544,9.733666639549579,1.0000000000000002,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,train,binary_primary,full_defend_exit_cash,0.0,25,continued_positive,positive,continue,10078,0.11353662849304257,0.11353662849304257,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,train,binary_primary,full_defend_exit_cash,0.0,25,defended_negative,negative,defend,4884,-0.1063372643210283,-0.0025,0.1038372643210283,507.1411989439022,1.0000000000000002,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,robustness,binary_primary,full_defend_exit_cash,0.0,25,continued_positive,positive,continue,1346,0.11936340200557977,0.11936340200557977,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,robustness,binary_primary,full_defend_exit_cash,0.0,25,defended_negative,negative,defend,526,-0.09283845897284096,-0.0025,0.09033845897284096,47.518029419714345,1.0000000000000002,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,validation,binary_primary,full_defend_exit_cash,0.0,25,continued_positive,positive,continue,325,0.13543839495863402,0.13543839495863402,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,validation,binary_primary,full_defend_exit_cash,0.0,25,defended_negative,negative,defend,180,-0.10815185155055088,-0.0024999999999999996,0.10565185155055086,19.017333279099155,1.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,train,binary_primary,partial_defend_25pct,0.25,25,continued_positive,positive,continue,10078,0.11353662849304257,0.11353662849304257,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,train,binary_primary,partial_defend_25pct,0.25,25,defended_negative,negative,defend,4884,-0.1063372643210283,-0.029084316080257078,0.07725294824077122,377.30339920792665,1.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,robustness,binary_primary,partial_defend_25pct,0.25,25,continued_positive,positive,continue,1346,0.11936340200557977,0.11936340200557977,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,robustness,binary_primary,partial_defend_25pct,0.25,25,defended_negative,negative,defend,526,-0.09283845897284096,-0.02570961474321024,0.06712884422963071,35.309772064785754,0.9999999999999998,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,validation,binary_primary,partial_defend_25pct,0.25,25,continued_positive,positive,continue,325,0.13543839495863402,0.13543839495863402,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,validation,binary_primary,partial_defend_25pct,0.25,25,defended_negative,negative,defend,180,-0.10815185155055088,-0.029537962887637714,0.07861388866291313,14.150499959324364,0.9999999999999999,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,train,binary_primary,partial_defend_50pct,0.5,25,continued_positive,positive,continue,10078,0.11353662849304257,0.11353662849304257,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,train,binary_primary,partial_defend_50pct,0.5,25,defended_negative,negative,defend,4884,-0.1063372643210283,-0.055668632160514146,0.05066863216051415,247.4655994719511,1.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,robustness,binary_primary,partial_defend_50pct,0.5,25,continued_positive,positive,continue,1346,0.11936340200557977,0.11936340200557977,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,robustness,binary_primary,partial_defend_50pct,0.5,25,defended_negative,negative,defend,526,-0.09283845897284096,-0.04891922948642048,0.04391922948642048,23.10151470985717,1.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,validation,binary_primary,partial_defend_50pct,0.5,25,continued_positive,positive,continue,325,0.13543839495863402,0.13543839495863402,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,validation,binary_primary,partial_defend_50pct,0.5,25,defended_negative,negative,defend,180,-0.10815185155055088,-0.05657592577527543,0.05157592577527542,9.283666639549576,1.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,train,binary_primary,full_defend_exit_cash,0.0,50,continued_positive,positive,continue,10078,0.11353662849304257,0.11353662849304257,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,train,binary_primary,full_defend_exit_cash,0.0,50,defended_negative,negative,defend,4884,-0.1063372643210283,-0.005,0.1013372643210283,494.9311989439022,1.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,robustness,binary_primary,full_defend_exit_cash,0.0,50,continued_positive,positive,continue,1346,0.11936340200557977,0.11936340200557977,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,robustness,binary_primary,full_defend_exit_cash,0.0,50,defended_negative,negative,defend,526,-0.09283845897284096,-0.005,0.08783845897284095,46.20302941971434,1.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,validation,binary_primary,full_defend_exit_cash,0.0,50,continued_positive,positive,continue,325,0.13543839495863402,0.13543839495863402,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,validation,binary_primary,full_defend_exit_cash,0.0,50,defended_negative,negative,defend,180,-0.10815185155055088,-0.004999999999999999,0.10315185155055084,18.567333279099152,1.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,train,binary_primary,partial_defend_25pct,0.25,50,continued_positive,positive,continue,10078,0.11353662849304257,0.11353662849304257,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,train,binary_primary,partial_defend_25pct,0.25,50,defended_negative,negative,defend,4884,-0.1063372643210283,-0.03158431608025707,0.07475294824077122,365.09339920792667,1.0000000000000002,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,robustness,binary_primary,partial_defend_25pct,0.25,50,continued_positive,positive,continue,1346,0.11936340200557977,0.11936340200557977,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,robustness,binary_primary,partial_defend_25pct,0.25,50,defended_negative,negative,defend,526,-0.09283845897284096,-0.028209614743210237,0.06462884422963072,33.99477206478576,1.0000000000000002,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,validation,binary_primary,partial_defend_25pct,0.25,50,continued_positive,positive,continue,325,0.13543839495863402,0.13543839495863402,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,validation,binary_primary,partial_defend_25pct,0.25,50,defended_negative,negative,defend,180,-0.10815185155055088,-0.03203796288763771,0.07611388866291315,13.700499959324366,1.0000000000000002,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,train,binary_primary,partial_defend_50pct,0.5,50,continued_positive,positive,continue,10078,0.11353662849304257,0.11353662849304257,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,train,binary_primary,partial_defend_50pct,0.5,50,defended_negative,negative,defend,4884,-0.1063372643210283,-0.058168632160514155,0.04816863216051415,235.2555994719511,1.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,robustness,binary_primary,partial_defend_50pct,0.5,50,continued_positive,positive,continue,1346,0.11936340200557977,0.11936340200557977,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,robustness,binary_primary,partial_defend_50pct,0.5,50,defended_negative,negative,defend,526,-0.09283845897284096,-0.05141922948642048,0.041419229486420475,21.78651470985717,1.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,validation,binary_primary,partial_defend_50pct,0.5,50,continued_positive,positive,continue,325,0.13543839495863402,0.13543839495863402,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,validation,binary_primary,partial_defend_50pct,0.5,50,defended_negative,negative,defend,180,-0.10815185155055088,-0.05907592577527543,0.04907592577527543,8.833666639549577,1.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,train,binary_primary,full_defend_exit_cash,0.0,100,continued_positive,positive,continue,10078,0.11353662849304257,0.11353662849304257,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,train,binary_primary,full_defend_exit_cash,0.0,100,defended_negative,negative,defend,4884,-0.1063372643210283,-0.01,0.0963372643210283,470.5111989439022,1.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,robustness,binary_primary,full_defend_exit_cash,0.0,100,continued_positive,positive,continue,1346,0.11936340200557977,0.11936340200557977,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,robustness,binary_primary,full_defend_exit_cash,0.0,100,defended_negative,negative,defend,526,-0.09283845897284096,-0.01,0.08283845897284096,43.573029419714345,1.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,validation,binary_primary,full_defend_exit_cash,0.0,100,continued_positive,positive,continue,325,0.13543839495863402,0.13543839495863402,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,validation,binary_primary,full_defend_exit_cash,0.0,100,defended_negative,negative,defend,180,-0.10815185155055088,-0.009999999999999998,0.09815185155055085,17.667333279099154,1.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,train,binary_primary,partial_defend_25pct,0.25,100,continued_positive,positive,continue,10078,0.11353662849304257,0.11353662849304257,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,train,binary_primary,partial_defend_25pct,0.25,100,defended_negative,negative,defend,4884,-0.1063372643210283,-0.03658431608025708,0.06975294824077122,340.67339920792665,1.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,robustness,binary_primary,partial_defend_25pct,0.25,100,continued_positive,positive,continue,1346,0.11936340200557977,0.11936340200557977,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,robustness,binary_primary,partial_defend_25pct,0.25,100,defended_negative,negative,defend,526,-0.09283845897284096,-0.03320961474321024,0.05962884422963071,31.364772064785754,1.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,validation,binary_primary,partial_defend_25pct,0.25,100,continued_positive,positive,continue,325,0.13543839495863402,0.13543839495863402,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,validation,binary_primary,partial_defend_25pct,0.25,100,defended_negative,negative,defend,180,-0.10815185155055088,-0.037037962887637714,0.07111388866291314,12.800499959324366,1.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,train,binary_primary,partial_defend_50pct,0.5,100,continued_positive,positive,continue,10078,0.11353662849304257,0.11353662849304257,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,train,binary_primary,partial_defend_50pct,0.5,100,defended_negative,negative,defend,4884,-0.1063372643210283,-0.06316863216051415,0.04316863216051415,210.8355994719511,1.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,robustness,binary_primary,partial_defend_50pct,0.5,100,continued_positive,positive,continue,1346,0.11936340200557977,0.11936340200557977,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,robustness,binary_primary,partial_defend_50pct,0.5,100,defended_negative,negative,defend,526,-0.09283845897284096,-0.056419229486420475,0.03641922948642048,19.15651470985717,1.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,validation,binary_primary,partial_defend_50pct,0.5,100,continued_positive,positive,continue,325,0.13543839495863402,0.13543839495863402,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_label_positive_primary,Label positive primary,True,validation,binary_primary,partial_defend_50pct,0.5,100,defended_negative,negative,defend,180,-0.10815185155055088,-0.06407592577527542,0.04407592577527542,7.9336666395495765,1.0,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,train,labelable_high_upside_stress,full_defend_exit_cash,0.0,0,defended_positive,positive,defend,4197,0.02807698961665192,0.0,-0.02807698961665192,-117.83912542108811,-0.1827965679246882,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,train,labelable_high_upside_stress,full_defend_exit_cash,0.0,0,defended_neutral,neutral,defend,5283,-0.040021506000262295,0.0,0.040021506000262295,211.4336161993857,0.32798392933623133,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,train,labelable_high_upside_stress,full_defend_exit_cash,0.0,0,continued_positive,positive,continue,5881,0.17452525361873744,0.17452525361873744,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,train,labelable_high_upside_stress,full_defend_exit_cash,0.0,0,defended_negative,negative,defend,4690,-0.117495048570867,0.0,0.117495048570867,551.0517777973662,0.8548126385884569,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,train,labelable_high_upside_stress,full_defend_exit_cash,0.0,0,continued_negative,negative,continue,194,0.16340504563641206,0.16340504563641206,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,robustness,labelable_high_upside_stress,full_defend_exit_cash,0.0,0,defended_positive,positive,defend,523,0.028226173332676074,0.0,-0.028226173332676074,-14.762288652989588,-0.23269722907157053,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,robustness,labelable_high_upside_stress,full_defend_exit_cash,0.0,0,defended_neutral,neutral,defend,624,-0.03970446087083986,0.0,0.03970446087083986,24.775583583404075,0.3905363039572917,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,robustness,labelable_high_upside_stress,full_defend_exit_cash,0.0,0,continued_positive,positive,continue,823,0.17727928365312368,0.17727928365312368,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,robustness,labelable_high_upside_stress,full_defend_exit_cash,0.0,0,defended_negative,negative,defend,497,-0.10749819683119048,0.0,0.10749819683119048,53.42660382510167,0.8421609251142786,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,robustness,labelable_high_upside_stress,full_defend_exit_cash,0.0,0,continued_negative,negative,continue,29,0.15839911742714946,0.15839911742714946,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,validation,labelable_high_upside_stress,full_defend_exit_cash,0.0,0,defended_neutral,neutral,defend,159,-0.04459689926925654,0.0,0.04459689926925654,7.090906983811791,0.297551872822857,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,validation,labelable_high_upside_stress,full_defend_exit_cash,0.0,0,continued_positive,positive,continue,206,0.19646420389740302,0.19646420389740302,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,validation,labelable_high_upside_stress,full_defend_exit_cash,0.0,0,defended_negative,negative,defend,174,-0.11658489443850825,0.0,0.11658489443850825,20.285771632300435,0.8512408010185218,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,validation,labelable_high_upside_stress,full_defend_exit_cash,0.0,0,defended_positive,positive,defend,119,0.029797078644462516,0.0,-0.029797078644462516,-3.5458523586910395,-0.14879267384137893,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,validation,labelable_high_upside_stress,full_defend_exit_cash,0.0,0,continued_negative,negative,continue,6,0.13640639220021367,0.13640639220021367,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,train,labelable_high_upside_stress,partial_defend_25pct,0.25,0,defended_positive,positive,defend,4197,0.02807698961665192,0.00701924740416298,-0.021057742212488937,-88.37934406581607,-0.1827965679246882,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,train,labelable_high_upside_stress,partial_defend_25pct,0.25,0,defended_neutral,neutral,defend,5283,-0.040021506000262295,-0.010005376500065574,0.030016129500196716,158.57521214953925,0.32798392933623133,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,train,labelable_high_upside_stress,partial_defend_25pct,0.25,0,continued_positive,positive,continue,5881,0.17452525361873744,0.17452525361873744,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,train,labelable_high_upside_stress,partial_defend_25pct,0.25,0,defended_negative,negative,defend,4690,-0.117495048570867,-0.02937376214271675,0.08812128642815023,413.2888333480246,0.8548126385884569,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,train,labelable_high_upside_stress,partial_defend_25pct,0.25,0,continued_negative,negative,continue,194,0.16340504563641206,0.16340504563641206,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,robustness,labelable_high_upside_stress,partial_defend_25pct,0.25,0,defended_positive,positive,defend,523,0.028226173332676074,0.007056543333169019,-0.021169629999507056,-11.07171648974219,-0.23269722907157056,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,robustness,labelable_high_upside_stress,partial_defend_25pct,0.25,0,defended_neutral,neutral,defend,624,-0.03970446087083986,-0.009926115217709966,0.0297783456531299,18.581687687553057,0.3905363039572918,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,robustness,labelable_high_upside_stress,partial_defend_25pct,0.25,0,continued_positive,positive,continue,823,0.17727928365312368,0.17727928365312368,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,robustness,labelable_high_upside_stress,partial_defend_25pct,0.25,0,defended_negative,negative,defend,497,-0.10749819683119048,-0.02687454920779762,0.08062364762339289,40.06995286882626,0.842160925114279,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,robustness,labelable_high_upside_stress,partial_defend_25pct,0.25,0,continued_negative,negative,continue,29,0.15839911742714946,0.15839911742714946,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,validation,labelable_high_upside_stress,partial_defend_25pct,0.25,0,defended_neutral,neutral,defend,159,-0.04459689926925654,-0.011149224817314136,0.033447674451942404,5.318180237858842,0.29755187282285694,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,validation,labelable_high_upside_stress,partial_defend_25pct,0.25,0,continued_positive,positive,continue,206,0.19646420389740302,0.19646420389740302,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,validation,labelable_high_upside_stress,partial_defend_25pct,0.25,0,defended_negative,negative,defend,174,-0.11658489443850825,-0.029146223609627063,0.08743867082888121,15.21432872422533,0.8512408010185221,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,validation,labelable_high_upside_stress,partial_defend_25pct,0.25,0,defended_positive,positive,defend,119,0.029797078644462516,0.007449269661115629,-0.022347808983346883,-2.659389269018279,-0.1487926738413789,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,validation,labelable_high_upside_stress,partial_defend_25pct,0.25,0,continued_negative,negative,continue,6,0.13640639220021367,0.13640639220021367,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,train,labelable_high_upside_stress,partial_defend_50pct,0.5,0,defended_positive,positive,defend,4197,0.02807698961665192,0.01403849480832596,-0.01403849480832596,-58.91956271054406,-0.1827965679246882,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,train,labelable_high_upside_stress,partial_defend_50pct,0.5,0,defended_neutral,neutral,defend,5283,-0.040021506000262295,-0.020010753000131148,0.020010753000131148,105.71680809969286,0.32798392933623133,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,train,labelable_high_upside_stress,partial_defend_50pct,0.5,0,continued_positive,positive,continue,5881,0.17452525361873744,0.17452525361873744,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,train,labelable_high_upside_stress,partial_defend_50pct,0.5,0,defended_negative,negative,defend,4690,-0.117495048570867,-0.0587475242854335,0.0587475242854335,275.5258888986831,0.8548126385884569,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,train,labelable_high_upside_stress,partial_defend_50pct,0.5,0,continued_negative,negative,continue,194,0.16340504563641206,0.16340504563641206,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,robustness,labelable_high_upside_stress,partial_defend_50pct,0.5,0,defended_positive,positive,defend,523,0.028226173332676074,0.014113086666338037,-0.014113086666338037,-7.381144326494794,-0.23269722907157053,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,robustness,labelable_high_upside_stress,partial_defend_50pct,0.5,0,defended_neutral,neutral,defend,624,-0.03970446087083986,-0.01985223043541993,0.01985223043541993,12.387791791702037,0.3905363039572917,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,robustness,labelable_high_upside_stress,partial_defend_50pct,0.5,0,continued_positive,positive,continue,823,0.17727928365312368,0.17727928365312368,0.0,0.0,0.0,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,robustness,labelable_high_upside_stress,partial_defend_50pct,0.5,0,defended_negative,negative,defend,497,-0.10749819683119048,-0.05374909841559524,0.05374909841559524,26.713301912550836,0.8421609251142786,pass,
O4,Positive Preservation Oracle,O4_high_upside_top30_stress,high_upside_top30_stress,False,robustness,labelable_high_upside_stress,partial_defend_50pct,0.5,0,continued_negative,negative,continue,29,0.15839911742714946,0.15839911742714946,0.0,0.0,0.0,pass,
