filter_id,filter_family_id,filter_formula,split_bucket,treated_n,treated_positive_n,treated_winner_rate,control_n,control_positive_n,control_winner_rate,compression_baseline_winner_rate,native_baseline_winner_rate,winner_rate_diff_vs_compression_control,winner_rate_diff_ci_low,winner_rate_diff_ci_high,auc_one_vs_compression_control,rank_ic_within_base_compression,top_decile_lift_within_base_compression,control_match_quality,readout_status,bootstrap_seed,bootstrap_resample_n,bootstrap_valid_replicates,bootstrap_ci_low_quantile,bootstrap_unit,ci_status
close_vs_sma20__top_30pct__AND__close_position_20d__top_30pct,relative_strength+range_position,base_compression_state AND close_vs_sma20_bullish_score >= train_threshold(top_30pct) AND close_position_20d_bullish_score >= train_threshold(top_30pct),validation,5778,1083,0.18743509865005192,15380,2088,0.13576072821846555,0.1497874350495985,0.09591074428694929,0.051674370431586375,0.033217369235751186,0.07091554819980313,0.5748305431073008,0.09263407386922541,0.046717052432687756,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_30pct__AND__close_position_20d__top_30pct,relative_strength+range_position,base_compression_state AND close_vs_sma20_bullish_score >= train_threshold(top_30pct) AND close_position_20d_bullish_score >= train_threshold(top_30pct),robustness,12312,2591,0.21044509421702404,34441,6578,0.19099329287767486,0.19606585418002995,0.1363712925107569,0.01945180133934918,0.005447583265428345,0.0336179354363298,0.5362763038815013,0.04995526355400832,-0.0006414368184733954,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_40pct__AND__distance_to_20d_high__top_40pct,relative_strength+range_position,base_compression_state AND close_vs_sma20_bullish_score >= train_threshold(top_40pct) AND distance_to_20d_high_bullish_score >= train_threshold(top_40pct),train,13735,3620,0.26356024754277396,29624,6358,0.21462327842290035,0.2301252335155331,0.14517929462992518,0.04893696911987361,0.03407366949821618,0.06375988291437688,0.5487275835363008,0.07104894960080567,0.07038214655826763,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_40pct__AND__distance_to_20d_high__top_40pct,relative_strength+range_position,base_compression_state AND close_vs_sma20_bullish_score >= train_threshold(top_40pct) AND distance_to_20d_high_bullish_score >= train_threshold(top_40pct),validation,7183,1333,0.1855770569399972,13987,1838,0.1314077357546293,0.1497874350495985,0.09591074428694929,0.05416932118536791,0.03759769332135461,0.07105637560989968,0.5787137881744683,0.097306732337197,0.057581483230987246,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_40pct__AND__distance_to_20d_high__top_40pct,relative_strength+range_position,base_compression_state AND close_vs_sma20_bullish_score >= train_threshold(top_40pct) AND distance_to_20d_high_bullish_score >= train_threshold(top_40pct),robustness,15998,3444,0.21527690961370172,30772,5726,0.18607825295723385,0.19606585418002995,0.1363712925107569,0.02919865665646787,0.0163320947196072,0.041932971603962074,0.5397390557205504,0.054653677113590315,-0.0006414368184733954,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_30pct__AND__distance_to_20d_high__top_30pct,relative_strength+range_position,base_compression_state AND close_vs_sma20_bullish_score >= train_threshold(top_30pct) AND distance_to_20d_high_bullish_score >= train_threshold(top_30pct),train,9253,2579,0.27872041500054034,34106,7399,0.21694130065091186,0.2301252335155331,0.14517929462992518,0.06177911434962849,0.045153322029449716,0.07792792187295657,0.5487275835363008,0.07104894960080567,0.07038214655826763,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_30pct__AND__distance_to_20d_high__top_30pct,relative_strength+range_position,base_compression_state AND close_vs_sma20_bullish_score >= train_threshold(top_30pct) AND distance_to_20d_high_bullish_score >= train_threshold(top_30pct),validation,4935,957,0.1939209726443769,16223,2214,0.13647290883313815,0.1497874350495985,0.09591074428694929,0.057448063811238764,0.03954636575234476,0.07619535502736963,0.578602758357121,0.097306732337197,0.057581483230987246,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_30pct__AND__distance_to_20d_high__top_30pct,relative_strength+range_position,base_compression_state AND close_vs_sma20_bullish_score >= train_threshold(top_30pct) AND distance_to_20d_high_bullish_score >= train_threshold(top_30pct),robustness,10814,2287,0.21148511189199187,35939,6882,0.1914911377612065,0.19606585418002995,0.1363712925107569,0.01999397413078538,0.005067170657747679,0.03370428803404265,0.5397100054898367,0.054653677113590315,-0.0006414368184733954,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_40pct__AND__distance_from_20d_low__top_40pct,relative_strength+range_position,base_compression_state AND close_vs_sma20_bullish_score >= train_threshold(top_40pct) AND distance_from_20d_low_bullish_score >= train_threshold(top_40pct),train,14746,3918,0.2656991726569917,28613,6060,0.21179184286862615,0.2301252335155331,0.14517929462992518,0.05390732978836557,0.037490999931122114,0.06951468602207622,0.5519047089180812,0.07568146787369578,0.05908140855088756,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_40pct__AND__distance_from_20d_low__top_40pct,relative_strength+range_position,base_compression_state AND close_vs_sma20_bullish_score >= train_threshold(top_40pct) AND distance_from_20d_low_bullish_score >= train_threshold(top_40pct),validation,7616,1317,0.17292542016806722,13554,1854,0.13678618857901725,0.1497874350495985,0.09591074428694929,0.03613923158904997,0.017819491392357605,0.055211193022654856,0.5649630592848557,0.08030795072004007,0.023098724610297577,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_40pct__AND__distance_from_20d_low__top_40pct,relative_strength+range_position,base_compression_state AND close_vs_sma20_bullish_score >= train_threshold(top_40pct) AND distance_from_20d_low_bullish_score >= train_threshold(top_40pct),robustness,15905,3324,0.20899088337000943,30848,5845,0.1894774377593361,0.19606585418002995,0.1363712925107569,0.019513445610673336,0.00563672934458459,0.03383877986831931,0.5307018085283852,0.04230880734259754,0.0036348086380157962,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_30pct__AND__distance_from_20d_low__top_30pct,relative_strength+range_position,base_compression_state AND close_vs_sma20_bullish_score >= train_threshold(top_30pct) AND distance_from_20d_low_bullish_score >= train_threshold(top_30pct),train,10823,2968,0.2742308047676245,32536,7010,0.2154536513400541,0.2301252335155331,0.14517929462992518,0.05877715342757042,0.041033919456312164,0.07571123006881847,0.5519047089180812,0.07568146787369578,0.05908140855088756,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_30pct__AND__distance_from_20d_low__top_30pct,relative_strength+range_position,base_compression_state AND close_vs_sma20_bullish_score >= train_threshold(top_30pct) AND distance_from_20d_low_bullish_score >= train_threshold(top_30pct),validation,5587,988,0.17683909074637552,15571,2183,0.1401965191702524,0.1497874350495985,0.09591074428694929,0.036642571576123134,0.016719601717043064,0.0581453323337136,0.5648555843188685,0.08030795072004007,0.023098724610297577,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_30pct__AND__distance_from_20d_low__top_30pct,relative_strength+range_position,base_compression_state AND close_vs_sma20_bullish_score >= train_threshold(top_30pct) AND distance_from_20d_low_bullish_score >= train_threshold(top_30pct),robustness,11437,2346,0.20512372125557402,35316,6823,0.19319855023218938,0.19606585418002995,0.1363712925107569,0.01192517102338464,-0.0032636726137008293,0.027655661384570533,0.5307018085283852,0.04230880734259754,0.0036348086380157962,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
stock_vs_board_20d__top_40pct__AND__max_drawdown_20d__top_40pct,relative_strength+drawdown_exclusion,base_compression_state AND stock_vs_board_20d_bullish_score >= train_threshold(top_40pct) AND max_drawdown_20d_bullish_score >= train_threshold(top_40pct),train,10249,2254,0.21992389501414772,33110,7724,0.23328299607369374,0.2301252335155331,0.14517929462992518,-0.013359101059546019,-0.029992356457539008,0.003180328523514748,0.49016745500716896,-0.01433668454172619,-0.004341100674204679,insufficient_control,fail,13202,500,500,0.05,instrument_month_block,pass
stock_vs_board_20d__top_40pct__AND__max_drawdown_20d__top_40pct,relative_strength+drawdown_exclusion,base_compression_state AND stock_vs_board_20d_bullish_score >= train_threshold(top_40pct) AND max_drawdown_20d_bullish_score >= train_threshold(top_40pct),validation,7534,1296,0.172020175205734,13636,1875,0.13750366676444706,0.1497874350495985,0.09591074428694929,0.03451650844128695,0.014995405511987615,0.054675137610213996,0.5555945686670388,0.06872653366243119,0.02120925838450638,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
stock_vs_board_20d__top_40pct__AND__max_drawdown_20d__top_40pct,relative_strength+drawdown_exclusion,base_compression_state AND stock_vs_board_20d_bullish_score >= train_threshold(top_40pct) AND max_drawdown_20d_bullish_score >= train_threshold(top_40pct),robustness,14609,3187,0.21815319323704566,32144,5982,0.18610004977600797,0.19606585418002995,0.1363712925107569,0.032053143461037686,0.016490443656988256,0.04924495247886499,0.5252151942654235,0.0347713237550595,-0.013897797733589928,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
stock_vs_board_20d__top_30pct__AND__max_drawdown_20d__top_30pct,relative_strength+drawdown_exclusion,base_compression_state AND stock_vs_board_20d_bullish_score >= train_threshold(top_30pct) AND max_drawdown_20d_bullish_score >= train_threshold(top_30pct),train,6530,1530,0.2343032159264931,36829,8448,0.2293844524695213,0.2301252335155331,0.14517929462992518,0.004918763456971814,-0.015566148659149232,0.024354477183215487,0.49016745500716896,-0.01433668454172619,-0.004341100674204679,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
stock_vs_board_20d__top_30pct__AND__max_drawdown_20d__top_30pct,relative_strength+drawdown_exclusion,base_compression_state AND stock_vs_board_20d_bullish_score >= train_threshold(top_30pct) AND max_drawdown_20d_bullish_score >= train_threshold(top_30pct),validation,5485,939,0.17119416590701914,15685,2232,0.14230156200191266,0.1497874350495985,0.09591074428694929,0.02889260390510648,0.007382789168707162,0.05069434881453964,0.5555945686670388,0.06872653366243119,0.02120925838450638,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
stock_vs_board_20d__top_30pct__AND__max_drawdown_20d__top_30pct,relative_strength+drawdown_exclusion,base_compression_state AND stock_vs_board_20d_bullish_score >= train_threshold(top_30pct) AND max_drawdown_20d_bullish_score >= train_threshold(top_30pct),robustness,9663,2127,0.22011797578391804,37090,7042,0.18986249662981936,0.19606585418002995,0.1363712925107569,0.03025547915409868,0.014170976899615915,0.04722642923307848,0.5252151942654235,0.0347713237550595,-0.013897797733589928,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
stock_vs_board_20d__top_40pct__AND__ret_60d__top_40pct,relative_strength+drawdown_exclusion,base_compression_state AND stock_vs_board_20d_bullish_score >= train_threshold(top_40pct) AND ret_60d_bullish_score >= train_threshold(top_40pct),train,8937,1978,0.2213270672485174,34422,8000,0.23240950554877696,0.2301252335155331,0.14517929462992518,-0.011082438300259567,-0.029053851483418994,0.0064361970333568375,0.4866672423317398,-0.0194402914912914,0.0021164639014410735,insufficient_control,fail,13202,500,500,0.05,instrument_month_block,pass
stock_vs_board_20d__top_40pct__AND__ret_60d__top_40pct,relative_strength+drawdown_exclusion,base_compression_state AND stock_vs_board_20d_bullish_score >= train_threshold(top_40pct) AND ret_60d_bullish_score >= train_threshold(top_40pct),validation,8033,1622,0.2019170919955185,13125,1549,0.11801904761904762,0.1497874350495985,0.09591074428694929,0.08389804437647087,0.06417570045268524,0.106471670806912,0.6012710448207829,0.12535318797702327,0.05427491733585263,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
stock_vs_board_20d__top_40pct__AND__ret_60d__top_40pct,relative_strength+drawdown_exclusion,base_compression_state AND stock_vs_board_20d_bullish_score >= train_threshold(top_40pct) AND ret_60d_bullish_score >= train_threshold(top_40pct),robustness,15200,3197,0.21032894736842106,31570,5973,0.189198606271777,0.19606585418002995,0.1363712925107569,0.02113034109664405,0.00662867810654119,0.03718061134477263,0.5089082939859394,0.01225170085988921,-0.013897797733589928,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
stock_vs_board_20d__top_30pct__AND__ret_60d__top_30pct,relative_strength+drawdown_exclusion,base_compression_state AND stock_vs_board_20d_bullish_score >= train_threshold(top_30pct) AND ret_60d_bullish_score >= train_threshold(top_30pct),train,5666,1272,0.2244969996470173,37693,8706,0.23097126787467168,0.2301252335155331,0.14517929462992518,-0.006474268227654373,-0.026831945497790912,0.014074930828218373,0.4866672423317398,-0.0194402914912914,0.0021164639014410735,insufficient_control,fail,13202,500,500,0.05,instrument_month_block,pass
stock_vs_board_20d__top_30pct__AND__ret_60d__top_30pct,relative_strength+drawdown_exclusion,base_compression_state AND stock_vs_board_20d_bullish_score >= train_threshold(top_30pct) AND ret_60d_bullish_score >= train_threshold(top_30pct),validation,5471,1171,0.2140376530798757,15687,2000,0.12749410339771786,0.1497874350495985,0.09591074428694929,0.08654354968215786,0.06162594444702466,0.11059583786030569,0.6012710448207829,0.12535318797702327,0.05427491733585263,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
stock_vs_board_20d__top_30pct__AND__ret_60d__top_30pct,relative_strength+drawdown_exclusion,base_compression_state AND stock_vs_board_20d_bullish_score >= train_threshold(top_30pct) AND ret_60d_bullish_score >= train_threshold(top_30pct),robustness,11125,2277,0.2046741573033708,35628,6892,0.19344335915572022,0.19606585418002995,0.1363712925107569,0.011230798147650572,-0.004483735383122409,0.02827030849374206,0.5088153675476824,0.01225170085988921,-0.013897797733589928,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
stock_vs_board_20d__top_40pct__AND__distance_to_60d_low__top_40pct,relative_strength+drawdown_exclusion,base_compression_state AND stock_vs_board_20d_bullish_score >= train_threshold(top_40pct) AND distance_to_60d_low_bullish_score >= train_threshold(top_40pct),train,10279,2315,0.22521646074520868,33080,7663,0.23165054413542926,0.2301252335155331,0.14517929462992518,-0.006434083390220585,-0.0240265886258167,0.010001229594601355,0.49586865436664895,-0.006023852331372064,0.0028083458202602662,insufficient_control,fail,13202,500,500,0.05,instrument_month_block,pass
stock_vs_board_20d__top_40pct__AND__distance_to_60d_low__top_40pct,relative_strength+drawdown_exclusion,base_compression_state AND stock_vs_board_20d_bullish_score >= train_threshold(top_40pct) AND distance_to_60d_low_bullish_score >= train_threshold(top_40pct),validation,8097,1337,0.16512288501914288,13073,1834,0.14028914556719957,0.1497874350495985,0.09591074428694929,0.02483373945194331,0.0028206616986826767,0.04569507653009131,0.5527661764873619,0.06523004839411778,-0.0005196032120925731,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
stock_vs_board_20d__top_40pct__AND__distance_to_60d_low__top_40pct,relative_strength+drawdown_exclusion,base_compression_state AND stock_vs_board_20d_bullish_score >= train_threshold(top_40pct) AND distance_to_60d_low_bullish_score >= train_threshold(top_40pct),robustness,16796,3570,0.2125506072874494,29957,5599,0.18690122508929466,0.19606585418002995,0.1363712925107569,0.02564938219815474,0.011687261097433012,0.040649832676298514,0.5186611908980698,0.025738368950939037,-0.003634808638015824,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
stock_vs_board_20d__top_30pct__AND__distance_to_60d_low__top_30pct,relative_strength+drawdown_exclusion,base_compression_state AND stock_vs_board_20d_bullish_score >= train_threshold(top_30pct) AND distance_to_60d_low_bullish_score >= train_threshold(top_30pct),train,6885,1542,0.22396514161220044,36474,8436,0.2312880407961836,0.2301252335155331,0.14517929462992518,-0.007322899183983156,-0.026465647256111356,0.012411122785347811,0.49586865436664895,-0.006023852331372064,0.0028083458202602662,insufficient_control,fail,13202,500,500,0.05,instrument_month_block,pass
stock_vs_board_20d__top_30pct__AND__distance_to_60d_low__top_30pct,relative_strength+drawdown_exclusion,base_compression_state AND stock_vs_board_20d_bullish_score >= train_threshold(top_30pct) AND distance_to_60d_low_bullish_score >= train_threshold(top_30pct),validation,5688,963,0.16930379746835442,15482,2208,0.14261723291564396,0.1497874350495985,0.09591074428694929,0.026686564552710457,0.003357013469177939,0.049260760528123594,0.5527661764873619,0.06523004839411778,-0.0005196032120925731,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
stock_vs_board_20d__top_30pct__AND__distance_to_60d_low__top_30pct,relative_strength+drawdown_exclusion,base_compression_state AND stock_vs_board_20d_bullish_score >= train_threshold(top_30pct) AND distance_to_60d_low_bullish_score >= train_threshold(top_30pct),robustness,12364,2603,0.21053057263021677,34389,6566,0.19093314722731106,0.19606585418002995,0.1363712925107569,0.01959742540290571,0.003068224347428521,0.03644871339330439,0.5186611908980698,0.025738368950939037,-0.003634808638015824,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
ret_20d__top_40pct__AND__max_drawdown_20d__top_40pct,relative_strength+drawdown_exclusion,base_compression_state AND ret_20d_bullish_score >= train_threshold(top_40pct) AND max_drawdown_20d_bullish_score >= train_threshold(top_40pct),train,12218,2911,0.23825503355704697,31141,7067,0.22693555120259465,0.2301252335155331,0.14517929462992518,0.01131948235445232,-0.006456594993051391,0.02761313229944417,0.5225393261898864,0.03286424924709355,0.03578805061730822,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
ret_20d__top_40pct__AND__max_drawdown_20d__top_40pct,relative_strength+drawdown_exclusion,base_compression_state AND ret_20d_bullish_score >= train_threshold(top_40pct) AND max_drawdown_20d_bullish_score >= train_threshold(top_40pct),validation,6869,1209,0.1760081525695152,14301,1962,0.13719320327249843,0.1497874350495985,0.09591074428694929,0.03881494929701679,0.019376785840770346,0.05931519604102491,0.5515430716402147,0.06371803457331894,0.027822390174775613,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
ret_20d__top_40pct__AND__max_drawdown_20d__top_40pct,relative_strength+drawdown_exclusion,base_compression_state AND ret_20d_bullish_score >= train_threshold(top_40pct) AND max_drawdown_20d_bullish_score >= train_threshold(top_40pct),robustness,14807,3168,0.21395286013372053,31963,6002,0.18777962018583988,0.19606585418002995,0.1363712925107569,0.02617323994788065,0.01130717012171603,0.04137256067825292,0.5363583986867445,0.05000421238459539,0.008766303185802848,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
ret_20d__top_30pct__AND__max_drawdown_20d__top_30pct,relative_strength+drawdown_exclusion,base_compression_state AND ret_20d_bullish_score >= train_threshold(top_30pct) AND max_drawdown_20d_bullish_score >= train_threshold(top_30pct),train,7729,1898,0.2455686375986544,35630,8080,0.22677518944709515,0.2301252335155331,0.14517929462992518,0.018793448151559256,-0.0016866369211149376,0.03771528820954495,0.5225393261898864,0.03286424924709355,0.03578805061730822,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
ret_20d__top_30pct__AND__max_drawdown_20d__top_30pct,relative_strength+drawdown_exclusion,base_compression_state AND ret_20d_bullish_score >= train_threshold(top_30pct) AND max_drawdown_20d_bullish_score >= train_threshold(top_30pct),validation,4887,840,0.17188459177409454,16283,2331,0.14315543818706628,0.1497874350495985,0.09591074428694929,0.028729153587028267,0.007687521685813343,0.04961451440772898,0.5515430716402147,0.06371803457331894,0.027822390174775613,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
ret_20d__top_30pct__AND__max_drawdown_20d__top_30pct,relative_strength+drawdown_exclusion,base_compression_state AND ret_20d_bullish_score >= train_threshold(top_30pct) AND max_drawdown_20d_bullish_score >= train_threshold(top_30pct),robustness,9461,2052,0.21689039213613784,37292,7117,0.19084522149522687,0.19606585418002995,0.1363712925107569,0.02604517064091097,0.01065475408420609,0.042570049292295305,0.5363769153896087,0.05000421238459539,0.008766303185802848,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
ret_20d__top_40pct__AND__ret_60d__top_40pct,relative_strength+drawdown_exclusion,base_compression_state AND ret_20d_bullish_score >= train_threshold(top_40pct) AND ret_60d_bullish_score >= train_threshold(top_40pct),train,9790,2571,0.26261491317671093,33569,7407,0.22065000446840835,0.2301252335155331,0.14517929462992518,0.04196490870830258,0.02301089675401535,0.05923447091024146,0.5243557740692986,0.03551278431687146,0.028638604122843303,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
ret_20d__top_40pct__AND__ret_60d__top_40pct,relative_strength+drawdown_exclusion,base_compression_state AND ret_20d_bullish_score >= train_threshold(top_40pct) AND ret_60d_bullish_score >= train_threshold(top_40pct),validation,6333,1250,0.19737880941102162,14825,1921,0.12957841483979765,0.1497874350495985,0.09591074428694929,0.06780039457122397,0.04742691084040979,0.0891938442311711,0.5913508489443574,0.11314934326535248,0.0632498819083609,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
ret_20d__top_40pct__AND__ret_60d__top_40pct,relative_strength+drawdown_exclusion,base_compression_state AND ret_20d_bullish_score >= train_threshold(top_40pct) AND ret_60d_bullish_score >= train_threshold(top_40pct),robustness,14936,3314,0.22188002142474558,31834,5856,0.18395426273795312,0.19606585418002995,0.1363712925107569,0.03792575868679246,0.022957167121283394,0.05340956356019392,0.5202963424325391,0.02791384258601076,0.007055805003207183,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
ret_20d__top_30pct__AND__ret_60d__top_30pct,relative_strength+drawdown_exclusion,base_compression_state AND ret_20d_bullish_score >= train_threshold(top_30pct) AND ret_60d_bullish_score >= train_threshold(top_30pct),train,6432,1699,0.26414800995024873,36927,8279,0.22419909551276843,0.2301252335155331,0.14517929462992518,0.039948914437480304,0.01934321982339844,0.05974763847245536,0.5243557740692986,0.03551278431687146,0.028638604122843303,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
ret_20d__top_30pct__AND__ret_60d__top_30pct,relative_strength+drawdown_exclusion,base_compression_state AND ret_20d_bullish_score >= train_threshold(top_30pct) AND ret_60d_bullish_score >= train_threshold(top_30pct),validation,4239,879,0.20736022646850671,16919,2292,0.13546899934984338,0.1497874350495985,0.09591074428694929,0.07189122711866333,0.046592266720043185,0.09756269363502264,0.5913508489443574,0.11314934326535248,0.0632498819083609,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
ret_20d__top_30pct__AND__ret_60d__top_30pct,relative_strength+drawdown_exclusion,base_compression_state AND ret_20d_bullish_score >= train_threshold(top_30pct) AND ret_60d_bullish_score >= train_threshold(top_30pct),robustness,10351,2306,0.22278040769007826,36402,6863,0.18853359705510686,0.19606585418002995,0.1363712925107569,0.0342468106349714,0.01919905294674516,0.05023354496717272,0.5202941637147883,0.02791384258601076,0.007055805003207183,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
ret_20d__top_40pct__AND__distance_to_60d_low__top_40pct,relative_strength+drawdown_exclusion,base_compression_state AND ret_20d_bullish_score >= train_threshold(top_40pct) AND distance_to_60d_low_bullish_score >= train_threshold(top_40pct),train,11964,3008,0.25142092945503175,31395,6970,0.22200987418378723,0.2301252335155331,0.14517929462992518,0.02941105527124452,0.011275745550460063,0.04677120714197619,0.5330070182441273,0.04812703207607486,0.036018677923581266,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
ret_20d__top_40pct__AND__distance_to_60d_low__top_40pct,relative_strength+drawdown_exclusion,base_compression_state AND ret_20d_bullish_score >= train_threshold(top_40pct) AND distance_to_60d_low_bullish_score >= train_threshold(top_40pct),validation,7004,1144,0.16333523700742433,14166,2027,0.14308908654524918,0.1497874350495985,0.09591074428694929,0.02024615046217515,-0.0008415963793322931,0.03995767200076223,0.5454466363797603,0.05618156341998848,0.009872461029759083,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
ret_20d__top_40pct__AND__distance_to_60d_low__top_40pct,relative_strength+drawdown_exclusion,base_compression_state AND ret_20d_bullish_score >= train_threshold(top_40pct) AND distance_to_60d_low_bullish_score >= train_threshold(top_40pct),robustness,16226,3555,0.21909281400221867,30544,5615,0.1838331587218439,0.19606585418002995,0.1363712925107569,0.03525965528037478,0.021153032438700738,0.05122577942353084,0.5310037239843152,0.04263985364656019,0.009835364549925146,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
ret_20d__top_30pct__AND__distance_to_60d_low__top_30pct,relative_strength+drawdown_exclusion,base_compression_state AND ret_20d_bullish_score >= train_threshold(top_30pct) AND distance_to_60d_low_bullish_score >= train_threshold(top_30pct),train,8273,2116,0.2557717877432612,35086,7862,0.22407797982101124,0.2301252335155331,0.14517929462992518,0.03169380792224996,0.011818990599748924,0.050054463751031016,0.5330070182441273,0.04812703207607486,0.036018677923581266,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
ret_20d__top_30pct__AND__distance_to_60d_low__top_30pct,relative_strength+drawdown_exclusion,base_compression_state AND ret_20d_bullish_score >= train_threshold(top_30pct) AND distance_to_60d_low_bullish_score >= train_threshold(top_30pct),validation,4927,813,0.1650091333468642,16243,2358,0.14517022717478298,0.1497874350495985,0.09591074428694929,0.019838906172081228,-0.003466884679941198,0.042626694719646176,0.5454466363797603,0.05618156341998848,0.009872461029759083,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
ret_20d__top_30pct__AND__distance_to_60d_low__top_30pct,relative_strength+drawdown_exclusion,base_compression_state AND ret_20d_bullish_score >= train_threshold(top_30pct) AND distance_to_60d_low_bullish_score >= train_threshold(top_30pct),robustness,11390,2544,0.22335381913959615,35363,6625,0.18734270282498658,0.19606585418002995,0.1363712925107569,0.03601111631460957,0.02065656531242899,0.05354537803471725,0.5310411988013175,0.04263985364656019,0.009835364549925146,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_40pct__AND__max_drawdown_20d__top_40pct,relative_strength+drawdown_exclusion,base_compression_state AND close_vs_sma20_bullish_score >= train_threshold(top_40pct) AND max_drawdown_20d_bullish_score >= train_threshold(top_40pct),train,11361,2843,0.25024205615702844,31998,7135,0.22298268641790112,0.2301252335155331,0.14517929462992518,0.02725936973912732,0.009844113580878078,0.0426235240953499,0.5362015270658449,0.05278489687584872,0.04939506168741892,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_40pct__AND__max_drawdown_20d__top_40pct,relative_strength+drawdown_exclusion,base_compression_state AND close_vs_sma20_bullish_score >= train_threshold(top_40pct) AND max_drawdown_20d_bullish_score >= train_threshold(top_40pct),validation,6310,1158,0.18351822503961965,14860,2013,0.135464333781965,0.1497874350495985,0.09591074428694929,0.048053891257654635,0.02815436971615183,0.0695204819263207,0.5705256777904669,0.08718451253330924,0.0519130845536136,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_40pct__AND__max_drawdown_20d__top_40pct,relative_strength+drawdown_exclusion,base_compression_state AND close_vs_sma20_bullish_score >= train_threshold(top_40pct) AND max_drawdown_20d_bullish_score >= train_threshold(top_40pct),robustness,13900,3062,0.22028776978417267,32870,6108,0.18582293885001522,0.19606585418002995,0.1363712925107569,0.03446483093415745,0.019790957747903976,0.0495272179593709,0.5415211402816771,0.05710460284479621,0.0076972418216805505,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_30pct__AND__max_drawdown_20d__top_30pct,relative_strength+drawdown_exclusion,base_compression_state AND close_vs_sma20_bullish_score >= train_threshold(top_30pct) AND max_drawdown_20d_bullish_score >= train_threshold(top_30pct),train,7329,1920,0.26197298403602126,36030,8058,0.22364696086594504,0.2301252335155331,0.14517929462992518,0.03832602317007622,0.015992982967834045,0.056657291335982726,0.5362015270658449,0.05278489687584872,0.04939506168741892,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
