filter_id,split_bucket,treated_n,control_n,coarsening_level,effective_control_ratio,matched_block_n,unmatched_treated_n,max_standardized_diff_after_match,control_match_quality,match_status,excluded_match_decile_ids,included_match_decile_ids,compression_severity_decile_used,liquidity_decile_used
close_position_20d__top_40pct__AND__volume_up_price_not_down_5d__top_40pct,validation,5518,15652,level_3,2.8365349764407393,16,0,1.1746522756119804,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
close_position_20d__top_40pct__AND__volume_up_price_not_down_5d__top_40pct,robustness,11650,35120,level_3,3.0145922746781117,16,0,1.0557942699605374,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
close_position_20d__top_30pct__AND__volume_up_price_not_down_5d__top_30pct,train,7630,35729,level_3,4.682699868938401,24,0,0.9391750175748117,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
close_position_20d__top_30pct__AND__volume_up_price_not_down_5d__top_30pct,validation,3773,17385,level_3,4.607739199575934,15,0,1.18123537417837,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
close_position_20d__top_30pct__AND__volume_up_price_not_down_5d__top_30pct,robustness,7634,39136,level_3,5.126539166884988,16,0,1.099923995835276,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
close_position_20d__top_40pct__AND__amount_ratio_5d_20d__top_40pct,train,11219,32140,level_3,2.8647829574828414,24,0,1.0660852152669655,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
close_position_20d__top_40pct__AND__amount_ratio_5d_20d__top_40pct,validation,4954,16216,level_3,3.273314493338716,16,0,1.277226915345769,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
close_position_20d__top_40pct__AND__amount_ratio_5d_20d__top_40pct,robustness,9668,37085,level_3,3.83585022755482,15,0,0.9478901649914513,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
close_position_20d__top_30pct__AND__amount_ratio_5d_20d__top_30pct,train,7367,35977,level_3,4.883534681688611,23,0,1.043500503741158,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
close_position_20d__top_30pct__AND__amount_ratio_5d_20d__top_30pct,validation,3210,17883,level_3,5.5710280373831775,15,0,1.2950838886439062,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
close_position_20d__top_30pct__AND__amount_ratio_5d_20d__top_30pct,robustness,5682,41071,level_3,7.228264695529743,15,0,0.9362519779799997,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_to_20d_high__top_40pct__AND__turnover_zscore_20d__top_40pct,train,10071,33273,level_3,3.3038427167113493,23,0,0.9974240849468285,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_to_20d_high__top_40pct__AND__turnover_zscore_20d__top_40pct,validation,4476,16694,level_3,3.729669347631814,16,0,1.1332617474292823,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_to_20d_high__top_40pct__AND__turnover_zscore_20d__top_40pct,robustness,9608,37162,level_3,3.86781848459617,16,0,0.9373448893987926,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_to_20d_high__top_30pct__AND__turnover_zscore_20d__top_30pct,train,6667,36677,level_3,5.501274936253187,23,0,0.9497742456177357,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_to_20d_high__top_30pct__AND__turnover_zscore_20d__top_30pct,validation,2941,18229,level_3,6.1982318939136345,16,0,1.1155957950463875,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_to_20d_high__top_30pct__AND__turnover_zscore_20d__top_30pct,robustness,6013,40757,level_3,6.778147347413936,16,0,0.901439575749953,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_to_20d_high__top_40pct__AND__volume_up_price_not_down_5d__top_40pct,train,11129,32230,level_3,2.8960373798184924,24,0,1.0020616858856886,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_to_20d_high__top_40pct__AND__volume_up_price_not_down_5d__top_40pct,validation,5451,15719,level_3,2.8836910658594754,16,0,1.0877097403536566,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_to_20d_high__top_40pct__AND__volume_up_price_not_down_5d__top_40pct,robustness,11805,34965,level_3,2.9618805590851336,16,0,0.9554213228481476,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_to_20d_high__top_30pct__AND__volume_up_price_not_down_5d__top_30pct,train,7398,35961,level_3,4.860908353609084,24,0,0.9741248790469244,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_to_20d_high__top_30pct__AND__volume_up_price_not_down_5d__top_30pct,validation,3716,17442,level_3,4.693756727664155,15,0,1.0715540755127821,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_to_20d_high__top_30pct__AND__volume_up_price_not_down_5d__top_30pct,robustness,7714,39056,level_3,5.063002333419757,16,0,0.9951538916003216,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_to_20d_high__top_40pct__AND__amount_ratio_5d_20d__top_40pct,train,10635,32709,level_3,3.0755994358251058,23,0,1.104031196829514,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_to_20d_high__top_40pct__AND__amount_ratio_5d_20d__top_40pct,validation,4708,16462,level_3,3.4966015293118096,16,0,1.209580285032676,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_to_20d_high__top_40pct__AND__amount_ratio_5d_20d__top_40pct,robustness,9575,37178,level_3,3.8828198433420367,15,0,0.9915382540405867,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_to_20d_high__top_30pct__AND__amount_ratio_5d_20d__top_30pct,train,6713,36612,level_3,5.453895426783852,22,0,1.0534988704624335,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_to_20d_high__top_30pct__AND__amount_ratio_5d_20d__top_30pct,validation,2944,18149,level_3,6.164741847826087,15,0,1.1703946591328338,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_to_20d_high__top_30pct__AND__amount_ratio_5d_20d__top_30pct,robustness,5401,41352,level_3,7.656359933345676,15,0,0.9416575022730211,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_from_20d_low__top_40pct__AND__turnover_zscore_20d__top_40pct,train,9815,33544,level_3,3.417626082526745,24,0,0.6831826173725485,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_from_20d_low__top_40pct__AND__turnover_zscore_20d__top_40pct,validation,4265,16905,level_3,3.963657678780774,16,0,1.0897758847045385,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_from_20d_low__top_40pct__AND__turnover_zscore_20d__top_40pct,robustness,8236,38517,level_3,4.676663428848956,15,0,0.9023442796745701,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_from_20d_low__top_30pct__AND__turnover_zscore_20d__top_30pct,train,6232,37127,level_3,5.957477535301669,24,0,0.7013019079168581,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_from_20d_low__top_30pct__AND__turnover_zscore_20d__top_30pct,validation,2627,18543,level_3,7.0586220022839745,16,0,1.2163591934715494,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_from_20d_low__top_30pct__AND__turnover_zscore_20d__top_30pct,robustness,4813,41940,level_3,8.713899854560566,15,0,1.0103587434989925,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_from_20d_low__top_40pct__AND__volume_up_price_not_down_5d__top_40pct,train,10580,32779,level_3,3.0982041587901703,24,0,0.7598180452152432,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_from_20d_low__top_40pct__AND__volume_up_price_not_down_5d__top_40pct,validation,5156,16014,level_3,3.1058960434445306,16,0,1.0555918873357217,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_from_20d_low__top_40pct__AND__volume_up_price_not_down_5d__top_40pct,robustness,10352,36401,level_3,3.516325347758887,15,0,1.065610613095636,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_from_20d_low__top_30pct__AND__volume_up_price_not_down_5d__top_30pct,train,6790,36569,level_3,5.385714285714286,24,0,0.8336967937981533,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_from_20d_low__top_30pct__AND__volume_up_price_not_down_5d__top_30pct,validation,3305,17853,level_3,5.401815431164902,15,0,1.1913493433038265,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_from_20d_low__top_30pct__AND__volume_up_price_not_down_5d__top_30pct,robustness,6365,40388,level_3,6.345326001571092,15,0,1.1845276745226327,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_from_20d_low__top_40pct__AND__amount_ratio_5d_20d__top_40pct,train,10676,32683,level_3,3.0613525665043086,24,0,0.8323439405850676,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_from_20d_low__top_40pct__AND__amount_ratio_5d_20d__top_40pct,validation,4722,16448,level_3,3.4832698009318084,16,0,1.2481627154577082,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_from_20d_low__top_40pct__AND__amount_ratio_5d_20d__top_40pct,robustness,8916,37837,level_3,4.243719156572454,15,0,0.9555863394470046,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_from_20d_low__top_30pct__AND__amount_ratio_5d_20d__top_30pct,train,7120,36239,level_3,5.089747191011236,24,0,0.8572932658291753,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_from_20d_low__top_30pct__AND__amount_ratio_5d_20d__top_30pct,validation,3044,18126,level_3,5.954664914586071,16,0,1.365809283997885,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
distance_from_20d_low__top_30pct__AND__amount_ratio_5d_20d__top_30pct,robustness,5333,41420,level_3,7.76673542096381,15,0,1.0431630969446424,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;close_position_20d_directional_decile;distance_to_20d_high_directional_decile;distance_from_20d_low_directional_decile;higher_low_slope_10d_directional_decile,stock_vs_board_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
