pool_id,rejector_id,rejector_family,label_policy,allowed_for_decision_gate,reject_score_direction,split,reject_fraction,retained_event_n,retained_inside_n,retained_precision,retained_bad_side_rate,retained_fast_fail_rate,retained_false_repair_rate,retained_episode_recall_low_to_high,retained_winner_120_rate,bad_side_reduction_vs_pool,precision_delta_vs_pool,episode_recall_delta_vs_pool,retained_precision_vs_c0_baseline_ratio,frontier_status
r_core_interaction_top20,lightgbm_rejector_depth_3,lightgbm_rejector_depth_3,bad_side_vs_clean_winner,False,higher_is_worse,robustness,0.1,890,92,0.10337078651685393,0.2966292134831461,0.21910112359550563,0.25842696629213485,0.3812154696132597,0.2606741573033708,0.009740857295418126,0.0012474295906658578,-0.0055248618784530246,1.3016337686000614,ok
r_core_interaction_top20,lightgbm_rejector_depth_3,lightgbm_rejector_depth_3,bad_side_vs_clean_winner,False,higher_is_worse,robustness,0.15,840,88,0.10476190476190476,0.28809523809523807,0.21428571428571427,0.25,0.3701657458563536,0.25595238095238093,0.018274832683326137,0.0026385478357166953,-0.01657458563535913,1.31915057915058,ok
r_core_interaction_top20,lightgbm_rejector_depth_3,lightgbm_rejector_depth_3,bad_side_vs_clean_winner,False,higher_is_worse,robustness,0.2,791,81,0.10240202275600506,0.2831858407079646,0.20986093552465235,0.24525916561314792,0.34806629834254144,0.2528445006321112,0.02318423007059961,0.0002786658298169903,-0.03867403314917128,1.2894352000546698,ok
r_core_interaction_top20,lightgbm_rejector_depth_3,lightgbm_rejector_depth_3,bad_side_vs_clean_winner,False,higher_is_worse,robustness,0.3,692,69,0.09971098265895954,0.27601156069364163,0.20664739884393063,0.24132947976878613,0.32044198895027626,0.24421965317919075,0.030358510084922574,-0.002412374267228526,-0.06629834254143646,1.2555499140759265,ok
r_core_interaction_top20,lightgbm_rejector_depth_3,lightgbm_rejector_depth_3,bad_side_vs_clean_winner,False,higher_is_worse,robustness,0.4,593,61,0.10286677908937605,0.26981450252951095,0.20236087689713322,0.23777403035413153,0.281767955801105,0.2411467116357504,0.03655556824905326,0.0007434221631879845,-0.10497237569060774,1.2952873615605496,ok
r_core_interaction_top20,lightgbm_rejector_depth_3,lightgbm_rejector_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,all,0.05,2836,257,0.09062059238363893,0.3906911142454161,0.2817348377997179,0.34908321579689705,0.4462616822429907,0.19322990126939352,0.026254632573070202,-0.0011409615346464064,-0.016355140186915862,1.349309372112252,ok
r_core_interaction_top20,lightgbm_rejector_depth_3,lightgbm_rejector_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,all,0.1,2687,248,0.09229624116114626,0.3639746929661332,0.25865277260885744,0.32415333085225156,0.43457943925233644,0.19240788983997023,0.05297105385235307,0.0005346872428609317,-0.028037383177570097,1.3742592045994129,ok
r_core_interaction_top20,lightgbm_rejector_depth_3,lightgbm_rejector_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,all,0.15,2538,232,0.09141055949566587,0.338849487785658,0.23522458628841608,0.2990543735224586,0.4182242990654206,0.1946414499605989,0.0780962590328283,-0.00035099442261946057,-0.04439252336448596,1.3610717100078806,ok
r_core_interaction_top20,lightgbm_rejector_depth_3,lightgbm_rejector_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,all,0.2,2388,218,0.09128978224455611,0.31365159128978226,0.21566164154103853,0.27721943048576214,0.40186915887850466,0.19472361809045227,0.10329415552870402,-0.000471771673729221,-0.060747663551401876,1.3592733783861843,ok
r_core_interaction_top20,lightgbm_rejector_depth_3,lightgbm_rejector_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,all,0.3,2090,190,0.09090909090909091,0.27464114832535885,0.18564593301435406,0.24114832535885167,0.3574766355140187,0.19330143540669856,0.14230459849312743,-0.0008524630091944208,-0.10514018691588783,1.3536050156739818,ok
r_core_interaction_top20,lightgbm_rejector_depth_3,lightgbm_rejector_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,all,0.4,1791,156,0.08710217755443886,0.24064768285873814,0.15968732551647125,0.20938023450586266,0.3014018691588785,0.1836962590731435,0.17629806395974815,-0.004659376363846474,-0.16121495327102803,1.2969213885519557,ok
r_core_interaction_top20,lightgbm_rejector_depth_3,lightgbm_rejector_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,train,0.05,1598,157,0.09824780976220275,0.48247809762202754,0.35607008760951186,0.4355444305381727,0.52,0.17459324155193992,0.017818990910355104,0.0002085940759282423,-0.01777777777777778,1.3550690439461288,ok
r_core_interaction_top20,lightgbm_rejector_depth_3,lightgbm_rejector_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,train,0.1,1514,146,0.0964332892998679,0.46829590488771466,0.3381770145310436,0.4227212681638045,0.49333333333333335,0.17767503302509907,0.032001183644667974,-0.0016059263864066087,-0.04444444444444445,1.3300425266724307,ok
r_core_interaction_top20,lightgbm_rejector_depth_3,lightgbm_rejector_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,train,0.15,1430,141,0.0986013986013986,0.45174825174825173,0.32447552447552447,0.4062937062937063,0.48444444444444446,0.17622377622377622,0.04854883678413091,0.0005621829151240959,-0.053333333333333344,1.3599458680854033,ok
r_core_interaction_top20,lightgbm_rejector_depth_3,lightgbm_rejector_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,train,0.2,1346,135,0.10029717682020803,0.437592867756315,0.31426448736998513,0.3922734026745914,0.4711111111111111,0.1775631500742942,0.06270422077606763,0.00225796113393352,-0.06666666666666671,1.3833346497312082,ok
r_core_interaction_top20,lightgbm_rejector_depth_3,lightgbm_rejector_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,train,0.3,1178,115,0.09762308998302208,0.4100169779286927,0.2903225806451613,0.36502546689303905,0.41333333333333333,0.1833616298811545,0.09028011060368996,-0.0004161257032524318,-0.12444444444444447,1.3464526845997216,ok
r_core_interaction_top20,lightgbm_rejector_depth_3,lightgbm_rejector_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,train,0.4,1009,97,0.09613478691774034,0.38354806739345887,0.2705649157581764,0.3379583746283449,0.35555555555555557,0.17046580773042616,0.11674902113892377,-0.0019044287685341665,-0.18222222222222223,1.3259254747142828,ok
r_core_interaction_top20,lightgbm_rejector_depth_3,lightgbm_rejector_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,validation,0.05,298,8,0.026845637583892617,0.28859060402684567,0.1610738255033557,0.2751677852348993,0.3181818181818182,0.04697986577181208,0.029880733552772154,0.0013679305775231888,0.0,1.3429061963477444,ok
r_core_interaction_top20,lightgbm_rejector_depth_3,lightgbm_rejector_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,validation,0.1,282,8,0.028368794326241134,0.28368794326241137,0.1595744680851064,0.2695035460992908,0.3181818181818182,0.03900709219858156,0.03478339431720645,0.002891087319871706,0.0,1.4190994557149925,ok
r_core_interaction_top20,lightgbm_rejector_depth_3,lightgbm_rejector_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,validation,0.15,266,5,0.018796992481203006,0.2744360902255639,0.15789473684210525,0.2593984962406015,0.18181818181818182,0.041353383458646614,0.0440352473540539,-0.0066807145251664216,-0.13636363636363635,0.9402867634201783,ok
r_core_interaction_top20,lightgbm_rejector_depth_3,lightgbm_rejector_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,validation,0.2,251,4,0.01593625498007968,0.26693227091633465,0.1553784860557769,0.250996015936255,0.13636363636363635,0.0398406374501992,0.05153906666328317,-0.009541452026289747,-0.18181818181818182,0.797183359584916,ok
r_core_interaction_top20,lightgbm_rejector_depth_3,lightgbm_rejector_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,validation,0.3,219,4,0.0182648401826484,0.2420091324200913,0.1278538812785388,0.228310502283105,0.13636363636363635,0.0365296803652968,0.07646220515952651,-0.007212866823721027,-0.18181818181818182,0.9136667728575979,ok
r_core_interaction_top20,lightgbm_rejector_depth_3,lightgbm_rejector_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,validation,0.4,188,4,0.02127659574468085,0.22340425531914893,0.12234042553191489,0.2074468085106383,0.13636363636363635,0.0425531914893617,0.0950670822604689,-0.0042011112616885775,-0.18181818181818182,1.0643245917862443,ok
r_core_interaction_top20,lightgbm_rejector_depth_3,lightgbm_rejector_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,robustness,0.05,939,94,0.10010649627263046,0.2832800851970181,0.20340788072417465,0.24494142705005326,0.3756906077348066,0.26624068157614483,0.023089985581546124,-0.002016860653557606,-0.011049723756906105,1.2605301787410421,ok
r_core_interaction_top20,lightgbm_rejector_depth_3,lightgbm_rejector_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,robustness,0.1,890,90,0.10112359550561797,0.26292134831460673,0.1853932584269663,0.22359550561797753,0.3701657458563536,0.26292134831460673,0.04344872246395748,-0.0009997614205700944,-0.01657458563535913,1.2733373823261471,ok
r_core_interaction_top20,lightgbm_rejector_depth_3,lightgbm_rejector_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,robustness,0.15,840,85,0.10119047619047619,0.24523809523809523,0.16904761904761906,0.20833333333333334,0.35911602209944754,0.26071428571428573,0.06113197554046898,-0.0009328807357118774,-0.02762430939226518,1.2741795366795374,ok
r_core_interaction_top20,lightgbm_rejector_depth_3,lightgbm_rejector_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,robustness,0.2,791,82,0.10366624525916561,0.23640960809102401,0.16055625790139064,0.20101137800252844,0.34806629834254144,0.25663716814159293,0.06996046268754019,0.0015428883329775406,-0.03867403314917128,1.3053541531417645,ok
r_core_interaction_top20,lightgbm_rejector_depth_3,lightgbm_rejector_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,robustness,0.3,692,72,0.10404624277456648,0.21098265895953758,0.14017341040462428,0.18208092485549132,0.30939226519337015,0.23554913294797689,0.09538741181902663,0.0019228858483784084,-0.07734806629834257,1.3101390407748799,ok
r_core_interaction_top20,lightgbm_rejector_depth_3,lightgbm_rejector_depth_3,bad_side_vs_all_non_bad,False,higher_is_worse,robustness,0.4,593,56,0.09443507588532883,0.18381112984822934,0.11804384485666104,0.163575042158516,0.24861878453038674,0.22596964586846544,0.12255894093033487,-0.007688281040859238,-0.13812154696132597,1.1891162663506685,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_clean_winner,True,higher_is_worse,all,0.05,3486,469,0.13453815261044177,0.4388984509466437,0.31612162937464144,0.39013195639701664,0.5911214953271028,0.1884681583476764,0.004970758862620606,-0.00033923158574350465,-0.02336448598130847,2.0032266999030615,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_clean_winner,True,higher_is_worse,all,0.1,3303,443,0.13412049651831667,0.433848016954284,0.3103239479261278,0.38570996064184077,0.5654205607476636,0.18135028761731758,0.01002119285498032,-0.0007568876778686062,-0.0490654205607477,1.9970079447106608,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_clean_winner,True,higher_is_worse,all,0.15,3119,420,0.1346585444052581,0.4315485732606605,0.30586726514908624,0.3850593138826547,0.5397196261682243,0.1789034947098429,0.012320636548603825,-0.0002188397909271833,-0.07476635514018692,2.0050192922134644,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_clean_winner,True,higher_is_worse,all,0.2,2936,397,0.13521798365122617,0.4298365122615804,0.30517711171662126,0.38351498637602177,0.5163551401869159,0.17472752043596732,0.014032697547683937,0.00034059945504089084,-0.0981308411214954,2.0133491496758444,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_clean_winner,True,higher_is_worse,all,0.3,2569,358,0.13935383417672245,0.42857142857142855,0.30167380303620084,0.3814713896457766,0.4742990654205608,0.16776956014013233,0.015297781237835761,0.004476449980537173,-0.14018691588785048,2.0749305378451304,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_clean_winner,True,higher_is_worse,all,0.4,2202,304,0.13805631244323344,0.4227974568574024,0.28701180744777477,0.37420526793823794,0.42990654205607476,0.167574931880109,0.021071752951861922,0.0031789282470481572,-0.1845794392523365,2.055610886654766,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_clean_winner,True,higher_is_worse,train,0.05,1615,287,0.17770897832817337,0.4842105263157895,0.3461300309597523,0.4371517027863777,0.6177777777777778,0.16842105263157894,0.00696594427244579,0.0006501547987615985,-0.013333333333333308,2.451025991792066,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_clean_winner,True,higher_is_worse,train,0.1,1530,269,0.1758169934640523,0.47908496732026146,0.33986928104575165,0.4326797385620915,0.6088888888888889,0.16862745098039217,0.012091503267973813,-0.0012418300653594672,-0.022222222222222143,2.4249310576943963,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_clean_winner,True,higher_is_worse,train,0.15,1445,252,0.17439446366782008,0.47058823529411764,0.3342560553633218,0.4228373702422145,0.6044444444444445,0.16816608996539792,0.02058823529411763,-0.002664359861591692,-0.026666666666666616,2.4053110163353995,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_clean_winner,True,higher_is_worse,train,0.2,1360,235,0.17279411764705882,0.46544117647058825,0.32794117647058824,0.4161764705882353,0.5955555555555555,0.17426470588235293,0.025735294117647023,-0.004264705882352948,-0.03555555555555556,2.3832384698065274,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_clean_winner,True,higher_is_worse,train,0.3,1190,201,0.1689075630252101,0.45294117647058824,0.31848739495798317,0.4,0.56,0.173109243697479,0.038235294117647034,-0.008151260504201674,-0.07111111111111101,2.329633713950697,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_clean_winner,True,higher_is_worse,train,0.4,1020,173,0.1696078431372549,0.43823529411764706,0.30686274509803924,0.39019607843137255,0.52,0.17647058823529413,0.052941176470588214,-0.0074509803921568585,-0.11111111111111105,2.3392922285193154,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_clean_winner,True,higher_is_worse,validation,0.05,413,11,0.026634382566585957,0.3801452784503632,0.2469733656174334,0.36077481840193704,0.36363636363636365,0.07990314769975787,0.012958169825498855,-0.0009518243299657669,-0.04545454545454547,1.3323385325750323,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_clean_winner,True,higher_is_worse,validation,0.1,391,11,0.028132992327365727,0.37084398976982097,0.23785166240409208,0.35038363171355497,0.36363636363636365,0.0792838874680307,0.022259458506041108,0.0005467854308140035,-0.04545454545454547,1.4073038720038065,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_clean_winner,True,higher_is_worse,validation,0.15,369,11,0.02981029810298103,0.3604336043360434,0.23035230352303523,0.34146341463414637,0.36363636363636365,0.07859078590785908,0.0326698439398187,0.002224091206429305,-0.04545454545454547,1.4912081678956324,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_clean_winner,True,higher_is_worse,validation,0.2,348,11,0.031609195402298854,0.35344827586206895,0.22126436781609196,0.33620689655172414,0.36363636363636365,0.08045977011494253,0.03965517241379313,0.00402298850574713,-0.04545454545454547,1.5811948676824379,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_clean_winner,True,higher_is_worse,validation,0.3,304,11,0.03618421052631579,0.33881578947368424,0.19736842105263158,0.3190789473684211,0.36363636363636365,0.08223684210526316,0.05428765880217784,0.008598003629764067,-0.04545454545454547,1.8100520195838432,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_clean_winner,True,higher_is_worse,validation,0.4,261,10,0.038314176245210725,0.3218390804597701,0.19157088122605365,0.30268199233716475,0.3181818181818182,0.08045977011494253,0.07126436781609197,0.010727969348659001,-0.09090909090909094,1.9165998396150759,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_clean_winner,True,higher_is_worse,robustness,0.05,1458,169,0.11591220850480109,0.39849108367626884,0.29698216735253774,0.34156378600823045,0.6077348066298343,0.25377229080932784,0.0073721085061415614,-0.0026545667394985845,-0.011049723756906049,1.4595539984428882,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_clean_winner,True,higher_is_worse,robustness,0.1,1381,160,0.11585807385952208,0.3946415640839971,0.29181752353367124,0.33743664011585806,0.580110497237569,0.24547429398986242,0.011221628098413317,-0.0027087013847775926,-0.03867403314917128,1.458872340841929,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_clean_winner,True,higher_is_worse,robustness,0.15,1304,146,0.11196319018404909,0.38880368098159507,0.28297546012269936,0.3320552147239264,0.5359116022099447,0.24003067484662577,0.017059511200815336,-0.006603585060250591,-0.08287292817679559,1.4098283866688783,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_clean_winner,True,higher_is_worse,robustness,0.2,1228,136,0.11074918566775244,0.38273615635179153,0.2768729641693811,0.3241042345276873,0.5193370165745856,0.23452768729641693,0.02312703583061887,-0.00781758957654724,-0.09944751381215466,1.3945417730434024,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_clean_winner,True,higher_is_worse,robustness,0.3,1074,122,0.11359404096834265,0.3659217877094972,0.2616387337057728,0.31098696461824954,0.47513812154696133,0.2309124767225326,0.03994140447291322,-0.0049727342759570275,-0.14364640883977897,1.43036388343651,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_clean_winner,True,higher_is_worse,robustness,0.4,921,102,0.11074918566775244,0.3550488599348534,0.256243213897937,0.2985884907709012,0.4088397790055249,0.2290988056460369,0.05081433224755699,-0.00781758957654724,-0.20994475138121543,1.3945417730434024,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_all_non_bad,False,higher_is_worse,all,0.05,3486,474,0.1359724612736661,0.42570281124497994,0.30263912794033276,0.3763625932300631,0.6074766355140186,0.19506597819850832,0.01816639856428437,0.0010950770774808272,-0.007009345794392607,2.0245830613092775,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_all_non_bad,False,higher_is_worse,all,0.1,3303,452,0.13684529215864366,0.40902210112019377,0.2867090523766273,0.36088404480775055,0.5957943925233645,0.19648804117468968,0.03484710868907054,0.0019679079624583817,-0.01869158878504673,2.037579212210426,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_all_non_bad,False,higher_is_worse,all,0.15,3119,423,0.13562039115100993,0.3982045527412632,0.27989740301378646,0.3507534466175056,0.5747663551401869,0.19365181147803784,0.0456646570680011,0.0007430069548246543,-0.03971962616822433,2.0193408585864177,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_all_non_bad,False,higher_is_worse,all,0.2,2936,398,0.13555858310626703,0.38862397820163486,0.27145776566757496,0.34162125340599453,0.5560747663551402,0.19141689373297002,0.05524523160762945,0.0006811989100817539,-0.05841121495327106,2.018420558113315,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_all_non_bad,False,higher_is_worse,all,0.3,2569,344,0.1339042428960685,0.3729077462047489,0.25496302063059556,0.3250291942390035,0.5093457943925234,0.18645387310237446,0.07096146360451538,-0.0009731413001167755,-0.10514018691588789,1.9937880028456,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_all_non_bad,False,higher_is_worse,all,0.4,2202,293,0.13306085376930063,0.3564940962761126,0.24250681198910082,0.3119891008174387,0.4649532710280374,0.18483197093551318,0.0873751135331517,-0.0018165304268846494,-0.14953271028037385,1.9812302295718633,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_all_non_bad,False,higher_is_worse,train,0.05,1615,290,0.17956656346749225,0.4792569659442725,0.3411764705882353,0.4297213622291022,0.6222222222222222,0.1634674922600619,0.011919504643962797,0.0025077399380804832,-0.008888888888888835,2.4766464725425057,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_all_non_bad,False,higher_is_worse,train,0.1,1530,271,0.17712418300653596,0.46797385620915033,0.32941176470588235,0.42026143790849674,0.6088888888888889,0.165359477124183,0.02320261437908494,6.535947712418833e-05,-0.022222222222222143,2.44296028488915,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_all_non_bad,False,higher_is_worse,train,0.15,1445,257,0.17785467128027682,0.46228373702422143,0.32249134948096886,0.41522491349480967,0.5955555555555555,0.16539792387543253,0.02889273356401384,0.000795847750865053,-0.03555555555555556,2.453035441262689,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_all_non_bad,False,higher_is_worse,train,0.2,1360,244,0.17941176470588235,0.4551470588235294,0.3154411764705882,0.4073529411764706,0.5911111111111111,0.16323529411764706,0.036029411764705865,0.0023529411764705854,-0.039999999999999925,2.4745114324799693,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_all_non_bad,False,higher_is_worse,train,0.3,1190,209,0.17563025210084032,0.44201680672268906,0.30084033613445377,0.3949579831932773,0.5466666666666666,0.16302521008403362,0.04915966386554621,-0.0014285714285714457,-0.08444444444444443,2.422355453809431,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_all_non_bad,False,higher_is_worse,train,0.4,1020,189,0.18529411764705883,0.42058823529411765,0.2803921568627451,0.37450980392156863,0.5155555555555555,0.15980392156862744,0.07058823529411762,0.008235294117647063,-0.11555555555555552,2.5556429548563617,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_all_non_bad,False,higher_is_worse,validation,0.05,413,11,0.026634382566585957,0.3704600484261501,0.23728813559322035,0.35108958837772397,0.36363636363636365,0.0847457627118644,0.022643399849711976,-0.0009518243299657669,-0.04545454545454547,1.3323385325750323,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_all_non_bad,False,higher_is_worse,validation,0.1,391,11,0.028132992327365727,0.3554987212276215,0.23017902813299232,0.3350383631713555,0.36363636363636365,0.08439897698209718,0.03760472704824058,0.0005467854308140035,-0.04545454545454547,1.4073038720038065,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_all_non_bad,False,higher_is_worse,validation,0.15,369,10,0.02710027100271003,0.34417344173441733,0.2222222222222222,0.3224932249322493,0.3181818181818182,0.08401084010840108,0.04893000654144475,-0.00048593589384169494,-0.09090909090909094,1.3556437889960296,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_all_non_bad,False,higher_is_worse,validation,0.2,348,9,0.02586206896551724,0.3390804597701149,0.21551724137931033,0.31896551724137934,0.2727272727272727,0.08620689655172414,0.05402298850574716,-0.0017241379310344827,-0.1363636363636364,1.2937048917401763,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_all_non_bad,False,higher_is_worse,validation,0.3,304,9,0.029605263157894735,0.3223684210526316,0.1875,0.3092105263157895,0.2727272727272727,0.08223684210526316,0.0707350272232305,0.0020190562613430114,-0.1363636363636364,1.4809516523867807,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_all_non_bad,False,higher_is_worse,validation,0.4,261,7,0.02681992337164751,0.3065134099616858,0.18007662835249041,0.29118773946360155,0.22727272727272727,0.0842911877394636,0.08659003831417628,-0.0007662835249042134,-0.18181818181818185,1.3416198877305532,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_all_non_bad,False,higher_is_worse,robustness,0.05,1458,176,0.12071330589849108,0.38545953360768176,0.2825788751714678,0.32853223593964337,0.6132596685082873,0.2599451303155007,0.020403658574728645,0.002146530654191403,-0.0055248618784530246,1.5200088977866764,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_all_non_bad,False,higher_is_worse,robustness,0.1,1381,169,0.1223750905141202,0.3736422881969587,0.27299058653149894,0.3157132512671977,0.5966850828729282,0.25850832729905865,0.03222090398545169,0.0038083152698205197,-0.022099447513812098,1.5409339100142874,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_all_non_bad,False,higher_is_worse,robustness,0.15,1304,158,0.12116564417177914,0.3665644171779141,0.2691717791411043,0.3098159509202454,0.569060773480663,0.2561349693251534,0.0392987750044963,0.0025988689274794585,-0.04972375690607733,1.5257046924224846,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_all_non_bad,False,higher_is_worse,robustness,0.2,1228,150,0.12214983713355049,0.36074918566775244,0.26140065146579805,0.30293159609120524,0.5414364640883977,0.25,0.04511400651465797,0.0035830618892508104,-0.07734806629834257,1.5380975437978706,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_all_non_bad,False,higher_is_worse,robustness,0.3,1074,129,0.12011173184357542,0.3463687150837989,0.2504655493482309,0.2886405959031657,0.46408839779005523,0.24115456238361266,0.0594944770986115,0.0015449565992757402,-0.15469613259668508,1.5124339423222113,ok
shallow_tree_top20,logistic_regression_l2,logistic_regression_l2,bad_side_vs_all_non_bad,False,higher_is_worse,robustness,0.4,921,112,0.12160694896851248,0.33876221498371334,0.24538545059717698,0.28013029315960913,0.430939226519337,0.23344191096634093,0.06710097719869706,0.003040173724212808,-0.18784530386740328,1.5312615547143245,ok
shallow_tree_top20,logistic_regression_l1,logistic_regression_l1,bad_side_vs_clean_winner,True,higher_is_worse,all,0.05,3486,463,0.13281698221457258,0.43775100401606426,0.3158347676419966,0.3895582329317269,0.5794392523364486,0.18732071141709697,0.006118205793200049,-0.0020604019816126973,-0.035046728971962704,1.9775990662156022,ok
shallow_tree_top20,logistic_regression_l1,logistic_regression_l1,bad_side_vs_clean_winner,True,higher_is_worse,all,0.1,3303,437,0.13230396609143202,0.43657281259461095,0.3121404783530124,0.38934302149561006,0.5630841121495327,0.1819557977596125,0.007296397214653361,-0.0025734181047532556,-0.051401869158878566,1.9699604330441507,ok
shallow_tree_top20,logistic_regression_l1,logistic_regression_l1,bad_side_vs_clean_winner,True,higher_is_worse,all,0.15,3119,410,0.1314523885860853,0.432189804424495,0.3100352677140109,0.385379929464572,0.530373831775701,0.17826226354600833,0.011679405384769304,-0.0034249956100999845,-0.08411214953271029,1.9572807376369536,ok
shallow_tree_top20,logistic_regression_l1,logistic_regression_l1,bad_side_vs_clean_winner,True,higher_is_worse,all,0.2,2936,391,0.13317438692098094,0.4311989100817439,0.3079019073569482,0.385558583106267,0.514018691588785,0.17268392370572208,0.012670299727520429,-0.0017029972752043432,-0.10046728971962626,1.9829206990510204,ok
shallow_tree_top20,logistic_regression_l1,logistic_regression_l1,bad_side_vs_clean_winner,True,higher_is_worse,all,0.3,2569,350,0.1362397820163488,0.432074737251849,0.302841572596341,0.38497469832619696,0.4742990654205608,0.16815881666017907,0.011794472557415336,0.0013623978201635079,-0.14018691588785048,2.028563374988256,ok
shallow_tree_top20,logistic_regression_l1,logistic_regression_l1,bad_side_vs_clean_winner,True,higher_is_worse,all,0.4,2202,304,0.13805631244323344,0.4259763851044505,0.2938237965485922,0.37920072661217075,0.4205607476635514,0.164850136239782,0.017892824704813792,0.0031789282470481572,-0.19392523364485986,2.055610886654766,ok
shallow_tree_top20,logistic_regression_l1,logistic_regression_l1,bad_side_vs_clean_winner,True,higher_is_worse,train,0.05,1615,285,0.17647058823529413,0.48173374613003095,0.3455108359133127,0.4340557275541796,0.6177777777777778,0.16718266253869968,0.009442724458204321,-0.0005882352941176394,-0.013333333333333308,2.4339456712917733,ok
