path_pattern_id,task,fold_id,path_count,path_train_support_count,path_oof_support_count
E10C_PATH_a52e04c4cb0e4050,launch_winner,fold_2023,1,75,0
E10C_PATH_a531ca092b90de9e,launch_winner,fold_2023,1,168,10
E10C_PATH_a5472c735d632fca,failure_reject,fold_2023,1,92,52
E10C_PATH_a58fa05902a79b70,launch_winner,fold_2022,1,120,0
E10C_PATH_a5b758a2b5461e51,launch_winner,fold_2021,1,53,42
E10C_PATH_a5cd59a494166ddb,failure_reject,fold_2022,1,114,20
E10C_PATH_a5e29d26336f159a,failure_reject,fold_2023,1,107,16
E10C_PATH_a6170ccfdadd27fb,launch_winner,fold_2021,1,49,35
E10C_PATH_a61933d65e4b878c,failure_reject,fold_2022,1,266,0
E10C_PATH_a6447dc5f9a4654f,launch_winner,fold_2021,1,321,243
E10C_PATH_a645e2c09d504683,launch_winner,fold_2021,1,28,25
E10C_PATH_a68619fe617d6617,launch_winner,fold_2022,1,145,75
E10C_PATH_a696056d80adf6e2,launch_winner,fold_2021,1,61,0
E10C_PATH_a6b52273d5e4c259,failure_reject,fold_2023,1,939,346
E10C_PATH_a6d946bf0bec9aaa,failure_reject,fold_2023,1,812,289
E10C_PATH_a6dda8f6d55aaab5,launch_winner,fold_2021,1,46,45
E10C_PATH_a74e37118fc2fd25,failure_reject,fold_2022,1,674,130
E10C_PATH_a75a051bb4ce4b50,launch_winner,fold_2021,1,31,11
E10C_PATH_a75cd162ca2002d9,launch_winner,fold_2022,1,143,29
E10C_PATH_a77ba63eb6ed67c6,failure_reject,fold_2023,1,50,0
E10C_PATH_a77fb101d3441242,launch_winner,fold_2022,1,249,128
E10C_PATH_a794b3d1feed6c78,failure_reject,fold_2022,1,36,5
E10C_PATH_a7e3dd458e742bfc,launch_winner,fold_2022,1,456,163
E10C_PATH_a7f1e5b6ffac060e,launch_winner,fold_2023,1,93,3
E10C_PATH_a80e1ddaac95a9ae,launch_winner,fold_2023,1,67,5
E10C_PATH_a831f3575d808098,failure_reject,fold_2021,1,26,9
E10C_PATH_a8521b7bd30a8359,failure_reject,fold_2022,1,325,111
E10C_PATH_a86b9949dbb722e6,launch_winner,fold_2023,1,83,46
E10C_PATH_a86c20a5d0c43eff,launch_winner,fold_2023,1,22,0
E10C_PATH_a881bab7ccbdf0e6,launch_winner,fold_2022,1,36,25
E10C_PATH_a8e068c18ad04cfe,launch_winner,fold_2023,1,158,120
E10C_PATH_a8ef6246a2b2e341,launch_winner,fold_2021,2,310,266
E10C_PATH_a900f0c378743aef,launch_winner,fold_2021,1,0,0
E10C_PATH_a970dd2c85244032,launch_winner,fold_2023,1,258,42
E10C_PATH_a9779384b37d96e2,launch_winner,fold_2021,2,286,170
E10C_PATH_a983e7e2bb0943c1,failure_reject,fold_2023,1,104,16
E10C_PATH_a98e951fcb23c4a5,launch_winner,fold_2023,1,71,34
E10C_PATH_a9b0027e7cea22d0,failure_reject,fold_2023,1,97,0
E10C_PATH_a9b936a84a6e30f1,launch_winner,fold_2021,1,47,0
E10C_PATH_aa2a14657f8e44cf,launch_winner,fold_2022,1,191,44
E10C_PATH_aa7e260f7eda6908,launch_winner,fold_2023,1,183,51
E10C_PATH_aa8eee40cd0791cd,failure_reject,fold_2023,1,381,102
E10C_PATH_aabdcb7e4cb94ff8,failure_reject,fold_2022,1,69,0
E10C_PATH_aae087f57bea4f01,launch_winner,fold_2023,1,10,9
E10C_PATH_ab055fa79b8ceb6b,failure_reject,fold_2023,2,116,42
E10C_PATH_ab07384fdcf6dd28,launch_winner,fold_2022,1,606,232
E10C_PATH_ab46989de7f96491,launch_winner,fold_2021,1,206,130
E10C_PATH_ab53e6dc2419bd0a,launch_winner,fold_2022,1,53,0
E10C_PATH_ab723ec56a12d4ca,failure_reject,fold_2022,1,35,0
E10C_PATH_ab996610c5756034,launch_winner,fold_2022,1,58,22
E10C_PATH_abae6591afcfada3,launch_winner,fold_2021,1,64,0
E10C_PATH_abb0afde9ab67f08,launch_winner,fold_2023,1,551,166
E10C_PATH_abc30bc1e0d263d8,failure_reject,fold_2023,1,89,63
E10C_PATH_abcad6f5c828cde1,failure_reject,fold_2022,2,794,222
E10C_PATH_ac34c7c42ce2db78,failure_reject,fold_2021,1,171,0
E10C_PATH_ac8f6d429e689de8,launch_winner,fold_2023,1,105,65
E10C_PATH_acaaeeccf0d4af62,launch_winner,fold_2023,1,39,6
E10C_PATH_ad80861fd1c2553b,failure_reject,fold_2021,1,21,0
E10C_PATH_adcd759fe3ad9f37,failure_reject,fold_2022,1,76,0
E10C_PATH_adce2abf378bdf05,failure_reject,fold_2023,1,604,0
E10C_PATH_adde1891e2f1c293,failure_reject,fold_2023,1,39,1
E10C_PATH_ae397a50aa554bcc,failure_reject,fold_2023,1,298,100
E10C_PATH_ae5ded3f2f0bb398,launch_winner,fold_2023,1,162,27
E10C_PATH_aed33475e8f92898,launch_winner,fold_2023,1,36,0
E10C_PATH_aef3ef1c4a500b0a,failure_reject,fold_2022,1,72,0
E10C_PATH_aef5a48840b37bd4,launch_winner,fold_2023,1,695,107
E10C_PATH_af1677368adf986b,failure_reject,fold_2023,1,992,159
E10C_PATH_af39c873e8734dad,failure_reject,fold_2021,1,566,704
E10C_PATH_af578f4fc6123a90,launch_winner,fold_2023,1,126,43
E10C_PATH_af5794d7ae5cd0be,launch_winner,fold_2023,1,124,14
E10C_PATH_af92fe671de2a3fa,launch_winner,fold_2021,2,100,18
E10C_PATH_af9f0e65d1b8391c,failure_reject,fold_2021,1,45,10
E10C_PATH_afb2ac1f512a9fd6,launch_winner,fold_2022,1,37,0
E10C_PATH_afb94299ebecd6f5,launch_winner,fold_2023,1,90,30
E10C_PATH_afc5d3918489c1c9,launch_winner,fold_2021,1,123,85
E10C_PATH_afe722d9a3f73160,failure_reject,fold_2021,1,73,271
E10C_PATH_afec626e78ff3596,failure_reject,fold_2022,1,595,382
E10C_PATH_b00bb05db1de19b3,failure_reject,fold_2022,1,38,13
E10C_PATH_b04a1731b4ab253f,launch_winner,fold_2023,1,148,45
E10C_PATH_b0901f775cec6900,failure_reject,fold_2023,2,124,330
E10C_PATH_b0e12a9c0f474b7b,failure_reject,fold_2023,1,1075,724
E10C_PATH_b0f9f9aed3ed3642,launch_winner,fold_2023,1,103,49
E10C_PATH_b121b7f184aa6c64,failure_reject,fold_2023,1,275,41
E10C_PATH_b15a2ac0cbf30a7f,launch_winner,fold_2023,1,205,27
E10C_PATH_b164c78cb0fe1a18,launch_winner,fold_2022,1,356,159
E10C_PATH_b18e819ad6ca7ff5,failure_reject,fold_2023,1,2192,347
E10C_PATH_b1dd07d5230806b4,launch_winner,fold_2023,1,70,1
E10C_PATH_b22b89a15ceeb36b,failure_reject,fold_2022,1,682,74
E10C_PATH_b2601bbb04ae816e,failure_reject,fold_2021,2,2120,0
E10C_PATH_b276bafd06916d80,failure_reject,fold_2023,1,30,70
E10C_PATH_b30aff5c19a27abc,launch_winner,fold_2022,1,45,0
E10C_PATH_b317a2cc8c869482,launch_winner,fold_2022,1,49,0
E10C_PATH_b3469c6adc9e6f8a,launch_winner,fold_2021,1,111,66
E10C_PATH_b369d553f47115ae,launch_winner,fold_2022,1,647,257
E10C_PATH_b3a228b53428b7d7,launch_winner,fold_2021,1,243,121
E10C_PATH_b3aa08c12b0900ef,failure_reject,fold_2023,1,151,123
E10C_PATH_b3b44d8b55dadec7,launch_winner,fold_2023,1,45,17
E10C_PATH_b40d273e203e3aca,failure_reject,fold_2021,2,376,128
E10C_PATH_b418c16203ab54f6,launch_winner,fold_2022,1,100,20
E10C_PATH_b429626a237d254b,launch_winner,fold_2023,1,81,11
E10C_PATH_b431d001a5384972,launch_winner,fold_2022,1,35,10
E10C_PATH_b433dd175fafaac3,failure_reject,fold_2022,1,871,401
E10C_PATH_b4443d000bcea1c2,launch_winner,fold_2022,1,52,13
E10C_PATH_b46049d2fd8bb00a,launch_winner,fold_2023,2,144,36
E10C_PATH_b4a2ab4e29581e7e,failure_reject,fold_2021,1,122,0
E10C_PATH_b4d25092dd6eec9d,launch_winner,fold_2022,1,74,13
E10C_PATH_b546f05138a9d0b9,launch_winner,fold_2022,1,198,102
E10C_PATH_b55d93a896201768,launch_winner,fold_2022,1,56,42
E10C_PATH_b58d25651640ee39,launch_winner,fold_2022,1,70,22
E10C_PATH_b5b1780b1663308b,failure_reject,fold_2023,1,245,59
E10C_PATH_b5e133b2fe070c75,launch_winner,fold_2023,1,229,33
E10C_PATH_b62aee572a5006c7,failure_reject,fold_2023,1,64,0
E10C_PATH_b636faafad61667b,launch_winner,fold_2021,1,365,170
E10C_PATH_b63d040dc40c7c11,failure_reject,fold_2022,1,1234,1
E10C_PATH_b686ce3b8ea00338,failure_reject,fold_2022,1,107,21
E10C_PATH_b6978e003dfd515e,launch_winner,fold_2022,1,62,9
E10C_PATH_b6fd3ee37116f8ed,failure_reject,fold_2021,3,201,0
E10C_PATH_b748f8ca35e12823,failure_reject,fold_2022,1,615,312
E10C_PATH_b7607572f52716c5,launch_winner,fold_2021,1,82,43
E10C_PATH_b798663b5ee6dc02,launch_winner,fold_2022,1,201,61
E10C_PATH_b7b63e60c314f6f9,failure_reject,fold_2022,1,837,322
E10C_PATH_b7c899999f3189eb,launch_winner,fold_2022,1,51,0
E10C_PATH_b82e2b7f947084f4,launch_winner,fold_2022,2,52,92
E10C_PATH_b85b385f544f029f,launch_winner,fold_2023,1,355,71
E10C_PATH_b86bf39bf3c2c374,failure_reject,fold_2023,1,340,72
E10C_PATH_b920a6bd0c7cf5d2,launch_winner,fold_2023,1,246,107
E10C_PATH_b950ea2d6e659b6c,launch_winner,fold_2023,1,316,46
E10C_PATH_b967d533fcc0b877,failure_reject,fold_2023,1,502,28
E10C_PATH_b98b88c649c932ec,failure_reject,fold_2022,2,958,100
E10C_PATH_b9ca154fe8ca1b69,launch_winner,fold_2021,1,37,0
E10C_PATH_ba00e3c2a4aa46cc,launch_winner,fold_2022,1,337,76
E10C_PATH_ba0419aecc25569d,launch_winner,fold_2021,1,83,33
E10C_PATH_ba113075e560a95a,launch_winner,fold_2022,1,57,0
E10C_PATH_ba6102bad0c3404c,launch_winner,fold_2021,1,65,44
E10C_PATH_babbd42dd9459eb6,failure_reject,fold_2023,1,590,0
E10C_PATH_bb166ff6786b3c27,failure_reject,fold_2021,1,35,128
E10C_PATH_bb1fc6571c4d1df1,launch_winner,fold_2022,1,157,63
E10C_PATH_bb5add9745de8c3d,launch_winner,fold_2021,1,25,15
E10C_PATH_bb90d042437f7af0,launch_winner,fold_2022,1,213,57
E10C_PATH_bb9ab09d27464d6d,launch_winner,fold_2023,1,60,26
E10C_PATH_bba9fda78cd447b5,failure_reject,fold_2022,1,539,277
E10C_PATH_bc0cdaa803e43223,failure_reject,fold_2023,1,282,1
E10C_PATH_bc19a20593c8ab81,failure_reject,fold_2023,1,264,103
E10C_PATH_bc260b778f805a2f,failure_reject,fold_2022,1,254,84
E10C_PATH_bcbaf1efe3b0a7e0,launch_winner,fold_2022,1,60,0
E10C_PATH_bcf34ca43f8676c5,launch_winner,fold_2021,1,42,19
E10C_PATH_bd59ad8b3e1b3810,failure_reject,fold_2021,1,5,0
E10C_PATH_bd70ea0488cb8c63,launch_winner,fold_2023,1,421,58
E10C_PATH_bd7c0dfb643a0290,failure_reject,fold_2022,1,2533,630
E10C_PATH_bd9f692592583749,launch_winner,fold_2021,1,83,3
E10C_PATH_bdb3bac6d079c242,launch_winner,fold_2022,1,63,21
E10C_PATH_bdb92da1dcdc183e,launch_winner,fold_2021,1,91,48
E10C_PATH_bdf8562fdc21196b,failure_reject,fold_2023,1,72,49
E10C_PATH_be0dc341e6e89ed8,failure_reject,fold_2022,1,615,231
E10C_PATH_be4c82fd890d0af1,launch_winner,fold_2021,1,174,165
E10C_PATH_be5ee90ab1bdd037,failure_reject,fold_2022,1,711,0
E10C_PATH_be74f23402af47b7,launch_winner,fold_2022,1,53,37
E10C_PATH_beb48fe39b340f18,launch_winner,fold_2023,1,135,60
E10C_PATH_beb4c42878cd2496,failure_reject,fold_2023,1,367,103
E10C_PATH_bec6dfeb7f44f8c1,launch_winner,fold_2023,1,226,11
E10C_PATH_bef3753ab5266301,failure_reject,fold_2022,2,900,698
E10C_PATH_bf317bed9e20e5a3,launch_winner,fold_2021,1,209,151
E10C_PATH_bf437adc525bb7c5,launch_winner,fold_2021,1,86,0
E10C_PATH_bf572dcd5d153658,launch_winner,fold_2022,1,55,23
E10C_PATH_bf62cb255350dfb0,launch_winner,fold_2022,1,47,0
E10C_PATH_bf97fa7b9190b50b,launch_winner,fold_2021,1,279,8
E10C_PATH_bfaff5fb44ac2bf8,failure_reject,fold_2022,1,83,0
E10C_PATH_bfc9d9b02f5678e1,launch_winner,fold_2022,1,249,18
E10C_PATH_bfcf73f623ba3aac,failure_reject,fold_2021,5,1505,1500
E10C_PATH_bfde21ec36e49ebe,launch_winner,fold_2021,1,220,62
E10C_PATH_c02ebe260ec22a88,launch_winner,fold_2023,1,32,0
E10C_PATH_c0a51504afd0633e,launch_winner,fold_2023,1,96,9
E10C_PATH_c11406964397fca5,launch_winner,fold_2021,1,202,238
E10C_PATH_c14f5d079d8b5df5,launch_winner,fold_2021,2,264,78
E10C_PATH_c15a4eabddf7d4f9,launch_winner,fold_2023,1,113,11
E10C_PATH_c173a23f1e6b89da,failure_reject,fold_2023,2,2648,16
E10C_PATH_c19a0db87dd8c258,failure_reject,fold_2022,1,470,88
E10C_PATH_c19eff4a5702383c,failure_reject,fold_2022,2,2682,228
E10C_PATH_c200d83e633a337b,launch_winner,fold_2023,1,711,127
E10C_PATH_c23d62ec7d4b3b0a,launch_winner,fold_2022,1,204,39
E10C_PATH_c267007d833b2cea,launch_winner,fold_2022,1,30,16
E10C_PATH_c267007d833b2cea,launch_winner,fold_2023,1,39,33
E10C_PATH_c285ea56c45ec778,launch_winner,fold_2023,2,122,16
E10C_PATH_c2a5217d12f01082,launch_winner,fold_2023,1,38,19
E10C_PATH_c2a9ed6c77445e20,launch_winner,fold_2023,1,58,4
E10C_PATH_c32475e734a604dd,launch_winner,fold_2023,1,199,31
E10C_PATH_c327c0ccc6c69cf3,failure_reject,fold_2021,1,879,0
E10C_PATH_c32ee42b0f5aeca7,failure_reject,fold_2022,1,65,0
E10C_PATH_c3b70ed95d70c801,launch_winner,fold_2022,1,39,9
E10C_PATH_c3cc1e6c64abf740,launch_winner,fold_2023,1,238,101
E10C_PATH_c3d0fd1f3a8e1b7c,launch_winner,fold_2021,1,35,21
E10C_PATH_c3d366fc2841fd56,launch_winner,fold_2023,1,194,29
E10C_PATH_c4186e46fd532697,launch_winner,fold_2021,1,40,0
E10C_PATH_c457ef42c021c279,launch_winner,fold_2022,1,424,198
E10C_PATH_c47b0e7ecca475e0,failure_reject,fold_2021,1,91,15
E10C_PATH_c47ce274bcc321f6,launch_winner,fold_2022,2,422,136
E10C_PATH_c495991c87bf7444,failure_reject,fold_2023,1,54,0
E10C_PATH_c4a22e99aa520e2c,failure_reject,fold_2022,2,292,0
E10C_PATH_c5330c689f7c110b,launch_winner,fold_2021,1,25,14
E10C_PATH_c5375b585f2cc020,launch_winner,fold_2021,1,169,16
E10C_PATH_c5511afce3d903a1,launch_winner,fold_2021,1,33,8
E10C_PATH_c5563d4ad8055fba,failure_reject,fold_2022,1,1565,512
E10C_PATH_c559cb8f97447690,failure_reject,fold_2021,1,96,55
E10C_PATH_c5979bd90abbf929,launch_winner,fold_2021,1,93,98
E10C_PATH_c5b3b27e2c7f9e4a,failure_reject,fold_2023,1,306,308
E10C_PATH_c5c2d668ebd41aa6,launch_winner,fold_2023,1,130,21
E10C_PATH_c5c417594e12ee1c,failure_reject,fold_2023,1,128,114
E10C_PATH_c5da7e817d1a83df,failure_reject,fold_2021,1,49,18
E10C_PATH_c5e76081ef093f86,launch_winner,fold_2021,1,222,49
E10C_PATH_c5f2dc0e847c2a80,launch_winner,fold_2021,1,212,183
E10C_PATH_c6171e9b4c9cf208,launch_winner,fold_2021,1,241,31
E10C_PATH_c65b9087491f08f5,failure_reject,fold_2023,1,0,0
E10C_PATH_c66926a1555c212a,launch_winner,fold_2021,1,50,38
E10C_PATH_c6f97a0920b48914,failure_reject,fold_2022,3,3954,1050
E10C_PATH_c70ef1dea050bdff,launch_winner,fold_2022,1,199,80
E10C_PATH_c715d0c56859623a,failure_reject,fold_2022,1,91,105
E10C_PATH_c74cc2f278721378,launch_winner,fold_2021,1,105,104
E10C_PATH_c76b1a0db29f2476,launch_winner,fold_2022,1,201,56
E10C_PATH_c77762c9d6083eb2,launch_winner,fold_2022,1,54,16
E10C_PATH_c78f90618b70ee23,failure_reject,fold_2023,1,706,6
E10C_PATH_c7a5ac4b4dea96d8,failure_reject,fold_2022,1,60,0
E10C_PATH_c7bcf8038901bd27,failure_reject,fold_2022,1,961,0
E10C_PATH_c7d23a799bced2ac,launch_winner,fold_2021,1,64,9
E10C_PATH_c7ddf5b63a1a7915,failure_reject,fold_2023,1,25,8
E10C_PATH_c7fcba7bb6be6ff3,launch_winner,fold_2022,1,37,21
E10C_PATH_c84fa219fee69249,launch_winner,fold_2023,1,194,31
E10C_PATH_c85eb64835b1b83e,launch_winner,fold_2023,1,148,0
E10C_PATH_c86e959c6914bac6,launch_winner,fold_2022,2,1312,516
E10C_PATH_c8d0fb75cad50237,failure_reject,fold_2022,1,594,212
E10C_PATH_c91414165e6cd10b,launch_winner,fold_2023,1,671,174
E10C_PATH_c9447ca65b79ef71,launch_winner,fold_2021,1,84,55
E10C_PATH_c9535915ac263b7e,failure_reject,fold_2022,1,146,144
E10C_PATH_c9714de5e256c672,launch_winner,fold_2022,1,144,65
E10C_PATH_c9917c7cc8c147e1,launch_winner,fold_2022,1,85,0
E10C_PATH_c9a38bd9f410053f,launch_winner,fold_2023,1,342,77
E10C_PATH_c9ed0c42b93c070c,failure_reject,fold_2021,1,467,0
E10C_PATH_c9f1aabd9ee96c69,launch_winner,fold_2022,1,211,55
E10C_PATH_ca72ecba00f3d43a,launch_winner,fold_2022,1,70,38
E10C_PATH_ca8c8de70486dbd2,failure_reject,fold_2023,1,817,179
E10C_PATH_caa6e2b81b9bbaf7,launch_winner,fold_2022,1,39,10
E10C_PATH_cacd387a8128aee8,failure_reject,fold_2023,1,1914,19
E10C_PATH_cae6b692d8f6397a,launch_winner,fold_2022,1,40,18
E10C_PATH_cb0ae2217760db7c,failure_reject,fold_2022,1,429,1
E10C_PATH_cb29abcdebfd955d,launch_winner,fold_2022,1,121,11
E10C_PATH_cb4f5b351d9255c3,failure_reject,fold_2021,1,1070,0
E10C_PATH_cb7701904621157c,launch_winner,fold_2023,1,41,3
E10C_PATH_cb7b646df1c25dd3,launch_winner,fold_2023,1,56,20
E10C_PATH_cbb2386b6c5e4883,launch_winner,fold_2021,1,185,239
E10C_PATH_cbbd9f626c8aaf3c,failure_reject,fold_2021,1,1066,0
E10C_PATH_cbc320bb8948bacc,failure_reject,fold_2022,2,544,2
E10C_PATH_cbcdf8464e03ba12,launch_winner,fold_2021,1,65,0
E10C_PATH_cbea38ebf3919fc2,failure_reject,fold_2023,1,39,21
E10C_PATH_cc00f6d09c92059e,failure_reject,fold_2023,2,130,166
E10C_PATH_cc1aed8d6c6fac2c,launch_winner,fold_2023,1,345,125
E10C_PATH_cc23054675421516,failure_reject,fold_2021,1,1113,214
E10C_PATH_cc40820e91fef234,launch_winner,fold_2023,1,722,108
E10C_PATH_cc7623cc244d6129,launch_winner,fold_2021,1,312,92
E10C_PATH_ccb6855249576462,launch_winner,fold_2023,1,47,22
E10C_PATH_cce46bec74a9405e,failure_reject,fold_2021,1,450,17
E10C_PATH_cce55a6ccc37f59b,failure_reject,fold_2023,1,8,0
E10C_PATH_cd08a0fd882ceee2,launch_winner,fold_2023,1,45,13
E10C_PATH_cd2ea217a4d59920,failure_reject,fold_2021,1,257,118
E10C_PATH_cdbacb6e533cf571,launch_winner,fold_2022,1,683,185
E10C_PATH_cddeb7993ad41e23,failure_reject,fold_2021,1,268,246
E10C_PATH_ce0064bade258d55,failure_reject,fold_2021,5,805,355
E10C_PATH_ce14a6f0751e5d7b,failure_reject,fold_2022,1,629,246
E10C_PATH_ce1678a202e4a1e8,launch_winner,fold_2023,1,21,3
E10C_PATH_ce8ca1a5a0ffdb2e,launch_winner,fold_2021,1,248,171
E10C_PATH_ce9609df5752516a,failure_reject,fold_2023,1,1342,477
E10C_PATH_cee997f372da20a5,launch_winner,fold_2022,1,104,7
E10C_PATH_ceeb1d92b739087d,launch_winner,fold_2023,1,351,141
E10C_PATH_cf389e8e2e9de3bd,launch_winner,fold_2021,1,62,36
E10C_PATH_cf4e688b2c5890bd,failure_reject,fold_2021,1,182,337
E10C_PATH_cf529274a34f94dd,launch_winner,fold_2023,1,149,31
E10C_PATH_cf78c203abea7033,launch_winner,fold_2021,1,38,3
E10C_PATH_cf7e4e3f0259a4dc,launch_winner,fold_2023,1,658,95
E10C_PATH_cfa0c1a06e16c5b6,launch_winner,fold_2021,3,195,99
E10C_PATH_cfa2d3361a7a8eb5,launch_winner,fold_2022,1,201,21
E10C_PATH_cfa9059cfd01940c,failure_reject,fold_2021,1,88,0
E10C_PATH_cfaefc08d32f6c3d,failure_reject,fold_2023,1,72,64
E10C_PATH_cfd370eccfee12da,failure_reject,fold_2023,1,83,105
E10C_PATH_cfda7a376464db0a,launch_winner,fold_2023,1,47,18
E10C_PATH_d023afe72285d6fd,launch_winner,fold_2022,1,43,10
E10C_PATH_d0469baa435398e4,failure_reject,fold_2023,1,936,410
E10C_PATH_d0757318dbfe6e74,launch_winner,fold_2021,1,75,36
E10C_PATH_d08771d0cd7c9c95,launch_winner,fold_2022,1,104,18
E10C_PATH_d088a566ccbc1422,launch_winner,fold_2022,1,85,36
E10C_PATH_d11e6abd1ad81fe9,launch_winner,fold_2022,1,27,6
E10C_PATH_d13ab8499767d260,launch_winner,fold_2023,1,714,180
E10C_PATH_d14a831b02fb4b1f,launch_winner,fold_2021,1,65,37
E10C_PATH_d18b3f5a6f137433,launch_winner,fold_2021,1,131,104
E10C_PATH_d1950265348e3b95,launch_winner,fold_2022,1,590,243
E10C_PATH_d1e3ad45dc5a6b10,launch_winner,fold_2022,1,307,100
E10C_PATH_d1e5ca5846544246,failure_reject,fold_2021,1,225,0
E10C_PATH_d1ecaa3d21754ab4,launch_winner,fold_2021,1,69,4
E10C_PATH_d20c8013ba52038b,launch_winner,fold_2022,1,91,56
E10C_PATH_d21876d87cb114b1,launch_winner,fold_2022,1,224,57
E10C_PATH_d240bf2227cfe736,launch_winner,fold_2022,1,26,14
E10C_PATH_d299b20b88fcb61c,failure_reject,fold_2023,2,2252,564
E10C_PATH_d2d16a1b820bf6e3,launch_winner,fold_2022,2,196,80
E10C_PATH_d2db5a1c5281cf88,launch_winner,fold_2023,1,140,90
E10C_PATH_d2e31212f973d14b,launch_winner,fold_2021,1,100,59
E10C_PATH_d3258bde4d71806c,failure_reject,fold_2022,2,180,0
E10C_PATH_d392a157f4fa5d13,failure_reject,fold_2023,1,1364,882
E10C_PATH_d39701bbd283b9ed,failure_reject,fold_2022,1,42,0
E10C_PATH_d3cc1d85ef5de934,failure_reject,fold_2023,1,38,3
E10C_PATH_d408a92d55788c8f,launch_winner,fold_2021,1,44,13
E10C_PATH_d41cfbcba932cfc4,failure_reject,fold_2023,1,1038,179
E10C_PATH_d4522281b6cfbd4d,failure_reject,fold_2022,1,847,0
E10C_PATH_d459f06155592b12,failure_reject,fold_2021,1,180,0
E10C_PATH_d45b445a81f23708,launch_winner,fold_2023,2,164,2
E10C_PATH_d4710c3491f0d5ea,launch_winner,fold_2021,1,96,5
E10C_PATH_d47374d9ed104a36,launch_winner,fold_2023,1,731,192
E10C_PATH_d51796bb70df8d55,launch_winner,fold_2022,1,42,0
E10C_PATH_d51c68308e28c153,failure_reject,fold_2021,1,218,216
E10C_PATH_d54defcaf7691fbe,launch_winner,fold_2023,1,35,53
E10C_PATH_d573fe13a77b8831,launch_winner,fold_2023,1,145,48
E10C_PATH_d5890fc7ccb118ab,launch_winner,fold_2022,1,62,19
E10C_PATH_d5ba3cdc921e30cc,failure_reject,fold_2021,1,127,222
E10C_PATH_d60280e46af071e8,launch_winner,fold_2021,1,282,129
E10C_PATH_d61e164943265f02,launch_winner,fold_2021,1,78,66
E10C_PATH_d6302660bc627282,launch_winner,fold_2022,1,37,6
E10C_PATH_d649a87b72882e7f,failure_reject,fold_2022,1,36,13
E10C_PATH_d64c56f8398c9d32,launch_winner,fold_2021,1,95,54
E10C_PATH_d6613beb6964d620,failure_reject,fold_2021,1,558,240
E10C_PATH_d6a136bcbc9b3f88,failure_reject,fold_2023,1,1179,4
E10C_PATH_d70927e69744e802,launch_winner,fold_2023,1,374,153
E10C_PATH_d7092ca457800f59,failure_reject,fold_2021,1,81,15
E10C_PATH_d732dd4a2af5cc51,launch_winner,fold_2021,1,34,138
E10C_PATH_d7549ddd25c4c4a0,launch_winner,fold_2022,1,62,8
E10C_PATH_d75a26fa76649304,launch_winner,fold_2023,1,74,130
E10C_PATH_d75e80a187a2ea5d,launch_winner,fold_2023,1,196,46
E10C_PATH_d79948d3e9c7a75a,launch_winner,fold_2022,1,67,56
E10C_PATH_d7bc961fb500cc17,launch_winner,fold_2022,1,331,138
E10C_PATH_d7e495ccc2cbe0aa,failure_reject,fold_2021,1,356,16
E10C_PATH_d83b9769aaf88f8a,launch_winner,fold_2022,1,155,85
E10C_PATH_d842117b78201d51,launch_winner,fold_2022,1,137,33
E10C_PATH_d8424f3695fa57c5,launch_winner,fold_2022,2,140,72
E10C_PATH_d87639c5de4fe781,launch_winner,fold_2023,1,52,26
E10C_PATH_d898ddbb9f260199,launch_winner,fold_2023,1,259,38
E10C_PATH_d8db081816698fd2,launch_winner,fold_2023,1,621,165
E10C_PATH_d944e26254e43edf,failure_reject,fold_2023,1,106,49
E10C_PATH_d95cc3ba9f800f82,launch_winner,fold_2022,1,51,0
E10C_PATH_d95cc3ba9f800f82,launch_winner,fold_2023,1,71,36
E10C_PATH_d9d2d5117eb530de,failure_reject,fold_2023,1,54,6
E10C_PATH_d9d5fee9703d354d,launch_winner,fold_2023,1,43,0
E10C_PATH_da00ccbc55824082,failure_reject,fold_2021,1,155,39
E10C_PATH_da0710480b5d12e5,launch_winner,fold_2022,4,140,20
E10C_PATH_da17c850f46f9071,failure_reject,fold_2023,1,126,0
E10C_PATH_da4a37e158fca03b,launch_winner,fold_2023,1,83,88
E10C_PATH_da54bc3bb7536936,launch_winner,fold_2022,3,156,111
E10C_PATH_da5fa907dd79e7cb,launch_winner,fold_2022,1,611,224
E10C_PATH_da7df86a9c6cb289,failure_reject,fold_2023,1,1201,627
E10C_PATH_daa894e6f76ac5c9,launch_winner,fold_2021,1,102,99
E10C_PATH_daaebdcceb23840a,launch_winner,fold_2021,2,294,186
E10C_PATH_dad1a905ffe8cf68,failure_reject,fold_2023,1,735,0
E10C_PATH_dae9ea2298a1e2ce,launch_winner,fold_2022,1,99,11
E10C_PATH_db0014822657a1e4,launch_winner,fold_2023,1,61,12
E10C_PATH_db3273add7eee55e,failure_reject,fold_2023,1,70,0
E10C_PATH_db417b953dd95ce8,launch_winner,fold_2023,1,131,43
E10C_PATH_db60cc15af6a72f9,failure_reject,fold_2021,1,151,273
E10C_PATH_db6c27925c2e0e9f,launch_winner,fold_2023,1,137,19
E10C_PATH_db95f3c3c85c614d,failure_reject,fold_2023,2,1486,170
E10C_PATH_dbbe876a2de72125,failure_reject,fold_2021,1,344,73
E10C_PATH_dbf6788895dbb885,launch_winner,fold_2022,1,198,18
E10C_PATH_dc0caddaf9dc3a52,failure_reject,fold_2022,1,55,17
