primitive_seed_id,target_industry,task,fold_id,baseline_name,candidate_event_count,baseline_event_count,candidate_positive_rate,baseline_positive_rate,lift,pass
E10C_SEED_f41f0c1cf62a7319,电子,launch_winner,fold_2023,candidate_scope_weighted_baseline,189,372,0.10106606937774153,0.11740490947044935,0.8608334168783608,True
E10C_SEED_fcda47e3c4b6e009,电子,launch_winner,fold_2021,candidate_scope_weighted_baseline,250,412,0.043413301459916336,0.08190416516421979,0.5300499843063126,True
E10C_SEED_fcda47e3c4b6e009,电子,launch_winner,fold_2022,candidate_scope_weighted_baseline,200,356,0.036701571550050806,0.02160664061755093,1.698624612668309,True
E10C_SEED_fcda47e3c4b6e009,电子,launch_winner,fold_2023,candidate_scope_weighted_baseline,58,372,0.0,0.11740490947044935,0.0,True
E10C_SEED_c8cecb2b23026b7d,电子,launch_winner,fold_2021,candidate_scope_weighted_baseline,129,412,0.035321404165047504,0.08190416516421979,0.4312528440309141,True
E10C_SEED_c8cecb2b23026b7d,电子,launch_winner,fold_2022,candidate_scope_weighted_baseline,134,356,0.017456445312870404,0.02160664061755093,0.8079203806764227,True
E10C_SEED_c8cecb2b23026b7d,电子,launch_winner,fold_2023,candidate_scope_weighted_baseline,168,372,0.03109716899066074,0.11740490947044935,0.26487111255332857,True
E10C_SEED_c645f9790305e9cb,电子,launch_winner,fold_2021,candidate_scope_weighted_baseline,243,412,0.04448346319913521,0.08190416516421979,0.5431160077139522,True
E10C_SEED_c645f9790305e9cb,电子,launch_winner,fold_2022,candidate_scope_weighted_baseline,169,356,0.05228684238239727,0.02160664061755093,2.4199431696903875,True
E10C_SEED_c645f9790305e9cb,电子,launch_winner,fold_2023,candidate_scope_weighted_baseline,179,372,0.10383811680484548,0.11740490947044935,0.8844444178118581,True
E10C_SEED_86d5dde1c52d602c,电子,launch_winner,fold_2021,candidate_scope_weighted_baseline,210,412,0.07276096469694227,0.08190416516421979,0.8883670879381386,True
E10C_SEED_86d5dde1c52d602c,电子,launch_winner,fold_2022,candidate_scope_weighted_baseline,200,356,0.038180476848355585,0.02160664061755093,1.7670714075441158,True
E10C_SEED_86d5dde1c52d602c,电子,launch_winner,fold_2023,candidate_scope_weighted_baseline,158,372,0.10395931226922647,0.11740490947044935,0.8854767039822375,True
E10C_SEED_3bd310d43fd4eb55,电子,launch_winner,fold_2021,candidate_scope_weighted_baseline,188,412,0.03904075444990417,0.08190416516421979,0.4766638469683017,True
E10C_SEED_3bd310d43fd4eb55,电子,launch_winner,fold_2022,candidate_scope_weighted_baseline,149,356,0.041476671098225094,0.02160664061755093,1.9196260923844806,True
E10C_SEED_3bd310d43fd4eb55,电子,launch_winner,fold_2023,candidate_scope_weighted_baseline,104,372,0.0,0.11740490947044935,0.0,True
