path_pattern_raw_id,path_pattern_id,target_industry,task,feature_bank_version,probe_contract_id,source_fold_id,source_tree_id_internal_only,source_leaf_id_internal_only,path_depth,feature_name_list,feature_family_list,split_direction_list,raw_threshold_internal_list,split_threshold_quantile_list,quantile_bucket_count,quantile_source_row_count,quantile_source_excludes_validation_rows,missing_branch_token_list,tie_policy,formula_tokens,raw_numeric_threshold_in_formula,leaf_id_in_formula,tree_id_in_formula,canonicalization_pass,path_train_support_count,path_oof_support_count,path_train_weighted_support,path_oof_weighted_support,token_json,pass
E10C_RAW_54cde8d949868c45,E10C_PATH_d39701bbd283b9ed,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2022,20,6,3,market_volatility_regime;close_over_ma_20;volume_price_divergence_5,industry_market_context;price_distance;volume_money,less_than;greater_than;greater_than,0.4343609765265103;-0.04427033980746841;0.6332007327751547,q35_40;q05_10;q90_95,20,3349,True,explicit_missing_branch_token,average_rank_then_lower_bucket,market_volatility_regime <= train_q35_40 and close_over_ma_20 >= train_q05_10 and volume_price_divergence_5 >= train_q90_95,False,False,False,True,42,0,50.15333472226639,0.0,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""less_than"", ""quantile_bucket"": ""q35_40"", ""quantile_level"": 0.39999999999999997}, {""feature_name"": ""close_over_ma_20"", ""feature_family"": ""price_distance"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q05_10"", ""quantile_level"": 0.1}, {""feature_name"": ""volume_price_divergence_5"", ""feature_family"": ""volume_money"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q90_95"", ""quantile_level"": 0.95}]",True
E10C_RAW_ef69c4b7d79a3149,E10C_PATH_145e01a30e1e0a4b,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2022,20,1,3,market_volatility_regime;close_over_min_low_20;industry_relative_strength_vs_market_60d,industry_market_context;price_distance;industry_market_context,greater_than;less_than;less_than,0.4343609765265103;0.1264771826892195;-0.047677656635642045,q35_40;q40_45;q30_35,20,3349,True,explicit_missing_branch_token,average_rank_then_lower_bucket,market_volatility_regime >= train_q35_40 and close_over_min_low_20 <= train_q40_45 and industry_relative_strength_vs_market_60d <= train_q30_35,False,False,False,True,572,277,317.3070312730743,240.41604006649035,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q35_40"", ""quantile_level"": 0.39999999999999997}, {""feature_name"": ""close_over_min_low_20"", ""feature_family"": ""price_distance"", ""direction"": ""less_than"", ""quantile_bucket"": ""q40_45"", ""quantile_level"": 0.44999999999999996}, {""feature_name"": ""industry_relative_strength_vs_market_60d"", ""feature_family"": ""industry_market_context"", ""direction"": ""less_than"", ""quantile_bucket"": ""q30_35"", ""quantile_level"": 0.35}]",True
E10C_RAW_5243c3e6bd9f9cfa,E10C_PATH_7ccfe6b604a01b7e,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2022,20,4,3,market_volatility_regime;close_over_min_low_20;industry_relative_strength_vs_market_60d,industry_market_context;price_distance;industry_market_context,greater_than;less_than;greater_than,0.4343609765265103;0.1264771826892195;-0.047677656635642045,q35_40;q40_45;q30_35,20,3349,True,explicit_missing_branch_token,average_rank_then_lower_bucket,market_volatility_regime >= train_q35_40 and close_over_min_low_20 <= train_q40_45 and industry_relative_strength_vs_market_60d >= train_q30_35,False,False,False,True,395,207,317.4329337487245,370.33173076195357,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q35_40"", ""quantile_level"": 0.39999999999999997}, {""feature_name"": ""close_over_min_low_20"", ""feature_family"": ""price_distance"", ""direction"": ""less_than"", ""quantile_bucket"": ""q40_45"", ""quantile_level"": 0.44999999999999996}, {""feature_name"": ""industry_relative_strength_vs_market_60d"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q30_35"", ""quantile_level"": 0.35}]",True
E10C_RAW_c0bf11ef329dea09,E10C_PATH_f161506a37306096,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2022,20,2,3,market_volatility_regime;close_over_min_low_20;volatility_return_std_20,industry_market_context;price_distance;volatility_range,greater_than;greater_than;less_than,0.4343609765265103;0.1264771826892195;0.03135244961124224,q35_40;q40_45;q55_60,20,3349,True,explicit_missing_branch_token,average_rank_then_lower_bucket,market_volatility_regime >= train_q35_40 and close_over_min_low_20 >= train_q40_45 and volatility_return_std_20 <= train_q55_60,False,False,False,True,431,144,366.7783575822055,102.5573603364363,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q35_40"", ""quantile_level"": 0.39999999999999997}, {""feature_name"": ""close_over_min_low_20"", ""feature_family"": ""price_distance"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q40_45"", ""quantile_level"": 0.44999999999999996}, {""feature_name"": ""volatility_return_std_20"", ""feature_family"": ""volatility_range"", ""direction"": ""less_than"", ""quantile_bucket"": ""q55_60"", ""quantile_level"": 0.6}]",True
E10C_RAW_d08a31ccbc609aeb,E10C_PATH_ff788ccad1f5abdc,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2022,20,5,3,market_volatility_regime;close_over_min_low_20;volatility_return_std_20,industry_market_context;price_distance;volatility_range,greater_than;greater_than;greater_than,0.4343609765265103;0.1264771826892195;0.03135244961124224,q35_40;q40_45;q55_60,20,3349,True,explicit_missing_branch_token,average_rank_then_lower_bucket,market_volatility_regime >= train_q35_40 and close_over_min_low_20 >= train_q40_45 and volatility_return_std_20 >= train_q55_60,False,False,False,True,610,410,330.18923420053727,270.45393482879535,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q35_40"", ""quantile_level"": 0.39999999999999997}, {""feature_name"": ""close_over_min_low_20"", ""feature_family"": ""price_distance"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q40_45"", ""quantile_level"": 0.44999999999999996}, {""feature_name"": ""volatility_return_std_20"", ""feature_family"": ""volatility_range"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q55_60"", ""quantile_level"": 0.6}]",True
E10C_RAW_668695be9c84f4eb,E10C_PATH_600252d730a32020,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2022,21,0,3,market_volatility_regime;close_over_max_high_20;prelaunch_drawdown_120d,industry_market_context;price_distance;launch_lifecycle_context,less_than;less_than;less_than,0.49153950522779055;-0.11997773735858196;-0.3131859139823301,q40_45;q05_10;q10_15,20,3349,True,explicit_missing_branch_token,average_rank_then_lower_bucket,market_volatility_regime <= train_q40_45 and close_over_max_high_20 <= train_q05_10 and prelaunch_drawdown_120d <= train_q10_15,False,False,False,True,20,0,57.62995215217542,0.0,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""less_than"", ""quantile_bucket"": ""q40_45"", ""quantile_level"": 0.44999999999999996}, {""feature_name"": ""close_over_max_high_20"", ""feature_family"": ""price_distance"", ""direction"": ""less_than"", ""quantile_bucket"": ""q05_10"", ""quantile_level"": 0.1}, {""feature_name"": ""prelaunch_drawdown_120d"", ""feature_family"": ""launch_lifecycle_context"", ""direction"": ""less_than"", ""quantile_bucket"": ""q10_15"", ""quantile_level"": 0.15}]",True
E10C_RAW_52c205d006059a5f,E10C_PATH_0cfe4c869fbfde5b,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2022,21,7,3,market_volatility_regime;close_over_max_high_20;prelaunch_drawdown_120d,industry_market_context;price_distance;launch_lifecycle_context,less_than;less_than;greater_than,0.49153950522779055;-0.11997773735858196;-0.3131859139823301,q40_45;q05_10;q10_15,20,3349,True,explicit_missing_branch_token,average_rank_then_lower_bucket,market_volatility_regime <= train_q40_45 and close_over_max_high_20 <= train_q05_10 and prelaunch_drawdown_120d >= train_q10_15,False,False,False,True,48,1,42.0693100573901,0.528450600484195,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""less_than"", ""quantile_bucket"": ""q40_45"", ""quantile_level"": 0.44999999999999996}, {""feature_name"": ""close_over_max_high_20"", ""feature_family"": ""price_distance"", ""direction"": ""less_than"", ""quantile_bucket"": ""q05_10"", ""quantile_level"": 0.1}, {""feature_name"": ""prelaunch_drawdown_120d"", ""feature_family"": ""launch_lifecycle_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q10_15"", ""quantile_level"": 0.15}]",True
E10C_RAW_6ebd870158e47dd5,E10C_PATH_b98b88c649c932ec,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2022,21,3,3,market_volatility_regime;close_over_max_high_20;money_over_mean_5,industry_market_context;price_distance;volume_money,less_than;greater_than;less_than,0.49153950522779055;-0.11997773735858196;0.8032121810577406,q40_45;q05_10;q30_35,20,3349,True,explicit_missing_branch_token,average_rank_then_lower_bucket,market_volatility_regime <= train_q40_45 and close_over_max_high_20 >= train_q05_10 and money_over_mean_5 <= train_q30_35,False,False,False,True,479,50,401.7099553991576,67.4892361988049,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""less_than"", ""quantile_bucket"": ""q40_45"", ""quantile_level"": 0.44999999999999996}, {""feature_name"": ""close_over_max_high_20"", ""feature_family"": ""price_distance"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q05_10"", ""quantile_level"": 0.1}, {""feature_name"": ""money_over_mean_5"", ""feature_family"": ""volume_money"", ""direction"": ""less_than"", ""quantile_bucket"": ""q30_35"", ""quantile_level"": 0.35}]",True
E10C_RAW_cf933f7098e2a2c1,E10C_PATH_e2ca6f9fa6fad1ec,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2022,21,4,3,market_volatility_regime;close_over_max_high_20;money_over_mean_5,industry_market_context;price_distance;volume_money,less_than;greater_than;greater_than,0.49153950522779055;-0.11997773735858196;0.8032121810577406,q40_45;q05_10;q30_35,20,3349,True,explicit_missing_branch_token,average_rank_then_lower_bucket,market_volatility_regime <= train_q40_45 and close_over_max_high_20 >= train_q05_10 and money_over_mean_5 >= train_q30_35,False,False,False,True,969,66,852.8006865581258,63.731715443155835,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""less_than"", ""quantile_bucket"": ""q40_45"", ""quantile_level"": 0.44999999999999996}, {""feature_name"": ""close_over_max_high_20"", ""feature_family"": ""price_distance"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q05_10"", ""quantile_level"": 0.1}, {""feature_name"": ""money_over_mean_5"", ""feature_family"": ""volume_money"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q30_35"", ""quantile_level"": 0.35}]",True
E10C_RAW_9c2afa386e81e25a,E10C_PATH_ed77509e0f9607ac,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2022,21,1,3,market_volatility_regime;close_over_min_low_20;body_pct,industry_market_context;price_distance;kbar_candle_shape,greater_than;less_than;less_than,0.49153950522779055;0.13841315325371498;0.007269213441759349,q40_45;q45_50;q20_25,20,3349,True,explicit_missing_branch_token,average_rank_then_lower_bucket,market_volatility_regime >= train_q40_45 and close_over_min_low_20 <= train_q45_50 and body_pct <= train_q20_25,False,False,False,True,270,136,179.9000420251365,154.46395223466172,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q40_45"", ""quantile_level"": 0.44999999999999996}, {""feature_name"": ""close_over_min_low_20"", ""feature_family"": ""price_distance"", ""direction"": ""less_than"", ""quantile_bucket"": ""q45_50"", ""quantile_level"": 0.49999999999999994}, {""feature_name"": ""body_pct"", ""feature_family"": ""kbar_candle_shape"", ""direction"": ""less_than"", ""quantile_bucket"": ""q20_25"", ""quantile_level"": 0.25}]",True
E10C_RAW_ef90dd83c12d220f,E10C_PATH_4210708f39a88b30,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2022,21,5,3,market_volatility_regime;close_over_min_low_20;body_pct,industry_market_context;price_distance;kbar_candle_shape,greater_than;less_than;greater_than,0.49153950522779055;0.13841315325371498;0.007269213441759349,q40_45;q45_50;q20_25,20,3349,True,explicit_missing_branch_token,average_rank_then_lower_bucket,market_volatility_regime >= train_q40_45 and close_over_min_low_20 <= train_q45_50 and body_pct >= train_q20_25,False,False,False,True,651,308,395.01706692570656,378.7800642354423,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q40_45"", ""quantile_level"": 0.44999999999999996}, {""feature_name"": ""close_over_min_low_20"", ""feature_family"": ""price_distance"", ""direction"": ""less_than"", ""quantile_bucket"": ""q45_50"", ""quantile_level"": 0.49999999999999994}, {""feature_name"": ""body_pct"", ""feature_family"": ""kbar_candle_shape"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q20_25"", ""quantile_level"": 0.25}]",True
E10C_RAW_0bf8bb3b8314f55a,E10C_PATH_0defe4f75061a877,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2022,21,2,3,market_volatility_regime;close_over_min_low_20;atr20_pct_industry_rank,industry_market_context;price_distance;cross_section_rank,greater_than;greater_than;less_than,0.49153950522779055;0.13841315325371498;0.6594202898550726,q40_45;q45_50;q60_65,20,3349,True,explicit_missing_branch_token,average_rank_then_lower_bucket,market_volatility_regime >= train_q40_45 and close_over_min_low_20 >= train_q45_50 and atr20_pct_industry_rank <= train_q60_65,False,False,False,True,573,285,375.7728183989435,175.59156895651648,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q40_45"", ""quantile_level"": 0.44999999999999996}, {""feature_name"": ""close_over_min_low_20"", ""feature_family"": ""price_distance"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q45_50"", ""quantile_level"": 0.49999999999999994}, {""feature_name"": ""atr20_pct_industry_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""less_than"", ""quantile_bucket"": ""q60_65"", ""quantile_level"": 0.65}]",True
E10C_RAW_f46dda1f079c65e1,E10C_PATH_77becf76d2130537,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2022,21,6,3,market_volatility_regime;close_over_min_low_20;atr20_pct_industry_rank,industry_market_context;price_distance;cross_section_rank,greater_than;greater_than;greater_than,0.49153950522779055;0.13841315325371498;0.6594202898550726,q40_45;q45_50;q60_65,20,3349,True,explicit_missing_branch_token,average_rank_then_lower_bucket,market_volatility_regime >= train_q40_45 and close_over_min_low_20 >= train_q45_50 and atr20_pct_industry_rank >= train_q60_65,False,False,False,True,339,193,187.10016848336483,143.8793712733211,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q40_45"", ""quantile_level"": 0.44999999999999996}, {""feature_name"": ""close_over_min_low_20"", ""feature_family"": ""price_distance"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q45_50"", ""quantile_level"": 0.49999999999999994}, {""feature_name"": ""atr20_pct_industry_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q60_65"", ""quantile_level"": 0.65}]",True
E10C_RAW_6782e3dd8a4e3601,E10C_PATH_a42a3498ceedb29f,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2022,22,0,3,market_volatility_regime;volume_price_divergence_10;high_close_ratio,industry_market_context;volume_money;kbar_candle_shape,less_than;less_than;less_than,0.49153950522779055;0.21234079929732108;0.0034605860710144047,q40_45;q80_85;q05_10,20,3349,True,explicit_missing_branch_token,average_rank_then_lower_bucket,market_volatility_regime <= train_q40_45 and volume_price_divergence_10 <= train_q80_85 and high_close_ratio <= train_q05_10,False,False,False,True,151,18,148.98287623829842,18.828378787355554,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""less_than"", ""quantile_bucket"": ""q40_45"", ""quantile_level"": 0.44999999999999996}, {""feature_name"": ""volume_price_divergence_10"", ""feature_family"": ""volume_money"", ""direction"": ""less_than"", ""quantile_bucket"": ""q80_85"", ""quantile_level"": 0.85}, {""feature_name"": ""high_close_ratio"", ""feature_family"": ""kbar_candle_shape"", ""direction"": ""less_than"", ""quantile_bucket"": ""q05_10"", ""quantile_level"": 0.1}]",True
E10C_RAW_28dcd2d98c9c8a1f,E10C_PATH_7e21204fa81aacc1,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2022,22,5,3,market_volatility_regime;volume_price_divergence_10;high_close_ratio,industry_market_context;volume_money;kbar_candle_shape,less_than;less_than;greater_than,0.49153950522779055;0.21234079929732108;0.0034605860710144047,q40_45;q80_85;q05_10,20,3349,True,explicit_missing_branch_token,average_rank_then_lower_bucket,market_volatility_regime <= train_q40_45 and volume_price_divergence_10 <= train_q80_85 and high_close_ratio >= train_q05_10,False,False,False,True,1170,86,989.6112971572942,83.7335149279725,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""less_than"", ""quantile_bucket"": ""q40_45"", ""quantile_level"": 0.44999999999999996}, {""feature_name"": ""volume_price_divergence_10"", ""feature_family"": ""volume_money"", ""direction"": ""less_than"", ""quantile_bucket"": ""q80_85"", ""quantile_level"": 0.85}, {""feature_name"": ""high_close_ratio"", ""feature_family"": ""kbar_candle_shape"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q05_10"", ""quantile_level"": 0.1}]",True
E10C_RAW_c7f08c3f12eb3e71,E10C_PATH_63d585145c593a61,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2022,22,3,3,market_volatility_regime;volume_price_divergence_10;money_20d_market_rank,industry_market_context;volume_money;cross_section_rank,less_than;greater_than;less_than,0.49153950522779055;0.21234079929732108;0.6424525111324052,q40_45;q80_85;q50_55,20,3349,True,explicit_missing_branch_token,average_rank_then_lower_bucket,market_volatility_regime <= train_q40_45 and volume_price_divergence_10 >= train_q80_85 and money_20d_market_rank <= train_q50_55,False,False,False,True,54,1,48.5305770939368,1.8523845703503352,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""less_than"", ""quantile_bucket"": ""q40_45"", ""quantile_level"": 0.44999999999999996}, {""feature_name"": ""volume_price_divergence_10"", ""feature_family"": ""volume_money"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q80_85"", ""quantile_level"": 0.85}, {""feature_name"": ""money_20d_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""less_than"", ""quantile_bucket"": ""q50_55"", ""quantile_level"": 0.5499999999999999}]",True
E10C_RAW_856eec5f408c0b2b,E10C_PATH_ff5d0cfb7b3ed726,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2022,22,7,3,market_volatility_regime;volume_price_divergence_10;money_20d_market_rank,industry_market_context;volume_money;cross_section_rank,less_than;greater_than;greater_than,0.49153950522779055;0.21234079929732108;0.6424525111324052,q40_45;q80_85;q50_55,20,3349,True,explicit_missing_branch_token,average_rank_then_lower_bucket,market_volatility_regime <= train_q40_45 and volume_price_divergence_10 >= train_q80_85 and money_20d_market_rank >= train_q50_55,False,False,False,True,141,12,167.08515367731937,27.335123956766587,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""less_than"", ""quantile_bucket"": ""q40_45"", ""quantile_level"": 0.44999999999999996}, {""feature_name"": ""volume_price_divergence_10"", ""feature_family"": ""volume_money"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q80_85"", ""quantile_level"": 0.85}, {""feature_name"": ""money_20d_market_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q50_55"", ""quantile_level"": 0.5499999999999999}]",True
E10C_RAW_d093cb1136a4e41c,E10C_PATH_75576dbf8cd0c361,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2022,22,1,3,market_volatility_regime;close_over_min_low_20;volume_zscore_20,industry_market_context;price_distance;volume_money,greater_than;less_than;less_than,0.49153950522779055;0.1264771826892195;-0.9852966765761687,q40_45;q40_45;q05_10,20,3349,True,explicit_missing_branch_token,average_rank_then_lower_bucket,market_volatility_regime >= train_q40_45 and close_over_min_low_20 <= train_q40_45 and volume_zscore_20 <= train_q05_10,False,False,False,True,128,29,73.92107907483383,30.72071967111764,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q40_45"", ""quantile_level"": 0.44999999999999996}, {""feature_name"": ""close_over_min_low_20"", ""feature_family"": ""price_distance"", ""direction"": ""less_than"", ""quantile_bucket"": ""q40_45"", ""quantile_level"": 0.44999999999999996}, {""feature_name"": ""volume_zscore_20"", ""feature_family"": ""volume_money"", ""direction"": ""less_than"", ""quantile_bucket"": ""q05_10"", ""quantile_level"": 0.1}]",True
E10C_RAW_5320f95806ef9e25,E10C_PATH_825a809864dca9e5,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2022,22,6,3,market_volatility_regime;close_over_min_low_20;volume_zscore_20,industry_market_context;price_distance;volume_money,greater_than;less_than;greater_than,0.49153950522779055;0.1264771826892195;-0.9852966765761687,q40_45;q40_45;q05_10,20,3349,True,explicit_missing_branch_token,average_rank_then_lower_bucket,market_volatility_regime >= train_q40_45 and close_over_min_low_20 <= train_q40_45 and volume_zscore_20 >= train_q05_10,False,False,False,True,702,372,405.0750181816627,467.7546053503295,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q40_45"", ""quantile_level"": 0.44999999999999996}, {""feature_name"": ""close_over_min_low_20"", ""feature_family"": ""price_distance"", ""direction"": ""less_than"", ""quantile_bucket"": ""q40_45"", ""quantile_level"": 0.44999999999999996}, {""feature_name"": ""volume_zscore_20"", ""feature_family"": ""volume_money"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q05_10"", ""quantile_level"": 0.1}]",True
E10C_RAW_8bdabba70efde32d,E10C_PATH_211d89e68f89482b,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2022,22,2,3,market_volatility_regime;close_over_min_low_20;atr20_pct_industry_rank,industry_market_context;price_distance;cross_section_rank,greater_than;greater_than;less_than,0.49153950522779055;0.1264771826892195;0.11437908496732027,q40_45;q40_45;q00_05,20,3349,True,explicit_missing_branch_token,average_rank_then_lower_bucket,market_volatility_regime >= train_q40_45 and close_over_min_low_20 >= train_q40_45 and atr20_pct_industry_rank <= train_q00_05,False,False,False,True,37,3,23.646231710129978,2.942022552909356,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q40_45"", ""quantile_level"": 0.44999999999999996}, {""feature_name"": ""close_over_min_low_20"", ""feature_family"": ""price_distance"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q40_45"", ""quantile_level"": 0.44999999999999996}, {""feature_name"": ""atr20_pct_industry_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""less_than"", ""quantile_bucket"": ""q00_05"", ""quantile_level"": 0.05}]",True
E10C_RAW_f18b8aa497934ca8,E10C_PATH_43f25b48d35ef9e4,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2022,22,4,3,market_volatility_regime;close_over_min_low_20;atr20_pct_industry_rank,industry_market_context;price_distance;cross_section_rank,greater_than;greater_than;greater_than,0.49153950522779055;0.1264771826892195;0.11437908496732027,q40_45;q40_45;q00_05,20,3349,True,explicit_missing_branch_token,average_rank_then_lower_bucket,market_volatility_regime >= train_q40_45 and close_over_min_low_20 >= train_q40_45 and atr20_pct_industry_rank >= train_q00_05,False,False,False,True,966,518,635.147766866525,351.29760912558504,"[{""feature_name"": ""market_volatility_regime"", ""feature_family"": ""industry_market_context"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q40_45"", ""quantile_level"": 0.44999999999999996}, {""feature_name"": ""close_over_min_low_20"", ""feature_family"": ""price_distance"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q40_45"", ""quantile_level"": 0.44999999999999996}, {""feature_name"": ""atr20_pct_industry_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q00_05"", ""quantile_level"": 0.05}]",True
E10C_RAW_42a32809d0725514,E10C_PATH_4b4354c6f0410840,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2022,23,0,3,volatility_return_std_10;ret_20d_industry_rank;money_price_coherence_20,volatility_range;cross_section_rank;volume_money,less_than;less_than;less_than,0.018296560417668507;0.8297101449275364;-0.16933984372144037,q10_15;q60_65;q00_05,20,3349,True,explicit_missing_branch_token,average_rank_then_lower_bucket,volatility_return_std_10 <= train_q10_15 and ret_20d_industry_rank <= train_q60_65 and money_price_coherence_20 <= train_q00_05,False,False,False,True,38,27,44.081514339076165,52.343484587178956,"[{""feature_name"": ""volatility_return_std_10"", ""feature_family"": ""volatility_range"", ""direction"": ""less_than"", ""quantile_bucket"": ""q10_15"", ""quantile_level"": 0.15}, {""feature_name"": ""ret_20d_industry_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""less_than"", ""quantile_bucket"": ""q60_65"", ""quantile_level"": 0.65}, {""feature_name"": ""money_price_coherence_20"", ""feature_family"": ""volume_money"", ""direction"": ""less_than"", ""quantile_bucket"": ""q00_05"", ""quantile_level"": 0.05}]",True
E10C_RAW_2c40c8ddd41fc800,E10C_PATH_abcad6f5c828cde1,电子,failure_reject,v2_hygiene,explore10c_fixed_lightgbm_no_inner_validation,fold_2022,23,6,3,volatility_return_std_10;ret_20d_industry_rank;money_price_coherence_20,volatility_range;cross_section_rank;volume_money,less_than;less_than;greater_than,0.018296560417668507;0.8297101449275364;-0.16933984372144037,q10_15;q60_65;q00_05,20,3349,True,explicit_missing_branch_token,average_rank_then_lower_bucket,volatility_return_std_10 <= train_q10_15 and ret_20d_industry_rank <= train_q60_65 and money_price_coherence_20 >= train_q00_05,False,False,False,True,397,111,307.4628565188839,146.64831753891303,"[{""feature_name"": ""volatility_return_std_10"", ""feature_family"": ""volatility_range"", ""direction"": ""less_than"", ""quantile_bucket"": ""q10_15"", ""quantile_level"": 0.15}, {""feature_name"": ""ret_20d_industry_rank"", ""feature_family"": ""cross_section_rank"", ""direction"": ""less_than"", ""quantile_bucket"": ""q60_65"", ""quantile_level"": 0.65}, {""feature_name"": ""money_price_coherence_20"", ""feature_family"": ""volume_money"", ""direction"": ""greater_than"", ""quantile_bucket"": ""q00_05"", ""quantile_level"": 0.05}]",True
