arm_id,target_regime,split,label_name,sample_count,positive_count,auc,pr_auc,top_decile_lift,calibration_status,oos_separability_status
r2_budget_only_arm,risk_off,robustness,e1_missed_captured_vs_still_missed,91,0,,,,diagnostic_only,not_positive_or_low_power
r2_budget_only_arm,risk_off,validation,non_fast_fail_vs_fast_fail_10d,0,0,,,,diagnostic_only,not_positive_or_low_power
r2_budget_only_arm,risk_off,validation,non_false_repair_vs_false_repair_20d,0,0,,,,diagnostic_only,not_positive_or_low_power
r2_budget_only_arm,risk_off,validation,winner_120d,0,0,,,,diagnostic_only,not_positive_or_low_power
r2_budget_only_arm,risk_off,validation,bridge_positive_vs_bridge_negative,341,0,,,,diagnostic_only,not_positive_or_low_power
r2_budget_only_arm,risk_off,validation,e1_missed_captured_vs_still_missed,58,0,,,,diagnostic_only,not_positive_or_low_power
r2_diagnostic_only_arm,risk_on,robustness,non_fast_fail_vs_fast_fail_10d,0,0,,,,diagnostic_only,not_positive_or_low_power
r2_diagnostic_only_arm,risk_on,robustness,non_false_repair_vs_false_repair_20d,0,0,,,,diagnostic_only,not_positive_or_low_power
r2_diagnostic_only_arm,risk_on,robustness,winner_120d,0,0,,,,diagnostic_only,not_positive_or_low_power
r2_diagnostic_only_arm,risk_on,robustness,bridge_positive_vs_bridge_negative,181,0,,,,diagnostic_only,not_positive_or_low_power
r2_diagnostic_only_arm,risk_on,robustness,e1_missed_captured_vs_still_missed,92,0,,,,diagnostic_only,not_positive_or_low_power
r2_diagnostic_only_arm,risk_on,validation,non_fast_fail_vs_fast_fail_10d,0,0,,,,diagnostic_only,not_positive_or_low_power
r2_diagnostic_only_arm,risk_on,validation,non_false_repair_vs_false_repair_20d,0,0,,,,diagnostic_only,not_positive_or_low_power
r2_diagnostic_only_arm,risk_on,validation,winner_120d,0,0,,,,diagnostic_only,not_positive_or_low_power
r2_diagnostic_only_arm,risk_on,validation,bridge_positive_vs_bridge_negative,22,0,,,,diagnostic_only,not_positive_or_low_power
r2_diagnostic_only_arm,risk_on,validation,e1_missed_captured_vs_still_missed,13,0,,,,diagnostic_only,not_positive_or_low_power
r2_diagnostic_only_arm,transition,robustness,non_fast_fail_vs_fast_fail_10d,0,0,,,,diagnostic_only,not_positive_or_low_power
r2_diagnostic_only_arm,transition,robustness,non_false_repair_vs_false_repair_20d,0,0,,,,diagnostic_only,not_positive_or_low_power
r2_diagnostic_only_arm,transition,robustness,winner_120d,0,0,,,,diagnostic_only,not_positive_or_low_power
r2_diagnostic_only_arm,transition,robustness,bridge_positive_vs_bridge_negative,100,0,,,,diagnostic_only,not_positive_or_low_power
r2_diagnostic_only_arm,transition,robustness,e1_missed_captured_vs_still_missed,60,0,,,,diagnostic_only,not_positive_or_low_power
r2_diagnostic_only_arm,transition,validation,non_fast_fail_vs_fast_fail_10d,0,0,,,,diagnostic_only,not_positive_or_low_power
r2_diagnostic_only_arm,transition,validation,non_false_repair_vs_false_repair_20d,0,0,,,,diagnostic_only,not_positive_or_low_power
r2_diagnostic_only_arm,transition,validation,winner_120d,0,0,,,,diagnostic_only,not_positive_or_low_power
r2_diagnostic_only_arm,transition,validation,bridge_positive_vs_bridge_negative,81,0,,,,diagnostic_only,not_positive_or_low_power
r2_diagnostic_only_arm,transition,validation,e1_missed_captured_vs_still_missed,24,0,,,,diagnostic_only,not_positive_or_low_power
r2_diagnostic_only_arm,risk_off,robustness,non_fast_fail_vs_fast_fail_10d,0,0,,,,diagnostic_only,not_positive_or_low_power
r2_diagnostic_only_arm,risk_off,robustness,non_false_repair_vs_false_repair_20d,0,0,,,,diagnostic_only,not_positive_or_low_power
r2_diagnostic_only_arm,risk_off,robustness,winner_120d,0,0,,,,diagnostic_only,not_positive_or_low_power
r2_diagnostic_only_arm,risk_off,robustness,bridge_positive_vs_bridge_negative,476,0,,,,diagnostic_only,not_positive_or_low_power
r2_diagnostic_only_arm,risk_off,robustness,e1_missed_captured_vs_still_missed,91,0,,,,diagnostic_only,not_positive_or_low_power
r2_diagnostic_only_arm,risk_off,validation,non_fast_fail_vs_fast_fail_10d,0,0,,,,diagnostic_only,not_positive_or_low_power
r2_diagnostic_only_arm,risk_off,validation,non_false_repair_vs_false_repair_20d,0,0,,,,diagnostic_only,not_positive_or_low_power
r2_diagnostic_only_arm,risk_off,validation,winner_120d,0,0,,,,diagnostic_only,not_positive_or_low_power
r2_diagnostic_only_arm,risk_off,validation,bridge_positive_vs_bridge_negative,341,0,,,,diagnostic_only,not_positive_or_low_power
r2_diagnostic_only_arm,risk_off,validation,e1_missed_captured_vs_still_missed,58,0,,,,diagnostic_only,not_positive_or_low_power
