arm_id,target_regime,split,market_regime_bucket,selected_event_count,density_granularity,density_reference_scope_id,events_per_instrument_year_mean,events_per_instrument_year_p95,density_vs_e1_full_denominator,rolling_10d_duplicate_rate,adjacent_gap_median,fast_fail_10d_count,fast_fail_10d_rate,fast_fail_10d_excess_vs_e1,false_repair_20d_count,false_repair_20d_rate,false_repair_20d_excess_vs_e1,event_level_label_source_status,direct_entry_density_gate_pass,feature_source_density_gate_pass
supervised_bridge_ranker,risk_off,validation,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
r2_budget_only_arm,risk_on,all,risk_on,2046,selected_arm_recomputed,07_E1_only,0.5648150683956089,1.05316201658321,0.3,0.0,77.0,489,0.24017681728880158,0.10355185956137519,731,0.3572825024437928,0.14904760538000608,event_level_label_available,True,True
r2_budget_only_arm,risk_on,train,risk_on,1887,selected_arm_recomputed,07_E1_only,0.5209218152798211,0.9786263037450799,0.27668621700879764,0.0,77.0,447,0.23814597762386788,0.09911165534347238,688,0.3645998940116587,0.14128202858242442,event_level_label_available,True,True
r2_budget_only_arm,risk_on,robustness,risk_on,85,selected_arm_recomputed,07_E1_only,0.023464946634226175,0.060870832151139635,0.012463343108504398,0.0,39.0,26,0.3058823529411765,0.17117361507709888,23,0.27058823529411763,0.09119429590017833,event_level_label_available,True,True
r2_budget_only_arm,risk_on,validation,risk_on,74,selected_arm_recomputed,07_E1_only,0.02042830648156161,0.04416931131148457,0.010850439882697946,0.0,58.0,16,0.21621621621621623,0.08578143360752064,20,0.2702702702702703,0.06737171954563259,event_level_label_available,True,True
r2_budget_only_arm,transition,all,transition,2046,selected_arm_recomputed,07_E1_only,0.5648150683956089,1.3830515604408606,0.3,0.0,190.0,489,0.2394711067580803,0.09835435548904481,590,0.2883675464320626,0.09192084592444838,event_level_label_available,True,True
r2_budget_only_arm,transition,train,transition,1105,selected_arm_recomputed,07_E1_only,0.3050443062449403,0.6824158597624366,0.16202346041055718,0.0,171.0,280,0.2540834845735027,0.08255489647548642,314,0.2841628959276018,0.0741278900932961,event_level_label_available,True,True
r2_budget_only_arm,transition,robustness,transition,88,selected_arm_recomputed,07_E1_only,0.02429312122131651,0.04969047522542014,0.012903225806451613,0.0,74.5,16,0.18181818181818182,0.10548230395558643,19,0.2159090909090909,0.08104904001850571,event_level_label_available,True,True
r2_budget_only_arm,transition,validation,transition,853,selected_arm_recomputed,07_E1_only,0.23547764092935208,0.5399698307828988,0.1250733137829912,0.0,123.0,193,0.22652582159624413,0.08624804381846643,257,0.30128956623681125,0.08740067734792245,event_level_label_available,True,True
r2_budget_only_arm,risk_off,all,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
r2_budget_only_arm,risk_off,train,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
r2_budget_only_arm,risk_off,robustness,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
r2_budget_only_arm,risk_off,validation,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
r2_diagnostic_only_arm,risk_on,all,risk_on,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
r2_diagnostic_only_arm,risk_on,train,risk_on,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
r2_diagnostic_only_arm,risk_on,robustness,risk_on,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
r2_diagnostic_only_arm,risk_on,validation,risk_on,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
r2_diagnostic_only_arm,transition,all,transition,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
r2_diagnostic_only_arm,transition,train,transition,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
r2_diagnostic_only_arm,transition,robustness,transition,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
r2_diagnostic_only_arm,transition,validation,transition,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
r2_diagnostic_only_arm,risk_off,all,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
r2_diagnostic_only_arm,risk_off,train,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
r2_diagnostic_only_arm,risk_off,robustness,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
r2_diagnostic_only_arm,risk_off,validation,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
