arm_id,target_regime,instrument,event_t0_date,pre_deoverlap_event_count,post_deoverlap_selected_count,suppressed_event_count,suppression_rule,cross_family_collision_count,cooldown_rule,family_budget_rule
family_budget_equal_weight,transition,SH605499,2025-05-28,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000001,2019-01-18,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000001,2019-01-24,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000001,2019-01-25,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000001,2019-06-21,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000001,2019-07-24,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000001,2019-07-25,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000001,2019-08-19,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000001,2019-08-20,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000001,2019-09-27,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000001,2020-09-23,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000001,2020-10-29,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000001,2021-04-23,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000001,2021-05-06,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000002,2018-03-29,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000002,2018-11-16,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000002,2018-11-19,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000002,2018-11-21,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000002,2018-12-13,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000002,2019-01-24,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000002,2019-01-25,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000002,2019-07-24,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000002,2019-07-25,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000002,2019-10-09,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000002,2019-11-25,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000002,2019-11-27,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000002,2021-03-04,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000002,2022-01-13,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000009,2018-03-13,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000009,2018-03-20,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000009,2018-04-09,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000009,2018-11-19,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000009,2018-11-21,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000009,2020-02-05,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000009,2020-02-06,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000009,2020-10-30,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000009,2021-04-06,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000009,2021-04-20,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000009,2021-08-03,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000009,2023-05-30,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000012,2019-12-03,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000012,2021-04-16,,3,,family_equal_budget,2,,family_equal_budget
family_budget_equal_weight,transition,SZ000012,2021-08-23,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000016,2018-03-14,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000016,2018-03-16,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000016,2018-03-19,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000016,2018-03-20,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000021,2019-08-20,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000021,2019-08-21,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000021,2019-08-27,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000021,2019-12-05,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000021,2019-12-09,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000021,2020-02-06,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000021,2020-04-07,,3,,family_equal_budget,2,,family_equal_budget
family_budget_equal_weight,transition,SZ000021,2020-04-14,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000021,2023-05-31,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000025,2018-03-08,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000025,2018-03-09,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000027,2018-04-10,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000027,2018-11-15,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000027,2018-11-16,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000027,2019-08-19,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000027,2020-10-09,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000027,2021-03-11,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000027,2021-03-12,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000027,2021-04-15,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000027,2022-06-10,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000027,2023-06-26,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000028,2018-03-20,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000028,2018-03-27,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000028,2018-12-05,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000028,2019-08-19,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000028,2019-08-22,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000028,2019-08-23,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000028,2019-08-29,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000028,2020-04-15,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000028,2020-10-26,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000028,2023-04-28,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000031,2019-07-24,,4,,family_equal_budget,3,,family_equal_budget
family_budget_equal_weight,transition,SZ000031,2019-07-30,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000031,2019-10-08,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000031,2019-10-09,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000032,2022-01-11,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000035,2019-08-20,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000035,2019-08-22,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000035,2019-08-27,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000035,2019-11-21,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000039,2018-11-15,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000039,2019-01-18,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000039,2019-01-21,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000039,2019-01-24,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000039,2021-03-31,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000039,2021-04-14,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000039,2021-08-23,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000039,2023-07-18,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000050,2019-07-24,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000050,2019-07-25,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000050,2019-11-18,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000050,2019-11-29,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000050,2019-12-05,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000050,2019-12-09,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000050,2023-11-10,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000061,2020-04-27,,3,,family_equal_budget,2,,family_equal_budget
family_budget_equal_weight,transition,SZ000061,2020-04-28,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000062,2018-05-07,,3,,family_equal_budget,2,,family_equal_budget
family_budget_equal_weight,transition,SZ000062,2018-05-08,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000062,2018-05-24,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000062,2018-11-16,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000062,2019-08-19,,3,,family_equal_budget,2,,family_equal_budget
family_budget_equal_weight,transition,SZ000062,2019-09-03,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000063,2023-06-16,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000066,2019-01-21,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000066,2019-01-24,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000066,2019-08-19,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000066,2019-08-20,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000066,2019-08-21,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000066,2019-08-29,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000066,2019-09-27,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000066,2019-12-05,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000066,2019-12-09,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000066,2021-07-30,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000066,2022-01-10,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000066,2023-06-13,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000069,2019-10-09,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000069,2020-04-17,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000069,2021-03-26,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000069,2021-10-12,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000078,2018-03-07,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000078,2018-03-09,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000078,2018-03-13,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000078,2018-03-20,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000078,2020-02-05,,4,,family_equal_budget,3,,family_equal_budget
family_budget_equal_weight,transition,SZ000088,2018-03-08,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000088,2018-04-16,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000088,2018-05-07,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000088,2018-05-23,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000089,2018-02-05,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000089,2018-02-26,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000089,2019-01-18,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000089,2019-07-29,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000089,2019-08-19,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000100,2023-07-14,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000100,2023-11-06,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000155,2022-02-23,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000155,2022-06-02,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000155,2022-06-15,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000155,2022-07-18,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000156,2018-11-15,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000156,2018-11-16,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000156,2018-11-22,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000156,2018-12-03,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000156,2019-01-21,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000156,2020-02-06,,4,,family_equal_budget,3,,family_equal_budget
family_budget_equal_weight,transition,SZ000157,2021-02-26,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000157,2023-06-14,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000157,2023-07-14,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000157,2023-09-04,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000158,2018-03-09,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000158,2018-05-17,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000158,2018-05-18,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000158,2018-05-24,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000166,2018-11-16,,3,,family_equal_budget,2,,family_equal_budget
family_budget_equal_weight,transition,SZ000166,2018-11-19,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000166,2019-01-18,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000166,2019-01-25,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000166,2019-06-21,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000166,2021-08-18,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000166,2021-10-08,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000166,2022-06-14,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000338,2023-05-04,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000338,2023-09-04,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000402,2018-11-15,,3,,family_equal_budget,2,,family_equal_budget
family_budget_equal_weight,transition,SZ000402,2018-11-16,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000402,2019-10-08,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000402,2019-10-09,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000402,2021-03-26,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000408,2019-06-24,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000408,2019-07-26,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000408,2019-07-29,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000408,2019-08-01,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000408,2019-08-19,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000408,2019-10-09,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000408,2021-05-13,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000408,2022-02-17,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000408,2022-07-01,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000408,2023-09-04,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000415,2018-11-15,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000415,2018-11-16,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000415,2020-05-22,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000422,2021-10-27,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000423,2018-04-10,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000423,2018-11-15,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000423,2018-11-21,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000423,2018-12-03,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000423,2020-04-23,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000423,2021-04-06,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000423,2021-10-18,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000423,2022-01-11,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000423,2023-03-28,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000423,2023-06-29,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000426,2019-01-18,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000429,2018-02-22,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000429,2018-05-07,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000429,2018-12-03,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000429,2018-12-13,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000429,2019-07-25,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000429,2019-10-09,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000488,2020-04-16,,3,,family_equal_budget,2,,family_equal_budget
family_budget_equal_weight,transition,SZ000488,2021-04-06,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000488,2021-04-15,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000503,2018-11-15,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000503,2018-11-19,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000503,2018-11-22,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000503,2018-12-04,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000503,2018-12-13,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000503,2019-09-03,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000503,2019-11-18,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000503,2019-11-27,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000516,2022-11-18,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000517,2018-03-09,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000517,2018-03-14,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000517,2018-03-16,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000519,2018-03-27,,3,,family_equal_budget,2,,family_equal_budget
family_budget_equal_weight,transition,SZ000519,2018-05-07,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000519,2019-09-03,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000519,2021-10-13,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000519,2021-10-14,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000519,2021-11-10,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000519,2022-07-01,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000525,2018-02-22,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000525,2018-02-27,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000525,2018-03-06,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000525,2018-03-15,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000537,2018-04-12,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000537,2018-11-15,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000537,2018-11-16,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000537,2021-11-01,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000538,2022-01-11,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000538,2023-04-27,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000539,2018-11-16,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000539,2019-11-27,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000539,2019-11-29,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000539,2020-05-27,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000539,2021-03-23,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000539,2021-03-31,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000539,2021-04-01,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000539,2021-09-29,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000539,2022-09-07,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000539,2023-05-15,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000539,2023-06-26,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000547,2019-01-21,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000547,2019-01-24,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000547,2019-07-24,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000547,2019-07-26,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000547,2019-07-31,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000547,2019-08-30,,3,,family_equal_budget,2,,family_equal_budget
family_budget_equal_weight,transition,SZ000547,2019-09-02,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000547,2020-03-13,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000547,2020-04-07,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000547,2020-04-09,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000547,2020-04-14,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000547,2020-09-22,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000547,2021-07-30,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000550,2018-02-22,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000550,2019-01-18,,3,,family_equal_budget,2,,family_equal_budget
family_budget_equal_weight,transition,SZ000550,2019-01-21,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000550,2021-03-15,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000550,2021-04-19,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000553,2018-05-07,,3,,family_equal_budget,2,,family_equal_budget
family_budget_equal_weight,transition,SZ000553,2018-05-08,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000553,2018-05-17,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000553,2019-01-24,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000553,2019-11-12,,2,,family_equal_budget,1,,family_equal_budget
family_budget_equal_weight,transition,SZ000553,2019-11-21,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000553,2019-11-26,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000553,2021-08-03,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000559,2018-11-16,,1,,family_equal_budget,0,,family_equal_budget
family_budget_equal_weight,transition,SZ000559,2018-11-19,,3,,family_equal_budget,2,,family_equal_budget
