grouping_scheme,grouping_key,outcome,train_denominator,train_value,validation_denominator,validation_value,robustness_denominator,robustness_value,validation_lift_vs_parent,robustness_lift_vs_parent,lift_sign_consistent,lift_magnitude_stable,sample_sufficiency_status,stability_status
pair_wait_state_plus_order,momentum_rps|volume_money||up_5_10pct||B_before_A,fresh_P_good_minus_P_bad,268.0,-0.3395522388059702,155.0,-0.21290322580645155,138.0,-0.3115942028985508,,,True,False,sufficient,stable_descriptive
pair_wait_state_plus_order,momentum_rps|volume_money||up_5_10pct||same_offset_unordered,fresh_P_good_minus_P_bad,68.0,-0.36764705882352944,27.0,-0.037037037037037035,38.0,-0.18421052631578955,,,True,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,momentum_rps|volume_money||up_gt_20pct||A_before_B,fresh_P_good_minus_P_bad,42.0,-0.7142857142857142,22.0,-0.3636363636363636,15.0,-1.0,,,True,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,momentum_rps|volume_money||up_gt_20pct||B_before_A,fresh_P_good_minus_P_bad,17.0,-0.29411764705882354,5.0,-1.0,31.0,-0.8064516129032258,,,True,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,momentum_rps|volume_money||up_gt_20pct||same_offset_unordered,fresh_P_good_minus_P_bad,1.0,1.0,1.0,-1.0,5.0,-1.0,,,False,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,oscillator|price_trend||down_or_flat||A_before_B,fresh_P_good_minus_P_bad,1.0,1.0,1.0,-1.0,0.0,,,,False,False,thin_episode_denominator,split_missing
pair_wait_state_plus_order,oscillator|price_trend||down_or_flat||B_before_A,fresh_P_good_minus_P_bad,3.0,0.3333333333333333,0.0,,3.0,0.3333333333333333,,,True,True,thin_episode_denominator,split_missing
pair_wait_state_plus_order,oscillator|price_trend||down_or_flat||same_offset_unordered,fresh_P_good_minus_P_bad,0.0,,1.0,1.0,0.0,,,,True,False,thin_episode_denominator,split_missing
pair_wait_state_plus_order,oscillator|price_trend||missing_or_invalid||A_before_B,fresh_P_good_minus_P_bad,0.0,,0.0,,0.0,,,,False,False,thin_episode_denominator,split_missing
pair_wait_state_plus_order,oscillator|price_trend||seed_anchor||same_offset_unordered,fresh_P_good_minus_P_bad,0.0,,0.0,,0.0,,,,False,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,oscillator|price_trend||up_0_5pct||A_before_B,fresh_P_good_minus_P_bad,70.0,-0.4,35.0,-0.1428571428571428,34.0,-0.11764705882352944,,,True,False,sufficient,stable_descriptive
pair_wait_state_plus_order,oscillator|price_trend||up_0_5pct||B_before_A,fresh_P_good_minus_P_bad,91.0,-0.4505494505494506,48.0,-0.2916666666666667,40.0,-0.17499999999999993,,,True,False,sufficient,stable_descriptive
pair_wait_state_plus_order,oscillator|price_trend||up_0_5pct||same_offset_unordered,fresh_P_good_minus_P_bad,131.0,-0.282442748091603,69.0,-0.34782608695652173,75.0,0.09333333333333332,,,False,False,thin_episode_denominator,unstable
pair_wait_state_plus_order,oscillator|price_trend||up_10_20pct||A_before_B,fresh_P_good_minus_P_bad,77.0,-0.22077922077922074,33.0,-0.24242424242424243,39.0,0.051282051282051266,,,False,False,thin_episode_denominator,unstable
pair_wait_state_plus_order,oscillator|price_trend||up_10_20pct||B_before_A,fresh_P_good_minus_P_bad,202.0,-0.28712871287128716,96.0,-0.25,55.0,-0.18181818181818177,,,True,False,sufficient,stable_descriptive
pair_wait_state_plus_order,oscillator|price_trend||up_10_20pct||same_offset_unordered,fresh_P_good_minus_P_bad,73.0,-0.30136986301369867,21.0,-0.6190476190476191,35.0,-0.17142857142857137,,,True,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,oscillator|price_trend||up_5_10pct||A_before_B,fresh_P_good_minus_P_bad,178.0,-0.247191011235955,93.0,-0.19354838709677424,107.0,-0.20560747663551399,,,True,True,sufficient,stable_descriptive
pair_wait_state_plus_order,oscillator|price_trend||up_5_10pct||B_before_A,fresh_P_good_minus_P_bad,183.0,-0.3060109289617486,93.0,-0.3763440860215053,79.0,-0.4430379746835443,,,True,False,sufficient,stable_descriptive
pair_wait_state_plus_order,oscillator|price_trend||up_5_10pct||same_offset_unordered,fresh_P_good_minus_P_bad,219.0,-0.2602739726027397,100.0,-0.19999999999999996,89.0,-0.10112359550561795,,,True,False,sufficient,stable_descriptive
pair_wait_state_plus_order,oscillator|price_trend||up_gt_20pct||A_before_B,fresh_P_good_minus_P_bad,2.0,0.0,2.0,-1.0,4.0,-1.0,,,True,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,oscillator|price_trend||up_gt_20pct||B_before_A,fresh_P_good_minus_P_bad,41.0,-0.3658536585365854,8.0,0.0,21.0,-0.9047619047619047,,,True,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,oscillator|price_trend||up_gt_20pct||same_offset_unordered,fresh_P_good_minus_P_bad,3.0,-0.3333333333333333,2.0,-1.0,9.0,-1.0,,,True,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,oscillator|pullback_drawdown||down_or_flat||A_before_B,fresh_P_good_minus_P_bad,24.0,-0.041666666666666685,15.0,-0.39999999999999997,6.0,-0.3333333333333333,,,True,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,oscillator|pullback_drawdown||down_or_flat||B_before_A,fresh_P_good_minus_P_bad,6.0,0.3333333333333333,2.0,0.0,4.0,0.0,,,True,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,oscillator|pullback_drawdown||missing_or_invalid||A_before_B,fresh_P_good_minus_P_bad,0.0,,0.0,,0.0,,,,False,False,thin_episode_denominator,split_missing
pair_wait_state_plus_order,oscillator|pullback_drawdown||seed_anchor||same_offset_unordered,fresh_P_good_minus_P_bad,0.0,,0.0,,0.0,,,,False,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,oscillator|pullback_drawdown||up_0_5pct||A_before_B,fresh_P_good_minus_P_bad,199.0,-0.3216080402010051,109.0,-0.44036697247706424,134.0,-0.03731343283582089,,,True,False,sufficient,stable_descriptive
pair_wait_state_plus_order,oscillator|pullback_drawdown||up_0_5pct||B_before_A,fresh_P_good_minus_P_bad,128.0,-0.3671875,77.0,-0.4285714285714286,71.0,-0.23943661971830987,,,True,False,sufficient,stable_descriptive
pair_wait_state_plus_order,oscillator|pullback_drawdown||up_0_5pct||same_offset_unordered,fresh_P_good_minus_P_bad,149.0,-0.3557046979865772,82.0,-0.34146341463414637,88.0,0.0,,,True,False,sufficient,stable_descriptive
pair_wait_state_plus_order,oscillator|pullback_drawdown||up_10_20pct||A_before_B,fresh_P_good_minus_P_bad,46.0,-0.32608695652173914,21.0,-0.28571428571428575,24.0,-0.375,,,True,True,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,oscillator|pullback_drawdown||up_10_20pct||B_before_A,fresh_P_good_minus_P_bad,232.0,-0.23706896551724133,100.0,-0.36000000000000004,71.0,-0.1830985915492958,,,True,False,sufficient,stable_descriptive
pair_wait_state_plus_order,oscillator|pullback_drawdown||up_10_20pct||same_offset_unordered,fresh_P_good_minus_P_bad,42.0,-0.5714285714285714,17.0,-0.05882352941176472,21.0,-0.14285714285714285,,,True,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,oscillator|pullback_drawdown||up_5_10pct||A_before_B,fresh_P_good_minus_P_bad,172.0,-0.27906976744186046,88.0,-0.1363636363636363,105.0,-0.09523809523809529,,,True,False,sufficient,stable_descriptive
pair_wait_state_plus_order,oscillator|pullback_drawdown||up_5_10pct||B_before_A,fresh_P_good_minus_P_bad,290.0,-0.3172413793103448,133.0,-0.27067669172932335,123.0,-0.29268292682926833,,,True,True,sufficient,stable_descriptive
pair_wait_state_plus_order,oscillator|pullback_drawdown||up_5_10pct||same_offset_unordered,fresh_P_good_minus_P_bad,128.0,-0.15625,75.0,-0.3866666666666666,70.0,-0.18571428571428567,,,True,False,sufficient,stable_descriptive
pair_wait_state_plus_order,oscillator|pullback_drawdown||up_gt_20pct||A_before_B,fresh_P_good_minus_P_bad,2.0,0.0,0.0,,6.0,-1.0,,,True,False,thin_episode_denominator,split_missing
pair_wait_state_plus_order,oscillator|pullback_drawdown||up_gt_20pct||B_before_A,fresh_P_good_minus_P_bad,41.0,-0.4146341463414634,10.0,-0.19999999999999996,16.0,-0.875,,,True,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,oscillator|pullback_drawdown||up_gt_20pct||same_offset_unordered,fresh_P_good_minus_P_bad,3.0,0.3333333333333333,0.0,,14.0,-1.0,,,False,False,thin_episode_denominator,split_missing
pair_wait_state_plus_order,oscillator|range_breakout||down_or_flat||A_before_B,fresh_P_good_minus_P_bad,5.0,-0.19999999999999996,0.0,,1.0,0.0,,,True,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,oscillator|range_breakout||down_or_flat||B_before_A,fresh_P_good_minus_P_bad,40.0,-0.24999999999999994,23.0,0.5217391304347826,14.0,0.21428571428571425,,,False,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,oscillator|range_breakout||down_or_flat||same_offset_unordered,fresh_P_good_minus_P_bad,3.0,-1.0,1.0,1.0,0.0,,,,False,False,thin_episode_denominator,split_missing
pair_wait_state_plus_order,oscillator|range_breakout||seed_anchor||same_offset_unordered,fresh_P_good_minus_P_bad,0.0,,0.0,,0.0,,,,False,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,oscillator|range_breakout||up_0_5pct||A_before_B,fresh_P_good_minus_P_bad,19.0,0.10526315789473684,5.0,-0.6000000000000001,4.0,0.5,,,False,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,oscillator|range_breakout||up_0_5pct||B_before_A,fresh_P_good_minus_P_bad,572.0,-0.29720279720279713,340.0,-0.10588235294117654,394.0,-0.017766497461928932,,,True,False,sufficient,stable_descriptive
pair_wait_state_plus_order,oscillator|range_breakout||up_0_5pct||same_offset_unordered,fresh_P_good_minus_P_bad,45.0,0.0444444444444444,26.0,-0.23076923076923073,23.0,-0.043478260869565244,,,False,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,oscillator|range_breakout||up_10_20pct||A_before_B,fresh_P_good_minus_P_bad,1.0,-1.0,1.0,-1.0,1.0,1.0,,,False,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,oscillator|range_breakout||up_10_20pct||B_before_A,fresh_P_good_minus_P_bad,258.0,-0.2558139534883721,108.0,-0.2962962962962963,84.0,-0.11904761904761912,,,True,False,sufficient,stable_descriptive
pair_wait_state_plus_order,oscillator|range_breakout||up_10_20pct||same_offset_unordered,fresh_P_good_minus_P_bad,22.0,-0.5909090909090908,9.0,-0.5555555555555556,8.0,-0.75,,,True,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,oscillator|range_breakout||up_5_10pct||A_before_B,fresh_P_good_minus_P_bad,4.0,-0.5,1.0,-1.0,2.0,0.0,,,True,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,oscillator|range_breakout||up_5_10pct||B_before_A,fresh_P_good_minus_P_bad,390.0,-0.28717948717948716,209.0,-0.22966507177033496,204.0,-0.27450980392156865,,,True,True,sufficient,stable_descriptive
pair_wait_state_plus_order,oscillator|range_breakout||up_5_10pct||same_offset_unordered,fresh_P_good_minus_P_bad,53.0,-0.09433962264150941,18.0,-0.22222222222222227,14.0,-0.4285714285714286,,,True,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,oscillator|range_breakout||up_gt_20pct||A_before_B,fresh_P_good_minus_P_bad,1.0,-1.0,0.0,,0.0,,,,True,False,thin_episode_denominator,split_missing
pair_wait_state_plus_order,oscillator|range_breakout||up_gt_20pct||B_before_A,fresh_P_good_minus_P_bad,43.0,-0.34883720930232553,9.0,-0.11111111111111116,26.0,-0.9230769230769231,,,True,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,oscillator|range_breakout||up_gt_20pct||same_offset_unordered,fresh_P_good_minus_P_bad,1.0,-1.0,1.0,-1.0,4.0,-1.0,,,True,True,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,oscillator|volatility_band||down_or_flat||A_before_B,fresh_P_good_minus_P_bad,15.0,-0.2,3.0,-0.6666666666666666,4.0,0.5,,,False,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,oscillator|volatility_band||down_or_flat||B_before_A,fresh_P_good_minus_P_bad,11.0,-0.09090909090909088,7.0,0.5714285714285714,4.0,0.5,,,False,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,oscillator|volatility_band||down_or_flat||same_offset_unordered,fresh_P_good_minus_P_bad,3.0,-0.3333333333333333,2.0,1.0,1.0,-1.0,,,False,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,oscillator|volatility_band||missing_or_invalid||A_before_B,fresh_P_good_minus_P_bad,0.0,,0.0,,0.0,,,,False,False,thin_episode_denominator,split_missing
pair_wait_state_plus_order,oscillator|volatility_band||seed_anchor||same_offset_unordered,fresh_P_good_minus_P_bad,0.0,,0.0,,0.0,,,,False,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,oscillator|volatility_band||up_0_5pct||A_before_B,fresh_P_good_minus_P_bad,197.0,-0.23857868020304568,115.0,-0.05217391304347829,146.0,0.136986301369863,,,False,False,thin_episode_denominator,unstable
pair_wait_state_plus_order,oscillator|volatility_band||up_0_5pct||B_before_A,fresh_P_good_minus_P_bad,170.0,-0.4411764705882353,87.0,-0.22988505747126436,119.0,-0.05042016806722688,,,True,False,sufficient,stable_descriptive
pair_wait_state_plus_order,oscillator|volatility_band||up_0_5pct||same_offset_unordered,fresh_P_good_minus_P_bad,138.0,-0.24637681159420288,88.0,0.011363636363636409,100.0,-0.06,,,False,False,thin_episode_denominator,unstable
pair_wait_state_plus_order,oscillator|volatility_band||up_10_20pct||A_before_B,fresh_P_good_minus_P_bad,119.0,-0.3025210084033614,52.0,-0.5384615384615385,31.0,-0.22580645161290325,,,True,False,sufficient,stable_descriptive
pair_wait_state_plus_order,oscillator|volatility_band||up_10_20pct||B_before_A,fresh_P_good_minus_P_bad,155.0,-0.19999999999999996,67.0,-0.2835820895522388,48.0,-0.22916666666666663,,,True,True,sufficient,stable_descriptive
pair_wait_state_plus_order,oscillator|volatility_band||up_10_20pct||same_offset_unordered,fresh_P_good_minus_P_bad,88.0,-0.32954545454545453,27.0,-0.7777777777777777,36.0,-0.05555555555555558,,,True,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,oscillator|volatility_band||up_5_10pct||A_before_B,fresh_P_good_minus_P_bad,184.0,-0.2880434782608696,99.0,-0.4141414141414142,99.0,-0.30303030303030304,,,True,False,sufficient,stable_descriptive
pair_wait_state_plus_order,oscillator|volatility_band||up_5_10pct||B_before_A,fresh_P_good_minus_P_bad,161.0,-0.34161490683229817,89.0,-0.28089887640449435,100.0,-0.15000000000000002,,,True,False,sufficient,stable_descriptive
pair_wait_state_plus_order,oscillator|volatility_band||up_5_10pct||same_offset_unordered,fresh_P_good_minus_P_bad,168.0,-0.17261904761904767,73.0,-0.2328767123287671,69.0,-0.3043478260869565,,,True,False,sufficient,stable_descriptive
pair_wait_state_plus_order,oscillator|volatility_band||up_gt_20pct||A_before_B,fresh_P_good_minus_P_bad,17.0,-0.17647058823529416,16.0,-0.5,8.0,-1.0,,,True,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,oscillator|volatility_band||up_gt_20pct||B_before_A,fresh_P_good_minus_P_bad,31.0,-0.3548387096774193,4.0,0.0,17.0,-0.8823529411764706,,,True,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,oscillator|volatility_band||up_gt_20pct||same_offset_unordered,fresh_P_good_minus_P_bad,12.0,-0.5,4.0,-0.5,13.0,-1.0,,,True,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,oscillator|volume_money||down_or_flat||A_before_B,fresh_P_good_minus_P_bad,23.0,-0.21739130434782605,6.0,0.0,11.0,-0.2727272727272727,,,True,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,oscillator|volume_money||down_or_flat||B_before_A,fresh_P_good_minus_P_bad,33.0,-0.2424242424242425,18.0,0.4444444444444444,9.0,0.4444444444444444,,,False,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,oscillator|volume_money||down_or_flat||same_offset_unordered,fresh_P_good_minus_P_bad,1.0,1.0,3.0,1.0,1.0,-1.0,,,False,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,oscillator|volume_money||missing_or_invalid||A_before_B,fresh_P_good_minus_P_bad,0.0,,0.0,,0.0,,,,False,False,thin_episode_denominator,split_missing
pair_wait_state_plus_order,oscillator|volume_money||seed_anchor||same_offset_unordered,fresh_P_good_minus_P_bad,0.0,,0.0,,0.0,,,,False,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,oscillator|volume_money||up_0_5pct||A_before_B,fresh_P_good_minus_P_bad,120.0,-0.2666666666666666,81.0,-0.012345679012345678,108.0,0.02777777777777779,,,False,False,thin_episode_denominator,unstable
pair_wait_state_plus_order,oscillator|volume_money||up_0_5pct||B_before_A,fresh_P_good_minus_P_bad,379.0,-0.32453825857519786,188.0,-0.11702127659574463,190.0,-0.068421052631579,,,True,False,sufficient,stable_descriptive
pair_wait_state_plus_order,oscillator|volume_money||up_0_5pct||same_offset_unordered,fresh_P_good_minus_P_bad,114.0,-0.2017543859649123,101.0,-0.06930693069306931,82.0,-0.012195121951219523,,,True,False,sufficient,stable_descriptive
pair_wait_state_plus_order,oscillator|volume_money||up_10_20pct||A_before_B,fresh_P_good_minus_P_bad,83.0,0.01204819277108432,28.0,-0.3928571428571429,33.0,-0.3333333333333333,,,False,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,oscillator|volume_money||up_10_20pct||B_before_A,fresh_P_good_minus_P_bad,164.0,-0.23170731707317072,66.0,-0.393939393939394,51.0,-0.039215686274509776,,,True,False,sufficient,stable_descriptive
pair_wait_state_plus_order,oscillator|volume_money||up_10_20pct||same_offset_unordered,fresh_P_good_minus_P_bad,65.0,-0.16923076923076924,29.0,-0.31034482758620685,30.0,-0.4666666666666666,,,True,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,oscillator|volume_money||up_5_10pct||A_before_B,fresh_P_good_minus_P_bad,94.0,-0.3191489361702128,45.0,-0.31111111111111117,73.0,-0.23287671232876717,,,True,True,sufficient,stable_descriptive
pair_wait_state_plus_order,oscillator|volume_money||up_5_10pct||B_before_A,fresh_P_good_minus_P_bad,252.0,-0.2738095238095238,126.0,-0.3412698412698413,120.0,-0.2916666666666667,,,True,True,sufficient,stable_descriptive
pair_wait_state_plus_order,oscillator|volume_money||up_5_10pct||same_offset_unordered,fresh_P_good_minus_P_bad,110.0,-0.2818181818181818,65.0,-0.07692307692307693,50.0,-0.19999999999999996,,,True,False,sufficient,stable_descriptive
pair_wait_state_plus_order,oscillator|volume_money||up_gt_20pct||A_before_B,fresh_P_good_minus_P_bad,30.0,-0.6666666666666667,19.0,-0.2631578947368421,17.0,-1.0,,,True,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,oscillator|volume_money||up_gt_20pct||B_before_A,fresh_P_good_minus_P_bad,27.0,-0.3333333333333333,5.0,0.6000000000000001,19.0,-1.0,,,False,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,oscillator|volume_money||up_gt_20pct||same_offset_unordered,fresh_P_good_minus_P_bad,7.0,-0.4285714285714286,1.0,-1.0,7.0,-1.0,,,True,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,price_trend|pullback_drawdown||down_or_flat||A_before_B,fresh_P_good_minus_P_bad,58.0,-0.06896551724137934,46.0,-0.32608695652173914,25.0,-0.28,,,True,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,price_trend|pullback_drawdown||down_or_flat||B_before_A,fresh_P_good_minus_P_bad,0.0,,1.0,1.0,0.0,,,,True,False,thin_episode_denominator,split_missing
pair_wait_state_plus_order,price_trend|pullback_drawdown||down_or_flat||same_offset_unordered,fresh_P_good_minus_P_bad,2.0,1.0,1.0,-1.0,0.0,,,,False,False,thin_episode_denominator,split_missing
pair_wait_state_plus_order,price_trend|pullback_drawdown||missing_or_invalid||B_before_A,fresh_P_good_minus_P_bad,0.0,,0.0,,0.0,,,,False,False,thin_episode_denominator,split_missing
pair_wait_state_plus_order,price_trend|pullback_drawdown||missing_or_invalid||same_offset_unordered,fresh_P_good_minus_P_bad,0.0,,0.0,,0.0,,,,False,False,thin_episode_denominator,split_missing
pair_wait_state_plus_order,price_trend|pullback_drawdown||seed_anchor||same_offset_unordered,fresh_P_good_minus_P_bad,0.0,,0.0,,0.0,,,,False,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,price_trend|pullback_drawdown||up_0_5pct||A_before_B,fresh_P_good_minus_P_bad,290.0,-0.31034482758620685,164.0,-0.4390243902439024,129.0,-0.14728682170542634,,,True,False,sufficient,stable_descriptive
pair_wait_state_plus_order,price_trend|pullback_drawdown||up_0_5pct||B_before_A,fresh_P_good_minus_P_bad,101.0,-0.4158415841584158,69.0,-0.24637681159420294,41.0,-0.14634146341463422,,,True,False,sufficient,stable_descriptive
pair_wait_state_plus_order,price_trend|pullback_drawdown||up_0_5pct||same_offset_unordered,fresh_P_good_minus_P_bad,151.0,-0.2649006622516556,82.0,-0.40243902439024387,78.0,-0.11538461538461536,,,True,False,sufficient,stable_descriptive
pair_wait_state_plus_order,price_trend|pullback_drawdown||up_10_20pct||A_before_B,fresh_P_good_minus_P_bad,34.0,-0.5,17.0,-0.411764705882353,18.0,-0.6666666666666667,,,True,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,price_trend|pullback_drawdown||up_10_20pct||B_before_A,fresh_P_good_minus_P_bad,111.0,-0.21621621621621628,37.0,-0.6486486486486487,52.0,-0.07692307692307698,,,True,False,sufficient,stable_descriptive
pair_wait_state_plus_order,price_trend|pullback_drawdown||up_10_20pct||same_offset_unordered,fresh_P_good_minus_P_bad,69.0,-0.4202898550724638,28.0,-0.0714285714285714,28.0,-0.07142857142857145,,,True,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,price_trend|pullback_drawdown||up_5_10pct||A_before_B,fresh_P_good_minus_P_bad,115.0,-0.3565217391304348,66.0,-0.3636363636363636,50.0,-0.26,,,True,False,sufficient,stable_descriptive
pair_wait_state_plus_order,price_trend|pullback_drawdown||up_5_10pct||B_before_A,fresh_P_good_minus_P_bad,283.0,-0.2862190812720848,123.0,-0.3252032520325203,111.0,-0.1531531531531531,,,True,False,sufficient,stable_descriptive
pair_wait_state_plus_order,price_trend|pullback_drawdown||up_5_10pct||same_offset_unordered,fresh_P_good_minus_P_bad,250.0,-0.21199999999999997,112.0,-0.2767857142857143,112.0,-0.16071428571428575,,,True,False,sufficient,stable_descriptive
pair_wait_state_plus_order,price_trend|pullback_drawdown||up_gt_20pct||A_before_B,fresh_P_good_minus_P_bad,3.0,-0.3333333333333333,0.0,,14.0,-1.0,,,True,False,thin_episode_denominator,split_missing
pair_wait_state_plus_order,price_trend|pullback_drawdown||up_gt_20pct||B_before_A,fresh_P_good_minus_P_bad,3.0,-1.0,4.0,-1.0,6.0,-1.0,,,True,True,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,price_trend|pullback_drawdown||up_gt_20pct||same_offset_unordered,fresh_P_good_minus_P_bad,2.0,1.0,0.0,,7.0,-1.0,,,False,False,thin_episode_denominator,split_missing
pair_wait_state_plus_order,price_trend|range_breakout||down_or_flat||A_before_B,fresh_P_good_minus_P_bad,5.0,-0.6000000000000001,2.0,0.0,4.0,0.0,,,True,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,price_trend|range_breakout||down_or_flat||B_before_A,fresh_P_good_minus_P_bad,3.0,0.3333333333333333,1.0,-1.0,0.0,,,,False,False,thin_episode_denominator,split_missing
pair_wait_state_plus_order,price_trend|range_breakout||down_or_flat||same_offset_unordered,fresh_P_good_minus_P_bad,3.0,0.3333333333333333,3.0,-0.3333333333333333,0.0,,,,False,False,thin_episode_denominator,split_missing
pair_wait_state_plus_order,price_trend|range_breakout||missing_or_invalid||B_before_A,fresh_P_good_minus_P_bad,0.0,,0.0,,0.0,,,,False,False,thin_episode_denominator,split_missing
pair_wait_state_plus_order,price_trend|range_breakout||seed_anchor||same_offset_unordered,fresh_P_good_minus_P_bad,0.0,,0.0,,0.0,,,,False,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,price_trend|range_breakout||up_0_5pct||A_before_B,fresh_P_good_minus_P_bad,68.0,-0.4117647058823529,34.0,-0.11764705882352944,25.0,-0.36000000000000004,,,True,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,price_trend|range_breakout||up_0_5pct||B_before_A,fresh_P_good_minus_P_bad,253.0,-0.3043478260869566,138.0,-0.2753623188405797,144.0,-0.09027777777777779,,,True,False,sufficient,stable_descriptive
pair_wait_state_plus_order,price_trend|range_breakout||up_0_5pct||same_offset_unordered,fresh_P_good_minus_P_bad,60.0,-0.23333333333333334,33.0,-0.24242424242424243,20.0,0.04999999999999999,,,False,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,price_trend|range_breakout||up_10_20pct||A_before_B,fresh_P_good_minus_P_bad,23.0,-0.5652173913043479,13.0,-0.3846153846153846,5.0,-1.0,,,True,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,price_trend|range_breakout||up_10_20pct||B_before_A,fresh_P_good_minus_P_bad,148.0,-0.27027027027027023,61.0,-0.39344262295081966,75.0,-0.06666666666666671,,,True,False,sufficient,stable_descriptive
pair_wait_state_plus_order,price_trend|range_breakout||up_10_20pct||same_offset_unordered,fresh_P_good_minus_P_bad,33.0,-0.30303030303030304,6.0,-0.3333333333333333,7.0,-0.14285714285714285,,,True,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,price_trend|range_breakout||up_5_10pct||A_before_B,fresh_P_good_minus_P_bad,41.0,-0.26829268292682923,23.0,-0.2173913043478261,15.0,-0.06666666666666665,,,True,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,price_trend|range_breakout||up_5_10pct||B_before_A,fresh_P_good_minus_P_bad,448.0,-0.2611607142857143,213.0,-0.23474178403755863,216.0,-0.16666666666666669,,,True,True,sufficient,stable_descriptive
pair_wait_state_plus_order,price_trend|range_breakout||up_5_10pct||same_offset_unordered,fresh_P_good_minus_P_bad,95.0,-0.30526315789473685,33.0,-0.3333333333333333,24.0,-0.37499999999999994,,,True,True,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,price_trend|range_breakout||up_gt_20pct||A_before_B,fresh_P_good_minus_P_bad,1.0,-1.0,1.0,-1.0,3.0,-0.3333333333333333,,,True,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,price_trend|range_breakout||up_gt_20pct||B_before_A,fresh_P_good_minus_P_bad,4.0,0.0,3.0,-1.0,10.0,-1.0,,,True,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,price_trend|range_breakout||up_gt_20pct||same_offset_unordered,fresh_P_good_minus_P_bad,1.0,-1.0,1.0,-1.0,3.0,-1.0,,,True,True,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,price_trend|volatility_band||down_or_flat||A_before_B,fresh_P_good_minus_P_bad,7.0,-0.14285714285714285,2.0,-1.0,1.0,1.0,,,False,False,thin_episode_denominator,denominator_thin
pair_wait_state_plus_order,price_trend|volatility_band||down_or_flat||B_before_A,fresh_P_good_minus_P_bad,2.0,0.0,1.0,-1.0,0.0,,,,True,False,thin_episode_denominator,split_missing
