split,prefix_family_count_bucket,prefix_family_set_bucket,candidate_next_family,candidate_occurs_at_next_step,candidate_row_count,candidate_weight_sum,seed_episode_count,candidate_occurrence_rate,seed_anchor_big_winner_rate,seed_P_good,seed_P_bad,next_step_fresh_anchor_big_winner_rate_weighted,next_step_fresh_P_good_weighted,next_step_fresh_P_bad_weighted,candidate_fresh_anchor_big_winner_rate,candidate_fresh_P_good,candidate_fresh_P_bad,wait_return_p50,sample_sufficiency_status
robustness,1,other_sparse_prefix,volatility_band,True,6,0.9999999999999999,6,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,,thin_episode_denominator
robustness,1,other_sparse_prefix,volume_money,False,79,13.166666666666663,79,0.0,0.08620689655172416,0.46551724137931055,0.5172413793103451,0.10256410256410253,0.5897435897435894,0.3589743589743588,,,,,thin_episode_denominator
robustness,1,other_sparse_prefix,volume_money,True,27,4.500000000000001,27,1.0,0.16666666666666669,0.7777777777777778,0.22222222222222224,0.16666666666666669,0.5555555555555557,0.4444444444444445,0.16666666666666669,0.5555555555555557,0.4444444444444445,,thin_episode_denominator
robustness,1,price_trend,momentum_rps,False,24,4.0,24,0.0,0.11764705882352942,0.4117647058823529,0.5882352941176472,0.1111111111111111,0.6666666666666666,0.3333333333333333,,,,,thin_episode_denominator
robustness,1,price_trend,momentum_rps,True,17,2.833333333333333,17,1.0,0.08333333333333333,0.75,0.25,0.08333333333333333,0.16666666666666666,0.8333333333333334,0.08333333333333333,0.16666666666666666,0.8333333333333334,,thin_episode_denominator
robustness,1,price_trend,oscillator,False,34,5.666666666666667,34,0.0,0.07999999999999999,0.5199999999999999,0.48,0.05882352941176471,0.4705882352941177,0.5294117647058824,,,,,thin_episode_denominator
robustness,1,price_trend,oscillator,True,7,1.1666666666666665,7,1.0,0.25,0.75,0.25,0.25,0.0,1.0,0.25,0.0,1.0,,thin_episode_denominator
robustness,1,price_trend,pullback_drawdown,False,18,2.9999999999999996,18,0.0,0.07692307692307693,0.3846153846153846,0.6153846153846154,0.0,0.8,0.2,,,,,thin_episode_denominator
robustness,1,price_trend,pullback_drawdown,True,23,3.833333333333332,23,1.0,0.125,0.6875000000000001,0.3125,0.125,0.25,0.75,0.125,0.25,0.75,,thin_episode_denominator
robustness,1,price_trend,range_breakout,False,21,3.499999999999999,21,0.0,0.15384615384615385,0.23076923076923078,0.7692307692307693,0.2,0.6000000000000001,0.4,,,,,thin_episode_denominator
robustness,1,price_trend,range_breakout,True,20,3.3333333333333326,20,1.0,0.0625,0.8125,0.1875,0.0625,0.3125,0.6875000000000001,0.0625,0.3125,0.6875000000000001,,thin_episode_denominator
robustness,1,price_trend,volatility_band,False,33,5.5,33,0.0,0.125,0.5416666666666666,0.45833333333333337,0.125,0.5,0.5,,,,,thin_episode_denominator
robustness,1,price_trend,volatility_band,True,8,1.3333333333333333,8,1.0,0.0,0.6000000000000001,0.4,0.0,0.0,1.0,0.0,0.0,1.0,,thin_episode_denominator
robustness,1,price_trend,volume_money,False,35,5.833333333333334,35,0.0,0.07999999999999999,0.48,0.5199999999999999,0.05882352941176471,0.4117647058823529,0.5882352941176472,,,,,thin_episode_denominator
robustness,1,price_trend,volume_money,True,6,0.9999999999999999,6,1.0,0.25,1.0,0.0,0.25,0.25,0.75,0.25,0.25,0.75,,thin_episode_denominator
robustness,1,pullback_drawdown,momentum_rps,False,71,11.833333333333329,71,0.0,0.09433962264150945,0.27777777777777785,0.7037037037037042,0.06896551724137928,0.34482758620689646,0.6206896551724135,,,,,thin_episode_denominator
robustness,1,pullback_drawdown,momentum_rps,True,25,4.166666666666667,25,1.0,0.17647058823529413,0.5000000000000001,0.4444444444444445,0.11764705882352942,0.23529411764705885,0.7058823529411765,0.11764705882352942,0.23529411764705885,0.7058823529411765,,thin_episode_denominator
robustness,1,pullback_drawdown,oscillator,False,91,15.166666666666666,91,0.0,0.10606060606060606,0.3235294117647059,0.647058823529412,0.09523809523809523,0.3333333333333333,0.6190476190476192,,,,,thin_episode_denominator
robustness,1,pullback_drawdown,oscillator,True,5,0.8333333333333333,5,1.0,0.25,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,,thin_episode_denominator
robustness,1,pullback_drawdown,price_trend,False,81,13.5,81,0.0,0.1166666666666667,0.25806451612903236,0.7096774193548391,0.11111111111111109,0.29729729729729726,0.6756756756756755,,,,,thin_episode_denominator
robustness,1,pullback_drawdown,price_trend,True,15,2.4999999999999996,15,1.0,0.09999999999999999,0.7999999999999999,0.19999999999999998,0.0,0.3333333333333333,0.5555555555555555,0.0,0.3333333333333333,0.5555555555555555,,thin_episode_denominator
robustness,1,pullback_drawdown,range_breakout,False,56,9.333333333333332,56,0.0,0.10810810810810809,0.1538461538461538,0.7948717948717949,0.15384615384615385,0.3846153846153846,0.6153846153846154,,,,,thin_episode_denominator
robustness,1,pullback_drawdown,range_breakout,True,40,6.666666666666666,40,1.0,0.1212121212121212,0.5454545454545454,0.4545454545454545,0.0606060606060606,0.2727272727272727,0.6666666666666665,0.0606060606060606,0.2727272727272727,0.6666666666666665,,thin_episode_denominator
robustness,1,pullback_drawdown,volatility_band,False,83,13.833333333333332,83,0.0,0.10169491525423731,0.278688524590164,0.6885245901639347,0.11428571428571427,0.3142857142857143,0.6571428571428569,,,,,thin_episode_denominator
robustness,1,pullback_drawdown,volatility_band,True,13,2.1666666666666665,13,1.0,0.1818181818181818,0.6363636363636362,0.3636363636363636,0.0,0.2727272727272727,0.6363636363636362,0.0,0.2727272727272727,0.6363636363636362,,thin_episode_denominator
robustness,1,pullback_drawdown,volume_money,False,90,15.0,90,0.0,0.10606060606060606,0.3088235294117647,0.6617647058823531,0.09523809523809523,0.3095238095238095,0.642857142857143,,,,,thin_episode_denominator
robustness,1,pullback_drawdown,volume_money,True,6,0.9999999999999999,6,1.0,0.25,0.75,0.25,0.0,0.25,0.75,0.0,0.25,0.75,,thin_episode_denominator
robustness,1,range_breakout,momentum_rps,False,630,105.0,630,0.0,0.0528541226215645,0.37006237006237014,0.5883575883575884,0.05351170568561873,0.4219269102990034,0.53156146179402,,,,,sufficient
robustness,1,range_breakout,momentum_rps,True,107,17.833333333333336,107,1.0,0.18823529411764708,0.63953488372093,0.34883720930232576,0.15294117647058825,0.3294117647058825,0.6352941176470587,0.15294117647058825,0.3294117647058825,0.6352941176470587,,thin_episode_denominator
robustness,1,range_breakout,oscillator,False,494,82.33333333333331,494,0.0,0.07297297297297298,0.2887700534759358,0.6737967914438501,0.08823529411764705,0.3480392156862744,0.5833333333333335,,,,,sufficient
robustness,1,range_breakout,oscillator,True,243,40.5,243,1.0,0.07446808510638296,0.6476683937823834,0.31606217616580295,0.061111111111111116,0.4615384615384615,0.5219780219780219,0.061111111111111116,0.4615384615384615,0.5219780219780219,,sufficient
robustness,1,range_breakout,price_trend,False,631,105.16666666666666,631,0.0,0.059071729957805935,0.340956340956341,0.6153846153846155,0.05980066445182724,0.3861386138613862,0.5643564356435643,,,,,sufficient
robustness,1,range_breakout,price_trend,True,106,17.666666666666668,106,1.0,0.15476190476190477,0.8023255813953487,0.19767441860465118,0.13253012048192772,0.45783132530120496,0.5180722891566266,0.13253012048192772,0.45783132530120496,0.5180722891566266,,thin_episode_denominator
robustness,1,range_breakout,pullback_drawdown,False,583,97.16666666666666,583,0.0,0.05251141552511414,0.34459459459459457,0.6103603603603602,0.05303030303030303,0.4226415094339623,0.5245283018867926,,,,,sufficient
robustness,1,range_breakout,pullback_drawdown,True,154,25.666666666666664,154,1.0,0.15,0.6504065040650406,0.34146341463414637,0.125,0.3553719008264463,0.6198347107438016,0.125,0.3553719008264463,0.6198347107438016,,thin_episode_denominator
robustness,1,range_breakout,volatility_band,False,546,91.0,546,0.0,0.06585365853658538,0.33975903614457825,0.6265060240963854,0.06276150627615061,0.41596638655462187,0.53781512605042,,,,,sufficient
robustness,1,range_breakout,volatility_band,True,191,31.833333333333343,191,1.0,0.09459459459459459,0.6052631578947367,0.34868421052631565,0.09655172413793103,0.37837837837837834,0.581081081081081,0.09655172413793103,0.37837837837837834,0.581081081081081,,sufficient
robustness,1,range_breakout,volume_money,False,467,77.83333333333331,467,0.0,0.05965909090909089,0.32122905027932963,0.6592178770949719,0.058510638297872335,0.3915343915343914,0.5714285714285714,,,,,sufficient
robustness,1,range_breakout,volume_money,True,270,44.99999999999999,270,1.0,0.09708737864077666,0.5645933014354069,0.3684210526315789,0.09183673469387753,0.41116751269035523,0.5380710659898476,0.09183673469387753,0.41116751269035523,0.5380710659898476,,sufficient
robustness,1,volume_money,momentum_rps,False,121,20.166666666666664,121,0.0,0.0963855421686747,0.33720930232558155,0.6279069767441859,0.11111111111111115,0.43636363636363656,0.5090909090909095,,,,,thin_episode_denominator
robustness,1,volume_money,momentum_rps,True,36,6.000000000000001,36,1.0,0.15999999999999998,0.5599999999999999,0.44,0.08333333333333333,0.27999999999999997,0.6799999999999998,0.08333333333333333,0.27999999999999997,0.6799999999999998,,thin_episode_denominator
robustness,1,volume_money,oscillator,False,125,20.833333333333336,125,0.0,0.0909090909090909,0.31521739130434795,0.652173913043478,0.08474576271186443,0.39344262295081983,0.573770491803279,,,,,thin_episode_denominator
robustness,1,volume_money,oscillator,True,32,5.333333333333333,32,1.0,0.20000000000000004,0.736842105263158,0.26315789473684215,0.15789473684210528,0.368421052631579,0.5263157894736843,0.15789473684210528,0.368421052631579,0.5263157894736843,,thin_episode_denominator
robustness,1,volume_money,price_trend,False,123,20.5,123,0.0,0.09411764705882354,0.2808988764044944,0.685393258426966,0.10714285714285715,0.3793103448275862,0.5689655172413794,,,,,thin_episode_denominator
robustness,1,volume_money,price_trend,True,34,5.666666666666667,34,1.0,0.17391304347826092,0.8181818181818183,0.18181818181818185,0.09090909090909093,0.4090909090909092,0.5454545454545456,0.09090909090909093,0.4090909090909092,0.5454545454545456,,thin_episode_denominator
robustness,1,volume_money,pullback_drawdown,False,112,18.666666666666664,112,0.0,0.07692307692307694,0.308641975308642,0.6543209876543208,0.0816326530612245,0.43999999999999995,0.5200000000000001,,,,,thin_episode_denominator
robustness,1,volume_money,pullback_drawdown,True,45,7.500000000000001,45,1.0,0.1999999999999999,0.5999999999999996,0.39999999999999986,0.13793103448275856,0.2999999999999999,0.633333333333333,0.13793103448275856,0.2999999999999999,0.633333333333333,,thin_episode_denominator
robustness,1,volume_money,range_breakout,False,51,8.499999999999998,51,0.0,0.10810810810810809,0.10256410256410253,0.8974358974358972,0.2222222222222222,0.2222222222222222,0.7777777777777777,,,,,thin_episode_denominator
robustness,1,volume_money,range_breakout,True,106,17.666666666666668,106,1.0,0.11267605633802821,0.5416666666666669,0.4166666666666668,0.08695652173913045,0.4084507042253524,0.5352112676056341,0.08695652173913045,0.4084507042253524,0.5352112676056341,,thin_episode_denominator
robustness,1,volume_money,volatility_band,False,127,21.16666666666667,127,0.0,0.10227272727272727,0.31521739130434795,0.652173913043478,0.10169491525423731,0.3606557377049181,0.5901639344262298,,,,,thin_episode_denominator
robustness,1,volume_money,volatility_band,True,30,5.000000000000002,30,1.0,0.15000000000000002,0.736842105263158,0.26315789473684215,0.10526315789473685,0.4736842105263159,0.4736842105263159,0.10526315789473685,0.4736842105263159,0.4736842105263159,,thin_episode_denominator
robustness,2,momentum_rps|pullback_drawdown,oscillator,False,81,16.2,81,0.0,0.22222222222222235,0.44642857142857156,0.5357142857142859,0.2903225806451612,0.5151515151515151,0.45454545454545464,,,,,thin_episode_denominator
robustness,2,momentum_rps|pullback_drawdown,oscillator,True,7,1.4,7,1.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,,thin_episode_denominator
robustness,2,momentum_rps|pullback_drawdown,price_trend,False,61,12.199999999999996,61,0.0,0.2045454545454546,0.31111111111111134,0.6444444444444449,0.28571428571428564,0.4545454545454544,0.4999999999999999,,,,,thin_episode_denominator
robustness,2,momentum_rps|pullback_drawdown,price_trend,True,27,5.400000000000001,27,1.0,0.3846153846153845,0.9285714285714285,0.07142857142857141,0.3846153846153845,0.5714285714285713,0.42857142857142844,0.3846153846153845,0.5714285714285713,0.42857142857142844,,thin_episode_denominator
robustness,2,momentum_rps|pullback_drawdown,range_breakout,False,39,7.800000000000002,39,0.0,0.11538461538461538,0.15384615384615383,0.8076923076923077,0.0,0.6000000000000001,0.4,,,,,thin_episode_denominator
robustness,2,momentum_rps|pullback_drawdown,range_breakout,True,49,9.799999999999999,49,1.0,0.35483870967741926,0.6969696969696971,0.2727272727272727,0.37931034482758613,0.4838709677419355,0.4838709677419355,0.37931034482758613,0.4838709677419355,0.4838709677419355,,thin_episode_denominator
robustness,2,momentum_rps|pullback_drawdown,volatility_band,False,71,14.199999999999994,71,0.0,0.2352941176470589,0.4150943396226418,0.547169811320755,0.32142857142857134,0.5333333333333332,0.4333333333333333,,,,,thin_episode_denominator
robustness,2,momentum_rps|pullback_drawdown,volatility_band,True,17,3.4000000000000004,17,1.0,0.33333333333333337,0.8333333333333334,0.16666666666666669,0.33333333333333337,0.33333333333333337,0.6666666666666667,0.33333333333333337,0.33333333333333337,0.6666666666666667,,thin_episode_denominator
robustness,2,momentum_rps|pullback_drawdown,volume_money,False,72,14.399999999999999,72,0.0,0.26086956521739146,0.3617021276595747,0.5957446808510642,0.35999999999999993,0.4615384615384615,0.5,,,,,thin_episode_denominator
robustness,2,momentum_rps|pullback_drawdown,volume_money,True,16,3.2,16,1.0,0.18181818181818182,0.8333333333333333,0.16666666666666666,0.22222222222222224,0.6,0.4,0.22222222222222224,0.6,0.4,,thin_episode_denominator
robustness,2,oscillator|range_breakout,momentum_rps,False,179,35.8,179,0.0,0.03007518796992482,0.4782608695652174,0.4710144927536232,0.025000000000000005,0.5833333333333334,0.36904761904761924,,,,,sufficient
robustness,2,oscillator|range_breakout,momentum_rps,True,33,6.6000000000000005,33,1.0,0.03703703703703703,0.7777777777777778,0.18518518518518515,0.039999999999999994,0.43999999999999995,0.52,0.039999999999999994,0.43999999999999995,0.52,,thin_episode_denominator
robustness,2,oscillator|range_breakout,price_trend,False,191,38.19999999999999,191,0.0,0.02083333333333334,0.5,0.44594594594594594,0.010989010989010992,0.5744680851063829,0.3829787234042555,,,,,sufficient
robustness,2,oscillator|range_breakout,price_trend,True,21,4.200000000000001,21,1.0,0.125,0.7647058823529412,0.23529411764705882,0.14285714285714282,0.39999999999999986,0.5333333333333332,0.14285714285714282,0.39999999999999986,0.5333333333333332,,thin_episode_denominator
robustness,2,oscillator|range_breakout,pullback_drawdown,False,172,34.39999999999999,172,0.0,0.03875968992248063,0.46212121212121204,0.4848484848484849,0.040000000000000015,0.5584415584415585,0.37662337662337686,,,,,sufficient
robustness,2,oscillator|range_breakout,pullback_drawdown,True,40,8.0,40,1.0,0.0,0.787878787878788,0.1818181818181818,0.0,0.53125,0.4687500000000001,0.0,0.53125,0.4687500000000001,,thin_episode_denominator
robustness,2,oscillator|range_breakout,volatility_band,False,132,26.399999999999995,132,0.0,0.04210526315789476,0.3877551020408164,0.5714285714285715,0.04347826086956524,0.5416666666666669,0.3958333333333334,,,,,thin_episode_denominator
robustness,2,oscillator|range_breakout,volatility_band,True,80,15.999999999999998,80,1.0,0.015384615384615387,0.7313432835820897,0.20895522388059712,0.016949152542372885,0.5573770491803282,0.4098360655737707,0.016949152542372885,0.5573770491803282,0.4098360655737707,,thin_episode_denominator
robustness,2,oscillator|range_breakout,volume_money,False,132,26.399999999999995,132,0.0,0.01960784313725491,0.4615384615384615,0.49038461538461525,0.0,0.5689655172413794,0.413793103448276,,,,,thin_episode_denominator
robustness,2,oscillator|range_breakout,volume_money,True,80,15.999999999999998,80,1.0,0.0517241379310345,0.6393442622950823,0.31147540983606575,0.06250000000000001,0.5294117647058826,0.3921568627450982,0.06250000000000001,0.5294117647058826,0.3921568627450982,,thin_episode_denominator
robustness,2,other_sparse_prefix,momentum_rps,False,50,9.999999999999998,50,0.0,0.025641025641025637,0.3333333333333333,0.6666666666666666,0.04761904761904761,0.28571428571428564,0.7142857142857143,,,,,thin_episode_denominator
robustness,2,other_sparse_prefix,momentum_rps,True,44,8.799999999999997,44,1.0,0.22580645161290314,0.6451612903225806,0.35483870967741926,0.22580645161290314,0.3225806451612902,0.6774193548387096,0.22580645161290314,0.3225806451612902,0.6774193548387096,,thin_episode_denominator
robustness,2,other_sparse_prefix,oscillator,False,102,20.399999999999995,102,0.0,0.15584415584415592,0.2987012987012989,0.7012987012987012,0.19148936170212777,0.2978723404255321,0.7021276595744685,,,,,thin_episode_denominator
robustness,2,other_sparse_prefix,oscillator,True,22,4.400000000000001,22,1.0,0.0,0.9375000000000002,0.0625,0.0,0.3125,0.6875,0.0,0.3125,0.6875,,thin_episode_denominator
robustness,2,other_sparse_prefix,price_trend,False,44,8.799999999999997,44,0.0,0.1764705882352941,0.2647058823529412,0.7352941176470589,0.26315789473684204,0.4210526315789473,0.5789473684210525,,,,,thin_episode_denominator
robustness,2,other_sparse_prefix,price_trend,True,17,3.4000000000000004,17,1.0,0.0,0.6,0.4,0.0,0.0,1.0,0.0,0.0,1.0,,thin_episode_denominator
robustness,2,other_sparse_prefix,pullback_drawdown,False,43,8.599999999999998,43,0.0,0.09999999999999999,0.06666666666666665,0.9333333333333333,0.0,0.0,1.0,,,,,thin_episode_denominator
robustness,2,other_sparse_prefix,pullback_drawdown,True,52,10.399999999999997,52,1.0,0.12820512820512817,0.717948717948718,0.282051282051282,0.12820512820512817,0.38461538461538464,0.6153846153846153,0.12820512820512817,0.38461538461538464,0.6153846153846153,,thin_episode_denominator
robustness,2,other_sparse_prefix,range_breakout,False,33,6.6000000000000005,33,0.0,0.2758620689655172,0.17241379310344823,0.8275862068965516,0.3846153846153845,0.30769230769230765,0.6923076923076922,,,,,thin_episode_denominator
robustness,2,other_sparse_prefix,range_breakout,True,45,8.999999999999996,45,1.0,0.07407407407407406,0.5925925925925924,0.40740740740740733,0.07407407407407406,0.33333333333333326,0.6666666666666666,0.07407407407407406,0.33333333333333326,0.6666666666666666,,thin_episode_denominator
robustness,2,other_sparse_prefix,volatility_band,False,65,12.999999999999998,65,0.0,0.10204081632653063,0.30612244897959195,0.6938775510204083,0.12,0.19999999999999996,0.8,,,,,thin_episode_denominator
robustness,2,other_sparse_prefix,volatility_band,True,15,3.000000000000001,15,1.0,0.07692307692307691,0.769230769230769,0.23076923076923075,0.07692307692307691,0.3846153846153845,0.6153846153846153,0.07692307692307691,0.3846153846153845,0.6153846153846153,,thin_episode_denominator
robustness,2,other_sparse_prefix,volume_money,False,78,15.599999999999994,78,0.0,0.1587301587301588,0.3015873015873018,0.6984126984126985,0.19999999999999996,0.37142857142857144,0.6285714285714287,,,,,thin_episode_denominator
robustness,2,other_sparse_prefix,volume_money,True,15,3.000000000000001,15,1.0,0.0,0.6923076923076922,0.30769230769230765,0.0,0.07692307692307691,0.923076923076923,0.0,0.07692307692307691,0.923076923076923,,thin_episode_denominator
robustness,2,pullback_drawdown|range_breakout,momentum_rps,False,53,10.599999999999996,53,0.0,0.06976744186046514,0.37209302325581406,0.604651162790698,0.03703703703703703,0.3703703703703703,0.5925925925925924,,,,,thin_episode_denominator
robustness,2,pullback_drawdown|range_breakout,momentum_rps,True,24,4.800000000000001,24,1.0,0.25,0.7058823529411765,0.2941176470588235,0.25,0.2941176470588235,0.6470588235294118,0.25,0.2941176470588235,0.6470588235294118,,thin_episode_denominator
robustness,2,pullback_drawdown|range_breakout,oscillator,False,53,10.599999999999996,53,0.0,0.07894736842105263,0.3333333333333333,0.6666666666666666,0.04545454545454544,0.30434782608695643,0.6521739130434783,,,,,thin_episode_denominator
robustness,2,pullback_drawdown|range_breakout,oscillator,True,24,4.800000000000001,24,1.0,0.19047619047619044,0.7142857142857143,0.23809523809523803,0.19047619047619044,0.3809523809523809,0.5714285714285714,0.19047619047619044,0.3809523809523809,0.5714285714285714,,thin_episode_denominator
robustness,2,pullback_drawdown|range_breakout,price_trend,False,57,11.399999999999999,57,0.0,0.06818181818181822,0.35555555555555574,0.6444444444444449,0.07142857142857141,0.4137931034482758,0.5862068965517241,,,,,thin_episode_denominator
robustness,2,pullback_drawdown|range_breakout,price_trend,True,20,4.000000000000001,20,1.0,0.2666666666666666,0.7999999999999999,0.1333333333333333,0.19999999999999998,0.19999999999999998,0.6666666666666665,0.19999999999999998,0.19999999999999998,0.6666666666666665,,thin_episode_denominator
robustness,2,pullback_drawdown|range_breakout,volatility_band,False,62,12.399999999999995,62,0.0,0.12244897959183675,0.4200000000000002,0.5600000000000003,0.1515151515151515,0.3823529411764706,0.5588235294117647,,,,,thin_episode_denominator
robustness,2,pullback_drawdown|range_breakout,volatility_band,True,15,3.000000000000001,15,1.0,0.1,0.7,0.30000000000000004,0.0,0.2,0.8,0.0,0.2,0.8,,thin_episode_denominator
robustness,2,pullback_drawdown|range_breakout,volume_money,False,46,9.199999999999996,46,0.0,0.11764705882352941,0.4000000000000001,0.6000000000000001,0.15789473684210525,0.3999999999999999,0.5499999999999999,,,,,thin_episode_denominator
robustness,2,pullback_drawdown|range_breakout,volume_money,True,31,6.200000000000002,31,1.0,0.12,0.56,0.3999999999999999,0.08333333333333333,0.29166666666666663,0.6666666666666666,0.08333333333333333,0.29166666666666663,0.6666666666666666,,thin_episode_denominator
robustness,2,range_breakout|volatility_band,momentum_rps,False,112,22.400000000000002,112,0.0,0.07692307692307696,0.49367088607594967,0.4303797468354433,0.09259259259259263,0.5185185185185188,0.3888888888888892,,,,,thin_episode_denominator
robustness,2,range_breakout|volatility_band,momentum_rps,True,24,4.800000000000001,24,1.0,0.0,0.8999999999999999,0.09999999999999998,0.0,0.65,0.3499999999999999,0.0,0.65,0.3499999999999999,,thin_episode_denominator
robustness,2,range_breakout|volatility_band,oscillator,False,79,15.799999999999994,79,0.0,0.05555555555555559,0.47272727272727305,0.5090909090909095,0.0625,0.6060606060606062,0.36363636363636365,,,,,thin_episode_denominator
robustness,2,range_breakout|volatility_band,oscillator,True,57,11.399999999999999,57,1.0,0.06818181818181822,0.704545454545455,0.18181818181818188,0.07142857142857145,0.5121951219512196,0.39024390243902446,0.07142857142857145,0.5121951219512196,0.39024390243902446,,thin_episode_denominator
robustness,2,range_breakout|volatility_band,price_trend,False,125,25.0,125,0.0,0.06593406593406595,0.5652173913043478,0.3804347826086958,0.07462686567164181,0.5671641791044778,0.35820895522388074,,,,,thin_episode_denominator
robustness,2,range_breakout|volatility_band,price_trend,True,11,2.2,11,1.0,0.0,0.7142857142857143,0.14285714285714288,0.0,0.42857142857142866,0.5714285714285715,0.0,0.42857142857142866,0.5714285714285715,,thin_episode_denominator
robustness,2,range_breakout|volatility_band,pullback_drawdown,False,105,21.0,105,0.0,0.0810810810810811,0.4933333333333335,0.4266666666666668,0.10000000000000002,0.5200000000000002,0.3800000000000001,,,,,thin_episode_denominator
robustness,2,range_breakout|volatility_band,pullback_drawdown,True,31,6.200000000000002,31,1.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.6250000000000001,0.37499999999999994,0.0,0.6250000000000001,0.37499999999999994,,thin_episode_denominator
robustness,2,range_breakout|volatility_band,volume_money,False,88,17.599999999999998,88,0.0,0.030769230769230774,0.484848484848485,0.45454545454545475,0.04545454545454547,0.5116279069767444,0.3953488372093025,,,,,thin_episode_denominator
robustness,2,range_breakout|volatility_band,volume_money,True,48,9.6,48,1.0,0.12121212121212122,0.7575757575757577,0.1818181818181818,0.09999999999999999,0.6129032258064515,0.35483870967741926,0.09999999999999999,0.6129032258064515,0.35483870967741926,,thin_episode_denominator
robustness,2,range_breakout|volume_money,momentum_rps,False,412,82.4,412,0.0,0.06250000000000001,0.3540983606557377,0.5934426229508195,0.09032258064516133,0.46153846153846156,0.4807692307692307,,,,,sufficient
robustness,2,range_breakout|volume_money,momentum_rps,True,80,15.999999999999998,80,1.0,0.163265306122449,0.6153846153846156,0.3653846153846156,0.17021276595744692,0.34693877551020413,0.5918367346938778,0.17021276595744692,0.34693877551020413,0.5918367346938778,,thin_episode_denominator
robustness,2,range_breakout|volume_money,oscillator,False,294,58.79999999999999,294,0.0,0.05882352941176472,0.20873786407766987,0.7572815533980582,0.08571428571428574,0.3750000000000001,0.5555555555555556,,,,,sufficient
robustness,2,range_breakout|volume_money,oscillator,True,198,39.599999999999994,198,1.0,0.10067114093959736,0.6423841059602651,0.2913907284768212,0.12121212121212124,0.4661654135338345,0.4812030075187971,0.12121212121212124,0.4661654135338345,0.4812030075187971,,sufficient
robustness,2,range_breakout|volume_money,price_trend,False,412,82.4,412,0.0,0.052631578947368425,0.3322475570032573,0.6156351791530945,0.07051282051282053,0.4367088607594936,0.4999999999999999,,,,,sufficient
robustness,2,range_breakout|volume_money,price_trend,True,80,15.999999999999998,80,1.0,0.2244897959183674,0.7600000000000002,0.22000000000000006,0.23913043478260881,0.42553191489361736,0.5319148936170216,0.23913043478260881,0.42553191489361736,0.5319148936170216,,thin_episode_denominator
robustness,2,range_breakout|volume_money,pullback_drawdown,False,366,73.19999999999999,366,0.0,0.04779411764705884,0.3186813186813186,0.6300366300366299,0.07317073170731707,0.4796747967479673,0.4634146341463414,,,,,sufficient
robustness,2,range_breakout|volume_money,pullback_drawdown,True,126,25.2,126,1.0,0.17283950617283955,0.6309523809523808,0.3333333333333335,0.16455696202531656,0.3658536585365855,0.5731707317073168,0.16455696202531656,0.3658536585365855,0.5731707317073168,,thin_episode_denominator
robustness,2,range_breakout|volume_money,volatility_band,False,337,67.39999999999999,337,0.0,0.044354838709677415,0.2828685258964142,0.6653386454183264,0.05555555555555556,0.4144144144144143,0.5045045045045046,,,,,sufficient
robustness,2,range_breakout|volume_money,volatility_band,True,155,30.999999999999996,155,1.0,0.1523809523809524,0.650943396226415,0.3113207547169812,0.1702127659574469,0.45744680851063835,0.5106382978723406,0.1702127659574469,0.45744680851063835,0.5106382978723406,,sufficient
robustness,3,momentum_rps|pullback_drawdown|range_breakout,oscillator,False,75,18.75,75,0.0,0.15254237288135594,0.423728813559322,0.5254237288135594,0.17857142857142858,0.4642857142857143,0.5357142857142857,,,,,thin_episode_denominator
robustness,3,momentum_rps|pullback_drawdown|range_breakout,oscillator,True,22,5.5,22,1.0,0.35714285714285715,0.7333333333333333,0.26666666666666666,0.2857142857142857,0.26666666666666666,0.7333333333333333,0.2857142857142857,0.26666666666666666,0.7333333333333333,,thin_episode_denominator
robustness,3,momentum_rps|pullback_drawdown|range_breakout,price_trend,False,73,18.25,73,0.0,0.18181818181818182,0.34545454545454546,0.6,0.28,0.5,0.5,,,,,thin_episode_denominator
robustness,3,momentum_rps|pullback_drawdown|range_breakout,price_trend,True,24,6.0,24,1.0,0.2222222222222222,0.8947368421052632,0.10526315789473684,0.11764705882352941,0.2631578947368421,0.7368421052631579,0.11764705882352941,0.2631578947368421,0.7368421052631579,,thin_episode_denominator
robustness,3,momentum_rps|pullback_drawdown|range_breakout,volatility_band,False,72,18.0,72,0.0,0.2,0.34545454545454546,0.6,0.2916666666666667,0.4583333333333333,0.5416666666666666,,,,,thin_episode_denominator
robustness,3,momentum_rps|pullback_drawdown|range_breakout,volatility_band,True,25,6.25,25,1.0,0.16666666666666666,0.8947368421052632,0.10526315789473684,0.1111111111111111,0.3157894736842105,0.6842105263157895,0.1111111111111111,0.3157894736842105,0.6842105263157895,,thin_episode_denominator
robustness,3,momentum_rps|pullback_drawdown|range_breakout,volume_money,False,67,16.75,67,0.0,0.11538461538461539,0.3584905660377358,0.6037735849056604,0.13636363636363635,0.2916666666666667,0.7083333333333334,,,,,thin_episode_denominator
