split,grouping_scheme,row_grain,outcome,bucket_count,sufficient_bucket_count,sufficient_bucket_ratio,covered_episode_count,covered_fresh_step_count,parent_grouping_scheme,weighted_abs_lift_vs_parent,weighted_signed_lift_vs_parent,max_abs_lift_vs_parent,median_abs_lift_vs_parent,sample_sufficiency_status,interpretability_status
validation,price_state_plus_unordered_prefix,transition_candidate,fresh_P_good_minus_P_bad,103,43,0.4174757281553398,5226,0.0,unordered_prefix_presence,0.10422418915505291,8.874612792724303e-18,1.2191780821917808,0.16935483870967744,sufficient,comparable
validation,price_state_plus_unordered_prefix,transition_candidate,fresh_max_gain_120d_p50,103,43,0.4174757281553398,5226,0.0,unordered_prefix_presence,,,,,sufficient,non_comparable_grain
validation,price_state_plus_unordered_prefix,transition_candidate,fresh_max_drawdown_120d_p50,103,43,0.4174757281553398,5226,0.0,unordered_prefix_presence,,,,,sufficient,non_comparable_grain
robustness,price_state_plus_unordered_prefix,transition_candidate,seed_anchor_big_winner_rate,101,45,0.44554455445544555,5525,0.0,unordered_prefix_presence,0.023191449658923367,-5.402545131995896e-19,0.8153846153846154,0.052891933028919313,sufficient,comparable
robustness,price_state_plus_unordered_prefix,transition_candidate,seed_P_good_minus_P_bad,101,45,0.44554455445544555,5525,0.0,unordered_prefix_presence,0.16894325086559886,2.337311630789803e-17,1.4941176470588236,0.3303030303030304,sufficient,comparable
robustness,price_state_plus_unordered_prefix,transition_candidate,fresh_anchor_big_winner_rate,101,45,0.44554455445544555,5525,0.0,unordered_prefix_presence,0.024929756340811033,7.86371056947188e-18,0.6764705882352942,0.03418803418803418,sufficient,comparable
robustness,price_state_plus_unordered_prefix,transition_candidate,fresh_P_good_minus_P_bad,101,45,0.44554455445544555,5525,0.0,unordered_prefix_presence,0.08955461696773513,2.145442765575715e-17,1.3333333333333333,0.1616161616161617,sufficient,comparable
robustness,price_state_plus_unordered_prefix,transition_candidate,fresh_max_gain_120d_p50,101,45,0.44554455445544555,5525,0.0,unordered_prefix_presence,,,,,sufficient,non_comparable_grain
robustness,price_state_plus_unordered_prefix,transition_candidate,fresh_max_drawdown_120d_p50,101,45,0.44554455445544555,5525,0.0,unordered_prefix_presence,,,,,sufficient,non_comparable_grain
all,price_state_plus_unordered_prefix,transition_candidate,seed_anchor_big_winner_rate,113,73,0.6460176991150443,19811,0.0,unordered_prefix_presence,0.020073248517050876,-1.0888725818439035e-18,0.48226950354609927,0.03695374534954745,sufficient,comparable
all,price_state_plus_unordered_prefix,transition_candidate,seed_P_good_minus_P_bad,113,73,0.6460176991150443,19811,0.0,unordered_prefix_presence,0.19914738933234913,4.814518819379561e-17,1.3195488721804511,0.39147112834115483,sufficient,comparable
all,price_state_plus_unordered_prefix,transition_candidate,fresh_anchor_big_winner_rate,113,73,0.6460176991150443,19811,0.0,unordered_prefix_presence,0.018123932481342003,2.906980951903436e-18,0.7829457364341086,0.035480859010270774,sufficient,comparable
all,price_state_plus_unordered_prefix,transition_candidate,fresh_P_good_minus_P_bad,113,73,0.6460176991150443,19811,0.0,unordered_prefix_presence,0.06143944159642424,-1.8179887825199576e-18,1.35546875,0.11075562324881333,sufficient,comparable
all,price_state_plus_unordered_prefix,transition_candidate,fresh_max_gain_120d_p50,113,73,0.6460176991150443,19811,0.0,unordered_prefix_presence,,,,,sufficient,non_comparable_grain
all,price_state_plus_unordered_prefix,transition_candidate,fresh_max_drawdown_120d_p50,113,73,0.6460176991150443,19811,0.0,unordered_prefix_presence,,,,,sufficient,non_comparable_grain
train,price_state_plus_ordered_prefix,transition_candidate,seed_anchor_big_winner_rate,706,80,0.11331444759206799,33224,0.0,price_state_plus_unordered_prefix,0.043287764130127214,6.696275235938443e-18,0.8571428571428572,0.041694413166571825,thin_episode_denominator,comparable
train,price_state_plus_ordered_prefix,transition_candidate,seed_P_good_minus_P_bad,706,80,0.11331444759206799,33224,0.0,price_state_plus_unordered_prefix,0.29314765348973204,-6.572450817314136e-18,1.6666666666666665,0.26391752577319594,thin_episode_denominator,comparable
train,price_state_plus_ordered_prefix,transition_candidate,fresh_anchor_big_winner_rate,706,80,0.11331444759206799,33224,0.0,price_state_plus_unordered_prefix,0.034828762765087534,-2.5041603190302602e-18,0.75,0.03281690140845059,thin_episode_denominator,comparable
train,price_state_plus_ordered_prefix,transition_candidate,fresh_P_good_minus_P_bad,706,80,0.11331444759206799,33224,0.0,price_state_plus_unordered_prefix,0.07395889516546394,8.885525470883745e-18,1.6,0.08623102249862813,thin_episode_denominator,comparable
train,price_state_plus_ordered_prefix,transition_candidate,fresh_max_gain_120d_p50,706,80,0.11331444759206799,33224,0.0,price_state_plus_unordered_prefix,,,,,thin_episode_denominator,non_comparable_grain
train,price_state_plus_ordered_prefix,transition_candidate,fresh_max_drawdown_120d_p50,706,80,0.11331444759206799,33224,0.0,price_state_plus_unordered_prefix,,,,,thin_episode_denominator,non_comparable_grain
validation,price_state_plus_ordered_prefix,transition_candidate,seed_anchor_big_winner_rate,666,34,0.05105105105105105,19954,0.0,price_state_plus_unordered_prefix,0.025196335395906592,9.858911910830211e-19,0.875,0.010577441985968702,thin_episode_denominator,comparable
validation,price_state_plus_ordered_prefix,transition_candidate,seed_P_good_minus_P_bad,666,34,0.05105105105105105,19954,0.0,price_state_plus_unordered_prefix,0.26947436020049775,1.6395469605711374e-17,1.7692307692307692,0.2373535389765663,thin_episode_denominator,comparable
validation,price_state_plus_ordered_prefix,transition_candidate,fresh_anchor_big_winner_rate,666,34,0.05105105105105105,19954,0.0,price_state_plus_unordered_prefix,0.02147921299536606,-5.2154348660861234e-18,0.2888888888888889,0.007316549639509317,thin_episode_denominator,comparable
validation,price_state_plus_ordered_prefix,transition_candidate,fresh_P_good_minus_P_bad,666,34,0.05105105105105105,19954,0.0,price_state_plus_unordered_prefix,0.10897582349200222,-3.4064170315507496e-18,1.4444444444444442,0.09999999999999998,thin_episode_denominator,comparable
validation,price_state_plus_ordered_prefix,transition_candidate,fresh_max_gain_120d_p50,666,34,0.05105105105105105,19954,0.0,price_state_plus_unordered_prefix,,,,,thin_episode_denominator,non_comparable_grain
validation,price_state_plus_ordered_prefix,transition_candidate,fresh_max_drawdown_120d_p50,666,34,0.05105105105105105,19954,0.0,price_state_plus_unordered_prefix,,,,,thin_episode_denominator,non_comparable_grain
robustness,price_state_plus_ordered_prefix,transition_candidate,seed_anchor_big_winner_rate,660,42,0.06363636363636363,20896,0.0,price_state_plus_unordered_prefix,0.038984913951218225,3.5116543357973337e-19,0.85,0.029304029304029276,thin_episode_denominator,comparable
robustness,price_state_plus_ordered_prefix,transition_candidate,seed_P_good_minus_P_bad,660,42,0.06363636363636363,20896,0.0,price_state_plus_unordered_prefix,0.2614423912020294,-1.3891067987534862e-17,1.6,0.25,thin_episode_denominator,comparable
robustness,price_state_plus_ordered_prefix,transition_candidate,fresh_anchor_big_winner_rate,660,42,0.06363636363636363,20896,0.0,price_state_plus_unordered_prefix,0.029548096119884355,-1.3955317348640229e-18,0.9405940594059405,0.01619433198380562,thin_episode_denominator,comparable
robustness,price_state_plus_ordered_prefix,transition_candidate,fresh_P_good_minus_P_bad,660,42,0.06363636363636363,20896,0.0,price_state_plus_unordered_prefix,0.10370132859952408,5.7124593961467214e-18,1.6,0.1256038647342997,thin_episode_denominator,comparable
robustness,price_state_plus_ordered_prefix,transition_candidate,fresh_max_gain_120d_p50,660,42,0.06363636363636363,20896,0.0,price_state_plus_unordered_prefix,,,,,thin_episode_denominator,non_comparable_grain
robustness,price_state_plus_ordered_prefix,transition_candidate,fresh_max_drawdown_120d_p50,660,42,0.06363636363636363,20896,0.0,price_state_plus_unordered_prefix,,,,,thin_episode_denominator,non_comparable_grain
all,price_state_plus_ordered_prefix,transition_candidate,seed_anchor_big_winner_rate,762,198,0.25984251968503935,74074,0.0,price_state_plus_unordered_prefix,0.030686607582863224,2.9178938467712423e-19,0.8947368421052632,0.028138528138528157,sufficient,comparable
all,price_state_plus_ordered_prefix,transition_candidate,seed_P_good_minus_P_bad,762,198,0.25984251968503935,74074,0.0,price_state_plus_unordered_prefix,0.27936045607678284,-2.2289438978609056e-18,1.6666666666666665,0.2521367521367522,sufficient,comparable
all,price_state_plus_ordered_prefix,transition_candidate,fresh_anchor_big_winner_rate,762,198,0.25984251968503935,74074,0.0,price_state_plus_unordered_prefix,0.02293208983789436,1.5506799588746363e-18,0.8571428571428571,0.020585932632240525,sufficient,comparable
all,price_state_plus_ordered_prefix,transition_candidate,fresh_P_good_minus_P_bad,762,198,0.25984251968503935,74074,0.0,price_state_plus_unordered_prefix,0.05824815744332173,2.8008389680698045e-17,1.6,0.07795010567454602,sufficient,comparable
all,price_state_plus_ordered_prefix,transition_candidate,fresh_max_gain_120d_p50,762,198,0.25984251968503935,74074,0.0,price_state_plus_unordered_prefix,,,,,sufficient,non_comparable_grain
all,price_state_plus_ordered_prefix,transition_candidate,fresh_max_drawdown_120d_p50,762,198,0.25984251968503935,74074,0.0,price_state_plus_unordered_prefix,,,,,sufficient,non_comparable_grain
