split,kth_fresh_step_bucket,kth_fresh_offset_bucket,wait_return_bucket,last_added_family_set,fresh_step_count,seed_episode_count,unique_instrument_count,unique_signal_date_count,seed_anchor_big_winner_rate,seed_P_good,seed_P_bad,fresh_anchor_big_winner_rate,fresh_P_good,fresh_P_bad,fresh_max_gain_120d_p50,fresh_max_drawdown_120d_p50,sample_sufficiency_status
all,2,t6_t10,up_10_20pct,oscillator|price_trend|volume_money,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0452876232685324,-0.3700234029891548,thin_episode_denominator
all,2,t6_t10,up_10_20pct,oscillator|pullback_drawdown,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.032160869812335,-0.2755599098736024,thin_episode_denominator
all,2,t6_t10,up_10_20pct,oscillator|pullback_drawdown|volatility_band|volume_money,1,1,1,1,1.0,1.0,0.0,1.0,0.0,1.0,0.7579299057311211,-0.2201257965373375,thin_episode_denominator
all,2,t6_t10,up_10_20pct,oscillator|range_breakout|volatility_band|volume_money,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.1139534300891331,-0.2569959989250876,thin_episode_denominator
all,2,t6_t10,up_10_20pct,oscillator|volatility_band,10,10,10,10,0.5,1.0,0.0,0.3,0.4,0.6,0.36403875825798593,-0.2931824927117246,thin_episode_denominator
all,2,t6_t10,up_10_20pct,oscillator|volatility_band|volume_money,2,2,2,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0772863338780016,-0.33354117100232517,thin_episode_denominator
all,2,t6_t10,up_10_20pct,oscillator|volume_money,8,8,8,8,0.42857142857142855,1.0,0.0,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.3137425848309996,-0.26738376318341356,thin_episode_denominator
all,2,t6_t10,up_10_20pct,price_trend,3,3,3,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0409851543797767,-0.2372314114698561,thin_episode_denominator
all,2,t6_t10,up_10_20pct,price_trend|range_breakout,1,1,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.6976386279230755,-0.2253868401585388,thin_episode_denominator
all,2,t6_t10,up_10_20pct,price_trend|volatility_band,2,2,2,2,0.5,1.0,0.0,0.5,0.0,1.0,0.5603127798281058,-0.3857447502655874,thin_episode_denominator
all,2,t6_t10,up_10_20pct,price_trend|volatility_band|volume_money,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.2364130728791809,-0.2076923367136719,thin_episode_denominator
all,2,t6_t10,up_10_20pct,price_trend|volume_money,2,2,2,2,1.0,1.0,0.0,1.0,0.0,1.0,1.2701247086858682,-0.3308878863123047,thin_episode_denominator
all,2,t6_t10,up_10_20pct,pullback_drawdown,2,2,2,2,0.5,1.0,0.0,0.5,0.0,1.0,0.33832897337131507,-0.32174014671859646,thin_episode_denominator
all,2,t6_t10,up_10_20pct,range_breakout,4,4,4,4,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.1630936036251181,-0.26247917882440114,thin_episode_denominator
all,2,t6_t10,up_10_20pct,range_breakout|volatility_band,3,3,3,3,0.0,1.0,0.0,0.0,0.0,1.0,0.1842192694631506,-0.4904008986401929,thin_episode_denominator
all,2,t6_t10,up_10_20pct,volatility_band,28,28,26,27,0.3,0.9545454545454546,0.045454545454545456,0.15789473684210525,0.38095238095238093,0.6190476190476191,0.19429471834631923,-0.30268440230871596,thin_episode_denominator
all,2,t6_t10,up_10_20pct,volatility_band|volume_money,4,4,4,4,1.0,1.0,0.0,0.5,1.0,0.0,0.4760391495110655,-0.3144881240974279,thin_episode_denominator
all,2,t6_t10,up_10_20pct,volume_money,27,27,26,25,0.45454545454545453,1.0,0.0,0.4090909090909091,0.5652173913043478,0.43478260869565216,0.2078906731329353,-0.2904773921615727,thin_episode_denominator
all,2,t6_t10,up_5_10pct,momentum_rps,35,35,33,35,0.125,0.7777777777777778,0.2222222222222222,0.08333333333333333,0.2962962962962963,0.6666666666666666,0.1347150575609619,-0.2483964647208892,thin_episode_denominator
all,2,t6_t10,up_5_10pct,momentum_rps|oscillator,2,2,2,2,0.5,1.0,0.0,0.5,1.0,0.0,0.5488896368588944,-0.24332036144407154,thin_episode_denominator
all,2,t6_t10,up_5_10pct,momentum_rps|oscillator|price_trend,1,1,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.6485061546770894,-0.1540511891291702,thin_episode_denominator
all,2,t6_t10,up_5_10pct,momentum_rps|oscillator|price_trend|pullback_drawdown,9,9,8,9,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.0496291441989238,-0.179001716367571,thin_episode_denominator
all,2,t6_t10,up_5_10pct,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band,8,8,8,8,0.14285714285714285,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.7142857142857143,0.10413040453959349,-0.2296677903064337,thin_episode_denominator
all,2,t6_t10,up_5_10pct,momentum_rps|oscillator|price_trend|pullback_drawdown|volume_money,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.4226414510388121,-0.1697612386534573,thin_episode_denominator
all,2,t6_t10,up_5_10pct,momentum_rps|oscillator|price_trend|range_breakout|volume_money,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0809205739405913,-0.3674450705551949,thin_episode_denominator
all,2,t6_t10,up_5_10pct,momentum_rps|oscillator|price_trend|volatility_band,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0158702449422829,-0.3570078909586304,thin_episode_denominator
all,2,t6_t10,up_5_10pct,momentum_rps|oscillator|price_trend|volume_money,3,3,3,3,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.4608083070230959,-0.2624187947603281,thin_episode_denominator
all,2,t6_t10,up_5_10pct,momentum_rps|oscillator|pullback_drawdown,2,2,2,2,0.0,1.0,0.0,0.0,0.5,0.5,0.36498757314092367,-0.19112809238412143,thin_episode_denominator
all,2,t6_t10,up_5_10pct,momentum_rps|oscillator|pullback_drawdown|volatility_band,2,2,2,2,1.0,1.0,0.0,0.0,0.0,1.0,0.4968348464930742,-0.21681661998484342,thin_episode_denominator
all,2,t6_t10,up_5_10pct,momentum_rps|oscillator|pullback_drawdown|volume_money,2,2,2,2,0.5,1.0,0.0,0.5,0.5,0.5,0.7813003037471741,-0.15912718590837233,thin_episode_denominator
all,2,t6_t10,up_5_10pct,momentum_rps|oscillator|range_breakout,1,1,1,1,,,,,,,0.0446638807002328,-0.4828982999246903,thin_episode_denominator
all,2,t6_t10,up_5_10pct,momentum_rps|oscillator|range_breakout|volatility_band,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0540896901766261,-0.4042552734371736,thin_episode_denominator
all,2,t6_t10,up_5_10pct,momentum_rps|oscillator|volatility_band,3,3,3,3,0.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.1104891755991916,-0.1854124235094044,thin_episode_denominator
all,2,t6_t10,up_5_10pct,momentum_rps|oscillator|volatility_band|volume_money,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.003397514283334,-0.3355906735100632,thin_episode_denominator
all,2,t6_t10,up_5_10pct,momentum_rps|price_trend,4,4,4,4,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,1.0,0.1096178587167414,-0.311211537255265,thin_episode_denominator
all,2,t6_t10,up_5_10pct,momentum_rps|price_trend|pullback_drawdown,9,9,9,9,0.0,1.0,0.0,0.0,0.5555555555555556,0.4444444444444444,0.2361277387495985,-0.1863442931038564,thin_episode_denominator
all,2,t6_t10,up_5_10pct,momentum_rps|price_trend|pullback_drawdown|volatility_band,12,12,12,12,0.0,0.5555555555555556,0.4444444444444444,0.0,0.2222222222222222,0.6666666666666666,0.11082803142536041,-0.1663716830639406,thin_episode_denominator
all,2,t6_t10,up_5_10pct,momentum_rps|price_trend|pullback_drawdown|volatility_band|volume_money,2,2,2,2,0.0,1.0,0.0,0.0,0.0,1.0,0.1784164568089826,-0.2062017078849927,thin_episode_denominator
all,2,t6_t10,up_5_10pct,momentum_rps|price_trend|pullback_drawdown|volume_money,1,1,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.594331316886022,-0.1718969560056421,thin_episode_denominator
all,2,t6_t10,up_5_10pct,momentum_rps|price_trend|range_breakout,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0015037220904168,-0.2387386955224274,thin_episode_denominator
all,2,t6_t10,up_5_10pct,momentum_rps|price_trend|volatility_band,2,2,2,2,0.5,1.0,0.0,0.5,0.5,0.5,0.30110556921766485,-0.32165403355959743,thin_episode_denominator
all,2,t6_t10,up_5_10pct,momentum_rps|price_trend|volume_money,1,1,1,1,,1.0,0.0,,0.0,1.0,0.9035127527332374,-0.4771081637281201,thin_episode_denominator
all,2,t6_t10,up_5_10pct,momentum_rps|pullback_drawdown,11,11,11,10,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.0,0.2222222222222222,0.6666666666666666,0.1145703744567292,-0.1825243014733768,thin_episode_denominator
all,2,t6_t10,up_5_10pct,momentum_rps|pullback_drawdown|volatility_band,4,4,4,4,0.25,0.75,0.25,0.25,0.0,1.0,0.24429159713644244,-0.20167310957939966,thin_episode_denominator
all,2,t6_t10,up_5_10pct,momentum_rps|pullback_drawdown|volume_money,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.2402061824249224,-0.2452202722149637,thin_episode_denominator
all,2,t6_t10,up_5_10pct,momentum_rps|volatility_band,7,7,7,7,0.4,0.8,0.2,0.25,0.5,0.5,0.0618145465668342,-0.2394365566571216,thin_episode_denominator
all,2,t6_t10,up_5_10pct,momentum_rps|volatility_band|volume_money,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.1063189004565872,-0.2692655834321088,thin_episode_denominator
all,2,t6_t10,up_5_10pct,momentum_rps|volume_money,2,2,2,2,1.0,1.0,0.0,0.0,1.0,0.0,0.31856447903627916,-0.4167722009117989,thin_episode_denominator
all,2,t6_t10,up_5_10pct,oscillator,56,56,50,55,0.10204081632653061,0.78,0.2,0.061224489795918366,0.28,0.72,0.16432304705936635,-0.25575663264071974,thin_episode_denominator
all,2,t6_t10,up_5_10pct,oscillator|price_trend,12,12,12,12,0.0,0.8,0.2,0.0,0.2,0.7,0.18014061335824344,-0.22218995662151544,thin_episode_denominator
all,2,t6_t10,up_5_10pct,oscillator|price_trend|pullback_drawdown,8,8,8,8,0.14285714285714285,1.0,0.0,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.24020191866549165,-0.2083308301046139,thin_episode_denominator
all,2,t6_t10,up_5_10pct,oscillator|price_trend|pullback_drawdown|volatility_band,4,4,4,4,0.25,1.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.2411052698159821,-0.30240489034906004,thin_episode_denominator
all,2,t6_t10,up_5_10pct,oscillator|price_trend|pullback_drawdown|volume_money,3,3,3,3,0.0,1.0,0.0,0.0,0.5,0.5,0.1292517440779201,-0.179929007573518,thin_episode_denominator
all,2,t6_t10,up_5_10pct,oscillator|price_trend|range_breakout,1,1,1,1,,,,,,,0.2311329964403219,-0.3918489978789468,thin_episode_denominator
all,2,t6_t10,up_5_10pct,oscillator|price_trend|volatility_band,5,5,5,5,0.4,1.0,0.0,0.0,0.5,0.5,0.2989989299887781,-0.1630648755826657,thin_episode_denominator
all,2,t6_t10,up_5_10pct,oscillator|price_trend|volatility_band|volume_money,4,4,4,4,0.6666666666666666,1.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.2775999929991941,-0.29299282521728326,thin_episode_denominator
all,2,t6_t10,up_5_10pct,oscillator|price_trend|volume_money,9,9,8,9,0.25,0.625,0.375,0.25,0.25,0.75,0.2373042274522783,-0.2669005812260142,thin_episode_denominator
all,2,t6_t10,up_5_10pct,oscillator|pullback_drawdown,5,5,5,5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.2557919595739479,-0.1942446442154508,thin_episode_denominator
all,2,t6_t10,up_5_10pct,oscillator|pullback_drawdown|volatility_band,3,3,3,3,0.0,1.0,0.0,0.0,1.0,0.0,0.3385881070865779,-0.1688284001494255,thin_episode_denominator
all,2,t6_t10,up_5_10pct,oscillator|range_breakout,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.1148682263359153,-0.2326935273123256,thin_episode_denominator
all,2,t6_t10,up_5_10pct,oscillator|range_breakout|volume_money,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.1027900131488486,-0.2613404531081434,thin_episode_denominator
all,2,t6_t10,up_5_10pct,oscillator|volatility_band,13,13,13,13,0.2,0.8181818181818182,0.09090909090909091,0.1,0.5454545454545454,0.45454545454545453,0.2363699929958576,-0.2847113686492666,thin_episode_denominator
all,2,t6_t10,up_5_10pct,oscillator|volatility_band|volume_money,2,2,2,2,0.0,1.0,0.0,0.0,0.5,0.5,0.15416145709525947,-0.2789062946509243,thin_episode_denominator
all,2,t6_t10,up_5_10pct,oscillator|volume_money,13,13,12,12,0.2,0.9,0.1,0.18181818181818182,0.45454545454545453,0.45454545454545453,0.3607478428756858,-0.2984476359239051,thin_episode_denominator
all,2,t6_t10,up_5_10pct,price_trend,13,13,13,13,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.0,0.375,0.625,0.1596858392031426,-0.262857164655413,thin_episode_denominator
all,2,t6_t10,up_5_10pct,price_trend|pullback_drawdown,8,8,8,8,0.0,1.0,0.0,0.0,0.25,0.75,0.1606718937584852,-0.17830981073460545,thin_episode_denominator
all,2,t6_t10,up_5_10pct,price_trend|pullback_drawdown|range_breakout,1,1,1,1,,1.0,0.0,,0.0,1.0,0.0561711619820013,-0.2340810222947253,thin_episode_denominator
all,2,t6_t10,up_5_10pct,price_trend|pullback_drawdown|volatility_band,2,2,2,2,0.0,1.0,0.0,0.0,1.0,0.0,0.4172169942912066,-0.22919867911909944,thin_episode_denominator
all,2,t6_t10,up_5_10pct,price_trend|pullback_drawdown|volatility_band|volume_money,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0063402715408797,-0.12425618743369,thin_episode_denominator
all,2,t6_t10,up_5_10pct,price_trend|pullback_drawdown|volume_money,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0073260097476191,-0.256774186388838,thin_episode_denominator
all,2,t6_t10,up_5_10pct,price_trend|range_breakout,4,4,4,4,0.5,1.0,0.0,0.5,0.5,0.5,0.44669147341146676,-0.2718735606655427,thin_episode_denominator
all,2,t6_t10,up_5_10pct,price_trend|range_breakout|volatility_band,3,3,3,3,0.0,0.5,0.5,0.0,0.5,0.5,0.2824102227193259,-0.3132467464524873,thin_episode_denominator
all,2,t6_t10,up_5_10pct,price_trend|volatility_band,12,12,12,12,0.16666666666666666,0.75,0.25,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.15604166862952978,-0.3123043955715332,thin_episode_denominator
all,2,t6_t10,up_5_10pct,price_trend|volatility_band|volume_money,5,5,5,5,0.0,1.0,0.0,0.0,0.4,0.6,0.1173198351240547,-0.3044077091561401,thin_episode_denominator
all,2,t6_t10,up_5_10pct,price_trend|volume_money,4,4,4,4,0.0,0.5,0.5,0.0,0.5,0.5,0.1099700797479782,-0.24185552675053865,thin_episode_denominator
all,2,t6_t10,up_5_10pct,pullback_drawdown,19,19,18,19,0.07692307692307693,0.7692307692307693,0.23076923076923078,0.0,0.3076923076923077,0.6923076923076923,0.1083032326288824,-0.1799317162169826,thin_episode_denominator
all,2,t6_t10,up_5_10pct,pullback_drawdown|volatility_band,5,5,5,5,0.0,0.5,0.5,0.0,0.25,0.75,0.1016692049742724,-0.3043806497461022,thin_episode_denominator
all,2,t6_t10,up_5_10pct,pullback_drawdown|volume_money,1,1,1,1,,,,,,,0.215686259843532,-0.2258063970321654,thin_episode_denominator
all,2,t6_t10,up_5_10pct,range_breakout,11,11,10,11,0.0,0.9,0.0,0.0,0.4,0.6,0.1862311586619078,-0.2370535299688762,thin_episode_denominator
all,2,t6_t10,up_5_10pct,range_breakout|volatility_band|volume_money,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.167637824323013,-0.3362763369708901,thin_episode_denominator
all,2,t6_t10,up_5_10pct,range_breakout|volume_money,6,6,6,6,0.4,1.0,0.0,0.0,0.4,0.4,0.2621529499073332,-0.31207087368136077,thin_episode_denominator
all,2,t6_t10,up_5_10pct,volatility_band,60,60,55,56,0.2,0.8913043478260869,0.10869565217391304,0.13043478260869565,0.44680851063829785,0.5106382978723404,0.13389558765812898,-0.2574929098880574,thin_episode_denominator
all,2,t6_t10,up_5_10pct,volatility_band|volume_money,11,11,10,11,0.4,0.9,0.1,0.4,0.6,0.4,0.1618051493453725,-0.2163105506240099,thin_episode_denominator
all,2,t6_t10,up_5_10pct,volume_money,41,41,36,40,0.15151515151515152,0.8529411764705882,0.14705882352941177,0.09090909090909091,0.4117647058823529,0.5588235294117647,0.1604234479623625,-0.2655059512289479,thin_episode_denominator
all,2,t6_t10,up_gt_20pct,momentum_rps,7,7,7,6,0.2857142857142857,1.0,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0618921116970976,-0.3090727803752646,thin_episode_denominator
all,2,t6_t10,up_gt_20pct,momentum_rps|oscillator|volatility_band,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.107466039917095,-0.306435139089844,thin_episode_denominator
all,2,t6_t10,up_gt_20pct,oscillator,10,10,10,10,0.4,1.0,0.0,0.2,0.4,0.6,0.20860130811323516,-0.33894257440014597,thin_episode_denominator
all,2,t6_t10,up_gt_20pct,oscillator|price_trend|volatility_band,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.1348962400895941,-0.2654927182623944,thin_episode_denominator
all,2,t6_t10,up_gt_20pct,oscillator|range_breakout|volatility_band|volume_money,1,1,1,1,,,,,,,0.2183827806097649,-0.4010209346398221,thin_episode_denominator
all,2,t6_t10,up_gt_20pct,oscillator|volatility_band|volume_money,1,1,1,1,1.0,1.0,0.0,1.0,0.0,1.0,0.7333181706862884,-0.3312968066007143,thin_episode_denominator
all,2,t6_t10,up_gt_20pct,oscillator|volume_money,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.1195651890141018,-0.2729234195737045,thin_episode_denominator
all,2,t6_t10,up_gt_20pct,range_breakout|volume_money,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.1515892084177028,-0.37650386778038,thin_episode_denominator
all,2,t6_t10,up_gt_20pct,volatility_band,2,2,2,2,0.0,1.0,0.0,0.0,0.5,0.5,0.1453260588702052,-0.40728939756299165,thin_episode_denominator
all,2,t6_t10,up_gt_20pct,volume_money,8,8,8,6,0.5,1.0,0.0,0.125,0.0,1.0,0.1709688591331719,-0.3049066605409455,thin_episode_denominator
all,3,t11_t20,down_or_flat,momentum_rps|price_trend|pullback_drawdown,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.2149531669060322,-0.1384615031925166,thin_episode_denominator
all,3,t11_t20,down_or_flat,oscillator,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.1945205533139855,-0.1083743998575595,thin_episode_denominator
all,3,t11_t20,down_or_flat,volatility_band,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0027624942535851,-0.3112947875526327,thin_episode_denominator
all,3,t11_t20,down_or_flat,volume_money,2,2,2,2,0.5,1.0,0.0,0.5,1.0,0.0,0.9091433280179758,-0.2517229558998157,thin_episode_denominator
all,3,t11_t20,missing_or_invalid,momentum_rps,1,1,1,1,,,,,,,,,thin_episode_denominator
all,3,t11_t20,missing_or_invalid,volatility_band,1,1,1,1,,,,,,,,,thin_episode_denominator
all,3,t11_t20,up_0_5pct,momentum_rps,17,17,17,17,0.0,0.4,0.4666666666666667,0.06666666666666667,0.06666666666666667,0.9333333333333333,0.0988654985367205,-0.211233166162795,thin_episode_denominator
all,3,t11_t20,up_0_5pct,momentum_rps|oscillator,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.3545868197288759,-0.2233429549698372,thin_episode_denominator
all,3,t11_t20,up_0_5pct,momentum_rps|oscillator|price_trend,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.1219150469251482,-0.3035334596791357,thin_episode_denominator
all,3,t11_t20,up_0_5pct,momentum_rps|price_trend,2,2,2,2,0.0,0.5,0.5,0.0,0.5,0.5,0.1166624546387902,-0.19585602217039505,thin_episode_denominator
all,3,t11_t20,up_0_5pct,momentum_rps|price_trend|pullback_drawdown,3,3,3,3,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0677685676836827,-0.1404494404597138,thin_episode_denominator
all,3,t11_t20,up_0_5pct,momentum_rps|price_trend|pullback_drawdown|volatility_band,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.2734053457175613,-0.3324618280944745,thin_episode_denominator
all,3,t11_t20,up_0_5pct,momentum_rps|price_trend|volatility_band,2,2,2,2,0.0,0.5,0.5,0.0,0.0,1.0,0.3276764496270749,-0.20825942607209966,thin_episode_denominator
all,3,t11_t20,up_0_5pct,momentum_rps|pullback_drawdown,6,6,6,6,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.1828343025938972,-0.1866460783724918,thin_episode_denominator
all,3,t11_t20,up_0_5pct,momentum_rps|pullback_drawdown|volatility_band,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0053788892765538,-0.1474880398804657,thin_episode_denominator
all,3,t11_t20,up_0_5pct,momentum_rps|pullback_drawdown|volume_money,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.4028816028079756,-0.1797867353738379,thin_episode_denominator
all,3,t11_t20,up_0_5pct,momentum_rps|volatility_band,2,2,2,2,0.0,1.0,0.0,0.0,0.5,0.5,0.13026544311296223,-0.22229995149722925,thin_episode_denominator
all,3,t11_t20,up_0_5pct,oscillator,28,28,27,26,0.0,0.38095238095238093,0.5714285714285714,0.0,0.22727272727272727,0.7272727272727273,0.11711257703998859,-0.18286569820336301,thin_episode_denominator
all,3,t11_t20,up_0_5pct,oscillator|price_trend,2,2,2,2,0.0,0.5,0.5,0.0,0.5,0.5,0.09125627869605316,-0.18639750290246726,thin_episode_denominator
all,3,t11_t20,up_0_5pct,oscillator|price_trend|pullback_drawdown,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0090634356218683,-0.3458083835541143,thin_episode_denominator
all,3,t11_t20,up_0_5pct,oscillator|pullback_drawdown,4,4,4,4,0.0,0.5,0.5,0.0,0.0,0.5,0.19459275219527636,-0.20627692503758535,thin_episode_denominator
all,3,t11_t20,up_0_5pct,oscillator|pullback_drawdown|volatility_band,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.2282157397213153,-0.2854729789595607,thin_episode_denominator
all,3,t11_t20,up_0_5pct,oscillator|volatility_band,2,2,2,2,0.0,0.0,0.5,0.0,0.0,1.0,0.1168530358904791,-0.20497637791140316,thin_episode_denominator
all,3,t11_t20,up_0_5pct,oscillator|volatility_band|volume_money,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.4948155257714206,-0.2383790183106374,thin_episode_denominator
all,3,t11_t20,up_0_5pct,price_trend,9,9,8,9,0.0,0.5714285714285714,0.42857142857142855,0.0,0.2857142857142857,0.7142857142857143,0.2678936561446223,-0.2564515684943528,thin_episode_denominator
all,3,t11_t20,up_0_5pct,price_trend|pullback_drawdown,2,2,2,2,0.0,0.0,1.0,0.0,0.0,1.0,0.05060099717682795,-0.17171706374699805,thin_episode_denominator
all,3,t11_t20,up_0_5pct,price_trend|pullback_drawdown|volatility_band,2,2,2,2,0.0,1.0,0.0,0.0,0.5,0.5,0.30001293946703783,-0.193679211743644,thin_episode_denominator
all,3,t11_t20,up_0_5pct,price_trend|pullback_drawdown|volume_money,1,1,1,1,0.0,0.0,1.0,,,,0.4704369244053157,-0.1472471323678591,thin_episode_denominator
all,3,t11_t20,up_0_5pct,price_trend|range_breakout,1,1,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.6099397282128682,-0.3966323608561016,thin_episode_denominator
all,3,t11_t20,up_0_5pct,price_trend|volatility_band,3,3,3,3,0.3333333333333333,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5881326965407503,-0.2000000104799371,thin_episode_denominator
all,3,t11_t20,up_0_5pct,pullback_drawdown,20,20,17,19,0.058823529411764705,0.47058823529411764,0.5294117647058824,0.058823529411764705,0.35294117647058826,0.6470588235294118,0.1283159203573306,-0.1848240396812677,thin_episode_denominator
all,3,t11_t20,up_0_5pct,pullback_drawdown|volatility_band,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.4451557904107988,-0.1917679974135709,thin_episode_denominator
all,3,t11_t20,up_0_5pct,range_breakout,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.1510752370060082,-0.2013077765838165,thin_episode_denominator
all,3,t11_t20,up_0_5pct,volatility_band,36,36,30,34,0.034482758620689655,0.6206896551724138,0.27586206896551724,0.03571428571428571,0.4642857142857143,0.5357142857142857,0.1525198841150289,-0.16554556907999096,thin_episode_denominator
all,3,t11_t20,up_0_5pct,volatility_band|volume_money,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.2648705238244475,-0.191363074620111,thin_episode_denominator
all,3,t11_t20,up_0_5pct,volume_money,24,24,22,24,0.09523809523809523,0.6190476190476191,0.38095238095238093,0.09523809523809523,0.3333333333333333,0.6190476190476191,0.1294625267033112,-0.2557310458740284,thin_episode_denominator
all,3,t11_t20,up_10_20pct,momentum_rps,10,10,9,10,0.25,1.0,0.0,0.0,0.375,0.625,0.1521441536968346,-0.23390489945770443,thin_episode_denominator
all,3,t11_t20,up_10_20pct,momentum_rps|oscillator,2,2,2,1,0.0,1.0,0.0,0.0,0.0,1.0,0.18270521943502976,-0.2649357962041993,thin_episode_denominator
all,3,t11_t20,up_10_20pct,momentum_rps|oscillator|volatility_band,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.3486078630714839,-0.2471684784677986,thin_episode_denominator
all,3,t11_t20,up_10_20pct,momentum_rps|price_trend,1,1,1,1,,,,,,,0.2816748492167735,-0.274501459360445,thin_episode_denominator
all,3,t11_t20,up_10_20pct,momentum_rps|price_trend|pullback_drawdown,7,7,7,7,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.100880724737518,-0.1934545343572443,thin_episode_denominator
all,3,t11_t20,up_10_20pct,momentum_rps|price_trend|pullback_drawdown|volatility_band,2,2,2,2,0.5,1.0,0.0,1.0,1.0,0.0,0.35417001165496503,-0.34506264859727254,thin_episode_denominator
all,3,t11_t20,up_10_20pct,momentum_rps|pullback_drawdown,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0607916337616962,-0.1115215022331072,thin_episode_denominator
all,3,t11_t20,up_10_20pct,momentum_rps|volatility_band,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.086363660501054,-0.2970711825072196,thin_episode_denominator
all,3,t11_t20,up_10_20pct,momentum_rps|volatility_band|volume_money,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.1742320708247389,-0.2732326047808283,thin_episode_denominator
all,3,t11_t20,up_10_20pct,momentum_rps|volume_money,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.3006482203077292,-0.1931463909753528,thin_episode_denominator
all,3,t11_t20,up_10_20pct,oscillator,43,43,41,42,0.21875,1.0,0.0,0.09375,0.4117647058823529,0.5588235294117647,0.1737480962692956,-0.3315945513151908,thin_episode_denominator
