model_id,train_target_component,threshold_id,denominator_id,split,e1_missed_winner_n,rejected_e1_missed_winner_n,e1_missed_retention,e1_missed_definition,proxy_status
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7750,risk_on_r6_horizon_complete,validation,41,13,0.6829268292682927,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7750,risk_on_r_core_horizon_complete,robustness,991,329,0.6680121089808274,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7750,risk_on_r_core_horizon_complete,train,1593,513,0.6779661016949152,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7750,risk_on_r_core_horizon_complete,validation,121,39,0.6776859504132231,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7500,risk_on_r6_horizon_complete,robustness,306,112,0.6339869281045751,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7500,risk_on_r6_horizon_complete,train,497,187,0.6237424547283702,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7500,risk_on_r6_horizon_complete,validation,41,15,0.6341463414634146,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7500,risk_on_r_core_horizon_complete,robustness,991,357,0.6397578203834511,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7500,risk_on_r_core_horizon_complete,train,1593,565,0.645323289391086,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7500,risk_on_r_core_horizon_complete,validation,121,42,0.6528925619834711,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7250,risk_on_r6_horizon_complete,robustness,306,118,0.6143790849673203,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7250,risk_on_r6_horizon_complete,train,497,204,0.5895372233400402,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7250,risk_on_r6_horizon_complete,validation,41,17,0.5853658536585366,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7250,risk_on_r_core_horizon_complete,robustness,991,384,0.6125126135216953,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7250,risk_on_r_core_horizon_complete,train,1593,627,0.6064030131826742,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7250,risk_on_r_core_horizon_complete,validation,121,48,0.6033057851239669,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7000,risk_on_r6_horizon_complete,robustness,306,121,0.6045751633986928,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7000,risk_on_r6_horizon_complete,train,497,218,0.5613682092555332,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7000,risk_on_r6_horizon_complete,validation,41,17,0.5853658536585366,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7000,risk_on_r_core_horizon_complete,robustness,991,412,0.5842583249243188,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7000,risk_on_r_core_horizon_complete,train,1593,677,0.5750156936597615,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,hybrid_cost_bad_10_20,keep_7000,risk_on_r_core_horizon_complete,validation,121,49,0.5950413223140496,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_8500,risk_on_r6_horizon_complete,robustness,306,88,0.7124183006535948,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_8500,risk_on_r6_horizon_complete,train,497,129,0.7404426559356136,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_8500,risk_on_r6_horizon_complete,validation,41,11,0.7317073170731707,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_8500,risk_on_r_core_horizon_complete,robustness,991,284,0.7134207870837538,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_8500,risk_on_r_core_horizon_complete,train,1593,401,0.7482736974262398,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_8500,risk_on_r_core_horizon_complete,validation,121,38,0.6859504132231405,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_8250,risk_on_r6_horizon_complete,robustness,306,103,0.6633986928104575,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_8250,risk_on_r6_horizon_complete,train,497,146,0.7062374245472837,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_8250,risk_on_r6_horizon_complete,validation,41,12,0.7073170731707317,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_8250,risk_on_r_core_horizon_complete,robustness,991,322,0.6750756811301716,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_8250,risk_on_r_core_horizon_complete,train,1593,463,0.709353421217828,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_8250,risk_on_r_core_horizon_complete,validation,121,43,0.6446280991735537,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_8000,risk_on_r6_horizon_complete,robustness,306,115,0.6241830065359477,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_8000,risk_on_r6_horizon_complete,train,497,164,0.670020120724346,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_8000,risk_on_r6_horizon_complete,validation,41,13,0.6829268292682927,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_8000,risk_on_r_core_horizon_complete,robustness,991,357,0.6397578203834511,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_8000,risk_on_r_core_horizon_complete,train,1593,517,0.6754551161330823,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_8000,risk_on_r_core_horizon_complete,validation,121,45,0.628099173553719,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7750,risk_on_r6_horizon_complete,robustness,306,120,0.6078431372549019,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7750,risk_on_r6_horizon_complete,train,497,178,0.641851106639839,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7750,risk_on_r6_horizon_complete,validation,41,13,0.6829268292682927,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7750,risk_on_r_core_horizon_complete,robustness,991,382,0.6145307769929365,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7750,risk_on_r_core_horizon_complete,train,1593,575,0.6390458254865035,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7750,risk_on_r_core_horizon_complete,validation,121,46,0.6198347107438017,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7500,risk_on_r6_horizon_complete,robustness,306,124,0.5947712418300654,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7500,risk_on_r6_horizon_complete,train,497,198,0.6016096579476862,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7500,risk_on_r6_horizon_complete,validation,41,14,0.6585365853658537,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7500,risk_on_r_core_horizon_complete,robustness,991,404,0.5923309788092835,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7500,risk_on_r_core_horizon_complete,train,1593,639,0.5988700564971752,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7500,risk_on_r_core_horizon_complete,validation,121,49,0.5950413223140496,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7250,risk_on_r6_horizon_complete,robustness,306,127,0.5849673202614379,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7250,risk_on_r6_horizon_complete,train,497,209,0.579476861167002,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7250,risk_on_r6_horizon_complete,validation,41,14,0.6585365853658537,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7250,risk_on_r_core_horizon_complete,robustness,991,432,0.5640766902119072,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7250,risk_on_r_core_horizon_complete,train,1593,681,0.5725047080979284,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7250,risk_on_r_core_horizon_complete,validation,121,53,0.5619834710743802,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7000,risk_on_r6_horizon_complete,robustness,306,134,0.5620915032679739,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7000,risk_on_r6_horizon_complete,train,497,224,0.5492957746478874,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7000,risk_on_r6_horizon_complete,validation,41,15,0.6341463414634146,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7000,risk_on_r_core_horizon_complete,robustness,991,451,0.544904137235116,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7000,risk_on_r_core_horizon_complete,train,1593,727,0.5436283741368487,episode_level_proxy_from_08_membership,no_episode_membership_for_event
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,false_repair_20d_component,keep_7000,risk_on_r_core_horizon_complete,validation,121,54,0.5537190082644629,episode_level_proxy_from_08_membership,no_episode_membership_for_event
