model_id,train_target_component,threshold_id,denominator_id,split,winner_complete_n,winner_n,rejected_winner_n,any_recall_retention,retention_definition
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_overlap__none,hybrid_cost_bad_10_20,keep_7250,risk_on_r_core_horizon_complete,train,16571,2968,895,0.6984501347708895,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_overlap__none,hybrid_cost_bad_10_20,keep_7250,risk_on_r_core_horizon_complete,validation,4455,298,77,0.7416107382550335,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_overlap__none,hybrid_cost_bad_10_20,keep_7000,risk_on_r6_horizon_complete,robustness,2994,622,193,0.6897106109324759,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_overlap__none,hybrid_cost_bad_10_20,keep_7000,risk_on_r6_horizon_complete,train,4794,878,303,0.6548974943052391,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_overlap__none,hybrid_cost_bad_10_20,keep_7000,risk_on_r6_horizon_complete,validation,1440,107,27,0.7476635514018691,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_overlap__none,hybrid_cost_bad_10_20,keep_7000,risk_on_r_core_horizon_complete,robustness,9705,2024,617,0.6951581027667985,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_overlap__none,hybrid_cost_bad_10_20,keep_7000,risk_on_r_core_horizon_complete,train,16571,2968,975,0.6714959568733153,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_overlap__none,hybrid_cost_bad_10_20,keep_7000,risk_on_r_core_horizon_complete,validation,4455,298,81,0.7281879194630873,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_8500,risk_on_r6_horizon_complete,robustness,2994,622,133,0.7861736334405145,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_8500,risk_on_r6_horizon_complete,train,4794,878,164,0.8132118451025057,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_8500,risk_on_r6_horizon_complete,validation,1440,107,16,0.8504672897196262,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_8500,risk_on_r_core_horizon_complete,robustness,9705,2024,411,0.7969367588932806,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_8500,risk_on_r_core_horizon_complete,train,16571,2968,511,0.8278301886792453,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_8500,risk_on_r_core_horizon_complete,validation,4455,298,55,0.8154362416107382,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_8250,risk_on_r6_horizon_complete,robustness,2994,622,146,0.7652733118971061,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_8250,risk_on_r6_horizon_complete,train,4794,878,194,0.7790432801822323,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_8250,risk_on_r6_horizon_complete,validation,1440,107,18,0.8317757009345794,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_8250,risk_on_r_core_horizon_complete,robustness,9705,2024,464,0.7707509881422925,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_8250,risk_on_r_core_horizon_complete,train,16571,2968,604,0.7964959568733153,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_8250,risk_on_r_core_horizon_complete,validation,4455,298,60,0.7986577181208053,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_8000,risk_on_r6_horizon_complete,robustness,2994,622,160,0.7427652733118971,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_8000,risk_on_r6_horizon_complete,train,4794,878,216,0.7539863325740319,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_8000,risk_on_r6_horizon_complete,validation,1440,107,19,0.822429906542056,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_8000,risk_on_r_core_horizon_complete,robustness,9705,2024,520,0.7430830039525692,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_8000,risk_on_r_core_horizon_complete,train,16571,2968,687,0.7685309973045822,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_8000,risk_on_r_core_horizon_complete,validation,4455,298,65,0.7818791946308725,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7750,risk_on_r6_horizon_complete,robustness,2994,622,169,0.7282958199356914,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7750,risk_on_r6_horizon_complete,train,4794,878,240,0.7266514806378133,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7750,risk_on_r6_horizon_complete,validation,1440,107,19,0.822429906542056,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7750,risk_on_r_core_horizon_complete,robustness,9705,2024,565,0.7208498023715415,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7750,risk_on_r_core_horizon_complete,train,16571,2968,762,0.7432614555256065,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7750,risk_on_r_core_horizon_complete,validation,4455,298,66,0.7785234899328859,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7500,risk_on_r6_horizon_complete,robustness,2994,622,185,0.702572347266881,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7500,risk_on_r6_horizon_complete,train,4794,878,265,0.6981776765375854,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7500,risk_on_r6_horizon_complete,validation,1440,107,22,0.794392523364486,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7500,risk_on_r_core_horizon_complete,robustness,9705,2024,617,0.6951581027667985,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7500,risk_on_r_core_horizon_complete,train,16571,2968,858,0.7109164420485176,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7500,risk_on_r_core_horizon_complete,validation,4455,298,70,0.7651006711409396,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7250,risk_on_r6_horizon_complete,robustness,2994,622,197,0.6832797427652733,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7250,risk_on_r6_horizon_complete,train,4794,878,280,0.6810933940774487,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7250,risk_on_r6_horizon_complete,validation,1440,107,23,0.7850467289719626,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7250,risk_on_r_core_horizon_complete,robustness,9705,2024,662,0.6729249011857708,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7250,risk_on_r_core_horizon_complete,train,16571,2968,942,0.6826145552560647,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7250,risk_on_r_core_horizon_complete,validation,4455,298,74,0.7516778523489933,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7000,risk_on_r6_horizon_complete,robustness,2994,622,211,0.6607717041800643,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7000,risk_on_r6_horizon_complete,train,4794,878,311,0.6457858769931663,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7000,risk_on_r6_horizon_complete,validation,1440,107,24,0.7757009345794392,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7000,risk_on_r_core_horizon_complete,robustness,9705,2024,717,0.6457509881422925,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7000,risk_on_r_core_horizon_complete,train,16571,2968,1038,0.6502695417789758,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_direct_related_overlap__none,hybrid_cost_bad_10_20,keep_7000,risk_on_r_core_horizon_complete,validation,4455,298,78,0.738255033557047,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_fs0_rolling_fracdiff_hygiene__none,hybrid_cost_bad_10_20,keep_8500,risk_on_r6_horizon_complete,robustness,2994,622,114,0.8167202572347267,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_fs0_rolling_fracdiff_hygiene__none,hybrid_cost_bad_10_20,keep_8500,risk_on_r6_horizon_complete,train,4794,878,146,0.8337129840546698,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_fs0_rolling_fracdiff_hygiene__none,hybrid_cost_bad_10_20,keep_8500,risk_on_r6_horizon_complete,validation,1440,107,18,0.8317757009345794,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_fs0_rolling_fracdiff_hygiene__none,hybrid_cost_bad_10_20,keep_8500,risk_on_r_core_horizon_complete,robustness,9705,2024,356,0.8241106719367589,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_fs0_rolling_fracdiff_hygiene__none,hybrid_cost_bad_10_20,keep_8500,risk_on_r_core_horizon_complete,train,16571,2968,464,0.8436657681940701,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_fs0_rolling_fracdiff_hygiene__none,hybrid_cost_bad_10_20,keep_8500,risk_on_r_core_horizon_complete,validation,4455,298,52,0.825503355704698,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_fs0_rolling_fracdiff_hygiene__none,hybrid_cost_bad_10_20,keep_8250,risk_on_r6_horizon_complete,robustness,2994,622,128,0.7942122186495176,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_fs0_rolling_fracdiff_hygiene__none,hybrid_cost_bad_10_20,keep_8250,risk_on_r6_horizon_complete,train,4794,878,181,0.7938496583143508,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_fs0_rolling_fracdiff_hygiene__none,hybrid_cost_bad_10_20,keep_8250,risk_on_r6_horizon_complete,validation,1440,107,18,0.8317757009345794,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_fs0_rolling_fracdiff_hygiene__none,hybrid_cost_bad_10_20,keep_8250,risk_on_r_core_horizon_complete,robustness,9705,2024,411,0.7969367588932806,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_fs0_rolling_fracdiff_hygiene__none,hybrid_cost_bad_10_20,keep_8250,risk_on_r_core_horizon_complete,train,16571,2968,560,0.8113207547169812,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__drop_fs0_rolling_fracdiff_hygiene__none,hybrid_cost_bad_10_20,keep_8250,risk_on_r_core_horizon_complete,validation,4455,298,54,0.8187919463087249,event_big_winner_120d_label_complete_event_level
