target_component,model_id,threshold_id,denominator_id,split,positive_rate,non_winner_hit_rate,winner_injury_rate,kill_wrong_rate,winner_complete_n,winner_power_caveat
fast_fail_only_10d,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs0_rolling_fracdiff_hygiene__none,keep_7000,risk_on_r6_horizon_complete,robustness,0.065086782376502,0.4536256323777403,0.43086816720257237,0.19940476190476192,2994,False
false_repair_20d_component,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs0_rolling_fracdiff_hygiene__none,keep_7000,risk_on_r6_horizon_complete,robustness,0.2837162837162837,0.4536256323777403,0.43086816720257237,0.19940476190476192,2994,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs0_rolling_fracdiff_hygiene__none,keep_7000,risk_on_r6_horizon_complete,robustness,0.3026973026973027,0.4536256323777403,0.43086816720257237,0.19940476190476192,2994,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs0_rolling_fracdiff_hygiene__none,keep_7000,risk_on_r6_horizon_complete,train,0.08886107634543179,0.34371807967313583,0.3041002277904328,0.16553006819590824,4794,False
false_repair_20d_component,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs0_rolling_fracdiff_hygiene__none,keep_7000,risk_on_r6_horizon_complete,train,0.3901578073089701,0.34371807967313583,0.3041002277904328,0.16553006819590824,4794,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs0_rolling_fracdiff_hygiene__none,keep_7000,risk_on_r6_horizon_complete,train,0.40386212624584716,0.34371807967313583,0.3041002277904328,0.16553006819590824,4794,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs0_rolling_fracdiff_hygiene__none,keep_7000,risk_on_r6_horizon_complete,validation,0.08333333333333333,0.4051012753188297,0.32710280373831774,0.06086956521739131,1440,False
false_repair_20d_component,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs0_rolling_fracdiff_hygiene__none,keep_7000,risk_on_r6_horizon_complete,validation,0.2685634975711312,0.4051012753188297,0.32710280373831774,0.06086956521739131,1440,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs0_rolling_fracdiff_hygiene__none,keep_7000,risk_on_r6_horizon_complete,validation,0.2921582234559334,0.4051012753188297,0.32710280373831774,0.06086956521739131,1440,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs0_rolling_fracdiff_hygiene__none,keep_7000,risk_on_r_core_horizon_complete,robustness,0.060137987848831224,0.4104934253352428,0.38290513833992096,0.1971508522004579,9705,False
false_repair_20d_component,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs0_rolling_fracdiff_hygiene__none,keep_7000,risk_on_r_core_horizon_complete,robustness,0.27995889003083246,0.4104934253352428,0.38290513833992096,0.19705059750826343,9705,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs0_rolling_fracdiff_hygiene__none,keep_7000,risk_on_r_core_horizon_complete,robustness,0.2957862281603289,0.4104934253352428,0.38290513833992096,0.19705059750826343,9705,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs0_rolling_fracdiff_hygiene__none,keep_7000,risk_on_r_core_horizon_complete,train,0.07543298533582765,0.3033154451223995,0.28807277628032346,0.17165227865890384,16571,False
false_repair_20d_component,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs0_rolling_fracdiff_hygiene__none,keep_7000,risk_on_r_core_horizon_complete,train,0.38258146118171416,0.3033154451223995,0.28807277628032346,0.17165227865890384,16571,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs0_rolling_fracdiff_hygiene__none,keep_7000,risk_on_r_core_horizon_complete,train,0.3905318315966994,0.3033154451223995,0.28807277628032346,0.17165227865890384,16571,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs0_rolling_fracdiff_hygiene__none,keep_7000,risk_on_r_core_horizon_complete,validation,0.07586980920314254,0.3906663459225403,0.2986577181208054,0.05195563339171045,4455,False
false_repair_20d_component,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs0_rolling_fracdiff_hygiene__none,keep_7000,risk_on_r_core_horizon_complete,validation,0.2919003814224815,0.3906663459225403,0.2986577181208054,0.051925320886814466,4455,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs0_rolling_fracdiff_hygiene__none,keep_7000,risk_on_r_core_horizon_complete,validation,0.31097150549697106,0.3906663459225403,0.2986577181208054,0.051925320886814466,4455,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8500,risk_on_r6_horizon_complete,robustness,0.065086782376502,0.26981450252951095,0.24758842443729903,0.19395465994962216,2994,False
false_repair_20d_component,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8500,risk_on_r6_horizon_complete,robustness,0.2837162837162837,0.26981450252951095,0.24758842443729903,0.19395465994962216,2994,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8500,risk_on_r6_horizon_complete,robustness,0.3026973026973027,0.26981450252951095,0.24758842443729903,0.19395465994962216,2994,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8500,risk_on_r6_horizon_complete,train,0.08886107634543179,0.17620020429009192,0.1571753986332574,0.16666666666666666,4794,False
false_repair_20d_component,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8500,risk_on_r6_horizon_complete,train,0.3901578073089701,0.17620020429009192,0.1571753986332574,0.16666666666666666,4794,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8500,risk_on_r6_horizon_complete,train,0.40386212624584716,0.17620020429009192,0.1571753986332574,0.16666666666666666,4794,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8500,risk_on_r6_horizon_complete,validation,0.08333333333333333,0.19204801200300076,0.16822429906542055,0.06569343065693431,1440,True
false_repair_20d_component,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8500,risk_on_r6_horizon_complete,validation,0.2685634975711312,0.19204801200300076,0.16822429906542055,0.06569343065693431,1440,True
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8500,risk_on_r6_horizon_complete,validation,0.2921582234559334,0.19204801200300076,0.16822429906542055,0.06569343065693431,1440,True
fast_fail_only_10d,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8500,risk_on_r_core_horizon_complete,robustness,0.060137987848831224,0.2244499414138784,0.19911067193675888,0.18929074682949742,9705,False
false_repair_20d_component,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8500,risk_on_r_core_horizon_complete,robustness,0.27995889003083246,0.2244499414138784,0.19911067193675888,0.18929074682949742,9705,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8500,risk_on_r_core_horizon_complete,robustness,0.2957862281603289,0.2244499414138784,0.19911067193675888,0.18929074682949742,9705,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8500,risk_on_r_core_horizon_complete,train,0.07543298533582765,0.15283393369109755,0.13881401617250674,0.1653954235246889,16571,False
false_repair_20d_component,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8500,risk_on_r_core_horizon_complete,train,0.38258146118171416,0.15283393369109755,0.13881401617250674,0.1653954235246889,16571,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8500,risk_on_r_core_horizon_complete,train,0.3905318315966994,0.15283393369109755,0.13881401617250674,0.1653954235246889,16571,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8500,risk_on_r_core_horizon_complete,validation,0.07586980920314254,0.1801780129901371,0.14093959731543623,0.05309734513274336,4455,False
false_repair_20d_component,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8500,risk_on_r_core_horizon_complete,validation,0.2919003814224815,0.1801780129901371,0.14093959731543623,0.05303030303030303,4455,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8500,risk_on_r_core_horizon_complete,validation,0.31097150549697106,0.1801780129901371,0.14093959731543623,0.05303030303030303,4455,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8250,risk_on_r6_horizon_complete,robustness,0.065086782376502,0.30101180438448566,0.28938906752411575,0.20134228187919462,2994,False
false_repair_20d_component,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8250,risk_on_r6_horizon_complete,robustness,0.2837162837162837,0.30101180438448566,0.28938906752411575,0.20134228187919462,2994,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8250,risk_on_r6_horizon_complete,robustness,0.3026973026973027,0.30101180438448566,0.28938906752411575,0.20134228187919462,2994,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8250,risk_on_r6_horizon_complete,train,0.08886107634543179,0.20633299284984677,0.17084282460136674,0.15657620041753653,4794,False
false_repair_20d_component,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8250,risk_on_r6_horizon_complete,train,0.3901578073089701,0.20633299284984677,0.17084282460136674,0.15657620041753653,4794,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8250,risk_on_r6_horizon_complete,train,0.40386212624584716,0.20633299284984677,0.17084282460136674,0.15657620041753653,4794,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8250,risk_on_r6_horizon_complete,validation,0.08333333333333333,0.23330832708177043,0.19626168224299065,0.06325301204819277,1440,True
false_repair_20d_component,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8250,risk_on_r6_horizon_complete,validation,0.2685634975711312,0.23330832708177043,0.19626168224299065,0.06325301204819277,1440,True
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8250,risk_on_r6_horizon_complete,validation,0.2921582234559334,0.23330832708177043,0.19626168224299065,0.06325301204819277,1440,True
fast_fail_only_10d,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8250,risk_on_r_core_horizon_complete,robustness,0.060137987848831224,0.25856008332248404,0.23616600790513834,0.19383617193836172,9705,False
false_repair_20d_component,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8250,risk_on_r_core_horizon_complete,robustness,0.27995889003083246,0.25856008332248404,0.23616600790513834,0.1937576003242805,9705,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8250,risk_on_r_core_horizon_complete,robustness,0.2957862281603289,0.25856008332248404,0.23616600790513834,0.1937576003242805,9705,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8250,risk_on_r_core_horizon_complete,train,0.07543298533582765,0.17834301257075644,0.16172506738544473,0.16517549896765313,16571,False
false_repair_20d_component,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8250,risk_on_r_core_horizon_complete,train,0.38258146118171416,0.17834301257075644,0.16172506738544473,0.16517549896765313,16571,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8250,risk_on_r_core_horizon_complete,train,0.3905318315966994,0.17834301257075644,0.16172506738544473,0.16517549896765313,16571,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8250,risk_on_r_core_horizon_complete,validation,0.07586980920314254,0.21554005292278086,0.16778523489932887,0.052854122621564484,4455,False
false_repair_20d_component,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8250,risk_on_r_core_horizon_complete,validation,0.2919003814224815,0.21554005292278086,0.16778523489932887,0.05279831045406547,4455,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8250,risk_on_r_core_horizon_complete,validation,0.31097150549697106,0.21554005292278086,0.16778523489932887,0.05279831045406547,4455,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8000,risk_on_r6_horizon_complete,robustness,0.065086782376502,0.33558178752107926,0.3295819935691318,0.2047952047952048,2994,False
false_repair_20d_component,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8000,risk_on_r6_horizon_complete,robustness,0.2837162837162837,0.33558178752107926,0.3295819935691318,0.2047952047952048,2994,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8000,risk_on_r6_horizon_complete,robustness,0.3026973026973027,0.33558178752107926,0.3295819935691318,0.2047952047952048,2994,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8000,risk_on_r6_horizon_complete,train,0.08886107634543179,0.23263534218590398,0.1947608200455581,0.15804066543438078,4794,False
false_repair_20d_component,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8000,risk_on_r6_horizon_complete,train,0.3901578073089701,0.23263534218590398,0.1947608200455581,0.15804066543438078,4794,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8000,risk_on_r6_horizon_complete,train,0.40386212624584716,0.23263534218590398,0.1947608200455581,0.15804066543438078,4794,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8000,risk_on_r6_horizon_complete,validation,0.08333333333333333,0.27231807951987996,0.21495327102803738,0.05958549222797927,1440,True
false_repair_20d_component,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8000,risk_on_r6_horizon_complete,validation,0.2685634975711312,0.27231807951987996,0.21495327102803738,0.05958549222797927,1440,True
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8000,risk_on_r6_horizon_complete,validation,0.2921582234559334,0.27231807951987996,0.21495327102803738,0.05958549222797927,1440,True
fast_fail_only_10d,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8000,risk_on_r_core_horizon_complete,robustness,0.060137987848831224,0.29097773727379245,0.2717391304347826,0.1973448152134912,9705,False
false_repair_20d_component,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8000,risk_on_r_core_horizon_complete,robustness,0.27995889003083246,0.29097773727379245,0.2717391304347826,0.19727403156384504,9705,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8000,risk_on_r_core_horizon_complete,robustness,0.2957862281603289,0.29097773727379245,0.2717391304347826,0.19727403156384504,9705,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8000,risk_on_r_core_horizon_complete,train,0.07543298533582765,0.20385209145041536,0.18463611859838275,0.16501053899427884,16571,False
false_repair_20d_component,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8000,risk_on_r_core_horizon_complete,train,0.38258146118171416,0.20385209145041536,0.18463611859838275,0.16501053899427884,16571,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8000,risk_on_r_core_horizon_complete,train,0.3905318315966994,0.20385209145041536,0.18463611859838275,0.16501053899427884,16571,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8000,risk_on_r_core_horizon_complete,validation,0.07586980920314254,0.2501804185710849,0.18456375838926176,0.0502283105022831,4455,False
false_repair_20d_component,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8000,risk_on_r_core_horizon_complete,validation,0.2919003814224815,0.2501804185710849,0.18456375838926176,0.05018248175182482,4455,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_8000,risk_on_r_core_horizon_complete,validation,0.31097150549697106,0.2501804185710849,0.18456375838926176,0.05018248175182482,4455,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7750,risk_on_r6_horizon_complete,robustness,0.065086782376502,0.36593591905564926,0.35691318327974275,0.2036697247706422,2994,False
false_repair_20d_component,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7750,risk_on_r6_horizon_complete,robustness,0.2837162837162837,0.36593591905564926,0.35691318327974275,0.2036697247706422,2994,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7750,risk_on_r6_horizon_complete,robustness,0.3026973026973027,0.36593591905564926,0.35691318327974275,0.2036697247706422,2994,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7750,risk_on_r6_horizon_complete,train,0.08886107634543179,0.263023493360572,0.22323462414578588,0.1598694942903752,4794,False
false_repair_20d_component,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7750,risk_on_r6_horizon_complete,train,0.3901578073089701,0.263023493360572,0.22323462414578588,0.1598694942903752,4794,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7750,risk_on_r6_horizon_complete,train,0.40386212624584716,0.263023493360572,0.22323462414578588,0.1598694942903752,4794,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7750,risk_on_r6_horizon_complete,validation,0.08333333333333333,0.3090772693173293,0.24299065420560748,0.0593607305936073,1440,True
false_repair_20d_component,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7750,risk_on_r6_horizon_complete,validation,0.2685634975711312,0.3090772693173293,0.24299065420560748,0.0593607305936073,1440,True
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7750,risk_on_r6_horizon_complete,validation,0.2921582234559334,0.3090772693173293,0.24299065420560748,0.0593607305936073,1440,True
fast_fail_only_10d,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7750,risk_on_r_core_horizon_complete,robustness,0.060137987848831224,0.32287462569977865,0.30335968379446643,0.19832041343669252,9705,False
false_repair_20d_component,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7750,risk_on_r_core_horizon_complete,robustness,0.27995889003083246,0.32287462569977865,0.30335968379446643,0.19825637713916694,9705,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7750,risk_on_r_core_horizon_complete,robustness,0.2957862281603289,0.32287462569977865,0.30335968379446643,0.19825637713916694,9705,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7750,risk_on_r_core_horizon_complete,train,0.07543298533582765,0.22899360435198118,0.20923180592991913,0.16622055674518202,16571,False
false_repair_20d_component,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7750,risk_on_r_core_horizon_complete,train,0.38258146118171416,0.22899360435198118,0.20923180592991913,0.16622055674518202,16571,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7750,risk_on_r_core_horizon_complete,train,0.3905318315966994,0.22899360435198118,0.20923180592991913,0.16622055674518202,16571,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7750,risk_on_r_core_horizon_complete,validation,0.07586980920314254,0.2889102718306471,0.2080536912751678,0.04908946951702296,4455,False
false_repair_20d_component,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7750,risk_on_r_core_horizon_complete,validation,0.2919003814224815,0.2889102718306471,0.2080536912751678,0.0490506329113924,4455,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7750,risk_on_r_core_horizon_complete,validation,0.31097150549697106,0.2889102718306471,0.2080536912751678,0.0490506329113924,4455,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7500,risk_on_r6_horizon_complete,robustness,0.065086782376502,0.3996627318718381,0.3954983922829582,0.20603015075376885,2994,False
false_repair_20d_component,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7500,risk_on_r6_horizon_complete,robustness,0.2837162837162837,0.3996627318718381,0.3954983922829582,0.20603015075376885,2994,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7500,risk_on_r6_horizon_complete,robustness,0.3026973026973027,0.3996627318718381,0.3954983922829582,0.20603015075376885,2994,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7500,risk_on_r6_horizon_complete,train,0.08886107634543179,0.2916241062308478,0.2437357630979499,0.15781710914454278,4794,False
false_repair_20d_component,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7500,risk_on_r6_horizon_complete,train,0.3901578073089701,0.2916241062308478,0.2437357630979499,0.15781710914454278,4794,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7500,risk_on_r6_horizon_complete,train,0.40386212624584716,0.2916241062308478,0.2437357630979499,0.15781710914454278,4794,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7500,risk_on_r6_horizon_complete,validation,0.08333333333333333,0.34583645911477867,0.27102803738317754,0.05918367346938776,1440,True
false_repair_20d_component,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7500,risk_on_r6_horizon_complete,validation,0.2685634975711312,0.34583645911477867,0.27102803738317754,0.05918367346938776,1440,True
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7500,risk_on_r6_horizon_complete,validation,0.2921582234559334,0.34583645911477867,0.27102803738317754,0.05918367346938776,1440,True
fast_fail_only_10d,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7500,risk_on_r_core_horizon_complete,robustness,0.060137987848831224,0.35542247103241764,0.33300395256917,0.1978860833822666,9705,False
false_repair_20d_component,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7500,risk_on_r_core_horizon_complete,robustness,0.27995889003083246,0.35542247103241764,0.33300395256917,0.1977699530516432,9705,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7500,risk_on_r_core_horizon_complete,robustness,0.2957862281603289,0.35542247103241764,0.33300395256917,0.1977699530516432,9705,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7500,risk_on_r_core_horizon_complete,train,0.07543298533582765,0.25442917003602145,0.23247978436657682,0.16622500602264514,16571,False
false_repair_20d_component,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7500,risk_on_r_core_horizon_complete,train,0.38258146118171416,0.25442917003602145,0.23247978436657682,0.16622500602264514,16571,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7500,risk_on_r_core_horizon_complete,train,0.3905318315966994,0.25442917003602145,0.23247978436657682,0.16622500602264514,16571,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7500,risk_on_r_core_horizon_complete,validation,0.07586980920314254,0.32379119557373104,0.24496644295302014,0.05144467935165609,4455,False
false_repair_20d_component,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7500,risk_on_r_core_horizon_complete,validation,0.2919003814224815,0.32379119557373104,0.24496644295302014,0.05140845070422535,4455,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7500,risk_on_r_core_horizon_complete,validation,0.31097150549697106,0.32379119557373104,0.24496644295302014,0.05140845070422535,4455,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7250,risk_on_r6_horizon_complete,robustness,0.065086782376502,0.428752107925801,0.4180064308681672,0.20360219263899765,2994,False
false_repair_20d_component,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7250,risk_on_r6_horizon_complete,robustness,0.2837162837162837,0.428752107925801,0.4180064308681672,0.20360219263899765,2994,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7250,risk_on_r6_horizon_complete,robustness,0.3026973026973027,0.428752107925801,0.4180064308681672,0.20360219263899765,2994,False
fast_fail_only_10d,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7250,risk_on_r6_horizon_complete,train,0.08886107634543179,0.31562819203268644,0.2744874715261959,0.16316858496953285,4794,False
false_repair_20d_component,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7250,risk_on_r6_horizon_complete,train,0.3901578073089701,0.31562819203268644,0.2744874715261959,0.16316858496953285,4794,False
hybrid_cost_bad_10_20,regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_fs2_related_subset_only__none,keep_7250,risk_on_r6_horizon_complete,train,0.40386212624584716,0.31562819203268644,0.2744874715261959,0.16316858496953285,4794,False
