model_id,model_family,train_target_component,ablation_id,calibration_id,threshold_id,keep_fraction,threshold_score,denominator_id,split,evaluable_event_n,selected_event_n,rejected_event_n,selected_fraction,rejected_fraction,before_cost_bad_rate,after_cost_bad_rate,relative_cost_reduction,winner_complete_n,winner_n,rejected_winner_n,any_recall_retention,e1_missed_winner_n,rejected_e1_missed_winner_n,e1_missed_retention,non_winner_n,rejected_non_winner_n,non_winner_hit_rate,winner_injury_rate,kill_wrong_rate,fast_fail_positive_n,rejected_fast_fail_positive_n,fast_fail_bad_side_capture,threshold_fit_scope,readout_scope
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,full,platt,keep_8500,0.85,0.5825789338124692,risk_on_r_core_horizon_complete,train,16571,14085,2486,0.8499788787641059,0.15002112123589403,0.39068251765131856,0.34611288604898827,0.11408145895616548,16571,2968,458,0.8456873315363881,1593,354,0.7777777777777778,13603,2028,0.14908476071454826,0.15431266846361186,0.1842316975060338,1250,190,0.152,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,full,platt,keep_8500,0.85,0.5825789338124692,risk_on_r_core_horizon_complete,validation,4457,4220,237,0.9468252187570114,0.05317478124298856,0.31097150549697106,0.2962085308056872,0.04747372164433774,4455,298,49,0.8355704697986577,121,34,0.71900826446281,4157,188,0.045224921818619195,0.1644295302013423,0.20675105485232068,338,20,0.05917159763313609,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,full,platt,keep_8250,0.825,0.5649561848293563,risk_on_r6_horizon_complete,robustness,3003,2545,458,0.8474858474858474,0.1525141525141525,0.3026973026973027,0.2550098231827112,0.15754180526107625,2994,622,126,0.797427652733119,306,90,0.7058823529411765,2372,330,0.1391231028667791,0.20257234726688103,0.27510917030567683,195,17,0.08717948717948718,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,full,platt,keep_8250,0.825,0.5649561848293563,risk_on_r6_horizon_complete,train,4816,3956,860,0.8214285714285714,0.17857142857142858,0.40386212624584716,0.35490394337714865,0.12122499161730184,4794,878,176,0.7995444191343963,497,136,0.7263581488933601,3916,680,0.17364657814096016,0.20045558086560364,0.20465116279069767,426,71,0.16666666666666666,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,full,platt,keep_8250,0.825,0.5649561848293563,risk_on_r6_horizon_complete,validation,1441,1363,78,0.9458709229701596,0.05412907702984039,0.2921582234559334,0.27879677182685253,0.04573361472091574,1440,107,17,0.8411214953271028,41,12,0.7073170731707317,1333,61,0.04576144036009002,0.1588785046728972,0.21794871794871795,120,6,0.05,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,full,platt,keep_8250,0.825,0.5649561848293563,risk_on_r_core_horizon_complete,robustness,9730,8272,1458,0.8501541623843782,0.14984583761562179,0.2957862281603289,0.24927466150870406,0.15724723541358918,9705,2024,385,0.8097826086956522,991,280,0.7174571140262361,7681,1066,0.1387840124983726,0.19021739130434784,0.26406035665294925,584,68,0.11643835616438356,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,full,platt,keep_8250,0.825,0.5649561848293563,risk_on_r_core_horizon_complete,train,16571,13671,2900,0.8249954740208798,0.17500452597912014,0.39068251765131856,0.33830736595713556,0.13406064855179278,16571,2968,547,0.8157008086253369,1593,415,0.7394852479598242,13603,2353,0.17297654929059766,0.18429919137466308,0.18862068965517242,1250,231,0.1848,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,full,platt,keep_8250,0.825,0.5649561848293563,risk_on_r_core_horizon_complete,validation,4457,4175,282,0.9367287413058111,0.06327125869418891,0.31097150549697106,0.29293413173652694,0.0580033007577918,4455,298,51,0.8288590604026845,121,35,0.7107438016528925,4157,231,0.05556891989415444,0.17114093959731544,0.18085106382978725,338,26,0.07692307692307693,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,full,platt,keep_8000,0.8,0.5487652551263761,risk_on_r6_horizon_complete,robustness,3003,2478,525,0.8251748251748252,0.17482517482517482,0.3026973026973027,0.2514124293785311,0.16942626466036434,2994,622,136,0.7813504823151125,306,96,0.6862745098039216,2372,387,0.16315345699831366,0.21864951768488747,0.259047619047619,195,19,0.09743589743589744,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,full,platt,keep_8000,0.8,0.5487652551263761,risk_on_r6_horizon_complete,train,4816,3846,970,0.7985880398671097,0.20141196013289037,0.40386212624584716,0.3504940197607904,0.13214437060772918,4794,878,199,0.7733485193621867,497,154,0.6901408450704225,3916,767,0.19586312563840655,0.2266514806378132,0.20515463917525772,426,83,0.19483568075117372,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,full,platt,keep_8000,0.8,0.5487652551263761,risk_on_r6_horizon_complete,validation,1441,1350,91,0.9368494101318529,0.06315058986814712,0.2921582234559334,0.277037037037037,0.05175683997536738,1440,107,19,0.822429906542056,41,13,0.6829268292682927,1333,72,0.05401350337584396,0.17757009345794392,0.2087912087912088,120,8,0.06666666666666667,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,full,platt,keep_8000,0.8,0.5487652551263761,risk_on_r_core_horizon_complete,robustness,9730,8109,1621,0.8334018499486125,0.16659815005138745,0.2957862281603289,0.2461462572450364,0.1678238071597624,9705,2024,419,0.7929841897233202,991,299,0.698284561049445,7681,1195,0.1555787006900143,0.20701581027667984,0.25848241826033314,584,73,0.125,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,full,platt,keep_8000,0.8,0.5487652551263761,risk_on_r_core_horizon_complete,train,16571,13257,3314,0.8000120692776538,0.19998793072234627,0.39068251765131856,0.33310703779135553,0.14737152869314912,16571,2968,623,0.7900943396226415,1593,463,0.709353421217828,13603,2691,0.19782400940968903,0.2099056603773585,0.187990343995172,1250,266,0.2128,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,full,platt,keep_8000,0.8,0.5487652551263761,risk_on_r_core_horizon_complete,validation,4457,4127,330,0.925959165357864,0.07404083464213597,0.31097150549697106,0.29125272595105406,0.06341024562492933,4455,298,56,0.8120805369127517,121,38,0.6859504132231405,4157,274,0.06591291796968968,0.18791946308724833,0.1696969696969697,338,30,0.08875739644970414,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,full,platt,keep_7750,0.775,0.5339014477130315,risk_on_r6_horizon_complete,robustness,3003,2421,582,0.8061938061938062,0.1938061938061938,0.3026973026973027,0.24741842213961174,0.1826209882450451,2994,622,154,0.752411575562701,306,104,0.6601307189542484,2372,425,0.17917369308600337,0.24758842443729903,0.2646048109965636,195,24,0.12307692307692308,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,full,platt,keep_7750,0.775,0.5339014477130315,risk_on_r6_horizon_complete,train,4816,3714,1102,0.7711794019933554,0.2288205980066445,0.40386212624584716,0.345718901453958,0.14396800544870858,4794,878,228,0.7403189066059226,497,168,0.6619718309859155,3916,870,0.22216547497446373,0.25968109339407747,0.20689655172413793,426,93,0.21830985915492956,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,full,platt,keep_7750,0.775,0.5339014477130315,risk_on_r6_horizon_complete,validation,1441,1341,100,0.9306037473976405,0.06939625260235947,0.2921582234559334,0.2744220730797912,0.06070734606180731,1440,107,20,0.8130841121495327,41,13,0.6829268292682927,1333,80,0.06001500375093773,0.18691588785046728,0.2,120,9,0.075,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,full,platt,keep_7750,0.775,0.5339014477130315,risk_on_r_core_horizon_complete,robustness,9730,7933,1797,0.8153134635149024,0.18468653648509764,0.2957862281603289,0.24227908735661163,0.18089801251569457,9705,2024,471,0.767292490118577,991,329,0.6680121089808274,7681,1318,0.1715922405936727,0.2327075098814229,0.2621035058430718,584,84,0.14383561643835616,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,full,platt,keep_7750,0.775,0.5339014477130315,risk_on_r_core_horizon_complete,train,16571,12842,3729,0.774968318146159,0.22503168185384104,0.39068251765131856,0.3275190780252297,0.16167459963607014,16571,2968,712,0.7601078167115903,1593,513,0.6779661016949152,13603,3017,0.22178931118135706,0.2398921832884097,0.19093590775006705,1250,301,0.2408,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,full,platt,keep_7750,0.775,0.5339014477130315,risk_on_r_core_horizon_complete,validation,4457,4089,368,0.9174332510657393,0.08256674893426072,0.31097150549697106,0.2876008804108584,0.07515359019394234,4455,298,59,0.802013422818792,121,39,0.6776859504132231,4157,309,0.0743324512869858,0.19798657718120805,0.16032608695652173,338,38,0.11242603550295859,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,full,platt,keep_7500,0.75,0.5181143042848158,risk_on_r6_horizon_complete,robustness,3003,2359,644,0.7855477855477856,0.21445221445221446,0.3026973026973027,0.24162780839338702,0.20175103563768848,2994,622,171,0.72508038585209,306,112,0.6339869281045751,2372,470,0.1981450252951096,0.27491961414790994,0.265527950310559,195,28,0.14358974358974358,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,full,platt,keep_7500,0.75,0.5181143042848158,risk_on_r6_horizon_complete,train,4816,3579,1237,0.7431478405315615,0.25685215946843853,0.40386212624584716,0.3389214864487287,0.1607990340683406,4794,878,254,0.7107061503416856,497,187,0.6237424547283702,3916,979,0.25,0.28929384965831434,0.2053354890864996,426,111,0.2605633802816901,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,full,platt,keep_7500,0.75,0.5181143042848158,risk_on_r6_horizon_complete,validation,1441,1324,117,0.9188063844552394,0.08119361554476058,0.2921582234559334,0.2719033232628399,0.0693285301146027,1440,107,24,0.7757009345794392,41,15,0.6341463414634146,1333,93,0.06976744186046512,0.22429906542056074,0.20512820512820512,120,11,0.09166666666666666,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,full,platt,keep_7500,0.75,0.5181143042848158,risk_on_r_core_horizon_complete,robustness,9730,7728,2002,0.7942446043165468,0.20575539568345325,0.2957862281603289,0.23783643892339545,0.19591780725342683,9705,2024,525,0.7406126482213439,991,357,0.6397578203834511,7681,1469,0.19125113917458664,0.25938735177865613,0.26223776223776224,584,97,0.1660958904109589,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,full,platt,keep_7500,0.75,0.5181143042848158,risk_on_r_core_horizon_complete,train,16571,12428,4143,0.7499849134029328,0.25001508659706717,0.39068251765131856,0.32257804956549724,0.17432177025797732,16571,2968,804,0.72911051212938,1593,565,0.645323289391086,13603,3339,0.24546056017055062,0.27088948787061995,0.1940622737146995,1250,338,0.2704,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,full,platt,keep_7500,0.75,0.5181143042848158,risk_on_r_core_horizon_complete,validation,4457,4033,424,0.9048687457931344,0.0951312542068656,0.31097150549697106,0.28365980659558643,0.08782701443251897,4455,298,69,0.7684563758389261,121,42,0.6528925619834711,4157,355,0.08539812364686071,0.23154362416107382,0.16273584905660377,338,44,0.1301775147928994,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,full,platt,keep_7250,0.725,0.5040681058389467,risk_on_r6_horizon_complete,robustness,3003,2290,713,0.7625707625707626,0.23742923742923744,0.3026973026973027,0.23842794759825328,0.2123221929179818,2994,622,185,0.702572347266881,306,118,0.6143790849673203,2372,525,0.22133220910623946,0.297427652733119,0.2594670406732118,195,32,0.1641025641025641,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,full,platt,keep_7250,0.725,0.5040681058389467,risk_on_r6_horizon_complete,train,4816,3461,1355,0.7186461794019934,0.2813538205980066,0.40386212624584716,0.33342964461138397,0.17439734270003843,4794,878,278,0.683371298405467,497,204,0.5895372233400402,3916,1073,0.2740040858018386,0.31662870159453305,0.2051660516605166,426,120,0.28169014084507044,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,full,platt,keep_7250,0.725,0.5040681058389467,risk_on_r6_horizon_complete,validation,1441,1310,131,0.9090909090909091,0.09090909090909091,0.2921582234559334,0.2687022900763359,0.08028503562945369,1440,107,26,0.7570093457943925,41,17,0.5853658536585366,1333,105,0.07876969242310577,0.24299065420560748,0.1984732824427481,120,13,0.10833333333333334,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,full,platt,keep_7250,0.725,0.5040681058389467,risk_on_r_core_horizon_complete,robustness,9730,7528,2202,0.7736896197327852,0.2263103802672148,0.2957862281603289,0.23312964930924548,0.21183061578215484,9705,2024,568,0.7193675889328063,991,384,0.6125126135216953,7681,1626,0.21169118604348391,0.28063241106719367,0.2579473206176203,584,107,0.1832191780821918,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,full,platt,keep_7250,0.725,0.5040681058389467,risk_on_r_core_horizon_complete,train,16571,12014,4557,0.7250015086597067,0.2749984913402933,0.39068251765131856,0.3165473614116864,0.1897580590125031,16571,2968,895,0.6984501347708895,1593,627,0.6064030131826742,13603,3662,0.26920532235536276,0.30154986522911054,0.19640114110160192,1250,365,0.292,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,full,platt,keep_7250,0.725,0.5040681058389467,risk_on_r_core_horizon_complete,validation,4457,3970,487,0.8907336773614539,0.1092663226385461,0.31097150549697106,0.2798488664987406,0.10008196393586814,4455,298,77,0.7416107382550335,121,48,0.6033057851239669,4157,410,0.09862881885975464,0.25838926174496646,0.15811088295687886,338,50,0.14792899408284024,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,full,platt,keep_7000,0.7,0.49078684820536267,risk_on_r6_horizon_complete,robustness,3003,2233,770,0.7435897435897436,0.2564102564102564,0.3026973026973027,0.23242274966412899,0.2321611471491977,2994,622,193,0.6897106109324759,306,121,0.6045751633986928,2372,574,0.24198988195615515,0.3102893890675241,0.2506493506493506,195,36,0.18461538461538463,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,full,platt,keep_7000,0.7,0.49078684820536267,risk_on_r6_horizon_complete,train,4816,3333,1483,0.6920681063122923,0.3079318936877076,0.40386212624584716,0.32793279327932795,0.188008055304245,4794,878,303,0.6548974943052391,497,218,0.5613682092555332,3916,1175,0.30005107252298263,0.3451025056947608,0.2043155765340526,426,134,0.3145539906103286,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,full,platt,keep_7000,0.7,0.49078684820536267,risk_on_r6_horizon_complete,validation,1441,1294,147,0.8979875086745316,0.10201249132546843,0.2921582234559334,0.2642967542503864,0.09536431621186038,1440,107,27,0.7476635514018691,41,17,0.5853658536585366,1333,120,0.0900225056264066,0.2523364485981308,0.1836734693877551,120,15,0.125,risk_on_r_core_horizon_complete/train,readout_only
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,full,platt,keep_7000,0.7,0.49078684820536267,risk_on_r_core_horizon_complete,robustness,9730,7350,2380,0.7553956834532374,0.2446043165467626,0.2957862281603289,0.2291156462585034,0.2254012376319535,9705,2024,617,0.6951581027667985,991,412,0.5842583249243188,7681,1755,0.22848587423512565,0.3048418972332016,0.2592436974789916,584,116,0.19863013698630136,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,full,platt,keep_7000,0.7,0.49078684820536267,risk_on_r_core_horizon_complete,train,16571,11600,4971,0.7000181039164806,0.2999818960835194,0.39068251765131856,0.3112068965517241,0.20342763627454116,16571,2968,975,0.6714959568733153,1593,677,0.5750156936597615,13603,3996,0.2937587296919797,0.32850404312668463,0.19613759806879905,1250,401,0.3208,risk_on_r_core_horizon_complete/train,supported_gate
regularized_logistic_or_elastic_net__hybrid_cost_bad_10_20__full__platt,regularized_logistic_or_elastic_net,hybrid_cost_bad_10_20,full,platt,keep_7000,0.7,0.49078684820536267,risk_on_r_core_horizon_complete,validation,4457,3920,537,0.8795153690823424,0.12048463091765761,0.31097150549697106,0.27653061224489794,0.11075256942603887,4455,298,81,0.7281879194630873,121,49,0.5950413223140496,4157,456,0.10969449121962954,0.27181208053691275,0.15083798882681565,338,53,0.15680473372781065,risk_on_r_core_horizon_complete/train,supported_gate
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_8500,0.85,0.626566677609995,risk_on_r6_horizon_complete,robustness,3003,2582,421,0.8598068598068598,0.1401931401931402,0.2837162837162837,0.23663826491092177,0.16593343952171585,2994,622,111,0.8215434083601286,306,88,0.7124183006535948,2372,307,0.1294266441821248,0.17845659163987138,0.26365795724465557,195,8,0.041025641025641026,risk_on_r_core_horizon_complete/train,readout_only
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_8500,0.85,0.626566677609995,risk_on_r6_horizon_complete,train,4816,4095,721,0.8502906976744186,0.14970930232558138,0.3901578073089701,0.35018315018315016,0.10245766296857307,4794,878,164,0.8132118451025057,497,129,0.7404426559356136,3916,549,0.14019407558733402,0.1867881548974943,0.2274618585298197,426,29,0.06807511737089202,risk_on_r_core_horizon_complete/train,readout_only
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_8500,0.85,0.626566677609995,risk_on_r6_horizon_complete,validation,1441,1361,80,0.9444829979181124,0.055517002081887576,0.2685634975711312,0.24981631153563555,0.06980541363604446,1440,107,15,0.8598130841121495,41,11,0.7317073170731707,1333,65,0.04876219054763691,0.14018691588785046,0.1875,120,1,0.008333333333333333,risk_on_r_core_horizon_complete/train,readout_only
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_8500,0.85,0.626566677609995,risk_on_r_core_horizon_complete,robustness,9730,8342,1388,0.8573484069886947,0.14265159301130523,0.27995889003083246,0.2339966434907696,0.1641749848879632,9705,2024,400,0.8023715415019763,991,284,0.7134207870837538,7681,980,0.1275875537039448,0.1976284584980237,0.2881844380403458,584,26,0.04452054794520548,risk_on_r_core_horizon_complete/train,supported_gate
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_8500,0.85,0.626566677609995,risk_on_r_core_horizon_complete,train,16571,14085,2486,0.8499788787641059,0.15002112123589403,0.3827167943998552,0.3379481718139865,0.11697585065758903,16571,2968,531,0.8210916442048517,1593,401,0.7482736974262398,13603,1955,0.14371829743438946,0.17890835579514824,0.21359613837489944,1250,104,0.0832,risk_on_r_core_horizon_complete/train,supported_gate
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_8500,0.85,0.626566677609995,risk_on_r_core_horizon_complete,validation,4457,4175,282,0.9367287413058111,0.06327125869418891,0.2919003814224815,0.2701796407185629,0.07441148448682953,4455,298,53,0.8221476510067114,121,38,0.6859504132231405,4157,229,0.05508780370459466,0.17785234899328858,0.1879432624113475,338,6,0.01775147928994083,risk_on_r_core_horizon_complete/train,supported_gate
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_8250,0.825,0.6169329544270166,risk_on_r6_horizon_complete,robustness,3003,2520,483,0.8391608391608392,0.16083916083916083,0.2837162837162837,0.23293650793650794,0.17898082942097024,2994,622,133,0.7861736334405145,306,103,0.6633986928104575,2372,347,0.1462900505902192,0.21382636655948553,0.2753623188405797,195,9,0.046153846153846156,risk_on_r_core_horizon_complete/train,readout_only
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_8250,0.825,0.6169329544270166,risk_on_r6_horizon_complete,train,4816,3984,832,0.8272425249169435,0.17275747508305647,0.3901578073089701,0.34387550200803213,0.1186245781422657,4794,878,188,0.785876993166287,497,146,0.7062374245472837,3916,635,0.16215526046986722,0.214123006833713,0.22596153846153846,426,39,0.09154929577464789,risk_on_r_core_horizon_complete/train,readout_only
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_8250,0.825,0.6169329544270166,risk_on_r6_horizon_complete,validation,1441,1354,87,0.9396252602359473,0.06037473976405274,0.2685634975711312,0.2481536189069424,0.07599647326898198,1440,107,16,0.8504672897196262,41,12,0.7073170731707317,1333,71,0.05326331582895724,0.14953271028037382,0.1839080459770115,120,2,0.016666666666666666,risk_on_r_core_horizon_complete/train,readout_only
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_8250,0.825,0.6169329544270166,risk_on_r_core_horizon_complete,robustness,9730,8138,1592,0.836382322713258,0.16361767728674204,0.27995889003083246,0.22782010321946425,0.18623729650316181,9705,2024,462,0.7717391304347826,991,322,0.6750756811301716,7681,1122,0.14607472985288375,0.22826086956521738,0.29020100502512564,584,32,0.0547945205479452,risk_on_r_core_horizon_complete/train,supported_gate
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_8250,0.825,0.6169329544270166,risk_on_r_core_horizon_complete,train,16571,13671,2900,0.8249954740208798,0.17500452597912014,0.3827167943998552,0.3317972350230415,0.13304762195414377,16571,2968,614,0.7931266846361186,1593,463,0.709353421217828,13603,2286,0.16805116518415056,0.2068733153638814,0.21172413793103448,1250,142,0.1136,risk_on_r_core_horizon_complete/train,supported_gate
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_8250,0.825,0.6169329544270166,risk_on_r_core_horizon_complete,validation,4457,4133,324,0.9273053623513574,0.07269463764864259,0.2919003814224815,0.2678441809823373,0.08241236384452158,4455,298,60,0.7986577181208053,121,43,0.6446280991735537,4157,264,0.06350733702189079,0.20134228187919462,0.18518518518518517,338,9,0.026627218934911243,risk_on_r_core_horizon_complete/train,supported_gate
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_8000,0.8,0.6082911357867404,risk_on_r6_horizon_complete,robustness,3003,2468,535,0.8218448218448219,0.17815517815517815,0.2837162837162837,0.22811993517017828,0.1959575524459561,2994,622,151,0.7572347266881029,306,115,0.6241830065359477,2372,381,0.1606239460370995,0.2427652733118971,0.2822429906542056,195,9,0.046153846153846156,risk_on_r_core_horizon_complete/train,readout_only
shallow_tree_or_bagging_shallow_trees_diagnostic__false_repair_20d_component__full__none,shallow_tree_or_bagging_shallow_trees_diagnostic,false_repair_20d_component,full,none,keep_8000,0.8,0.6082911357867404,risk_on_r6_horizon_complete,train,4816,3859,957,0.8012873754152824,0.1987126245847176,0.3901578073089701,0.33791137600414617,0.13391102350400852,4794,878,212,0.7585421412300684,497,164,0.670020120724346,3916,736,0.18794688457609807,0.24145785876993167,0.22152560083594566,426,50,0.11737089201877934,risk_on_r_core_horizon_complete/train,readout_only
