condition,kind,n_terms,coverage_pre60_excl_t0,covered_events_excl_t0,coverage_pre60_to_t0,covered_events_to_t0,eligible_day_density,median_closest_hit_offset,median_earliest_hit_offset
ema20_up AND rps20_gt_50,and2,2,0.9763313609467456,825,0.9763313609467456,825,0.38960155392451934,-4.0,-57.0
above_ema20 AND ema20_up AND rps20_gt_50,and3,3,0.9763313609467456,825,0.9763313609467456,825,0.38960155392451934,-4.0,-57.0
above_ma60 AND rps20_gt_50,and2,2,0.9100591715976332,769,0.9100591715976332,769,0.3910305372471458,-4.0,-56.0
above_ema20 AND above_ema30 AND ma30_up,and3,3,0.9479289940828403,801,0.9491124260355029,802,0.3916223639683752,-4.0,-56.0
above_ema20 AND ema30_up AND ma30_up,and3,3,0.9479289940828403,801,0.9491124260355029,802,0.3916223639683752,-4.0,-56.0
above_ema30 AND ema20_up AND ma30_up,and3,3,0.9479289940828403,801,0.9491124260355029,802,0.3916223639683752,-4.0,-56.0
ema20_up AND ema30_up AND ma30_up,and3,3,0.9479289940828403,801,0.9491124260355029,802,0.3916223639683752,-4.0,-56.0
near_high_20_5pct AND rps20_gt_50,and2,2,0.9846153846153847,832,0.9857988165680474,833,0.3919309231991016,-4.0,-56.0
above_boll_mid20 AND above_ma60 AND rsi14_gt_50,and3,3,0.9171597633136095,775,0.9171597633136095,775,0.39225971582200686,-4.0,-56.0
above_ma20 AND above_ma60 AND rsi14_gt_50,and3,3,0.9171597633136095,775,0.9171597633136095,775,0.39225971582200686,-4.0,-56.0
above_ma60 AND boll_pct_b_gt_0_5 AND rsi14_gt_50,and3,3,0.9171597633136095,775,0.9171597633136095,775,0.39225971582200686,-4.0,-56.0
above_boll_mid20 AND above_ema30 AND above_ma60,and3,3,0.9171597633136095,775,0.9171597633136095,775,0.3926593253175378,-4.0,-56.0
above_boll_mid20 AND above_ma60 AND ema30_up,and3,3,0.9171597633136095,775,0.9171597633136095,775,0.3926593253175378,-4.0,-56.0
above_ema30 AND above_ma20 AND above_ma60,and3,3,0.9171597633136095,775,0.9171597633136095,775,0.3926593253175378,-4.0,-56.0
above_ema30 AND above_ma60 AND boll_pct_b_gt_0_5,and3,3,0.9171597633136095,775,0.9171597633136095,775,0.3926593253175378,-4.0,-56.0
above_ma20 AND above_ma60 AND ema30_up,and3,3,0.9171597633136095,775,0.9171597633136095,775,0.3926593253175378,-4.0,-56.0
above_ma60 AND boll_pct_b_gt_0_5 AND ema30_up,and3,3,0.9171597633136095,775,0.9171597633136095,775,0.3926593253175378,-4.0,-56.0
above_ema60 AND above_ma30 AND ma30_up,and3,3,0.9053254437869822,765,0.906508875739645,766,0.3927174963200518,-3.5,-56.0
above_ma30 AND ema60_up AND ma30_up,and3,3,0.893491124260355,755,0.9053254437869822,765,0.3927174963200518,-4.0,-56.0
above_ma30 AND above_ma60 AND ma30_up,and3,3,0.9053254437869822,765,0.906508875739645,766,0.3927402588862529,-4.0,-55.5
above_ema20 AND ma30_up AND rsi14_gt_50,and3,3,0.9479289940828403,801,0.9502958579881656,803,0.39287936345748203,-4.0,-56.0
ema20_up AND ma30_up AND rsi14_gt_50,and3,3,0.9479289940828403,801,0.9502958579881656,803,0.39287936345748203,-4.0,-56.0
above_ema30 AND rps20_gt_50 AND rsi14_gt_50,and3,3,0.9704142011834319,820,0.9704142011834319,820,0.39389609141446585,-4.0,-57.0
ema30_up AND rps20_gt_50 AND rsi14_gt_50,and3,3,0.9704142011834319,820,0.9704142011834319,820,0.39389609141446585,-4.0,-57.0
above_ema30 AND above_ma60 AND ma20_up,and3,3,0.9053254437869822,765,0.9053254437869822,765,0.39430075925804153,-3.0,-56.0
above_ema30 AND above_ma60 AND ret20_gt_0,and3,3,0.9053254437869822,765,0.9053254437869822,765,0.39430075925804153,-3.0,-56.0
above_ma60 AND ema30_up AND ma20_up,and3,3,0.9053254437869822,765,0.9053254437869822,765,0.39430075925804153,-3.0,-56.0
above_ma60 AND ema30_up AND ret20_gt_0,and3,3,0.9053254437869822,765,0.9053254437869822,765,0.39430075925804153,-3.0,-56.0
above_ma20 AND above_ma60,and2,2,0.9171597633136095,775,0.9171597633136095,775,0.3943462843904438,-3.0,-56.0
above_ma60 AND boll_pct_b_gt_0_5,and2,2,0.9171597633136095,775,0.9171597633136095,775,0.3943462843904438,-3.0,-56.0
above_ma60 AND above_boll_mid20,and2,2,0.9171597633136095,775,0.9171597633136095,775,0.3943462843904438,-3.0,-56.0
above_boll_mid20 AND above_ma20 AND above_ma60,and3,3,0.9171597633136095,775,0.9171597633136095,775,0.3943462843904438,-3.0,-56.0
above_boll_mid20 AND above_ma60 AND boll_pct_b_gt_0_5,and3,3,0.9171597633136095,775,0.9171597633136095,775,0.3943462843904438,-3.0,-56.0
above_ma20 AND above_ma60 AND boll_pct_b_gt_0_5,and3,3,0.9171597633136095,775,0.9171597633136095,775,0.3943462843904438,-3.0,-56.0
above_ma30 AND above_ma60 AND ma20_up,and3,3,0.9053254437869822,765,0.906508875739645,766,0.39446768474351646,-4.0,-56.0
above_ma30 AND above_ma60 AND ret20_gt_0,and3,3,0.9053254437869822,765,0.906508875739645,766,0.39446768474351646,-4.0,-56.0
above_ema30 AND above_ma30 AND ret10_gt_0,and3,3,0.978698224852071,827,0.978698224852071,827,0.3946851937094384,-4.0,-57.0
above_ma30 AND ema30_up AND ret10_gt_0,and3,3,0.978698224852071,827,0.978698224852071,827,0.3946851937094384,-4.0,-57.0
above_boll_mid20 AND above_ema60 AND above_ma30,and3,3,0.919526627218935,777,0.919526627218935,777,0.39483441497675686,-3.0,-57.0
above_ema60 AND above_ma20 AND above_ma30,and3,3,0.919526627218935,777,0.919526627218935,777,0.39483441497675686,-3.0,-57.0
above_ema60 AND above_ma30 AND boll_pct_b_gt_0_5,and3,3,0.919526627218935,777,0.919526627218935,777,0.39483441497675686,-3.0,-57.0
above_boll_mid20 AND above_ma30 AND ema60_up,and3,3,0.9076923076923077,767,0.919526627218935,777,0.39483441497675686,-3.0,-57.0
above_ma20 AND above_ma30 AND ema60_up,and3,3,0.9076923076923077,767,0.919526627218935,777,0.39483441497675686,-3.0,-57.0
above_ma30 AND boll_pct_b_gt_0_5 AND ema60_up,and3,3,0.9076923076923077,767,0.919526627218935,777,0.39483441497675686,-3.0,-57.0
above_ma60 AND ma30_up AND rsi14_gt_50,and3,3,0.9041420118343195,764,0.9041420118343195,764,0.394849590020891,-3.5,-56.0
above_ema20 AND ma30_up,and2,2,0.9550295857988166,807,0.9562130177514793,808,0.39517332429575147,-4.0,-56.0
ema20_up AND ma30_up,and2,2,0.9550295857988166,807,0.9562130177514793,808,0.39517332429575147,-4.0,-56.0
above_ema20 AND ema20_up AND ma30_up,and3,3,0.9550295857988166,807,0.9562130177514793,808,0.39517332429575147,-4.0,-56.0
above_ema60 AND ma30_up AND rsi14_gt_50,and3,3,0.9053254437869822,765,0.9053254437869822,765,0.39550970444072375,-3.0,-57.0
ema60_up AND ma30_up AND rsi14_gt_50,and3,3,0.893491124260355,755,0.9041420118343195,764,0.39550970444072375,-3.0,-57.0
above_boll_mid20 AND above_ema30 AND near_high_20_5pct,and3,3,0.9798816568047337,828,0.9798816568047337,828,0.395555229573126,-4.5,-56.0
above_boll_mid20 AND ema30_up AND near_high_20_5pct,and3,3,0.9798816568047337,828,0.9798816568047337,828,0.395555229573126,-4.5,-56.0
above_ema30 AND above_ma20 AND near_high_20_5pct,and3,3,0.9798816568047337,828,0.9798816568047337,828,0.395555229573126,-4.5,-56.0
above_ema30 AND boll_pct_b_gt_0_5 AND near_high_20_5pct,and3,3,0.9798816568047337,828,0.9798816568047337,828,0.395555229573126,-4.5,-56.0
above_ma20 AND ema30_up AND near_high_20_5pct,and3,3,0.9798816568047337,828,0.9798816568047337,828,0.395555229573126,-4.5,-56.0
boll_pct_b_gt_0_5 AND ema30_up AND near_high_20_5pct,and3,3,0.9798816568047337,828,0.9798816568047337,828,0.395555229573126,-4.5,-56.0
above_ema60 AND rps20_gt_50,and2,2,0.9171597633136095,775,0.9171597633136095,775,0.39573733010273504,-3.0,-58.0
ema60_up AND rps20_gt_50,and2,2,0.9041420118343195,764,0.9171597633136095,775,0.39573733010273504,-3.0,-58.0
above_ema60 AND ema60_up AND rps20_gt_50,and3,3,0.9041420118343195,764,0.9171597633136095,775,0.39573733010273504,-3.0,-58.0
above_ema60 AND ma20_up AND rsi14_gt_50,and3,3,0.914792899408284,773,0.914792899408284,773,0.39660989514044503,-3.0,-57.0
above_ema60 AND ret20_gt_0 AND rsi14_gt_50,and3,3,0.914792899408284,773,0.914792899408284,773,0.39660989514044503,-3.0,-57.0
ema60_up AND ma20_up AND rsi14_gt_50,and3,3,0.9029585798816568,763,0.914792899408284,773,0.39660989514044503,-3.0,-57.0
ema60_up AND ret20_gt_0 AND rsi14_gt_50,and3,3,0.9029585798816568,763,0.914792899408284,773,0.39660989514044503,-3.0,-57.0
above_ema20 AND above_ma30 AND ret10_gt_0,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.3975785687910042,-4.0,-57.0
above_ma30 AND ema20_up AND ret10_gt_0,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.3975785687910042,-4.0,-57.0
above_boll_mid20 AND above_ema30 AND ret10_gt_0,and3,3,0.9798816568047337,828,0.9798816568047337,828,0.39781631114910493,-4.0,-57.0
above_boll_mid20 AND ema30_up AND ret10_gt_0,and3,3,0.9798816568047337,828,0.9798816568047337,828,0.39781631114910493,-4.0,-57.0
above_ema30 AND above_ma20 AND ret10_gt_0,and3,3,0.9798816568047337,828,0.9798816568047337,828,0.39781631114910493,-4.0,-57.0
above_ema30 AND boll_pct_b_gt_0_5 AND ret10_gt_0,and3,3,0.9798816568047337,828,0.9798816568047337,828,0.39781631114910493,-4.0,-57.0
above_ma20 AND ema30_up AND ret10_gt_0,and3,3,0.9798816568047337,828,0.9798816568047337,828,0.39781631114910493,-4.0,-57.0
boll_pct_b_gt_0_5 AND ema30_up AND ret10_gt_0,and3,3,0.9798816568047337,828,0.9798816568047337,828,0.39781631114910493,-4.0,-57.0
rps20_gt_50 AND rsi14_gt_50,and2,2,0.9751479289940829,824,0.9751479289940829,824,0.39781631114910493,-4.0,-57.0
above_ma30 AND ret10_gt_0 AND rsi14_gt_50,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.3979377115021776,-4.0,-57.0
above_boll_mid20 AND above_ma30 AND ret10_gt_0,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.3984030795222896,-4.0,-56.0
above_ma20 AND above_ma30 AND ret10_gt_0,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.3984030795222896,-4.0,-56.0
above_ma30 AND boll_pct_b_gt_0_5 AND ret10_gt_0,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.3984030795222896,-4.0,-56.0
above_ema20 AND above_ma30 AND above_ma60,and3,3,0.9159763313609467,774,0.9159763313609467,774,0.3986079426180998,-4.0,-56.0
above_ma30 AND above_ma60 AND ema20_up,and3,3,0.9159763313609467,774,0.9159763313609467,774,0.3986079426180998,-4.0,-56.0
above_ema30 AND rps20_gt_50,and2,2,0.9715976331360947,821,0.9715976331360947,821,0.399285761256089,-4.0,-57.0
ema30_up AND rps20_gt_50,and2,2,0.9715976331360947,821,0.9715976331360947,821,0.399285761256089,-4.0,-57.0
above_ema30 AND ema30_up AND rps20_gt_50,and3,3,0.9715976331360947,821,0.9715976331360947,821,0.399285761256089,-4.0,-57.0
money_ratio20_gt_1_0,single,1,1.0,845,1.0,845,0.39936669482480414,0.0,-59.0
vol_ratio20_gt_1_0,single,1,1.0,845,1.0,845,0.39947039095972037,0.0,-59.0
above_boll_mid20 AND above_ema30 AND ma20_up,and3,3,0.9704142011834319,820,0.9715976331360947,821,0.39993575897983236,-4.0,-56.0
above_boll_mid20 AND above_ema30 AND ret20_gt_0,and3,3,0.9704142011834319,820,0.9715976331360947,821,0.39993575897983236,-4.0,-56.0
above_boll_mid20 AND ema30_up AND ma20_up,and3,3,0.9704142011834319,820,0.9715976331360947,821,0.39993575897983236,-4.0,-56.0
above_boll_mid20 AND ema30_up AND ret20_gt_0,and3,3,0.9704142011834319,820,0.9715976331360947,821,0.39993575897983236,-4.0,-56.0
above_ema30 AND above_ma20 AND ma20_up,and3,3,0.9704142011834319,820,0.9715976331360947,821,0.39993575897983236,-4.0,-56.0
above_ema30 AND above_ma20 AND ret20_gt_0,and3,3,0.9704142011834319,820,0.9715976331360947,821,0.39993575897983236,-4.0,-56.0
above_ema30 AND boll_pct_b_gt_0_5 AND ma20_up,and3,3,0.9704142011834319,820,0.9715976331360947,821,0.39993575897983236,-4.0,-56.0
above_ema30 AND boll_pct_b_gt_0_5 AND ret20_gt_0,and3,3,0.9704142011834319,820,0.9715976331360947,821,0.39993575897983236,-4.0,-56.0
above_ma20 AND ema30_up AND ma20_up,and3,3,0.9704142011834319,820,0.9715976331360947,821,0.39993575897983236,-4.0,-56.0
above_ma20 AND ema30_up AND ret20_gt_0,and3,3,0.9704142011834319,820,0.9715976331360947,821,0.39993575897983236,-4.0,-56.0
boll_pct_b_gt_0_5 AND ema30_up AND ma20_up,and3,3,0.9704142011834319,820,0.9715976331360947,821,0.39993575897983236,-4.0,-56.0
boll_pct_b_gt_0_5 AND ema30_up AND ret20_gt_0,and3,3,0.9704142011834319,820,0.9715976331360947,821,0.39993575897983236,-4.0,-56.0
above_boll_mid20 AND above_ema20 AND above_ema60,and3,3,0.9230769230769231,780,0.9230769230769231,780,0.4004668855245254,-3.0,-57.0
above_boll_mid20 AND above_ema60 AND ema20_up,and3,3,0.9230769230769231,780,0.9230769230769231,780,0.4004668855245254,-3.0,-57.0
above_ema20 AND above_ema60 AND above_ma20,and3,3,0.9230769230769231,780,0.9230769230769231,780,0.4004668855245254,-3.0,-57.0
above_ema20 AND above_ema60 AND boll_pct_b_gt_0_5,and3,3,0.9230769230769231,780,0.9230769230769231,780,0.4004668855245254,-3.0,-57.0
above_ema60 AND above_ma20 AND ema20_up,and3,3,0.9230769230769231,780,0.9230769230769231,780,0.4004668855245254,-3.0,-57.0
above_ema60 AND boll_pct_b_gt_0_5 AND ema20_up,and3,3,0.9230769230769231,780,0.9230769230769231,780,0.4004668855245254,-3.0,-57.0
above_boll_mid20 AND above_ema20 AND ema60_up,and3,3,0.9112426035502958,770,0.9230769230769231,780,0.4004668855245254,-3.0,-57.0
above_boll_mid20 AND ema20_up AND ema60_up,and3,3,0.9112426035502958,770,0.9230769230769231,780,0.4004668855245254,-3.0,-57.0
above_ema20 AND above_ma20 AND ema60_up,and3,3,0.9112426035502958,770,0.9230769230769231,780,0.4004668855245254,-3.0,-57.0
above_ema20 AND boll_pct_b_gt_0_5 AND ema60_up,and3,3,0.9112426035502958,770,0.9230769230769231,780,0.4004668855245254,-3.0,-57.0
above_ma20 AND ema20_up AND ema60_up,and3,3,0.9112426035502958,770,0.9230769230769231,780,0.4004668855245254,-3.0,-57.0
boll_pct_b_gt_0_5 AND ema20_up AND ema60_up,and3,3,0.9112426035502958,770,0.9230769230769231,780,0.4004668855245254,-3.0,-57.0
above_boll_mid20 AND above_ma30 AND near_high_20_5pct,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.4006995695345814,-4.0,-56.0
above_ma20 AND above_ma30 AND near_high_20_5pct,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.4006995695345814,-4.0,-56.0
above_ma30 AND boll_pct_b_gt_0_5 AND near_high_20_5pct,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.4006995695345814,-4.0,-56.0
above_ema30 AND above_ma30 AND near_high_20_5pct,and3,3,0.978698224852071,827,0.978698224852071,827,0.40143303000106223,-5.0,-56.0
above_ma30 AND ema30_up AND near_high_20_5pct,and3,3,0.978698224852071,827,0.978698224852071,827,0.40143303000106223,-5.0,-56.0
above_ema60 AND above_ma30 AND ma20_up,and3,3,0.9171597633136095,775,0.9183431952662722,776,0.4014734967854198,-3.0,-57.0
above_ema60 AND above_ma30 AND ret20_gt_0,and3,3,0.9171597633136095,775,0.9183431952662722,776,0.4014734967854198,-3.0,-57.0
above_ma30 AND ema60_up AND ma20_up,and3,3,0.9053254437869822,765,0.9183431952662722,776,0.4014734967854198,-3.0,-57.0
above_ma30 AND ema60_up AND ret20_gt_0,and3,3,0.9053254437869822,765,0.9183431952662722,776,0.4014734967854198,-3.0,-57.0
above_boll_mid20 AND near_high_20_5pct AND rsi14_gt_50,and3,3,0.9846153846153847,832,0.9846153846153847,832,0.4015291386139115,-4.0,-56.0
above_ma20 AND near_high_20_5pct AND rsi14_gt_50,and3,3,0.9846153846153847,832,0.9846153846153847,832,0.4015291386139115,-4.0,-56.0
boll_pct_b_gt_0_5 AND near_high_20_5pct AND rsi14_gt_50,and3,3,0.9846153846153847,832,0.9846153846153847,832,0.4015291386139115,-4.0,-56.0
above_ema30 AND above_ema60 AND ma20_up,and3,3,0.9159763313609467,774,0.9159763313609467,774,0.4019338064574871,-3.0,-57.0
above_ema30 AND above_ema60 AND ret20_gt_0,and3,3,0.9159763313609467,774,0.9159763313609467,774,0.4019338064574871,-3.0,-57.0
above_ema60 AND ema30_up AND ma20_up,and3,3,0.9159763313609467,774,0.9159763313609467,774,0.4019338064574871,-3.0,-57.0
above_ema60 AND ema30_up AND ret20_gt_0,and3,3,0.9159763313609467,774,0.9159763313609467,774,0.4019338064574871,-3.0,-57.0
above_ema30 AND ema60_up AND ma20_up,and3,3,0.9041420118343195,764,0.9159763313609467,774,0.4019338064574871,-3.0,-57.0
above_ema30 AND ema60_up AND ret20_gt_0,and3,3,0.9041420118343195,764,0.9159763313609467,774,0.4019338064574871,-3.0,-57.0
ema30_up AND ema60_up AND ma20_up,and3,3,0.9041420118343195,764,0.9159763313609467,774,0.4019338064574871,-3.0,-57.0
ema30_up AND ema60_up AND ret20_gt_0,and3,3,0.9041420118343195,764,0.9159763313609467,774,0.4019338064574871,-3.0,-57.0
above_ema20 AND above_ema30 AND ret10_gt_0,and3,3,0.9798816568047337,828,0.9798816568047337,828,0.40248769556838127,-4.0,-57.0
above_ema20 AND ema30_up AND ret10_gt_0,and3,3,0.9798816568047337,828,0.9798816568047337,828,0.40248769556838127,-4.0,-57.0
above_ema30 AND ema20_up AND ret10_gt_0,and3,3,0.9798816568047337,828,0.9798816568047337,828,0.40248769556838127,-4.0,-57.0
ema20_up AND ema30_up AND ret10_gt_0,and3,3,0.9798816568047337,828,0.9798816568047337,828,0.40248769556838127,-4.0,-57.0
above_ema30 AND above_ma60 AND ma30_up,and3,3,0.9053254437869822,765,0.9053254437869822,765,0.4025104581345824,-3.0,-56.0
above_ma60 AND ema30_up AND ma30_up,and3,3,0.9053254437869822,765,0.9053254437869822,765,0.4025104581345824,-3.0,-56.0
above_boll_mid20 AND ma20_up AND rsi14_gt_50,and3,3,0.9727810650887574,822,0.9739644970414201,823,0.4030339971572084,-4.0,-56.0
above_boll_mid20 AND ret20_gt_0 AND rsi14_gt_50,and3,3,0.9727810650887574,822,0.9739644970414201,823,0.4030339971572084,-4.0,-56.0
above_ma20 AND ma20_up AND rsi14_gt_50,and3,3,0.9727810650887574,822,0.9739644970414201,823,0.4030339971572084,-4.0,-56.0
above_ma20 AND ret20_gt_0 AND rsi14_gt_50,and3,3,0.9727810650887574,822,0.9739644970414201,823,0.4030339971572084,-4.0,-56.0
boll_pct_b_gt_0_5 AND ma20_up AND rsi14_gt_50,and3,3,0.9727810650887574,822,0.9739644970414201,823,0.4030339971572084,-4.0,-56.0
boll_pct_b_gt_0_5 AND ret20_gt_0 AND rsi14_gt_50,and3,3,0.9727810650887574,822,0.9739644970414201,823,0.4030339971572084,-4.0,-56.0
above_ema30 AND above_ema60 AND ma30_up,and3,3,0.9041420118343195,764,0.9041420118343195,764,0.40305675972340954,-3.0,-57.0
above_ema60 AND ema30_up AND ma30_up,and3,3,0.9041420118343195,764,0.9041420118343195,764,0.40305675972340954,-3.0,-57.0
above_ema30 AND ema60_up AND ma30_up,and3,3,0.8923076923076924,754,0.9029585798816568,763,0.40305675972340954,-3.0,-57.0
ema30_up AND ema60_up AND ma30_up,and3,3,0.8923076923076924,754,0.9029585798816568,763,0.40305675972340954,-3.0,-57.0
above_ema20 AND above_ma30 AND near_high_20_5pct,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.40318068925050454,-4.0,-56.0
above_ma30 AND ema20_up AND near_high_20_5pct,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.40318068925050454,-4.0,-56.0
above_ema20 AND above_ema60 AND above_ma60,and3,3,0.9029585798816568,763,0.9029585798816568,763,0.40369411157704116,-3.0,-57.0
above_ema60 AND above_ma60 AND ema20_up,and3,3,0.9029585798816568,763,0.9029585798816568,763,0.40369411157704116,-3.0,-57.0
above_ema20 AND above_ma60 AND ema60_up,and3,3,0.8911242603550296,753,0.9029585798816568,763,0.40369411157704116,-3.0,-57.0
above_ma60 AND ema20_up AND ema60_up,and3,3,0.8911242603550296,753,0.9029585798816568,763,0.40369411157704116,-3.0,-57.0
above_boll_mid20 AND above_ema60 AND rsi14_gt_50,and3,3,0.9230769230769231,780,0.9230769230769231,780,0.4037396367094434,-3.0,-57.0
above_ema60 AND above_ma20 AND rsi14_gt_50,and3,3,0.9230769230769231,780,0.9230769230769231,780,0.4037396367094434,-3.0,-57.0
above_ema60 AND boll_pct_b_gt_0_5 AND rsi14_gt_50,and3,3,0.9230769230769231,780,0.9230769230769231,780,0.4037396367094434,-3.0,-57.0
above_boll_mid20 AND ema60_up AND rsi14_gt_50,and3,3,0.9112426035502958,770,0.9230769230769231,780,0.4037396367094434,-3.0,-57.0
above_ma20 AND ema60_up AND rsi14_gt_50,and3,3,0.9112426035502958,770,0.9230769230769231,780,0.4037396367094434,-3.0,-57.0
boll_pct_b_gt_0_5 AND ema60_up AND rsi14_gt_50,and3,3,0.9112426035502958,770,0.9230769230769231,780,0.4037396367094434,-3.0,-57.0
above_ma30 AND ma30_up AND rsi14_gt_50,and3,3,0.9479289940828403,801,0.9502958579881656,803,0.4038079244080468,-4.0,-56.0
above_boll_mid20 AND ret10_gt_0 AND rsi14_gt_50,and3,3,0.9857988165680474,833,0.9857988165680474,833,0.40384080367033737,-4.0,-57.0
above_ma20 AND ret10_gt_0 AND rsi14_gt_50,and3,3,0.9857988165680474,833,0.9857988165680474,833,0.40384080367033737,-4.0,-57.0
boll_pct_b_gt_0_5 AND ret10_gt_0 AND rsi14_gt_50,and3,3,0.9857988165680474,833,0.9857988165680474,833,0.40384080367033737,-4.0,-57.0
above_ema20 AND above_ema30 AND near_high_20_5pct,and3,3,0.9798816568047337,828,0.9798816568047337,828,0.40386609541056084,-4.0,-56.0
above_ema20 AND ema30_up AND near_high_20_5pct,and3,3,0.9798816568047337,828,0.9798816568047337,828,0.40386609541056084,-4.0,-56.0
above_ema30 AND ema20_up AND near_high_20_5pct,and3,3,0.9798816568047337,828,0.9798816568047337,828,0.40386609541056084,-4.0,-56.0
ema20_up AND ema30_up AND near_high_20_5pct,and3,3,0.9798816568047337,828,0.9798816568047337,828,0.40386609541056084,-4.0,-56.0
above_boll_mid20 AND above_ema30 AND above_ema60,and3,3,0.9230769230769231,780,0.9230769230769231,780,0.40399002493765584,-3.0,-57.0
above_boll_mid20 AND above_ema60 AND ema30_up,and3,3,0.9230769230769231,780,0.9230769230769231,780,0.40399002493765584,-3.0,-57.0
above_ema30 AND above_ema60 AND above_ma20,and3,3,0.9230769230769231,780,0.9230769230769231,780,0.40399002493765584,-3.0,-57.0
above_ema30 AND above_ema60 AND boll_pct_b_gt_0_5,and3,3,0.9230769230769231,780,0.9230769230769231,780,0.40399002493765584,-3.0,-57.0
above_ema60 AND above_ma20 AND ema30_up,and3,3,0.9230769230769231,780,0.9230769230769231,780,0.40399002493765584,-3.0,-57.0
above_ema60 AND boll_pct_b_gt_0_5 AND ema30_up,and3,3,0.9230769230769231,780,0.9230769230769231,780,0.40399002493765584,-3.0,-57.0
above_boll_mid20 AND above_ema30 AND ema60_up,and3,3,0.9112426035502958,770,0.9230769230769231,780,0.40399002493765584,-3.0,-57.0
above_boll_mid20 AND ema30_up AND ema60_up,and3,3,0.9112426035502958,770,0.9230769230769231,780,0.40399002493765584,-3.0,-57.0
above_ema30 AND above_ma20 AND ema60_up,and3,3,0.9112426035502958,770,0.9230769230769231,780,0.40399002493765584,-3.0,-57.0
above_ema30 AND boll_pct_b_gt_0_5 AND ema60_up,and3,3,0.9112426035502958,770,0.9230769230769231,780,0.40399002493765584,-3.0,-57.0
above_ma20 AND ema30_up AND ema60_up,and3,3,0.9112426035502958,770,0.9230769230769231,780,0.40399002493765584,-3.0,-57.0
boll_pct_b_gt_0_5 AND ema30_up AND ema60_up,and3,3,0.9112426035502958,770,0.9230769230769231,780,0.40399002493765584,-3.0,-57.0
above_ma30 AND near_high_20_5pct AND rsi14_gt_50,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.4045843808329076,-4.0,-56.0
above_boll_mid20 AND above_ema20 AND ma20_up,and3,3,0.978698224852071,827,0.9798816568047337,828,0.4051534449879358,-4.0,-56.0
above_boll_mid20 AND above_ema20 AND ret20_gt_0,and3,3,0.978698224852071,827,0.9798816568047337,828,0.4051534449879358,-4.0,-56.0
above_boll_mid20 AND ema20_up AND ma20_up,and3,3,0.978698224852071,827,0.9798816568047337,828,0.4051534449879358,-4.0,-56.0
above_boll_mid20 AND ema20_up AND ret20_gt_0,and3,3,0.978698224852071,827,0.9798816568047337,828,0.4051534449879358,-4.0,-56.0
above_ema20 AND above_ma20 AND ma20_up,and3,3,0.978698224852071,827,0.9798816568047337,828,0.4051534449879358,-4.0,-56.0
above_ema20 AND above_ma20 AND ret20_gt_0,and3,3,0.978698224852071,827,0.9798816568047337,828,0.4051534449879358,-4.0,-56.0
above_ema20 AND boll_pct_b_gt_0_5 AND ma20_up,and3,3,0.978698224852071,827,0.9798816568047337,828,0.4051534449879358,-4.0,-56.0
above_ema20 AND boll_pct_b_gt_0_5 AND ret20_gt_0,and3,3,0.978698224852071,827,0.9798816568047337,828,0.4051534449879358,-4.0,-56.0
above_ma20 AND ema20_up AND ma20_up,and3,3,0.978698224852071,827,0.9798816568047337,828,0.4051534449879358,-4.0,-56.0
above_ma20 AND ema20_up AND ret20_gt_0,and3,3,0.978698224852071,827,0.9798816568047337,828,0.4051534449879358,-4.0,-56.0
boll_pct_b_gt_0_5 AND ema20_up AND ma20_up,and3,3,0.978698224852071,827,0.9798816568047337,828,0.4051534449879358,-4.0,-56.0
boll_pct_b_gt_0_5 AND ema20_up AND ret20_gt_0,and3,3,0.978698224852071,827,0.9798816568047337,828,0.4051534449879358,-4.0,-56.0
above_ema60 AND above_ma60 AND ma20_up,and3,3,0.9029585798816568,763,0.9029585798816568,763,0.4054215374343047,-3.0,-57.0
above_ema60 AND above_ma60 AND ret20_gt_0,and3,3,0.9029585798816568,763,0.9029585798816568,763,0.4054215374343047,-3.0,-57.0
above_ma60 AND ema60_up AND ma20_up,and3,3,0.8899408284023669,752,0.9029585798816568,763,0.4054215374343047,-3.0,-57.0
above_ma60 AND ema60_up AND ret20_gt_0,and3,3,0.8899408284023669,752,0.9029585798816568,763,0.4054215374343047,-3.0,-57.0
ma20_up AND near_high_20_5pct,and2,2,0.9834319526627219,831,0.9834319526627219,831,0.405823676103858,-4.0,-56.0
near_high_20_5pct AND ret20_gt_0,and2,2,0.9834319526627219,831,0.9834319526627219,831,0.405823676103858,-4.0,-56.0
ma20_up AND near_high_20_5pct AND ret20_gt_0,and3,3,0.9834319526627219,831,0.9834319526627219,831,0.405823676103858,-4.0,-56.0
above_ema30 AND above_ma30 AND ma30_up,and3,3,0.9479289940828403,801,0.9491124260355029,802,0.4067012994896127,-4.0,-56.0
