condition,kind,n_terms,coverage_pre60_excl_t0,covered_events_excl_t0,coverage_pre60_to_t0,covered_events_to_t0,eligible_day_density,median_closest_hit_offset,median_earliest_hit_offset
ma60_up AND money_ratio20_gt_2_0 AND rsi14_gt_60,and3,3,0.5408284023668639,457,0.5562130177514792,470,0.029735498980742868,-18.5,-38.0
above_boll_upper20 AND ema20_above_ema60 AND rps20_gt_80,and3,3,0.5408284023668639,457,0.5467455621301776,462,0.03134911200700075,-15.0,-39.0
boll_pct_b_gt_1_0 AND ema20_above_ema60 AND rps20_gt_80,and3,3,0.5408284023668639,457,0.5467455621301776,462,0.03134911200700075,-15.0,-39.0
above_boll_upper20 AND ma20_above_ma60 AND rps20_gt_70,and3,3,0.5408284023668639,457,0.5550295857988166,469,0.035203573217058776,-14.0,-39.0
boll_pct_b_gt_1_0 AND ma20_above_ma60 AND rps20_gt_70,and3,3,0.5408284023668639,457,0.5550295857988166,469,0.035203573217058776,-14.0,-39.0
near_high_120_5pct AND ret10_gt_0_05 AND rps120_gt_50,and3,3,0.5408284023668639,457,0.5491124260355029,464,0.08909015493720061,-10.0,-45.0
ma20_above_ma60 AND near_high_120_5pct AND rps20_gt_70,and3,3,0.5408284023668639,457,0.5479289940828402,463,0.1252952810671091,-9.0,-44.0
above_boll_upper20 AND money_ratio20_gt_2_0 AND rps20_gt_70,and3,3,0.5396449704142012,456,0.5491124260355029,464,0.019808490943027827,-22.0,-36.0
boll_pct_b_gt_1_0 AND money_ratio20_gt_2_0 AND rps20_gt_70,and3,3,0.5396449704142012,456,0.5491124260355029,464,0.019808490943027827,-22.0,-36.0
above_ma30 AND money_ratio20_gt_2_0 AND rps60_gt_60,and3,3,0.5396449704142012,456,0.5514792899408284,466,0.026604381541076316,-19.0,-39.0
above_boll_mid20 AND money_ratio20_gt_2_0 AND rps60_gt_60,and3,3,0.5396449704142012,456,0.5514792899408284,466,0.02668025676174675,-20.0,-39.0
above_ma20 AND money_ratio20_gt_2_0 AND rps60_gt_60,and3,3,0.5396449704142012,456,0.5514792899408284,466,0.02668025676174675,-20.0,-39.0
boll_pct_b_gt_0_5 AND money_ratio20_gt_2_0 AND rps60_gt_60,and3,3,0.5396449704142012,456,0.5514792899408284,466,0.02668025676174675,-20.0,-39.0
above_ema20 AND money_ratio20_gt_2_0 AND rps60_gt_60,and3,3,0.5396449704142012,456,0.5514792899408284,466,0.026718194372081967,-20.0,-39.0
ema20_up AND money_ratio20_gt_2_0 AND rps60_gt_60,and3,3,0.5396449704142012,456,0.5514792899408284,466,0.026718194372081967,-20.0,-39.0
above_ema30 AND money_ratio20_gt_2_0 AND rps60_gt_60,and3,3,0.5396449704142012,456,0.5514792899408284,466,0.026834536377109964,-19.0,-39.0
ema30_up AND money_ratio20_gt_2_0 AND rps60_gt_60,and3,3,0.5396449704142012,456,0.5514792899408284,466,0.026834536377109964,-19.0,-39.0
ma60_up AND near_high_20_5pct AND vol_ratio20_gt_2_0,and3,3,0.5396449704142012,456,0.5526627218934911,467,0.026902824075713355,-20.0,-37.0
ma20_up AND ma60_up AND vol_ratio20_gt_2_0,and3,3,0.5396449704142012,456,0.5538461538461539,468,0.027024224428786048,-21.0,-38.0
ma60_up AND ret20_gt_0 AND vol_ratio20_gt_2_0,and3,3,0.5396449704142012,456,0.5538461538461539,468,0.027024224428786048,-21.0,-38.0
above_boll_upper20 AND near_high_60_5pct AND rps20_gt_80,and3,3,0.5396449704142012,456,0.5514792899408284,466,0.032178681086330825,-15.0,-38.0
boll_pct_b_gt_1_0 AND near_high_60_5pct AND rps20_gt_80,and3,3,0.5396449704142012,456,0.5514792899408284,466,0.032178681086330825,-15.0,-38.0
money_ratio20_gt_1_0 AND near_high_120_5pct AND rps20_gt_70,and3,3,0.5396449704142012,456,0.5479289940828402,463,0.08018493320451407,-10.0,-44.0
money_ratio20_gt_1_0 AND near_high_120_5pct AND rps120_gt_60,and3,3,0.5396449704142012,456,0.5479289940828402,463,0.08793685158301003,-7.0,-46.0
near_high_120_5pct AND rps20_gt_70 AND rsi14_gt_60,and3,3,0.5396449704142012,456,0.5479289940828402,463,0.10406286514949947,-10.0,-43.0
ma60_up AND near_high_120_5pct AND rps120_gt_60,and3,3,0.5396449704142012,456,0.5491124260355029,464,0.14950959315706677,-6.0,-47.0
money_ratio20_gt_1_5 AND rps120_gt_60 AND vol_ratio20_gt_2_0,and3,3,0.5384615384615384,455,0.5491124260355029,464,0.021219770047497886,-18.5,-39.0
money_ratio20_gt_1_2 AND rps120_gt_60 AND vol_ratio20_gt_2_0,and3,3,0.5384615384615384,455,0.5491124260355029,464,0.02124000343967667,-18.5,-39.0
money_ratio20_gt_1_0 AND rps120_gt_60 AND vol_ratio20_gt_2_0,and3,3,0.5384615384615384,455,0.5491124260355029,464,0.021242532613699017,-18.5,-39.0
rps120_gt_60 AND vol_ratio20_gt_2_0,and2,2,0.5384615384615384,455,0.5491124260355029,464,0.021245061787721366,-18.5,-39.0
rps120_gt_50 AND rps120_gt_60 AND vol_ratio20_gt_2_0,and3,3,0.5384615384615384,455,0.5491124260355029,464,0.021245061787721366,-18.5,-39.0
rps120_gt_60 AND vol_ratio20_gt_1_0 AND vol_ratio20_gt_2_0,and3,3,0.5384615384615384,455,0.5491124260355029,464,0.021245061787721366,-18.5,-39.0
rps120_gt_60 AND vol_ratio20_gt_1_2 AND vol_ratio20_gt_2_0,and3,3,0.5384615384615384,455,0.5491124260355029,464,0.021245061787721366,-18.5,-39.0
rps120_gt_60 AND vol_ratio20_gt_1_5 AND vol_ratio20_gt_2_0,and3,3,0.5384615384615384,455,0.5491124260355029,464,0.021245061787721366,-18.5,-39.0
above_ema60 AND rps20_gt_70 AND vol_ratio20_gt_2_0,and3,3,0.5384615384615384,455,0.5479289940828402,463,0.021953230513978746,-23.0,-37.0
ma60_up AND ret10_gt_0 AND vol_ratio20_gt_2_0,and3,3,0.5384615384615384,455,0.5502958579881657,465,0.02777033076537864,-20.0,-38.0
rps120_gt_70 AND boll_pct_b_gt_1_0,and2,2,0.5384615384615384,455,0.5455621301775148,461,0.03414890764973975,-13.0,-40.0
rps120_gt_70 AND above_boll_upper20,and2,2,0.5384615384615384,455,0.5455621301775148,461,0.03414890764973975,-13.0,-40.0
near_high_120_5pct AND new_high_20 AND ret10_gt_0_05,and3,3,0.5384615384615384,455,0.5467455621301776,462,0.05053795531455337,-11.5,-43.0
near_high_120_5pct AND near_high_20_3pct AND rps120_gt_60,and3,3,0.5384615384615384,455,0.5467455621301776,462,0.1230771954495101,-8.0,-46.0
ema60_up AND rps20_gt_70 AND vol_ratio20_gt_2_0,and3,3,0.5372781065088758,454,0.5467455621301776,462,0.021953230513978746,-23.5,-37.0
ma20_up AND money_ratio20_gt_2_0 AND rps60_gt_60,and3,3,0.5372781065088758,454,0.5491124260355029,464,0.026022671515936326,-20.0,-39.0
money_ratio20_gt_2_0 AND ret20_gt_0 AND rps60_gt_60,and3,3,0.5372781065088758,454,0.5491124260355029,464,0.026022671515936326,-20.0,-39.0
money_ratio20_gt_2_0 AND rps60_gt_60 AND rsi14_gt_50,and3,3,0.5372781065088758,454,0.5491124260355029,464,0.026806715462864138,-19.0,-39.0
near_high_120_5pct AND new_high_20 AND ret20_gt_0_05,and3,3,0.5372781065088758,454,0.5455621301775148,461,0.05563929931762885,-11.0,-43.0
near_high_120_5pct AND rps20_gt_60 AND vol_ratio20_gt_1_2,and3,3,0.5372781065088758,454,0.5455621301775148,461,0.056817894412042914,-11.0,-43.0
near_high_120_5pct AND rps60_gt_60 AND rsi14_gt_60,and3,3,0.5372781065088758,454,0.5455621301775148,461,0.11153151603749248,-9.0,-45.0
near_high_120_5pct AND ret20_gt_0_05 AND rps60_gt_60,and3,3,0.5372781065088758,454,0.5455621301775148,461,0.11328170446095714,-9.0,-45.0
near_high_120_5pct AND rps120_gt_60 AND rps20_gt_60,and3,3,0.5372781065088758,454,0.5455621301775148,461,0.12822912293303254,-8.0,-46.0
ma20_above_ma60 AND near_high_120_5pct AND rps120_gt_60,and3,3,0.5372781065088758,454,0.5455621301775148,461,0.14412498166348833,-6.0,-46.0
ma20_above_ma60 AND money_ratio20_gt_1_5 AND vol_ratio20_gt_2_0,and3,3,0.5360946745562131,453,0.5597633136094674,473,0.023877931944985407,-18.0,-36.0
ma20_above_ma60 AND money_ratio20_gt_1_2 AND vol_ratio20_gt_2_0,and3,3,0.5360946745562131,453,0.5597633136094674,473,0.023893106989119492,-18.0,-36.0
ma20_above_ma60 AND vol_ratio20_gt_2_0,and2,2,0.5360946745562131,453,0.5597633136094674,473,0.02389563616314184,-18.0,-36.0
ma20_above_ma60 AND money_ratio20_gt_1_0 AND vol_ratio20_gt_2_0,and3,3,0.5360946745562131,453,0.5597633136094674,473,0.02389563616314184,-18.0,-36.0
ma20_above_ma60 AND vol_ratio20_gt_1_0 AND vol_ratio20_gt_2_0,and3,3,0.5360946745562131,453,0.5597633136094674,473,0.02389563616314184,-18.0,-36.0
ma20_above_ma60 AND vol_ratio20_gt_1_2 AND vol_ratio20_gt_2_0,and3,3,0.5360946745562131,453,0.5597633136094674,473,0.02389563616314184,-18.0,-36.0
ma20_above_ma60 AND vol_ratio20_gt_1_5 AND vol_ratio20_gt_2_0,and3,3,0.5360946745562131,453,0.5597633136094674,473,0.02389563616314184,-18.0,-36.0
ma60_up AND money_ratio20_gt_2_0 AND rps120_gt_50,and3,3,0.5360946745562131,453,0.5467455621301776,462,0.02576469576565685,-18.0,-38.0
above_boll_upper20 AND ma20_above_ma60 AND money_ratio20_gt_1_5,and3,3,0.5360946745562131,453,0.5538461538461539,468,0.028620133236887498,-16.0,-38.0
boll_pct_b_gt_1_0 AND ma20_above_ma60 AND money_ratio20_gt_1_5,and3,3,0.5360946745562131,453,0.5538461538461539,468,0.028620133236887498,-16.0,-38.0
money_ratio20_gt_2_0 AND near_high_60_5pct AND rsi14_gt_60,and3,3,0.5360946745562131,453,0.5502958579881657,465,0.029012155210351404,-19.0,-39.0
money_ratio20_gt_1_2 AND near_high_120_5pct AND ret20_gt_0_05,and3,3,0.5360946745562131,453,0.5443786982248521,460,0.0616814960570177,-11.0,-42.5
near_high_120_5pct AND rps120_gt_60 AND vol_ratio20_gt_1_0,and3,3,0.5360946745562131,453,0.5455621301775148,461,0.0801444664201565,-8.0,-46.0
ma20_above_ma60 AND near_high_120_5pct AND ret10_gt_0_05,and3,3,0.5360946745562131,453,0.5431952662721894,459,0.08985396549194964,-9.0,-44.0
near_high_120_3pct,single,1,0.5360946745562131,453,0.5443786982248521,460,0.13694212744002063,-7.0,-44.0
rps120_gt_50 AND rps20_gt_50 AND vol_ratio20_gt_2_0,and3,3,0.5349112426035503,452,0.5443786982248521,460,0.021368991314816406,-22.0,-39.0
money_ratio20_gt_2_0 AND rps20_gt_80 AND vol_ratio20_gt_1_5,and3,3,0.5349112426035503,452,0.5431952662721894,459,0.02192540959973292,-21.0,-37.0
rps20_gt_80 AND money_ratio20_gt_2_0,and2,2,0.5349112426035503,452,0.5431952662721894,459,0.02196840555811283,-21.0,-37.0
money_ratio20_gt_1_0 AND money_ratio20_gt_2_0 AND rps20_gt_80,and3,3,0.5349112426035503,452,0.5431952662721894,459,0.02196840555811283,-21.0,-37.0
money_ratio20_gt_1_2 AND money_ratio20_gt_2_0 AND rps20_gt_80,and3,3,0.5349112426035503,452,0.5431952662721894,459,0.02196840555811283,-21.0,-37.0
money_ratio20_gt_1_5 AND money_ratio20_gt_2_0 AND rps20_gt_80,and3,3,0.5349112426035503,452,0.5431952662721894,459,0.02196840555811283,-21.0,-37.0
money_ratio20_gt_2_0 AND rps20_gt_50 AND rps20_gt_80,and3,3,0.5349112426035503,452,0.5431952662721894,459,0.02196840555811283,-21.0,-37.0
money_ratio20_gt_2_0 AND rps20_gt_60 AND rps20_gt_80,and3,3,0.5349112426035503,452,0.5431952662721894,459,0.02196840555811283,-21.0,-37.0
money_ratio20_gt_2_0 AND rps20_gt_70 AND rps20_gt_80,and3,3,0.5349112426035503,452,0.5431952662721894,459,0.02196840555811283,-21.0,-37.0
money_ratio20_gt_2_0 AND rps20_gt_80 AND vol_ratio20_gt_1_0,and3,3,0.5349112426035503,452,0.5431952662721894,459,0.02196840555811283,-21.0,-37.0
money_ratio20_gt_2_0 AND rps20_gt_80 AND vol_ratio20_gt_1_2,and3,3,0.5349112426035503,452,0.5431952662721894,459,0.02196840555811283,-21.0,-37.0
ema20_above_ema60 AND money_ratio20_gt_2_0 AND rps20_gt_60,and3,3,0.5349112426035503,452,0.5431952662721894,459,0.024947772556438517,-19.0,-38.0
money_ratio20_gt_1_5 AND near_high_120_5pct AND vol_ratio20_gt_1_2,and3,3,0.5349112426035503,452,0.5443786982248521,460,0.04755858831622769,-12.0,-42.0
money_ratio20_gt_1_0 AND money_ratio20_gt_1_5 AND near_high_120_5pct,and3,3,0.5349112426035503,452,0.5443786982248521,460,0.04764963858103221,-12.0,-42.0
money_ratio20_gt_1_2 AND money_ratio20_gt_1_5 AND near_high_120_5pct,and3,3,0.5349112426035503,452,0.5443786982248521,460,0.04764963858103221,-12.0,-42.0
money_ratio20_gt_1_5 AND near_high_120_5pct AND near_high_20_5pct,and3,3,0.5349112426035503,452,0.5443786982248521,460,0.04764963858103221,-12.0,-42.0
money_ratio20_gt_1_5 AND near_high_120_5pct AND near_high_60_5pct,and3,3,0.5349112426035503,452,0.5443786982248521,460,0.04764963858103221,-12.0,-42.0
money_ratio20_gt_1_5 AND near_high_120_5pct AND vol_ratio20_gt_1_0,and3,3,0.5349112426035503,452,0.5443786982248521,460,0.04764963858103221,-12.0,-42.0
ma20_above_ma60 AND near_high_120_5pct AND new_high_20,and3,3,0.5349112426035503,452,0.5455621301775148,461,0.05902080498550783,-11.0,-42.0
near_high_120_5pct AND rps20_gt_70 AND rps60_gt_60,and3,3,0.5349112426035503,452,0.5431952662721894,459,0.12096280596682735,-9.0,-45.0
above_ema20 AND money_ratio20_gt_2_0 AND rps20_gt_80,and3,3,0.5337278106508876,451,0.5420118343195266,458,0.021697783937721617,-21.5,-37.0
ema20_up AND money_ratio20_gt_2_0 AND rps20_gt_80,and3,3,0.5337278106508876,451,0.5420118343195266,458,0.021697783937721617,-21.5,-37.0
ma20_up AND money_ratio20_gt_2_0 AND rps20_gt_80,and3,3,0.5337278106508876,451,0.5420118343195266,458,0.021771129984369704,-21.0,-37.0
money_ratio20_gt_2_0 AND ret20_gt_0 AND rps20_gt_80,and3,3,0.5337278106508876,451,0.5420118343195266,458,0.021771129984369704,-21.0,-37.0
ret20_gt_0_05 AND rsi14_gt_60 AND vol_ratio20_gt_2_0,and3,3,0.5337278106508876,451,0.5396449704142012,456,0.0236553646310188,-20.0,-36.0
money_ratio20_gt_2_0 AND ret10_gt_0 AND rps60_gt_60,and3,3,0.5337278106508876,451,0.5455621301775148,461,0.026482981188003622,-20.0,-39.0
boll_pct_b_gt_0_7 AND ema20_above_ema60 AND money_ratio20_gt_2_0,and3,3,0.5337278106508876,451,0.5408284023668639,457,0.02805865660392629,-18.0,-38.0
above_boll_upper20 AND rps120_gt_60 AND rps20_gt_80,and3,3,0.5337278106508876,451,0.5396449704142012,456,0.02841274096705498,-15.0,-39.0
boll_pct_b_gt_1_0 AND rps120_gt_60 AND rps20_gt_80,and3,3,0.5337278106508876,451,0.5396449704142012,456,0.02841274096705498,-15.0,-39.0
ma20_above_ma60 AND money_ratio20_gt_1_5 AND rps20_gt_80,and3,3,0.5337278106508876,451,0.5420118343195266,458,0.03563859114890259,-16.0,-40.0
money_ratio20_gt_1_5 AND near_high_120_5pct AND ret10_gt_0,and3,3,0.5337278106508876,451,0.5420118343195266,458,0.045709762105891456,-13.0,-41.0
above_ma60 AND money_ratio20_gt_1_5 AND near_high_120_5pct,and3,3,0.5337278106508876,451,0.5431952662721894,459,0.04718679973494256,-12.0,-42.0
above_ema60 AND money_ratio20_gt_1_5 AND near_high_120_5pct,and3,3,0.5337278106508876,451,0.5431952662721894,459,0.047285437521814126,-12.0,-42.0
ema60_up AND money_ratio20_gt_1_5 AND near_high_120_5pct,and3,3,0.5337278106508876,451,0.5431952662721894,459,0.047285437521814126,-12.0,-42.0
money_ratio20_gt_1_2 AND near_high_120_5pct AND rps60_gt_60,and3,3,0.5337278106508876,451,0.5443786982248521,460,0.06480249680059486,-10.0,-45.0
near_high_120_5pct AND rps20_gt_70 AND vol_ratio20_gt_1_0,and3,3,0.5337278106508876,451,0.5431952662721894,459,0.07254935683104612,-10.0,-44.0
new_high_20 AND rps20_gt_70 AND vol_ratio20_gt_2_0,and3,3,0.5325443786982249,450,0.5420118343195266,458,0.017076982998892223,-24.0,-34.5
above_boll_upper20 AND ma30_up AND vol_ratio20_gt_2_0,and3,3,0.5325443786982249,450,0.5408284023668639,457,0.021384166358950494,-22.0,-38.0
boll_pct_b_gt_1_0 AND ma30_up AND vol_ratio20_gt_2_0,and3,3,0.5325443786982249,450,0.5408284023668639,457,0.021384166358950494,-22.0,-38.0
above_boll_mid20 AND money_ratio20_gt_2_0 AND rps20_gt_80,and3,3,0.5325443786982249,450,0.5408284023668639,457,0.021715488155878055,-21.0,-37.0
above_ma20 AND money_ratio20_gt_2_0 AND rps20_gt_80,and3,3,0.5325443786982249,450,0.5408284023668639,457,0.021715488155878055,-21.0,-37.0
boll_pct_b_gt_0_5 AND money_ratio20_gt_2_0 AND rps20_gt_80,and3,3,0.5325443786982249,450,0.5408284023668639,457,0.021715488155878055,-21.0,-37.0
money_ratio20_gt_2_0 AND rps120_gt_60 AND rps20_gt_50,and3,3,0.5325443786982249,450,0.5420118343195266,458,0.022158093609788914,-19.0,-37.0
above_ema60 AND rps120_gt_50 AND vol_ratio20_gt_2_0,and3,3,0.5325443786982249,450,0.5408284023668639,457,0.022777741245264122,-20.0,-39.0
ema60_up AND rps120_gt_50 AND vol_ratio20_gt_2_0,and3,3,0.5325443786982249,450,0.5408284023668639,457,0.022777741245264122,-20.0,-39.0
above_boll_upper20 AND above_ema60 AND vol_ratio20_gt_2_0,and3,3,0.5325443786982249,450,0.5420118343195266,458,0.022937079208672034,-22.0,-38.0
above_ema60 AND boll_pct_b_gt_1_0 AND vol_ratio20_gt_2_0,and3,3,0.5325443786982249,450,0.5420118343195266,458,0.022937079208672034,-22.0,-38.0
ma60_up AND rps20_gt_50 AND vol_ratio20_gt_2_0,and3,3,0.5325443786982249,450,0.5479289940828402,463,0.024527929668728788,-22.0,-38.0
ma60_up AND money_ratio20_gt_2_0 AND rps60_gt_60,and3,3,0.5325443786982249,450,0.5479289940828402,463,0.026596794019009273,-19.0,-39.0
above_boll_mid20 AND money_ratio20_gt_1_5 AND near_high_120_5pct,and3,3,0.5325443786982249,450,0.5408284023668639,457,0.046587385491646136,-12.0,-42.0
above_ma20 AND money_ratio20_gt_1_5 AND near_high_120_5pct,and3,3,0.5325443786982249,450,0.5408284023668639,457,0.046587385491646136,-12.0,-42.0
boll_pct_b_gt_0_5 AND money_ratio20_gt_1_5 AND near_high_120_5pct,and3,3,0.5325443786982249,450,0.5408284023668639,457,0.046587385491646136,-12.0,-42.0
above_ema20 AND money_ratio20_gt_1_5 AND near_high_120_5pct,and3,3,0.5325443786982249,450,0.5408284023668639,457,0.04673154841091996,-12.0,-42.0
ema20_up AND money_ratio20_gt_1_5 AND near_high_120_5pct,and3,3,0.5325443786982249,450,0.5408284023668639,457,0.04673154841091996,-12.0,-42.0
above_ma30 AND money_ratio20_gt_1_5 AND near_high_120_5pct,and3,3,0.5325443786982249,450,0.5408284023668639,457,0.046794777761478654,-13.0,-42.0
money_ratio20_gt_1_5 AND near_high_120_5pct AND rsi14_gt_50,and3,3,0.5325443786982249,450,0.5408284023668639,457,0.04692123646259604,-12.0,-42.0
above_ema30 AND money_ratio20_gt_1_5 AND near_high_120_5pct,and3,3,0.5325443786982249,450,0.5408284023668639,457,0.0469667615949983,-12.0,-42.0
ema30_up AND money_ratio20_gt_1_5 AND near_high_120_5pct,and3,3,0.5325443786982249,450,0.5408284023668639,457,0.0469667615949983,-12.0,-42.0
money_ratio20_gt_1_2 AND near_high_120_5pct AND ret10_gt_0_05,and3,3,0.5325443786982249,450,0.5408284023668639,457,0.054685800711203734,-11.0,-43.0
near_high_120_5pct AND ret10_gt_0_05 AND rps20_gt_70,and3,3,0.5325443786982249,450,0.5408284023668639,457,0.08041761721457007,-11.0,-43.0
money_ratio20_gt_2_0 AND new_high_20 AND rps120_gt_50,and3,3,0.5313609467455621,449,0.5396449704142012,456,0.01987424946760887,-21.0,-37.0
money_ratio20_gt_2_0 AND rps20_gt_80 AND rsi14_gt_50,and3,3,0.5313609467455621,449,0.5396449704142012,456,0.02173319237403449,-21.0,-37.0
above_ma30 AND money_ratio20_gt_2_0 AND rps20_gt_80,and3,3,0.5313609467455621,449,0.5396449704142012,456,0.021791363376548488,-21.0,-37.0
ema_bull_20_30_60 AND vol_ratio20_gt_2_0,and2,2,0.5313609467455621,449,0.5408284023668639,457,0.022883966554202727,-19.0,-38.0
above_boll_upper20 AND ema60_up AND vol_ratio20_gt_2_0,and3,3,0.5313609467455621,449,0.5408284023668639,457,0.022937079208672034,-22.0,-38.0
boll_pct_b_gt_1_0 AND ema60_up AND vol_ratio20_gt_2_0,and3,3,0.5313609467455621,449,0.5408284023668639,457,0.022937079208672034,-22.0,-38.0
vol_ratio20_gt_2_0 AND ret120_gt_0_05,and2,2,0.5313609467455621,449,0.5372781065088758,454,0.023341747052247678,-18.0,-38.0
above_ema60 AND ema20_above_ema60 AND vol_ratio20_gt_2_0,and3,3,0.5313609467455621,449,0.5384615384615384,455,0.02428259978856105,-19.0,-38.0
ema20_above_ema60 AND money_ratio20_gt_2_0 AND rps120_gt_50,and3,3,0.5313609467455621,449,0.5396449704142012,456,0.02453298801677348,-17.5,-38.0
money_ratio20_gt_2_0 AND rps20_gt_60 AND rps60_gt_60,and3,3,0.5313609467455621,449,0.5420118343195266,458,0.024624038281578,-20.0,-38.0
money_ratio20_gt_2_0 AND near_high_60_5pct AND rps20_gt_60,and3,3,0.5313609467455621,449,0.5455621301775148,461,0.025691349719008764,-20.0,-36.0
near_high_60_5pct AND rps20_gt_80 AND vol_ratio20_gt_1_5,and3,3,0.5313609467455621,449,0.5396449704142012,456,0.029419352227949395,-19.0,-39.0
boll_pct_b_gt_0_7 AND money_ratio20_gt_1_5 AND near_high_120_5pct,and3,3,0.5313609467455621,449,0.5396449704142012,456,0.044632333972371305,-13.0,-41.0
ma60_up AND money_ratio20_gt_1_5 AND near_high_120_5pct,and3,3,0.5313609467455621,449,0.5420118343195266,458,0.04616754260393641,-13.0,-41.0
ret20_gt_0_05 AND rps20_gt_70 AND vol_ratio20_gt_2_0,and3,3,0.5301775147928994,448,0.5372781065088758,454,0.019737674070402087,-22.0,-35.0
money_ratio20_gt_2_0 AND near_high_20_5pct AND rps20_gt_80,and3,3,0.5301775147928994,448,0.5384615384615384,455,0.020630472500290854,-21.0,-37.0
above_ema30 AND money_ratio20_gt_2_0 AND rps20_gt_80,and3,3,0.5301775147928994,448,0.5384615384615384,455,0.02173319237403449,-21.0,-37.0
ema30_up AND money_ratio20_gt_2_0 AND rps20_gt_80,and3,3,0.5301775147928994,448,0.5384615384615384,455,0.02173319237403449,-21.0,-37.0
above_boll_upper20 AND rsi14_gt_60 AND vol_ratio20_gt_2_0,and3,3,0.5301775147928994,448,0.5384615384615384,455,0.022024047386604483,-21.0,-37.0
boll_pct_b_gt_1_0 AND rsi14_gt_60 AND vol_ratio20_gt_2_0,and3,3,0.5301775147928994,448,0.5384615384615384,455,0.022024047386604483,-21.0,-37.0
ema20_above_ema60 AND ema60_up AND vol_ratio20_gt_2_0,and3,3,0.5301775147928994,448,0.5372781065088758,454,0.02428259978856105,-19.0,-38.0
above_ma60 AND ret20_gt_0_05 AND vol_ratio20_gt_2_0,and3,3,0.5301775147928994,448,0.5372781065088758,454,0.025256331787164948,-22.0,-38.0
ma30_up AND ma60_up AND vol_ratio20_gt_2_0,and3,3,0.5301775147928994,448,0.5455621301775148,461,0.02638181422710971,-19.0,-37.0
