policy_id,split,replay_status,event_count,share_of_policy_split
hold_60d|EMA_trailing_20d_confirm_3d|fixed_size|confirm_days=3_ema_window=20,robustness,censored_by_missing_price,29,0.010125698324022346
hold_60d|EMA_trailing_20d_confirm_3d|fixed_size|confirm_days=3_ema_window=20,robustness,replay_complete,2835,0.9898743016759777
hold_60d|EMA_trailing_20d_confirm_3d|fixed_size|confirm_days=3_ema_window=20,train,censored_by_missing_price,153,0.022986778846153848
hold_60d|EMA_trailing_20d_confirm_3d|fixed_size|confirm_days=3_ema_window=20,train,replay_complete,6503,0.9770132211538461
hold_60d|EMA_trailing_20d_confirm_3d|fixed_size|confirm_days=3_ema_window=20,validation,censored_by_missing_price,21,0.006081668114682885
hold_60d|EMA_trailing_20d_confirm_3d|fixed_size|confirm_days=3_ema_window=20,validation,replay_complete,3432,0.9939183318853171
hold_60d|EMA_trailing_20d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=20,robustness,censored_by_missing_price,29,0.010125698324022346
hold_60d|EMA_trailing_20d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=20,robustness,replay_complete,2835,0.9898743016759777
hold_60d|EMA_trailing_20d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=20,train,censored_by_missing_price,153,0.022986778846153848
hold_60d|EMA_trailing_20d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=20,train,replay_complete,6503,0.9770132211538461
hold_60d|EMA_trailing_20d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=20,validation,censored_by_missing_price,21,0.006081668114682885
hold_60d|EMA_trailing_20d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=20,validation,replay_complete,3432,0.9939183318853171
hold_60d|EMA_trailing_20d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=20,robustness,censored_by_missing_price,29,0.010125698324022346
hold_60d|EMA_trailing_20d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=20,robustness,replay_complete,2835,0.9898743016759777
hold_60d|EMA_trailing_20d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=20,train,censored_by_missing_price,153,0.022986778846153848
hold_60d|EMA_trailing_20d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=20,train,replay_complete,6503,0.9770132211538461
hold_60d|EMA_trailing_20d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=20,validation,censored_by_missing_price,21,0.006081668114682885
hold_60d|EMA_trailing_20d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=20,validation,replay_complete,3432,0.9939183318853171
hold_60d|break_even_after_gain_10pct|fixed_size|activation_gain_pct=0.1,robustness,censored_by_missing_price,29,0.010125698324022346
hold_60d|break_even_after_gain_10pct|fixed_size|activation_gain_pct=0.1,robustness,replay_complete,2835,0.9898743016759777
hold_60d|break_even_after_gain_10pct|fixed_size|activation_gain_pct=0.1,train,censored_by_missing_price,153,0.022986778846153848
hold_60d|break_even_after_gain_10pct|fixed_size|activation_gain_pct=0.1,train,censored_by_no_exit_execution,2,0.00030048076923076925
hold_60d|break_even_after_gain_10pct|fixed_size|activation_gain_pct=0.1,train,replay_complete,6501,0.9767127403846154
hold_60d|break_even_after_gain_10pct|fixed_size|activation_gain_pct=0.1,validation,censored_by_missing_price,21,0.006081668114682885
hold_60d|break_even_after_gain_10pct|fixed_size|activation_gain_pct=0.1,validation,replay_complete,3432,0.9939183318853171
hold_60d|break_even_after_gain_10pct|market_state_scaled|activation_gain_pct=0.1,robustness,censored_by_missing_price,29,0.010125698324022346
hold_60d|break_even_after_gain_10pct|market_state_scaled|activation_gain_pct=0.1,robustness,replay_complete,2835,0.9898743016759777
hold_60d|break_even_after_gain_10pct|market_state_scaled|activation_gain_pct=0.1,train,censored_by_missing_price,153,0.022986778846153848
hold_60d|break_even_after_gain_10pct|market_state_scaled|activation_gain_pct=0.1,train,censored_by_no_exit_execution,2,0.00030048076923076925
hold_60d|break_even_after_gain_10pct|market_state_scaled|activation_gain_pct=0.1,train,replay_complete,6501,0.9767127403846154
hold_60d|break_even_after_gain_10pct|market_state_scaled|activation_gain_pct=0.1,validation,censored_by_missing_price,21,0.006081668114682885
hold_60d|break_even_after_gain_10pct|market_state_scaled|activation_gain_pct=0.1,validation,replay_complete,3432,0.9939183318853171
hold_60d|break_even_after_gain_10pct|volatility_scaled|activation_gain_pct=0.1,robustness,censored_by_missing_price,29,0.010125698324022346
hold_60d|break_even_after_gain_10pct|volatility_scaled|activation_gain_pct=0.1,robustness,replay_complete,2835,0.9898743016759777
hold_60d|break_even_after_gain_10pct|volatility_scaled|activation_gain_pct=0.1,train,censored_by_missing_price,153,0.022986778846153848
hold_60d|break_even_after_gain_10pct|volatility_scaled|activation_gain_pct=0.1,train,censored_by_no_exit_execution,2,0.00030048076923076925
hold_60d|break_even_after_gain_10pct|volatility_scaled|activation_gain_pct=0.1,train,replay_complete,6501,0.9767127403846154
hold_60d|break_even_after_gain_10pct|volatility_scaled|activation_gain_pct=0.1,validation,censored_by_missing_price,21,0.006081668114682885
hold_60d|break_even_after_gain_10pct|volatility_scaled|activation_gain_pct=0.1,validation,replay_complete,3432,0.9939183318853171
hold_60d|break_even_after_gain_15pct|fixed_size|activation_gain_pct=0.15,robustness,censored_by_missing_price,29,0.010125698324022346
hold_60d|break_even_after_gain_15pct|fixed_size|activation_gain_pct=0.15,robustness,replay_complete,2835,0.9898743016759777
hold_60d|break_even_after_gain_15pct|fixed_size|activation_gain_pct=0.15,train,censored_by_missing_price,153,0.022986778846153848
hold_60d|break_even_after_gain_15pct|fixed_size|activation_gain_pct=0.15,train,censored_by_no_exit_execution,2,0.00030048076923076925
hold_60d|break_even_after_gain_15pct|fixed_size|activation_gain_pct=0.15,train,replay_complete,6501,0.9767127403846154
hold_60d|break_even_after_gain_15pct|fixed_size|activation_gain_pct=0.15,validation,censored_by_missing_price,21,0.006081668114682885
hold_60d|break_even_after_gain_15pct|fixed_size|activation_gain_pct=0.15,validation,replay_complete,3432,0.9939183318853171
hold_60d|break_even_after_gain_15pct|market_state_scaled|activation_gain_pct=0.15,robustness,censored_by_missing_price,29,0.010125698324022346
hold_60d|break_even_after_gain_15pct|market_state_scaled|activation_gain_pct=0.15,robustness,replay_complete,2835,0.9898743016759777
hold_60d|break_even_after_gain_15pct|market_state_scaled|activation_gain_pct=0.15,train,censored_by_missing_price,153,0.022986778846153848
hold_60d|break_even_after_gain_15pct|market_state_scaled|activation_gain_pct=0.15,train,censored_by_no_exit_execution,2,0.00030048076923076925
hold_60d|break_even_after_gain_15pct|market_state_scaled|activation_gain_pct=0.15,train,replay_complete,6501,0.9767127403846154
hold_60d|break_even_after_gain_15pct|market_state_scaled|activation_gain_pct=0.15,validation,censored_by_missing_price,21,0.006081668114682885
hold_60d|break_even_after_gain_15pct|market_state_scaled|activation_gain_pct=0.15,validation,replay_complete,3432,0.9939183318853171
hold_60d|break_even_after_gain_15pct|volatility_scaled|activation_gain_pct=0.15,robustness,censored_by_missing_price,29,0.010125698324022346
hold_60d|break_even_after_gain_15pct|volatility_scaled|activation_gain_pct=0.15,robustness,replay_complete,2835,0.9898743016759777
hold_60d|break_even_after_gain_15pct|volatility_scaled|activation_gain_pct=0.15,train,censored_by_missing_price,153,0.022986778846153848
hold_60d|break_even_after_gain_15pct|volatility_scaled|activation_gain_pct=0.15,train,censored_by_no_exit_execution,2,0.00030048076923076925
hold_60d|break_even_after_gain_15pct|volatility_scaled|activation_gain_pct=0.15,train,replay_complete,6501,0.9767127403846154
hold_60d|break_even_after_gain_15pct|volatility_scaled|activation_gain_pct=0.15,validation,censored_by_missing_price,21,0.006081668114682885
hold_60d|break_even_after_gain_15pct|volatility_scaled|activation_gain_pct=0.15,validation,replay_complete,3432,0.9939183318853171
hold_60d|break_even_after_gain_20pct|fixed_size|activation_gain_pct=0.2,robustness,censored_by_missing_price,29,0.010125698324022346
hold_60d|break_even_after_gain_20pct|fixed_size|activation_gain_pct=0.2,robustness,replay_complete,2835,0.9898743016759777
hold_60d|break_even_after_gain_20pct|fixed_size|activation_gain_pct=0.2,train,censored_by_missing_price,153,0.022986778846153848
hold_60d|break_even_after_gain_20pct|fixed_size|activation_gain_pct=0.2,train,censored_by_no_exit_execution,2,0.00030048076923076925
hold_60d|break_even_after_gain_20pct|fixed_size|activation_gain_pct=0.2,train,replay_complete,6501,0.9767127403846154
hold_60d|break_even_after_gain_20pct|fixed_size|activation_gain_pct=0.2,validation,censored_by_missing_price,21,0.006081668114682885
hold_60d|break_even_after_gain_20pct|fixed_size|activation_gain_pct=0.2,validation,replay_complete,3432,0.9939183318853171
hold_60d|break_even_after_gain_20pct|market_state_scaled|activation_gain_pct=0.2,robustness,censored_by_missing_price,29,0.010125698324022346
hold_60d|break_even_after_gain_20pct|market_state_scaled|activation_gain_pct=0.2,robustness,replay_complete,2835,0.9898743016759777
hold_60d|break_even_after_gain_20pct|market_state_scaled|activation_gain_pct=0.2,train,censored_by_missing_price,153,0.022986778846153848
hold_60d|break_even_after_gain_20pct|market_state_scaled|activation_gain_pct=0.2,train,censored_by_no_exit_execution,2,0.00030048076923076925
hold_60d|break_even_after_gain_20pct|market_state_scaled|activation_gain_pct=0.2,train,replay_complete,6501,0.9767127403846154
hold_60d|break_even_after_gain_20pct|market_state_scaled|activation_gain_pct=0.2,validation,censored_by_missing_price,21,0.006081668114682885
hold_60d|break_even_after_gain_20pct|market_state_scaled|activation_gain_pct=0.2,validation,replay_complete,3432,0.9939183318853171
hold_60d|break_even_after_gain_20pct|volatility_scaled|activation_gain_pct=0.2,robustness,censored_by_missing_price,29,0.010125698324022346
hold_60d|break_even_after_gain_20pct|volatility_scaled|activation_gain_pct=0.2,robustness,replay_complete,2835,0.9898743016759777
hold_60d|break_even_after_gain_20pct|volatility_scaled|activation_gain_pct=0.2,train,censored_by_missing_price,153,0.022986778846153848
hold_60d|break_even_after_gain_20pct|volatility_scaled|activation_gain_pct=0.2,train,censored_by_no_exit_execution,2,0.00030048076923076925
hold_60d|break_even_after_gain_20pct|volatility_scaled|activation_gain_pct=0.2,train,replay_complete,6501,0.9767127403846154
hold_60d|break_even_after_gain_20pct|volatility_scaled|activation_gain_pct=0.2,validation,censored_by_missing_price,21,0.006081668114682885
hold_60d|break_even_after_gain_20pct|volatility_scaled|activation_gain_pct=0.2,validation,replay_complete,3432,0.9939183318853171
hold_60d|fixed_stop_10pct|fixed_size|stop_loss_pct=-0.1,robustness,censored_by_missing_price,29,0.010125698324022346
hold_60d|fixed_stop_10pct|fixed_size|stop_loss_pct=-0.1,robustness,replay_complete,2835,0.9898743016759777
hold_60d|fixed_stop_10pct|fixed_size|stop_loss_pct=-0.1,train,censored_by_missing_price,153,0.022986778846153848
hold_60d|fixed_stop_10pct|fixed_size|stop_loss_pct=-0.1,train,replay_complete,6503,0.9770132211538461
hold_60d|fixed_stop_10pct|fixed_size|stop_loss_pct=-0.1,validation,censored_by_missing_price,21,0.006081668114682885
hold_60d|fixed_stop_10pct|fixed_size|stop_loss_pct=-0.1,validation,replay_complete,3432,0.9939183318853171
hold_60d|fixed_stop_10pct|market_state_scaled|stop_loss_pct=-0.1,robustness,censored_by_missing_price,29,0.010125698324022346
hold_60d|fixed_stop_10pct|market_state_scaled|stop_loss_pct=-0.1,robustness,replay_complete,2835,0.9898743016759777
hold_60d|fixed_stop_10pct|market_state_scaled|stop_loss_pct=-0.1,train,censored_by_missing_price,153,0.022986778846153848
hold_60d|fixed_stop_10pct|market_state_scaled|stop_loss_pct=-0.1,train,replay_complete,6503,0.9770132211538461
hold_60d|fixed_stop_10pct|market_state_scaled|stop_loss_pct=-0.1,validation,censored_by_missing_price,21,0.006081668114682885
hold_60d|fixed_stop_10pct|market_state_scaled|stop_loss_pct=-0.1,validation,replay_complete,3432,0.9939183318853171
hold_60d|fixed_stop_10pct|volatility_scaled|stop_loss_pct=-0.1,robustness,censored_by_missing_price,29,0.010125698324022346
hold_60d|fixed_stop_10pct|volatility_scaled|stop_loss_pct=-0.1,robustness,replay_complete,2835,0.9898743016759777
hold_60d|fixed_stop_10pct|volatility_scaled|stop_loss_pct=-0.1,train,censored_by_missing_price,153,0.022986778846153848
hold_60d|fixed_stop_10pct|volatility_scaled|stop_loss_pct=-0.1,train,replay_complete,6503,0.9770132211538461
hold_60d|fixed_stop_10pct|volatility_scaled|stop_loss_pct=-0.1,validation,censored_by_missing_price,21,0.006081668114682885
hold_60d|fixed_stop_10pct|volatility_scaled|stop_loss_pct=-0.1,validation,replay_complete,3432,0.9939183318853171
hold_60d|fixed_stop_5pct|fixed_size|stop_loss_pct=-0.05,robustness,censored_by_missing_price,29,0.010125698324022346
hold_60d|fixed_stop_5pct|fixed_size|stop_loss_pct=-0.05,robustness,replay_complete,2835,0.9898743016759777
hold_60d|fixed_stop_5pct|fixed_size|stop_loss_pct=-0.05,train,censored_by_missing_price,153,0.022986778846153848
hold_60d|fixed_stop_5pct|fixed_size|stop_loss_pct=-0.05,train,replay_complete,6503,0.9770132211538461
hold_60d|fixed_stop_5pct|fixed_size|stop_loss_pct=-0.05,validation,censored_by_missing_price,21,0.006081668114682885
hold_60d|fixed_stop_5pct|fixed_size|stop_loss_pct=-0.05,validation,replay_complete,3432,0.9939183318853171
hold_60d|fixed_stop_5pct|market_state_scaled|stop_loss_pct=-0.05,robustness,censored_by_missing_price,29,0.010125698324022346
hold_60d|fixed_stop_5pct|market_state_scaled|stop_loss_pct=-0.05,robustness,replay_complete,2835,0.9898743016759777
hold_60d|fixed_stop_5pct|market_state_scaled|stop_loss_pct=-0.05,train,censored_by_missing_price,153,0.022986778846153848
hold_60d|fixed_stop_5pct|market_state_scaled|stop_loss_pct=-0.05,train,replay_complete,6503,0.9770132211538461
hold_60d|fixed_stop_5pct|market_state_scaled|stop_loss_pct=-0.05,validation,censored_by_missing_price,21,0.006081668114682885
hold_60d|fixed_stop_5pct|market_state_scaled|stop_loss_pct=-0.05,validation,replay_complete,3432,0.9939183318853171
hold_60d|fixed_stop_5pct|volatility_scaled|stop_loss_pct=-0.05,robustness,censored_by_missing_price,29,0.010125698324022346
hold_60d|fixed_stop_5pct|volatility_scaled|stop_loss_pct=-0.05,robustness,replay_complete,2835,0.9898743016759777
hold_60d|fixed_stop_5pct|volatility_scaled|stop_loss_pct=-0.05,train,censored_by_missing_price,153,0.022986778846153848
hold_60d|fixed_stop_5pct|volatility_scaled|stop_loss_pct=-0.05,train,replay_complete,6503,0.9770132211538461
hold_60d|fixed_stop_5pct|volatility_scaled|stop_loss_pct=-0.05,validation,censored_by_missing_price,21,0.006081668114682885
hold_60d|fixed_stop_5pct|volatility_scaled|stop_loss_pct=-0.05,validation,replay_complete,3432,0.9939183318853171
hold_60d|fixed_stop_8pct|fixed_size|stop_loss_pct=-0.08,robustness,censored_by_missing_price,29,0.010125698324022346
hold_60d|fixed_stop_8pct|fixed_size|stop_loss_pct=-0.08,robustness,replay_complete,2835,0.9898743016759777
hold_60d|fixed_stop_8pct|fixed_size|stop_loss_pct=-0.08,train,censored_by_missing_price,153,0.022986778846153848
hold_60d|fixed_stop_8pct|fixed_size|stop_loss_pct=-0.08,train,replay_complete,6503,0.9770132211538461
hold_60d|fixed_stop_8pct|fixed_size|stop_loss_pct=-0.08,validation,censored_by_missing_price,21,0.006081668114682885
hold_60d|fixed_stop_8pct|fixed_size|stop_loss_pct=-0.08,validation,replay_complete,3432,0.9939183318853171
hold_60d|fixed_stop_8pct|market_state_scaled|stop_loss_pct=-0.08,robustness,censored_by_missing_price,29,0.010125698324022346
hold_60d|fixed_stop_8pct|market_state_scaled|stop_loss_pct=-0.08,robustness,replay_complete,2835,0.9898743016759777
hold_60d|fixed_stop_8pct|market_state_scaled|stop_loss_pct=-0.08,train,censored_by_missing_price,153,0.022986778846153848
hold_60d|fixed_stop_8pct|market_state_scaled|stop_loss_pct=-0.08,train,replay_complete,6503,0.9770132211538461
hold_60d|fixed_stop_8pct|market_state_scaled|stop_loss_pct=-0.08,validation,censored_by_missing_price,21,0.006081668114682885
hold_60d|fixed_stop_8pct|market_state_scaled|stop_loss_pct=-0.08,validation,replay_complete,3432,0.9939183318853171
hold_60d|fixed_stop_8pct|volatility_scaled|stop_loss_pct=-0.08,robustness,censored_by_missing_price,29,0.010125698324022346
hold_60d|fixed_stop_8pct|volatility_scaled|stop_loss_pct=-0.08,robustness,replay_complete,2835,0.9898743016759777
hold_60d|fixed_stop_8pct|volatility_scaled|stop_loss_pct=-0.08,train,censored_by_missing_price,153,0.022986778846153848
hold_60d|fixed_stop_8pct|volatility_scaled|stop_loss_pct=-0.08,train,replay_complete,6503,0.9770132211538461
hold_60d|fixed_stop_8pct|volatility_scaled|stop_loss_pct=-0.08,validation,censored_by_missing_price,21,0.006081668114682885
hold_60d|fixed_stop_8pct|volatility_scaled|stop_loss_pct=-0.08,validation,replay_complete,3432,0.9939183318853171
hold_60d|no_exit|fixed_size|no_params,robustness,censored_by_missing_price,29,0.010125698324022346
hold_60d|no_exit|fixed_size|no_params,robustness,replay_complete,2835,0.9898743016759777
hold_60d|no_exit|fixed_size|no_params,train,censored_by_missing_price,153,0.022986778846153848
hold_60d|no_exit|fixed_size|no_params,train,censored_by_no_exit_execution,2,0.00030048076923076925
hold_60d|no_exit|fixed_size|no_params,train,replay_complete,6501,0.9767127403846154
hold_60d|no_exit|fixed_size|no_params,validation,censored_by_missing_price,21,0.006081668114682885
hold_60d|no_exit|fixed_size|no_params,validation,replay_complete,3432,0.9939183318853171
hold_60d|no_exit|market_state_scaled|no_params,robustness,censored_by_missing_price,29,0.010125698324022346
hold_60d|no_exit|market_state_scaled|no_params,robustness,replay_complete,2835,0.9898743016759777
hold_60d|no_exit|market_state_scaled|no_params,train,censored_by_missing_price,153,0.022986778846153848
hold_60d|no_exit|market_state_scaled|no_params,train,censored_by_no_exit_execution,2,0.00030048076923076925
hold_60d|no_exit|market_state_scaled|no_params,train,replay_complete,6501,0.9767127403846154
hold_60d|no_exit|market_state_scaled|no_params,validation,censored_by_missing_price,21,0.006081668114682885
hold_60d|no_exit|market_state_scaled|no_params,validation,replay_complete,3432,0.9939183318853171
hold_60d|no_exit|volatility_scaled|no_params,robustness,censored_by_missing_price,29,0.010125698324022346
hold_60d|no_exit|volatility_scaled|no_params,robustness,replay_complete,2835,0.9898743016759777
hold_60d|no_exit|volatility_scaled|no_params,train,censored_by_missing_price,153,0.022986778846153848
hold_60d|no_exit|volatility_scaled|no_params,train,censored_by_no_exit_execution,2,0.00030048076923076925
hold_60d|no_exit|volatility_scaled|no_params,train,replay_complete,6501,0.9767127403846154
hold_60d|no_exit|volatility_scaled|no_params,validation,censored_by_missing_price,21,0.006081668114682885
hold_60d|no_exit|volatility_scaled|no_params,validation,replay_complete,3432,0.9939183318853171
hold_60d|profit_lock_after_gain_15pct_lock_10pct|fixed_size|activation_gain_pct=0.15_locked_gain_pct=0.1,robustness,censored_by_missing_price,29,0.010125698324022346
hold_60d|profit_lock_after_gain_15pct_lock_10pct|fixed_size|activation_gain_pct=0.15_locked_gain_pct=0.1,robustness,replay_complete,2835,0.9898743016759777
hold_60d|profit_lock_after_gain_15pct_lock_10pct|fixed_size|activation_gain_pct=0.15_locked_gain_pct=0.1,train,censored_by_missing_price,153,0.022986778846153848
hold_60d|profit_lock_after_gain_15pct_lock_10pct|fixed_size|activation_gain_pct=0.15_locked_gain_pct=0.1,train,censored_by_no_exit_execution,2,0.00030048076923076925
hold_60d|profit_lock_after_gain_15pct_lock_10pct|fixed_size|activation_gain_pct=0.15_locked_gain_pct=0.1,train,replay_complete,6501,0.9767127403846154
hold_60d|profit_lock_after_gain_15pct_lock_10pct|fixed_size|activation_gain_pct=0.15_locked_gain_pct=0.1,validation,censored_by_missing_price,21,0.006081668114682885
hold_60d|profit_lock_after_gain_15pct_lock_10pct|fixed_size|activation_gain_pct=0.15_locked_gain_pct=0.1,validation,replay_complete,3432,0.9939183318853171
hold_60d|profit_lock_after_gain_15pct_lock_10pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,robustness,censored_by_missing_price,29,0.010125698324022346
hold_60d|profit_lock_after_gain_15pct_lock_10pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,robustness,replay_complete,2835,0.9898743016759777
hold_60d|profit_lock_after_gain_15pct_lock_10pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,train,censored_by_missing_price,153,0.022986778846153848
hold_60d|profit_lock_after_gain_15pct_lock_10pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,train,censored_by_no_exit_execution,2,0.00030048076923076925
hold_60d|profit_lock_after_gain_15pct_lock_10pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,train,replay_complete,6501,0.9767127403846154
hold_60d|profit_lock_after_gain_15pct_lock_10pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,validation,censored_by_missing_price,21,0.006081668114682885
hold_60d|profit_lock_after_gain_15pct_lock_10pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,validation,replay_complete,3432,0.9939183318853171
hold_60d|profit_lock_after_gain_15pct_lock_10pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,robustness,censored_by_missing_price,29,0.010125698324022346
hold_60d|profit_lock_after_gain_15pct_lock_10pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,robustness,replay_complete,2835,0.9898743016759777
hold_60d|profit_lock_after_gain_15pct_lock_10pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,train,censored_by_missing_price,153,0.022986778846153848
hold_60d|profit_lock_after_gain_15pct_lock_10pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,train,censored_by_no_exit_execution,2,0.00030048076923076925
hold_60d|profit_lock_after_gain_15pct_lock_10pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,train,replay_complete,6501,0.9767127403846154
hold_60d|profit_lock_after_gain_15pct_lock_10pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,validation,censored_by_missing_price,21,0.006081668114682885
hold_60d|profit_lock_after_gain_15pct_lock_10pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,validation,replay_complete,3432,0.9939183318853171
hold_60d|profit_lock_after_gain_15pct_lock_5pct|fixed_size|activation_gain_pct=0.15_locked_gain_pct=0.05,robustness,censored_by_missing_price,29,0.010125698324022346
hold_60d|profit_lock_after_gain_15pct_lock_5pct|fixed_size|activation_gain_pct=0.15_locked_gain_pct=0.05,robustness,replay_complete,2835,0.9898743016759777
hold_60d|profit_lock_after_gain_15pct_lock_5pct|fixed_size|activation_gain_pct=0.15_locked_gain_pct=0.05,train,censored_by_missing_price,153,0.022986778846153848
hold_60d|profit_lock_after_gain_15pct_lock_5pct|fixed_size|activation_gain_pct=0.15_locked_gain_pct=0.05,train,censored_by_no_exit_execution,2,0.00030048076923076925
hold_60d|profit_lock_after_gain_15pct_lock_5pct|fixed_size|activation_gain_pct=0.15_locked_gain_pct=0.05,train,replay_complete,6501,0.9767127403846154
hold_60d|profit_lock_after_gain_15pct_lock_5pct|fixed_size|activation_gain_pct=0.15_locked_gain_pct=0.05,validation,censored_by_missing_price,21,0.006081668114682885
hold_60d|profit_lock_after_gain_15pct_lock_5pct|fixed_size|activation_gain_pct=0.15_locked_gain_pct=0.05,validation,replay_complete,3432,0.9939183318853171
hold_60d|profit_lock_after_gain_15pct_lock_5pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,robustness,censored_by_missing_price,29,0.010125698324022346
hold_60d|profit_lock_after_gain_15pct_lock_5pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,robustness,replay_complete,2835,0.9898743016759777
hold_60d|profit_lock_after_gain_15pct_lock_5pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,train,censored_by_missing_price,153,0.022986778846153848
hold_60d|profit_lock_after_gain_15pct_lock_5pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,train,censored_by_no_exit_execution,2,0.00030048076923076925
hold_60d|profit_lock_after_gain_15pct_lock_5pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,train,replay_complete,6501,0.9767127403846154
hold_60d|profit_lock_after_gain_15pct_lock_5pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,validation,censored_by_missing_price,21,0.006081668114682885
hold_60d|profit_lock_after_gain_15pct_lock_5pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,validation,replay_complete,3432,0.9939183318853171
hold_60d|profit_lock_after_gain_15pct_lock_5pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,robustness,censored_by_missing_price,29,0.010125698324022346
hold_60d|profit_lock_after_gain_15pct_lock_5pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,robustness,replay_complete,2835,0.9898743016759777
hold_60d|profit_lock_after_gain_15pct_lock_5pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,train,censored_by_missing_price,153,0.022986778846153848
hold_60d|profit_lock_after_gain_15pct_lock_5pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,train,censored_by_no_exit_execution,2,0.00030048076923076925
hold_60d|profit_lock_after_gain_15pct_lock_5pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,train,replay_complete,6501,0.9767127403846154
hold_60d|profit_lock_after_gain_15pct_lock_5pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,validation,censored_by_missing_price,21,0.006081668114682885
hold_60d|profit_lock_after_gain_15pct_lock_5pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,validation,replay_complete,3432,0.9939183318853171
hold_60d|profit_lock_after_gain_20pct_lock_10pct|fixed_size|activation_gain_pct=0.2_locked_gain_pct=0.1,robustness,censored_by_missing_price,29,0.010125698324022346
hold_60d|profit_lock_after_gain_20pct_lock_10pct|fixed_size|activation_gain_pct=0.2_locked_gain_pct=0.1,robustness,replay_complete,2835,0.9898743016759777
hold_60d|profit_lock_after_gain_20pct_lock_10pct|fixed_size|activation_gain_pct=0.2_locked_gain_pct=0.1,train,censored_by_missing_price,153,0.022986778846153848
hold_60d|profit_lock_after_gain_20pct_lock_10pct|fixed_size|activation_gain_pct=0.2_locked_gain_pct=0.1,train,censored_by_no_exit_execution,2,0.00030048076923076925
hold_60d|profit_lock_after_gain_20pct_lock_10pct|fixed_size|activation_gain_pct=0.2_locked_gain_pct=0.1,train,replay_complete,6501,0.9767127403846154
hold_60d|profit_lock_after_gain_20pct_lock_10pct|fixed_size|activation_gain_pct=0.2_locked_gain_pct=0.1,validation,censored_by_missing_price,21,0.006081668114682885
hold_60d|profit_lock_after_gain_20pct_lock_10pct|fixed_size|activation_gain_pct=0.2_locked_gain_pct=0.1,validation,replay_complete,3432,0.9939183318853171
hold_60d|profit_lock_after_gain_20pct_lock_10pct|market_state_scaled|activation_gain_pct=0.2_locked_gain_pct=0.1,robustness,censored_by_missing_price,29,0.010125698324022346
hold_60d|profit_lock_after_gain_20pct_lock_10pct|market_state_scaled|activation_gain_pct=0.2_locked_gain_pct=0.1,robustness,replay_complete,2835,0.9898743016759777
hold_60d|profit_lock_after_gain_20pct_lock_10pct|market_state_scaled|activation_gain_pct=0.2_locked_gain_pct=0.1,train,censored_by_missing_price,153,0.022986778846153848
hold_60d|profit_lock_after_gain_20pct_lock_10pct|market_state_scaled|activation_gain_pct=0.2_locked_gain_pct=0.1,train,censored_by_no_exit_execution,2,0.00030048076923076925
hold_60d|profit_lock_after_gain_20pct_lock_10pct|market_state_scaled|activation_gain_pct=0.2_locked_gain_pct=0.1,train,replay_complete,6501,0.9767127403846154
