policy_id,policy_family_id,hold_rule_id,exit_rule_id,exit_rule_family_id,sizing_rule_id,parameter_set_id,parameter_values_json,split,event_count,replay_complete_count,censored_count,replay_complete_rate,censored_share,weighted_event_count,position_weight_mean,unweighted_net_return_mean,net_return_mean,net_return_median,net_return_p10,net_return_p25,net_return_p75,net_return_p90,realized_loss_le_minus5_rate,realized_loss_le_minus10_rate,max_adverse_excursion_p50,max_adverse_excursion_p75,max_adverse_excursion_p90,max_gain50_retention_vs_hold120,max_gain50_retention_wilson_lower,max_gain50_retention_wilson_upper,hold120_max_gain50_count,policy_retained_max_gain50_count,winner_exit_efficiency,avg_holding_days,turnover_proxy,cost_bps_mean,winner_net_return_mean,hold120_net_return_mean,hold120_net_return_p10,hold120_realized_loss_le_minus5_rate,hold120_winner_net_return_mean,hold120_avg_holding_days,net_return_mean_delta_vs_hold120,left_tail_net_return_p10_delta_vs_hold120,bad_path_loss_compression_vs_hold120,avg_holding_days_increase_penalty,denominator_status,winner_retention_status
hold_20d|break_even_after_gain_15pct|volatility_scaled|activation_gain_pct=0.15,hold_20d|break_even_after_gain|volatility_scaled,hold_20d,break_even_after_gain_15pct,break_even_after_gain,volatility_scaled,382a2a20a8a9c935,"{""activation_gain_pct"":0.15}",robustness,2864,2855,9,0.9968575418994413,0.0031424581005586594,2346.276530387026,0.8218131454945801,0.0019933576634764884,0.004010025589861467,-0.0077374720223734325,-0.09038631088482703,-0.051040991852244096,0.04723390534362861,0.10860414588076012,0.25604203152364274,0.08266199649737303,-0.04918032884597778,-0.018451333045959473,0.001801204681396481,0.08,0.05517669748559363,0.11463601110946993,325,26,0.13866281174061992,20.916987740805606,12.047623832010448,21.0,0.07823608088734761,0.06117699975983362,-0.19918835019175754,0.3525,0.5642181916352206,121.0,-0.05716697416997216,0.10880203930693051,0.09645796847635724,0.0,sufficient,failed_winner_retention_gate
hold_20d|break_even_after_gain_20pct|volatility_scaled|activation_gain_pct=0.2,hold_20d|break_even_after_gain|volatility_scaled,hold_20d,break_even_after_gain_20pct,break_even_after_gain,volatility_scaled,4d94dcba7da306e7,"{""activation_gain_pct"":0.2}",robustness,2864,2855,9,0.9968575418994413,0.0031424581005586594,2346.276530387026,0.8218131454945801,0.001998552798942017,0.00401656637711018,-0.007600456514183931,-0.09061201912905484,-0.05107134017312408,0.047258049116480474,0.10860414588076012,0.25674255691768827,0.08266199649737303,-0.04925501346588135,-0.01852816343307495,0.001801204681396481,0.08,0.05517669748559363,0.11463601110946993,325,26,0.13851978753781805,20.971628721541155,12.016234091592345,21.0,0.07815538403028266,0.06117699975983362,-0.19918835019175754,0.3525,0.5642181916352206,121.0,-0.05716043338272344,0.1085763310627027,0.09575744308231171,0.0,sufficient,failed_winner_retention_gate
hold_20d|profit_lock_after_gain_15pct_lock_5pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,hold_20d|profit_lock_after_gain|volatility_scaled,hold_20d,profit_lock_after_gain_15pct_lock_5pct,profit_lock_after_gain,volatility_scaled,c7475cc21dbd08a2,"{""activation_gain_pct"":0.15,""locked_gain_pct"":0.05}",robustness,2864,2855,9,0.9968575418994413,0.0031424581005586594,2346.276530387026,0.8218131454945801,0.002010806746701539,0.0039729653999188265,-0.007038669367510551,-0.09038631088482703,-0.05100069285193834,0.04535809408551751,0.10787839806607749,0.25569176882662,0.08266199649737303,-0.04918032884597778,-0.01821187138557434,0.002621555328369137,0.08,0.05517669748559363,0.11463601110946993,325,26,0.13898603566577492,20.795446584938706,12.118037425679203,21.0,0.07841844970589179,0.06117699975983362,-0.19918835019175754,0.3525,0.5642181916352206,121.0,-0.05720403435991479,0.10880203930693051,0.09680823117338,0.0,sufficient,failed_winner_retention_gate
hold_20d|profit_lock_after_gain_15pct_lock_10pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,hold_20d|profit_lock_after_gain|volatility_scaled,hold_20d,profit_lock_after_gain_15pct_lock_10pct,profit_lock_after_gain,volatility_scaled,853baf57901ae627,"{""activation_gain_pct"":0.15,""locked_gain_pct"":0.1}",robustness,2864,2855,9,0.9968575418994413,0.0031424581005586594,2346.276530387026,0.8218131454945801,0.0019959950550865082,0.0038999638186583392,-0.006843358898403938,-0.09038631088482703,-0.05100069285193834,0.04724583238074807,0.10492966090020409,0.25569176882662,0.08266199649737303,-0.04918032884597778,-0.01821187138557434,0.0027623891830444148,0.07692307692307693,0.052643757395406734,0.1110869930208661,325,25,0.13665153533317018,20.555166374781084,12.25969157365596,21.0,0.07710128214985773,0.06117699975983362,-0.19918835019175754,0.3525,0.5642181916352206,121.0,-0.05727703594117528,0.10880203930693051,0.09680823117338,0.0,sufficient,failed_winner_retention_gate
hold_20d|profit_lock_after_gain_20pct_lock_5pct|volatility_scaled|activation_gain_pct=0.2_locked_gain_pct=0.05,hold_20d|profit_lock_after_gain|volatility_scaled,hold_20d,profit_lock_after_gain_20pct_lock_5pct,profit_lock_after_gain,volatility_scaled,73bb13ad8a7fa24a,"{""activation_gain_pct"":0.2,""locked_gain_pct"":0.05}",robustness,2864,2855,9,0.9968575418994413,0.0031424581005586594,2346.276530387026,0.8218131454945801,0.002095691326805359,0.004055532344784077,-0.0072546955554599986,-0.09061201912905484,-0.05107134017312408,0.04676236954400618,0.10860414588076012,0.25674255691768827,0.08266199649737303,-0.04925501346588135,-0.018486589193344116,0.002113628387451165,0.08,0.05517669748559363,0.11463601110946993,325,26,0.13864771680499297,20.934851138353764,12.037343773528084,21.0,0.07822756405006531,0.06117699975983362,-0.19918835019175754,0.3525,0.5642181916352206,121.0,-0.057121467415049546,0.1085763310627027,0.09575744308231171,0.0,sufficient,failed_winner_retention_gate
hold_20d|profit_lock_after_gain_20pct_lock_10pct|volatility_scaled|activation_gain_pct=0.2_locked_gain_pct=0.1,hold_20d|profit_lock_after_gain|volatility_scaled,hold_20d,profit_lock_after_gain_20pct_lock_10pct,profit_lock_after_gain,volatility_scaled,8c4699fe4061a6d0,"{""activation_gain_pct"":0.2,""locked_gain_pct"":0.1}",robustness,2864,2855,9,0.9968575418994413,0.0031424581005586594,2346.276530387026,0.8218131454945801,0.0018148678663203876,0.0038670757107542764,-0.007159779968268868,-0.09061201912905484,-0.05107134017312408,0.04661499041235609,0.10669714134555489,0.25674255691768827,0.08266199649737303,-0.04925501346588135,-0.018486589193344116,0.002208304405212392,0.07692307692307693,0.052643757395406734,0.1110869930208661,325,25,0.13615812540602493,20.82521891418564,12.10071313240043,21.0,0.07682289129302897,0.06117699975983362,-0.19918835019175754,0.3525,0.5642181916352206,121.0,-0.05730992404907934,0.1085763310627027,0.09575744308231171,0.0,sufficient,failed_winner_retention_gate
hold_20d|profit_lock_after_gain_30pct_lock_5pct|volatility_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,hold_20d|profit_lock_after_gain|volatility_scaled,hold_20d,profit_lock_after_gain_30pct_lock_5pct,profit_lock_after_gain,volatility_scaled,3ef691526ed452f3,"{""activation_gain_pct"":0.3,""locked_gain_pct"":0.05}",robustness,2864,2855,9,0.9968575418994413,0.0031424581005586594,2346.276530387026,0.8218131454945801,0.0021777202156456296,0.004112823948112665,-0.0072546955554599986,-0.09061201912905484,-0.05107134017312408,0.04735959275965148,0.1088476834301443,0.25674255691768827,0.08266199649737303,-0.049400150775909424,-0.018708020448684692,0.001801204681396481,0.08,0.05517669748559363,0.11463601110946993,325,26,0.1391807548759872,20.99404553415061,12.003403516967534,21.0,0.0785283138265544,0.06117699975983362,-0.19918835019175754,0.3525,0.5642181916352206,121.0,-0.057064175811720956,0.1085763310627027,0.09575744308231171,0.0,sufficient,failed_winner_retention_gate
hold_20d|profit_lock_after_gain_30pct_lock_10pct|volatility_scaled|activation_gain_pct=0.3_locked_gain_pct=0.1,hold_20d|profit_lock_after_gain|volatility_scaled,hold_20d,profit_lock_after_gain_30pct_lock_10pct,profit_lock_after_gain,volatility_scaled,08099a033f356681,"{""activation_gain_pct"":0.3,""locked_gain_pct"":0.1}",robustness,2864,2855,9,0.9968575418994413,0.0031424581005586594,2346.276530387026,0.8218131454945801,0.002108182382745115,0.004062715395863399,-0.0072546955554599986,-0.09061201912905484,-0.05107134017312408,0.047258049116480474,0.10828441817718368,0.25674255691768827,0.08266199649737303,-0.049400150775909424,-0.018708020448684692,0.0018486261367797803,0.08,0.05517669748559363,0.11463601110946993,325,26,0.13896633143319068,20.979684763572678,12.011619947576675,21.0,0.07840733221941555,0.06117699975983362,-0.19918835019175754,0.3525,0.5642181916352206,121.0,-0.05711428436397022,0.1085763310627027,0.09575744308231171,0.0,sufficient,failed_winner_retention_gate
hold_20d|ATR_trailing_k2.5_activation_0|volatility_scaled|k_atr=2.5_min_activation_gain_pct=0.0,hold_20d|ATR_trailing|volatility_scaled,hold_20d,ATR_trailing_k2.5_activation_0,ATR_trailing,volatility_scaled,7c0564fccf7049c0,"{""k_atr"":2.5,""min_activation_gain_pct"":0.0}",robustness,2864,2855,9,0.9968575418994413,0.0031424581005586594,2346.276530387026,0.8218131454945801,-2.3250882912676044e-05,0.0019527273844004904,-0.01803794282669424,-0.07819597073356316,-0.053647351601452134,0.038868153308523584,0.10086728384152945,0.27775831873905427,0.03607705779334501,-0.041580021381378174,-0.015098810195922852,0.003343939781188964,0.07692307692307693,0.052643757395406734,0.1110869930208661,325,25,0.11995150936195068,16.039579684763574,15.711134889611948,21.0,0.06767882369611504,0.06117699975983362,-0.19918835019175754,0.3525,0.5642181916352206,121.0,-0.05922427237543313,0.12099237945819438,0.07474168126094571,0.0,sufficient,failed_winner_retention_gate
hold_20d|ATR_trailing_k3_activation_0|volatility_scaled|k_atr=3.0_min_activation_gain_pct=0.0,hold_20d|ATR_trailing|volatility_scaled,hold_20d,ATR_trailing_k3_activation_0,ATR_trailing,volatility_scaled,40c5493c4c555643,"{""k_atr"":3.0,""min_activation_gain_pct"":0.0}",robustness,2864,2855,9,0.9968575418994413,0.0031424581005586594,2346.276530387026,0.8218131454945801,-0.0002860679265925701,0.0019925934758793415,-0.015424875323423303,-0.08456997485943885,-0.05680013117799153,0.04220120587409461,0.10405339519236757,0.2966725043782837,0.050087565674255694,-0.04560917615890503,-0.01675465703010559,0.0029555320739745984,0.08,0.05517669748559363,0.11463601110946993,325,26,0.12407728440875394,17.63782837127846,14.287473190880927,21.0,0.0700066610321161,0.06117699975983362,-0.19918835019175754,0.3525,0.5642181916352206,121.0,-0.05918440628395428,0.1146183753323187,0.055827495621716294,0.0,sufficient,failed_winner_retention_gate
hold_20d|ATR_trailing_k3.5_activation_0|volatility_scaled|k_atr=3.5_min_activation_gain_pct=0.0,hold_20d|ATR_trailing|volatility_scaled,hold_20d,ATR_trailing_k3.5_activation_0,ATR_trailing,volatility_scaled,ab065b19d831b177,"{""k_atr"":3.5,""min_activation_gain_pct"":0.0}",robustness,2864,2855,9,0.9968575418994413,0.0031424581005586594,2346.276530387026,0.8218131454945801,0.00023436020506727737,0.0024797121807908257,-0.01250125625400601,-0.0893561962004786,-0.057308034163665394,0.045266009178716274,0.10653673115148711,0.2945709281961471,0.06514886164623468,-0.04778766632080078,-0.017532289028167725,0.002113628387451165,0.08,0.05517669748559363,0.11463601110946993,325,26,0.1322972870119117,18.72049036777583,13.46118584766217,21.0,0.07464453603610657,0.06117699975983362,-0.19918835019175754,0.3525,0.5642181916352206,121.0,-0.058697287579042794,0.10983215399127894,0.05792907180385287,0.0,sufficient,failed_winner_retention_gate
hold_20d|ATR_trailing_k2.5_activation_0.1_sensitivity|volatility_scaled|k_atr=2.5_min_activation_gain_pct=0.1,hold_20d|ATR_trailing|volatility_scaled,hold_20d,ATR_trailing_k2.5_activation_0.1_sensitivity,ATR_trailing,volatility_scaled,d0c88cf2beaa8dcf,"{""k_atr"":2.5,""min_activation_gain_pct"":0.1}",robustness,2864,2855,9,0.9968575418994413,0.0031424581005586594,2346.276530387026,0.8218131454945801,0.00161558860061842,0.003592034471989204,-0.006912629388590173,-0.09009836331566756,-0.050468234240987384,0.044751715139984515,0.10631779471373455,0.25253940455341506,0.08161120840630473,-0.04831349849700928,-0.017008483409881592,0.003231501579284664,0.07692307692307693,0.052643757395406734,0.1110869930208661,325,25,0.13513722378344598,20.24938704028021,12.444821144399086,21.0,0.07624688002570001,0.06117699975983362,-0.19918835019175754,0.3525,0.5642181916352206,121.0,-0.05758496528784442,0.10908998687608998,0.09996059544658492,0.0,sufficient,failed_winner_retention_gate
hold_20d|ATR_trailing_k3_activation_0.1_sensitivity|volatility_scaled|k_atr=3.0_min_activation_gain_pct=0.1,hold_20d|ATR_trailing|volatility_scaled,hold_20d,ATR_trailing_k3_activation_0.1_sensitivity,ATR_trailing,volatility_scaled,6fbf2ab4aaffe921,"{""k_atr"":3.0,""min_activation_gain_pct"":0.1}",robustness,2864,2855,9,0.9968575418994413,0.0031424581005586594,2346.276530387026,0.8218131454945801,0.0017763610109230552,0.0037991577750222543,-0.007413741954458995,-0.09009836331566756,-0.05071987821269858,0.045266009178716274,0.1073702925664943,0.2542907180385289,0.08161120840630473,-0.04882097244262695,-0.017611443996429443,0.002868461608886715,0.08,0.05517669748559363,0.11463601110946993,325,26,0.135540045152256,20.55096322241681,12.262198967156955,21.0,0.07647415916996203,0.06117699975983362,-0.19918835019175754,0.3525,0.5642181916352206,121.0,-0.05737784198481137,0.10908998687608998,0.0982092819614711,0.0,sufficient,failed_winner_retention_gate
hold_20d|ATR_trailing_k3.5_activation_0.1_sensitivity|volatility_scaled|k_atr=3.5_min_activation_gain_pct=0.1,hold_20d|ATR_trailing|volatility_scaled,hold_20d,ATR_trailing_k3.5_activation_0.1_sensitivity,ATR_trailing,volatility_scaled,c0b6dc9ca932d192,"{""k_atr"":3.5,""min_activation_gain_pct"":0.1}",robustness,2864,2855,9,0.9968575418994413,0.0031424581005586594,2346.276530387026,0.8218131454945801,0.001726851986175576,0.0038073664705520864,-0.0077374720223734325,-0.09009836331566756,-0.05094458890967862,0.04661499041235609,0.10803784105843495,0.25499124343257445,0.08161120840630473,-0.04908645153045654,-0.01821187138557434,0.002113628387451165,0.08,0.05517669748559363,0.11463601110946993,325,26,0.13590949618137182,20.724693520140104,12.159407798002333,21.0,0.07668261016150753,0.06117699975983362,-0.19918835019175754,0.3525,0.5642181916352206,121.0,-0.05736963328928153,0.10908998687608998,0.09750875656742553,0.0,sufficient,failed_winner_retention_gate
hold_20d|EMA_trailing_10d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=10,hold_20d|EMA_trailing|volatility_scaled,hold_20d,EMA_trailing_10d_confirm_1d,EMA_trailing,volatility_scaled,bfea6441999333b8,"{""confirm_days"":1,""ema_window"":10}",robustness,2864,2855,9,0.9968575418994413,0.0031424581005586594,2346.276530387026,0.8218131454945801,-0.004694708299143643,-0.002557273116831511,-0.01848255742062279,-0.04905841056092882,-0.034019506904598706,0.007931013793067088,0.0623412283911285,0.09597197898423818,0.005253940455341506,-0.02345055341720581,-0.007832139730453491,0.008150100708007812,0.06153846153846154,0.04018641571070623,0.09313454381161286,325,20,0.05837683296871164,7.991593695271454,31.53313464235624,21.0,0.03293727113099781,0.06117699975983362,-0.19918835019175754,0.3525,0.5642181916352206,121.0,-0.06373427287666514,0.1501299396308287,0.2565280210157618,0.0,sufficient,failed_winner_retention_gate
hold_20d|EMA_trailing_10d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=10,hold_20d|EMA_trailing|volatility_scaled,hold_20d,EMA_trailing_10d_confirm_2d,EMA_trailing,volatility_scaled,b875abad0f9e182f,"{""confirm_days"":2,""ema_window"":10}",robustness,2864,2855,9,0.9968575418994413,0.0031424581005586594,2346.276530387026,0.8218131454945801,-0.0029309228174734018,-0.000920854590786704,-0.02001045043195549,-0.060388456708812877,-0.0403182783385035,0.017131622178103594,0.08692522874239134,0.16427320490367775,0.012959719789842382,-0.029895901679992676,-0.010825634002685547,0.005306506156921386,0.06461538461538462,0.042647463525381644,0.09675545417572817,325,21,0.07992070798414115,10.908931698774081,23.100337132766093,21.0,0.04509271733301866,0.06117699975983362,-0.19918835019175754,0.3525,0.5642181916352206,121.0,-0.062097854350620325,0.13879989348294466,0.18822679509632223,0.0,sufficient,failed_winner_retention_gate
hold_20d|EMA_trailing_10d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=10,hold_20d|EMA_trailing|volatility_scaled,hold_20d,EMA_trailing_10d_confirm_3d,EMA_trailing,volatility_scaled,0c0858e1ec4b6cb9,"{""confirm_days"":3,""ema_window"":10}",robustness,2864,2855,9,0.9968575418994413,0.0031424581005586594,2346.276530387026,0.8218131454945801,-0.0026832330410481867,-0.0004314087789501233,-0.021118637603192,-0.06663592904293261,-0.04446672974240681,0.024055610401805143,0.09255729853556574,0.19824868651488617,0.019614711033274956,-0.03555554151535034,-0.014053881168365479,0.0036226034164428553,0.06461538461538462,0.042647463525381644,0.09675545417572817,325,21,0.09147664052607232,13.149211908931699,19.164646652992726,21.0,0.05161278469448566,0.06117699975983362,-0.19918835019175754,0.3525,0.5642181916352206,121.0,-0.06160840853878374,0.13255242114882493,0.1542513134851138,0.0,sufficient,failed_winner_retention_gate
hold_20d|EMA_trailing_20d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=20,hold_20d|EMA_trailing|volatility_scaled,hold_20d,EMA_trailing_20d_confirm_1d,EMA_trailing,volatility_scaled,5e3c4499d7550543,"{""confirm_days"":1,""ema_window"":20}",robustness,2864,2855,9,0.9968575418994413,0.0031424581005586594,2346.276530387026,0.8218131454945801,-0.002490205433945811,-0.00018376027618457894,-0.02126878590804627,-0.05764642044485085,-0.04042193439785491,0.016005228289096944,0.08880463366602746,0.15621716287215412,0.010157618213660246,-0.028776943683624268,-0.010552793741226196,0.004860043525695777,0.06769230769230769,0.04512464206604741,0.10036023381385317,325,22,0.08138464011903193,11.469352014010507,21.97159871736143,21.0,0.04591869447484342,0.06117699975983362,-0.19918835019175754,0.3525,0.5642181916352206,121.0,-0.0613607600360182,0.1415419297469067,0.19628283712784586,0.0,sufficient,failed_winner_retention_gate
hold_20d|EMA_trailing_20d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=20,hold_20d|EMA_trailing|volatility_scaled,hold_20d,EMA_trailing_20d_confirm_2d,EMA_trailing,volatility_scaled,5145b2096ded06f7,"{""confirm_days"":2,""ema_window"":20}",robustness,2864,2855,9,0.9968575418994413,0.0031424581005586594,2346.276530387026,0.8218131454945801,-0.0014519118690726725,0.00037837983822064017,-0.02267930151032406,-0.06567979903786167,-0.04517314897899828,0.026129350280361556,0.09650816514752647,0.2010507880910683,0.018213660245183887,-0.03551137447357178,-0.014051049947738647,0.0032744884490966764,0.07384615384615385,0.0501236157948206,0.10752517644266146,325,24,0.09730760318074745,13.734851138353765,18.347486802845996,21.0,0.05490271989899896,0.06117699975983362,-0.19918835019175754,0.3525,0.5642181916352206,121.0,-0.060798619921612986,0.13350855115389587,0.15144921190893168,0.0,sufficient,failed_winner_retention_gate
hold_20d|EMA_trailing_20d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=20,hold_20d|EMA_trailing|volatility_scaled,hold_20d,EMA_trailing_20d_confirm_3d,EMA_trailing,volatility_scaled,921c52eff32c8689,"{""confirm_days"":3,""ema_window"":20}",robustness,2864,2855,9,0.9968575418994413,0.0031424581005586594,2346.276530387026,0.8218131454945801,0.00046142204923778845,0.0019800534382988623,-0.020967932516694605,-0.07082998447739022,-0.04730689175915952,0.033860312962306155,0.09924936472980381,0.22732049036777582,0.026970227670753064,-0.04005789756774902,-0.01562938094139099,0.002513337135314933,0.07384615384615385,0.0501236157948206,0.10752517644266146,325,24,0.11058448573336357,15.329597197898424,16.43878810035187,21.0,0.06239377856338924,0.06117699975983362,-0.19918835019175754,0.3525,0.5642181916352206,121.0,-0.05919694632153476,0.12835836571436732,0.12517950963222416,0.0,sufficient,failed_winner_retention_gate
hold_20d|no_exit|market_state_scaled|no_params,hold_20d|no_exit|market_state_scaled,hold_20d,no_exit,no_exit,market_state_scaled,ecaf22503df568a0,{},robustness,2864,2855,9,0.9968575418994413,0.0031424581005586594,1858.75,0.6510507880910683,0.0021260684877195827,0.0038917829391387428,-0.005472838512615657,-0.07507410439459164,-0.04074515310459171,0.03534957494580032,0.0960535787608219,0.19544658493870404,0.04938704028021016,-0.049401938915252686,-0.01871928572654724,0.001801204681396481,0.08,0.05517669748559363,0.11463601110946993,325,26,0.11051634611511815,21.0,12.0,21.0,0.0623553329512041,0.06117699975983362,-0.19918835019175754,0.3525,0.5642181916352206,121.0,-0.05728521682069488,0.1241142457971659,0.15705341506129594,0.0,sufficient,failed_winner_retention_gate
hold_20d|fixed_stop_5pct|market_state_scaled|stop_loss_pct=-0.05,hold_20d|fixed_stop|market_state_scaled,hold_20d,fixed_stop_5pct,fixed_stop,market_state_scaled,184bb3b552945013,"{""stop_loss_pct"":-0.05}",robustness,2864,2855,9,0.9968575418994413,0.0031424581005586594,1858.75,0.6510507880910683,-0.0001277542576801652,0.0022636271873799517,-0.02440109078744402,-0.053251826382087974,-0.041317356000719695,0.026392983339372223,0.08796519839533007,0.1299474605954466,0.004903677758318739,-0.049401938915252686,-0.01871928572654724,0.001801204681396481,0.06461538461538462,0.042647463525381644,0.09675545417572817,325,21,0.08598578428022324,14.718038528896672,17.121846739647786,21.0,0.04851474371292373,0.06117699975983362,-0.19918835019175754,0.3525,0.5642181916352206,121.0,-0.05891337257245367,0.14593652380966957,0.22255253940455338,0.0,sufficient,failed_winner_retention_gate
hold_20d|fixed_stop_8pct|market_state_scaled|stop_loss_pct=-0.08,hold_20d|fixed_stop|market_state_scaled,hold_20d,fixed_stop_8pct,fixed_stop,market_state_scaled,a76054f209c25cdc,"{""stop_loss_pct"":-0.08}",robustness,2864,2855,9,0.9968575418994413,0.0031424581005586594,1858.75,0.6510507880910683,0.0002804564583667276,0.002708109772605695,-0.011695716339462016,-0.06893977570046488,-0.047374616302974154,0.03329677546924797,0.09399518359461942,0.22626970227670753,0.012259194395796848,-0.049401938915252686,-0.01871928572654724,0.001801204681396481,0.07692307692307693,0.052643757395406734,0.1110869930208661,325,25,0.10049889325996328,17.595446584938703,14.321887130486713,21.0,0.05670330381647754,0.06117699975983362,-0.19918835019175754,0.3525,0.5642181916352206,121.0,-0.05846888998722793,0.13024857449129268,0.12623029772329245,0.0,sufficient,failed_winner_retention_gate
hold_20d|fixed_stop_10pct|market_state_scaled|stop_loss_pct=-0.1,hold_20d|fixed_stop|market_state_scaled,hold_20d,fixed_stop_10pct,fixed_stop,market_state_scaled,820234c096390337,"{""stop_loss_pct"":-0.1}",robustness,2864,2855,9,0.9968575418994413,0.0031424581005586594,1858.75,0.6510507880910683,0.00019903987881645684,0.0027744807560176133,-0.007881324737268497,-0.07693700559300076,-0.051782795973979764,0.0344560492199819,0.0947109827660411,0.26234676007005253,0.023467600700525393,-0.049401938915252686,-0.01871928572654724,0.001801204681396481,0.08,0.05517669748559363,0.11463601110946993,325,26,0.10516438932221756,18.671453590192645,13.496538916089818,21.0,0.05933566156780389,0.06117699975983362,-0.19918835019175754,0.3525,0.5642181916352206,121.0,-0.05840251900381601,0.12225134459875678,0.09015323992994745,0.0,sufficient,failed_winner_retention_gate
hold_20d|time_stop_10d|market_state_scaled|time_stop_days=10,hold_20d|time_stop|market_state_scaled,hold_20d,time_stop_10d,time_stop,market_state_scaled,c3ce4e135c0ca765,"{""time_stop_days"":10}",robustness,2864,2855,9,0.9968575418994413,0.0031424581005586594,1858.75,0.6510507880910683,-0.0022006071668694755,0.0002922016969465882,-0.0058483681881600965,-0.06013424159853554,-0.031474849750022044,0.024613424749013867,0.06534634818970364,0.13975481611208407,0.02066549912434326,-0.03556990623474121,-0.011858701705932617,0.005956554412841793,0.015384615384615385,0.0065888244338914645,0.035502762406566496,325,5,0.048653941023704836,11.0,22.90909090909091,21.0,0.027451438620321414,0.06117699975983362,-0.19918835019175754,0.3525,0.5642181916352206,121.0,-0.06088479806288703,0.139054108593222,0.2127451838879159,0.0,sufficient,failed_winner_retention_gate
hold_20d|break_even_after_gain_10pct|market_state_scaled|activation_gain_pct=0.1,hold_20d|break_even_after_gain|market_state_scaled,hold_20d,break_even_after_gain_10pct,break_even_after_gain,market_state_scaled,1bf1c857136dce65,"{""activation_gain_pct"":0.1}",robustness,2864,2855,9,0.9968575418994413,0.0031424581005586594,1858.75,0.6510507880910683,0.002157128083411984,0.003950138605059509,-0.005897728157193396,-0.0736050746302893,-0.0397237066184031,0.03469046359977873,0.09533788691282977,0.18984238178633975,0.04798598949211909,-0.047904133796691895,-0.01690232753753662,0.001801204681396481,0.08,0.05517669748559363,0.11463601110946993,325,26,0.10859257559602017,20.673905429071805,12.189278937381403,21.0,0.06126990662779749,0.06117699975983362,-0.19918835019175754,0.3525,0.5642181916352206,121.0,-0.057226861154774114,0.12558327556146825,0.16265761821366023,0.0,sufficient,failed_winner_retention_gate
hold_20d|break_even_after_gain_15pct|market_state_scaled|activation_gain_pct=0.15,hold_20d|break_even_after_gain|market_state_scaled,hold_20d,break_even_after_gain_15pct,break_even_after_gain,market_state_scaled,382a2a20a8a9c935,"{""activation_gain_pct"":0.15}",robustness,2864,2855,9,0.9968575418994413,0.0031424581005586594,1858.75,0.6510507880910683,0.0019933576634764884,0.003782212990283612,-0.005762049356182276,-0.07483133703100113,-0.040409997925606504,0.03499055316522426,0.095913642458353,0.19334500875656743,0.04903677758318739,-0.04918032884597778,-0.018451333045959473,0.001801204681396481,0.08,0.05517669748559363,0.11463601110946993,325,26,0.10968080596408801,20.916987740805606,12.047623832010448,21.0,0.06188390599815125,0.06117699975983362,-0.19918835019175754,0.3525,0.5642181916352206,121.0,-0.05739478676955001,0.12435701316075641,0.15915499124343255,0.0,sufficient,failed_winner_retention_gate
hold_20d|break_even_after_gain_20pct|market_state_scaled|activation_gain_pct=0.2,hold_20d|break_even_after_gain|market_state_scaled,hold_20d,break_even_after_gain_20pct,break_even_after_gain,market_state_scaled,4d94dcba7da306e7,"{""activation_gain_pct"":0.2}",robustness,2864,2855,9,0.9968575418994413,0.0031424581005586594,1858.75,0.6510507880910683,0.001998552798942017,0.0037918319089038314,-0.0056733736177922225,-0.07507410439459164,-0.04063541393678521,0.03512841314365133,0.095913642458353,0.19474605954465848,0.04938704028021016,-0.04925501346588135,-0.01852816343307495,0.001801204681396481,0.08,0.05517669748559363,0.11463601110946993,325,26,0.10958678478185897,20.971628721541155,12.016234091592345,21.0,0.06183085753673858,0.06117699975983362,-0.19918835019175754,0.3525,0.5642181916352206,121.0,-0.05738516785092979,0.1241142457971659,0.1577539404553415,0.0,sufficient,failed_winner_retention_gate
hold_20d|profit_lock_after_gain_15pct_lock_5pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,hold_20d|profit_lock_after_gain|market_state_scaled,hold_20d,profit_lock_after_gain_15pct_lock_5pct,profit_lock_after_gain,market_state_scaled,c7475cc21dbd08a2,"{""activation_gain_pct"":0.15,""locked_gain_pct"":0.05}",robustness,2864,2855,9,0.9968575418994413,0.0031424581005586594,1858.75,0.6510507880910683,0.002010806746701539,0.003821322299547426,-0.005299298927814338,-0.07483133703100113,-0.04028915166965738,0.034219742526597506,0.09533788691282977,0.19299474605954467,0.04903677758318739,-0.04918032884597778,-0.01821187138557434,0.002621555328369137,0.08,0.05517669748559363,0.11463601110946993,325,26,0.11026807115020083,20.795446584938706,12.118037425679203,21.0,0.062215251699470155,0.06117699975983362,-0.19918835019175754,0.3525,0.5642181916352206,121.0,-0.0573556774602862,0.12435701316075641,0.1595052539404553,0.0,sufficient,failed_winner_retention_gate
