policy_id,hold_rule_id,max_holding_days,exit_rule_id,exit_rule_family_id,sizing_rule_id,policy_family_id,parameter_set_id,parameter_values_json,is_baseline_policy,is_train_selectable,is_validation_selectable,is_sensitivity_policy,parameter_reference_group_id,validation_family_reference_set_id,selection_family_key,invalid_policy_reason,entry_rule_text,hold_rule_formula,exit_rule_formula,sizing_rule_formula,cost_model_id,formula_hash
hold_20d|EMA_trailing_10d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=10,hold_20d,20,EMA_trailing_10d_confirm_3d,EMA_trailing,market_state_scaled,hold_20d|EMA_trailing|market_state_scaled,0c0858e1ec4b6cb9,"{""confirm_days"":3,""ema_window"":10}",False,True,True,False,hold_20d|EMA_trailing|market_state_scaled,primary_all_policy_families_v1,hold_20d|EMA_trailing|market_state_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,exit close < EMA10 for 3 consecutive closes,market_state_scaled,a_share_daily_replay_default_v1,2467e1d475ac6b5187156afffdb76cde474fc70e453f15be4e94f6f27ee60580
hold_20d|EMA_trailing_20d_confirm_1d|market_state_scaled|confirm_days=1_ema_window=20,hold_20d,20,EMA_trailing_20d_confirm_1d,EMA_trailing,market_state_scaled,hold_20d|EMA_trailing|market_state_scaled,5e3c4499d7550543,"{""confirm_days"":1,""ema_window"":20}",False,True,True,False,hold_20d|EMA_trailing|market_state_scaled,primary_all_policy_families_v1,hold_20d|EMA_trailing|market_state_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,exit close < EMA20 for 1 consecutive closes,market_state_scaled,a_share_daily_replay_default_v1,68c15f63f3fe188ba4992886da8cbf9b19775f4e496b9ba80f4bb607497edb2d
hold_20d|EMA_trailing_20d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=20,hold_20d,20,EMA_trailing_20d_confirm_2d,EMA_trailing,market_state_scaled,hold_20d|EMA_trailing|market_state_scaled,5145b2096ded06f7,"{""confirm_days"":2,""ema_window"":20}",False,True,True,False,hold_20d|EMA_trailing|market_state_scaled,primary_all_policy_families_v1,hold_20d|EMA_trailing|market_state_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,exit close < EMA20 for 2 consecutive closes,market_state_scaled,a_share_daily_replay_default_v1,38570bfeb1f45c449b33d7930c5a10fc4420074cc1cf0ceb7d0abb1cacb6e504
hold_20d|EMA_trailing_20d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=20,hold_20d,20,EMA_trailing_20d_confirm_3d,EMA_trailing,market_state_scaled,hold_20d|EMA_trailing|market_state_scaled,921c52eff32c8689,"{""confirm_days"":3,""ema_window"":20}",False,True,True,False,hold_20d|EMA_trailing|market_state_scaled,primary_all_policy_families_v1,hold_20d|EMA_trailing|market_state_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=20,exit close < EMA20 for 3 consecutive closes,market_state_scaled,a_share_daily_replay_default_v1,255268df8df645adb24c30811d17f365407ba716adb6137919fc9efaaa7ed511
hold_60d|no_exit|fixed_size|no_params,hold_60d,60,no_exit,no_exit,fixed_size,hold_60d|no_exit|fixed_size,ecaf22503df568a0,{},False,True,True,False,hold_60d|no_exit|fixed_size,primary_all_policy_families_v1,hold_60d|no_exit|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,signal=close_offset_60;execution=next_open,fixed_size,a_share_daily_replay_default_v1,22f43df2a08a29bb019fce26086788846721aa943415f870fc64ee77ba2bf7b5
hold_60d|fixed_stop_5pct|fixed_size|stop_loss_pct=-0.05,hold_60d,60,fixed_stop_5pct,fixed_stop,fixed_size,hold_60d|fixed_stop|fixed_size,184bb3b552945013,"{""stop_loss_pct"":-0.05}",False,True,True,False,hold_60d|fixed_stop|fixed_size,primary_all_policy_families_v1,hold_60d|fixed_stop|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,first close_return_from_entry <= -0.05 else max_hold,fixed_size,a_share_daily_replay_default_v1,d518af117221a407a8494f4d3f15a32a2f41dbc5133765d368549064abfbc587
hold_60d|fixed_stop_8pct|fixed_size|stop_loss_pct=-0.08,hold_60d,60,fixed_stop_8pct,fixed_stop,fixed_size,hold_60d|fixed_stop|fixed_size,a76054f209c25cdc,"{""stop_loss_pct"":-0.08}",False,True,True,False,hold_60d|fixed_stop|fixed_size,primary_all_policy_families_v1,hold_60d|fixed_stop|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,first close_return_from_entry <= -0.08 else max_hold,fixed_size,a_share_daily_replay_default_v1,8617b8a4a0cbddc9dbf10350327b408ebf2ae8bfc70f85625e12df01c9715380
hold_60d|fixed_stop_10pct|fixed_size|stop_loss_pct=-0.1,hold_60d,60,fixed_stop_10pct,fixed_stop,fixed_size,hold_60d|fixed_stop|fixed_size,820234c096390337,"{""stop_loss_pct"":-0.1}",False,True,True,False,hold_60d|fixed_stop|fixed_size,primary_all_policy_families_v1,hold_60d|fixed_stop|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,first close_return_from_entry <= -0.1 else max_hold,fixed_size,a_share_daily_replay_default_v1,8644f38bd32655cf4db59eec578a437eaf5bff324fc67a7a43d79773ebd9015b
hold_60d|time_stop_10d|fixed_size|time_stop_days=10,hold_60d,60,time_stop_10d,time_stop,fixed_size,hold_60d|time_stop|fixed_size,c3ce4e135c0ca765,"{""time_stop_days"":10}",False,True,True,False,hold_60d|time_stop|fixed_size,primary_all_policy_families_v1,hold_60d|time_stop|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,signal=close_offset_10;execution=next_open,fixed_size,a_share_daily_replay_default_v1,2d3a5cea2594ef06ebb34178a3e9c4b699dc6b40d026f99d7300665d63b9900d
hold_60d|time_stop_20d|fixed_size|time_stop_days=20,hold_60d,60,time_stop_20d,time_stop,fixed_size,hold_60d|time_stop|fixed_size,61cd369d3febf08c,"{""time_stop_days"":20}",False,True,True,False,hold_60d|time_stop|fixed_size,primary_all_policy_families_v1,hold_60d|time_stop|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,signal=close_offset_20;execution=next_open,fixed_size,a_share_daily_replay_default_v1,dd3f4caa7f221ba53525e9e850fdb72155bed0bb3dfd80e79779cbbf095dca30
hold_60d|time_stop_40d|fixed_size|time_stop_days=40,hold_60d,60,time_stop_40d,time_stop,fixed_size,hold_60d|time_stop|fixed_size,9b648f491fc32746,"{""time_stop_days"":40}",False,True,True,False,hold_60d|time_stop|fixed_size,primary_all_policy_families_v1,hold_60d|time_stop|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,signal=close_offset_40;execution=next_open,fixed_size,a_share_daily_replay_default_v1,f12ad9dcbb53df11b440c0d2bb514e487c84d143e9f394b41b7f3cbc09ff55fd
hold_60d|time_stop_60d|fixed_size|time_stop_days=60,hold_60d,60,time_stop_60d,time_stop,fixed_size,hold_60d|time_stop|fixed_size,ca957c223937d2da,"{""time_stop_days"":60}",False,False,False,False,hold_60d|time_stop|fixed_size,primary_all_policy_families_v1,hold_60d|time_stop|fixed_size,time_stop_days_ge_max_holding_days,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,signal=close_offset_60;execution=next_open,fixed_size,a_share_daily_replay_default_v1,22f43df2a08a29bb019fce26086788846721aa943415f870fc64ee77ba2bf7b5
hold_60d|break_even_after_gain_10pct|fixed_size|activation_gain_pct=0.1,hold_60d,60,break_even_after_gain_10pct,break_even_after_gain,fixed_size,hold_60d|break_even_after_gain|fixed_size,1bf1c857136dce65,"{""activation_gain_pct"":0.1}",False,True,True,False,hold_60d|break_even_after_gain|fixed_size,primary_all_policy_families_v1,hold_60d|break_even_after_gain|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,activate close_return >= 0.1; stop_floor=0,fixed_size,a_share_daily_replay_default_v1,1f7355156fd4805fa926bdba9b619c5c1ede8265b6fcafcb9e8791525f764442
hold_60d|break_even_after_gain_15pct|fixed_size|activation_gain_pct=0.15,hold_60d,60,break_even_after_gain_15pct,break_even_after_gain,fixed_size,hold_60d|break_even_after_gain|fixed_size,382a2a20a8a9c935,"{""activation_gain_pct"":0.15}",False,True,True,False,hold_60d|break_even_after_gain|fixed_size,primary_all_policy_families_v1,hold_60d|break_even_after_gain|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,activate close_return >= 0.15; stop_floor=0,fixed_size,a_share_daily_replay_default_v1,c1f9ab10363a3967cf2d6bc01f21864c48ff176cb58842d70eec2995bab72e54
hold_60d|break_even_after_gain_20pct|fixed_size|activation_gain_pct=0.2,hold_60d,60,break_even_after_gain_20pct,break_even_after_gain,fixed_size,hold_60d|break_even_after_gain|fixed_size,4d94dcba7da306e7,"{""activation_gain_pct"":0.2}",False,True,True,False,hold_60d|break_even_after_gain|fixed_size,primary_all_policy_families_v1,hold_60d|break_even_after_gain|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,activate close_return >= 0.2; stop_floor=0,fixed_size,a_share_daily_replay_default_v1,2a70cdad0432a04f712976b3da0826ec9ba0a57a15855d732192f38a7fef7141
hold_60d|profit_lock_after_gain_15pct_lock_5pct|fixed_size|activation_gain_pct=0.15_locked_gain_pct=0.05,hold_60d,60,profit_lock_after_gain_15pct_lock_5pct,profit_lock_after_gain,fixed_size,hold_60d|profit_lock_after_gain|fixed_size,c7475cc21dbd08a2,"{""activation_gain_pct"":0.15,""locked_gain_pct"":0.05}",False,True,True,False,hold_60d|profit_lock_after_gain|fixed_size,primary_all_policy_families_v1,hold_60d|profit_lock_after_gain|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,activate close_return >= 0.15; stop_floor=0.05,fixed_size,a_share_daily_replay_default_v1,46b1387b1c971608e53d42d8d375b53b1978791d7f110408142364aa9210b2d1
hold_60d|profit_lock_after_gain_15pct_lock_10pct|fixed_size|activation_gain_pct=0.15_locked_gain_pct=0.1,hold_60d,60,profit_lock_after_gain_15pct_lock_10pct,profit_lock_after_gain,fixed_size,hold_60d|profit_lock_after_gain|fixed_size,853baf57901ae627,"{""activation_gain_pct"":0.15,""locked_gain_pct"":0.1}",False,True,True,False,hold_60d|profit_lock_after_gain|fixed_size,primary_all_policy_families_v1,hold_60d|profit_lock_after_gain|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,activate close_return >= 0.15; stop_floor=0.1,fixed_size,a_share_daily_replay_default_v1,3116c18b4e0d50ec408da231ee63d55b08cb6d5340ae7f8ae2a6ef949e109e0f
hold_60d|profit_lock_after_gain_20pct_lock_5pct|fixed_size|activation_gain_pct=0.2_locked_gain_pct=0.05,hold_60d,60,profit_lock_after_gain_20pct_lock_5pct,profit_lock_after_gain,fixed_size,hold_60d|profit_lock_after_gain|fixed_size,73bb13ad8a7fa24a,"{""activation_gain_pct"":0.2,""locked_gain_pct"":0.05}",False,True,True,False,hold_60d|profit_lock_after_gain|fixed_size,primary_all_policy_families_v1,hold_60d|profit_lock_after_gain|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,activate close_return >= 0.2; stop_floor=0.05,fixed_size,a_share_daily_replay_default_v1,ab87f5f0e56db4d8b276516ccc6926fbc78daeb143b8c96c8c2191256e2bad02
hold_60d|profit_lock_after_gain_20pct_lock_10pct|fixed_size|activation_gain_pct=0.2_locked_gain_pct=0.1,hold_60d,60,profit_lock_after_gain_20pct_lock_10pct,profit_lock_after_gain,fixed_size,hold_60d|profit_lock_after_gain|fixed_size,8c4699fe4061a6d0,"{""activation_gain_pct"":0.2,""locked_gain_pct"":0.1}",False,True,True,False,hold_60d|profit_lock_after_gain|fixed_size,primary_all_policy_families_v1,hold_60d|profit_lock_after_gain|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,activate close_return >= 0.2; stop_floor=0.1,fixed_size,a_share_daily_replay_default_v1,6cbd9c11abffe9eaff4dd44e3ef35e344a882c5452f62a341d4306a5145524bf
hold_60d|profit_lock_after_gain_30pct_lock_5pct|fixed_size|activation_gain_pct=0.3_locked_gain_pct=0.05,hold_60d,60,profit_lock_after_gain_30pct_lock_5pct,profit_lock_after_gain,fixed_size,hold_60d|profit_lock_after_gain|fixed_size,3ef691526ed452f3,"{""activation_gain_pct"":0.3,""locked_gain_pct"":0.05}",False,True,True,False,hold_60d|profit_lock_after_gain|fixed_size,primary_all_policy_families_v1,hold_60d|profit_lock_after_gain|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,activate close_return >= 0.3; stop_floor=0.05,fixed_size,a_share_daily_replay_default_v1,8fafa32e9395f8891a54bed0cfacd30417b55af41a16ea5f41654d80dcd336f0
hold_60d|profit_lock_after_gain_30pct_lock_10pct|fixed_size|activation_gain_pct=0.3_locked_gain_pct=0.1,hold_60d,60,profit_lock_after_gain_30pct_lock_10pct,profit_lock_after_gain,fixed_size,hold_60d|profit_lock_after_gain|fixed_size,08099a033f356681,"{""activation_gain_pct"":0.3,""locked_gain_pct"":0.1}",False,True,True,False,hold_60d|profit_lock_after_gain|fixed_size,primary_all_policy_families_v1,hold_60d|profit_lock_after_gain|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,activate close_return >= 0.3; stop_floor=0.1,fixed_size,a_share_daily_replay_default_v1,3a09e2fd899adeaa9a9c46d4388ee0e54b2a8ddfc0df68b7a3a357e362e53e07
hold_60d|ATR_trailing_k2.5_activation_0|fixed_size|k_atr=2.5_min_activation_gain_pct=0.0,hold_60d,60,ATR_trailing_k2.5_activation_0,ATR_trailing,fixed_size,hold_60d|ATR_trailing|fixed_size,7c0564fccf7049c0,"{""k_atr"":2.5,""min_activation_gain_pct"":0.0}",False,True,True,False,hold_60d|ATR_trailing|fixed_size,primary_all_policy_families_v1,hold_60d|ATR_trailing|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,"trail=max(prev,highest_close-k_atr(2.5)*ATR14);activation=0.0",fixed_size,a_share_daily_replay_default_v1,ea32d5bee084f13e0bf588f7f36819fb11e599e891026e11a91316afb62c6d97
hold_60d|ATR_trailing_k3_activation_0|fixed_size|k_atr=3.0_min_activation_gain_pct=0.0,hold_60d,60,ATR_trailing_k3_activation_0,ATR_trailing,fixed_size,hold_60d|ATR_trailing|fixed_size,40c5493c4c555643,"{""k_atr"":3.0,""min_activation_gain_pct"":0.0}",False,True,True,False,hold_60d|ATR_trailing|fixed_size,primary_all_policy_families_v1,hold_60d|ATR_trailing|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,"trail=max(prev,highest_close-k_atr(3.0)*ATR14);activation=0.0",fixed_size,a_share_daily_replay_default_v1,c0f5db9903e57e73f57580d732df24982232589ed5711448a0a436b3a81b994e
hold_60d|ATR_trailing_k3.5_activation_0|fixed_size|k_atr=3.5_min_activation_gain_pct=0.0,hold_60d,60,ATR_trailing_k3.5_activation_0,ATR_trailing,fixed_size,hold_60d|ATR_trailing|fixed_size,ab065b19d831b177,"{""k_atr"":3.5,""min_activation_gain_pct"":0.0}",False,True,True,False,hold_60d|ATR_trailing|fixed_size,primary_all_policy_families_v1,hold_60d|ATR_trailing|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,"trail=max(prev,highest_close-k_atr(3.5)*ATR14);activation=0.0",fixed_size,a_share_daily_replay_default_v1,6c0a44fbdd57d265bfe7dccfb96b84fc3a598895f6f72ba69eb14f6eb2ce307a
hold_60d|ATR_trailing_k2.5_activation_0.1_sensitivity|fixed_size|k_atr=2.5_min_activation_gain_pct=0.1,hold_60d,60,ATR_trailing_k2.5_activation_0.1_sensitivity,ATR_trailing,fixed_size,hold_60d|ATR_trailing|fixed_size,d0c88cf2beaa8dcf,"{""k_atr"":2.5,""min_activation_gain_pct"":0.1}",False,False,False,True,hold_60d|ATR_trailing|fixed_size,primary_all_policy_families_v1,hold_60d|ATR_trailing|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,"trail=max(prev,highest_close-k_atr(2.5)*ATR14);activation=0.1",fixed_size,a_share_daily_replay_default_v1,f542281ea9a7ea58b413142171fd4ab6b928e2445294c63d970e81bde5f822b7
hold_60d|ATR_trailing_k3_activation_0.1_sensitivity|fixed_size|k_atr=3.0_min_activation_gain_pct=0.1,hold_60d,60,ATR_trailing_k3_activation_0.1_sensitivity,ATR_trailing,fixed_size,hold_60d|ATR_trailing|fixed_size,6fbf2ab4aaffe921,"{""k_atr"":3.0,""min_activation_gain_pct"":0.1}",False,False,False,True,hold_60d|ATR_trailing|fixed_size,primary_all_policy_families_v1,hold_60d|ATR_trailing|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,"trail=max(prev,highest_close-k_atr(3.0)*ATR14);activation=0.1",fixed_size,a_share_daily_replay_default_v1,ef88362bdf772ae7e1695ec7b55075de4e4ce80dc9a516b8df2b3b0644b35dd3
hold_60d|ATR_trailing_k3.5_activation_0.1_sensitivity|fixed_size|k_atr=3.5_min_activation_gain_pct=0.1,hold_60d,60,ATR_trailing_k3.5_activation_0.1_sensitivity,ATR_trailing,fixed_size,hold_60d|ATR_trailing|fixed_size,c0b6dc9ca932d192,"{""k_atr"":3.5,""min_activation_gain_pct"":0.1}",False,False,False,True,hold_60d|ATR_trailing|fixed_size,primary_all_policy_families_v1,hold_60d|ATR_trailing|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,"trail=max(prev,highest_close-k_atr(3.5)*ATR14);activation=0.1",fixed_size,a_share_daily_replay_default_v1,1f9a71a8fcba52708f4503e6610e2b5df6cc784165a6ba0e2db64170ab7aadfe
hold_60d|EMA_trailing_10d_confirm_1d|fixed_size|confirm_days=1_ema_window=10,hold_60d,60,EMA_trailing_10d_confirm_1d,EMA_trailing,fixed_size,hold_60d|EMA_trailing|fixed_size,bfea6441999333b8,"{""confirm_days"":1,""ema_window"":10}",False,True,True,False,hold_60d|EMA_trailing|fixed_size,primary_all_policy_families_v1,hold_60d|EMA_trailing|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,exit close < EMA10 for 1 consecutive closes,fixed_size,a_share_daily_replay_default_v1,ba6625ad692022c382e527b064bfdcbcc7cbec3461d35a06f5ae521b2755400e
hold_60d|EMA_trailing_10d_confirm_2d|fixed_size|confirm_days=2_ema_window=10,hold_60d,60,EMA_trailing_10d_confirm_2d,EMA_trailing,fixed_size,hold_60d|EMA_trailing|fixed_size,b875abad0f9e182f,"{""confirm_days"":2,""ema_window"":10}",False,True,True,False,hold_60d|EMA_trailing|fixed_size,primary_all_policy_families_v1,hold_60d|EMA_trailing|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,exit close < EMA10 for 2 consecutive closes,fixed_size,a_share_daily_replay_default_v1,4dc12fdb10d988cd52317669b4e938db7ba3a5abd2f3a7f3ee818b998067e4b2
hold_60d|EMA_trailing_10d_confirm_3d|fixed_size|confirm_days=3_ema_window=10,hold_60d,60,EMA_trailing_10d_confirm_3d,EMA_trailing,fixed_size,hold_60d|EMA_trailing|fixed_size,0c0858e1ec4b6cb9,"{""confirm_days"":3,""ema_window"":10}",False,True,True,False,hold_60d|EMA_trailing|fixed_size,primary_all_policy_families_v1,hold_60d|EMA_trailing|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,exit close < EMA10 for 3 consecutive closes,fixed_size,a_share_daily_replay_default_v1,786ceb9e97a169281e5a2ff07a6a98b953702b101685c2d671b3f880debe13d3
hold_60d|EMA_trailing_20d_confirm_1d|fixed_size|confirm_days=1_ema_window=20,hold_60d,60,EMA_trailing_20d_confirm_1d,EMA_trailing,fixed_size,hold_60d|EMA_trailing|fixed_size,5e3c4499d7550543,"{""confirm_days"":1,""ema_window"":20}",False,True,True,False,hold_60d|EMA_trailing|fixed_size,primary_all_policy_families_v1,hold_60d|EMA_trailing|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,exit close < EMA20 for 1 consecutive closes,fixed_size,a_share_daily_replay_default_v1,2a9fa2f496eb6ba3358f0d9a25f2c44719c1e920cdc64cde549ad2117773cb35
hold_60d|EMA_trailing_20d_confirm_2d|fixed_size|confirm_days=2_ema_window=20,hold_60d,60,EMA_trailing_20d_confirm_2d,EMA_trailing,fixed_size,hold_60d|EMA_trailing|fixed_size,5145b2096ded06f7,"{""confirm_days"":2,""ema_window"":20}",False,True,True,False,hold_60d|EMA_trailing|fixed_size,primary_all_policy_families_v1,hold_60d|EMA_trailing|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,exit close < EMA20 for 2 consecutive closes,fixed_size,a_share_daily_replay_default_v1,ff4985c0748fed0496e1db89599fdf908b1aef90c94c4f1db0981febe80f1047
hold_60d|EMA_trailing_20d_confirm_3d|fixed_size|confirm_days=3_ema_window=20,hold_60d,60,EMA_trailing_20d_confirm_3d,EMA_trailing,fixed_size,hold_60d|EMA_trailing|fixed_size,921c52eff32c8689,"{""confirm_days"":3,""ema_window"":20}",False,True,True,False,hold_60d|EMA_trailing|fixed_size,primary_all_policy_families_v1,hold_60d|EMA_trailing|fixed_size,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,exit close < EMA20 for 3 consecutive closes,fixed_size,a_share_daily_replay_default_v1,844c6841eb5a698173059add5f1ba7bacddaffe76a91f603abedce72318852e6
hold_60d|no_exit|volatility_scaled|no_params,hold_60d,60,no_exit,no_exit,volatility_scaled,hold_60d|no_exit|volatility_scaled,ecaf22503df568a0,{},False,True,True,False,hold_60d|no_exit|volatility_scaled,primary_all_policy_families_v1,hold_60d|no_exit|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,signal=close_offset_60;execution=next_open,volatility_scaled,a_share_daily_replay_default_v1,3ecb8ba83fa475b5b5b5b25e0e55e6137afc02a8680f1f1b65f5438088780d91
hold_60d|fixed_stop_5pct|volatility_scaled|stop_loss_pct=-0.05,hold_60d,60,fixed_stop_5pct,fixed_stop,volatility_scaled,hold_60d|fixed_stop|volatility_scaled,184bb3b552945013,"{""stop_loss_pct"":-0.05}",False,True,True,False,hold_60d|fixed_stop|volatility_scaled,primary_all_policy_families_v1,hold_60d|fixed_stop|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,first close_return_from_entry <= -0.05 else max_hold,volatility_scaled,a_share_daily_replay_default_v1,be754f11363a7e69ad1260a5c2efea206204c69278a6a315bc41066ba8a6a3a8
hold_60d|fixed_stop_8pct|volatility_scaled|stop_loss_pct=-0.08,hold_60d,60,fixed_stop_8pct,fixed_stop,volatility_scaled,hold_60d|fixed_stop|volatility_scaled,a76054f209c25cdc,"{""stop_loss_pct"":-0.08}",False,True,True,False,hold_60d|fixed_stop|volatility_scaled,primary_all_policy_families_v1,hold_60d|fixed_stop|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,first close_return_from_entry <= -0.08 else max_hold,volatility_scaled,a_share_daily_replay_default_v1,f6a77d41a67471f2c544df5a2fa22e30fddb93f4aaf4bfe8868ab94393fbefe1
hold_60d|fixed_stop_10pct|volatility_scaled|stop_loss_pct=-0.1,hold_60d,60,fixed_stop_10pct,fixed_stop,volatility_scaled,hold_60d|fixed_stop|volatility_scaled,820234c096390337,"{""stop_loss_pct"":-0.1}",False,True,True,False,hold_60d|fixed_stop|volatility_scaled,primary_all_policy_families_v1,hold_60d|fixed_stop|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,first close_return_from_entry <= -0.1 else max_hold,volatility_scaled,a_share_daily_replay_default_v1,eedfdc4495edde8afc962f1e12b2d795f5abe94e5cc26b4d7a0652f66c87213e
hold_60d|time_stop_10d|volatility_scaled|time_stop_days=10,hold_60d,60,time_stop_10d,time_stop,volatility_scaled,hold_60d|time_stop|volatility_scaled,c3ce4e135c0ca765,"{""time_stop_days"":10}",False,True,True,False,hold_60d|time_stop|volatility_scaled,primary_all_policy_families_v1,hold_60d|time_stop|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,signal=close_offset_10;execution=next_open,volatility_scaled,a_share_daily_replay_default_v1,6704e5a3f920125219bee7560ba9125261d75eb8a4c8178aaa70009f28dd73f3
hold_60d|time_stop_20d|volatility_scaled|time_stop_days=20,hold_60d,60,time_stop_20d,time_stop,volatility_scaled,hold_60d|time_stop|volatility_scaled,61cd369d3febf08c,"{""time_stop_days"":20}",False,True,True,False,hold_60d|time_stop|volatility_scaled,primary_all_policy_families_v1,hold_60d|time_stop|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,signal=close_offset_20;execution=next_open,volatility_scaled,a_share_daily_replay_default_v1,4d4fee4093c4fa3b1dfbec01b6a2ff7d207cb96971c9b5dadeacc476d7d678c8
hold_60d|time_stop_40d|volatility_scaled|time_stop_days=40,hold_60d,60,time_stop_40d,time_stop,volatility_scaled,hold_60d|time_stop|volatility_scaled,9b648f491fc32746,"{""time_stop_days"":40}",False,True,True,False,hold_60d|time_stop|volatility_scaled,primary_all_policy_families_v1,hold_60d|time_stop|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,signal=close_offset_40;execution=next_open,volatility_scaled,a_share_daily_replay_default_v1,be1694f0e3e5cc98efa2f579b8d9c1ff7ee6bacad01751cab9a17202f45416fd
hold_60d|time_stop_60d|volatility_scaled|time_stop_days=60,hold_60d,60,time_stop_60d,time_stop,volatility_scaled,hold_60d|time_stop|volatility_scaled,ca957c223937d2da,"{""time_stop_days"":60}",False,False,False,False,hold_60d|time_stop|volatility_scaled,primary_all_policy_families_v1,hold_60d|time_stop|volatility_scaled,time_stop_days_ge_max_holding_days,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,signal=close_offset_60;execution=next_open,volatility_scaled,a_share_daily_replay_default_v1,3ecb8ba83fa475b5b5b5b25e0e55e6137afc02a8680f1f1b65f5438088780d91
hold_60d|break_even_after_gain_10pct|volatility_scaled|activation_gain_pct=0.1,hold_60d,60,break_even_after_gain_10pct,break_even_after_gain,volatility_scaled,hold_60d|break_even_after_gain|volatility_scaled,1bf1c857136dce65,"{""activation_gain_pct"":0.1}",False,True,True,False,hold_60d|break_even_after_gain|volatility_scaled,primary_all_policy_families_v1,hold_60d|break_even_after_gain|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,activate close_return >= 0.1; stop_floor=0,volatility_scaled,a_share_daily_replay_default_v1,feccb58e8659c2bc88c4606a823bb629cb7646bc2fd4749cddbeb71bb73ff521
hold_60d|break_even_after_gain_15pct|volatility_scaled|activation_gain_pct=0.15,hold_60d,60,break_even_after_gain_15pct,break_even_after_gain,volatility_scaled,hold_60d|break_even_after_gain|volatility_scaled,382a2a20a8a9c935,"{""activation_gain_pct"":0.15}",False,True,True,False,hold_60d|break_even_after_gain|volatility_scaled,primary_all_policy_families_v1,hold_60d|break_even_after_gain|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,activate close_return >= 0.15; stop_floor=0,volatility_scaled,a_share_daily_replay_default_v1,44a365256be69eef16a35014993472d832d3e314b96da2f34899db88a2b37c43
hold_60d|break_even_after_gain_20pct|volatility_scaled|activation_gain_pct=0.2,hold_60d,60,break_even_after_gain_20pct,break_even_after_gain,volatility_scaled,hold_60d|break_even_after_gain|volatility_scaled,4d94dcba7da306e7,"{""activation_gain_pct"":0.2}",False,True,True,False,hold_60d|break_even_after_gain|volatility_scaled,primary_all_policy_families_v1,hold_60d|break_even_after_gain|volatility_scaled,,R04 baseline_A episode-first-trigger next-open,max_holding_days=60,activate close_return >= 0.2; stop_floor=0,volatility_scaled,a_share_daily_replay_default_v1,08df63f3ea6e72d4c5147d990756d85366b17611194bf6015d19b68fc1db7c8c
