selection_stage,split_used,policy_family_id,exit_rule_family_id,candidate_policy_id,parameter_set_id,parameter_values_json,selection_metric_name,selection_metric_value,selection_rank,z_reference_set_id,z_reference_set_size,selected_flag,rejection_reason
train_parameter_selection,train,hold_120d|profit_lock_after_gain|fixed_size,profit_lock_after_gain,hold_120d|profit_lock_after_gain_30pct_lock_10pct|fixed_size|activation_gain_pct=0.3_locked_gain_pct=0.1,08099a033f356681,"{""activation_gain_pct"":0.3,""locked_gain_pct"":0.1}",train_selection_score,-1.4295133121650345,6,hold_120d|profit_lock_after_gain|fixed_size,6,False,lower_train_score
train_parameter_selection,train,hold_120d|ATR_trailing|fixed_size,ATR_trailing,hold_120d|ATR_trailing_k2.5_activation_0|fixed_size|k_atr=2.5_min_activation_gain_pct=0.0,7c0564fccf7049c0,"{""k_atr"":2.5,""min_activation_gain_pct"":0.0}",train_selection_score,1.4309911631811858,1,hold_120d|ATR_trailing|fixed_size,3,False,failed_train_gate
train_parameter_selection,train,hold_120d|ATR_trailing|fixed_size,ATR_trailing,hold_120d|ATR_trailing_k3_activation_0|fixed_size|k_atr=3.0_min_activation_gain_pct=0.0,40c5493c4c555643,"{""k_atr"":3.0,""min_activation_gain_pct"":0.0}",train_selection_score,-0.4744468872755476,2,hold_120d|ATR_trailing|fixed_size,3,False,failed_train_gate
train_parameter_selection,train,hold_120d|ATR_trailing|fixed_size,ATR_trailing,hold_120d|ATR_trailing_k3.5_activation_0|fixed_size|k_atr=3.5_min_activation_gain_pct=0.0,ab065b19d831b177,"{""k_atr"":3.5,""min_activation_gain_pct"":0.0}",train_selection_score,-0.9565442759056386,3,hold_120d|ATR_trailing|fixed_size,3,False,failed_train_gate
train_parameter_selection,train,hold_120d|EMA_trailing|fixed_size,EMA_trailing,hold_120d|EMA_trailing_10d_confirm_1d|fixed_size|confirm_days=1_ema_window=10,bfea6441999333b8,"{""confirm_days"":1,""ema_window"":10}",train_selection_score,1.9114477544953186,1,hold_120d|EMA_trailing|fixed_size,6,False,failed_train_gate
train_parameter_selection,train,hold_120d|EMA_trailing|fixed_size,EMA_trailing,hold_120d|EMA_trailing_10d_confirm_2d|fixed_size|confirm_days=2_ema_window=10,b875abad0f9e182f,"{""confirm_days"":2,""ema_window"":10}",train_selection_score,1.0151668212001257,2,hold_120d|EMA_trailing|fixed_size,6,False,failed_train_gate
train_parameter_selection,train,hold_120d|EMA_trailing|fixed_size,EMA_trailing,hold_120d|EMA_trailing_10d_confirm_3d|fixed_size|confirm_days=3_ema_window=10,0c0858e1ec4b6cb9,"{""confirm_days"":3,""ema_window"":10}",train_selection_score,-0.3967391953293831,3,hold_120d|EMA_trailing|fixed_size,6,False,failed_train_gate
train_parameter_selection,train,hold_120d|EMA_trailing|fixed_size,EMA_trailing,hold_120d|EMA_trailing_20d_confirm_2d|fixed_size|confirm_days=2_ema_window=20,5145b2096ded06f7,"{""confirm_days"":2,""ema_window"":20}",train_selection_score,-0.4767858631566335,4,hold_120d|EMA_trailing|fixed_size,6,False,failed_train_gate
train_parameter_selection,train,hold_120d|EMA_trailing|fixed_size,EMA_trailing,hold_120d|EMA_trailing_20d_confirm_1d|fixed_size|confirm_days=1_ema_window=20,5e3c4499d7550543,"{""confirm_days"":1,""ema_window"":20}",train_selection_score,-0.4802408501258539,5,hold_120d|EMA_trailing|fixed_size,6,False,failed_train_gate
train_parameter_selection,train,hold_120d|EMA_trailing|fixed_size,EMA_trailing,hold_120d|EMA_trailing_20d_confirm_3d|fixed_size|confirm_days=3_ema_window=20,921c52eff32c8689,"{""confirm_days"":3,""ema_window"":20}",train_selection_score,-1.5728486670835702,6,hold_120d|EMA_trailing|fixed_size,6,False,failed_train_gate
train_parameter_selection,train,hold_120d|no_exit|volatility_scaled,no_exit,hold_120d|no_exit|volatility_scaled|no_params,ecaf22503df568a0,{},train_selection_score,0.0,1,hold_120d|no_exit|volatility_scaled,1,True,
train_parameter_selection,train,hold_120d|fixed_stop|volatility_scaled,fixed_stop,hold_120d|fixed_stop_5pct|volatility_scaled|stop_loss_pct=-0.05,184bb3b552945013,"{""stop_loss_pct"":-0.05}",train_selection_score,1.4310302791129963,1,hold_120d|fixed_stop|volatility_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_120d|fixed_stop|volatility_scaled,fixed_stop,hold_120d|fixed_stop_8pct|volatility_scaled|stop_loss_pct=-0.08,a76054f209c25cdc,"{""stop_loss_pct"":-0.08}",train_selection_score,-0.6762058526587302,2,hold_120d|fixed_stop|volatility_scaled,3,True,
train_parameter_selection,train,hold_120d|fixed_stop|volatility_scaled,fixed_stop,hold_120d|fixed_stop_10pct|volatility_scaled|stop_loss_pct=-0.1,820234c096390337,"{""stop_loss_pct"":-0.1}",train_selection_score,-0.7548244264542663,3,hold_120d|fixed_stop|volatility_scaled,3,False,lower_train_score
train_parameter_selection,train,hold_120d|time_stop|volatility_scaled,time_stop,hold_120d|time_stop_10d|volatility_scaled|time_stop_days=10,c3ce4e135c0ca765,"{""time_stop_days"":10}",train_selection_score,1.6580231388697197,1,hold_120d|time_stop|volatility_scaled,4,False,failed_train_gate
train_parameter_selection,train,hold_120d|time_stop|volatility_scaled,time_stop,hold_120d|time_stop_20d|volatility_scaled|time_stop_days=20,61cd369d3febf08c,"{""time_stop_days"":20}",train_selection_score,0.1017211826170405,2,hold_120d|time_stop|volatility_scaled,4,False,failed_train_gate
train_parameter_selection,train,hold_120d|time_stop|volatility_scaled,time_stop,hold_120d|time_stop_40d|volatility_scaled|time_stop_days=40,9b648f491fc32746,"{""time_stop_days"":40}",train_selection_score,-0.7142615187675997,3,hold_120d|time_stop|volatility_scaled,4,False,failed_train_gate
train_parameter_selection,train,hold_120d|time_stop|volatility_scaled,time_stop,hold_120d|time_stop_60d|volatility_scaled|time_stop_days=60,ca957c223937d2da,"{""time_stop_days"":60}",train_selection_score,-1.04548280271916,4,hold_120d|time_stop|volatility_scaled,4,False,failed_train_gate
train_parameter_selection,train,hold_120d|break_even_after_gain|volatility_scaled,break_even_after_gain,hold_120d|break_even_after_gain_10pct|volatility_scaled|activation_gain_pct=0.1,1bf1c857136dce65,"{""activation_gain_pct"":0.1}",train_selection_score,1.431219260167782,1,hold_120d|break_even_after_gain|volatility_scaled,3,True,
train_parameter_selection,train,hold_120d|break_even_after_gain|volatility_scaled,break_even_after_gain,hold_120d|break_even_after_gain_15pct|volatility_scaled|activation_gain_pct=0.15,382a2a20a8a9c935,"{""activation_gain_pct"":0.15}",train_selection_score,-0.5951811564941423,2,hold_120d|break_even_after_gain|volatility_scaled,3,False,lower_train_score
train_parameter_selection,train,hold_120d|break_even_after_gain|volatility_scaled,break_even_after_gain,hold_120d|break_even_after_gain_20pct|volatility_scaled|activation_gain_pct=0.2,4d94dcba7da306e7,"{""activation_gain_pct"":0.2}",train_selection_score,-0.8360381036736335,3,hold_120d|break_even_after_gain|volatility_scaled,3,False,lower_train_score
train_parameter_selection,train,hold_120d|profit_lock_after_gain|volatility_scaled,profit_lock_after_gain,hold_120d|profit_lock_after_gain_15pct_lock_5pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,c7475cc21dbd08a2,"{""activation_gain_pct"":0.15,""locked_gain_pct"":0.05}",train_selection_score,1.873741052020581,1,hold_120d|profit_lock_after_gain|volatility_scaled,6,True,
train_parameter_selection,train,hold_120d|profit_lock_after_gain|volatility_scaled,profit_lock_after_gain,hold_120d|profit_lock_after_gain_15pct_lock_10pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,853baf57901ae627,"{""activation_gain_pct"":0.15,""locked_gain_pct"":0.1}",train_selection_score,0.7161870857470451,2,hold_120d|profit_lock_after_gain|volatility_scaled,6,False,lower_train_score
train_parameter_selection,train,hold_120d|profit_lock_after_gain|volatility_scaled,profit_lock_after_gain,hold_120d|profit_lock_after_gain_20pct_lock_5pct|volatility_scaled|activation_gain_pct=0.2_locked_gain_pct=0.05,73bb13ad8a7fa24a,"{""activation_gain_pct"":0.2,""locked_gain_pct"":0.05}",train_selection_score,0.36749826380432604,3,hold_120d|profit_lock_after_gain|volatility_scaled,6,False,lower_train_score
train_parameter_selection,train,hold_120d|profit_lock_after_gain|volatility_scaled,profit_lock_after_gain,hold_120d|profit_lock_after_gain_20pct_lock_10pct|volatility_scaled|activation_gain_pct=0.2_locked_gain_pct=0.1,8c4699fe4061a6d0,"{""activation_gain_pct"":0.2,""locked_gain_pct"":0.1}",train_selection_score,-0.17298834885376937,4,hold_120d|profit_lock_after_gain|volatility_scaled,6,False,lower_train_score
train_parameter_selection,train,hold_120d|profit_lock_after_gain|volatility_scaled,profit_lock_after_gain,hold_120d|profit_lock_after_gain_30pct_lock_5pct|volatility_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,3ef691526ed452f3,"{""activation_gain_pct"":0.3,""locked_gain_pct"":0.05}",train_selection_score,-1.3036386114344802,5,hold_120d|profit_lock_after_gain|volatility_scaled,6,False,lower_train_score
train_parameter_selection,train,hold_120d|profit_lock_after_gain|volatility_scaled,profit_lock_after_gain,hold_120d|profit_lock_after_gain_30pct_lock_10pct|volatility_scaled|activation_gain_pct=0.3_locked_gain_pct=0.1,08099a033f356681,"{""activation_gain_pct"":0.3,""locked_gain_pct"":0.1}",train_selection_score,-1.4807994412836962,6,hold_120d|profit_lock_after_gain|volatility_scaled,6,False,lower_train_score
train_parameter_selection,train,hold_120d|ATR_trailing|volatility_scaled,ATR_trailing,hold_120d|ATR_trailing_k2.5_activation_0|volatility_scaled|k_atr=2.5_min_activation_gain_pct=0.0,7c0564fccf7049c0,"{""k_atr"":2.5,""min_activation_gain_pct"":0.0}",train_selection_score,1.3692140580196572,1,hold_120d|ATR_trailing|volatility_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_120d|ATR_trailing|volatility_scaled,ATR_trailing,hold_120d|ATR_trailing_k3_activation_0|volatility_scaled|k_atr=3.0_min_activation_gain_pct=0.0,40c5493c4c555643,"{""k_atr"":3.0,""min_activation_gain_pct"":0.0}",train_selection_score,-0.3123093294202127,2,hold_120d|ATR_trailing|volatility_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_120d|ATR_trailing|volatility_scaled,ATR_trailing,hold_120d|ATR_trailing_k3.5_activation_0|volatility_scaled|k_atr=3.5_min_activation_gain_pct=0.0,ab065b19d831b177,"{""k_atr"":3.5,""min_activation_gain_pct"":0.0}",train_selection_score,-1.0569047285994488,3,hold_120d|ATR_trailing|volatility_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_120d|EMA_trailing|volatility_scaled,EMA_trailing,hold_120d|EMA_trailing_10d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=10,bfea6441999333b8,"{""confirm_days"":1,""ema_window"":10}",train_selection_score,1.737291829651248,1,hold_120d|EMA_trailing|volatility_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_120d|EMA_trailing|volatility_scaled,EMA_trailing,hold_120d|EMA_trailing_10d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=10,b875abad0f9e182f,"{""confirm_days"":2,""ema_window"":10}",train_selection_score,1.0345531116576003,2,hold_120d|EMA_trailing|volatility_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_120d|EMA_trailing|volatility_scaled,EMA_trailing,hold_120d|EMA_trailing_20d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=20,5e3c4499d7550543,"{""confirm_days"":1,""ema_window"":20}",train_selection_score,-0.1628483312636479,3,hold_120d|EMA_trailing|volatility_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_120d|EMA_trailing|volatility_scaled,EMA_trailing,hold_120d|EMA_trailing_10d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=10,0c0858e1ec4b6cb9,"{""confirm_days"":3,""ema_window"":10}",train_selection_score,-0.49041442625095344,4,hold_120d|EMA_trailing|volatility_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_120d|EMA_trailing|volatility_scaled,EMA_trailing,hold_120d|EMA_trailing_20d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=20,5145b2096ded06f7,"{""confirm_days"":2,""ema_window"":20}",train_selection_score,-0.5539588634017235,5,hold_120d|EMA_trailing|volatility_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_120d|EMA_trailing|volatility_scaled,EMA_trailing,hold_120d|EMA_trailing_20d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=20,921c52eff32c8689,"{""confirm_days"":3,""ema_window"":20}",train_selection_score,-1.5646233203925617,6,hold_120d|EMA_trailing|volatility_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_120d|no_exit|market_state_scaled,no_exit,hold_120d|no_exit|market_state_scaled|no_params,ecaf22503df568a0,{},train_selection_score,0.0,1,hold_120d|no_exit|market_state_scaled,1,True,
train_parameter_selection,train,hold_120d|fixed_stop|market_state_scaled,fixed_stop,hold_120d|fixed_stop_5pct|market_state_scaled|stop_loss_pct=-0.05,184bb3b552945013,"{""stop_loss_pct"":-0.05}",train_selection_score,1.4399457465961008,1,hold_120d|fixed_stop|market_state_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_120d|fixed_stop|market_state_scaled,fixed_stop,hold_120d|fixed_stop_8pct|market_state_scaled|stop_loss_pct=-0.08,a76054f209c25cdc,"{""stop_loss_pct"":-0.08}",train_selection_score,-0.6854441794478725,2,hold_120d|fixed_stop|market_state_scaled,3,True,
train_parameter_selection,train,hold_120d|fixed_stop|market_state_scaled,fixed_stop,hold_120d|fixed_stop_10pct|market_state_scaled|stop_loss_pct=-0.1,820234c096390337,"{""stop_loss_pct"":-0.1}",train_selection_score,-0.7545015671482289,3,hold_120d|fixed_stop|market_state_scaled,3,False,lower_train_score
train_parameter_selection,train,hold_120d|time_stop|market_state_scaled,time_stop,hold_120d|time_stop_10d|market_state_scaled|time_stop_days=10,c3ce4e135c0ca765,"{""time_stop_days"":10}",train_selection_score,1.7298498059639789,1,hold_120d|time_stop|market_state_scaled,4,False,failed_train_gate
train_parameter_selection,train,hold_120d|time_stop|market_state_scaled,time_stop,hold_120d|time_stop_20d|market_state_scaled|time_stop_days=20,61cd369d3febf08c,"{""time_stop_days"":20}",train_selection_score,0.08169080703113235,2,hold_120d|time_stop|market_state_scaled,4,False,failed_train_gate
train_parameter_selection,train,hold_120d|time_stop|market_state_scaled,time_stop,hold_120d|time_stop_40d|market_state_scaled|time_stop_days=40,9b648f491fc32746,"{""time_stop_days"":40}",train_selection_score,-0.8630002430508426,3,hold_120d|time_stop|market_state_scaled,4,False,failed_train_gate
train_parameter_selection,train,hold_120d|time_stop|market_state_scaled,time_stop,hold_120d|time_stop_60d|market_state_scaled|time_stop_days=60,ca957c223937d2da,"{""time_stop_days"":60}",train_selection_score,-0.94854036994427,4,hold_120d|time_stop|market_state_scaled,4,False,failed_train_gate
train_parameter_selection,train,hold_120d|break_even_after_gain|market_state_scaled,break_even_after_gain,hold_120d|break_even_after_gain_10pct|market_state_scaled|activation_gain_pct=0.1,1bf1c857136dce65,"{""activation_gain_pct"":0.1}",train_selection_score,1.3942316431146682,1,hold_120d|break_even_after_gain|market_state_scaled,3,True,
train_parameter_selection,train,hold_120d|break_even_after_gain|market_state_scaled,break_even_after_gain,hold_120d|break_even_after_gain_15pct|market_state_scaled|activation_gain_pct=0.15,382a2a20a8a9c935,"{""activation_gain_pct"":0.15}",train_selection_score,-0.45461289771068875,2,hold_120d|break_even_after_gain|market_state_scaled,3,False,lower_train_score
train_parameter_selection,train,hold_120d|break_even_after_gain|market_state_scaled,break_even_after_gain,hold_120d|break_even_after_gain_20pct|market_state_scaled|activation_gain_pct=0.2,4d94dcba7da306e7,"{""activation_gain_pct"":0.2}",train_selection_score,-0.9396187454039765,3,hold_120d|break_even_after_gain|market_state_scaled,3,False,lower_train_score
train_parameter_selection,train,hold_120d|profit_lock_after_gain|market_state_scaled,profit_lock_after_gain,hold_120d|profit_lock_after_gain_15pct_lock_5pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,c7475cc21dbd08a2,"{""activation_gain_pct"":0.15,""locked_gain_pct"":0.05}",train_selection_score,1.8391897867750133,1,hold_120d|profit_lock_after_gain|market_state_scaled,6,True,
train_parameter_selection,train,hold_120d|profit_lock_after_gain|market_state_scaled,profit_lock_after_gain,hold_120d|profit_lock_after_gain_15pct_lock_10pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,853baf57901ae627,"{""activation_gain_pct"":0.15,""locked_gain_pct"":0.1}",train_selection_score,0.6747766741826093,2,hold_120d|profit_lock_after_gain|market_state_scaled,6,False,lower_train_score
train_parameter_selection,train,hold_120d|profit_lock_after_gain|market_state_scaled,profit_lock_after_gain,hold_120d|profit_lock_after_gain_20pct_lock_5pct|market_state_scaled|activation_gain_pct=0.2_locked_gain_pct=0.05,73bb13ad8a7fa24a,"{""activation_gain_pct"":0.2,""locked_gain_pct"":0.05}",train_selection_score,0.4593531083364729,3,hold_120d|profit_lock_after_gain|market_state_scaled,6,False,lower_train_score
train_parameter_selection,train,hold_120d|profit_lock_after_gain|market_state_scaled,profit_lock_after_gain,hold_120d|profit_lock_after_gain_20pct_lock_10pct|market_state_scaled|activation_gain_pct=0.2_locked_gain_pct=0.1,8c4699fe4061a6d0,"{""activation_gain_pct"":0.2,""locked_gain_pct"":0.1}",train_selection_score,-0.10731934817236072,4,hold_120d|profit_lock_after_gain|market_state_scaled,6,False,lower_train_score
train_parameter_selection,train,hold_120d|profit_lock_after_gain|market_state_scaled,profit_lock_after_gain,hold_120d|profit_lock_after_gain_30pct_lock_5pct|market_state_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,3ef691526ed452f3,"{""activation_gain_pct"":0.3,""locked_gain_pct"":0.05}",train_selection_score,-1.3477000901600424,5,hold_120d|profit_lock_after_gain|market_state_scaled,6,False,lower_train_score
train_parameter_selection,train,hold_120d|profit_lock_after_gain|market_state_scaled,profit_lock_after_gain,hold_120d|profit_lock_after_gain_30pct_lock_10pct|market_state_scaled|activation_gain_pct=0.3_locked_gain_pct=0.1,08099a033f356681,"{""activation_gain_pct"":0.3,""locked_gain_pct"":0.1}",train_selection_score,-1.5183001309617075,6,hold_120d|profit_lock_after_gain|market_state_scaled,6,False,lower_train_score
train_parameter_selection,train,hold_120d|ATR_trailing|market_state_scaled,ATR_trailing,hold_120d|ATR_trailing_k2.5_activation_0|market_state_scaled|k_atr=2.5_min_activation_gain_pct=0.0,7c0564fccf7049c0,"{""k_atr"":2.5,""min_activation_gain_pct"":0.0}",train_selection_score,1.2913355579851153,1,hold_120d|ATR_trailing|market_state_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_120d|ATR_trailing|market_state_scaled,ATR_trailing,hold_120d|ATR_trailing_k3_activation_0|market_state_scaled|k_atr=3.0_min_activation_gain_pct=0.0,40c5493c4c555643,"{""k_atr"":3.0,""min_activation_gain_pct"":0.0}",train_selection_score,-0.14271745006828204,2,hold_120d|ATR_trailing|market_state_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_120d|ATR_trailing|market_state_scaled,ATR_trailing,hold_120d|ATR_trailing_k3.5_activation_0|market_state_scaled|k_atr=3.5_min_activation_gain_pct=0.0,ab065b19d831b177,"{""k_atr"":3.5,""min_activation_gain_pct"":0.0}",train_selection_score,-1.1486181079168376,3,hold_120d|ATR_trailing|market_state_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_120d|EMA_trailing|market_state_scaled,EMA_trailing,hold_120d|EMA_trailing_10d_confirm_1d|market_state_scaled|confirm_days=1_ema_window=10,bfea6441999333b8,"{""confirm_days"":1,""ema_window"":10}",train_selection_score,1.7548306886848852,1,hold_120d|EMA_trailing|market_state_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_120d|EMA_trailing|market_state_scaled,EMA_trailing,hold_120d|EMA_trailing_10d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=10,b875abad0f9e182f,"{""confirm_days"":2,""ema_window"":10}",train_selection_score,0.9528576809008901,2,hold_120d|EMA_trailing|market_state_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_120d|EMA_trailing|market_state_scaled,EMA_trailing,hold_120d|EMA_trailing_10d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=10,0c0858e1ec4b6cb9,"{""confirm_days"":3,""ema_window"":10}",train_selection_score,-0.2248156378256056,3,hold_120d|EMA_trailing|market_state_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_120d|EMA_trailing|market_state_scaled,EMA_trailing,hold_120d|EMA_trailing_20d_confirm_1d|market_state_scaled|confirm_days=1_ema_window=20,5e3c4499d7550543,"{""confirm_days"":1,""ema_window"":20}",train_selection_score,-0.280308370320934,4,hold_120d|EMA_trailing|market_state_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_120d|EMA_trailing|market_state_scaled,EMA_trailing,hold_120d|EMA_trailing_20d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=20,5145b2096ded06f7,"{""confirm_days"":2,""ema_window"":20}",train_selection_score,-0.5849297441182205,5,hold_120d|EMA_trailing|market_state_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_120d|EMA_trailing|market_state_scaled,EMA_trailing,hold_120d|EMA_trailing_20d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=20,921c52eff32c8689,"{""confirm_days"":3,""ema_window"":20}",train_selection_score,-1.6176346173210159,6,hold_120d|EMA_trailing|market_state_scaled,6,False,failed_train_gate
validation_family_selection,validation,hold_120d|break_even_after_gain|market_state_scaled,break_even_after_gain,hold_120d|break_even_after_gain_10pct|market_state_scaled|activation_gain_pct=0.1,1bf1c857136dce65,"{""activation_gain_pct"":0.1}",validation_selection_score,2.88105558320416,1,primary_all_policy_families_v1,12,True,
validation_family_selection,validation,hold_120d|profit_lock_after_gain|market_state_scaled,profit_lock_after_gain,hold_120d|profit_lock_after_gain_15pct_lock_5pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,c7475cc21dbd08a2,"{""activation_gain_pct"":0.15,""locked_gain_pct"":0.05}",validation_selection_score,2.0868829133550286,2,primary_all_policy_families_v1,12,False,lower_validation_score
validation_family_selection,validation,hold_120d|no_exit|market_state_scaled,no_exit,hold_120d|no_exit|market_state_scaled|no_params,ecaf22503df568a0,{},validation_selection_score,2.0745100255204307,3,primary_all_policy_families_v1,12,False,lower_validation_score
validation_family_selection,validation,hold_120d|break_even_after_gain|volatility_scaled,break_even_after_gain,hold_120d|break_even_after_gain_10pct|volatility_scaled|activation_gain_pct=0.1,1bf1c857136dce65,"{""activation_gain_pct"":0.1}",validation_selection_score,1.5188331311836234,4,primary_all_policy_families_v1,12,False,lower_validation_score
validation_family_selection,validation,hold_120d|fixed_stop|market_state_scaled,fixed_stop,hold_120d|fixed_stop_8pct|market_state_scaled|stop_loss_pct=-0.08,a76054f209c25cdc,"{""stop_loss_pct"":-0.08}",validation_selection_score,1.4841690838706039,5,primary_all_policy_families_v1,12,False,lower_validation_score
validation_family_selection,validation,hold_120d|profit_lock_after_gain|volatility_scaled,profit_lock_after_gain,hold_120d|profit_lock_after_gain_15pct_lock_5pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,c7475cc21dbd08a2,"{""activation_gain_pct"":0.15,""locked_gain_pct"":0.05}",validation_selection_score,0.6806037861678684,6,primary_all_policy_families_v1,12,False,lower_validation_score
validation_family_selection,validation,hold_120d|no_exit|volatility_scaled,no_exit,hold_120d|no_exit|volatility_scaled|no_params,ecaf22503df568a0,{},validation_selection_score,0.5288663294171524,7,primary_all_policy_families_v1,12,False,lower_validation_score
validation_family_selection,validation,hold_120d|break_even_after_gain|fixed_size,break_even_after_gain,hold_120d|break_even_after_gain_10pct|fixed_size|activation_gain_pct=0.1,1bf1c857136dce65,"{""activation_gain_pct"":0.1}",validation_selection_score,-1.1904041852283291,8,primary_all_policy_families_v1,12,False,lower_validation_score
validation_family_selection,validation,hold_120d|fixed_stop|volatility_scaled,fixed_stop,hold_120d|fixed_stop_8pct|volatility_scaled|stop_loss_pct=-0.08,a76054f209c25cdc,"{""stop_loss_pct"":-0.08}",validation_selection_score,-1.342010784704277,9,primary_all_policy_families_v1,12,False,failed_validation_gate
validation_family_selection,validation,hold_120d|profit_lock_after_gain|fixed_size,profit_lock_after_gain,hold_120d|profit_lock_after_gain_15pct_lock_5pct|fixed_size|activation_gain_pct=0.15_locked_gain_pct=0.05,c7475cc21dbd08a2,"{""activation_gain_pct"":0.15,""locked_gain_pct"":0.05}",validation_selection_score,-2.0705261612727224,10,primary_all_policy_families_v1,12,False,lower_validation_score
validation_family_selection,validation,hold_120d|no_exit|fixed_size,no_exit,baseline_hold120_no_exit_fixed_size,ecaf22503df568a0,{},validation_selection_score,-2.904297592073098,11,primary_all_policy_families_v1,12,False,failed_validation_gate
validation_family_selection,validation,hold_120d|fixed_stop|fixed_size,fixed_stop,hold_120d|fixed_stop_10pct|fixed_size|stop_loss_pct=-0.1,820234c096390337,"{""stop_loss_pct"":-0.1}",validation_selection_score,-3.747682129440454,12,primary_all_policy_families_v1,12,False,failed_validation_gate
