frontier_arm_id,split,window_id,episode_id,instrument,episode_split,episode_low_date,episode_high_date,first_50pct_date,board_bucket,duration_bucket,low_to_high_sessions,mfe_120,nearest_event_before_window_date,nearest_event_before_window_gap_sessions,nearest_event_after_window_date,nearest_event_after_window_gap_sessions,nearest_same_family_event_date,nearest_same_family_event_gap_sessions,nearest_same_instrument_event_key,nearest_event_minus_low_sessions,nearest_event_before_window_key,nearest_event_before_window_gap_days,nearest_event_after_window_key,nearest_event_after_window_gap_days,same_instrument_event_n_in_arm_split,miss_reason,diagnostic_status
12A2_B1_B3_collision_current_priority,validation,low_to_high,SZ301039_20230410_0001,SZ301039,validation,2023-04-10,2023-07-31,2023-07-31,chinext,medium,75,0.5656455142231946,,,2023-11-30,81.0,2023-11-30,156.0,c5e38fc1d15e13eee571a4e46470851574f8004f5c9e09c0c134741d0b192f01,156.0,,,c5e38fc1d15e13eee571a4e46470851574f8004f5c9e09c0c134741d0b192f01,81.0,1,only_after_high,ok
12A2_B1_B3_collision_current_priority,validation,low_to_first_50pct,SH600085_20230106_0003,SH600085,validation,2023-01-06,2023-05-08,2023-05-08,main_board,medium,77,0.5431012817290777,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,validation,low_to_first_50pct,SH600153_20220822_0002,SH600153,validation,2022-08-22,2022-11-30,2022-11-30,main_board,medium,66,0.5385556915544676,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,validation,low_to_first_50pct,SH600415_20230216_0002,SH600415,validation,2023-02-16,2023-05-05,2023-05-05,main_board,medium,52,1.2311015118790496,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,validation,low_to_first_50pct,SH600482_20230112_0000,SH600482,validation,2023-01-12,2023-06-28,2023-06-28,main_board,long,108,0.6627986348122865,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,validation,low_to_first_50pct,SH601555_20230313_0002,SH601555,validation,2023-03-13,2023-08-04,2023-08-04,main_board,long,98,0.5090909090909093,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,validation,low_to_first_50pct,SH601598_20230112_0002,SH601598,validation,2023-01-12,2023-05-10,2023-05-10,main_board,medium,75,0.6489028213166144,2022-04-13,185.0,,,2022-04-13,-185.0,480dddd17a6f8cfc77bb456227699f55c6a6dddbf097994d168d6d28e19dca40,-185.0,480dddd17a6f8cfc77bb456227699f55c6a6dddbf097994d168d6d28e19dca40,185.0,,,1,timing_calendar_gap,ok
12A2_B1_B3_collision_current_priority,validation,low_to_first_50pct,SH601689_20230104_0005,SH601689,validation,2023-01-04,2023-06-21,2023-06-21,main_board,long,111,0.5061235356762512,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,validation,low_to_first_50pct,SH601699_20220805_0002,SH601699,validation,2022-08-05,2023-01-20,2023-01-20,main_board,long,113,0.6736183524504693,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,validation,low_to_first_50pct,SH601881_20230103_0000,SH601881,validation,2023-01-03,2023-05-09,2023-05-09,main_board,long,81,0.6324582338902147,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,validation,low_to_first_50pct,SH603233_20220818_0000,SH603233,validation,2022-08-18,2022-12-05,2022-12-05,main_board,medium,71,0.6160794941282746,,,2023-06-14,127.0,2023-06-14,198.0,139d55dadbf2463b30b37b632dbef307e61295409e149d5739deae7fe3e335bb,198.0,,,139d55dadbf2463b30b37b632dbef307e61295409e149d5739deae7fe3e335bb,127.0,1,only_after_high,ok
12A2_B1_B3_collision_current_priority,validation,low_to_first_50pct,SZ000032_20230227_0000,SZ000032,validation,2023-02-27,2023-04-10,2023-04-10,main_board,fast,29,0.7030859049207674,,,2023-05-31,34.0,2023-05-31,63.0,dcc3dc4b48a867e7aad4991422674665dc370899abd4f1346df6bb9851e3df1f,63.0,,,dcc3dc4b48a867e7aad4991422674665dc370899abd4f1346df6bb9851e3df1f,34.0,2,only_after_high,ok
12A2_B1_B3_collision_current_priority,validation,low_to_first_50pct,SZ000063_20230403_0001,SZ000063,validation,2023-04-03,2023-07-03,2023-07-03,main_board,medium,59,0.5821845174973488,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,validation,low_to_first_50pct,SZ000539_20230406_0002,SZ000539,validation,2023-04-06,2023-07-10,2023-07-10,main_board,medium,62,0.5261194029850744,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,validation,low_to_first_50pct,SZ000617_20230112_0002,SZ000617,validation,2023-01-12,2023-05-10,2023-05-10,main_board,medium,75,0.7972972972972976,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,validation,low_to_first_50pct,SZ000999_20220801_0000,SZ000999,validation,2022-08-01,2022-12-01,2022-12-01,main_board,long,82,0.76759410801964,,,2023-11-20,234.0,2023-11-20,316.0,dc8a7d04b84e67223323f2b8dfac00a93dd052607860e88e520f3dd42f5be0db,316.0,,,dc8a7d04b84e67223323f2b8dfac00a93dd052607860e88e520f3dd42f5be0db,234.0,1,only_after_high,ok
12A2_B1_B3_collision_current_priority,validation,low_to_first_50pct,SZ002244_20220809_0001,SZ002244,validation,2022-08-09,2022-09-09,2022-09-09,main_board,fast,23,0.5741444866920153,,,2023-05-05,154.0,2023-05-05,177.0,cc39d2b0664d56eaf9f737848130af3645b060295fc3d6849d15568e47f0fcb1,177.0,,,cc39d2b0664d56eaf9f737848130af3645b060295fc3d6849d15568e47f0fcb1,154.0,1,only_after_high,ok
12A2_B1_B3_collision_current_priority,validation,low_to_first_50pct,SZ002920_20230103_0005,SZ002920,validation,2023-01-03,2023-07-05,2023-07-05,main_board,long,120,0.7085085085085085,,,2023-11-15,89.0,2023-11-15,209.0,97e8feb9029b3b790b3d43ba24f43a673053f72bac959472e9c4ed2f969bbe4e,209.0,,,97e8feb9029b3b790b3d43ba24f43a673053f72bac959472e9c4ed2f969bbe4e,89.0,1,only_after_high,ok
12A2_B1_B3_collision_current_priority,validation,low_to_first_50pct,SZ300866_20230103_0000,SZ300866,validation,2023-01-03,2023-06-14,2023-06-14,chinext,long,107,0.6119586614173229,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,validation,low_to_first_50pct,SZ301039_20230410_0001,SZ301039,validation,2023-04-10,2023-07-31,2023-07-31,chinext,medium,75,0.5656455142231946,,,2023-11-30,81.0,2023-11-30,156.0,c5e38fc1d15e13eee571a4e46470851574f8004f5c9e09c0c134741d0b192f01,156.0,,,c5e38fc1d15e13eee571a4e46470851574f8004f5c9e09c0c134741d0b192f01,81.0,1,only_after_high,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH600010_20250929_0005,SH600010,robustness,2025-09-29,2026-03-02,2026-03-02,main_board,long,96,0.5088495575221241,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH600028_20250923_0001,SH600028,robustness,2025-09-23,2026-03-04,2026-03-04,main_board,long,102,0.5388994307400379,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH600030_20240415_0002,SH600030,robustness,2024-04-15,2024-10-09,2024-10-09,main_board,long,116,0.9542124542124542,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH600061_20240412_0000,SH600061,robustness,2024-04-12,2024-10-08,2024-10-08,main_board,long,116,0.5303292894280764,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH600096_20250923_0003,SH600096,robustness,2025-09-23,2026-02-27,2026-02-27,main_board,long,99,0.8216797683078196,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH600183_20250304_0003,SH600183,robustness,2025-03-04,2025-08-26,2025-08-26,main_board,long,120,0.9400778210116733,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH600188_20250904_0004,SH600188,robustness,2025-09-04,2026-03-09,2026-03-09,main_board,long,118,0.7036144578313255,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH600219_20250923_0003,SH600219,robustness,2025-09-23,2026-01-29,2026-01-29,main_board,long,84,1.3717579250720462,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH600236_20250919_0002,SH600236,robustness,2025-09-19,2026-03-05,2026-03-05,main_board,long,105,0.9320388349514565,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH600276_20250324_0004,SH600276,robustness,2025-03-24,2025-09-09,2025-09-09,main_board,long,116,0.6812585499316004,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH600309_20251021_0003,SH600309,robustness,2025-10-21,2026-03-09,2026-03-09,main_board,long,91,0.6008050989600806,2024-09-19,260.0,,,2024-09-19,-260.0,6e226f8fa70d612219fd353edad7807efe5e3561fab669909112ff7f19bcb5f7,-260.0,6e226f8fa70d612219fd353edad7807efe5e3561fab669909112ff7f19bcb5f7,260.0,,,1,only_before_pre120,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH600346_20250717_0004,SH600346,robustness,2025-07-17,2026-01-08,2026-01-08,main_board,long,117,0.7817371937639197,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH600392_20250916_0004,SH600392,robustness,2025-09-16,2026-02-27,2026-02-27,main_board,long,104,0.5650557620817844,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH600406_20250904_0000,SH600406,robustness,2025-09-04,2026-03-09,2026-03-09,main_board,long,118,0.5310410697230181,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH600426_20250717_0004,SH600426,robustness,2025-07-17,2026-01-07,2026-01-07,main_board,long,116,0.6249400479616307,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH600482_20250924_0002,SH600482,robustness,2025-09-24,2026-03-06,2026-03-06,main_board,long,103,0.8739856801909307,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH600489_20251105_0004,SH600489,robustness,2025-11-05,2026-01-29,2026-01-29,main_board,medium,59,1.0688279301745631,2025-01-13,195.0,,,2025-01-13,-195.0,0b2d4d5e41e59492e43164ed086133fc7c37188682cc13c84dfde69df6a7f904,-195.0,0b2d4d5e41e59492e43164ed086133fc7c37188682cc13c84dfde69df6a7f904,195.0,,,1,only_before_pre120,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH600515_20250623_0005,SH600515,robustness,2025-06-23,2025-11-05,2025-11-05,main_board,long,91,0.7987804878048783,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH600549_20250228_0002,SH600549,robustness,2025-02-28,2025-08-22,2025-08-22,main_board,long,120,0.5016077170418005,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH600549_20250923_0003,SH600549,robustness,2025-09-23,2026-03-04,2026-03-04,main_board,long,102,2.0196223620881155,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH600663_20240424_0002,SH600663,robustness,2024-04-24,2024-10-08,2024-10-08,main_board,long,108,0.5173299101412068,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH600685_20251023_0005,SH600685,robustness,2025-10-23,2026-02-27,2026-02-27,main_board,long,83,0.5099882491186838,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH600733_20240513_0005,SH600733,robustness,2024-05-13,2024-07-16,2024-07-16,main_board,medium,45,0.7922297297297296,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH600760_20240411_0005,SH600760,robustness,2024-04-11,2024-10-08,2024-10-08,main_board,long,117,0.5140887290167866,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH600871_20250905_0001,SH600871,robustness,2025-09-05,2026-03-05,2026-03-05,main_board,long,115,1.21,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH600875_20250923_0003,SH600875,robustness,2025-09-23,2026-03-06,2026-03-06,main_board,long,104,1.481137233460908,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH600879_20250904_0003,SH600879,robustness,2025-09-04,2026-01-13,2026-01-13,main_board,long,85,2.220779220779221,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH600885_20250623_0000,SH600885,robustness,2025-06-23,2025-11-07,2025-11-07,main_board,long,93,0.6243559718969554,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH600893_20250904_0004,SH600893,robustness,2025-09-04,2026-03-10,2026-03-10,main_board,long,119,0.7397708674304422,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH600938_20250904_0001,SH600938,robustness,2025-09-04,2026-03-09,2026-03-09,main_board,long,118,0.79814291481631,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH600968_20250922_0001,SH600968,robustness,2025-09-22,2026-03-04,2026-03-04,main_board,long,103,0.5384615384615383,2024-08-27,260.0,,,2024-08-27,-260.0,f43ceb5cedf89a569c6458a6144e62f745096b0131516b54cdd24abac248a36e,-260.0,f43ceb5cedf89a569c6458a6144e62f745096b0131516b54cdd24abac248a36e,260.0,,,1,only_before_pre120,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH600988_20250731_0001,SH600988,robustness,2025-07-31,2026-01-27,2026-01-27,main_board,long,120,0.966101694915254,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH600989_20250815_0002,SH600989,robustness,2025-08-15,2026-01-29,2026-01-29,main_board,long,111,0.6337365591397848,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH600995_20250624_0000,SH600995,robustness,2025-06-24,2025-11-10,2025-11-10,main_board,long,93,0.5242105263157895,2024-02-07,328.0,,,2024-02-07,-328.0,608989a390f5a0321359e4eac4827914689410e2d0764333ac422ebefae1275c,-328.0,608989a390f5a0321359e4eac4827914689410e2d0764333ac422ebefae1275c,328.0,,,1,only_before_pre120,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH600999_20240412_0002,SH600999,robustness,2024-04-12,2024-10-09,2024-10-09,main_board,long,117,0.792319749216301,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH601012_20250609_0001,SH601012,robustness,2025-06-09,2025-11-10,2025-11-10,main_board,long,104,0.6751954513148544,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH601058_20250618_0004,SH601058,robustness,2025-06-18,2025-12-11,2025-12-11,main_board,long,120,0.5144804088586032,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH601066_20240415_0003,SH601066,robustness,2024-04-15,2024-10-09,2024-10-09,main_board,long,116,0.554380664652568,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH601179_20250623_0004,SH601179,robustness,2025-06-23,2025-11-10,2025-11-10,main_board,long,94,0.8940170940170942,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH601211_20240415_0000,SH601211,robustness,2024-04-15,2024-11-07,2024-11-07,main_board,long,120,0.7581967213114755,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH601318_20240412_0001,SH601318,robustness,2024-04-12,2024-10-08,2024-10-08,main_board,long,116,0.7271929824561403,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH601555_20240417_0003,SH601555,robustness,2024-04-17,2024-10-08,2024-10-08,main_board,long,113,0.5848375451263537,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH601618_20250619_0002,SH601618,robustness,2025-06-19,2025-10-10,2025-10-10,main_board,medium,75,0.5194346289752649,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH601628_20240412_0002,SH601628,robustness,2024-04-12,2024-10-08,2024-10-08,main_board,long,116,0.8515044939429466,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH601688_20240415_0002,SH601688,robustness,2024-04-15,2024-10-09,2024-10-09,main_board,long,116,0.5917355371900828,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH601696_20240415_0001,SH601696,robustness,2024-04-15,2024-10-09,2024-10-09,main_board,long,116,0.5010615711252655,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH601698_20250923_0003,SH601698,robustness,2025-09-23,2026-01-12,2026-01-12,main_board,medium,71,1.675273088381331,2024-02-27,385.0,,,2024-02-27,-385.0,18a78da8913571834f6909e66c874ab30e7babc21837391445b4ba5db181c03e,-385.0,18a78da8913571834f6909e66c874ab30e7babc21837391445b4ba5db181c03e,385.0,,,1,only_before_pre120,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH601717_20250707_0001,SH601717,robustness,2025-07-07,2025-09-24,2025-09-24,main_board,medium,57,0.8193166885676741,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH601808_20250929_0005,SH601808,robustness,2025-09-29,2026-03-04,2026-03-04,main_board,long,98,0.6330343796711511,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH601857_20251009_0003,SH601857,robustness,2025-10-09,2026-03-04,2026-03-04,main_board,long,96,0.7027363184079602,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH601868_20250905_0000,SH601868,robustness,2025-09-05,2026-03-12,2026-03-12,main_board,long,120,0.6033755274261603,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH601881_20240417_0001,SH601881,robustness,2024-04-17,2024-10-09,2024-10-09,main_board,long,114,0.6067961165048543,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH601888_20250623_0007,SH601888,robustness,2025-06-23,2025-11-12,2025-11-12,main_board,long,96,0.5955631399317405,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH601898_20250904_0004,SH601898,robustness,2025-09-04,2026-03-09,2026-03-09,main_board,long,118,0.7846441947565543,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH601919_20240329_0000,SH601919,robustness,2024-03-29,2024-06-06,2024-06-06,main_board,medium,44,0.7462340672074159,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH601958_20250228_0002,SH601958,robustness,2025-02-28,2025-08-22,2025-08-22,main_board,long,120,0.506763787721124,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH601958_20251023_0003,SH601958,robustness,2025-10-23,2026-03-03,2026-03-03,main_board,long,85,0.984924623115578,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH601991_20250926_0004,SH601991,robustness,2025-09-26,2026-03-13,2026-03-13,main_board,long,106,0.5121212121212122,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH603228_20250904_0000,SH603228,robustness,2025-09-04,2025-10-29,2025-10-29,main_board,fast,33,0.6300019712201854,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH603260_20250624_0007,SH603260,robustness,2025-06-24,2025-11-20,2025-11-20,main_board,long,101,0.5210822998872602,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH603268_20250619_0000,SH603268,robustness,2025-06-19,2025-12-04,2025-12-04,main_board,long,114,1.2881401617250674,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH603568_20250815_0002,SH603568,robustness,2025-08-15,2026-01-26,2026-01-26,main_board,long,108,0.5385121790651746,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH603893_20241127_0000,SH603893,robustness,2024-11-27,2025-02-07,2025-02-07,main_board,medium,45,1.5388938561757568,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH603993_20250228_0009,SH603993,robustness,2025-02-28,2025-08-18,2025-08-18,main_board,long,116,0.7721518987341771,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH605117_20250619_0000,SH605117,robustness,2025-06-19,2025-12-11,2025-12-11,main_board,long,119,0.9171461449942464,2025-01-06,107.0,,,2025-01-06,-107.0,e79fcebad104c872a342851e85efe8784c6c3acfbf3022340bce538db275f588,-107.0,e79fcebad104c872a342851e85efe8784c6c3acfbf3022340bce538db275f588,107.0,,,1,only_before_pre120,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SH605499_20250227_0003,SH605499,robustness,2025-02-27,2025-06-12,2025-06-12,main_board,medium,70,0.6375834617360041,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ000002_20240426_0003,SZ000002,robustness,2024-04-26,2024-10-08,2024-10-08,main_board,long,106,0.6573643410852712,,,2025-02-12,84.0,2025-02-12,190.0,a5bd8fced6b80b793635ef4ee8ce4687135591f118242b9c2b5502b76aabec00,190.0,,,a5bd8fced6b80b793635ef4ee8ce4687135591f118242b9c2b5502b76aabec00,84.0,1,only_after_high,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ000039_20250923_0004,SZ000039,robustness,2025-09-23,2026-03-02,2026-03-02,main_board,long,100,0.8735332464146022,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ000166_20240415_0003,SZ000166,robustness,2024-04-15,2024-10-09,2024-10-09,main_board,long,116,0.5047619047619047,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ000301_20251017_0001,SZ000301,robustness,2025-10-17,2026-03-04,2026-03-04,main_board,long,90,0.6333333333333333,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ000338_20250929_0001,SZ000338,robustness,2025-09-29,2026-02-25,2026-02-25,main_board,long,93,1.2665165165165164,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ000408_20251105_0006,SZ000408,robustness,2025-11-05,2026-01-26,2026-01-26,main_board,medium,56,0.831800766283525,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ000425_20250623_0002,SZ000425,robustness,2025-06-23,2025-10-14,2025-10-14,main_board,medium,75,0.6329284750337381,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ000426_20251105_0000,SZ000426,robustness,2025-11-05,2026-01-29,2026-01-29,main_board,medium,59,1.760147601476015,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ000617_20250807_0005,SZ000617,robustness,2025-08-07,2025-09-01,2025-09-01,main_board,fast,17,0.6537059538274603,2024-01-24,370.0,,,2024-01-24,-370.0,724ced2c5f809a125730e828b6255b748229e6b44f9be077799cdb5675bd0e0b,-370.0,724ced2c5f809a125730e828b6255b748229e6b44f9be077799cdb5675bd0e0b,370.0,,,1,only_before_pre120,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ000657_20251017_0000,SZ000657,robustness,2025-10-17,2026-03-03,2026-03-03,main_board,long,89,3.3865030674846626,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ000708_20250922_0000,SZ000708,robustness,2025-09-22,2026-02-27,2026-02-27,main_board,long,100,0.5004219409282702,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ000728_20240415_0003,SZ000728,robustness,2024-04-15,2024-10-08,2024-10-08,main_board,long,115,0.5932773109243699,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ000776_20240415_0002,SZ000776,robustness,2024-04-15,2024-10-09,2024-10-09,main_board,long,116,0.5134680134680134,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ000877_20250623_0001,SZ000877,robustness,2025-06-23,2025-08-26,2025-08-26,main_board,medium,46,0.6696832579185521,,,,,,,,,,,,,0,no_same_instrument_event,ok
12A2_B1_B3_collision_current_priority,robustness,pre120_calendar_to_high,SZ000933_20250623_0004,SZ000933,robustness,2025-06-23,2025-11-10,2025-11-10,main_board,long,94,0.7539936102236422,,,,,,,,,,,,,0,no_same_instrument_event,ok
